1,0.012117940573832087,0.0008740906853593943,0.012992031259191482,-0.0017882604781441769,-0.0009141697927847825,22
2,0.011690161647182506,0.00021443619610024258,0.011904597843282749,-0.00042777892664958017,-0.0002133427305493376,22
3,0.011469414395078759,0.00010901294670568613,0.011578427341784445,-0.0002207472521037479,-0.00011173430539806178,22
4,0.011302595280440864,8.117075430169646e-05,0.01138376603474256,-0.000166819114637895,-8.564836033619855e-05,22
5,0.011161340130845243,6.85018621715264e-05,0.01122984199301677,-0.00014125514959562047,-7.275328742409406e-05,22
6,0.011037609018974437,6.0087081813448115e-05,0.011097696100787886,-0.0001237311118708062,-6.36440300573581e-05,22
7,0.010928021255486642,5.334133482628999e-05,0.010981362590312932,-0.00010958776348779509,-5.62464286615051e-05,22
8,0.010830481749608545,4.7574216845179476e-05,0.010878055966453724,-9.753950587809701e-05,-4.9965289032917534e-05,22
9,0.010743330739257928,4.257533059040093e-05,0.010785906069848328,-8.715101035061679e-05,-4.4575679760215855e-05,21
10,0.01066514932451712,3.8239682905367486e-05,0.010703389007422489,-7.818141474080775e-05,-3.994173183544027e-05,22
11,0.010594719667479269,3.447957749252653e-05,0.010629199244971795,-7.042965703785153e-05,-3.5950079545325005e-05,22
12,0.010531007022314687,3.1212580852849196e-05,0.010562219603167536,-6.371264516458197e-05,-3.2500064311732776e-05,22
13,0.01047313847145337,2.8364027986307124e-05,0.010501502499439676,-5.786855086131748e-05,-2.9504522875010356e-05,22
14,0.010420378973732491,2.586929914060448e-05,0.010446248272873096,-5.2759497720877846e-05,-2.6890198580273365e-05,22
15,0.010372108243755673,2.3674075088928298e-05,0.010395782318844601,-4.827072997681814e-05,-2.459665488788984e-05,21
16,0.01032780043319248,2.1733363140690922e-05,0.01034953379633317,-4.430781056319333e-05,-2.2574447422502406e-05,21
17,0.010287007177081753,2.0010088994442187e-05,0.010307017266076196,-4.079325611072715e-05,-2.0783167116284963e-05,20
18,0.010249343791833065,1.8473687119389037e-05,0.010267817478952454,-3.76633852486874e-05,-1.918969812929836e-05,21
19,0.010214478171489572,1.709886343317316e-05,0.010231577034922744,-3.486562034349383e-05,-1.776675691032067e-05,21
20,0.010182121878013595,1.5864571662195804e-05,0.01019798644967579,-3.2356293475976905e-05,-1.64917218137811e-05,20
21,0.010152022979323161,1.4753189680019591e-05,0.01016677616900318,-3.0098898690433806e-05,-1.5345709010414215e-05,21
22,0.010123960268743737,1.3749864638703385e-05,0.01013771013338244,-2.8062710579424e-05,-1.4312845940720615e-05,20
23,0.010097738573945914,1.2841994246934036e-05,0.010110580568192848,-2.6221694797823325e-05,-1.3379700550889289e-05,20
24,0.010073184929822676,1.2018815628064788e-05,0.01008520374545074,-2.455364412323746e-05,-1.2534828495172673e-05,21
25,0.010050145433618263,1.1271078487768137e-05,0.010061416512106031,-2.3039496204413368e-05,-1.1768417716645231e-05,21
26,0.010028482644650949,1.0590784241033655e-05,0.010039073428891983,-2.1662788967313773e-05,-1.1072004726280118e-05,21
27,0.0100080734217598,9.97097680387126e-06,0.010018044398563672,-2.0409222891148993e-05,-1.0438246087277733e-05,22
28,0.009988807111643183,9.405573973291912e-06,0.009998212685616474,-1.9266310116616836e-05,-9.860736143324924e-06,22
