Values,Values_05_59_58,Values_06_09_24,Values_06_18_50,Values_06_28_14,Values_06_37_39,Values_06_47_36,Values_06_57_58,Values_07_08_24,Values_07_19_11,Values_07_29_30,Values_07_40_14,Values_07_50_20,Values_07_52_20
0.1275611385926253,0.1343671744050619,0.11843400377367,0.0825600155187654,0.0434958592008954,0.0083636081728428,-0.0217168687127326,-0.0467666308001227,-0.0670975354586578,-0.0832974071145615,-0.0960883083333264,-0.1061632535262943,-0.1141074790894004,-0.11534885753674516
0.1596774455563721,0.1683939645552987,0.1517899737677849,0.1128669661962297,0.0703110495216114,0.0320379925943141,-0.0007197990177374,-0.0279887867683297,-0.0501108043273267,-0.0677298765296805,-0.0816364029348585,-0.0925875838816946,-0.1012216531872168,-0.10257077044603614
0.1960779309833826,0.2070079084582645,0.1899364235820098,0.148053904631909,0.1020632145112979,0.0607007127806792,0.0253125851778135,-0.0041339437112222,-0.0280108354453443,-0.04701835659309,-0.0620150709230171,-0.0738218592067884,-0.0831292452250048,-0.08458350437318624
0.2366684256174992,0.2501481273287957,0.2328323503837162,0.1880846043192348,0.1387166514817674,0.0943162429814648,0.0563450582256886,0.0247630953037459,-0.000831909597273,-0.0211965688674635,-0.037257503959859,-0.0498988087919279,-0.059862600328255,-0.061419343358204724
0.2812129578509151,0.2976163963781695,0.2803038263796568,0.232793440430575,0.1801091960456871,0.1327250786103001,0.0922205058573077,0.0585473758909829,0.0312729619787074,0.0095841788869275,-0.0075135686615737,-0.0209671155024233,-0.0315694471725882,-0.03322586588381528
0.3293264603142795,0.3490695040210448,0.3320364603326914,0.281878271769872,0.2259455641048892,0.1756374835316377,0.1326540176475813,0.0969381728646877,0.0680266519013105,0.0450497927392803,0.026945139504385,0.0127036450538042,0.0014822531820416,-0.0002707795987586098
0.3804742467144266,0.4040181013326575,0.3875741292372681,0.3348994539646213,0.2757967239657601,0.2226331869302873,0.1772328642821186,0.1395292035307692,0.1090283217571562,0.08480394954403,0.0657259720614723,0.0507237734078719,0.0389051492747957,0.03705893207689696
0.4339785340840401,0.4618322868897976,0.446324178755875,0.3912851343658982,0.3291054066918252,0.2731671025425166,0.2254224031290046,0.1857946931821688,0.1537596179156484,0.1283343950917485,0.1083216049524949,0.0925898851788034,0.0801989862868444,0.07826350448932315
0.489031926630579,0.5217538271280105,0.5075689549104891,0.4503426487079379,0.3851975366624114,0.3265808201554342,0.2765776351509176,0.235100993498479,0.2015963405012676,0.1750246512456403,0.1541217736844415,0.1376966669881144,0.1247623777375197,0.12274216588193124
0.5447174022522744,0.582914556641054,0.5704831881099304,0.511275508204695,0.4432990405865697,0.3821193014317458,0.3299598227645654,0.2867231444303091,0.2518249603711779,0.2241704941996486,0.2024297181983906,0.1853532933275663,0.1719091994735125,0.1698095277660217
0.6000339770076824,0.6443601615589012,0.6341564291778718,0.5732051588130893,0.5025571972745442,0.4389519245904764,0.3847572971324628,0.3398654939017183,0.3036630864624465,0.2750002964595026,0.2524824222669943,0.2348035830041716,0.2208886796867441,0.2187156645015643
0.6539268977212849,0.7050782522949857,0.6976194650853077,0.6351964408759253,0.5620654508832833,0.4961967935414952,0.4401093626148814,0.3936852752189292,0.3562827763658652,0.3266981195440633,0.3034735297152437,0.2852487737372799,0.2709080605962111,0.26866875726353573
0.7053209366791441,0.7640293854609619,0.7598734240545725,0.6962854806814013,0.6208904297174336,0.5529470587411139,0.4951320473419323,0.447317890812402,0.4088354376806093,0.378428303857344,0.3545776830072145,0.335871659748604,0.3211565760932048,0.3188590466092571
0.7531552330266399,0.8201795933804031,0.8199202080000202,0.7555086964306997,0.6780998806404284,0.608297978207734,0.5489444405019536,0.4999026509724611,0.4604770745192765,0.4293603144691469,0.4049750464198958,0.385860857368645,0.3708295126197679,0.36848286126991625
0.7964178888711685,0.8725327659149819,0.8767927045187716,0.811931437177532,0.7327900817510822,0.6613733128583414,0.6006942333984975,0.5506076015675356,0.5103925261827297,0.4786925001722352,0.4538746794829512,0.4344338710047438,0.4191510309505306,0.4167654016729061
0.834179211009952,0.920161925152708,0.929583948699544,0.8646755101348412,0.7841120476586882,0.7113504143617475,0.6495818559630172,0.5986528584667554,0.557818136439192,0.5256742209450027,0.5005362292705345,0.4808584388485395,0.4653952368689988,0.462981767538714
0.8656202879249651,0.962236237230257,0.977472224324484,0.9129426843631666,0.8312936853027252,0.7574812172981292,0.6948804632716482,0.6433297376636493,0.6020601704580528,0.5696236837272907,0.544287299942104,0.524469531555675,0.5089028858109945,0.5064736164843174
0.8900626691442262,0.9980496584951288,1.0197481427312995,0.9560403133809392,0.8736641212172307,0.7991154194120252,0.7359581076767833,0.6840220596797133,0.6425153935145778,0.6099479297247202,0.5845429662868944,0.5646884895167213,0.5491002221325861,0.5466679566509056
0.9069723173088448,1.0270245396810422,1.0558171806116647,0.9933826627582844,0.910653863107808,0.8356995767968105,0.7722758784915617,0.720203457526854,0.678667680832755,0.6461388758652363,0.6208013609649987,0.6010182501607169,0.5854939217964434,0.5830720448740475
0.9160342049833418,1.0487864830757243,1.0852739942854268,1.0245643364145072,0.9418672700269318,0.8668486605954387,0.8034586192063174,0.7515073526543651,0.7101573683808489,0.6778421570938157,0.6527121116133541,0.6331114648684436,0.6177389566082327,0.615341211434155
0.917097850098962,1.063111367120254,1.1078498548389693,1.049307292127589,0.9670288858099996,0.8922916866124508,0.8292398906103549,0.7776713222840284,0.7367251186869037,0.7048005879355926,0.6800194834814425,0.660713391533068,0.6455812904233265,0.6432215256404477
0.9145375576147544,1.0742873318460398,1.1277754723183575,1.0718236617155386,0.9903459275927582,0.9162337918107302,0.853823624987035,0.802898361383231,0.762572849243214,0.7312148233729477,0.7069228313764943,0.6880221842432256,0.6732180423217757,0.6709099393373387
0.9124030167627496,1.0863052545605187,1.1489974820497195,1.0960405155399602,1.015736050001059,0.9425862440099748,0.8811162196091128,0.8310909223737807,0.7915995651230848,0.7609807830555836,0.7373153766673998,0.7189287820678787,0.7045382705161553,0.7022952115682303
0.9104356195292522,1.0988785372431868,1.171203136602439,1.121629185419186,1.0428607452038805,0.9710033223834026,0.9107663651267324,0.8618932048854833,0.8234456580871515,0.793735557513975,0.7708313829029992,0.7530650824857731,0.7391719301162066,0.7370069886563178
0.908737506613293,1.1120779254691908,1.1944341700985308,1.1486139853422068,1.0717332633111984,1.0014897254174977,0.9427717811359244,0.8952971026670984,0.8580980074736706,0.8294616837135217,0.8074496909947182,0.7904068500325431,0.7770922696426371,0.7750181197580897
0.9072865065485108,1.125849372514281,1.218606588306739,1.17689257120095,1.1022391169677346,1.0339211550574612,0.9769998699272214,0.9311629252877068,0.8954107708488646,0.8680080025711655,0.8470146370440342,0.8307946854356688,0.8181368422282791,0.8161656747206856
0.9060930270233352,1.1401697495819425,1.2436656568001885,1.206390683812907,1.1342906831716717,1.068198777396714,1.013342035416807,0.969373584383753,0.9352594535656044,0.9092436308100086,0.889389945014004,0.874087855234647,0.8621612853988212,0.8603047160789218
0.9051580013626952,1.155004981500649,1.269544223810072,1.2370205360902575,1.167785586517467,1.1042075819530364,1.0516720135325912,1.0097928970544507,0.9774991912420228,0.95301622920178,0.9344169858935524,0.9201225452143202,0.908997570789604,0.907266548247438
0.9044841447377172,1.17032112932372,1.296173756192747,1.2686918410909074,1.202617701055395,1.141827347772148,1.0918568012332832,1.0522764815109455,1.021975619138346,0.9991628532463523,0.9819256157673364,0.968722690077714,0.958464828146846,0.9568695407073192
0.904072928729782,1.1860813084586164,1.3234812996238026,1.3013088077771533,1.238674152897923,1.180929644845264,1.1337536559140915,1.096668756344188,1.0685218750344243,1.047506963144928,1.0317311947735712,1.0196970017211728,1.0103663822860145,1.0089161664205415
0.9039253853601632,1.2022464247665774,1.351390257249982,1.334770965790821,1.2758361688485744,1.2213787031535293,1.1772109858602884,1.1428038537023448,1.1169595368425034,1.0978593866151607,1.0836355741653791,1.072839978223397,1.0644907810571218,1.0631940328863272
0.9040418877547376,1.2187749138693849,1.3798201979334623,1.3689730406527267,1.3139789984432058,1.2630313820927197,1.2220683695860726,1.1905056888890837,1.1670987415882974,1.1500184846702548,1.1374273044605283,1.1279321488384713,1.1206120714462968,1.119476163257389
0.9044222077695288,1.2356227761940546,1.408686980364075,1.403805162852627,1.352972191437216,1.305737521233819,1.268156984135168,1.2395884657461018,1.2187387645247836,1.203770798610747,1.1928823424880115,1.1847408324342088,1.1784906009554088,1.1775218046104547
0.9050655021508668,1.2527435637739663,1.4379028512076262,1.4391530694054913,1.3926798894584638,1.349340331225637,1.315300101219665,1.2898572767624463,1.271668717354001,1.2588918371870197,1.24976491623179,1.2430210681972724,1.2378740029974296,1.2370774220940046
0.9059703205685028,1.270088412942434,1.4673766107345296,1.4748983902454504,1.4329612231957,1.3936769151251356,1.3633137403717577,1.34110888602437,1.3256684526793518,1.3151470901436506,1.30782863286753,1.3025168032934706,1.2984984503975778,1.2978779629466501
0.9071346104720956,1.2876060993120149,1.497013821869194,1.5109189941860586,1.473670788509488,1.4385788919721831,1.4120074492430343,1.3931326634852332,1.380509641605458,1.3722932336314349,1.3668177942077966,1.3629623006036289,1.3600901391980964,1.3596483524352645
0.9085557254264304,1.305243122589104,1.5267170691415162,1.5470893992145245,1.5146592043350318,1.4838731232350786,1.4611852092526727,1.4457116663510408,1.4359570180103418,1.4300795189455586,1.4264689091950689,1.424083754616713,1.4223669895422475,1.4221052082782941
0.910230435068853,1.3229438200122678,1.5563862648843405,1.5832812423837834,1.5557737452881146,1.529382532217769,1.5106464535956656,1.4986238515142116,1.4917697705106772,1.4882493229666367,1.4865123794995208,1.485601089557048,1.4850405360577124,1.4849587457081306
0.912154937097298,1.3406505091184913,1.5859190015135165,1.6193638057044126,1.59685904260012,1.5749270066989334,1.5601871841931894,1.5516434019126482,1.5477030614881853,1.546541836492212,1.5466743316266656,1.547229910781653,1.5478179767971172,1.547914841912518
0.9143248710753408,1.358303659583696,1.6152109473922436,1.6552045928111876,1.6377578450293155,1.6203243726435037,1.6096011712209786,1.6045421462098288,1.603509648554051,1.604693862198778,1.6066785641011232,1.608683575318124,1.6104043443590697,1.6106772231177897
0.9167353339932698,1.3758420936892457,1.6441562832449814,1.6906699504135518,1.6783118303571745,1.6653914254361484,1.6586812170545873,1.657091048973217,1.6589415812098474,1.6624416910021087,1.666248575021232,1.6696753438953236,1.6725047590943358,1.672949733826163
0.9193808974703132,1.3932032145667668,1.672648175397211,1.7256257276969509,1.7183624570562344,1.7099450038283488,1.7072204649398308,1.709061746714746,1.7137519433853263,1.719523023277589,1.7251096327866977,1.7299205741780654,1.7338267215435483,1.734438644942804
0.9222556264858808,1.4103232610352328,1.700579281550321,1.759937966204114,1.757751844999378,1.7538030909679434,1.7550137317511882,1.7602281040858565,1.7676966113516237,1.7756789001362991,1.782990851478014,1.789138913556917,1.7940823998704116,1.794854956143012
0.9253530995165546,1.4271375875025354,1.727842284300288,1.7934736122415813,1.7963236736247683,1.7967859264562227,1.8018588438150225,1.8103677641777527,1.820535996223397,1.8306556097392976,1.8396272322347127,1.8470564497963555,1.8529908680861675,1.853916647875261
0.928666429949687,1.4435809670825632,1.75433044720552,1.8261012435592845,1.8339240858094188,1.8387171133890083,1.847557954989035,1.8592636673113847,1.87203674092644,1.884206534527794,1.8947616330993995,1.9034077791715744,1.9102802523717275,1.9113508399367842
0.93218828863869,1.459587915777962,1.7799381879072989,1.857691801942408,1.87040258583706,1.8794247047808617,1.8919188269969671,1.906705513900752,1.9219733431051176,1.9360939072339336,1.948146632145168,1.9579379544012103,1.965689745764574,1.9668958165655976
0.9359109274609746,1.4750930353044702,1.8045616626137928,1.8881193234375808,1.905612920267541,1.9187422546311728,1.9347560533933803,1.9524911489011456,1.970129677928348,1.9860904465557,1.999546252214088,2.0104042786283776,2.018971455796982,2.020302882373283
0.9398262037365972,1.49003137188842,1.8280993561776808,1.917261658203052,1.939413931206974,1.956509820133612,1.9758922104249728,1.9964278479388544,2.01630039803152,2.033980847317709,2.0487375201325384,2.060577916766892,2.069892055186372,2.0713380190301947
0.9439256053642032,1.5043387881585837,1.8504526720277248,1.9450011724126528,1.9716703724124065,1.9925749031075648,2.015158920389044,2.0383334883601045,2.060292191776353,2.079563104641793,2.0955118386544345,2.108245301509703,2.1182342121639874,2.119783319181941
0.9482002765307126,1.517952345079376,1.871526516350877,1.9712254252357384,2.0022536798028026,2.0267933205777093,2.052397815771591,2.078037592006431,2.1019248854587973,2.122649656921729,2.139676155389558,2.1532093179389515,2.1637977842077074,2.1654381813423673
0.9526410438524722,1.530810690736656,1.8912298711557511,1.995827814635428,2.0310426892440683,2.059029996471638,2.087461395368785,2.1153822303751326,2.141032379862028,2.163068338013495,2.1810539193451843,2.195290257695264,2.206400766506194,2.208120257157098
0.9572384428081866,1.5428544526907917,1.9094763511681965,2.018708186544492,2.0579242958765303,2.089159668562465,2.1202137666362173,2.1502227867966504,2.1774634164363253,2.2006631347756955,2.219485822169708,2.234326540751601,2.2458799940918373,2.2476661501257498
0.9619827443278436,1.5540266305544053,1.926184739900591,2.039773402859072,2.0827940507034013,2.1170675069676386,2.1505312715476483,2.1824285741926124,2.211082173185977,2.235294751681852,2.254830327458809,2.270175209685648,2.2820916039051102,2.2839318722721886
0.9668639814070046,1.5642729854335111,1.9412795006811745,2.0589378645996628,2.10555669160127,2.142649642641053,2.1783029961581075,2.2118833107095743,2.241768694858062,2.2668409894434296,2.2869639973032414,2.302712207662389,2.3149112697777325,2.316793072041517
0.9718719756221452,1.5735424228887278,1.954691258909315,2.0761239874907256,2.1261266072938456,2.1658136062820508,2.203431166742404,2.2384854589073733,2.2694191660781624,2.295196949218125,2.315781630382729,2.3318324568622035,2.3442342291648046,2.3461450525954164
0.9769963634301172,1.5817873661256805,1.9663572522981017,2.091262628071691,2.14442823409848,2.186478679860532,2.22583143772191,2.262148437092087,2.293946039511109,2.320275077854685,2.3411962301453584,2.3574497586051293,2.3699751251884504,2.3719026044432456
0.9822266221431748,1.5889641162073578,1.976221746357923,2.1042934592423563,2.160396386368452,2.204576164462882,2.2454330785211214,2.2828007137224584,2.3152780338222776,2.3420050726084973,2.3631388248071983,2.3794965397696,2.392067691010365,2.3939996798167913
0.9875520954801992,1.5950331961925728,1.9842364128463328,2.1151652948394,2.173976522479298,2.22004956935461,2.262179067954388,2.3003857975168875,2.33336001809778,2.3603336657643994,2.381558162971244,2.397923472189113,2.4104643056316384,2.4123889382750834
0.9929620186046952,1.5999596762400738,1.9903606693452405,2.1238363634192106,2.18512494892274,2.2328547280068456,2.276026105703481,2.314862136913959,2.348152800417436,2.3752243105933712,2.396420309569491,2.4126989925089832,2.425135450905933,2.4270411936937712
0.9984455425706154,1.603713476873185,1.9945619785140185,2.1302745318729746,2.193808965565879,2.2429598473362,2.2869445509027724,2.326202942893206,2.3596328384707608,2.386656790065581,2.407708166605693,2.423808749536664,2.4360690988959117,2.4379447921023085
1.0039917581079667,1.6062696477714775,1.9968161058980785,2.1344574798190337,2.2000069554081443,2.2503454965715366,2.29491829782349,2.3343959488814643,2.3677918895171035,2.3946267688154887,2.415420941908622,2.431255004529868,2.443270056824752,2.445104947906143
1.0095897186913545,1.6076086196403323,1.997107335442152,2.136372825908051,2.2037084222373378,2.255004542013923,2.299944598186424,2.339443120619824,2.3726366157054044,2.399145307117731,2.419573586932135,2.4350560072935243,2.4467592939501945,2.4485430630489455
1.0152284628458468,1.6077164269031854,1.9954286420658167,2.136018207249041,2.204913979472232,2.2569420335392376,2.3020338387995225,2.341360327539438,2.374188158908677,2.4002383532364457,2.420196221737452,2.435245367602964,2.446573270942685,2.4482960498599278
1.0208970356557896,1.6065848991624396,1.9917818208094484,2.1334013131358303,2.203635293215127,2.2561750480604523,2.30120928209344,2.340176985502956,2.372481696937061,2.397946227630916,2.4173335618693907,2.431871437566681,2.4427632880342243,2.4444156739496754
1.0265845094531318,1.6042118195815012,1.9861775721593549,2.128539874145947,2.1998949821622023,2.252732494380544,2.2975067758061494,2.3359356788365377,2.36756599042923,2.3923231093275463,2.411044358112429,2.424996716334811,2.4353948635899134,2.4369679288374564
1.0322800036724866,1.6006010485511115,1.9786355432219709,2.1214616075229604,2.1937264765748696,2.246654882993456,2.290974436642699,2.328691767533364,2.3595029270466843,2.383436531495432,2.401400856305856,2.41469728429435,2.424547150105588,2.4260324492827943
1.0379727038701485,1.5957626112176746,1.9691843244517988,2.112204119566217,2.1851738380452908,2.23799406349583,2.281672311302281,2.318512983478866,2.3483670669654155,2.371366890075405,2.388488280720189,2.4010622698012574,2.410312390202161,2.411701965806846
1.0436518799137784,1.589712747669814,1.957861401660656,2.100814765566216,2.174291541335453,2.226812931418452,2.269672016909593,2.3054790176445006,2.3342451912150466,2.356206966375129,2.3724043411358022,2.384193347786456,2.3927954111883074,2.3940817988448377
1.0493069033579876,1.582473924802615,1.944713063061352,2.087350467664657,2.16114421916898,2.213185105527876,2.255056361685833,2.289681098518858,2.3172358522768954,2.338061461994665,2.35325876087338,2.364204266404238,2.372113153374341,2.373289387547713
1.0549272640289062,1.5740748091083618,1.9297942611419927,2.0718774909083875,2.145806370539495,2.1971945760296867,2.2379189457065296,2.27122156066762,2.2974489246093177,2.3170465423904005,2.331172820717563,2.3412203953880293,2.3483942246678224,2.349453845576058
1.060502585847367,1.564550199878716,1.913168429239236,2.0544711777216675,2.1283620328901915,2.178935323654844,2.2183637408581145,2.250213401287062,2.2750051514797125,2.293289383885038,2.306278912017736,2.315378288010072,2.3217784721362777,2.3227155343732835
1.0660226419262282,1.5539409225486884,1.894907252791572,2.0352156410548714,2.108904418430976,2.158510909347757,2.1965046486446025,2.2267798219642265,2.250035683673865,2.266927718013238,2.2787200912679664,2.286825247529761,2.292416560202857,2.293225643385583
1.0714773689816903,1.5422936821672328,1.8750903954126632,2.0142034165823017,2.087535514892964,2.136034034198379,2.172465034307395,2.2010537525750578,2.222681605314654,2.238109366739917,2.24864962813699,2.2557188887281603,2.260469544907576,2.2611457664731462
1.0768568811020829,1.5296608772451503,1.8538051801350104,1.9915350745181133,2.0643656511712467,2.1116260693617863,2.1463772357890147,2.173177354314744,2.193093442118277,2.206991762254789,2.216230539181607,2.222226685495347,2.2261084341415542,2.2266474642501817
1.0821514829196577,1.516100374507185,1.8311462264342893,1.9673187918874144,2.039513028558081,2.085416555960004,2.118382046356863,2.143301499210599,2.161430647880997,2.173741445650707,2.181635100235805,2.186525496351541,2.189513724821355,2.189911803175513
1.0873516822323244,1.5016752453626137,1.8072150439521213,1.941669886417983,2.0131032185995177,2.0575426753311987,2.088628170160348,2.1115852240548523,2.1278610657427395,2.13853353973718,2.1450443316088186,2.1488010611129,2.1508749094715847,2.151128863745212
1.092448202121978,1.48645346520499,1.7821195841816042,1.914710313587833,1.9852686289900543,2.0281486904379475,2.057271650565045,2.078195157435521,2.092560361719451,2.101551192408293,2.106647451614857,2.1092474635088707,2.1103899464636227,2.1104972119487235
1.09743199261542,1.4705075769562763,1.7559737517569576,1.8865681287558325,1.956147939322636,1.9973853597268088,2.024475271731806,2.0433049193603083,2.0557114290367866,2.0629849882604887,2.0666412954621896,2.068066556272061,2.068264690055553,2.0682233300772355
1.1022942419315993,1.4539143205795262,1.7288968773831828,1.857376916694073,1.925885508903268,1.965409325200724,1.990407934525684,2.0070944937819624,2.017503762835596,2.023032327424912,2.0252296980185704,2.025467346908501,2.0247122782361395,2.0245210048586784
1.1070263873563535,1.436754230595201,1.7010131548416016,1.827275191211135,1.894630759192322,1.932382476884344,1.9552440083957872,1.969749575074878,1.9781328057704384,1.9818967717417448,1.982622840330996,1.9816653438926288,1.9799524780615816,1.9796106726037976
1.1116201257819922,1.419111203943858,1.6724510448976435,1.7964057678840335,1.862537533721497,1.898471296194642,1.9191626613153188,1.9314608901214183,1.9377992658125205,1.9397873593754853,1.9390365609156484,1.9368818643133945,1.93421098957702,1.9337187224704515
1.1160674239450843,1.40107204083894,1.6433426493068377,1.7649151131882392,1.829763438538225,1.8638461809506464,1.8823471701786167,1.892423498101376,1.8967084081480352,1.8969178896919368,1.8946916336832305,1.89134330495532,1.8877187104605424,1.8870767600130385
1.1203605283908211,1.3827259615413103,1.6138230584496362,1.732952673515422,1.7964691663328654,1.8286807548487949,1.8449842141963344,1.8528360703108409,1.8550693233987776,1.853506180653255,1.849813014886757,1.8452803793901056,1.8407109641740684,1.839920833839053
1.124491975187474,1.3641641022582,1.5840296764174384,1.7006701876917576,1.7628178074049574,1.7931511641909703,1.807263153806686,1.812900152362324,1.8130941744777849,1.809773301129614,1.8046290616660123,1.7989273238739265,1.7934266946469433,1.7924906284392728
1.1284545994087989,1.3454789936168787,1.5541015276114456,1.6682209866514186,1.728974150523395,1.7574353644841956,1.769375297435853,1.7728194109443376,1.7709974242395423,1.7659427803894558,1.7593707246336687,1.7525210747151183,1.7461076303804484,1.7450286261187695
1.1322415443970917,1.3267640253837676,1.5241785490991606,1.6357592838845012,1.6951039765426403,1.7217123992506904,1.731513158116059,1.732798866973118,1.7289950457248735,1.7222397966532574,1.7142707165468063,1.7063004193463125,1.6989974203995155,1.6977792404883716
1.1358462708137558,1.30811290128712,1.494400873096928,1.6034394601722768,1.6613733473678105,1.6861616730172797,1.6938697015357551,1.6930441164899204,1.6873037162812592,1.6788903460330376,1.66956265849658,1.6605051226737844,1.6523407437676088,1.6509879232574467
1.139262565479299,1.2896190879528884,1.464908104012517,1.5714153459580789,1.6279478925378363,1.6509622200247795,1.6566375865928804,1.6537605400937128,1.6461399962188568,1.636120392499134,1.6254802043047856,1.6153750294695108,1.606382393513717,1.6049002451916368
1.142484549999175,1.2713752620742167,1.4358385944911418,1.5398395044931346,1.5949920953418828,1.616291969745096,1.6200083989933691,1.6151525011056096,1.6057194920055164,1.59415499879193,1.5822561430228363,1.5711491427100186,1.5613663348955862,1.5597609511636676
1.1455066891675252,1.2534727600038742,1.4073287248677069,1.5088625186612286,1.5626685800276294,1.5823270098532338,1.5841718779298843,1.5774225320948294,1.5662560033775497,1.5532174375053918,1.5401214786710775,1.528064676943323,1.5175347370401222,1.5158129883319347
1.1483237991361488,1.2360010339825838,1.3795121903430128,1.4786322841413184,1.5311374013271148,1.549240846909139,1.5493151354352783,1.540770508911221,1.5279606532108982,1.513528280984335,1.499304485715397,1.4863560850687865,1.4751269762538453,1.4732965057248313
1.1509310553325407,1.2190471191950862,1.3525193000810851,1.44929331133207,1.5005553372434934,1.517203664694467,1.515621867674061,1.505392811016856,1.4910409986179842,1.4753044682638248,1.4600297383254586,1.4462540564220794,1.434378608765691,1.4324478229717492
1.1533240001071636,1.2026951157783488,1.3264762922758682,1.420986038252307,1.4710751858321065,1.486381579950405,1.4832715572478057,1.4714814667300735,1.45570012155628,1.438758347089968,1.422517111252738,1.4079844838307387,1.395520310416915,1.393498365670498
1.1554985500876964,1.1870256897947724,1.301504669067758,1.3938461564624625,1.4428450665918937,1.456935895198997,1.452438665576083,1.4392232820230788,1.4221356972929202,1.404096689137779,1.3869807502510327,1.3717673973921525,1.3587767808975728,1.3566735649651227
1.1574510032155148,1.1721155970277826,1.2777205550105977,1.3680039519348406,1.4160077270713218,1.4290223484173947,1.423291814590844,1.4087989517688646,1.3905390393878765,1.3715196769078568,1.3536280103629792,1.337815863151704,1.3243656105734398,1.3221917193553059
1.159178045438338,1.1580372332612088,1.2552340826057071,1.3435836627442863,1.3906998553960204,1.4027903595816158,1.3959929573590852,1.3803821528250295,1.3610941204465627,1.3412198614496158,1.322658361123255,1.30633484563419,1.292496108760888,1.2902628175781934
1.1606767570316865,1.1448582144693409,1.2341488082362089,1.3207028554594455,1.367051399645191,1.3783822745041463,1.3706965378251954,1.3541386190683975,1.3339765687471967,1.313381091019245,1.2942622587758736,1.277520034298265,1.263368093480572,1.2610873225858508
1.1619446185214963,1.1326409900756953,1.2145611616572918,1.2994718221899324,1.345184895338339,1.355932606952465,1.3475486406313957,1.3302251994432734,1.309352641953843,1.2881774120175409,1.268619986948498,1.2515566354184546,1.237170644228819,1.2348549181612818
1.1629795161800438,1.1214424921385788,1.1965599320283349,1.2799930003828075,1.325214802733922,1.3355672807391732,1.326686132913906,1.3087889012346898,1.287378180455862,1.2657719450358618,1.2459004688376734,1.22861813261603,1.2140808211095229,1.211743221533816
1.163779747067867,1.111313822995187,1.1802257933125415,1.2623604176572545,1.3072468561745658,1.317402874300453,1.3082358010595048,1.28996592209698,1.2681975443946785,1.246315740529504,1.2262600557931371,1.2088650212134324,1.194262355721101,1.1919164674221732
1.1643440235950449,1.102299983547136,1.1656308717181645,1.2466591642093594,1.291377428322013,1.3015458712034462,1.2923134866113293,1.273880675820847,1.2519425401076152,1.2299466204907716,1.2098412991972334,1.192443523723898,1.1778643214370288,1.1755241711946325
