Values,Values_03_00_37,Values_03_06_59,Values_03_10_06,Values_03_11_23,Values_03_16_15,Values_03_25_30,Values_03_34_46,Values_03_44_00,Values_03_53_13,Values_04_02_36,Values_04_11_53,Values_04_21_15,Values_04_31_45,Values_04_42_32,Values_04_53_19,Values_05_04_03,Values_05_14_53,Values_05_25_28,Values_05_36_11,Values_05_46_18,Values_05_56_19,Values_06_06_16,Values_06_15_49,Values_06_25_38,Values_06_35_27,Values_06_45_26,Values_06_55_29,Values_07_05_30,Values_07_15_29,Values_07_26_22,Values_07_36_31,Values_07_46_35,Values_07_56_39,Values_08_06_43,Values_08_16_48,Values_08_26_53,Values_08_36_57,Values_08_46_59,Values_08_56_53,Values_09_06_14,Values_09_15_35,Values_09_24_55,Values_09_34_15,Values_09_43_35,Values_09_52_56,Values_10_02_17,Values_10_11_45,Values_10_21_08,Values_10_30_30,Values_10_39_58,Values_10_48_57,Values_10_57_44,Values_11_06_29,Values_11_15_15,Values_11_23_59,Values_11_32_44,Values_11_41_28,Values_11_50_12,Values_11_58_56,Values_12_07_39,Values_12_16_24,Values_12_25_09,Values_12_33_54,Values_12_42_37,Values_12_51_20,Values_12_59_44,Values_13_08_07,Values_13_16_30,Values_13_24_53,Values_13_33_14,Values_13_41_36,Values_13_46_27
0.5030912847547163,0.4991051565670066,1.1707429791750474,0.5162577498402502,0.517200670287731,1.242461438994935,1.2824037652051408,1.301122495957061,1.3096696538026025,1.3138735840340383,1.3163389384022388,1.3181583991669197,1.3197684643385317,1.321332758201314,1.3229066603956945,1.3245056722267832,1.3261326286356774,1.3277878143468218,1.3294722112682258,1.3311881098568477,1.332938794123152,1.3347279765157205,1.336559243604751,1.3384356067255732,1.3403591830096968,1.3423310032127458,1.344350930176415,1.3464176671257002,1.348528834221224,1.3506810932306783,1.3528703025556164,1.3550916877866206,1.3573400159089126,1.359609764054594,1.361895276125641,1.3641909029099937,1.3664911229403172,1.3687906429527243,1.371084477857739,1.3733680110719115,1.375637036621506,1.3778877848840725,1.3801169340567572,1.3823216095351103,1.384499373365004,1.3866482058417773,1.3887664811881515,1.3908529390059283,1.3929066530329344,1.3949269984637618,1.396913618924115,1.3988663939419734,1.4007854075913757,1.4026709187949298,1.404523333659737,1.4063431800370472,1.408131084454476,1.4098877514273702,1.411613945137847,1.4133104733706652,1.4149781736140823,1.416617901140094,1.418230518936412,1.4198168892928245,1.4213778668835766,1.422914293169393,1.4244269919624497,1.4259167659947825,1.4273843943566464,1.428830630676703,1.430256201907807,1.4316618076476693,1.4324681767248295
0.7109104292079743,0.7064416005931158,1.3469691304269769,0.7237006042743243,0.7246629416409508,1.4186816385969092,1.4589041616735985,1.477988676202297,1.486909064701506,1.4914716752411898,1.4942764374032138,1.496415969309376,1.4983278599954497,1.5001770498357192,1.5020202193483256,1.5038740994779802,1.505742676461421,1.5076273125403443,1.5095299991375948,1.5114539725511635,1.5134034015936415,1.515382823882732,1.5173965922829364,1.5194484261494032,1.521541093143723,1.5236762182314068,1.525854203785785,1.5280742400067648,1.5303343840296126,1.532631687513588,1.5349623548589753,1.5373219171356456,1.5397054097588585,1.5421075447304586,1.5445228707016805,1.5469459164223298,1.5493713147795654,1.5517939062474462,1.5542088216333971,1.5566115449524702,1.5589979578315782,1.5613643673071556,1.5637075191088357,1.5660245986212613,1.5683132216993787,1.570571417426522,1.5727976047641032,1.5749905648066738,1.577149410192579,1.5792735529477355,1.58136267187023,1.5834166803163183,1.585435695079273,1.5874200068615807,1.5893700527278454,1.59128639074022,1.5931696769343546,1.5950206446510289,1.5968400862186205,1.598628836881141,1.600387760884471,1.6021177395387955,1.6038196611319515,1.6054944124986188,1.607142872088155,1.6087659043556513,1.61036435532004,1.611939049129956,1.613490785503744,1.615020337915488,1.6165284523903969,1.6180158468384855,1.6188693145912667
0.7379148263523971,0.7333884705380953,1.3686564488992954,0.750632161186512,0.7515953368341138,1.4402362420500243,1.4804137065855427,1.4995003385022163,1.5084417094855893,1.513031338009731,1.5158639944475347,1.518030362455953,1.5199674007657638,1.5218399310576567,1.523704703271157,1.5255785764933367,1.5274656743447037,1.529367488496112,1.5312861272280909,1.5332249311045765,1.5351881620510346,1.5371804413595958,1.5392061977055906,1.541269219704717,1.543372338769391,1.5455172389021283,1.5477043773913326,1.5499329956598324,1.5522011986800788,1.554506082779465,1.5568438940123566,1.559210202204486,1.561600078722693,1.5640082688009744,1.5664293516881558,1.5688578841874947,1.5712885247948332,1.5737161372575574,1.5761358734403337,1.5785432363271694,1.58093412456009,1.583304860375589,1.5856522030290767,1.5879733498971105,1.5902659274306847,1.5925279740470362,1.5947579169072443,1.5969545442922592,1.5991169751266885,1.6012446269273806,1.6033371832841696,1.6053945617333667,1.6074168827155462,1.609404440118508,1.6113576737930702,1.6132771442441287,1.6151635096554224,1.6170175052638096,1.6188399250787409,1.6206316058422658,1.6223934131427178,1.6241262295006509,1.625830944302165,1.6275084453850364,1.629159612120854,1.630785309818092,1.6323863852902911,1.633963663430336,1.635517944657462,1.637050003109101,1.63856058544111,1.6400504101654474,1.6409052704870626
0.7389333378611307,0.7344119326875216,1.367943249005965,0.7516228191001472,0.7525841399141966,1.439370558864027,1.479450820641033,1.4984807687601331,1.5073857170976432,1.5119478951179588,1.5147569030803103,1.516901241061365,1.5188170065112132,1.520668712268291,1.522513015050527,1.524366755252533,1.5262340562874024,1.5281164077710134,1.5300159082207192,1.531935880467698,1.5338805624484022,1.5358545474339853,1.537862234193458,1.5399073813896134,1.5419927918908138,1.5441201236322828,1.5462898110233256,1.5485010761984597,1.550752008580404,1.5530396926323125,1.5553603660261053,1.5577095933779364,1.560082443640545,1.5624736620159818,1.564877829679082,1.5672895069011294,1.5697033567949317,1.572114248513496,1.5745173397947478,1.576908139685225,1.579282552844132,1.581636907288125,1.5839679676648326,1.586272936241812,1.5885494437804335,1.590795532378022,1.593009632221284,1.5951905339594787,1.5973373582426615,1.5994495236983166,1.6015267144503986,1.6035688480383696,1.6055760444252298,1.6075485965932248,1.609486943113085,1.6113916428877868,1.6132633522281443,1.6151028042752158,1.61691079076455,1.618688146027324,1.6204357331411872,1.622154432049421,1.623845129523526,1.62550871077483,1.6271460525584671,1.6287580175949483,1.6303454501537158,1.631909172639986,1.633449983051798,1.6349686531796208,1.6364659274124085,1.6379425220793509,1.6387897438968664
0.7409540044254964,0.7364472749530624,1.3680351596581324,0.7536229056204984,0.7545819762828684,1.4393049285427475,1.479273841636632,1.4982308084846037,1.5070830990763902,1.511602120526824,1.5143723423655948,1.51648005005986,1.5183604496868133,1.5201777226792537,1.5219884138605333,1.523809326982448,1.5256445663728204,1.527495599163747,1.529364492076936,1.531254526823863,1.5331698930121624,1.5351151310645796,1.5370945850005904,1.539111959111845,1.5411700041154002,1.5432703294012515,1.545413325396951,1.54759817539608,1.5498229353777069,1.5520846617555768,1.5543795693429747,1.5567032047377654,1.5590506232641714,1.5614165603742816,1.5637955908321537,1.5661822712955764,1.5685712635366915,1.5709574371480937,1.5733359516370269,1.575702318746852,1.5780524464104726,1.5803826661967666,1.582689746336831,1.5849708925141026,1.5872237385841266,1.5894463293029666,1.5916370970024676,1.5937948339160313,1.5959186616953234,1.5980079993867011,1.600062530967031,1.6020821732925976,1.6040670451466312,1.6060174378811387,1.607933788036268,1.609816652136087,1.6116666838163405,1.6134846132977847,1.6152712291990696,1.617027362583474,1.6187538731517592,1.6204516373994646,1.6221215386136034,1.623764458514334,1.6253812703850474,1.6269728335162803,1.6285399888080552,1.6300835553722284,1.6316043280021149,1.6331030753817222,1.6345805388993804,1.6360374319947415,1.6368732758120212
0.745209920278285,0.7407265863039307,1.3701742176188012,0.757864832758996,0.7588213059676069,1.441282050418603,1.4811271156682055,1.4999967643747771,1.5087821609774812,1.513244273288432,1.5159624575803277,1.5180207491931692,1.519853433216806,1.5216243392735858,1.523389884553895,1.5251668216118366,1.526959220503334,1.528768509315492,1.5305967048870337,1.532447028360917,1.534323600535373,1.5362308878781883,1.5381731583515148,1.5401540407724323,1.542176213169595,1.5442412167213175,1.5463493793181675,1.5484998281453897,1.550690569875143,1.5529186184748291,1.5551801529839393,1.5574706905252502,1.5597852627415127,1.5621185866073972,1.5644652229786862,1.566819718525246,1.569176728314004,1.5715311179072902,1.573878044892742,1.576213020692876,1.5785319540646177,1.580831178151891,1.583107463177897,1.5853580169590653,1.5875804754028604,1.5897728850639778,1.5919336796919672,1.5940616524685072,1.5961559254692257,1.5982159176134694,1.6002413121966226,1.6022320248538973,1.604188172636914,1.6061100446949694,1.6079980749409482,1.6098528168979716,1.6116749208800931,1.6134651135187512,1.6152241796274591,1.6169529462980012,1.618652269139497,1.620323020478193,1.621966079392594,1.6235823233893365,1.6251726215632774,1.6267378290672905,1.6282787827365457,1.6297962977091274,1.6312911649105435,1.6327641492747087,1.6342159885665948,1.6356473927357325,1.6364685136432173
0.7525569381224115,0.7481031720397495,1.3752658563108162,0.7652026461793117,0.7661562872269354,1.4462082285371114,1.4859191150056037,1.504689640269457,1.513396452687023,1.5177903703550253,1.520445634856247,1.5224439953028048,1.524218789664216,1.5259334797435304,1.527644344066222,1.5293680743346452,1.531108696185786,1.5328675872166526,1.5346467014183662,1.536449184974765,1.5382790743207972,1.5401407455985274,1.5420383739010293,1.5439754956851126,1.5459546996666813,1.547977442737564,1.5500439749602375,1.5521533530826586,1.5543035212283391,1.5564914388401303,1.5587132383027102,1.560964397577579,1.5632399161029706,1.565534484961603,1.5678426447232838,1.570158926645597,1.5724779745285062,1.5747946461108209,1.5771040939415488,1.5794018265858791,1.5816837515834767,1.5839462020258923,1.5861859488404777,1.588400200961355,1.5905865955462988,1.5927431803095615,1.5948683898982892,1.5969610180048746,1.599020186744096,1.6010453145524328,1.603036083698411,1.604992408247474,1.606914403157682,1.6088023549941644,1.6106566946378684,1.6124779721813858,1.6142668341629427,1.6160240031475417,1.6177502596459732,1.619446426263642,1.6211133539893925,1.6227519104415298,1.6243629699451407,1.6259474052458385,1.6275060807032835,1.6290398467900624,1.6305495357407969,1.6320359581935888,1.6334999006916249,1.6349421239177997,1.636363361527943,1.637764319512077,1.6385678513751674
0.7633543379726601,0.7589333096081665,1.383715008266326,0.7759934730464779,0.7769441772820663,1.4544892990435443,1.494057900126266,1.512720078078344,1.5213392053207866,1.5256561498407362,1.5282400204954991,1.5301702445985712,1.5318791907800386,1.5335299415013532,1.535178630227603,1.536841882917698,1.5385236755225635,1.5402253286637395,1.5419487255024331,1.5436969278126238,1.5454738769447212,1.5472838470104544,1.549130907869933,1.5510184909237283,1.5529490828521302,1.5549240437797591,1.5569435339271245,1.559006528235476,1.5611108976860697,1.5632535374677807,1.565430524495381,1.567637289685603,1.5698687933103277,1.5721196944884204,1.574384508273319,1.5766577460609268,1.5789340366472473,1.5812082268501149,1.5834754616472972,1.5857312447049352,1.5879714807235392,1.5901925014732043,1.5923910776073191,1.5945644184345336,1.596710161804846,1.5988263561754923,1.6009114367787267,1.6029641975777338,1.604983760533057,1.6069695434304772,1.6089212273529,1.610838724633802,1.6127221479630844,1.6145717811283402,1.616388051762701,1.61817150628826,1.61992278720306,1.6216426127178918,1.6233317587315188,1.6249910430346208,1.6266213116512855,1.628223427134366,1.6297982586881858,1.631346673923285,1.6328695320864093,1.6343676785912835,1.6358419406951463,1.6372931241633466,1.63872201079012,1.6401293566486304,1.641515890936293,1.6428823153450514,1.6436658938775446
0.7780215668916014,0.7736330339302174,1.3959842397947764,0.7906542939733211,0.7916021022640662,1.4665887321563738,1.5060091329534606,1.5245562708973075,1.5330811471711292,1.5373147955879858,1.5398211599426994,1.5416773113369742,1.5433146307062144,1.5448958138073363,1.546476846849742,1.5480742894514197,1.5496920670271093,1.5513314412586492,1.5529942210728942,1.5546833789575694,1.556402754964847,1.558156513852221,1.5599486120844457,1.5617823672883744,1.563660155108456,1.5655832298654893,1.5675516530768427,1.5695643093648628,1.5716189885395386,1.573712514087541,1.575840900650209,1.5779995259752542,1.5801833057329266,1.5823868623212864,1.5846046811720755,1.5868312503270223,1.5890611806511972,1.5912893056269397,1.5935107607029917,1.5957210430890691,1.5979160534340755,1.6000921212661716,1.6022460162867302,1.60437494769791,1.6064765537171477,1.6085488833400392,1.6105903722682506,1.6125998146823746,1.6145763323754605,1.6165193424913165,1.6184285249435464,1.6203037903464217,1.6221452491226431,1.6239531822656332,1.6257280141227626,1.627470287384362,1.629180640423065,1.6308597869867267,1.6325084982310991,1.6341275869807592,1.635717894125516,1.6372802769676067,1.6388155993924085,1.6403247236668133,1.6418085037082562,1.6432677796498387,1.6447033735465633,1.6461160860651864,1.647506694026052,1.6488759486702116,1.6502245745183182,1.6515532687511625,1.6523150437452676
0.79705108765975,0.7926909741256043,1.412617393409373,0.8096747821561766,0.8106198967976549,1.4830512641380549,1.5223196858933372,1.5407475458382969,1.5491740606455953,1.5533204694932492,1.5557455069385364,1.5575238551974386,1.559085892875741,1.5605939253944336,1.562103793179341,1.5636319926448434,1.565182401688169,1.566756225090345,1.5683551982391084,1.5699822036001214,1.5716409778333595,1.573335573056338,1.5750698280779598,1.576846941753276,1.5786691731911369,1.5805376651272107,1.5824523745080383,1.5844120898482348,1.586414514210868,1.588456394121189,1.590533677079108,1.5926416832356989,1.5947752796993304,1.596929048662766,1.5990974429205542,1.6012749245951017,1.6034560844782233,1.6056357409634692,1.607809018568544,1.6099714069562032,1.612118801904486,1.6142475301122596,1.616354359935888,1.6184365002374403,1.620491589495636,1.6225176772371324,1.6245131996994142,1.6264769513989112,1.6284080541132708,1.6303059245148823,1.6321702415247392,1.6340009142110574,1.6357980508915564,1.6375619299114177,1.6392929724582606,1.6409917175945403,1.6426587996482347,1.644294927961807,1.6459008689830223,1.6474774305840745,1.6490254485145457,1.6505457748023218,1.65203926797437,1.653506784900864,1.6549491741053608,1.6563672703663324,1.657761890455074,1.659133829852636,1.6604838603144132,1.6618127281558883,1.6631211531264585,1.664409827801453,1.665148472779177
