Values,Values_15_22_01,Values_15_31_29,Values_15_40_55,Values_15_50_20,Values_15_59_45,Values_16_09_08,Values_16_18_34,Values_16_27_57,Values_16_37_20,Values_16_46_43,Values_16_56_05,Values_17_05_28,Values_17_14_55,Values_17_24_17,Values_17_33_40,Values_17_43_01,Values_17_52_23,Values_18_01_45,Values_18_11_09,Values_18_20_31,Values_18_29_52,Values_18_39_14,Values_18_48_34,Values_18_57_57,Values_19_07_20,Values_19_16_42,Values_19_26_01,Values_19_35_23,Values_19_44_42,Values_19_54_03,Values_20_03_25,Values_20_12_46,Values_20_22_07,Values_20_31_27,Values_20_40_47,Values_20_50_06,Values_20_59_26,Values_21_08_46,Values_21_18_08,Values_21_27_28,Values_21_36_47,Values_21_46_07,Values_21_55_26,Values_22_04_51,Values_22_14_16,Values_22_23_36,Values_22_32_55,Values_22_42_13,Values_22_51_31,Values_23_00_50,Values_23_10_09,Values_23_19_30,Values_23_28_47,Values_23_38_06,Values_23_47_26,Values_23_56_43,Values_00_06_01,Values_00_15_18,Values_00_24_36,Values_00_33_55,Values_00_43_12,Values_00_52_30,Values_01_01_48,Values_01_11_07,Values_01_20_26,Values_01_29_42,Values_01_39_00,Values_01_48_16,Values_01_57_35,Values_02_06_53,Values_02_16_05,Values_02_24_52,Values_02_33_36,Values_02_42_05,Values_02_50_54,Values_03_01_43,Values_03_43_18,Values_03_55_42,Values_04_08_16,Values_04_20_04,Values_04_32_36,Values_04_44_48,Values_04_56_00,Values_05_06_42,Values_05_17_59,Values_05_28_55,Values_05_39_41,Values_05_50_48,Values_06_02_06,Values_06_13_11,Values_06_24_22,Values_06_35_08
1.7436279478212515,1.377857083801696,1.0831569354490096,0.753176058694773,0.5424738219164251,0.3919685491953204,0.2704181448316036,0.1615149133411726,0.0565100982729086,-0.0487705997304129,-0.1554439550355568,-0.263058202668432,-0.3707439548962729,-0.4777490066246586,-0.5835703658937822,-0.6879338801369475,-0.7907395433411158,-0.8920090872992088,-0.991844240268122,-1.0903964660357692,-1.1878468696155031,-1.2843942242120503,-1.3802489498990438,-1.4756311132920945,-1.570770930661954,-1.665910699507294,-1.7613074713381145,-1.8572360763275784,-1.9539923143628528,-2.0518962470189224,-2.15129557509415,-2.252569077731723,-2.35613002516178,-2.462429352161581,-2.571958176126651,-2.68524893475569,-2.802873970553045,-2.925439782575716,-3.053574437153627,-3.1879049662395262,-3.32902147484155,-3.477426066739762,-3.633468851535504,-3.7972809043176032,-3.968723172338247,-4.147374606399945,-4.332574006377405,-4.523507197235941,-4.719307549883011,-4.919132398572598,-5.12219516315867,-5.327758056714985,-5.5351054596503255,-5.743518492494723,-5.952263328369818,-6.160596914336017,-6.367787526249437,-6.573144256598463,-6.776048528532508,-6.975981504416168,-7.1725431941495685,-7.365461367952113,-7.55459033854718,-7.739900980152754,-7.921464048289353,-8.099429157855285,-8.27400182595845,-8.44542084500884,-8.613937915174274,-8.779800931052637,-8.94324163407515,-9.104467613262967,-9.263658001209032,-9.420961798190206,-9.57649763777973,-9.730353970717852,-9.882588999087224,1.377857083801696,1.0831569354490096,0.753176058694773,0.5424738219164251,0.3919685491953204,0.2704181448316036,0.1615149133411726,0.0565100982729086,-0.0487705997304129,-0.1554439550355568,-0.263058202668432,-0.3707439548962729,-0.4777490066246586,-0.5835703658937822,-0.6879338801369475,-0.7907395433411158
1.7376542715254553,1.363427508202634,1.050237137324609,0.7011860938618792,0.4813246863694465,0.3255707501094186,0.200729726005462,0.0896838037920934,-0.0167973181095991,-0.123218791527149,-0.2308919482997949,-0.3394559700560886,-0.4480804347353871,-0.5560343341952337,-0.6628307727763052,-0.7682084538557254,-0.8720760118499372,-0.9744588695467684,-1.075457576496585,-1.1752182361667105,-1.2739134036095563,-1.3717311781064865,-1.4688701775529531,-1.565538385410585,-1.6619543182995553,-1.7583494332638463,-1.854971098565256,-1.9520857588358955,-2.0499821324659773,-2.148974398006746,-2.249405372294501,-2.351649667850123,-2.4561167446429404,-2.5632536359716607,-2.6735469126214726,-2.7875231263283164,-2.9057465109274654,-3.0288121020782275,-3.1573317122321627,-3.291909578444811,-3.433104518706493,-3.5813770816988786,-3.7370247536226935,-3.900116377712021,-4.070446234337571,-4.247531763520043,-4.430668146418095,-4.619027691973174,-4.811767416708363,-5.008104446461235,-5.207339502355741,-5.408836565135462,-5.611982801336346,-5.816152409430662,-6.020688493508138,-6.224906704974619,-6.428117089801136,-6.629656772203788,-6.828925159627398,-7.025414545423346,-7.21873144589761,-7.408606739280453,-7.594894887895627,-7.777563917872039,-7.956678517225832,-8.132378854885573,-8.304857711876435,-8.47433831330754,-8.641054845697443,-8.805237031862617,-8.967099368946613,-9.126834833111984,-9.284612175641778,-9.44057552305743,-9.594844922127043,-9.74751671379162,-9.898663063873723,1.363427508202634,1.050237137324609,0.7011860938618792,0.4813246863694465,0.3255707501094186,0.200729726005462,0.0896838037920934,-0.0167973181095991,-0.123218791527149,-0.2308919482997949,-0.3394559700560886,-0.4480804347353871,-0.5560343341952337,-0.6628307727763052,-0.7682084538557254,-0.8720760118499372
1.7317620370961524,1.3511324238502125,1.0216206594479302,0.6565751299684398,0.4298420437606549,0.27080483664247,0.1445486444053992,0.033249130969631,-0.0727635762153218,-0.1783211249996291,-0.2849462758832348,-0.3923923229647779,-0.4998880931034971,-0.606738206126482,-0.7124806636958224,-0.816871356195567,-0.9198286438041684,-1.02138052466185,-1.1216238630692714,-1.2206960844935428,-1.3187574461063645,-1.4159814198065852,-1.5125507735347177,-1.6086572997060662,-1.7045036324727034,-1.8003060867021337,-1.896297866746673,-1.992732304116619,-2.08988599003008,-2.18806178468641,-2.287591726108537,-2.3888398400864173,-2.4922047732629267,-2.5981220284526003,-2.707065357792529,-2.819546538497215,-2.936112287876719,-3.0573364577071183,-3.183804940976477,-3.316090156826193,-3.4547121141242165,-3.6000849190284794,-3.7524524898363167,-3.911825651074897,-4.077942075321205,-4.250273313548036,-4.428090702931675,-4.61057480614337,-4.796927934021369,-4.986447168450393,-5.1785387931441695,-5.3726851120035946,-5.568391247160835,-5.76513837569632,-5.962359019823514,-6.159438317656244,-6.355736879286308,-6.550626495645178,-6.743529009197259,-6.933950208706676,-7.121503570066572,-7.305921828642456,-7.487056849775207,-7.664869763843002,-7.83941402097105,-8.010814217698208,-8.179243479248633,-8.344901917547796,-8.507998212638519,-8.668735673254265,-8.827303279974558,-8.983871335929601,-9.13859062431288,-9.291593557561136,-9.442995775493898,-9.592896969950738,-9.7413802444178,1.3511324238502125,1.0216206594479302,0.6565751299684398,0.4298420437606549,0.27080483664247,0.1445486444053992,0.033249130969631,-0.0727635762153218,-0.1783211249996291,-0.2849462758832348,-0.3923923229647779,-0.4998880931034971,-0.606738206126482,-0.7124806636958224,-0.816871356195567,-0.9198286438041683
1.7258477249359077,1.340882673021157,0.9974459061136172,0.6197032476959131,0.3884813449844617,0.2281699029374364,0.1023879035413544,-0.0072871002905028,-0.1109202559112504,-0.2136620748649194,-0.3172600547843858,-0.4216016893795134,-0.5259927625850863,-0.629785721597859,-0.7325503397434021,-0.8340624436788044,-0.9342499989435948,-1.0331416242053744,-1.130827475578095,-1.2274327281282795,-1.3231015359181997,-1.4179888712905833,-1.5122577749707555,-1.6060799613216683,-1.6996382415690583,-1.7931297302635074,-1.886769218816335,-1.980792410028392,-2.0754589109503523,-2.171054992455672,-2.267896159384822,-2.3663295480892748,-2.4667360832097445,-2.5695321777180595,-2.675170533185213,-2.784139265179204,-2.8969581139878904,-3.01416989655498,-3.136324677539483,-3.2639536293234124,-3.397529792779633,-3.5374149860849338,-3.6837972237093255,-3.8366315746656574,-3.9956065403651455,-4.160160049059514,-4.329555323241206,-4.502998390461069,-4.679753729024541,-4.859213905779097,-5.040904877559481,-5.224440436768708,-5.409456377416442,-5.595553307477357,-5.782265179187528,-5.969057790235059,-6.1553522140953865,-6.340563198639669,-6.524141518475229,-6.705611114939923,-6.884595285172963,-7.060829776506619,-7.234163406381219,-7.404548452963016,-7.572023766614182,-7.73669371258997,-7.898705931581441,-8.058230579272537,-8.215443162627583,-8.370512315842108,-8.523592917176435,-8.67482398911855,-8.824330047853246,-8.972224148043553,-9.118610883199407,-9.263587998033756,-9.407245887046754,1.340882673021157,0.9974459061136172,0.6197032476959131,0.3884813449844617,0.2281699029374364,0.1023879035413544,-0.0072871002905028,-0.1109202559112504,-0.2136620748649194,-0.3172600547843858,-0.4216016893795134,-0.5259927625850863,-0.629785721597859,-0.7325503397434021,-0.8340624436788044,-0.9342499989435948
1.7198040908736805,1.3325609042808944,0.9777692026152764,0.5907621827359684,0.3574591537834647,0.1978636554974576,0.0743987112005753,-0.0318455596161024,-0.131283785933894,-0.2293742651920581,-0.3280982497626344,-0.4274935565471077,-0.52695729885761,-0.6258991856350631,-0.7239253925508724,-0.8208326962730492,-0.9165572938235396,-1.0111256416660652,-1.1046176853254477,-1.1971425639584086,-1.288824500883934,-1.3797962014347682,-1.470197283643954,-1.560175718267898,-1.64989078762211,-1.7395165772191317,-1.829245429228474,-1.91929109110525,-2.009891489696448,-2.1013111657509733,-2.193843433254542,-2.287812295785032,-2.3835740630925613,-2.4815184610953365,-2.582068802022374,-2.6856804543333213,-2.792836399415373,-2.9040380812223874,-3.0197891183097325,-3.1405690069931067,-3.2667942868680298,-3.398766805118711,-3.5366139520850526,-3.680234315252288,-3.82927106100333,-3.983136618161424,-4.141097291089957,-4.302397082557016,-4.466374897750008,-4.632530041617931,-4.800518538668919,-4.970095859423829,-5.1410390792545,-5.31307951562957,-5.48586431314862,-5.658951697903941,-5.831834415725148,-6.003980322913777,-6.174877864634835,-6.344076247303752,-6.511213968653735,-6.676033390205579,-6.838382097234361,-6.998203559488639,-7.155520340531084,-7.310413232876508,-7.462999517271562,-7.613413153600074,-7.761789091872238,-7.908253029836546,-8.052916909516387,-8.195879404011771,-8.337229817871973,-8.47705339875747,-8.615436114512915,-8.752467422009932,-8.888240258688036,1.3325609042808944,0.9777692026152764,0.5907621827359684,0.3574591537834647,0.1978636554974576,0.0743987112005753,-0.0318455596161024,-0.131283785933894,-0.2293742651920581,-0.3280982497626344,-0.4274935565471077,-0.52695729885761,-0.6258991856350631,-0.7239253925508724,-0.8208326962730492,-0.9165572938235397
1.71352178356519,1.3260242715414043,0.9625648929529904,0.5697766748065163,0.3367592516214789,0.1797948095873913,0.0603905818923714,-0.0407401038712633,-0.1343147681659698,-0.2260849245271235,-0.3182698661148474,-0.411069345614312,-0.5039824007300181,-0.5964824122431361,-0.6882142494146688,-0.7789949328420831,-0.8687663400718808,-0.9575492541021648,-1.0454095268483057,-1.132436349207817,-1.218730233297863,-1.304398008305362,-1.3895523966781873,-1.474314213531716,-1.5588157680404977,-1.643204543145938,-1.7276466348117292,-1.8123297262428169,-1.8974655603036743,-1.983291970213599,-2.0700745517869144,-2.1581080236247057,-2.24771723011566,-2.3392575924096484,-2.433114590591884,-2.529701544146909,-2.629454525767009,-2.7328226975588192,-2.8402517763085235,-2.9521579714741337,-3.068890179892971,-3.190680481812864,-3.3175882524004923,-3.4494516405850084,-3.585868593203576,-3.726230100703604,-3.8698125420510094,-4.015906263443878,-4.163932938103714,-4.3135062766108,-4.464419589224698,-4.616577519738394,-4.769906901111944,-4.924279537824498,-5.079466697366082,-5.23513062406629,-5.390847344716195,-5.546148832910946,-5.700571110285996,-5.853697085889404,-6.005187180857656,-6.154795222148662,-6.30237045399988,-6.447848440415724,-6.591234405680695,-6.732582660739506,-6.871975525907643,-7.009504697625213,-7.145257305932433,-7.279307956383953,-7.411716923218727,-7.542533541096783,-7.671802969194292,-7.799574076700201,-7.92590630203598,-8.050873888123403,-8.17456668560343,1.3260242715414043,0.9625648929529904,0.5697766748065163,0.3367592516214789,0.1797948095873913,0.0603905818923714,-0.0407401038712633,-0.1343147681659698,-0.2260849245271235,-0.3182698661148474,-0.411069345614312,-0.5039824007300181,-0.5964824122431361,-0.6882142494146688,-0.7789949328420831,-0.8687663400718808
1.7068909840362196,1.3211077055731693,0.9517284872240872,0.5566125192046945,0.3261480296544802,0.1736067209927727,0.0598642348083305,-0.0346343083240746,-0.1208625656283399,-0.2048473383840355,-0.2890454013048679,-0.3738253548329606,-0.4587948582099275,-0.5434943508357798,-0.6276074495100598,-0.7109691516546871,-0.7935234630265855,-0.8752814200744978,-0.9562906623138848,-1.036616512801227,-1.1163321359205431,-1.195515113072004,-1.2742480886861365,-1.3526216263717306,-1.430737942442649,-1.508714666107058,-1.5866881644374191,-1.6648162503796609,-1.743280268467782,-1.8222866408827745,-1.9020679732030603,-1.9828837782631603,-2.065020783801717,-2.148792642531286,-2.234538649588594,-2.3226207728519688,-2.413417898604535,-2.507315695502417,-2.6046899858568264,-2.705881240952761,-2.811158357445712,-2.9206722010171924,-3.034404627112271,-3.152126848421488,-3.2733888524937105,-3.397561261740736,-3.5239345915278704,-3.6518511683832338,-3.780821278680926,-3.910578386340554,-4.041058068353109,-4.172319422506643,-4.304445332183894,-4.437455781866674,-4.57125519585247,-4.705619784526882,-4.840219091798681,-4.974659071637796,-5.108532223177425,-5.241462629876126,-5.373138342555761,-5.503328380931214,-5.631885295996233,-5.758736320547,-5.883866949674259,-6.00730086204347,-6.129079788899025,-6.249246393422604,-6.367832432364272,-6.4848534256645145,-6.600309845540326,-6.714193651017489,-6.826498091808085,-6.937228298071478,-7.046410334203631,-7.154097025981218,-7.260369740224341,1.3211077055731693,0.9517284872240872,0.5566125192046945,0.3261480296544802,0.1736067209927727,0.0598642348083305,-0.0346343083240746,-0.1208625656283399,-0.2048473383840355,-0.2890454013048679,-0.3738253548329606,-0.4587948582099275,-0.5434943508357798,-0.6276074495100598,-0.7109691516546871,-0.7935234630265855
1.699803044690836,1.3176276464074552,0.9450825224112416,0.5509902179418048,0.3251971698095485,0.1787093357134559,0.0720533971672939,-0.0144889422652196,-0.092101157700785,-0.1670643774235412,-0.2420676521947484,-0.3176507781376132,-0.3935329937171465,-0.469322375223225,-0.5447393582885585,-0.6196333505455834,-0.6939461741252515,-0.7676746922555023,-0.8408441490271457,-0.9134922115295094,-0.9856613170353768,-1.0573967613463071,-1.1287483066954742,-1.1997735722124765,-1.2705419781189222,-1.3411384736127538,-1.411666645907336,-1.4822510707707073,-1.553038928013832,-1.6242009836924158,-1.6959320509618436,-1.7684509971309876,-1.842000271814506,-1.9168447888456537,-1.993269792697857,-2.0715770628130925,-2.152078443530382,-2.235085246026734,-2.3208916381926814,-2.4097499720441724,-2.5018366451633245,-2.5972094702148145,-2.6957626325054465,-2.797193059340483,-2.9009990984601868,-3.0065312072207337,-3.113097451748581,-3.2200973955863583,-3.327135567184831,-3.4340702482226964,-3.5409836421547163,-3.648093413613259,-3.755642992041509,-3.8638058560903104,-3.9726257941615537,-4.081999811096702,-4.191697912231783,-4.30140648974079,-4.410779906518209,-4.519487245569218,-4.627246101913108,-4.733840502582797,-4.839123995423164,-4.943011182337952,-5.045461818811636,-5.146461627850783,-5.246003593528885,-5.344072861313319,-5.440637484064144,-5.5356461138226365,-5.629032450050628,-5.720725026839816,-5.810660021019677,-5.898794402224378,-5.985116986023553,-6.069655669624269,-6.152480071471836,1.3176276464074552,0.9450825224112416,0.5509902179418048,0.3251971698095485,0.1787093357134559,0.0720533971672939,-0.0144889422652196,-0.092101157700785,-0.1670643774235412,-0.2420676521947484,-0.3176507781376132,-0.3935329937171465,-0.469322375223225,-0.5447393582885585,-0.6196333505455834,-0.6939461741252515
1.6921521079137247,1.3153861102640938,0.9423846697263168,0.5525029318877427,0.3333114940393152,0.1943165721975602,0.095971886889965,0.0184952697286082,-0.0494612645226926,-0.1144096687359097,-0.1792618735982484,-0.2447270504476334,-0.3106356050718903,-0.3766613869438359,-0.4425580930870681,-0.5081849967002393,-0.5734769403116913,-0.6384120595430356,-0.7029891367667265,-0.767214671489478,-0.8310973713750458,-0.8946476474767933,-0.9578800532647952,-1.0208170753361232,-1.0834931627054187,-1.1459583103278588,-1.208280854352146,-1.2705493795634313,-1.3328737879003982,-1.3953856450812494,-1.4582379261166734,-1.521604233291543,-1.585677468873243,-1.6506678094172522,-1.7167996416535678,-1.7843068698790885,-1.853425684328282,-1.924383508492969,-1.9973825115250368,-2.0725760278165586,-2.1500369885591075,-2.229719880858739,-2.3114226722625464,-2.394762331045525,-2.4791837093380686,-2.564019373589544,-2.648600731723988,-2.732392464246725,-2.815101613017766,-2.89671863255336,-2.9774782367920394,-3.0577611941644856,-3.1379751363139965,-3.218450275319604,-3.2993728360038577,-3.3807634926486294,-3.462495113912892,-3.5443360276427174,-3.6260025767632937,-3.7072071619235687,-3.787693167737391,-3.867253720407056,-3.9457354352008975,-4.023030670115754,-4.099062658088123,-4.173767855781844,-4.247079369409782,-4.31891457393159,-4.389169049865767,-4.45771773502248,-4.524422842397027,-4.589146857468637,-4.651768070663856,-4.712195826855885,-4.770383020687193,-4.82633418116025,-4.880108491730356,1.3153861102640938,0.9423846697263168,0.5525029318877427,0.3333114940393152,0.1943165721975602,0.095971886889965,0.0184952697286082,-0.0494612645226926,-0.1144096687359097,-0.1792618735982484,-0.2447270504476334,-0.3106356050718903,-0.3766613869438359,-0.4425580930870681,-0.5081849967002393,-0.5734769403116913
1.6838366872189985,1.3141749578659456,0.943337541230572,0.5606373744912901,0.3497599360176654,0.2194865213198408,0.1304628685483199,0.0629360857678332,0.0054374417398414,-0.0487503962597892,-0.1027492847026559,-0.1574323526596707,-0.2127378973089344,-0.2684016901583345,-0.3242059061569368,-0.3800145048620296,-0.4357503505372997,-0.4913683931700264,-0.5468371802739588,-0.6021289493842772,-0.6572161699707415,-0.7120723121560641,-0.766674972790186,-0.8210099287899446,-0.8750751287828973,-0.9288840271276207,-0.9824679770995476,-1.035877621094551,-1.0891833485655695,-1.1424749501552314,-1.195860594136967,-1.2494652020056392,-1.303428211306519,-1.3579005872119785,-1.41304077554031,-1.4690090719479154,-1.5259596141697902,-1.5840289131608818,-1.643319619977197,-1.703878318895544,-1.765667024945574,-1.8285304944306888,-1.8921661338306728,-1.9561098030562305,-2.0197558320519247,-2.082426283560932,-2.1434870321596327,-2.202481146415351,-2.2592315938571144,-2.313872813414448,-2.366801216227147,-2.418566983593783,-2.469745665669968,-2.520825842947174,-2.5721362143691016,-2.6238198652181803,-2.675850034168008,-2.728073108962537,-2.78026189470276,-2.8321647047353284,-2.883541307426876,-2.934182616961904,-2.983915434154221,-3.032595980394747,-3.080096801164048,-3.1262914984370407,-3.1710411645691576,-3.2141855315022,-3.2555407518039936,-3.2949044222901347,-3.332067081657335,-3.3668282033105976,-3.3990139368158707,-3.4284937096775296,-3.4551932867147865,-3.47910280522382,-3.500279355096388,1.3141749578659456,0.943337541230572,0.5606373744912901,0.3497599360176654,0.2194865213198408,0.1304628685483199,0.0629360857678332,0.0054374417398414,-0.0487503962597892,-0.1027492847026559,-0.1574323526596707,-0.2127378973089344,-0.2684016901583345,-0.3242059061569368,-0.3800145048620296,-0.4357503505372997
1.6747611965272229,1.313780232115423,0.9475996168829666,0.5747963348066022,0.3737077965798973,0.2531622468891973,0.1742477903374125,0.1173267204675284,0.0708513211635262,0.0279256257498996,-0.0147663604374854,-0.0582533738535013,-0.1025760335882899,-0.1475266811808134,-0.1929103695106692,-0.2385902657795053,-0.284472320646321,-0.3304841435427904,-0.3765607271132193,-0.4226374959250948,-0.4686487708854696,-0.5145296607968769,-0.5602197268292587,-0.6056671646754562,-0.6508326449579834,-0.6956923052103036,-0.7402396677534805,-0.7844864556576734,-0.8284623958319075,-0.8722141457685315,-0.9158034725279977,-0.9593047621094464,-1.002801852444796,-1.046384067360854,-1.090141180938298,-1.1341568600610534,-1.1784999240092768,-1.2232125584143052,-1.2682945262674823,-1.3136826620312103,-1.3592259531016673,-1.4046589472454571,-1.4495805964563906,-1.4934513547115424,-1.5356250926678054,-1.5754278934252477,-1.6122781977874254,-1.6458172992046052,-1.6760033463029356,-1.7031313150402234,-1.7277717549970724,-1.7506520533728165,-1.7725190191869384,-1.794019138725729,-1.8156201282669324,-1.8375817571785795,-1.8599701284695271,-1.882700636170778,-1.9055919964993944,-1.9284163971565207,-1.950936573734844,-1.9729267350475344,-1.9941788216293923,-2.014498042429345,-2.03369240723517,-2.051560751819581,-2.067883048796891,-2.0824158240594244,-2.0948943034410763,-2.105041545315417,-2.11258342824012,-2.1172672164477704,-2.1188807898125224,-2.117269654179072,-2.112349497904526,-2.104113093338454,-2.0926314264421304,1.313780232115423,0.9475996168829666,0.5747963348066022,0.3737077965798973,0.2531622468891973,0.1742477903374125,0.1173267204675284,0.0708513211635262,0.0279256257498996,-0.0147663604374854,-0.0582533738535013,-0.1025760335882899,-0.1475266811808134,-0.1929103695106692,-0.2385902657795053,-0.28447232064632105
1.6648374154171108,1.3139864412504236,0.9547967247699284,0.5943216420410311,0.4042487226561358,0.2942114050812068,0.2259731024568691,0.1800894338771451,0.1449731012454212,0.1135769306438744,0.0824086694905065,0.0502945711182565,0.017098979763181,-0.0170206384796742,-0.0518861827567668,-0.0873545539837426,-0.1233101514825491,-0.1596495691320479,-0.1962715104577935,-0.2330726803823345,-0.2699480191824747,-0.3067935579758487,-0.3435104756650617,-0.3800092858492582,-0.4162134265660466,-0.4520618347296989,-0.4875103346971627,-0.5225318443895713,-0.5571155032560756,-0.5912648640279128,-0.6249952774240395,-0.6583305483836376,-0.6912988626523817,-0.7239278791193066,-0.7562387586977122,-0.7882387586662338,-0.8199118760750763,-0.8512069180114636,-0.8820224135191421,-0.9121881809187534,-0.9414445115474446,-0.969422348315932,-0.9956318467804716,-1.0194715041607274,-1.0402723775142482,-1.0573861255975765,-1.0703079850158548,-1.078802264038903,-1.0829851111043272,-1.083330588217605,-1.080596120768576,-1.075692654536368,-1.0695385414073455,-1.0629333323136338,-1.0564750291301666,-1.0505286693956115,-1.0452400791614764,-1.0405794327054494,-1.0363964374667338,-1.0324718286493668,-1.0285559046005042,-1.0243911511760402,-1.0197206391740723,-1.0142863037862666,-1.0078218910457946,-1.0000450191861092,-0.9906519843862176,-0.9793178651596371,-0.9657032044972144,-0.949467139078661,-0.9302854772609888,-0.9078711740920408,-0.8819941750364568,-0.8524978221119762,-0.8193098404747341,-0.7824470637244536,-0.7420141566448811,1.3139864412504236,0.9547967247699284,0.5943216420410311,0.4042487226561358,0.2942114050812068,0.2259731024568691,0.1800894338771451,0.1449731012454212,0.1135769306438744,0.0824086694905065,0.0502945711182565,0.017098979763181,-0.0170206384796742,-0.0518861827567668,-0.0873545539837426,-0.12331015148254912
1.6539858799703882,1.3145806773700746,0.964533553568981,0.6185165567057117,0.440435153044902,0.3414633173454695,0.2842533674447554,0.2496243940871567,0.2259863317023066,0.20616835474471,0.1865212263756845,0.1657383783163597,0.1435975749604976,0.1202130589501424,0.0957522085137063,0.0703695992995694,0.0442065321225607,0.0174004865412441,-0.0099088991803462,-0.0375784135965286,-0.0654631071903672,-0.0934199517641441,-0.1213121520972852,-0.1490132274381718,-0.1764102684720593,-0.2034060382721355,-0.2299197988986632,-0.2558868953664357,-0.2812572139747294,-0.3059926605453214,-0.3300637874282763,-0.3534456484705059,-0.3761128878665599,-0.3980339793386038,-0.4191644326391811,-0.4394386844077818,-0.4587603112392486,-0.4769901951344228,-0.4939324414413379,-0.5093184016256815,-0.5227904185461026,-0.533889284640501,-0.5420529966630566,-0.5466381989165968,-0.5469765522258166,-0.5424711772279704,-0.532720801134798,-0.5176379356603932,-0.4975179031510778,-0.4730288906049049,-0.4451228254125563,-0.4148941795935366,-0.3834258665056423,-0.3516579649957261,-0.3203023758026448,-0.2898108200088832,-0.2603894115962964,-0.2320437807797855,-0.2046360577811013,-0.1779381878475627,-0.151672369725892,-0.1255358708549574,-0.0992121102921201,-0.0723722356973571,-0.0446719744464009,-0.0157480840410788,0.0147821914010231,0.0473164059891372,0.0822560143610997,0.1199897919718543,0.1608733992791216,0.2052078588761793,0.2532200224055028,0.305047690049152,0.3607310569696024,0.4202109307915415,0.4833330677153429,1.3145806773700746,0.964533553568981,0.6185165567057117,0.440435153044902,0.3414633173454695,0.2842533674447554,0.2496243940871567,0.2259863317023066,0.20616835474471,0.1865212263756845,0.1657383783163597,0.1435975749604976,0.1202130589501424,0.0957522085137063,0.0703695992995694,0.044206532122560725
1.64213719003502,1.3153564779206128,0.9764047475808284,0.6466667706421303,0.4813062730870481,0.3937425004304438,0.3477097846605345,0.3243528949952853,0.3121131247358987,0.303723225393311,0.2953970211981183,0.2857083101504523,0.2743574186968223,0.2614225484795948,0.2470662865370193,0.2314594254612911,0.2147724835597952,0.1971793626749137,0.1788593609824261,0.1599960694989347,0.1407741123397558,0.1213748393481515,0.1019718858143574,0.0827272905454012,0.0637886353284311,0.0452874535509238,0.027338977239184,0.0100431652625746,-0.0065131149801123,-0.0222529004422894,-0.0371050683617742,-0.0509994760727529,-0.0638613198061964,-0.0756046531579495,-0.0861249325292683,-0.0952903993406356,-0.1029320954458877,-0.1088323964503202,-0.1127122449107846,-0.1142179592933285,-0.1129098569964069,-0.108257224465065,-0.0996472999810076,-0.0864187102140643,-0.067929145450716,-0.0436587341008794,-0.0133333302112752,0.0229669240341308,0.0647544321603699,0.1111615935588976,0.1610450574682688,0.2131378209497123,0.2662099977500993,0.3192032662116015,0.3713167252513303,0.4220375732147302,0.4711242084093507,0.5185584878945166,0.564486255173617,0.6091617354798713,0.6529048242645132,0.6960737529434657,0.7390510395273766,0.7822384254451259,0.8260560797536876,0.8709419146097315,0.9173478513449208,0.9657310814251572,1.0165397201447557,1.0701936652387551,1.127062739431138,1.1874450246551644,1.251548444242255,1.3194780646444133,1.3912304633996733,1.466695216537073,1.5456624853710894,1.3153564779206128,0.9764047475808284,0.6466667706421303,0.4813062730870481,0.3937425004304438,0.3477097846605345,0.3243528949952853,0.3121131247358987,0.303723225393311,0.2953970211981183,0.2857083101504523,0.2743574186968223,0.2614225484795948,0.2470662865370193,0.2314594254612911,0.21477248355979522
1.629233224352588,1.3161173575612584,0.9900052211781428,0.6780594014402899,0.5259127979504714,0.4498979736083382,0.4150034776681268,0.4027543189188952,0.4016546070750966,0.4043672202784937,0.4069893323688108,0.4079887805048521,0.4069978606423107,0.4040658129494254,0.3993559453955303,0.3930593846740378,0.3853786588671763,0.3765256855530073,0.3667199969104937,0.3561853125683818,0.3451450342321508,0.3338174386125651,0.3224112211486395,0.311121891342151,0.3001293545849974,0.2895968482637352,0.2796712557361629,0.2704847180156666,0.2621574064338832,0.2548013063417244,0.2485248833491985,0.2434385483131927,0.2396608946859628,0.2373257407870473,0.2365900570490091,0.2376428746906041,0.2407152232842397,0.24609096739875,0.2541180003652067,0.2652184379083124,0.2798950240993693,0.2987287806521601,0.3223602877379575,0.3514452386817534,0.386576998973575,0.4281783072987935,0.4763810350153772,0.5309291866724422,0.5911428965981275,0.6559637939463345,0.7240738543160296,0.7940570325794618,0.8645647223297462,0.9344511142791012,1.0028573716018996,1.0692391525359737,1.133346053844506,1.1951704086540569,1.2548848505391772,1.3127841736379613,1.3692402358822002,1.4246720919362492,1.4795290751555257,1.5342824916086852,1.58942129980597,1.6454478022965795,1.702870422936622,1.7621918727902697,1.8238923617408287,1.8884088992128865,1.9561129288896464,2.027289264735868,2.102119308596734,2.1806708087687867,2.262895194487976,2.3486321937706283,2.4376204070822887,1.3161173575612584,0.9900052211781428,0.6780594014402899,0.5259127979504714,0.4498979736083382,0.4150034776681268,0.4027543189188952,0.4016546070750966,0.4043672202784937,0.4069893323688108,0.4079887805048521,0.4069978606423107,0.4040658129494254,0.3993559453955303,0.3930593846740378,0.38537865886717637
