Values,Values_13_09_59,Values_13_19_00,Values_13_27_50,Values_13_36_23,Values_13_44_56,Values_13_53_27,Values_14_02_02,Values_14_10_40,Values_14_19_18,Values_14_27_52,Values_14_37_50,Values_14_48_20,Values_14_57_23,Values_15_05_47,Values_15_14_13,Values_15_22_39,Values_15_31_03,Values_15_39_27,Values_15_47_52,Values_15_56_17,Values_16_04_40,Values_16_13_08,Values_16_21_32,Values_16_30_03,Values_16_38_28,Values_16_46_53,Values_16_55_20,Values_17_03_45,Values_17_12_12,Values_17_20_37,Values_17_29_02,Values_17_37_30,Values_17_45_54,Values_17_54_23,Values_18_02_52,Values_18_11_18,Values_18_19_42,Values_18_28_06,Values_18_36_32,Values_18_44_56,Values_18_53_21,Values_19_01_47,Values_19_10_10,Values_19_18_39,Values_19_27_04,Values_19_35_28,Values_19_43_53,Values_19_52_18,Values_20_00_44,Values_20_09_10,Values_20_17_39,Values_20_26_05,Values_20_34_31,Values_20_42_55,Values_20_51_19,Values_20_59_49,Values_21_08_12,Values_21_16_43,Values_21_25_09,Values_21_33_35,Values_21_42_04,Values_21_50_30,Values_21_58_56,Values_22_07_23,Values_22_15_53,Values_22_24_17,Values_22_32_41,Values_22_41_20,Values_22_50_08,Values_22_58_44,Values_23_07_11,Values_23_15_38,Values_23_24_04,Values_23_32_28,Values_23_41_08,Values_23_50_07,Values_23_59_16,Values_00_08_24,Values_00_17_39,Values_00_27_18,Values_00_37_10,Values_00_47_07,Values_00_56_51,Values_01_05_50,Values_01_14_51,Values_01_23_57,Values_01_33_57,Values_01_42_41,Values_01_51_23,Values_02_00_06,Values_02_08_45,Values_02_17_22,Values_02_26_00,Values_02_34_39,Values_02_43_15,Values_02_52_12,Values_03_00_52,Values_03_09_31,Values_03_18_14,Values_03_26_52
1.2289832026871983,1.3002238216869626,1.3069605988608597,1.3087886297131304,1.303672588611969,1.2939413004604678,1.2821061170221362,1.2686760494361686,1.2531376205368143,1.2352380555272189,1.215350174225777,1.1942903392961086,1.1730311374991793,1.1524825782203685,1.1333733510264383,1.1162099197706044,1.1012800474448798,1.0886781422466252,1.0783427854753047,1.0701016074113674,1.0637174693244251,1.0589288777400152,1.055479571836968,1.0531360506101228,1.0516950316426452,1.0509842261056268,1.0508596102951646,1.0512014232995062,1.0519101297369031,1.0529028752416858,1.054110562092425,1.055475494489869,1.056949489144485,1.0584923482526736,1.0600706112446203,1.0616565224824384,1.063227169032319,1.064763754834859,1.0662509862405547,1.0676765496828335,1.0690306664277285,1.0703057122650852,1.071495892223111,1.072596962038134,1.0736059894877958,1.0745211497478702,1.0753415498282026,1.0760670779129484,1.0766982740209248,1.07723621895755,1.0776824389714443,1.0780388238991914,1.0783075569178056,1.078491054290548,1.0785919137326911,1.0786128701943871,1.0785567580926032,1.0784264790581988,1.0782249745075287,1.077955202361716,1.0776201173625035,1.0772226545034054,1.0767657151687051,1.0762521556112556,1.075684777451433,1.0750663199452437,1.074399453764643,1.0736867760966955,1.0729308068774268,1.0721339860103791,1.0712986714283672,1.0704271378808627,1.0695215763566643,1.0685840940183489,1.0676167146083653,1.066621379231584,1.0655999474691915,1.064554198752666,1.0634858339727065,1.062396477270496,1.061287677970591,1.0601609126351406,1.0590175872155658,1.0578590392647669,1.0566865401928465,1.0555012975558458,1.0543044573576916,1.0530971063421748,1.0518802742869833,1.0506549362697408,1.049422014897041,1.04818238250134,1.046936863297765,1.0456862354879164,1.044431233310998,1.0431725490382642,1.0419108349143993,1.040646705036006,1.0393807371641113,1.0381134744819611,1.0368454272814687
1.2306664561922398,1.301689552127576,1.3084046121655395,1.3102155178154014,1.3050863097094365,1.2953442321126756,1.2834989821829148,1.2700606810116135,1.2545183368314687,1.2366210247199962,1.2167421992822396,1.1956979381407653,1.174460057742552,1.1539376164060509,1.1348583273357689,1.1177277176864735,1.1028326866299845,1.0902668803178122,1.079968243534128,1.0717639047453924,1.0654163496212528,1.0606638147636858,1.0572498512645134,1.054940831104389,1.0535333904953197,1.052855194133935,1.05276219904044,1.053134646196161,1.0538730181625788,1.05489449009433,1.056130001518015,1.0575218984209118,1.0590220413168627,1.0605902763274009,1.0621931855832822,1.063803054029876,1.065397006663334,1.0669562824337278,1.0684656197072853,1.0699127339999446,1.0712878728746231,1.0725834358321713,1.0737936492524414,1.074914288099572,1.0759424374875963,1.0768762882588645,1.0777149616261046,1.0784583587009022,1.0791070313235098,1.0796620711656195,1.080125014519944,1.0804977605613268,1.0807825012003047,1.080981660916254,1.0810978451981532,1.0811337963916314,1.0810923559854269,1.0809764324047255,1.0807889736217184,1.0805329439075746,1.0802113041756145,1.0798269954351667,1.0793829249493068,1.0788819547280593,1.078326892039918,1.0777204816900927,1.0770653998089788,1.0763642489577523,1.075619554367272,1.0748337611604897,1.074009232417103,1.0731482479630583,1.0722530037946545,1.0713256120139585,1.070368101235409,1.0693824173685664,1.0683704247319474,1.067333907426755,1.066274570945426,1.065194043962408,1.0640938802665243,1.0629755608146354,1.0618404958827343,1.0606900272776156,1.0595254305920767,1.058347917493188,1.057158638023826,1.0559586828943113,1.054749085776148,1.0535308255678648,1.0523048286239265,1.051071970951588,1.0498330803677225,1.048588938602739,1.0473402833519143,1.0460878102701048,1.0448321749134672,1.0435739946183664,1.0423138503143732,1.041052288282608,1.0397898218428165
1.2324554932603218,1.3033940908082329,1.3101006860779807,1.3119137233189566,1.306803276670074,1.297091029865943,1.2852804868311067,1.271879870201322,1.256378612018109,1.2385258964788892,1.2186941916264118,1.1976978196049597,1.1765066177983283,1.1560278519792693,1.1369878392818713,1.1198911655565145,1.1050242218929218,1.0924805248243854,1.0821981964686576,1.0740047662520504,1.0676632573833922,1.0629125020557837,1.0594966451531775,1.0571826130107536,1.0557675385594494,1.0550795209307209,1.0549748922871558,1.0553342157579395,1.0560582501227838,1.0570644074609603,1.0582838307274482,1.059659040763037,1.0611420485046017,1.062692829559192,1.06427807755991,1.0658701734784672,1.0674463249945758,1.0689878422161136,1.0704795246910748,1.0719091404637928,1.0732669821021306,1.074545487554989,1.0757389159216333,1.076843069868343,1.0778550578066426,1.0787730900009544,1.0795963036694916,1.0803246129119426,1.0809585798880468,1.08149930422621,1.0819483280823827,1.082307554639173,1.0825791781705296,1.0827656240627963,1.0828694974232405,1.082893539077317,1.0828405879899057,1.0827135491799196,1.0825153664400842,1.0822489991874618,1.081917402895647,1.081523512629081,1.0810702292735497,1.080560408095185,1.0799968493115075,1.0793822904234616,1.0787194000524714,1.078010773089903,1.0772589269754953,1.076466298955352,1.075635244178566,1.074768034515388,1.073866858006954,1.072933818823586,1.0719709376917208,1.0709801526946778,1.0699633204023704,1.0689222172589996,1.067858541203769,1.0667739134722187,1.0656698805376756,1.0645479161726568,1.0634094236064748,1.0622557377422983,1.0610881274167754,1.05990779769177,1.0587158921585544,1.0575134952313865,1.056301634442481,1.0550812827084977,1.0538533605595743,1.052618738335817,1.0513782383433252,1.0501326369569468,1.048882666670102,1.0476290180877124,1.0463723418658617,1.045113250588435,1.0438523205776633,1.042590093649845,1.0413270787996671
1.2368712317113808,1.3078059664708246,1.314510149838684,1.3163348902398089,1.3112602390473396,1.3015999367736728,1.2898486009416372,1.2765107723611993,1.2610750956291823,1.2432898732552735,1.2235257056585762,1.2025944007294405,1.1814632276333803,1.1610372777720874,1.1420413067131916,1.1249789912866537,1.1101364093240598,1.0976072632524003,1.0873302463980878,1.0791337223132509,1.0727816912112569,1.0680140017087356,1.0645757784191527,1.062234844646044,1.060789126957004,1.0600674118029634,1.0599266192844865,1.060247812329024,1.0609321735635575,1.0618974744381762,1.0630751629252777,1.0644080191823708,1.0658482750452527,1.0673560946861294,1.0688983330326778,1.070447509285531,1.0719809497758932,1.073480066578535,1.074929746923826,1.0763178342479771,1.0776346858806507,1.0788727952896555,1.0800264690140655,1.0810915500623337,1.0820651809231072,1.0829456003838889,1.083731969243424,1.084424220769163,1.0850229323382867,1.0855292152529374,1.0859446201591465,1.0862710558668551,1.086510719702347,1.0866660377886554,1.0867396138889815,1.086734185617517,1.0866525870553787,1.0864977168433632,1.086272511064919,1.08597992024642,1.0856228899268945,1.085204344318761,1.0847271726545196,1.0841942178525374,1.083608267186199,1.08297204470597,1.0822882051590532,1.081559329214483,1.080787919810746,1.0799763994769656,1.079127108487132,1.0782423037306823,1.077324158209783,1.0763747610407397,1.075396117919834,1.0743901519591337,1.0733587048476445,1.0723035382671522,1.0712263355379767,1.0701287034425098,1.0690121741862622,1.067878207476422,1.066728192694401,1.0655634511257808,1.0643852382309429,1.063194745946095,1.0619931049951683,1.0607813871896763,1.059560607728626,1.0583317274687631,1.057095655156281,1.0558532496249995,1.05460532195318,1.0533526375662663,1.0520959182859808,1.0508358443218864,1.0495730562090655,1.048308156682291,1.0470417124836422,1.0457742561148802,1.0445062875180924
1.2450824092774877,1.3160866182382058,1.3227921346759368,1.3246354975785983,1.3196103580875167,1.310020424700685,1.2983490419337045,1.2850954682966031,1.2697464551103457,1.252048510878126,1.2323695582608571,1.2115181971620006,1.1904585937159609,1.1700933209787596,1.1511454249898077,1.134117702294271,1.1192960896450856,1.106774752986037,1.0964933023483896,1.0882813145164962,1.081904150651339,1.0771030428860655,1.0736244317122374,1.0712373353731688,1.0697407319350445,1.0689643145059222,1.0687657754914195,1.069026831409135,1.0696492164717537,1.0705511674327828,1.0716645251908776,1.0729324023571605,1.074307312759209,1.075749660430119,1.0772265049157173,1.0787105404631572,1.080179243534924,1.0816141552397305,1.0830002738743143,1.0843255385422748,1.0855803889548103,1.0867573894204188,1.0878509072262803,1.0888568372460323,1.089772365968416,1.090595769179536,1.0913262384146225,1.0919637320544429,1.0925088475237763,1.0929627115975062,1.0933268862555752,1.0936032878934632,1.0937941180268365,1.0939018038916215,1.0939289475791665,1.0938782825144515,1.0937526363179266,1.0935548991250814,1.0932879966789817,1.0929548675244345,1.0925584437572506,1.0921016348512824,1.09158731415911,1.091018307720385,1.0903973850628714,1.0897272517463663,1.0890105433948627,1.088249821025323,1.0874475674907291,1.086606184888956,1.0857279927974175,1.084815227217228,1.0838700401376746,1.0828944995988687,1.0818905902132292,1.0808602140517047,1.0798051918504847,1.0787272644678807,1.0776280945668848,1.076509268471612,1.07537229815762,1.0742186233563653,1.073049613750558,1.07186657122401,1.0706707321495463,1.069463269704855,1.06824529619695,1.0670178653725833,1.0657819747267545,1.064538567779863,1.0632885363147255,1.0620327225786488,1.0607719214427915,1.0595068825062826,1.058238312145609,1.0569668755055104,1.055693198435096,1.0544178693596544,1.0531414410852369,1.0518644325473383,1.0505873304873237
1.257691171478069,1.328830418895808,1.3355388128823005,1.3374051591373408,1.332439982471486,1.3229351672184524,1.3113607116352268,1.298209181564009,1.2829644422692508,1.2653703823856768,1.2457915156006445,1.2250326126642026,1.204054262624611,1.183756218777586,1.1648596898819492,1.1478666180257668,1.1330629473069789,1.1205435445200418,1.1102492303619915,1.1020111164881978,1.0955962501687544,1.0907475575556524,1.0872130790563947,1.0847632794045972,1.0831984056837622,1.0823492425705463,1.0820744101547328,1.082256408157233,1.0827976300764677,1.083616867360432,1.0846464281149493,1.0858298193187057,1.0871198886344355,1.0884773236170138,1.0898694254398202,1.0912690949824286,1.0926539859776483,1.0940057920325013,1.0953096429063165,1.0965535911761322,1.0977281745250462,1.0988260417720783,1.099841632935647,1.1007709052378696,1.1016110983021563,1.1023605328231736,1.1030184378617145,1.10358480266848,1.104060249516977,1.1044459245687577,1.1047434042261668,1.1049546147900002,1.1050817635691583,1.105127279850021,1.1050937643703524,1.10498394610964,1.1048006454395551,1.1045467427112017,1.1042251515962838,1.1038387965125551,1.1033905935882886,1.1028834346896443,1.1023201741077455,1.1017036175403352,1.1010365130538395,1.1003215437766911,1.099561322069969,1.0987583849842983,1.097915190821255,1.0970341166514073,1.0961174566494345,1.0951674211305709,1.094186136199651,1.093175643891121,1.0921379027610951,1.0910747888377732,1.0899880968863844,1.0888795419187731,1.0877507609234311,1.0866033147646057,1.085438690210771,1.0842583020730532,1.08306349543069,1.081855547907376,1.080635671982345,1.0794050173263277,1.0781646731432817,1.076915670495485,1.0756589846242977,1.0743955372373664,1.0731261987536822,1.0718517905118607,1.0705730869339916,1.069290817632719,1.068005669462197,1.066718288509297,1.065429282028843,1.0641392203135354,1.0628486384957136,1.061558038292362,1.0602678896771305
1.275402530534657,1.346734625327449,1.3534453923322214,1.355336685334919,1.3504388266119531,1.3410303698713886,1.329566197708729,1.3165309590221432,1.301404752764989,1.2839281089039885,1.2644614805428072,1.2438052611641095,1.2229160496986209,1.202690520942333,1.1838479389158,1.1668894143474255,1.1521010237136142,1.139578532310627,1.129264214785333,1.1209909829222855,1.1145278377469336,1.1096196547221642,1.106016307522253,1.103489913902325,1.101842168465729,1.1009050991596414,1.1005383812359246,1.100625404004127,1.101069308728555,1.101789515096939,1.1027188596606203,1.103801294945388,1.1049900454479196,1.1062461186042798,1.107537088183205,1.1088360882719606,1.1101209728494623,1.1113736080223815,1.1125792725312371,1.1137261478456817,1.1148048832413606,1.1158082241057776,1.1167306938697708,1.1175683215561545,1.1183184082652504,1.1189793269298218,1.1195503505340938,1.1200315047338747,1.1204234413838663,1.1207273300154097,1.12094476473542,1.1210776843758865,1.1211283040503572,1.121099056532149,1.1209925421047373,1.1208114857003364,1.120558700373737,1.1202370561906367,1.119849453849621,1.1193988023698094,1.1188880003002255,1.1183199199759526,1.1176973944188002,1.1170232065182126,1.1163000801790568,1.11553067318777,1.1147175715436768,1.1138632850649637,1.1129702440881744,1.1120407971139852,1.1110772092601982,1.1100816614067448,1.109056249944498,1.1080029870068004,1.1069238011452585,1.1058205383565347,1.1046949634168244,1.1035487614545576,1.102383539737501,1.1012008296233398,1.1000020886343829,1.0987887026373269,1.0975619881055612,1.0963231944280976,1.0950735062493744,1.093814045830297,1.0925458754117134,1.0912699995582036,1.0899873674946443,1.0886988754066191,1.087405368696274,1.0861076441992037,1.0848064523548666,1.0835024993183795,1.0821964490145126,1.080888925130411,1.0795805130510387,1.078271761727621,1.0769631854773842,1.0756552657251757,1.0743484526712177
1.299014378511666,1.3705893082530611,1.3773000448076704,1.379216005820586,1.3743898785255129,1.365085656806916,1.3537416354343137,1.3408335060487262,1.3258368343646394,1.3084881417644263,1.2891432506684477,1.268597703875263,1.2478037594326998,1.227654798386708,1.208868053302644,1.1919438241259537,1.1771684214732383,1.1646386672650944,1.1542984829872065,1.1459827898919144,1.139462753542232,1.1344853996102668,1.1308026186335909,1.128188343890409,1.1264458579807846,1.1254085515615002,1.1249372554959125,1.1249163326218323,1.1252497419155845,1.125857589595342,1.1266732893567382,1.1276412801409863,1.1287151977855867,1.129856398957047,1.131032755184088,1.1322176555194003,1.133389173154871,1.1345293633572773,1.1356236685813543,1.136660412290354,1.1376303670514565,1.1385263852969687,1.1393430832642657,1.140076570199685,1.1407242162206286,1.1412844532274775,1.1417566041064815,1.1421407361968907,1.142437535556756,1.1426481990924957,1.1427743420398653,1.1428179186386311,1.1427811541673625,1.1426664867605354,1.142476517664341,1.1422139687515211,1.1418816463457222,1.1414824104372847,1.1410191486116037,1.1404947540237584,1.1399121068767435,1.1392740589295227,1.1385834206335128,1.1378429505340848,1.1370553466244724,1.1362232394042289,1.1353491863897376,1.134435667886849,1.1334850838451136,1.1324997516470046,1.1314819046935956,1.130433691672047,1.1293571764172443,1.128254338247047,1.1271270727332408,1.1259771928153406,1.1248064302144885,1.1236164370784518,1.1224087878343036,1.1211849811983363,1.119946442304249,1.1186945249309206,1.1174305138076863,1.116155626961469,1.1148710180904076,1.1135777789546548,1.1122769417658267,1.1109694815533224,1.1096563185201302,1.1083383203595407,1.1070163045245498,1.1056910404558165,1.10436325176078,1.1030336183320668,1.1017027784061464,1.1003713305589835,1.0990398356427258,1.0977088186539896,1.096378770532074,1.0950501498978578,1.0937233847177625
1.329331359997565,1.4011911595454078,1.4078977222590314,1.409835990692259,1.4050832181499222,1.3958878803201058,1.3846705048457406,1.3718969690974896,1.3570376538147215,1.3398245135848124,1.3206082544738234,1.3001791724805625,1.2794848983179097,1.2594153488945374,1.240685660077938,1.2237953393235637,1.2090310098126211,1.196490668505909,1.1861200260881308,1.1777561667175611,1.1711725746390251,1.1661185726742225,1.162348202675405,1.1596373326409806,1.157790936398965,1.1566438552739575,1.1560581499066165,1.1559192188402208,1.1561318907843765,1.1566170020553077,1.1573085801079084,1.158151581241444,1.1591000789714256,1.1601158018001796,1.1611669385953844,1.1622271504907071,1.1632747449880223,1.1642919799414615,1.1652644735490043,1.1661807021087798,1.1670315712956405,1.1678100495033843,1.168510853890541,1.1691301813155417,1.169665477635449,1.170115239823123,1.1704788461936693,1.1707564107520962,1.1709486582268065,1.1710568168771185,1.1710825265803668,1.171027760054434,1.170894755392598,1.1706859583406422,1.170403972978746,1.1700515196328471,1.1696313990695058,1.169146462058787,1.168599583628301,1.1679936413437355,1.1673314970744106,1.1666159817712125,1.1658498828563608,1.1650359338623766,1.1641768060083844,1.163275101466507,1.1623333480665554,1.1613539952496283,1.1603394110907026,1.159291880244258,1.1582136026749057,1.1571066930589249,1.1559731807697633,1.1548150103272228,1.1536340422732732,1.1524320543819488,1.1512107431611585,1.1499717255779232,1.1487165409840274,1.147446653192166,1.146163452664008,1.1448682587919137,1.1435623222526814,1.1422468273979476,1.1409228946663252,1.1395915830082597,1.1382538923053822,1.1369107657629884,1.1355630922883684,1.1342117088268222,1.1328574026473204,1.1315009135839798,1.130142936226093,1.1287841220451076,1.1274250814596996,1.1260663858358946,1.1247085694264751,1.1233521312399677,1.121997536838601,1.120645220075299,1.11929558475454
1.3671295744116347,1.439308192614266,1.446004876913557,1.4479611887374213,1.4432807715890228,1.4341958893030629,1.423108411787461,1.4104737278440966,1.3957564986201794,1.3786836483219036,1.3596003684483569,1.3392913920801417,1.3186995025508812,1.2987110284838606,1.280038965989196,1.2631820462580643,1.248427260066963,1.2358738580001485,1.2254694317338548,1.2170533260176262,1.210401441659642,1.2052654922060215,1.2014017568920672,1.1985881151953588,1.1966312990617096,1.1953676578479062,1.1946605306847924,1.1943963929868646,1.1944809779543186,1.1948358814153714,1.1953957695978843,1.1961061375792306,1.196921515052971,1.1978040184896772,1.198722168307075,1.199649910365413,1.200565797837229,1.20145230145856,1.2022952245681997,1.2030832049294264,1.20380728928659,1.2044605693633514,1.2050378700712243,1.2055354822193387,1.205950933283129,1.2062827907529328,1.2065304934051326,1.2066942065474044,1.2067746978358251,1.206773230774035,1.2066914734195922,1.2065314201671034,1.2062953247957866,1.205985643219281,1.2056049846064785,1.2051560697024344,1.2046416954068964,1.2040647046975534,1.2034279612230745,1.2027343279028395,1.2019866489930335,1.2011877351475249,1.200340351073763,1.1994472054217973,1.198510942595239,1.1975341362375018,1.1965192841422023,1.1954688043988173,1.1943850325943115,1.1932702199253846,1.1921265320838206,1.1909560488014213,1.1897607639681134,1.1885425862035646,1.1873033398458002,1.1860447662646856,1.1847685254587528,1.1834761978673487,1.182169286375536,1.1808492184623702,1.1795173484543533,1.1781749598662683,1.1768232678082235,1.175463421423824,1.174096506345006,1.1727235471548492,1.1713455098404566,1.169963304214923,1.168577786321294,1.1671897607907258,1.1657999831470356,1.164409162064085,1.163017961568934,1.1616270031793896,1.1602368679773218,1.1588480986149072,1.1574612012581351,1.156076647458105,1.1546948759496984,1.153316294387735,1.1519412810056897
