Values,Values_10_11_54,Values_10_22_28,Values_10_33_04,Values_10_43_04,Values_10_53_01,Values_11_02_57,Values_11_12_55,Values_11_23_45,Values_11_34_08,Values_11_44_25,Values_11_54_46,Values_12_05_04,Values_12_15_19,Values_12_25_35,Values_12_35_19,Values_12_44_41,Values_12_54_18,Values_13_04_39,Values_13_16_18,Values_13_28_18,Values_13_39_30,Values_13_51_27,Values_14_03_34,Values_14_15_20,Values_14_26_59,Values_14_39_07,Values_14_51_16,Values_15_01_45,Values_15_11_00,Values,Values_15_20_47,Values_15_30_14,Values_15_39_39,Values_15_49_04,Values_15_58_28,Values_16_07_50,Values_16_17_15,Values_16_26_35,Values_16_35_58,Values_16_45_19,Values_16_54_40,Values_17_04_01,Values_17_13_27,Values_17_22_47,Values_17_32_08,Values_17_41_27,Values_17_50_47,Values_18_00_09,Values_18_09_29,Values_18_18_49,Values_18_28_09,Values_18_37_28,Values_18_46_46,Values_18_56_07,Values_19_05_28,Values_19_14_48,Values_19_24_08,Values_19_33_26,Values_19_42_44,Values_19_52_04,Values_20_01_24,Values_20_10_43,Values_20_20_03,Values_20_29_22,Values_20_38_41,Values_20_47_58,Values_20_57_16,Values_21_06_34,Values_21_15_53,Values_21_25_12,Values_21_34_30,Values_21_43_47,Values_21_53_06,Values_22_02_27,Values_22_11_48,Values_22_21_12,Values_22_30_30,Values_22_39_46,Values_22_49_02,Values_22_58_19,Values_23_07_36,Values_23_16_54,Values_23_26_09,Values_23_35_27,Values_23_44_45,Values_23_54_02,Values_00_03_18,Values_00_12_35,Values_00_21_52,Values_00_31_07,Values_00_40_24,Values_00_49_40,Values_00_58_57,Values_01_08_15,Values_01_17_32,Values_01_26_47,Values_01_36_02,Values_01_45_17,Values_01_54_34,Values_02_03_53,Values_02_13_09
1.014776202,1.301641967,1.12276993,1.015718771,0.978745977,0.977764301,0.998033316,1.025119782,1.050558653,1.099480308,1.118978067,0.99007247,0.877122317,0.828295426,0.847354699,0.901455659,0.960750131,1.009726941,1.048263572,1.085271177,1.124670179,1.16733795,1.212953485,1.260706594,1.30945391,1.35756722,1.402728644,1.442192035,1.473937042,1.497824025,1.50177045,1.515270926,1.528010049,1.537368499,1.544234837,1.549230603,1.552831753,1.555418278,1.557289491,1.558671451,1.559726098,1.560562846,1.561250849,1.561830232,1.56232141,1.562732263,1.56306336,1.563311563,1.563472385,1.56354143,1.563515187,1.563391385,1.56316907,1.562848504,1.56243097,1.561918535,1.561313802,1.56061967,1.559839114,1.558974994,1.558029896,1.557005992,1.555904936,1.554727779,1.553474906,1.552145995,1.55073999,1.549255093,1.547688766,1.546037749,1.544298092,1.542465194,1.540533855,1.538498343,1.536352468,1.534089665,1.531703093,1.529185736,1.526530514,1.523730402,1.520778548,1.517668397,1.514393809,1.510949176,1.507329533,1.503530653,1.499549136,1.495382482,1.491029144,1.486488571,1.481761229,1.476848602,1.471753187,1.46647846,1.461028841,1.455409641,1.449626997,1.443687809,1.437599661,1.431370743,1.425009771,1.418525907
1.01513837,1.311774102,1.129538723,1.018404886,0.978249818,0.974597644,0.99227011,1.016389589,1.039102021,1.086928106,1.104835123,0.973646919,0.85899118,0.809086546,0.827145791,0.87980502,0.937356157,0.984065434,1.02020216,1.054962789,1.092300521,1.133052145,1.176840448,1.222794096,1.26970324,1.315866684,1.358896588,1.396013328,1.425242084,1.446559302,1.449996437,1.461500343,1.471865705,1.479003141,1.483795114,1.486845839,1.488610583,1.489448951,1.489641918,1.489400061,1.48887289,1.488160283,1.487324388,1.486400408,1.485405487,1.48434549,1.483219908,1.482025193,1.480756922,1.479411079,1.477984735,1.476476324,1.474885657,1.473213779,1.471462751,1.469635387,1.467735,1.465765152,1.463729435,1.461631282,1.4594738,1.457259645,1.454990916,1.452669075,1.450294888,1.447868388,1.445388855,1.442854807,1.440264007,1.437613486,1.43489957,1.432117926,1.429263612,1.426331147,1.423314576,1.420207563,1.417003475,1.41369549,1.410276701,1.406740232,1.40307935,1.399287588,1.395358855,1.391287555,1.387068686,1.38269794,1.378171784,1.373487531,1.368643396,1.363638534,1.35847306,1.35314806,1.347665578,1.34202859,1.336240975,1.330307457,1.324233558,1.318025529,1.311690281,1.30523531,1.298668628,1.291998679
1.015492911,1.321940207,1.136583078,1.021365626,0.977940757,0.971485835,0.986379355,1.007280863,1.026973148,1.073415708,1.089510696,0.956205837,0.839972752,0.788978791,0.805860265,0.856769231,0.912226023,0.956363889,0.989871292,1.022204523,1.057323292,1.096007712,1.137815516,1.181809362,1.226710477,1.270744968,1.311460075,1.346054615,1.372615728,1.391248426,1.394158103,1.403607932,1.411557782,1.416459002,1.41918129,1.420306218,1.420264255,1.419391479,1.417948201,1.416127841,1.414066341,1.411853308,1.409543446,1.407166805,1.404737162,1.40225836,1.399728844,1.397144719,1.39450169,1.39179618,1.389025896,1.386190015,1.383289139,1.380325111,1.377300768,1.374219665,1.371085805,1.367903392,1.364676602,1.361409403,1.35810539,1.354767661,1.351398718,1.34800039,1.344573785,1.341119252,1.337636365,1.334123919,1.330579945,1.327001728,1.32338584,1.319728187,1.31602406,1.312268201,1.308454872,1.304577941,1.30063097,1.296607315,1.292500229,1.288302971,1.284008918,1.279611679,1.27510521,1.270483914,1.26574275,1.26087732,1.255883953,1.250759772,1.245502746,1.240111731,1.234586491,1.228927705,1.223136959,1.217216729,1.211170343,1.205001942,1.198716424,1.192319388,1.18581707,1.179216272,1.172524295,1.165748865
1.015839554,1.332142836,1.143930463,1.024644671,0.977874643,0.968494712,0.980435203,0.997873736,1.014253347,1.05902015,1.073086438,0.937854116,0.820189026,0.768104229,0.783635799,0.832489498,0.885504119,0.92677426,0.957433905,0.987171304,1.019925245,1.056402705,1.096087508,1.13797161,1.1807052,1.222442512,1.260671759,1.29258314,1.316342839,1.332196603,1.334564959,1.341920903,1.347436102,1.350108442,1.350787858,1.350027843,1.348229934,1.345703568,1.342686099,1.339352167,1.335823047,1.332177382,1.328462024,1.324701671,1.320906654,1.317078797,1.31321555,1.309312733,1.305366245,1.301373013,1.297331427,1.293241444,1.289104478,1.284923179,1.280701157,1.276442693,1.272152458,1.267835265,1.263495842,1.25913865,1.254767728,1.250386571,1.245998037,1.24160428,1.237206698,1.232805912,1.228401746,1.223993233,1.219578627,1.215155431,1.210720427,1.206269726,1.201798821,1.197302649,1.192775662,1.188211911,1.183605131,1.178948837,1.174236424,1.169461273,1.164616859,1.15969686,1.154695261,1.149606465,1.144425381,1.139147518,1.133769064,1.128286948,1.122698892,1.117003452,1.111200039,1.105288928,1.099271252,1.093148984,1.086924909,1.080602585,1.074186294,1.067680989,1.061092237,1.054426151,1.047689331,1.04088879
1.016178021,1.342384975,1.151610043,1.028288636,0.978111298,0.965695013,0.974517643,0.988255245,1.001032006,1.043827695,1.055654995,0.918708521,0.799774522,0.746608305,0.760624737,0.807123605,0.857353701,0.895469449,0.923075434,0.950061622,0.980317474,1.014460152,1.051890824,1.0915263,1.131943999,1.171227717,1.206813399,1.235896546,1.256739947,1.269741717,1.271559354,1.276799778,1.279884012,1.280357183,1.279042211,1.276459019,1.272976108,1.268873232,1.264362563,1.259598406,1.254686333,1.24969338,1.244658185,1.239599917,1.234525414,1.229434501,1.224323686,1.219188579,1.214025343,1.20883147,1.203606082,1.198349949,1.193065317,1.187755646,1.182425313,1.177079304,1.171722934,1.16636159,1.16100051,1.155644607,1.150298315,1.144965479,1.139649264,1.134352095,1.129075616,1.123820669,1.118587281,1.113374677,1.108181293,1.103004807,1.097842174,1.092689673,1.087542965,1.082397151,1.077246846,1.072086258,1.06690927,1.061709538,1.05648058,1.051215884,1.045909008,1.040553686,1.03514393,1.029674129,1.024139141,1.018534378,1.012855885,1.007100396,1.00126539,0.995349127,0.98935067,0.983269895,0.97710749,0.970864936,0.964544485,0.958149125,0.951682534,0.945149035,0.938553537,0.931901483,0.925198786,0.918451766
1.016508026,1.352669979,1.159652513,1.032346872,0.978714293,0.963162132,0.968712237,0.978519066,0.987406322,1.027933594,1.037319754,0.898897178,0.778875587,0.724649018,0.736993196,0.780844975,0.82795593,0.862642288,0.887002684,0.911096281,0.938734033,0.970426557,1.005483825,1.042743392,1.080708638,1.117394996,1.15019379,1.176320636,1.19415277,1.204251566,1.205513644,1.208635267,1.209314877,1.20764042,1.204400366,1.200075595,1.194997565,1.189413403,1.183507992,1.177413833,1.17121984,1.164980859,1.158726999,1.152471764,1.146218473,1.139964991,1.133706954,1.127439838,1.121160147,1.114865997,1.108557294,1.10223565,1.095904159,1.089567096,1.083229591,1.076897317,1.070576201,1.064272167,1.057990924,1.051737787,1.045517539,1.039334322,1.033191558,1.027091895,1.021037169,1.015028393,1.009065752,1.003148614,0.997275553,0.991444381,0.985652185,0.979895377,0.974169748,0.968470535,0.962792484,0.957129933,0.951476893,0.945827135,0.940174284,0.93451192,0.92883367,0.923133315,0.917404883,0.911642745,0.905841704,0.899997075,0.89410476,0.888161305,0.882163949,0.876110664,0.870000176,0.863831975,0.857606316,0.851324205,0.84498738,0.838598275,0.832159986,0.825676226,0.819151274,0.812589922,0.805997421,0.799379422
1.016829277,1.363001515,1.168089905,1.036871235,0.979750689,0.96097584,0.963109825,0.968765196,0.973480979,1.011441788,1.018194513,0.878558987,0.757649611,0.702396008,0.712920052,0.7538416,0.797508764,0.828504351,0.849442531,0.870516969,0.895430373,0.924570206,0.957147024,0.991915433,1.027304019,1.06126262,1.091146465,1.114206884,1.128953481,1.136120797,1.136827055,1.137844843,1.13616828,1.132418638,1.127342416,1.121376067,1.114810151,1.107856386,1.100670381,1.093361491,1.086001105,1.078631369,1.071273606,1.063935554,1.05661702,1.049313963,1.042021232,1.034734252,1.027449946,1.02016712,1.01288651,1.005610603,0.998343356,0.991089855,0.983855976,0.976648054,0.969472596,0.962336026,0.95524448,0.948203631,0.94121856,0.934293658,0.927432552,0.920638059,0.913912161,0.907255991,0.900669844,0.894153188,0.88770469,0.881322253,0.875003058,0.868743612,0.862539806,0.856386977,0.850279975,0.844213245,0.838180897,0.8321768,0.82619467,0.820228161,0.814270959,0.808316881,0.802359966,0.796394564,0.790415422,0.784417759,0.77839734,0.772350528,0.766274334,0.760166454,0.754025291,0.747849966,0.741640323,0.735396914,0.729120983,0.72281444,0.716479825,0.710120269,0.703739448,0.697341537,0.690931155,0.684513314
1.017141471,1.373383477,1.176955374,1.041915809,0.981290735,0.959219958,0.957806169,0.959099581,0.959367777,0.994464562,0.998403086,0.857842948,0.736264147,0.680029538,0.688595846,0.726314879,0.766225731,0.793284627,0.810640461,0.828584655,0.850681608,0.877179304,0.907181104,0.939355461,0.972055979,1.003170393,1.030027216,1.049929753,1.06153774,1.06576761,1.065922321,1.064869087,1.060905997,1.055173236,1.04836782,1.040876564,1.032945478,1.024748282,1.016409505,1.008014143,0.9996153,0.991241995,0.982906564,0.974610926,0.966351407,0.95812214,0.949917276,0.941732286,0.933564593,0.925413761,0.917281401,0.909170908,0.901087113,0.893035917,0.885023925,0.877058113,0.869145536,0.861293084,0.853507272,0.84579409,0.838158868,0.830606197,0.82313986,0.815762795,0.808477079,0.801283924,0.794183685,0.787175886,0.780259248,0.773431725,0.766690554,0.760032305,0.753452932,0.746947847,0.740511978,0.734139846,0.727825645,0.721563324,0.715346669,0.709169399,0.703025248,0.696908064,0.690811891,0.684731057,0.678660255,0.672594615,0.666529771,0.660461914,0.654387841,0.64830499,0.642211459,0.636106024,0.629988139,0.62385793,0.617716178,0.611564299,0.605404308,0.599238789,0.593070852,0.586904089,0.580742524,0.574590568
1.017444302,1.383819912,1.186282944,1.047536591,0.983407513,0.957981969,0.95290155,0.949633699,0.945185205,0.977122139,0.978078833,0.836907412,0.714895953,0.657739398,0.664221578,0.698478333,0.734334562,0.757228048,0.770858959,0.785577842,0.804780636,0.828559983,0.855904815,0.885394786,0.915308959,0.943477194,0.967211471,0.98388385,0.992321569,0.9936303,0.993242146,0.99016787,0.984007834,0.976402051,0.967990642,0.959105822,0.949945666,0.94064354,0.931291282,0.921948467,0.912649279,0.903409267,0.894231642,0.885112496,0.876044736,0.867020763,0.858034142,0.849080486,0.840157804,0.831266487,0.82240907,0.813589884,0.804814652,0.796090086,0.78742351,0.778822516,0.770294681,0.76184732,0.753487294,0.74522086,0.737053557,0.728990129,0.721034467,0.713189588,0.705457619,0.697839804,0.69033652,0.682947307,0.675670899,0.668505269,0.661447675,0.654494715,0.647642385,0.640886138,0.634220957,0.627641423,0.621141793,0.614716076,0.608358122,0.602061699,0.595820586,0.589628656,0.583479957,0.577368799,0.571289824,0.565238081,0.559209085,0.553198872,0.547204041,0.54122179,0.535249937,0.529286939,0.52333189,0.51738452,0.511445182,0.505514829,0.499594993,0.493687748,0.487795678,0.481921831,0.47606968,0.470243074
1.017737451,1.394314923,1.196107233,1.053791139,0.986176543,0.957352599,0.948500314,0.940484079,0.931057962,0.959542216,0.957364124,0.815919252,0.693729959,0.635723732,0.640007438,0.670556246,0.702075738,0.720593898,0.730375777,0.741790695,0.758036137,0.779034181,0.803652747,0.830380672,0.857423572,0.88255841,0.903091564,0.916480968,0.92173811,0.920163687,0.91924558,0.914216456,0.905967435,0.896614884,0.886734841,0.876600277,0.866358261,0.856099725,0.845882416,0.835739605,0.825686038,0.815723551,0.805846154,0.79604415,0.786307116,0.77662584,0.766993414,0.757405703,0.747861391,0.738361762,0.728910327,0.719512384,0.71017456,0.700904381,0.691709875,0.682599234,0.673580526,0.66466146,0.655849205,0.647150247,0.638570292,0.630114194,0.621785915,0.613588507,0.605524108,0.597593956,0.589798413,0.582136998,0.574608428,0.56721066,0.559940946,0.552795886,0.545771489,0.538863232,0.53206613,0.525374807,0.518783566,0.512286469,0.505877415,0.49955022,0.493298699,0.48711675,0.480998431,0.474938034,0.468930163,0.462969796,0.457052344,0.451173703,0.445330297,0.439519108,0.433737703,0.427984246,0.422257504,0.416556847,0.410882233,0.405234198,0.399613826,0.394022725,0.388462994,0.382937183,0.377448258,0.371999549
1.018020595,1.404872575,1.206463145,1.06073817,0.989675337,0.957425326,0.944710357,0.931771775,0.91711641,0.941859441,0.936409723,0.795052964,0.672958162,0.614187785,0.616171453,0.642782214,0.669700928,0.683654122,0.689482092,0.697531057,0.710770479,0.728937447,0.750773039,0.774673941,0.798774108,0.820803319,0.838073944,0.848147077,0.850234335,0.845835523,0.844404352,0.837501615,0.827288114,0.816329118,0.805129707,0.793899356,0.782731419,0.771672612,0.760745436,0.749956149,0.739299682,0.728764002,0.718333915,0.707994011,0.697730659,0.687533165,0.677394276,0.667310219,0.657280445,0.647307202,0.637395026,0.627550211,0.617780305,0.608093647,0.598498963,0.589005024,0.579620365,0.57035306,0.561210552,0.552199524,0.54332581,0.53459434,0.526009111,0.517573173,0.509288642,0.501156718,0.493177715,0.485351103,0.477675552,0.47014898,0.462768607,0.455531015,0.448432204,0.441467658,0.43463241,0.427921112,0.421328105,0.414847492,0.408473217,0.402199142,0.396019118,0.389927071,0.38391707,0.377983405,0.372120648,0.366323722,0.360587953,0.354909117,0.349283487,0.343707855,0.338179566,0.332696525,0.327257207,0.321860658,0.316506483,0.311194837,0.305926402,0.300702365,0.295524385,0.29039456,0.285315392,0.280289744
1.018293403,1.415496783,1.21738553,1.068437123,0.993982896,0.958295845,0.941642554,0.923621768,0.903495983,0.924214821,0.915374104,0.774489698,0.652778451,0.593342601,0.592938073,0.615397627,0.637471354,0.646691537,0.648480567,0.653118393,0.663317546,0.678616674,0.69762503,0.718646543,0.739746006,0.758612437,0.772576362,0.779319292,0.778267755,0.771122925,0.769199261,0.760517799,0.748478824,0.736065515,0.723705531,0.711541058,0.699609426,0.687911682,0.676434176,0.665155636,0.654050935,0.643094116,0.632260839,0.6215301,0.610885207,0.60031413,0.589809405,0.579367736,0.568989435,0.558677781,0.548438385,0.538278569,0.528206815,0.518232279,0.508364376,0.498612441,0.488985454,0.479491831,0.470139259,0.460934588,0.451883752,0.442991726,0.43426251,0.425699125,0.417303637,0.40907718,0.401019998,0.393131487,0.385410248,0.37785414,0.370460334,0.363225375,0.356145243,0.349215416,0.342430933,0.335786466,0.329276387,0.322894839,0.31663581,0.310493203,0.304460915,0.298532903,0.292703259,0.286966278,0.281316518,0.275748864,0.270258576,0.264841337,0.25949329,0.254211072,0.248991833,0.243833255,0.238733558,0.233691501,0.228706379,0.223778009,0.218906716,0.214093307,0.209339049,0.204645636,0.200015155,0.195450044
1.018555534,1.426191206,1.228908824,1.076947674,0.999179164,0.960061468,0.939410132,0.916162315,0.890336518,0.906755079,0.894422693,0.754416222,0.63339338,0.573403647,0.570536699,0.588650093,0.605656075,0.609997973,0.60768335,0.608881657,0.616020514,0.628427799,0.644576879,0.662679104,0.680733311,0.696394864,0.707025068,0.71044287,0.706303185,0.696508899,0.694116647,0.683763452,0.670050306,0.656344243,0.642989561,0.630057871,0.617528609,0.605356046,0.593489736,0.581880558,0.570483224,0.559257889,0.548171186,0.537196678,0.526314778,0.51551228,0.504781649,0.494120182,0.48352914,0.473012905,0.462578207,0.452233428,0.441987999,0.431851895,0.421835214,0.411947844,0.402199194,0.392597995,0.383152161,0.373868682,0.364753567,0.355811815,0.347047402,0.338463301,0.330061504,0.321843061,0.313808126,0.305956006,0.298285218,0.290793546,0.283478102,0.276335384,0.269361342,0.262551439,0.255900719,0.249403869,0.243055291,0.236849168,0.230779533,0.22484034,0.219025534,0.213329115,0.207745211,0.202268136,0.196892452,0.191613025,0.186425073,0.181324209,0.176306479,0.171368389,0.166506934,0.161719604,0.157004403,0.152359844,0.147784952,0.143279249,0.138842747,0.134475921,0.130179691,0.125955394,0.121804745,0.11772981
1.018806643,1.43695912,1.241066649,1.086329203,1.005344418,0.962820469,0.938127972,0.909524227,0.877781524,0.889631924,0.873727029,0.735023821,0.615008874,0.554589394,0.549200153,0.562791803,0.574530225,0.573872347,0.567410005,0.565157121,0.569229593,0.578733475,0.592003186,0.607158478,0.622136158,0.634565667,0.641852048,0.641968272,0.634809595,0.622479001,0.619645019,0.607737515,0.59251147,0.5776812,0.563502299,0.549973082,0.537013679,0.524530837,0.512436949,0.500654915,0.48911932,0.477776559,0.46658442,0.455511222,0.444534671,0.433640553,0.422821402,0.412075222,0.401404313,0.390814224,0.38031285,0.369909658,0.359615044,0.349439806,0.339394723,0.329490221,0.319736124,0.310141467,0.300714368,0.29146194,0.28239025,0.273504299,0.264808027,0.25630434,0.247995144,0.239881391,0.231963133,0.224239577,0.21670915,0.209369553,0.202217832,0.195250434,0.188463277,0.181851808,0.175411073,0.169135779,0.163020359,0.157059043,0.151245915,0.14557499,0.140040269,0.134635812,0.129355795,0.12419457,0.119146722,0.114207122,0.10937097,0.104633835,0.099991696,0.095440963,0.090978503,0.086601658,0.082308248,0.078096583,0.073965458,0.069914144,0.065942382,0.062050362,0.058238701,0.054508423,0.050860923,0.047297933
1.019046376,1.447803299,1.253891393,1.096640223,1.012558614,0.966671364,0.93791185,0.903840087,0.865977394,0.873001268,0.853463856,0.716507137,0.59783289,0.53711984,0.529163109,0.538077845,0.544373183,0.538618688,0.527985405,0.522286164,0.523299748,0.529900737,0.540282607,0.552475318,0.564358275,0.573543301,0.577492336,0.574348318,0.564257107,0.549518173,0.546271866,0.532936143,0.516366061,0.500584657,0.485754161,0.471797475,0.4585745,0.445944074,0.433781336,0.421981276,0.410458517,0.399145914,0.387992637,0.376961988,0.366029165,0.355179117,0.344404587,0.333704399,0.323081971,0.312544083,0.302099833,0.2917598,0.281535356,0.271438125,0.261479563,0.251670628,0.242021549,0.23254165,0.223239239,0.214121542,0.205194668,0.196463611,0.187932264,0.179603456,0.171479,0.163559743,0.155845631,0.148335769,0.141028488,0.133921409,0.12701151,0.120295189,0.113768335,0.107426383,0.101264386,0.095277078,0.089458933,0.083804232,0.078307126,0.072961699,0.067762029,0.062702246,0.057776593,0.052979483,0.048305545,0.043749677,0.039307088,0.034973334,0.030744354,0.026616493,0.022586531,0.018651689,0.014809649,0.011058553,0.007397006,0.003824071,0.000339261,-0.003057478,-0.006365785,-0.009584907,-0.012713728,-0.015750799
1.019274372,1.458725886,1.267413765,1.107937767,1.020900665,0.971712132,0.938877613,0.899243391,0.855072528,0.85702236,0.833814139,0.699062944,0.582074016,0.52121499,0.510660471,0.51476448,0.515466708,0.504544115,0.489737582,0.480613039,0.47858841,0.482298677,0.489795497,0.499021684,0.507804548,0.513747101,0.514381399,0.508035456,0.495114127,0.478107778,0.474480672,0.459849686,0.442109613,0.425552233,0.410242509,0.39602645,0.382703294,0.370083969,0.358006533,0.346338328,0.334974311,0.323834094,0.31285851,0.302006091,0.291249739,0.280573735,0.269971171,0.25944179,0.248990209,0.238624486,0.22835496,0.218193342,0.208151989,0.198243356,0.18847957,0.178872117,0.169431619,0.160167682,0.151088796,0.142202288,0.133514307,0.125029831,0.116752701,0.10868567,0.100830452,0.093187794,0.085757535,0.07853868,0.071529471,0.064727451,0.058129538,0.051732089,0.045530969,0.039521614,0.033699095,0.028058179,0.022593395,0.017299092,0.0121695,0.007198789,0.002381128,-0.002289259,-0.006818043,-0.01121073,-0.015472622,-0.019608768,-0.023623924,-0.027522518,-0.031308619,-0.034985913,-0.038557679,-0.042026774,-0.045395625,-0.048666215,-0.051840091,-0.054918358,-0.05790169,-0.060790346,-0.063584179,-0.066282663,-0.068884919,-0.071389744
1.019490264,1.469728257,1.281662322,1.120276723,1.030447675,0.978039366,0.941140276,0.895867624,0.845216403,0.841856852,0.814961998,0.682888867,0.567940025,0.507093283,0.493925708,0.493107373,0.488093026,0.471956777,0.452995555,0.440482626,0.435453182,0.436296124,0.440921573,0.447188683,0.452878627,0.455594839,0.452952632,0.443479156,0.427844659,0.408722849,0.404748161,0.388959914,0.370226704,0.353068212,0.337449051,0.323137517,0.30987226,0.297416665,0.285572154,0.274178871,0.263112523,0.252279855,0.241613684,0.231068041,0.220613746,0.210234583,0.199924118,0.189683107,0.179517433,0.169436477,0.159451845,0.149576395,0.139823475,0.13020637,0.120737875,0.111429996,0.102293746,0.093339002,0.084574433,0.076007465,0.067644281,0.059489844,0.051547946,0.043821263,0.036311421,0.029019068,0.021943945,0.015084969,0.008440297,0.00200741,-0.004216825,-0.010236077,-0.016054492,-0.021676621,-0.027107362,-0.032351893,-0.037415617,-0.042304101,-0.047023017,-0.051578088,-0.055975035,-0.060219521,-0.064317106,-0.068273192,-0.072092987,-0.07578146,-0.079343303,-0.082782901,-0.086104299,-0.089311184,-0.092406858,-0.095394225,-0.098275782,-0.101053604,-0.103729351,-0.106304258,-0.108779152,-0.111154451,-0.113430189,-0.115606027,-0.117681285,-0.119654966
1.019693679,1.48081089,1.296662982,1.13370914,1.041274114,0.985747364,0.944813057,0.893845251,0.836558548,0.827667782,0.797093571,0.668182034,0.55563637,0.494969975,0.479189148,0.47335978,0.462532881,0.441163762,0.418087126,0.402238166,0.394249547,0.39225934,0.394037601,0.397364149,0.399980594,0.399500361,0.393634933,0.381123442,0.362905782,0.34182955,0.337541763,0.320737509,0.301188509,0.283601187,0.267837593,0.253588176,0.240531575,0.228384372,0.216912063,0.205928222,0.195289842,0.184891244,0.174657587,0.164538683,0.154503488,0.144535449,0.134628725,0.124785165,0.115011971,0.10531988,0.095721785,0.086231696,0.076863955,0.067632672,0.058551304,0.049632374,0.040887275,0.032326156,0.023957862,0.015789914,0.007828533,7.87E-05,-0.007455917,-0.01477263,-0.021869919,-0.028747224,-0.035404884,-0.041844062,-0.048066664,-0.05407526,-0.059873013,-0.065463606,-0.070851173,-0.076040236,-0.081035639,-0.08584249,-0.090466103,-0.094911938,-0.09918555,-0.103292535,-0.107238477,-0.111028906,-0.114669244,-0.118164767,-0.121520561,-0.124741488,-0.127832149,-0.130796855,-0.1336396,-0.136364037,-0.138973462,-0.141470792,-0.14385856,-0.146138901,-0.14831355,-0.150383842,-0.152350714,-0.154214716,-0.155976021,-0.157634445,-0.159189469,-0.160640268
1.019884236,1.491973234,1.312438519,1.148283495,1.053450939,0.994927155,0.950006341,0.893306646,0.829247461,0.814618485,0.7803958,0.655137675,0.545364637,0.485055472,0.466676223,0.455770703,0.439063546,0.412468967,0.38533666,0.366218989,0.355328575,0.350549725,0.349515111,0.349930366,0.349504677,0.34587129,0.336850396,0.321404542,0.300745297,0.277882852,0.27331729,0.255639797,0.235450631,0.217602006,0.201852118,0.187814125,0.175107745,0.16340386,0.152433006,0.141982986,0.131892727,0.12204463,0.112356591,0.102774491,0.093265635,0.083813288,0.074412298,0.065065679,0.055781988,0.046573341,0.037453923,0.028438896,0.019543591,0.010782933,0.002171036,-0.006279072,-0.01455562,-0.022648191,-0.030547767,-0.038246724,-0.045738799,-0.053019041,-0.060083733,-0.066930321,-0.073557326,-0.079964253,-0.086151509,-0.092120316,-0.097872622,-0.103411027,-0.108738704,-0.113859324,-0.118776991,-0.123496173,-0.128021639,-0.132358404,-0.136511667,-0.140486761,-0.144289097,-0.14792412,-0.151397257,-0.154713874,-0.157879235,-0.160898458,-0.163776486,-0.166518043,-0.169127612,-0.171609402,-0.173967326,-0.176204975,-0.178325606,-0.18033212,-0.182227054,-0.18401257,-0.185690448,-0.187262088,-0.18872851,-0.190090357,-0.191347913,-0.192501115,-0.193549575,-0.194492607
1.020061552,1.503213569,1.329008044,1.164043918,1.067044666,1.005665459,0.956826559,0.894378934,0.823429432,0.802871425,0.765055133,0.643947656,0.537320927,0.477553614,0.456605677,0.440582993,0.417956797,0.386170943,0.355062834,0.332758223,0.319034626,0.311521531,0.307718129,0.305261818,0.301837021,0.295106797,0.283012069,0.26474866,0.241799519,0.217324381,0.21251681,0.1941087,0.173451174,0.155501989,0.13991515,0.126227786,0.114002282,0.102865281,0.092513574,0.08271016,0.073276647,0.064084085,0.055043516,0.046097194,0.037210976,0.028368081,0.019564135,0.010803364,0.002095705,-0.006545344,-0.015104307,-0.023564883,-0.031910766,-0.040126228,-0.048196514,-0.056108096,-0.063848833,-0.071408045,-0.078776536,-0.085946577,-0.092911854,-0.099667405,-0.106209533,-0.112535722,-0.118644535,-0.124535529,-0.130209154,-0.135666663,-0.140910027,-0.145941848,-0.150765285,-0.155383972,-0.159801954,-0.16402362,-0.16805364,-0.171896906,-0.17555848,-0.179043539,-0.182357327,-0.18550511,-0.188492131,-0.191323569,-0.194004499,-0.19653986,-0.19893442,-0.201192741,-0.203319161,-0.205317757,-0.207192333,-0.208946391,-0.210583119,-0.212105374,-0.213515668,-0.214816159,-0.216008647,-0.217094565,-0.218074985,-0.218950618,-0.219721829,-0.220388646,-0.220950785,-0.221407671
