Values,Values_05_59_58,Values_06_09_24,Values_06_18_50,Values_06_28_14,Values_06_37_39,Values_06_47_36,Values_06_57_58,Values_07_08_24,Values_07_19_11,Values_07_29_30,Values_07_40_15,Values_07_50_20,Values_07_52_20
0.0634222767020937,0.1758301357950762,0.2637037152028855,0.3566411909044064,0.4410324073824154,0.5067311894991127,0.5554193256231783,0.5910686421957196,0.6159268437954036,0.6322670959044381,0.6425974311375273,0.6490557689521005,0.6531423937336229,0.653705796667151
0.0657614052394224,0.1779629618377104,0.2656652808706554,0.3584144993110702,0.4426311112338191,0.508192525989004,0.5567784712089463,0.5923529265237587,0.6171589125504479,0.633464779397475,0.6437732886591483,0.6502178942350147,0.6542957568734173,0.654857944703884
0.0698707901761622,0.1818665177054375,0.2693988809596615,0.3619522407564044,0.4459739146286821,0.5113699508422479,0.5598228143102953,0.5952919836280827,0.6200179442436758,0.636265245279443,0.6465315492153759,0.6529455605600911,0.6570008581197178,0.6575596334644217
0.0767923623947611,0.1885819656155742,0.2759480060304914,0.3683033957031031,0.4521163199280464,0.5173253907645388,0.5656202283792364,0.600958968482282,0.6255816240363998,0.6417499621997984,0.6519567847274287,0.6583258573228067,0.6623468166545797,0.6629003027937734
0.0869740712393037,0.1985556118359335,0.2857617667819573,0.3779241454570657,0.4615226885776739,0.5265310248934053,0.5746499662452025,0.6098393125328859,0.6343406153722935,0.6504139203059891,0.6605475084657678,0.6668601411251808,0.6708372732855785,0.6713839537436538
0.1007734717614123,0.2121422258204147,0.2991971982666956,0.3911786643616753,0.4745655559400762,0.5393673404401212,0.5872996747780661,0.622326892020695,0.6466940515958652,0.6626605882460795,0.6727107119803292,0.6789582428236246,0.6828843379240266,0.6834230555320181
0.1186502878303835,0.2297974284173398,0.3167113702700636,0.4085309108824673,0.4917171302840191,0.5563143880977697,0.6040564518006231,0.6389149253327042,0.6631403067323298,0.6789925844895777,0.6889524585915122,0.6951290001157351,0.6989990744012817,0.6995290229157567
0.1410878355692553,0.2519988686274679,0.3387824705394999,0.4304657732041569,0.5134705376835939,0.5778731190806274,0.6254282624569228,0.660117455657226,0.6841985318547914,0.6999332563388868,0.7097994960140352,0.7159018966742845,0.7197131605823738,0.7202338795918889
0.1685707391928272,0.2792236727486746,0.3658870359170703,0.4574661695271089,0.5403168320393951,0.6045423256725837,0.6519208253885919,0.6864461946535205,0.7103854654349395,0.726003464142922,0.7357760201141974,0.741803809929606,0.7455556236765966,0.7460669915718915
0.2015445343795429,0.31190776562724,0.39845900817872,0.4899719100190169,0.5727037074400976,0.6367772342085859,0.6839961102849392,0.7183689441846574,0.7421737951524674,0.7576798959603595,0.7673619526080826,0.7733172598242993,0.7770110663115598,0.777513289725474
0.2403793397417339,0.3504092737693213,0.4368528257146486,0.5283425103368332,0.6109980784866085,0.6749518952216725,0.722034574351257,0.7562717097726339,0.7799541738441021,0.7953570067957673,0.804954820176663,0.8108422408368359,0.8144814616100908,0.8149750591008608
0.2853339407127929,0.3949723778505628,0.4813069433157088,0.5728203730568325,0.6554489665063299,0.719321826946893,0.7662976089878126,0.8004209893608891,0.8239973830533349,0.8393090837265651,0.848831742529879,0.8546581497100483,0.8582480335767986,0.858733811933404
0.3365234911734851,0.4456948478754899,0.5319110373182373,0.6234976128179032,0.7061539827108875,0.7699902158292635,0.8168935106070311,0.8509295596060035,0.8744199730414062,0.889655771061674,0.8991148677404484,0.9048891505056262,0.9084365670203696,0.9089155889756371
0.3938920378102583,0.5025004943102911,0.5885781580869601,0.6802878128743856,0.7630307180152526,0.826879001897638,0.8737483181739342,0.9077271140979528,0.931154743051127,0.94633242674032,0.9557416318918952,0.9614743586177528,0.9649875322568542,0.9654610749578281
0.4571913569591354,0.5651180539754225,0.6510233799707329,0.7429042920695046,0.8257946431750273,0.8897064727746483,0.9365831574388552,0.9705374064029616,0.9939277249419978,1.0090669811287225,1.0184415205026078,1.0241445261517543,1.0276327108847718,1.0281022150757553
0.5259671920938892,0.6330676266948517,0.7187500979256788,0.8108460632149409,0.8939447273891655,0.9579725964782274,1.0048993396444836,1.0388631597184734,1.0622429430253617,1.077364579692201,1.0867206199647006,1.0924065221967845,1.0958796203110936,1.096346630831492
0.599553706510271,0.7056555017882977,0.7910448430662961,0.8833923880016543,0.966757708529722,1.0309530487347935,1.0779721884091904,1.1119797310890778,1.1353759492442352,1.150501017432842,1.159854973706279,1.1655366280245332,1.1690047612294094,1.1694708600777455
0.6770766213259224,0.7819778627767251,0.8669811361580892,0.959606479288096,1.0432915930239264,1.107702534576724,1.154854211841701,1.1889381609113936,1.2123767751516104,1.2275256149047704,1.236893399389273,1.242583308589992,1.246056353385708,1.2465230872172444
0.7574651655567888,0.8609335055795007,0.9454325392901424,1.0383485391794811,1.1223985980261737,1.1870676361849073,1.234387867198178,1.2685778671953425,1.2920825696879523,1.3072738122227747,1.3166700493106172,1.3223797469724496,1.3258668497586394,1.3263356542263347
0.8394726206501947,0.9412453478022396,1.0250946990811294,1.1182979479163535,1.2027473699751483,1.2677090363303396,1.3152277796211176,1.3495488558279083,1.373139801633741,1.388389365867036,1.3978266033934914,1.4035660346947854,1.4070751248566464,1.4075472486343599
0.9217049085219712,1.0214901570162147,1.1045158123922052,1.197984046912026,1.282853934744734,1.3481325823177723,1.3958718877747296,1.4303429260782154,1.4540355110699226,1.4693556365723484,1.4788435861015268,1.484620511599549,1.4881578326275973,1.4886342642359078
1.002656364038543,1.100135599584216,1.1821346036021811,1.275824605730918,1.3611204722007124,1.4267282862215431,1.474700614968565,1.5093329724531257,1.5331367130405185,1.5485350731191507,1.5580799133219625,1.563899362254862,1.5674690416594308,1.5679504423227602
1.080751525891218,1.1755833863118113,1.256324559917615,1.3501707071159297,1.4358806424951387,1.501815984387053,1.5500227859954896,1.5848191014112487,1.6087366707496416,1.6242156084567556,1.6338193849144234,1.639683183984041,1.643286862274542,1.6437735079604217
1.1543915887788545,1.2462170841962277,1.3254429468239664,1.419356546412924,1.5054499437949442,1.571696124204142,1.620126749402499,1.6550800166949864,1.679106487603682,1.6946624140310296,1.704322566094154,1.710228967552132,1.713865504863151,1.7143572403905973
1.222003677136566,1.3104526693852463,1.3878826160904227,1.481752119767289,1.5681790502256991,1.6347036086192044,1.6833346223337833,1.718427580566626,1.742549917907842,1.7581729063329965,1.7678819471346456,1.7738253764380452,1.7774906525896013,1.7779868602579025
1.2820918739872111,1.3667906657218964,1.4421253766870312,1.535817523545291,1.622508819580404,1.6892633641094164,1.7380583060442925,1.7732631857974623,1.7974600209125808,1.8131336224795551,1.8228789920451849,1.828849930532732,1.8325367505394323,1.833036335141475
1.3332852302243836,1.413865006330257,1.4867919850214402,1.5801538672924316,1.6670219357394322,1.7339425697265698,1.782852189152942,1.8181308398047424,1.842372547474152,1.858073844634641,1.867837948649282,1.8738229609242083,1.877521073460085,1.8780224648435215
1.374391256956083,1.450497053089073,1.5206971134299103,1.6135591033194654,1.7004994486144451,1.7675077798229526,1.8164707480676607,1.851775152381525,1.876024236744129,1.8917241397414952,1.9014845780121208,1.9074664870828628,1.9111627182345372,1.911663891770743
1.404413617938503,1.4757134101879634,1.5428678471347197,1.6350472681667922,1.721940669796918,1.7889453705349605,1.8378894524588376,1.8731626171887936,1.8973743989301868,1.9130381794155715,1.9227681592730423,1.9287263656306048,1.9324048649066932,1.9329033793946828
1.422678709779233,1.4888722898586322,1.552670468537483,1.643975857717252,1.730691106598626,1.7975899604019392,1.846433600252377,1.88161079100864,1.9057343723022653,1.921322416127533,1.9309913368724148,1.9369022707086736,1.940544860904876,1.9410379126082746
1.4287641826129114,1.4895910904623304,1.5497379184605262,1.639973641473365,1.7263707124554113,1.7930530624998449,1.8417073196686689,1.876717589321309,1.9006970554015663,1.91616580102917,1.925739982343899,1.9315776673676224,1.935164281304964,1.9356487714771629
1.4290401844919531,1.4842866089360167,1.5405096964792442,1.629480715770262,1.7154142126994705,1.781763685700141,1.830134423240198,1.8649023591507063,1.8886781592869624,1.9039811781087568,1.913424699028208,1.9191614022322816,1.922670586559487,1.9231431993946368
1.4294912112017228,1.4789705501644528,1.531010446726755,1.6185218873694331,1.703842707939074,1.7697386080511992,1.8177274225199065,1.852173700565717,1.8756829200873408,1.890771008270964,1.900045704796083,1.9056518946349044,1.9090607569804223,1.9095179500555262
1.429726606857257,1.4732582371959475,1.5208558854412222,1.6067098924248706,1.6912644914870325,1.756581148606457,1.8040845734887727,1.8381250774776952,1.861300546189272,1.876120892208178,1.8851856290960165,1.8906293656149016,1.893913076564223,1.8943510019508771
1.4298892711343256,1.4673004667316143,1.5101988740669476,1.594195095140226,1.6778254529559422,1.7424320634523025,1.789341352217891,1.8228869324476724,1.845656994177296,1.86015297860281,1.8689634828042767,1.874210281069274,1.8773419625304235,1.8777564489865894
1.429939412174317,1.4610653090339127,1.4990100549977527,1.580945858360458,1.6634894422904405,1.7272499361864966,1.773450869784294,1.806407119076015,1.8286954116342489,1.8428064128886128,1.8513151111036017,1.8563278082734311,1.8592784254114465,1.8596649612088356
1.4298864338320805,1.454570823350623,1.4873111931221348,1.5669821804451862,1.648272112013615,1.7110452196671704,1.756418107781946,1.7886853170801995,1.810410712616226,1.82407205138891,1.8322280241659583,1.8369667425101737,1.8397050736345228,1.840058801731382
1.429726802797563,1.4478228348388955,1.4751129793676003,1.5523135977378832,1.632178948492052,1.693818409061658,1.7382382335430897,1.7697114809656296,1.7907881458736905,1.8039311330248768,1.8116801561767384,1.8161023384338115,1.818595004095775,1.8189107267292062
1.429460697782809,1.440831745668313,1.4624320348463573,1.5369563468039924,1.615222594394118,1.6755775360915857,1.7189142673863784,1.74948367088837,1.7698212731262963,1.7823733854864985,1.7896580793671106,1.793718613302695,1.7959301782460324,1.7962023730997696
1.4290875487648045,1.433608164754684,1.4492866826686062,1.5209292746722836,1.597418912293101,1.6563344021891022,1.6984534895416774,1.7280046258692752,1.7475086930893893,1.7593938805221088,1.7661539701880566,1.7698054049612937,1.7716985551358726,1.7719214034420612
1.428607232274541,1.4261642089979163,1.4356983976282771,1.5042554275057736,1.578788729002205,1.6361064971454176,1.6768695394017086,1.7052840372761902,1.7238564736434954,1.7349956044105337,1.7411682966066524,1.7443611558194578,1.7458969544131302,1.7460643816149395
1.4280197508213706,1.4185132783225385,1.421691716536263,1.4869620913451973,1.5593580280445525,1.614917364536149,1.6541829623099933,1.681339272030691,1.6988790363706046,1.7091904832481954,1.7147109622494958,1.717394155302944,1.7185323790827407,1.718638108260796
1.4273253181703478,1.4106702311127868,1.4072945373302006,1.4690812122035994,1.5391585156606216,1.5927973367388253,1.6304221237200824,1.6561964623012335,1.672600407263407,1.6820007741519194,1.6868028161103474,1.6889241474513583,1.6896237029928598,1.6896613209827915
1.4265243355587471,1.4026514415023557,1.392538283923177,1.450649669081096,1.518228030451911,1.5697841055588668,1.6056239522973437,1.6298914187999265,1.645055286527691,1.6534602715250948,1.6574769736985426,1.658983746776412,1.6592031638657234,1.6591661996266327
1.4256173968292087,1.3944748750731042,1.377458070377192,1.4317095307451164,1.4966109243307042,1.5459232521977244,1.5798346312960687,1.602470482536162,1.6162900480746123,1.623615435142475,1.6267800530463938,1.627619762975978,1.6273177601232387,1.6271997745409919
1.424605285513471,1.386160143893872,1.3620928218996404,1.4123082508772025,1.4743583660562574,1.5212686837132268,1.553110180724928,1.5739912528066822,1.5863636019849623,1.592526369286561,1.5947732513017008,1.594894357272345,1.5940304718235307,1.5938251577402687
1.4234889737746892,1.3777285488438968,1.3464853573602211,1.3924988035693209,1.4515285661327286,1.4958829706877017,1.5255169204136143,1.544523176810045,1.5553481008380134,1.5602676297867089,1.5615332352655626,1.5608860007978933,1.5594212737017517,1.5591225645743956
1.4222696205548475,1.3692031045646114,1.3306824255465637,1.3723397488775448,1.4281869097456303,1.46983756889177,1.4971317923264662,1.5141479746530406,1.5233294593173132,1.5269288244700707,1.527152808026552,1.5256901943649055,1.523587897330544,1.52319008255044
1.4209485696379929,1.3606085458066626,1.3147346910613158,1.3518952221428178,1.4044059887150508,1.4432129123581707,1.4680425254324192,1.4829598788108154,1.490407662118816,1.492614978448278,1.4917413200343133,1.4894199153941905,1.486646306065564,1.4861441506353157
1.4195273474372914,1.3519713131242457,1.2986966652996574,1.3312348407279515,1.380265523786803,1.416098366085452,1.438347627745341,1.4510656689092347,1.456696837479688,1.457446638412911,1.4554247961178783,1.4522057613016184,1.448730850275332,1.4481197162530741
1.4180076605546337,1.3433195162501936,1.2826265787832145,1.310433523147697,1.3558521704154514,1.3885920290202896,1.4081561932336455,1.418584486450402,1.4223250780458785,1.4215596951159266,1.4183457554993115,1.4141957646588847,1.4099940767727717,1.4092700436732397
1.4163913930962422,1.334682873610704,1.266586191805669,1.2895712168146842,1.3312592030329795,1.360800380521337,1.3775875146477894,1.3856474182671203,1.387433995751734,1.3851049088999352,1.3806627081970015,1.3755548623555836,1.3706061737562685,1.3697661549546984
1.4146806037445965,1.3260926266990452,1.2506405412523276,1.2687325321612686,1.3065860750014655,1.3328377665252906,1.346770497244339,1.3523968423602282,1.3521780031617618,1.34824712975961,1.3425493185752917,1.336464008994728,1.3307540411147394,1.3297958932436713
1.4128775225822725,1.3175814283192402,1.234857622476398,1.2480062825953628,1.2819378538676232,1.304825724942379,1.315842872691662,1.318985535109163,1.316723320056831,1.311164210663596,1.3041932348545136,1.2971189335052005,1.2906399852851609,1.289562607652101
1.4109845476645202,1.3091832040595357,1.2193080062607438,1.227484931600182,1.2574245341421777,1.2768921533458923,1.284950217033238,1.285575544522376,1.2812467107692878,1.274045620545504,1.2657945919156697,1.2577285471921278,1.2504800476880429,1.249283468876151
1.4090042413374344,1.3009329867512422,1.204064392137739,1.2072639502445035,1.2331602325443864,1.249170325683574,1.2542447813175306,1.252336840027854,1.2459339646615544,1.2370907712231969,1.2275642034228842,1.218513020845731,1.210501985757022,1.2091874347999407
1.4069393262990766,1.2928667241079763,1.1892011006575345,1.1874410903850494,1.2092622734096277,1.2217977684228851,1.223884148234761,1.2194457551098583,1.2109781389738783,1.2005070802617384,1.189721467843553,1.1797015577597467,1.17094293536614,1.1695128952060174
1.404792681401661,1.285021060216441,1.1747935085560646,1.1681155808619557,1.1858501746764012,1.1949150101348118,1.1940297326794262,1.1870832446835295,1.1765775898060369,1.164507799186044,1.1524920210660847,1.1415298982381747,1.132046792684151,1.1305050340190717
1.4025673371936431,1.277433092054112,1.160917432144611,1.1493872559556089,1.1630445474674205,1.168664221909846,1.1648451484343123,1.155432984276881,1.142933823019717,1.1293096432146588,1.1161051757078089,1.1042375990774551,1.094061361811404,1.0924129559016944
1.4002664712016608,1.2701401027317762,1.1476484655860966,1.1313556272299703,1.140965924677105,1.1431877690758736,1.1364944670049542,1.1246793426834418,1.1102492021434898,1.095130264586518,1.0807911936055496,1.0680651383130513,1.0572353216764083,1.0554866311925741
1.3978934029532066,1.2631792736878646,1.1350612820008863,1.1141189115760135,1.1197335360974334,1.1186266973494157,1.1091403978938836,1.0950052636012848,1.0787245547469184,1.0621856163808112,1.046778443161693,1.0332509009720618,1.021815071330639,1.0199737188710314
1.3954515887421908,1.2565873785848731,1.123228906518158,1.097773029734203,1.0994640493855956,1.095119178709591,1.0829424221809236,1.066590094753181,1.0485567220733258,1.0306872573191803,1.0142904969995648,1.000028105487489,0.988041516784815,0.9861163312493831
1.3929446161405985,1.2504004621618203,1.1122219714196018,1.0824105907660218,1.0802702975380027,1.0727989438628254,1.0580549130797807,1.0396074049862003,1.019936098868972,1.0008396502682997,0.983543227637486,0.96862173267607,0.9561468647472452,0.9541478063056621
1.3903761982607166,1.2446535077672285,1.1021079643749514,1.0681198788177169,1.0622600144361218,1.0517937291088704,1.0346252781089158,1.0142228308087269,0.9930442112495792,0.9728375079596402,0.9547419595535688,0.9392455196963794,0.9263514889952028,0.9242895539147064
1.3877501677734116,1.2393800977201035,1.0929504814112747,1.0549838590387488,1.0455346004329713,1.032223765687104,1.012792157609381,0.990591993705545,0.9680513800758114,0.9468632387925174,0.9280787350730776,0.912099080186915,0.8988609336426253,0.8967480407262115
1.3850704706891297,1.234612071008812,1.0848084966633589,1.0430792196569554,1.0301879398325775,1.0142003392594914,0.9926837135555274,0.9688585283800696,0.9451145156840652,0.9230845435179827,0.9037297490142948,0.8873652088970369,0.8738631143371769,0.871711975151583
1.3823411599090625,1.2303791831262385,1.0777356610994104,1.032475466957053,1.0163052914714228,0.9978244460776928,0.974416040955828,0.9491522598443894,0.9243750869949988,0.9016522101931056,0.8818530030759933,0.865207424684733,0.8515257735613798,0.8493497489947177
1.3795663885549256,1.2267087730436324,1.0717796422911734,1.0232340892554477,1.0039622724498996,0.9831855706117184,0.9580917316764656,0.9315875640821571,0.9059573040945488,0.882698150167757,0.8625862256839586,0.8457677999299235,0.8319942399106632,0.829807185882763
1.376750403086311,1.2236254424347983,1.0669815168938164,1.0154078049209456,0.9932239534079652,0.9703606070323664,0.9437986173108824,0.9162619429455274,0.8899665484786602,0.8663337121755482,0.8460450966180829,0.8291651174061273,0.8153895337013591,0.8132056390502692
1.3738975362152048,1.2211507522699785,1.063375226820923,1.0090399080786898,0.9841440816325404,0.9594129440033418,0.9316087138569864,0.9032548391388412,0.8764880794283714,0.8526483050314833,0.8323218084266666,0.8154933877014932,0.801806852778345,0.7996404724615469
1.3710121996275342,1.2193029417996557,1.060987109153669,1.004163723885259,0.9767644457783392,0.950391728832071,0.9215773865614562,0.8926267117325286,0.8655860386121831,0.8417083521969787,0.8214839886329797,0.8048207516371697,0.7913144632185765,0.7891799499979099
1.3680988765218598,1.2180966747408015,1.059835508629939,1.000802183219789,0.9711143931454356,0.9433313232456374,0.9137427484744092,0.8844183868003334,0.8573027681890367,0.833556593778191,0.8135739982956566,0.7971887830624342,0.7839530100458763,0.7818645477741618
1.3651621139752863,1.217542817162509,1.0599304801446057,0.9989675243506688,0.967210507361874,0.938250959004908,0.9081253011644654,0.8786506916503268,0.8516584506066951,0.8282117436015943,0.8086086138472586,0.7926121981783094,0.7797352533651996,0.7777066948656843
1.3622065151466425,1.2176482511484938,1.0612735870903216,0.9986611266701936,0.9650564510526476,0.9351545973590272,0.9047278208179984,0.8753243748997952,0.8486510711590642,0.8256685010876011,0.806579090549961,0.7910789684159967,0.7786462257648251,0.7766909380993235
1.3592367313266271,1.2184157277976355,1.0638577996183145,0.999873479006132,0.9646429747269024,0.9340309920909626,0.903535487733103,0.8744203084994718,0.8482566973802,0.8258979099374035,0.807451597608859,0.7925508251207997,0.7806437976796572,0.7787745173465751
1.3562574538444248,1.219843762520325,1.067667495045035,1.0025842823887026,0.9659480897748705,0.9348539517298984,0.9045162521620026,0.8758999619118897,0.850430062701549,0.8288480483661635,0.8111680071908831,0.7969641360952355,0.7856596288941106,0.7838883291934252
1.353273405839743,1.2219265749102963,1.072678560720455,1.0067626845446458,0.9689374002258184,0.9375827925217088,0.9076214246919898,0.8797061331492484,0.855105435657067,0.8344450289451375,0.8176470125081654,0.8042311266406936,0.7936004766975563,0.7919382491569875
1.350289333908942,1.2246540747339756,1.0788585977570342,1.0123676408768394,0.9735645848657116,0.9421629700615524,0.912786475010608,0.8857639164208798,0.8621977504439835,0.8425942802213529,0.8267855439104276,0.8142414112809634,0.8043498245672082,0.8028067759532949
1.3473099996333555,1.228011894798297,1.086167222143584,1.0193483943337438,0.9797720185280152,0.948526874197895,0.9199320190854456,0.8939818818510828,0.871603969965985,0.8531820773026917,0.8384604467312538,0.8268637969944541,0.8177697897844868,0.8163549558351345
1.3443401709976788,1.231981470652272,1.0945564579838087,1.0276450644389854,0.9874915189246072,0.9565947689976332,0.9289649715951632,0.9042534392049472,0.8832046487053907,0.8660772846355473,0.8525303805552239,0.8419483146314136,0.833703264196508,0.8324245408186721
1.3413846137058154,1.236540166265415,1.1039712159491732,1.0371893338893226,0.9966452033338384,0.966275857281398,0.9397798379450832,0.9164583548743924,0.896865659963412,0.8811332713322889,0.868837896684907,0.8593284323131776,0.8519762394768172,0.8508403317646439
1.3384480824016216,1.2416614440277205,1.1143498485606838,1.0479052195829572,1.0071464378548702,0.9774694475433702,0.9522601184345572,0.9304643895739324,0.9124400502142728,0.8981899576631049,0.8872116489200865,0.8788234030289702,0.8724002667411254,0.8714126557957854
1.3355353118017028,1.2473150766490884,1.1256247726472617,1.0597099137404733,1.0189008607992764,0.9900661999851028,0.966279796133177,0.9461290232877768,0.9297699825443584,0.9170759507082212,0.9074686923056252,0.9002406983446869,0.8947750002114234,0.8939399273927244
1.3326510077478746,1.253467397820269,1.1377231482979606,1.0725146799487495,1.0318074611361163,1.003949427922873,0.9817048797637812,0.9633012339811384,0.9486887313648632,0.9376107276343688,0.929416825211674,0.9233784810615916,0.918890775732772,0.9182112436520685
1.329799838186935,1.2600815878479517,1.1505676028497036,1.0862257885004631,1.045759692730081,1.018996430954868,0.9983949733495016,0.9818232973915412,0.9690226917337672,0.9596068265385715,0.9528569318936496,0.9480280717142396,0.944531177226268,0.9440089665065009
1.3269864240863782,1.2671179899098168,1.16407698794417,1.1007454753147663,1.060646605395023,1.0350798369621492,1.0162048455059212,1.0015325767786156,0.9905933686113032,0.9828720071882928,0.9775852854217192,0.9739763668472254,0.9714755474712496,0.971111248057998
1.324215330295094,1.2745344521023574,1.1781671574488772,1.1159729089907238,1.076353974491205,1.0520689312097895,1.0349859729703597,1.0222632737352106,1.0132193140852046,1.007211347145591,1.003395774421707,1.0010081708987053,0.9995014037788064,0.9992944593893234
