Values,Values_13_11_15,Values_13_20_18,Values_13_29_02,Values_13_37_34,Values_13_46_07,Values_13_54_37,Values_13_57_30
0.7062712468899517,0.703550125645732,0.5628132204503319,0.4654185852866639,0.4114757559020091,0.3813253093836542,0.3636464665988457,0.35938273128283255
0.7075530103620482,0.7049333310181193,0.5645252640366829,0.467361786930648,0.4135538058992458,0.3834839404315275,0.3658559822831125,0.361605203887226
0.7093052082431446,0.7067394187928013,0.5665792750713139,0.4695836930251986,0.4158629062959522,0.3858369200110262,0.3682311872151886,0.363985101050838
0.7132065774211229,0.7106718145783761,0.5707135826141682,0.4738485014564138,0.4201861687812174,0.3901815931948583,0.3725803392471016,0.36833379553946605
0.7200508258672115,0.71753258654033,0.5777400808174779,0.4809754325758313,0.4273482292981529,0.3973466811154724,0.379735288987827,0.3754840304061763
0.7302321154824079,0.7277236618551761,0.5880704737886006,0.4913835439053281,0.4377735954094852,0.4077608148351583,0.3901278350264505,0.3858685089560004
0.7442161073078087,0.7417174815306314,0.6021863428919152,0.5055613655817723,0.451955969141416,0.4219216242113534,0.4042586338899501,0.39998875369603787
0.762532630054378,0.7600496062979424,0.6206317574899,0.5240595251330107,0.4704508859779071,0.4403883902405424,0.4226898642491664,0.4184077741813231
0.7857151943945504,0.7832581197959491,0.6439526428289849,0.5474301022604969,0.49381506469858,0.4637213943337327,0.4459845777381112,0.44168941858608135
0.8142767496987015,0.8118592194676053,0.6726722553539604,0.5762020315088505,0.5225817615543621,0.4924572391394604,0.474681996179921,0.47037366450717955
0.8486655679877271,0.8463029112502156,0.7072467312919517,0.6108365554808927,0.5572161582046956,0.5270641904767905,0.5092528202539782,0.5049319184576335
0.8892282998921782,0.8869358623802227,0.7480277560897219,0.6516897692080832,0.5980778183230824,0.567904570593221,0.5500615759745946,0.5457293492847373
0.9361728183509253,0.933964047632206,0.7952250091910396,0.6989749232718999,0.6453828896480436,0.6151968862138018,0.5973286874558938,0.5929869453992295
0.9895358778071166,0.9874202347888608,0.8488734420867646,0.7527295511676055,0.6991711220219602,0.668982765433685,0.6510973525331074,0.6467483730778303
1.0491562384230315,1.0471369777950883,0.9088060738912532,0.8127881157069994,0.7592784035361886,0.7290994108441131,0.711205932529065,0.7068523482185916
1.114655045126767,1.1127269257980588,0.9746341281902654,0.8787620087000834,0.8253166563756874,0.7951594158049022,0.7772677070219798,0.7729123735089602
1.185424538379127,1.1835715419437185,1.045735620761645,0.9500280244457232,0.8966622206748999,0.8665390778694166,0.848659131874482,0.8443049804621567
1.2606259749556417,1.2588191246550706,1.1212533057877156,1.0257262253049455,0.9724536523642068,0.9423761410363782,0.9245175364794244,0.9201674134842216
1.3391972313383929,1.337392614548963,1.200102476974341,1.1047677056401497,1.0515994485622613,1.0215774858222786,1.0037487833350698,0.9994052802495794
1.4198701898389678,1.4180072924737237,1.280988739680137,1.1858523786182864,1.1327958313568327,1.102836902815419,1.0850450292952531,1.0807103087778123
1.5011975951800034,1.4991980553275503,1.3624354477056535,1.267496485753674,1.2145542947609471,1.1846626583249191,1.1669123000800752,1.1625879236481793
1.5815887104129227,1.5793555901438976,1.4428201276835673,1.3480691555260131,1.2952382441756147,1.2654141839323745,1.2477072118476198,1.243393975732259
1.6593525833424194,1.6567702414773553,1.5204186833425766,1.4258368033882671,1.3731075213623043,1.3433466837876764,1.325681634465064,1.3213794203312283
1.7327478328559345,1.7296824580272785,1.5934562572975877,1.4990142471936028,1.446369687093814,1.4166625308313,1.3990341671228312,1.39474181423851
1.8000359476255725,1.7963367807355903,1.6601616987821612,1.5658194790959128,1.5132349980658106,1.483566385673465,1.4659653581216956,1.4616805630575136
1.859540307015448,1.8550415488939536,1.7188277956061946,1.6245342415832518,1.5719772189049752,1.5423261743911767,1.5247388019091046,1.5204580509904104
