Values,Values_10_18_12,Values_10_29_10,Values_10_39_21,Values_10_49_27,Values_10_59_32,Values_11_09_34,Values_11_20_20,Values_11_31_02,Values_11_41_27,Values_11_51_53,Values_12_02_21,Values_12_12_46,Values_12_23_10,Values_12_33_13,Values_12_42_44,Values_12_52_25,Values_13_02_46,Values_13_14_20,Values_13_26_28,Values_13_37_54,Values_13_50_00,Values_14_02_18,Values_14_14_24,Values_14_26_08,Values_14_38_28,Values_14_50_48,Values_15_01_34,Values_15_10_59,Values_15_20_57,Values_15_30_34,Values_15_40_10,Values_15_49_43,Values_15_59_17,Values_16_08_49,Values_16_18_23,Values_16_27_54,Values_16_37_26,Values_16_46_59,Values_16_56_30,Values_17_06_02,Values_17_15_35,Values_17_25_05,Values_17_34_36,Values_17_44_05,Values_17_53_36,Values_18_03_07,Values_18_12_37,Values_18_22_08,Values_18_31_37,Values_18_41_06,Values_18_50_35,Values_19_00_06,Values_19_09_36,Values_19_19_06,Values_19_28_34,Values_19_38_02,Values_19_47_30,Values_19_57_00,Values_20_06_30,Values_20_16_00,Values_20_25_29,Values_20_34_58,Values_20_44_25,Values_20_53_52,Values_21_03_22,Values_21_12_51,Values_21_22_19,Values_21_31_47,Values_21_41_15,Values_21_50_42,Values_22_00_13,Values_22_09_44,Values_22_19_19,Values_22_28_47,Values_22_38_13,Values_22_47_40,Values_22_57_08,Values_23_06_36,Values_23_16_04,Values_23_25_30,Values_23_34_56,Values_23_44_24,Values_23_53_52,Values_00_03_17,Values_00_12_43,Values_00_22_10,Values_00_31_36,Values_00_41_01,Values_00_50_27,Values_00_59_52,Values_01_09_18,Values_01_18_45,Values_01_28_10,Values_01_37_33,Values_01_46_59,Values_01_56_25,Values_02_05_51,Values_02_15_13,Values_02_24_07,Values_02_33_00
-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17,-1.39E-17
0.002484887,0.005757848,0.002021926,0.000380724,0.000586248,0.001770602,0.003170394,0.003712699,0.003729906,0.002788647,0.000732479,-0.001963217,-0.004172409,-0.005509571,-0.005945678,-0.005474273,-0.00445622,-0.003110869,-0.0015424,0.000190692,0.002045006,0.003985448,0.005984891,0.008023578,0.010087507,0.012166629,0.014253513,0.016342566,0.018429593,0.020511511,0.022586112,0.024651867,0.026707745,0.028753079,0.03078745,0.032810614,0.034822445,0.036822898,0.038811993,0.040789794,0.042756409,0.044711983,0.046656697,0.048590766,0.050514438,0.052427991,0.054331732,0.056225989,0.05811111,0.059987452,0.06185538,0.063715255,0.065567426,0.067412225,0.069249952,0.071080873,0.072905205,0.074723108,0.07653468,0.078339943,0.08013884,0.081931227,0.083716867,0.085495427,0.087266473,0.089029474,0.090783798,0.092528714,0.094263401,0.095986951,0.097698376,0.099396618,0.101080563,0.102749048,0.104400878,0.106034843,0.107649727,0.109244334,0.110817499,0.11236811,0.113895124,0.115397588,0.116874656,0.118325606,0.119749856,0.121146976,0.122516701,0.123858936,0.125173758,0.126461418,0.127722332,0.128957072,0.130166349,0.131350998,0.132511955,0.133650235,0.134766907,0.135863071,0.136939839,0.137998313,0.139039566
0.006816691,0.013409326,0.005958849,0.002684714,0.003088057,0.005440918,0.008220576,0.009301028,0.009363434,0.007540337,0.003516587,-0.001756562,-0.006036853,-0.008563096,-0.009290188,-0.008230334,-0.00611443,-0.003374032,-0.000208041,0.003272664,0.006984743,0.010860151,0.014846138,0.018904323,0.023007589,0.02713658,0.031277097,0.035418564,0.039553162,0.043675245,0.047780872,0.051867402,0.055933138,0.05997705,0.063998559,0.067997389,0.071973459,0.075926822,0.079857621,0.083766072,0.087652455,0.091517106,0.095360419,0.099182846,0.102984895,0.106767129,0.110530156,0.114274628,0.118001225,0.121710651,0.125403614,0.129080816,0.132742935,0.136390607,0.140024412,0.143644853,0.147252337,0.150847161,0.154429488,0.15799934,0.161556573,0.165100872,0.168631736,0.172148471,0.175650185,0.179135785,0.18260398,0.186053286,0.189482031,0.192888373,0.19627031,0.199625703,0.202952293,0.206247732,0.209509605,0.212735463,0.215922854,0.219069357,0.222172617,0.225230384,0.228240546,0.231201169,0.234110533,0.236967166,0.239769874,0.242517769,0.24521029,0.247847218,0.25042868,0.25295515,0.255427438,0.257846664,0.260214236,0.26253181,0.26480125,0.267024583,0.26920395,0.271341563,0.273439657,0.275500456,0.277526134
0.013423312,0.023389214,0.012241128,0.007340541,0.007934163,0.011440805,0.015581676,0.017196596,0.017332283,0.014686122,0.008781888,0.00104761,-0.005167119,-0.008735042,-0.009607985,-0.007842016,-0.004547549,-0.000361348,0.004432366,0.009676416,0.015250957,0.02105712,0.027018022,0.033077775,0.039197033,0.045347871,0.05150998,0.05766841,0.063812284,0.069933917,0.076028108,0.082091521,0.088122152,0.094118917,0.100081338,0.106009315,0.111902987,0.117762639,0.123588651,0.129381474,0.13514162,0.140869665,0.14656625,0.152232086,0.157867953,0.163474699,0.169053235,0.174604526,0.180129577,0.185629419,0.191105087,0.196557604,0.201987952,0.207397052,0.212785734,0.218154715,0.223504565,0.228835689,0.234148293,0.239442365,0.244717652,0.249973638,0.255209532,0.260424251,0.265616416,0.270784349,0.275926072,0.281039319,0.286121545,0.291169946,0.29618148,0.3011529,0.306080781,0.310961562,0.315791584,0.320567136,0.325284504,0.329940017,0.334530108,0.339051361,0.343500571,0.347874798,0.352171421,0.356388188,0.360523267,0.364575283,0.36854335,0.372427097,0.376226676,0.379942757,0.383576517,0.38712961,0.390604119,0.39400251,0.397327568,0.400582328,0.403770008,0.406893938,0.409957494,0.412964041,0.415916877
0.02255966,0.035961123,0.021127068,0.014604351,0.015380866,0.020027849,0.025512736,0.027658978,0.027896193,0.024485128,0.016785957,0.006704912,-0.001308889,-0.005771426,-0.006644561,-0.004053642,0.000501504,0.006185736,0.012638876,0.019663514,0.02710672,0.03484091,0.042766549,0.050811358,0.058924642,0.067070643,0.0752236,0.083364802,0.091480877,0.099562629,0.107604068,0.115601581,0.123553222,0.131458162,0.139316277,0.147127861,0.154893445,0.162613684,0.170289302,0.17792107,0.1855098,0.193056353,0.20056165,0.208026681,0.21545251,0.222840277,0.230191192,0.237506528,0.2447876,0.252035753,0.259252332,0.266438659,0.273596,0.280725533,0.287828319,0.294905259,0.301957063,0.308984215,0.315986938,0.322965161,0.329918491,0.336846188,0.343747141,0.350619852,0.357462432,0.364272586,0.371047628,0.377784482,0.384479702,0.391129499,0.397729768,0.404276128,0.410763962,0.417188475,0.423544738,0.429827756,0.436032528,0.442154114,0.448187706,0.454128703,0.459972781,0.465715967,0.471354714,0.476885967,0.482307227,0.487616603,0.492812859,0.497895444,0.502864504,0.507720883,0.512466105,0.517102329,0.521632304,0.52605929,0.530386984,0.53461943,0.538760921,0.542815916,0.546788946,0.550684534,0.554507127
0.034538557,0.051447846,0.03293373,0.024790821,0.025742942,0.031518131,0.038331299,0.04100622,0.041373451,0.037255143,0.027845169,0.015529954,0.005851495,0.000641572,-8.50E-05,0.003451407,0.009351164,0.016587428,0.024733413,0.033557544,0.042877221,0.052538251,0.062419921,0.072434678,0.082521356,0.092637111,0.102751391,0.112842332,0.122894645,0.132898143,0.142846526,0.152736325,0.162566016,0.172335337,0.182044777,0.191695238,0.201287816,0.210823678,0.220304002,0.229729964,0.239102738,0.24842352,0.257693544,0.266914101,0.276086554,0.285212336,0.294292958,0.30332999,0.312325051,0.321279783,0.330195822,0.339074771,0.347918158,0.356727398,0.365503753,0.374248288,0.382961826,0.391644905,0.400297737,0.408920167,0.417511637,0.426071153,0.434597261,0.443088024,0.451541011,0.459953292,0.468321443,0.476641554,0.484909258,0.493119752,0.501267845,0.509347999,0.517354387,0.52528095,0.533121472,0.540869651,0.548519177,0.556063818,0.563497507,0.57081443,0.578009124,0.585076561,0.592012243,0.598812284,0.605473492,0.611993436,0.618370501,0.624603927,0.63069383,0.636641203,0.64244789,0.64811654,0.653650543,0.659053945,0.664331345,0.669487788,0.67452865,0.679459523,0.684286105,0.689014097,0.693649118
0.049709317,0.070210201,0.048015651,0.038251814,0.039372259,0.046264836,0.054392006,0.057593409,0.058119444,0.053351167,0.042313227,0.027874858,0.016665543,0.010856121,0.010424556,0.015029269,0.022359821,0.0312042,0.041078382,0.051722722,0.062928372,0.074516635,0.086347108,0.098318082,0.110358812,0.122420115,0.134467314,0.146476014,0.158429583,0.170317378,0.182133266,0.193874348,0.205539891,0.217130511,0.228647575,0.24009281,0.251468053,0.262775121,0.274015761,0.285191638,0.296304357,0.307355494,0.318346633,0.329279389,0.340155433,0.350976504,0.361744407,0.372461007,0.383128212,0.39374795,0.404322134,0.414852627,0.425341197,0.435789475,0.446198903,0.456570683,0.466905727,0.477204604,0.487467489,0.497694118,0.507883741,0.51803509,0.528146339,0.538215087,0.548238342,0.558212511,0.568133409,0.577996271,0.587795782,0.597526109,0.60718095,0.616753589,0.626236965,0.63562374,0.644906389,0.654077281,0.663128778,0.672053337,0.68084361,0.689492554,0.69799354,0.706340465,0.714527855,0.722550971,0.730405902,0.738089649,0.74560019,0.752936533,0.760098736,0.767087911,0.773906201,0.780556721,0.787043487,0.793371312,0.799545687,0.805572658,0.811458678,0.817210481,0.82283494,0.828338954,0.833729335
0.068432959,0.092622442,0.066740186,0.055351657,0.056633024,0.064633456,0.074061766,0.077787799,0.078501775,0.073140533,0.060556288,0.044104386,0.03149776,0.025237923,0.025252151,0.031050843,0.039901072,0.050412036,0.062051899,0.074539094,0.087641971,0.101159459,0.114932957,0.128847735,0.142824374,0.156808108,0.170760818,0.184656202,0.198476868,0.212212257,0.225856891,0.239408868,0.25286862,0.26623796,0.279519401,0.29271571,0.305829645,0.318863821,0.331820662,0.344702412,0.357511174,0.370248956,0.382917725,0.395519444,0.408056111,0.42052977,0.432942525,0.445296531,0.457593977,0.469837062,0.48202796,0.494168776,0.506261502,0.518307962,0.530309756,0.542268202,0.554184277,0.566058557,0.577891157,0.58968168,0.601429163,0.613132037,0.624788085,0.63639442,0.647947462,0.659442937,0.670875877,0.682240642,0.693530948,0.704739911,0.7158601,0.726883603,0.737802104,0.748606971,0.759289349,0.769840263,0.78025073,0.790511876,0.800615054,0.810551973,0.82031482,0.829896393,0.839290223,0.848490692,0.857493147,0.866293992,0.874890775,0.883282239,0.891468359,0.89945034,0.907230596,0.914812687,0.922201231,0.929401794,0.936420749,0.943265129,0.949942467,0.956460639,0.962827707,0.969051779,0.975140879
0.09105523,0.119045397,0.089460646,0.076440245,0.077874827,0.086974781,0.097692664,0.101941665,0.102873096,0.096975736,0.082925819,0.064568838,0.050698587,0.044139174,0.044752976,0.051874794,0.062336717,0.074575398,0.088020713,0.102375404,0.11738852,0.132838768,0.148550871,0.164398235,0.180293687,0.196177655,0.212009267,0.227760952,0.243415155,0.258961943,0.27439699,0.289719829,0.304932437,0.320038146,0.335040882,0.349944682,0.364753406,0.379470608,0.394099511,0.408643027,0.423103824,0.437484395,0.451787127,0.466014358,0.480168424,0.494251688,0.508266552,0.522215456,0.536100862,0.549925232,0.563690984,0.577400451,0.59105583,0.604659117,0.618212053,0.631716049,0.645172128,0.658580848,0.671942246,0.68525577,0.698520222,0.711733711,0.72489361,0.737996523,0.751038267,0.764013863,0.776917546,0.789742781,0.802482298,0.815128146,0.827671747,0.840103977,0.852415254,0.864595631,0.876634912,0.888522762,0.900248839,0.911802921,0.923175048,0.934355662,0.94533575,0.956106992,0.966661899,0.976993955,0.987097736,0.996969029,1.006604919,1.016003858,1.025165706,1.034091736,1.042784605,1.05124829,1.059487991,1.067510005,1.075321571,1.082930702,1.090346005,1.097576499,1.104631439,1.111520154,1.118251901
0.117878759,0.149798635,0.116488525,0.101825244,0.103404777,0.113596946,0.125593911,0.130364158,0.131542929,0.125166274,0.109730465,0.089575965,0.074576347,0.067870547,0.069241376,0.077819533,0.089988701,0.104019104,0.119312002,0.135560808,0.152498841,0.169886785,0.187534246,0.205303954,0.223101926,0.240864581,0.258548998,0.276126992,0.293581448,0.310903621,0.328090835,0.345144509,0.362068547,0.378868132,0.395548883,0.412116329,0.428575621,0.444931405,0.461187818,0.477348534,0.493416859,0.509395823,0.525288271,0.541096945,0.556824539,0.572473739,0.588047252,0.603547799,0.618978111,0.6343409,0.649638818,0.664874412,0.680050066,0.695167934,0.710229875,0.72523738,0.740191493,0.755092741,0.76994106,0.784735725,0.799475285,0.814157511,0.828779344,0.843336865,0.857825272,0.872238866,0.886571069,0.900814435,0.914960698,0.929000823,0.942925075,0.956723108,0.970384056,0.983896653,0.997249345,1.01043043,1.02342819,1.036231048,1.048827716,1.061207353,1.073359731,1.085275393,1.096945814,1.108363551,1.119522392,1.130417473,1.141045391,1.151404278,1.161493849,1.17131541,1.180871834,1.190167485,1.19920812,1.208000745,1.216553445,1.224875199,1.23297568,1.240865046,1.24855375,1.256052349,1.263371345
0.149135684,0.185133013,0.148066162,0.131744743,0.133460079,0.144737882,0.158004156,0.16329352,0.164749823,0.157950794,0.141208242,0.119363219,0.103369528,0.096673466,0.098963097,0.109135407,0.123111219,0.139000336,0.156185278,0.174356655,0.193235728,0.212567433,0.232147866,0.251830307,0.271514941,0.291134996,0.310646231,0.330020511,0.349241782,0.368303056,0.387203824,0.405947842,0.424541342,0.442991693,0.461306488,0.479492987,0.49755782,0.51550688,0.533345338,0.55107773,0.568708073,0.586239988,0.603676824,0.621021751,0.638277841,0.655448118,0.672535594,0.689543276,0.706474157,0.723331191,0.740117255,0.756835096,0.773487272,0.79007608,0.806603483,0.823071032,0.83947978,0.855830204,0.872122124,0.888354626,0.904525991,0.920633636,0.93667406,0.952642807,0.96853444,0.984342534,1.000059681,1.015677519,1.031186775,1.046577323,1.061838262,1.076958013,1.091924427,1.106724903,1.121346529,1.135776223,1.15000089,1.164007584,1.177783678,1.19131704,1.204596212,1.217610582,1.23035057,1.242807789,1.254975208,1.266847289,1.278420111,1.289691453,1.300660851,1.311329615,1.321700795,1.331779115,1.341570855,1.351083702,1.360326569,1.36930938,1.378042859,1.386538299,1.394807345,1.402861792,1.410713393
0.184962128,0.225204941,0.184341188,0.166341703,0.16818238,0.180539518,0.19506551,0.200870969,0.202635173,0.195470899,0.177500369,0.154071623,0.137220669,0.130693956,0.134069054,0.145978363,0.161864257,0.179682035,0.198805616,0.218929554,0.239766861,0.261049085,0.28256049,0.304146185,0.325701538,0.347157431,0.368469051,0.389609,0.410562919,0.431326158,0.451900903,0.472293718,0.492513562,0.512570339,0.532473907,0.552233497,0.571857414,0.591352957,0.610726461,0.629983419,0.649128635,0.668166387,0.687100565,0.705934801,0.724672567,0.743317239,0.761872141,0.780340565,0.798725765,0.817030935,0.835259165,0.853413394,0.871496341,0.889510436,0.907457732,0.925339827,0.943157769,0.960911974,0.978602132,0.996227128,1.013784965,1.031272695,1.048686366,1.066020974,1.083270444,1.100427613,1.117484243,1.13443105,1.151257747,1.167953115,1.184505087,1.200900848,1.217126961,1.233169495,1.249014171,1.26464653,1.280052092,1.295216539,1.310125901,1.324766745,1.339126368,1.353192996,1.36695597,1.38040594,1.393535032,1.406337007,1.418807393,1.430943583,1.442744899,1.454212615,1.465349925,1.476161871,1.486655226,1.496838326,1.506720878,1.516313733,1.525628645,1.534678029,1.543474718,1.552031738,1.560362102
0.225375795,0.270053664,0.22534402,0.205641466,0.207595172,0.221025,0.236800562,0.243117549,0.245219971,0.237747863,0.218627994,0.193722532,0.176153077,0.169959265,0.174591813,0.188386256,0.206289712,0.226108832,0.247219396,0.269326914,0.292140138,0.315379705,0.338819808,0.362298728,0.385708072,0.408977257,0.432061669,0.454935348,0.477586284,0.500012762,0.522220205,0.544218458,0.566019628,0.587636506,0.609081516,0.630366104,0.651500457,0.672493441,0.693352685,0.714084745,0.734695295,0.755189325,0.775571318,0.795845402,0.81601547,0.836085265,0.856058436,0.875938564,0.895729164,0.915433663,0.935055363,0.954597387,0.974062608,0.993453575,1.012772424,1.032020791,1.051199711,1.070309525,1.089349789,1.108319179,1.127215411,1.146035169,1.164774043,1.183426482,1.201985767,1.220443999,1.23879211,1.257019892,1.275116052,1.29306828,1.310863343,1.3284872,1.345925128,1.363161868,1.380181785,1.396969039,1.413507771,1.429782292,1.445777285,1.46147801,1.476870515,1.491941845,1.506680255,1.521075405,1.535118557,1.54880274,1.562122898,1.575076004,1.587661126,1.59987946,1.611734302,1.623230971,1.634376691,1.64518041,1.655652596,1.665804991,1.675650359,1.685202216,1.694474568,1.703481667,1.712237785
0.270257869,0.319582714,0.270969578,0.249533476,0.251585379,0.266080085,0.283093531,0.289915107,0.292385647,0.284663412,0.264472967,0.238198383,0.220051508,0.214358376,0.220425884,0.236258894,0.256291196,0.278186606,0.301333614,0.325456026,0.350262526,0.375465469,0.400830844,0.426191518,0.451436449,0.476494498,0.501322047,0.525895298,0.550205256,0.574253755,0.598050004,0.621607623,0.644942292,0.668070054,0.691006203,0.713764659,0.736357697,0.75879592,0.781088389,0.803242828,0.825265864,0.847163267,0.86894016,0.890601205,0.912150743,0.933592904,0.954931671,0.976170921,0.997314433,1.018365869,1.039328738,1.060206343,1.081001707,1.101717492,1.122355912,1.142918633,1.16340667,1.18382029,1.204158905,1.224420983,1.244603953,1.264704129,1.284716645,1.304635406,1.324453053,1.344160959,1.363749232,1.383206752,1.402521225,1.421679263,1.440666482,1.459467622,1.47806669,1.496447109,1.514591899,1.532483853,1.550105737,1.567440499,1.584471477,1.601182625,1.617558736,1.63358567,1.649250574,1.664542106,1.679450636,1.693968432,1.708089821,1.721811313,1.735131681,1.748051997,1.760575612,1.772708075,1.784457012,1.795831937,1.806844037,1.81750591,1.827831294,1.837834778,1.847531523,1.856936989,1.8660667
0.319340176,0.373546534,0.320964179,0.297758193,0.299890137,0.315439687,0.333676558,0.340992365,0.343860005,0.33594556,0.314763621,0.287228431,0.268647746,0.263627349,0.271312752,0.289342752,0.311618438,0.3356666,0.360899721,0.387067617,0.413883358,0.441053817,0.468338775,0.495567182,0.52262651,0.549446018,0.5759839,0.602219265,0.62814681,0.653772547,0.679110037,0.704177174,0.728993647,0.753579125,0.777952089,0.802129192,0.826125013,0.849952069,0.873620988,0.897140778,0.920519106,0.94376259,0.966877045,0.989867707,1.012739395,1.035496645,1.05814379,1.080685014,1.103124364,1.12546574,1.14771286,1.169869204,1.191937943,1.213921852,1.235823219,1.257643739,1.279384408,1.301045416,1.322626038,1.344124532,1.365538046,1.38686253,1.408092673,1.429221844,1.450242059,1.471143974,1.491916889,1.51254879,1.533026403,1.553335279,1.573459904,1.593383822,1.613089789,1.632559934,1.651775948,1.670719275,1.689371327,1.707713696,1.72572839,1.743398059,1.760706243,1.777637607,1.794178186,1.810315614,1.826039344,1.841340855,1.856213819,1.870654241,1.884660553,1.898233651,1.911376886,1.924095984,1.936398917,1.948295713,1.959798226,1.970919863,1.981675293,1.992080143,2.002150695,2.011903599,2.021355608
0.372198398,0.431543042,0.374918376,0.349899941,0.352089498,0.368680358,0.388121914,0.395916904,0.399209016,0.391160284,0.369066363,0.340380218,0.321511869,0.317340247,0.326831413,0.347221101,0.371857054,0.39813485,0.425502737,0.453744677,0.482582876,0.511721736,0.540916964,0.569995192,0.598843631,0.62739292,0.65560391,0.683459372,0.710958394,0.738111798,0.764938073,0.791459897,0.817701415,0.843686303,0.869436549,0.894971811,0.920309189,0.945463293,0.970446467,0.995269115,1.019940037,1.044466769,1.068855876,1.093113207,1.117244095,1.141253502,1.165146133,1.188926486,1.212598888,1.236167483,1.259636199,1.283008699,1.306288302,1.329477899,1.352579854,1.375595895,1.398527002,1.421373295,1.444133916,1.466806927,1.489389204,1.51187635,1.53426262,1.556540868,1.578702507,1.600737496,1.622634358,1.644380206,1.665960816,1.687360711,1.708563276,1.72955089,1.75030509,1.770806743,1.79103624,1.810973706,1.830599219,1.849893042,1.868835864,1.887409048,1.905594885,1.923376847,1.940739844,1.957670472,1.974157248,1.990190827,2.005764187,2.020872786,2.035514659,2.049690473,2.063403519,2.076659635,2.089467076,2.101836322,2.113779831,2.125311764,2.136447668,2.147204161,2.157598605,2.167648804,2.177372715
0.428251816,0.493012643,0.432266259,0.405386211,0.407605587,0.425219214,0.445840657,0.454093591,0.457835054,0.449709596,0.426783609,0.397057353,0.378049725,0.374906213,0.386394968,0.409310133,0.436424247,0.465007522,0.494556248,0.524897143,0.555766629,0.586869887,0.617960854,0.648865542,0.679472188,0.709713832,0.739554843,0.768982421,0.798000747,0.826626097,0.854882471,0.882797848,0.910401279,0.937720835,0.96478234,0.991608726,1.018219844,1.044632577,1.070861137,1.09691744,1.122811514,1.148551888,1.174145936,1.199600165,1.224920453,1.250112221,1.275180559,1.300130302,1.324966064,1.34969224,1.374312981,1.398832134,1.423253175,1.447579117,1.471812406,1.495954811,1.520007307,1.543969955,1.56784178,1.591620661,1.615303222,1.638884739,1.662359063,1.685718557,1.70895406,1.732054872,1.755008767,1.77780203,1.800419525,1.822844788,1.845060145,1.867046857,1.888785284,1.910255071,1.931435354,1.952304975,1.972842715,1.993027539,2.012838845,2.032256725,2.051262236,2.069837661,2.087966784,2.105635149,2.122830315,2.139542081,2.155762694,2.171487014,2.186712625,2.201439902,2.215672006,2.22941482,2.242676808,2.255468827,2.267803871,2.279696781,2.291163922,2.302222839,2.312891925,2.323190088,2.333136452
0.486769819,0.557243947,0.492291412,0.463493633,0.465708452,0.484319581,0.50608802,0.514769741,0.518981854,0.510836319,0.487158392,0.456503884,0.437506966,0.435573008,0.4492536,0.474861407,0.504570805,0.535532513,0.567303674,0.599762855,0.632666151,0.665723042,0.698688176,0.731388759,0.763715401,0.795604593,0.827025095,0.857969311,0.888447217,0.91848119,0.948101321,0.977341412,1.006235874,1.034817562,1.063116467,1.091159071,1.118968204,1.146563211,1.173960319,1.201173079,1.228212846,1.255089218,1.281810435,1.308383714,1.334815515,1.361111744,1.387277902,1.413319175,1.439240481,1.465046481,1.490741553,1.516329744,1.541814695,1.567199551,1.592486851,1.617678422,1.642775247,1.667777345,1.692683646,1.71749187,1.742198415,1.766798263,1.79128489,1.815650209,1.839884525,1.863976521,1.887913274,1.911680288,1.935261569,1.95863972,1.981796065,2.004710802,2.027363172,2.049731657,2.071794188,2.093528377,2.114911758,2.135922037,2.156537359,2.176736576,2.196499531,2.21580733,2.234642633,2.252989926,2.270835787,2.288169131,2.304981435,2.321266905,2.337022619,2.35224859,2.366947776,2.38112602,2.394791918,2.407956616,2.420633563,2.432838198,2.444587622,2.45590024,2.466795405,2.47729307,2.487413472
0.546885096,0.623386124,0.554139503,0.523360583,0.52552857,0.545103321,0.56797554,0.577047048,0.581746239,0.573635616,0.549285678,0.517815358,0.498979686,0.498437111,0.514504079,0.542970782,0.575389557,0.608797529,0.642826004,0.677415007,0.712346169,0.747337073,0.782145758,0.816602554,0.850601853,0.884084665,0.917025023,0.949421298,0.981289964,1.012660134,1.04356857,1.074055412,1.104160881,1.133923009,1.163376279,1.192551004,1.221473219,1.250164919,1.278644498,1.306927267,1.335026003,1.362951453,1.390712787,1.418317979,1.44577411,1.473087604,1.500264397,1.527310046,1.554229791,1.581028572,1.607711013,1.634281371,1.660743465,1.687100588,1.713355393,1.739509777,1.765564755,1.79152033,1.817375362,1.843127444,1.868772787,1.894306112,1.919720569,1.945007665,1.970157225,1.995157373,2.019994545,2.044653529,2.06911754,2.093368316,2.117386251,2.141150552,2.164639411,2.187830218,2.21069977,2.233224515,2.255380799,2.277145128,2.29849444,2.31940639,2.339859636,2.35983413,2.379311417,2.398274919,2.41671022,2.434605327,2.451950897,2.46874044,2.484970455,2.500640524,2.515753319,2.530314557,2.544332869,2.557819598,2.570788546,2.58325566,2.595238684,2.606756792,2.617830217,2.628479882,2.638727066
0.607613133,0.690467568,0.616837138,0.584006076,0.586075693,0.60656958,0.630489649,0.639900037,0.645096398,0.637073061,0.612130215,0.579956357,0.561431532,0.562460263,0.581105667,0.61259375,0.647830248,0.683744592,0.72005602,0.756776138,0.793718387,0.830612579,0.86722303,0.903385238,0.938998836,0.97401044,1.008400221,1.042173276,1.075353252,1.107976622,1.140087384,1.171732521,1.202958507,1.23380893,1.264323095,1.294535415,1.324475357,1.354167754,1.383633315,1.412889237,1.441949815,1.470827025,1.49953103,1.52807061,1.556453509,1.584686702,1.612776585,1.640729111,1.66854986,1.69624407,1.723816625,1.75127201,1.778614244,1.805846783,1.832972413,1.85999313,1.886910006,1.913723059,1.940431113,1.967031675,1.993520807,2.019893025,2.046141201,2.072256497,2.098228322,2.124044306,2.149690322,2.175150517,2.200407395,2.225441916,2.250233628,2.274760834,2.299000769,2.322929814,2.34652372,2.369757851,2.392607442,2.41504787,2.437054931,2.458605134,2.479675996,2.500246346,2.52029663,2.539809214,2.558768677,2.577162089,2.594979254,2.612212926,2.628858967,2.644916441,2.660387651,2.675278089,2.689596317,2.703353769,2.716564491,2.729244826,2.741413054,2.753089017,2.764293725,2.77504898,2.78537702
0.667877379,0.757420246,0.67931637,0.64435435,0.64626345,0.667619361,0.692516214,0.702200528,0.707896212,0.700008785,0.674550451,0.641784115,0.623716881,0.62649209,0.647902136,0.682566911,0.720720597,0.759190794,0.797798824,0.836638483,0.875561731,0.914315056,0.952672148,0.990475833,1.027632484,1.064095407,1.099851761,1.13491409,1.169313865,1.203095513,1.236310809,1.269014061,1.301258425,1.333093414,1.364563467,1.395707364,1.426558225,1.457143897,1.487487559,1.517608406,1.547522354,1.577242683,1.606780613,1.636145781,1.665346634,1.69439073,1.723284955,1.752035681,1.78064885,1.809130017,1.837484347,1.865716572,1.893830928,1.921831062,1.949719919,1.977499618,2.005171324,2.032735103,2.060189789,2.087532844,2.114760238,2.141866335,2.168843795,2.195683504,2.222374529,2.248904089,2.275257577,2.301418594,2.327369028,2.353089158,2.378557793,2.403752434,2.428649464,2.453224362,2.477451932,2.501306555,2.524762451,2.54779395,2.570375787,2.592483393,2.614093199,2.635182956,2.65573204,2.675721772,2.695135724,2.713960008,2.732183541,2.749798269,2.766799342,2.783185235,2.79895778,2.814122142,2.8286867,2.84266286,2.856064791,2.868909106,2.8812145,2.893001359,2.904291358,2.915107067,2.925471578
