Values,Values_13_21_13
30.92314057940816,30.923140579408162
3.774470693819152,3.776165095192824
0.1317143572962684,0.13298811925216844
-0.0487595420971422,-0.04811971879691039
-0.1546953164217115,-0.15468013399073877
-0.2254786553354878,-0.22607430465802258
-0.294315840303456,-0.29550672141245077
-0.3579785068093346,-0.35974949873966944
-0.4161751921813351,-0.41851154127027984
-0.4687087149995294,-0.471595981201421
-0.5152326942706947,-0.5186566371813153
-0.5553132075939703,-0.5592596908010118
-0.5885311402809593,-0.5929860334329727
-0.6144486378031999,-0.6193977017654169
-0.6326477223079323,-0.63807646909341
-0.6427444326984072,-0.6486379516790413
-0.6444007366378279,-0.6507434806556439
-0.6373352367887831,-0.6441107660884915
-0.6213278747606468,-0.628518560765353
-0.5962218439947794,-0.6038085402171173
-0.56192222843772,-0.5698839214437081
-0.5183925783014659,-0.5267060372978499
-0.465651118119427,-0.4742905670904891
-0.4037675701890161,-0.4127044108578021
-0.3328624294479422,-0.34206504632777057
-0.2531118008629576,-0.2625454805636614
-0.1647520049774465,-0.174379000164159
-0.0681018094600464,-0.077881573828383
0.0364281504799986,0.02653853842169233
0.1483144231242817,0.13835963887945374
0.2668418517844146,0.25686751215532605
0.39122831488975,0.38127999464899187
0.5204493331799765,0.5105714472662399
0.6528814240454864,0.6431160302567204
0.7880309396925207,0.778416507550226
0.9280904881945662,0.9186607912271585
1.0750428793794962,1.0658262522098279
1.227981816411886,1.2190006702308624
1.3847848148993596,1.376055138463059
1.5436117840105152,1.5351427150329582
1.7024935110988106,1.6942871526802499
1.8592753758448737,1.8513268823936326
2.011806660403508,2.0041046385552606
2.1579339834701097,2.150461260486798
2.2955747942556832,2.2883095653936367
2.422792722710108,2.4157100656304444
2.5378581023753384,2.5309318117753428
2.639317252878676,2.632521915345564
2.726047632148263,2.7193608376796763
2.7973033808979038,2.7907079569462327
2.8527457596169223,2.846231919695907
2.892456997314812,2.8860243169473163
2.9169379013628927,2.910597063381984
2.9270899316279277,2.920864211500078
2.9241842255502704,2.918110706570975
2.9098199971514607,2.9039505091979443
2.885874950897052,2.880276714249129
2.8544497499620003,2.8492056822063425
2.817808028157099,2.813016645837571
2.778312827342883,2.7740876542086426
2.738359996635401,2.734828384529333
2.700309045296544,2.6976103254541965
2.666412183609679,2.664695094523432
2.638742752404632,2.6381621311098873
2.6191248427336364,2.619837613491156
2.6090665166071205,2.611227059096876
2.6096996074634755,2.6134546324132053
2.621729540991669,2.6272126438172596
2.645398894801038,2.6527249983879595
2.6804684666372545,2.6897284041686125
2.726219336661202,2.737474863922725
2.7814786371335694,2.794758196856337
2.844670410578381,2.859965990414002
2.913890992725218,2.9311564108941255
2.987005872403038,3.006156777503137
3.061762271074267,3.0826780453606775
3.135909163843601,3.1584367720124993
3.2073146689963745,3.2312743097553063
3.274070185999089,3.299262407518164
3.33457161694354,3.360785384413723
3.387570437229161,3.41459152570879
3.4321909045548358,3.459809957056108
3.4679136427380457,3.4959332881531924
3.4945295237538168,3.5227700783498483
3.5120706276256204,3.5403740797791405
3.520726767887472,3.5489589355059232
3.520756645818856,3.54880757066622
