Values,Values_10_20_09,Values_10_31_10,Values_10_41_31,Values_10_51_46,Values_11_02_02,Values_11_12_16,Values_11_23_26,Values_11_34_07,Values_11_44_45,Values_11_55_23,Values_12_06_00,Values_12_16_36,Values_12_27_12,Values_12_37_04,Values_12_46_44,Values_12_56_40,Values_13_07_48,Values_13_20_05,Values_13_32_18,Values_13_44_00,Values_13_56_25,Values_14_08_55,Values_14_20_38,Values_14_33_06,Values_14_45_36,Values_14_57_50,Values_15_07_17,Values,Values_15_17_12,Values_15_27_03,Values_15_36_48,Values_15_46_33,Values_15_56_15,Values_16_05_57,Values_16_15_39,Values_16_25_19,Values_16_35_00,Values_16_44_39,Values_16_54_22,Values_17_04_02,Values_17_13_45,Values_17_23_24,Values_17_33_03,Values_17_42_41,Values_17_52_23,Values_18_02_02,Values_18_11_41,Values_18_21_21,Values_18_30_59,Values_18_40_36,Values_18_50_12,Values_18_59_52,Values_19_09_32,Values_19_19_11,Values_19_28_47,Values_19_38_25,Values_19_48_03,Values_19_57_42,Values_20_07_21,Values_20_16_59,Values_20_26_36,Values_20_36_15,Values_20_45_51,Values_20_55_27,Values_21_05_04,Values_21_14_42,Values_21_24_20,Values_21_33_57,Values_21_43_33,Values_21_53_10,Values_22_02_51,Values_22_12_30,Values_22_22_12,Values_22_31_49,Values_22_41_23,Values_22_50_59,Values_23_00_35,Values_23_10_13,Values_23_19_50,Values_23_29_26,Values_23_39_03,Values_23_48_40,Values_23_58_14,Values_00_07_49,Values_00_17_26,Values_00_27_00,Values_00_36_35,Values_00_46_10,Values_00_55_47,Values_01_05_22,Values_01_14_59,Values_01_24_35,Values_01_34_09,Values_01_43_44,Values_01_53_20,Values_02_02_56,Values_02_12_31,Values_02_21_41,Values_02_30_43,Values_02_39_32,Values_02_48_21
0.985424907,0.896944172,0.824842665,0.845153707,0.899720448,0.988906698,1.137215282,1.331970213,1.504649535,1.637948246,1.737110745,1.815469899,1.892501286,1.9772779,2.065518512,2.140660286,2.191309294,2.223515657,2.246431132,2.265242119,2.281702724,2.295971957,2.307782716,2.316950835,2.323505404,2.327653176,2.329699889,2.329982131,2.329387555,2.328823507,2.326512156,2.323292677,2.319366318,2.314895236,2.310008283,2.304806945,2.299370762,2.293761975,2.288029351,2.282211249,2.276338039,2.270433966,2.264518587,2.258607841,2.252714862,2.246850557,2.24102404,2.235242925,2.229513537,2.223841046,2.21822956,2.212682177,2.20720102,2.201787258,2.196441116,2.191161896,2.185947989,2.180796898,2.175705274,2.170668955,2.165683012,2.160741817,2.155839105,2.15096806,2.146121397,2.141291461,2.136470327,2.131649914,2.126822096,2.121978827,2.117112269,2.112214926,2.107279776,2.102300422,2.097271229,2.092187475,2.087045496,2.081842828,2.076578349,2.071252405,2.065866921,2.060425505,2.05493351,2.049398079,2.043828144,2.038234395,2.032629185,2.027026403,2.021441283,2.015890175,2.010390265,2.004959263,1.999615066,1.994375403,1.989257495,1.984277713,1.979451285,1.97479203,1.970312152,1.96602209,1.961930418,1.958043817
0.985962724,0.907616495,0.843417648,0.86762268,0.924591093,1.015220976,1.164174522,1.35971259,1.534022565,1.669003622,1.769489736,1.848698862,1.92624935,2.011546794,2.100213062,2.175884157,2.227285364,2.260376328,2.28420182,2.303877884,2.321121136,2.336076365,2.348477648,2.358150835,2.365138697,2.369661851,2.372038227,2.372614298,2.372192569,2.371721288,2.369653051,2.366658403,2.362941699,2.358667387,2.353966026,2.348940395,2.343671035,2.338220979,2.332639641,2.326965925,2.32123067,2.315458544,2.309669482,2.303879779,2.298102895,2.292350051,2.286630655,2.280952604,2.27532249,2.269745739,2.264226703,2.258768712,2.253374109,2.248044272,2.242779624,2.237579654,2.232442928,2.227367116,2.222349022,2.217384628,2.212469139,2.20759705,2.202762209,2.1979579,2.193176933,2.188411732,2.183654446,2.178897051,2.174131475,2.169349713,2.164543958,2.159706735,2.154831038,2.149910474,2.144939406,2.139913103,2.134827886,2.12968127,2.124472106,2.119200708,2.113868967,2.108480448,2.10304046,2.097556096,2.092036236,2.086491508,2.080934207,2.075378152,2.069838512,2.064331564,2.058874423,2.053484728,2.048180307,2.042978827,2.037897448,2.032952494,2.02815915,2.023531206,2.01908085,2.014818512,2.010752777,2.006890344
0.986501063,0.918324812,0.861872344,0.889671778,0.948738255,1.040544512,1.189937145,1.386033063,1.561659822,1.698021664,1.799582439,1.87944853,1.957366372,2.043062228,2.132060594,2.208177076,2.260250402,2.294146039,2.318798479,2.339253198,2.357191512,2.372746795,2.38565649,2.39575764,2.403106979,2.4079387,2.410582383,2.411393785,2.411109235,2.410711206,2.408833755,2.406014111,2.402459457,2.398336321,2.393776814,2.388884886,2.383741983,2.378411855,2.372944497,2.367379303,2.361747533,2.356074224,2.350379647,2.344680403,2.338990235,2.333320629,2.32768124,2.322080199,2.316524316,2.311019227,2.305569477,2.300178579,2.29484905,2.289582428,2.28437929,2.279239263,2.274161045,2.26914243,2.264180336,2.259270847,2.254409266,2.249590174,2.2448075,2.240054601,2.235324346,2.230609218,2.225901413,2.221192948,2.216475783,2.211741938,2.206983626,2.202193384,2.197364211,2.192489713,2.18756425,2.182583079,2.177542505,2.172440026,2.167274468,2.162046118,2.156756837,2.151410156,2.146011343,2.140567451,2.135087313,2.129581507,2.124062272,2.118543372,2.113039913,2.10756811,2.102145012,2.096788196,2.091515426,2.086344309,2.081291952,2.07637463,2.071607488,2.067004285,2.062577189,2.058336619,2.054291161,2.050447527
0.987039397,0.929047609,0.88016382,0.911257788,0.972126317,1.064851475,1.2144848,1.410921532,1.587566639,1.725026143,1.827430887,1.907777029,1.98592281,2.071901722,2.161142084,2.237621186,2.290285225,2.324903034,2.350297157,2.37144331,2.389990045,2.406061994,2.41940183,2.429858594,2.437502952,2.442582156,2.445436731,2.446431011,2.44625186,2.445909755,2.444176829,2.441488379,2.438054115,2.434042419,2.429586779,2.424792184,2.41974088,2.414497249,2.4091118,2.403624355,2.39806654,2.392463715,2.386836435,2.38120156,2.375573072,2.369962675,2.364380227,2.358834046,2.353331118,2.347877238,2.342477104,2.337134368,2.331851674,2.326630682,2.321472076,2.316375586,2.311340003,2.306363206,2.301442189,2.296573109,2.291751333,2.286971498,2.282227587,2.277513,2.272820649,2.268143049,2.263472426,2.258800822,2.254120213,2.249422635,2.244700309,2.239945775,2.235152035,2.23031269,2.225422093,2.220475489,2.215469172,2.210400621,2.205268643,2.200073503,2.194817036,2.189502743,2.184135862,2.178723409,2.173274179,2.167798706,2.162309182,2.15681932,2.151344173,2.1458999,2.140503493,2.135172469,2.129924536,2.124777248,2.119747658,2.114851997,2.110105371,2.105521507,2.101112549,2.096888905,2.092859153,2.08903001
0.987577199,0.939764525,0.898254185,0.932346303,0.994731607,1.088130544,1.237815959,1.434387039,1.611769422,1.750062995,1.853099626,1.933764906,2.012011548,2.098165872,2.187562607,2.264324176,2.317498239,2.352755593,2.378806465,2.400558399,2.419629889,2.436139323,2.449836129,2.46058183,2.468460739,2.473732476,2.476747698,2.477878546,2.477776914,2.477475584,2.475846904,2.473251713,2.469901935,2.465967572,2.461583307,2.456855028,2.451865675,2.446680174,2.441349477,2.435913771,2.430404994,2.424848774,2.419265908,2.413673469,2.408085632,2.402514277,2.396969422,2.39145953,2.385991721,2.380571911,2.375204908,2.369894464,2.364643315,2.359453201,2.35432488,2.34925815,2.344251861,2.339303944,2.334411443,2.329570555,2.324776685,2.320024505,2.315308023,2.310620668,2.30595537,2.301304664,2.296660788,2.292015795,2.28736167,2.282690453,2.277994367,2.273265952,2.268498206,2.263684725,2.258819854,2.25389883,2.248917933,2.243874629,2.238767711,2.233597423,2.228365582,2.223075664,2.217732883,2.212344224,2.206918449,2.201466056,2.195999196,2.19053154,2.185078091,2.179654961,2.174279089,2.168967942,2.163739174,2.15861029,2.153598295,2.148719376,2.143988602,2.139419669,2.135024694,2.130814068,2.12679636,2.122978285
0.988113942,0.950456355,0.91611029,0.952910889,1.016540989,1.110382937,1.259943406,1.456454711,1.63431195,1.773196022,1.876670924,1.957509982,2.035742426,2.121972539,2.211445177,2.288412729,2.342018431,2.377834497,2.404459496,2.426734926,2.446251985,2.46312507,2.477111582,2.488085731,2.496144996,2.501560556,2.504692319,2.505919435,2.505871208,2.505597598,2.504038599,2.501504294,2.498208512,2.494322634,2.48998236,2.48529434,2.480342097,2.475191016,2.469892416,2.46448679,2.459006332,2.453476895,2.447919466,2.442351292,2.436786698,2.431237699,2.425714436,2.42022548,2.414778045,2.409378134,2.404030628,2.398739347,2.393507083,2.388335625,2.383225776,2.37817737,2.373189288,2.368259488,2.363385037,2.358562151,2.35378625,2.34905202,2.344353479,2.339684063,2.335036709,2.330403957,2.325778047,2.321151033,2.316514901,2.311861688,2.307183615,2.302473219,2.297723492,2.292928026,2.288081158,2.283178117,2.278215174,2.273189786,2.268100732,2.262948245,2.257734124,2.25246183,2.247136554,2.241765257,2.236356675,2.230921276,2.225471176,2.220020007,2.214582733,2.20917542,2.203814965,2.198518785,2.19330449,2.188189535,2.183190884,2.178324683,2.173605963,2.169048388,2.164664049,2.160463316,2.156454744,2.152645041
0.988649102,0.961105051,0.933703419,0.972932259,1.037550481,1.131620502,1.280891866,1.477162883,1.65525193,1.794502951,1.898240454,1.979122754,2.057237409,2.143451722,2.232925314,2.310026737,2.363989159,2.400286353,2.42740664,2.450127953,2.470016895,2.487185867,2.501401165,2.512549662,2.520741377,2.526258164,2.529468276,2.530757062,2.530741675,2.530484689,2.528966126,2.526465477,2.52319817,2.519336739,2.515017723,2.510348401,2.505412771,2.500276592,2.494991482,2.48959818,2.484129087,2.478610227,2.473062743,2.46750401,2.461948468,2.456408232,2.450893528,2.445413001,2.439973929,2.434582368,2.429243243,2.42396041,2.418736691,2.413573896,2.408472847,2.403433388,2.398454411,2.393533878,2.388668857,2.383855565,2.379089421,2.374365106,2.369676635,2.36501744,2.360380453,2.355758206,2.351142936,2.346526691,2.341901451,2.337259247,2.332592296,2.32789313,2.323154735,2.318370697,2.31353535,2.308643917,2.303692663,2.298679037,2.293601814,2.288461215,2.283259029,2.277998704,2.272685416,2.267326107,2.261929491,2.256506009,2.251067751,2.245628316,2.240202632,2.234806727,2.229457457,2.224172198,2.218968517,2.213863828,2.208875053,2.204018299,2.199308561,2.194759472,2.190383094,2.186189775,2.182188053,2.178384622
0.989182158,0.971693712,0.951008954,0.992397445,1.057763917,1.151863914,1.300695768,1.496560419,1.674657862,1.814071903,1.917913481,1.998722397,2.076626411,2.162741151,2.252146383,2.329314335,2.383562812,2.420267817,2.447809368,2.470904489,2.491097752,2.508501286,2.522890935,2.534166024,2.542448388,2.548029632,2.55128545,2.552606606,2.552606758,2.552357097,2.550854572,2.548365004,2.545105133,2.541248424,2.53693209,2.532263908,2.527328253,2.522191178,2.516904533,2.511509245,2.506037873,2.500516574,2.494966602,2.489405425,2.483847566,2.478305206,2.472788624,2.467306511,2.461866179,2.45647371,2.451134047,2.445851056,2.440627565,2.435465386,2.430365333,2.425327245,2.420350001,2.415431552,2.410568952,2.405758403,2.400995309,2.396274335,2.391589481,2.386934165,2.382301305,2.377683422,2.37307274,2.368461298,2.363841066,2.35920407,2.354542518,2.349848938,2.345116311,2.340338222,2.335509,2.330623866,2.325679083,2.320672099,2.315601682,2.310468052,2.305272989,2.300019934,2.294714052,2.289362271,2.283973287,2.278557523,2.273127042,2.267695418,2.262277547,2.256889426,2.251547873,2.246270226,2.241074015,2.235976615,2.230994909,2.226144968,2.221441753,2.216898862,2.212528332,2.208340484,2.204343834,2.200545061
0.989712593,0.982206569,0.968006041,1.011298998,1.07719169,1.171140999,1.319397206,1.514704304,1.692606234,1.831998292,1.93580157,2.016433349,2.094043774,2.179982594,2.26925568,2.346427728,2.400896314,2.437940735,2.465834983,2.48923788,2.509674326,2.527257621,2.541773581,2.553133624,2.561470609,2.567084968,2.570358954,2.571687993,2.57168933,2.571439312,2.569932771,2.567435855,2.564166347,2.56029844,2.555969866,2.55128878,2.546339839,2.541189315,2.535889227,2.530480642,2.52499623,2.519462241,2.513900003,2.508327049,2.502757948,2.49720492,2.491678272,2.486186713,2.480737565,2.475336911,2.469989692,2.464699764,2.459469939,2.454302009,2.449196769,2.444154033,2.439172654,2.434250557,2.429384769,2.424571466,2.419806025,2.415083088,2.410396633,2.405740054,2.401106252,2.39648773,2.391876698,2.387265181,2.38264514,2.378008592,2.37334774,2.368655105,2.36392367,2.359147016,2.354319471,2.349436261,2.344493648,2.339489081,2.33442133,2.329290613,2.32409871,2.318849057,2.313546812,2.308198894,2.302813987,2.297402496,2.291976468,2.28654945,2.281136314,2.275753027,2.270416376,2.265143666,2.25995239,2.254859888,2.249883009,2.245037786,2.240339148,2.235800662,2.231434333,2.227250456,2.223257524,2.219462193
0.990239896,0.992628959,0.984677263,1.029634231,1.095849578,1.189485207,1.337044099,1.531657477,1.709179072,1.848382165,1.952019801,2.032382472,2.109625368,2.195318826,2.284401247,2.361519798,2.416147452,2.453468154,2.481652323,2.505303203,2.525928152,2.543642807,2.558243172,2.569652285,2.578013211,2.583634297,2.586903519,2.588220258,2.588211044,2.587954414,2.586427624,2.58390856,2.5806158,2.57672408,2.572371507,2.567666504,2.562693927,2.557520193,2.552197439,2.54676682,2.541261077,2.535706518,2.530124514,2.524532629,2.518945455,2.513375224,2.507832247,2.502325229,2.49686148,2.491447068,2.486086908,2.48078483,2.475543614,2.47036502,2.465249806,2.460197748,2.455207665,2.45027744,2.445404068,2.440583687,2.435811643,2.431082546,2.426390345,2.42172841,2.417089618,2.412466452,2.407851105,2.403235589,2.398611855,2.393971911,2.389307955,2.384612508,2.37987855,2.375099665,2.370270186,2.365385341,2.360441399,2.355435814,2.350367361,2.34523626,2.340044296,2.334794902,2.329493236,2.32414621,2.3187625,2.3133525,2.307928239,2.302503246,2.297092371,2.291711555,2.286377557,2.281107652,2.275919301,2.27082981,2.265855995,2.261013856,2.256318288,2.251782825,2.247419444,2.243238409,2.239248189,2.235455415
0.990763564,1.002947299,1.001008314,1.047404503,1.113757672,1.206934236,1.353688554,1.547486954,1.724461829,1.863325953,1.966684466,2.04669674,2.123506264,2.208891224,2.297729346,2.374741405,2.429471962,2.46701116,2.495428326,2.519273605,2.540038662,2.557842383,2.572490992,2.583918598,2.592277639,2.597883509,2.601129117,2.602417154,2.602387932,2.602119677,2.600559713,2.598006825,2.594680162,2.590754834,2.586369197,2.581631843,2.576627747,2.571423411,2.566071035,2.560611822,2.555078549,2.549497545,2.543890197,2.538274074,2.532663768,2.527071499,2.521507563,2.515980639,2.510498011,2.50506571,2.499688615,2.494370512,2.489114137,2.483921206,2.478792427,2.473727532,2.46872529,2.463783543,2.458899238,2.454068475,2.44928656,2.444548068,2.439846916,2.435176445,2.430529508,2.425898567,2.421275796,2.416653195,2.412022704,2.407376326,2.402706255,2.398005012,2.39326558,2.388481549,2.383647257,2.378757942,2.373809881,2.368800538,2.363728694,2.358594581,2.353399987,2.34814835,2.342844827,2.337496333,2.332111534,2.326700818,2.321276201,2.315851197,2.310440637,2.305060438,2.299727336,2.294458577,2.289271593,2.284183661,2.279211561,2.274371264,2.26967763,2.265144163,2.260782808,2.256603799,2.252615577,2.248824746
0.991283099,1.01314906,1.016987686,1.064614561,1.130939408,1.22352882,1.369385447,1.562262196,1.738541605,1.876932621,1.979911209,2.059501403,2.135818923,2.220837912,2.309382521,2.386239339,2.441021303,2.478726438,2.507325392,2.531317467,2.5521802,2.570036388,2.584702356,2.596122675,2.604458337,2.610030959,2.613237662,2.614483853,2.614427122,2.614143289,2.612540037,2.609944285,2.606575561,2.602609197,2.598183684,2.593407694,2.588366252,2.583125889,2.577738826,2.57224627,2.566681002,2.561069346,2.555432678,2.54978855,2.544151529,2.538533808,2.532945646,2.527395683,2.521891159,2.516438057,2.511041203,2.505704331,2.500430122,2.495220234,2.490075322,2.484995061,2.479978167,2.47502243,2.47012475,2.465281181,2.460486986,2.455736702,2.451024212,2.446342828,2.441685374,2.437044293,2.432411743,2.42777971,2.423140125,2.418484987,2.41380649,2.409097157,2.404349977,2.399558548,2.394717219,2.389821239,2.384866898,2.379851673,2.374774357,2.369635194,2.36443598,2.359180163,2.353872903,2.348521116,2.343133468,2.337720339,2.332293738,2.326867165,2.321455436,2.316074448,2.310740914,2.305472055,2.300285276,2.295197824,2.29022645,2.285387091,2.280694577,2.276162379,2.27180241,2.267624874,2.26363818,2.259848904
0.991798016,1.023222724,1.032606374,1.081271937,1.147420708,1.239311663,1.384191192,1.576053735,1.751505672,1.88930416,1.991813553,2.070918581,2.146691831,2.231292392,2.31949819,2.396154824,2.450941029,2.48876449,2.517499444,2.54159633,2.562519833,2.580397091,2.595054284,2.606445791,2.614740372,2.620265098,2.623420642,2.624614599,2.624524497,2.624222019,2.6225677,2.619922229,2.616505335,2.612492443,2.60802208,2.603202922,2.59811998,2.59283977,2.587414485,2.581885312,2.576284999,2.570639843,2.564971184,2.559296538,2.553630429,2.547985004,2.542370472,2.53679542,2.531267028,2.52579122,2.520372762,2.515015321,2.509721517,2.504492942,2.499330189,2.494232872,2.48919965,2.484228255,2.479315535,2.474457496,2.469649355,2.464885611,2.460160111,2.455466135,2.450796483,2.446143576,2.441499555,2.436856397,2.432206026,2.427540437,2.422851827,2.418132723,2.413376125,2.408575641,2.403725634,2.398821367,2.393859148,2.388836468,2.383752139,2.378606417,2.373401112,2.368139681,2.362827295,2.35747087,2.352079077,2.346662292,2.341232516,2.335803242,2.330389268,2.325006477,2.319671561,2.314401717,2.309214325,2.304126603,2.299155273,2.294316243,2.289624309,2.285092911,2.280733928,2.276557533,2.272572104,2.268784184
0.992307837,1.033157755,1.047857599,1.097386407,1.163229223,1.254326529,1.398162707,1.588932029,1.763440271,1.900540412,2.002501786,2.081066222,2.156248528,2.240382587,2.328207678,2.404622498,2.459369681,2.497268415,2.526098585,2.550263453,2.571215835,2.589087427,2.603713902,2.615058781,2.623297832,2.628762874,2.631857541,2.632991151,2.632863159,2.632539688,2.630828417,2.628128121,2.624658584,2.620595214,2.616076484,2.611211009,2.606083736,2.600761117,2.595295289,2.589727381,2.584090091,2.57840966,2.572707375,2.567000696,2.561304089,2.555629639,2.549987494,2.544386172,2.538832787,2.53333319,2.527892077,2.522513044,2.517198639,2.511950385,2.506768806,2.50165345,2.496602912,2.491614867,2.486686107,2.481812586,2.476989477,2.472211236,2.467471675,2.462764043,2.458081115,2.453415292,2.4487587,2.444103305,2.439441027,2.434763861,2.430064008,2.425334004,2.420566858,2.415756194,2.410896391,2.405982731,2.401011541,2.395980331,2.390887931,2.385734616,2.380522211,2.375254187,2.369935724,2.364573747,2.359176928,2.353755645,2.348321894,2.342889159,2.337472229,2.332086968,2.326750051,2.321478653,2.31629013,2.311201674,2.306229978,2.301390917,2.296699259,2.29216841,2.287810216,2.283634817,2.279650558,2.27586395
0.992812095,1.042944557,1.062736548,1.112969501,1.178393676,1.268617469,1.411356548,1.600966517,1.774429657,1.910738154,2.012082126,2.090057365,2.164606962,2.248230242,2.335635623,2.411769815,2.466438126,2.504373157,2.533262273,2.557462925,2.57841675,2.596260028,2.610837473,2.622121065,2.630292864,2.635688797,2.638714931,2.6397819,2.63961256,2.639266316,2.637493681,2.634734808,2.631209409,2.62709278,2.62252327,2.617609375,2.612435932,2.607069294,2.60156151,2.595953628,2.590278268,2.5845616,2.578824839,2.573085372,2.567357595,2.561653517,2.555983211,2.550355119,2.544776276,2.539252455,2.533788272,2.528387245,2.523051845,2.517783519,2.512582718,2.507448921,2.502380656,2.497375536,2.492430296,2.487540838,2.482702287,2.477909058,2.473154926,2.468433108,2.463736357,2.459057052,2.454387307,2.449719078,2.445044284,2.44035492,2.435643193,2.430901649,2.426123312,2.421301822,2.416431578,2.411507882,2.406527082,2.401486712,2.396385621,2.391224106,2.386004009,2.380728817,2.375403723,2.370035661,2.364633308,2.359207044,2.353768864,2.348332243,2.342911961,2.337523869,2.332184624,2.326911381,2.321721472,2.316632062,2.311659818,2.306820585,2.302129098,2.297598731,2.293241297,2.289066903,2.285083858,2.281298641
0.993310337,1.052574435,1.077240132,1.128034081,1.192943303,1.282228173,1.423828201,1.612224872,1.784555358,1.919990428,2.020656147,2.097999668,2.1718791,2.254950598,2.341899697,2.417716763,2.472269252,2.510205166,2.539120928,2.563329223,2.584260934,2.602056762,2.616569935,2.627780208,2.63587526,2.641194546,2.644146106,2.645141535,2.644928188,2.644557815,2.642720495,2.639900277,2.636316698,2.632144862,2.627522937,2.62255925,2.617338493,2.611926889,2.606376372,2.600727885,2.595013955,2.589260659,2.583489127,2.57771666,2.571957568,2.566223777,2.560525272,2.55487041,2.549266139,2.543718146,2.53823096,2.532808016,2.527451701,2.522163383,2.516943437,2.511791265,2.506705329,2.501683178,2.496721485,2.491816099,2.486962098,2.482153852,2.4773851,2.47264903,2.467938368,2.463245476,2.458562453,2.45388125,2.44919378,2.444492045,2.439768258,2.435014977,2.430225242,2.42539271,2.420511802,2.415577843,2.410587205,2.405537444,2.400427436,2.395257497,2.39002949,2.384746919,2.379414992,2.374040654,2.36863259,2.363201181,2.357758422,2.352317784,2.346894037,2.34150302,2.336161373,2.330886232,2.325694906,2.320604535,2.315631758,2.31079239,2.306101136,2.301571336,2.297214771,2.293041511,2.289059832,2.28527618
0.993802122,1.062039555,1.091366773,1.142593966,1.206907381,1.295201444,1.435631515,1.622772404,1.793895613,1.928386063,2.028320399,2.104995137,2.17817077,2.260652307,2.347110574,2.422575869,2.476977967,2.514882365,2.543795879,2.56798716,2.588876492,2.606608683,2.621044871,2.632171912,2.640182475,2.645419022,2.648291163,2.649211159,2.648951709,2.648556143,2.646651554,2.64376787,2.640124369,2.635895903,2.631220406,2.626206003,2.620937208,2.615480089,2.609886442,2.60419709,2.598444445,2.592654481,2.586848227,2.581042887,2.575252674,2.569489418,2.563763011,2.558081715,2.552452382,2.546880608,2.541370829,2.535926391,2.530549593,2.525241718,2.520003059,2.514832944,2.509729761,2.504690992,2.49971325,2.494792327,2.48992325,2.485100348,2.48031732,2.475567324,2.47084306,2.466136871,2.461440845,2.456746923,2.452047018,2.447333135,2.442597496,2.437832671,2.433031716,2.428188309,2.423296894,2.418352818,2.413352479,2.408293459,2.403174656,2.397996412,2.39276061,2.387470774,2.382132127,2.376751625,2.371337963,2.365901526,2.360454308,2.355009777,2.349582695,2.34418889,2.338844984,2.333568096,2.328375512,2.323284348,2.318311215,2.313471899,2.308781072,2.304252044,2.29989656,2.295724657,2.291744576,2.287962728
0.994287021,1.071332904,1.105116195,1.15666361,1.220314838,1.307578774,1.446818257,1.632671609,1.80252497,1.936009354,2.035166206,2.111140023,2.183581659,2.265437517,2.351372082,2.426452405,2.480671435,2.518514391,2.547399606,2.571552121,2.592381539,2.610036306,2.624384818,2.635420362,2.643340008,2.648488765,2.651277464,2.652118782,2.651811477,2.651389827,2.649415803,2.646466874,2.642761995,2.638475714,2.6337457,2.628679844,2.623362456,2.61785943,2.612222409,2.606492076,2.600700719,2.594874193,2.589033415,2.583195481,2.577374498,2.571582193,2.565828354,2.560121139,2.554467303,2.548872341,2.54334059,2.537875302,2.532478683,2.527151927,2.521895243,2.516707878,2.511588146,2.506533457,2.501540361,2.496604591,2.491721124,2.48688424,2.482087603,2.477324334,2.47258711,2.467868253,2.463159836,2.458453795,2.453742038,2.449016575,2.444269636,2.439493803,2.43468215,2.429828375,2.424926942,2.419973225,2.414963647,2.409895814,2.404768651,2.399582523,2.394339337,2.389042634,2.383697653,2.378311366,2.372892474,2.367451369,2.362000044,2.356551965,2.351121887,2.345725623,2.340379785,2.33510147,2.329907944,2.324816297,2.319843113,2.31500415,2.310314048,2.305786083,2.301431969,2.297261707,2.293283504,2.289503736
0.994764622,1.080448248,1.118489253,1.170257825,1.233193933,1.319400008,1.457437773,1.641981838,1.810514004,1.942939885,2.041279576,2.116524845,2.188205435,2.269402093,2.354781513,2.429444765,2.483449485,2.521203036,2.550036194,2.574130547,2.594884708,2.612450159,2.626701854,2.637638846,2.645462067,2.650518655,2.653220371,2.653980099,2.653623339,2.653174781,2.651129289,2.648113406,2.644345715,2.64000043,2.635214921,2.630096826,2.624730236,2.619180855,2.613500156,2.607728674,2.601898558,2.596035536,2.590160402,2.584290136,2.578438731,2.572617801,2.566837024,2.56110445,2.555426724,2.549809237,2.544256224,2.538770836,2.533355179,2.528010357,2.522736489,2.517532737,2.512397335,2.507327621,2.502320077,2.497370374,2.492473435,2.487623492,2.482814165,2.478038543,2.473289273,2.468558653,2.463838744,2.45912147,2.454398738,2.449662558,2.444905166,2.440119159,2.435297624,2.430434278,2.425523609,2.420561013,2.415542938,2.410467016,2.405332199,2.400138871,2.394888964,2.389586039,2.384235351,2.378843884,2.373420348,2.36797514,2.362520256,2.357069158,2.351636592,2.346238363,2.340891064,2.335611778,2.330417746,2.325326035,2.320353202,2.315514975,2.310825964,2.306299414,2.301947002,2.297778699,2.293802675,2.290025273
0.995234526,1.089380092,1.131487767,1.183391559,1.245572,1.330703096,1.467536744,1.650759066,1.817929147,1.949252436,2.046741219,2.121234501,2.19212997,2.272635935,2.357430031,2.43164495,2.485405163,2.523042831,2.551801963,2.575820603,2.596485858,2.613951533,2.628098392,2.638930607,2.64665246,2.651612857,2.654224232,2.654899513,2.654491679,2.654015366,2.651896259,2.648811547,2.644979409,2.640573698,2.635731474,2.630560105,2.625143451,2.619547014,2.613822092,2.608009059,2.602139918,2.59624026,2.590330751,2.584428245,2.578546613,2.572697352,2.56689002,2.561132554,2.555431486,2.549792093,2.544218504,2.538713761,2.533279871,2.527917837,2.522627685,2.517408487,2.512258395,2.507174667,2.502153714,2.497191142,2.492281813,2.487419909,2.482599005,2.477812149,2.473051956,2.468310702,2.463580427,2.458853042,2.45412045,2.449374657,2.444607908,2.439812806,2.434982453,2.430110584,2.425191705,2.420221236,2.415195647,2.410112595,2.404971055,2.399771435,2.394515688,2.389207392,2.38385182,2.378455967,2.373028553,2.367579979,2.362122242,2.3566688,2.351234393,2.345834814,2.340486641,2.335206938,2.330012925,2.324921646,2.319949629,2.315112574,2.31042506,2.3059003,2.30154994,2.297383916,2.293410365,2.289635597
0.995696351,1.09812364,1.144114374,1.196079697,1.25747526,1.34152391,1.477159014,1.659055739,1.824832595,1.955016983,2.051626638,2.125348452,2.195437607,2.275223344,2.359403136,2.433139139,2.486625374,2.524121751,2.552786219,2.576712972,2.597276927,2.614633386,2.628668144,2.639389848,2.64700566,2.651865923,2.654383537,2.654971339,2.654510655,2.654005637,2.651810447,2.648654666,2.64475605,2.640288081,2.635387499,2.630161394,2.624693392,2.619048788,2.613278694,2.60742332,2.601514518,2.595577736,2.589633503,2.583698543,2.577786599,2.571909043,2.56607531,2.560293216,2.554569172,2.548908341,2.543314735,2.537791286,2.532339891,2.52696145,2.521655887,2.516422183,2.511258398,2.506161708,2.501128445,2.496154145,2.491233607,2.486360953,2.481529708,2.476732878,2.471963041,2.467212443,2.462473099,2.457736907,2.452995755,2.44824165,2.443466834,2.438663917,2.433826011,2.428946865,2.424021003,2.419043864,2.414011939,2.408922907,2.403775764,2.39857094,2.393310407,2.38799776,2.382638286,2.377238993,2.371808607,2.366357535,2.360897773,2.355442776,2.350007274,2.344607049,2.339258667,2.333979169,2.328785756,2.323695446,2.318724742,2.313889315,2.309203713,2.304681118,2.300333144,2.296169695,2.292198876,2.288426965
