Values,Values_13_21_13
-6.988717327655004,-6.946908826517497
0.7092954181793418,0.7598210596770606
1.7275664253304208,1.7788939359242502
1.7580016905435445,1.8092553629725907
1.7646309226107606,1.8157699063723214
1.761171767836692,1.8121734907725298
1.759202960122371,1.8100534586428583
1.7592002654505796,1.8098867414402324
1.7619806500130144,1.8124921028336212
1.7680826121000577,1.8184098419579604
1.7781617393301743,1.8282973377127731
1.792915537937508,1.8428539078058763
1.8130263542202336,1.8627637398184484
1.8391293090658485,1.8886638098707493
1.8717696341002787,1.921101203627951
1.911357026186654,1.96048744348548
1.958126431592385,2.007059238607445
2.0121011278364187,2.0608415270985905
2.07306253650889,2.121617244930929
2.140528011791648,2.1889050685823537
2.2137375766564973,2.261946105215347
2.2916513356666184,2.3397012613885444
2.3729573800160666,2.420859107978354
2.4560914709012165,2.503855529417912
2.5392680183647798,2.586904676514345
2.620519361734348,2.6680382311527153
2.697752958137544,2.7451625916276075
2.768798662548748,2.816106164946376
2.831490622273708,2.8787012910891248
2.883741920511825,2.9308589375103615
2.923536479401396,2.9705606759032683
2.949230123984148,2.9961598441449455
2.9593742960684493,3.00620538301931
2.952262052783265,2.9989879777613497
2.9286186468404347,2.975230811066616
2.8937701096558874,2.9402582732452345
2.852838878828359,2.899191595805896
2.8066060744004524,2.8528112120697156
2.7543381767308155,2.8003837035669834
2.6961882167428466,2.7420632155441296
2.632513137165479,2.67820892093055
2.5637574076836778,2.6092686802000884
2.490697190133232,2.53602314746235
2.414344871626533,2.459490100686382
2.335955549791995,2.3809305745250344
2.257010273310164,2.3018315940585157
2.179155325551594,2.2238448197368887
2.104142057594156,2.1487256583895684
2.033740687046675,2.0782463290681674
1.9696465440869284,2.014101455176634
1.913381661852825,1.9578091738500696
1.8662000594676609,1.9106161921095322
1.8290056958769365,1.873415820155862
1.8022895504388348,1.846685448890403
1.78609156400332,1.8304491710404078
1.7799897177911022,1.8242677477707956
1.7831160819554794,1.8272556483081448
1.794196801850218,1.8381220143774062
1.8116110929907725,1.855230510592425
1.833463119856124,1.8766718484980374
1.857660441570367,1.9003426135683181
1.881993328371813,1.9240246844566913
1.904210492522586,1.945460812106019
1.922088370493329,1.962423552418791
1.9334927489070568,1.9727764254315026
1.9364330039646096,1.9745276634580324
1.9291103334646449,1.9658780205930206
1.909961959571595,1.9452647045212044
1.877703324248209,1.9114035152112514
1.8313697692435733,1.8633307169012598
1.77035815749237,1.8004451003620086
1.694467496330241,1.7225492576122072
1.603936063978472,1.6298874934053635
1.4994711190419436,1.5231763418154545
1.3822663278677991,1.4036226885880654
1.2540018884016642,1.2729243399823273
1.1168231645403874,1.1332487352028313
0.9732954779887576,0.987187379242254
0.826335286453238,0.8376862211146243
0.6791208097917848,0.6879551080432332
0.5349876503260942,0.5413619929125058
0.3973165640196282,0.40131921866599535
0.2694209552144184,0.2711696203421444
0.1544408844691694,0.15407937012795625
0.055248701239148,0.05294275862195519
-0.0256306634962197,-0.029698031757114583
-0.0860836931797743,-0.09171714050899281
-0.1244570318617888,-0.13145375486280542
-0.1395922533935303,-0.1477466939795097
-0.1308480392160166,-0.1399563018312197
-0.098110708045675,-0.10797463565252244
-0.0417932568959491,-0.052224127732855744
0.0371777497222627,0.026355946339282038
0.1373886960993879,0.12633646378008093
0.2569802074850519,0.2458403042729131
0.3937040616682266,0.38259990546649586
0.5449953812301023,0.5340301749312553
0.7080580672468814,0.6973146853935784
0.8799595506968145,0.8695011749293371
1.057729285560387,1.0476007101584253
1.2384543965112076,1.228683861536411
1.4193658601923569,1.409967222095501
1.5979095957565392,1.5888846243363604
1.7717986844001046,1.763139284687024
1.9390452904966315,1.9307354853010827
2.097973234109741,2.089990798794003
2.247214144047937,2.239531848128839
2.385691447620492,2.3782779173279427
2.5125970151886983,2.5054172793385407
2.627365123560407,2.6203809382284784
2.729647705574044,2.7228177707608503
2.8192938152928853,2.812574000987261
2.896335039901928,2.8896787324501654
2.9609773806568107,2.9543360455525085
3.01359899605086,3.006923031637877
3.054752209955349,3.047992138546518
3.085167387316471,3.0782753956770375
3.1057556904837487,3.0986874905446116
3.117607405286585,3.1103243393003845
3.1219825421589738,3.1144538071447676
3.1202908150821607,3.112495634469613
3.1140589465672264,3.1059884798628272
3.1048845525440867,3.096543315421202
3.094377540024808,3.0857841160258728
3.084091858517712,3.0752787254653424
3.07545231124078,3.0664646812829757
3.069682624778518,3.0605763006069635
3.067741776259101,3.0585801440573355
3.070275395838732,3.0611257890763786
3.0775878171022395,3.068517573771688
3.0896381791119203,3.0807107609106663
3.1060611839226344,3.097332719390914
3.1262101702954004,3.117726725643735
3.1492176195917168,3.1410134019582783
3.1740664658088624,3.1661630426832694
3.1996648805663743,3.192071377772935
3.2249175819465297,3.2176317204371463
3.2487879750638045,3.241797737248179
3.270347239149312,3.2636329239645065
3.288808461539052,3.2823448915972295
3.3035457597846265,3.2973044357530252
3.314099798579063,3.3080508446786645
3.320172069235145,3.3142858685894545
3.321610763376382,3.315859234058706
3.3183911184868577,3.312748624597153
3.3105928411225727,3.305036765206319
3.298376755908173,3.2928877791560027
3.2819622928973264,3.276524439201199
3.261606894452388,3.2562073958164754
3.237587960390921,3.2322169969281425
3.210187580547644,3.20483794066609
3.179680026176692,3.1743467234699785
3.146321798820339,3.1410016730063917
3.1103439532670523,3.105035274171404
3.071946382986369,3.0666484695421263
3.03129378455029,3.026006645297972
2.988513082186341,2.983237079821127
2.943692171983864,2.9384277120256126
2.8968799327076757,2.891627175223979
2.848087530630137,2.842846123982264
2.797291121301913,2.792059957979051
2.744436107252525,2.7392131038997882
2.689443135647545,2.6842250422703136
2.6322160217139188,2.626998268626399
2.572651750743605,2.567428345933733
2.510652636924854,2.505416130834484
2.446140599630717,2.4408821384443833
2.379073348773293,2.373782840513339
2.309462058150769,2.304128477311804
2.237389848977506,2.232001704023655
2.163030116771443,2.1575760993949444
2.0866634508116384,2.0811332753434173
2.008691634608437,2.0030770597138066
1.9296470388938567,1.9239430417917152
1.850195694870762,1.8444017420543632
1.7711324946429703,1.7652538251421195
1.6933673626297132,1.6874161743491503
1.6179018962000862,1.6118983078760156
1.5457968328945195,1.539769488984752
1.478131690637695,1.4721178881497408
1.415958918779361,1.4100041654643054
1.3602557305987628,1.3544126916104333
1.3118773186030277,1.306204168595574
1.2715152594854997,1.2660735212315195
1.239664563619299,1.2345165731399896
1.2166020507224038,1.211808233622569
1.2023776267129274,1.1979937941442818
1.196818781787976,1.1928936539655215
1.1995473929194231,1.1961205340571919
1.2100068456836557,1.2071071507879647
1.2274967315339118,1.225141549377204
1.2512119649742377,1.2494068806152672
1.2802831224628342,1.2790223645685397
1.3138150965916555,1.3130824859921633
1.350921680779869,1.3506920015972368
1.3907543845926769,1.390995040039498
1.4325245163701998,1.4331973277476937
1.4755182631755095,1.4765812806346148
1.5191051039045276,1.5205143177815732
1.5627403380595073,1.5644512060669864
1.605962798397343,1.6079315327042853
1.6483889555854778,1.6505735415075042
1.6897046133170686,1.692065555495976
1.7296552880655487,1.7321560991979483
1.7680362007527692,1.770643661601523
1.8046825988706003,1.8073668266652902
1.8394609175139751,1.8421952836115252
1.872261096377127,1.8750220341570045
1.902990211734924,1.9057569531448535
1.9315674484636949,1.9343217233347156
1.9579203398502736,1.9606460668317216
1.9819821532369135,1.9846651455449784
2.0036902627247293,2.0063179662654624
2.0229853335714454,2.0255466096460113
2.039811148523005,2.0422961084214433
2.054114914917736,2.0565148092839625
2.065847908374666,2.068155070391142
2.0749663229216067,2.077174161034397
2.0814322129628304,2.0835352461192027
2.085214431693517,2.0872083578671448
2.0862894839687383,2.0881712711224214
2.084642232008556,2.0864102196059506
2.080266408903261,2.081920407643883
2.0731649125808387,2.074706290204478
2.0633498827247894,2.0647816245068817
2.050842580331116,2.052169314242066
2.03567310959252,2.0369010879700378
2.017880046877277,2.01901707877982
1.997510047408336,1.998565378469502
1.9746175105213712,1.9756016499739397
1.949264385911901,1.9501888833411292
1.9215201866879053,1.9223973638350753
1.89146226211139,1.8923049075364806
1.8591763563171613,1.8599973927621714
1.8247574460945768,1.8255695818782398
1.788310822991989,1.78912619960983
1.7499533509382312,1.7507831992087965
1.7098147969835946,1.7106691135841827
1.6680391134738468,1.668926368607927
1.624785535420892,1.6257124207582168
1.580229346595227,1.581200570659001
1.5345621761147472,1.535580312112227
1.4879917032370205,1.4890570920998147
1.4407406752581535,1.441851384524882
1.3930451799684624,1.3941970172340943
1.3451521539097442,1.3463387319767457
1.297316159926993,1.2985290095968192
1.2497955153870337,1.2510242410289723
1.202847894188496,1.2040803668332847
1.1567255736035855,1.1579481562580656
1.1116705315419726,1.1128683316763968
1.067909616481232,1.069066761095498
1.025650032315446,1.0267499615684068
0.9850753829074478,0.986101158900835
0.9463424993633174,0.9472771272166831
0.9095792595543208,0.9104060183145533
0.8748835776791757,0.8755863588019598
0.8423236839947106,0.8428873350607532
0.8119397667378966,0.8123504376747296
0.7837469883741076,0.7839924767172688
0.7577398112724255,0.7578099019106533
0.7338974893184956,0.7337842827410648
0.7121905002886731,0.7118887216418364
0.6925876159985627,0.6920948953602103
0.6750632280948459,0.6743803404371435
0.6596044802971757,0.6587355318335323
0.6462177127147299,0.6451702589866478
0.6349337089456564,0.6337187894080075
0.6258112599009793,0.6244433342489609
0.6189386090744013,0.6174353824438242
0.6144324583962651,0.612814586110337
0.6124343774383767,0.6107250452851155
0.6131046381188092,0.6113290211395718
0.6166137199972868,0.6147983311150571
0.6231319640368529,0.6213039129474737
0.6328180523339144,0.6310042440763236
