Values,Values_00_43_17,Values_00_53_14,Values_01_03_03,Values_01_13_14,Values_01_23_35,Values_01_33_56,Values_01_44_17,Values_01_54_38,Values_02_04_59,Values_02_15_28,Values_02_25_45,Values_02_36_33,Values_02_47_27,Values_02_58_25,Values_03_09_15,Values_03_20_13
1.7877176138499191,1.7687817549131926,1.7663502180171748,1.7670927879211504,1.7698458229612364,1.7739429289127713,1.7789591038615766,1.7845786629888103,1.790559016722474,1.7967130972522378,1.8028967866047705,1.808999417376424,1.814936689807027,1.8206454232250784,1.8260796284358016,1.8312074952166808,1.8360089973121108
1.833354775433618,1.8146684837839664,1.8124046630321449,1.8132384306372733,1.8160448449631383,1.8201732818246883,1.825206770480352,1.830834403951578,1.8368166350529944,1.8429684190659872,1.849147038341585,1.8552428337849547,1.8611722581252448,1.8668727080955343,1.872298644843872,1.87741861030757,1.882212850146992
1.885802074237129,1.8673666619665228,1.865273803904333,1.8662036175062355,1.8690692895361536,1.8732355888822272,1.8782933561072588,1.883936333657,1.8899279381913845,1.8960850964924647,1.902266454381249,1.908363332566116,1.914292912840387,1.91999314937821,1.9254189364022711,1.930539153090028,1.9353343042840487
1.944840482854236,1.9266553316490087,1.9247352367296493,1.925765296420744,1.928695837756932,1.932906483128874,1.9379955845156889,1.9436613592148544,1.9496700806661684,1.955840577098024,1.9620328084032703,1.968139037590108,1.9740771452677992,1.9797856176536768,1.9852197602894888,1.99034877089184,1.9951533975492077
2.010003785129255,1.9920663223939088,1.990319241203312,1.9914529191394053,1.994453449660664,1.9987146232338864,2.003841932690233,2.009537854879234,2.0155713877562658,2.021763174659295,2.027974429158445,2.03409831124487,2.040053364235054,2.045778576370367,2.0512296389681315,2.056376046405048,2.0611987713923425
2.080567704278804,2.062873367012213,2.061297879870846,2.062537514099104,2.0656124059284995,2.069929701142588,2.075101602346303,2.0808345958120285,2.0869002501660243,2.093120923613005,2.0993590136971454,2.105508525556484,2.1114886243018223,2.1172387664566497,2.1227150005628954,2.1278870932812626,2.132736221226761
2.155548834664182,2.1380910244628457,2.136683908496075,2.138030575610857,2.141183171791196,2.145561278099231,2.150783326183704,2.156559533080104,2.162663866530803,2.168920288002588,2.175192301809622,2.1813747012695472,2.187387228706619,2.193169772433321,2.198678707508061,2.203884046752116,2.208767148526973
2.233714575537609,2.2164846091319923,2.2152406980841435,2.2166939714925027,2.219926286856999,2.224368654491734,2.2296452161314475,2.2354696190072643,2.241618044787176,2.247915937913328,2.2542278266692466,2.260449231916521,2.266500426144025,2.2723216912391417,2.277869696818261,2.283114674797256,2.2880381424005707
2.3136027175891822,2.2965897783339377,2.2955018215259435,2.297059523471777,2.300371936667952,2.304880430864312,2.3102143125327324,2.3160903434890026,2.3222867247279275,2.3286302574795514,2.334986407575286,2.3412513606344243,2.347345871040234,2.3532105753930046,2.358802405606713,2.3640917855295487,2.3690603683923674
2.3935538352172503,2.376744932577811,2.375803461019986,2.377461418131015,2.380852365372617,2.3854269211223964,2.3908189969648816,2.396748145678318,2.402994387912808,2.409385752450677,2.4157885546539024,2.4220995815173034,2.4282400211039947,2.434150826318113,2.439789159784082,2.4451256108965618,2.450141946842761
2.471749151327776,2.455129096530328,2.454322305361793,2.456074118719428,2.459539801125536,2.4641780908787028,2.4696269430431146,2.475608376858472,2.481904032288515,2.4883430362807064,2.494792466168557,2.501149647919252,2.50733615640935,2.5132932240043955,2.5189782141121824,2.52436185694813,2.529426013202242
2.546264199934172,2.5298156090481174,2.529129268383242,2.530966111612028,2.53450023032908,2.5391973593368045,2.544698945883667,2.550729157488506,2.557071056866389,2.563554742518558,2.570047968722115,2.576448540577771,2.5826783755546465,2.588678951318652,2.594407804779109,2.5998357847865745,2.604944827461132
2.6151219384632296,2.598825274875309,2.5982426819262,2.600153141750265,2.603746676122582,2.608494921296653,2.614042288097781,2.62011478768744,2.626496717226184,2.633019025879309,2.6395500644527004,2.645988061492781,2.6522552367780485,2.6582932828992987,2.6640598866005365,2.6695259965821694,2.674673609463635
2.6763494355542936,2.660183108229833,2.6596850977802613,2.661655075063745,2.6652961224645404,2.6700847338965783,2.67566779019188,2.6817728623274544,2.688185306372572,2.694736809958945,2.7012962467137225,2.707762218679615,2.7140572128815945,2.7201231113306266,2.725917731495983,2.7314121073685325,2.7365882849981324
2.7280787646844407,2.712019301455118,2.7115843346999298,2.713597026775721,2.7172707255230684,2.7220858126855774,2.7276911929273804,2.733815741339518,2.740245714695628,2.7468134385944785,2.7533882445970765,2.759869065620768,2.7661786273637183,2.7722589816810967,2.77806806311789,2.783576981396006,2.7887678254471893
2.7685106316550394,2.752532938148678,2.7521372818939454,2.754173260607598,2.757861811781177,2.762686331289235,2.768297361082326,2.774424860091353,2.7808558495001647,2.7874232070947738,2.793996668420433,2.800475463555318,2.8067825360313607,2.8128600949175766,2.818666184490604,2.824171986346979,2.829359630847142
2.7961535439111884,2.7802312928627457,2.779849334243061,2.781886762053541,2.78556959192294,2.7903834785713184,2.7959802867049435,2.802090881708294,2.8085029394999714,2.8150498221057982,2.821601628213666,2.828057861852438,2.834341672510841,2.840395421760177,2.846177263348199,2.851658453206864,2.85682116723593
2.809817945441547,2.793924070398825,2.793528744239824,2.7955437135704093,2.799197765670697,2.8039781982146263,2.8095379680461585,2.8156087197580386,2.82197870556377,2.8284817246790848,2.8349882133327027,2.841397938353009,2.84763425344328,2.8536396767827568,2.8593724790963035,2.8648039999297383,2.8699164707344953
2.8079441938336243,2.792051515273306,2.791614872799136,2.7935818958118306,2.797182079736513,2.8019039087375086,2.80740129663192,2.8134065972452595,2.819708596464101,2.826141507600401,2.832576096186291,2.83891239428194,2.845073969316924,2.851003509820625,2.856659419346061,2.8620131375216338,2.867046967454704
2.7911715850682084,2.77525374378692,2.7747478452637595,2.776640661491056,2.780160622384998,2.7847971228748185,2.7902050058009844,2.796117328854191,2.802323409570576,2.8086578794088606,2.8149918444993083,2.8212256196431675,2.827283007785415,2.833106891858848,2.838655832838925,2.843901394263133,2.848825973060103
2.76500921027749,2.7490413008049406,2.7484388117516114,2.75023095801526,2.7536436316367365,2.758167055504874,2.763457089086086,2.7692475585986944,2.7753283554009225,2.781534562770835,2.787737660031057,2.7938382785944467,2.799760491910598,2.805447412305884,2.810857791880636,2.815963349394125,2.8207466037358806
2.73471749633328,2.7186758662465964,2.717949740788586,2.7196142761145774,2.7228916074888425,2.7272729023289344,2.732415249429381,2.738053384545133,2.743977863311912,2.7500242870461955,2.75606456447246,2.761999695781198,2.767754074735843,2.773271090290536,2.778509729459923,2.783441905663917,2.788050294171189
2.700885021807093,2.684747563969662,2.6838711365108723,2.6853806913314795,2.688493630130396,2.6927024083136417,2.697665703656486,2.7031193925939183,2.708854842571314,2.71470827772007,2.7205521204125187,2.7262878134936943,2.731840138344679,2.737152822072035,2.7421851419487835,2.7469092545407605,2.751308032599716
2.662697653617451,2.64644557472322,2.645394146376496,2.646722346435086,2.649642178403998,2.653648004576757,2.6584006284531725,2.66363740727022,2.669150737027347,2.674777616109897,2.680391098417392,2.6858931689757704,2.691209084332676,2.696282987387719,2.70107451362812,2.7055561206925103,2.7097109264250547
2.620133381206104,2.603753641856449,2.6025067638145063,2.603630333092496,2.6063306897843384,2.61010504857793,2.6146170831965043,2.619606100094155,2.624865822334135,2.630234229020512,2.6355851627594475,2.6408212797711794,2.645868422075487,2.650671243605601,2.655189819275344,2.6593969751041584,2.6632761274866503
2.5730992132177244,2.556587163075001,2.5551311033435327,2.5560321624907143,2.558491227939097,2.5620096893252766,2.566255074047862,2.5709692542954428,2.575947673395933,2.58102956130346,2.586089751673237,2.591031734374565,2.5957820725102123,2.600286045330034,2.604504262173473,2.6084099938900542,2.611987013842647
2.521490316310973,2.5048526549791887,2.503183199954216,2.50385190258164,2.5060549593837305,2.509299683927328,2.5132587103003203,2.517677260635613,2.5223529992885974,2.527126749479576,2.531874589225658,2.5365010417815363,2.540933554619781,2.545118166839518,2.549016131240661,2.552601248541807,2.555857711235167
2.4653555583525644,2.448613516356181,2.446739008788509,2.44717642230737,2.449118645982642,2.4520811388567902,2.455743192890891,2.4598543505418338,2.4642151177598643,2.4686683339501045,2.473091631270075,2.4773908069254924,2.4814943857916267,2.4853493224914187,2.4889176362813767,2.492173750504122,2.49510234116047
2.404798223272114,2.387990815764021,2.3859352829038416,2.386156370604566,2.387845728903504,2.390529697707827,2.393896101803013,2.3976999772175174,2.4017454230399267,2.405877805804985,2.4099766830445155,2.4139494104420733,2.41772581475177,2.42125394348237,2.424496718908056,2.427429286302168,2.430036869995757
2.3400300982473614,2.323217305407121,2.3210235418724445,2.3210601145227363,2.322520242366659,2.324944429286768,2.328031252345838,2.3315426309839364,2.335287149275343,2.339113306167277,2.3429030213798567,2.346565540024017,2.350032247799548,2.3532524842356577,2.35619022397411,2.358821438614953,2.361131964095037
2.2713637860663485,2.254629461808321,2.252361872635105,2.252265318361184,2.2535381783344848,2.255738975572108,2.2585796177492345,2.2618305239152208,2.265305802112159,2.2688577879835305,2.272371268797772,2.275757758063945,2.2789504905663738,2.2819003183329274,2.284572429355708,2.286943729333504,2.289000725426262
2.199209222499677,2.182663518487973,2.1804105137807808,2.1802541013041967,2.181402226825775,2.1834358722428275,2.1860832194871427,2.189125034521618,2.19238213910954,2.1957115114236725,2.1990013816830185,2.202165959320898,2.205140651115724,2.2078780624258822,2.210344765687276,2.212518709948181,2.2143871274277367
2.124069814941546,2.1078508964624114,2.105726616208004,2.1056071538482395,2.106715259986667,2.108659398545911,2.111187331754427,2.1140922497097865,2.117203028252892,2.120382195498807,2.1235220698281294,2.1265400319952046,2.12937401529672,2.131978638053208,2.134322036516588,2.136383311840209,2.138150467374537
2.0465254638078303,2.0308003031657504,2.0289454572699235,2.028984096812337,2.030159851084264,2.032114256255775,2.0346183100238844,2.037479925952,2.0405375204962914,2.043660177931799,2.046745017685833,2.049713113115643,2.052505308155868,2.0550785104559126,2.0574026056985044,2.0594579535017683,2.0612333649983205
1.967214377733024,1.9521784392635064,1.9507600749203988,1.951102077305256,1.952475851939259,1.95456213222611,1.9571591314179253,1.960091993155417,1.9632102982884696,1.966390786534198,1.969536154815133,1.9725717329673909,1.9754416864504407,1.9781055028731536,1.980535007111912,1.9827119195648453,1.9846258852478773
1.8868068259740247,1.872682506354992,1.871892563145536,1.8727058919247124,1.8744293692360663,1.8767895370640977,1.8796160940078912,1.88275410579212,1.886066065202345,1.889437551048968,1.8927776717207232,1.896016615489305,1.8991023034747587,1.9019971054117275,1.9046749773017224,1.9071190973864585,1.9093199597140569
1.8059761116158208,1.7930098662589615,1.7930624469169545,1.7945351240052776,1.7967786964588746,1.799572548647475,1.8027823782988528,1.8062760219998784,1.8099307379727667,1.81364220065044,1.8173268135541472,1.820920257839666,1.82437466361913,1.8276555936330647,1.8307393274100008,1.833610592243557,1.8362607358847187
1.7253664489916023,1.7138246157084192,1.7149519823208854,1.717288223133898,1.720237213137061,1.7236385571947688,1.7273986547075555,1.7314110839613868,1.7355698063614913,1.7397819073698235,1.7439720096046525,1.7480819475614158,1.7520685284421535,1.755900824812023,1.7595576313018355,1.7630253097044062,1.7662960570795738
1.6455606985978604,1.6357241144791876,1.6381715072690144,1.6415867400750814,1.6454365525912389,1.6496284019297145,1.6541142171030845,1.6588163710796897,1.6636475253744436,1.6685275346083113,1.6733901940307294,1.678184170725615,1.682871427159912,1.687424865826736,1.6918259863441276,1.6960628654692835,1.700128538403679
1.567049793774317,1.559207381161165,1.5632268400421572,1.567941796949944,1.5728921999737897,1.5780611427371851,1.5834509672939576,1.5890159323371502,1.5946894278021082,1.600405460382842,1.6061079692157174,1.6117531441834605,1.6173085863591323,1.6227513489942702,1.6280658243743262,1.6332418810235731,1.638273377309466
1.4902062381743,1.4846478006410395,1.4904912377891484,1.4967253714699145,1.5029741644128418,1.5093041740237945,1.51577301952036,1.522369927192268,1.529051045159733,1.535765920481516,1.5424696123328607,1.5491265261416187,1.5557103848976244,1.562202711569043,1.5685909762111052,1.5748669138406592,1.581025190505469
1.4152636079661312,1.4122721196310646,1.4201839358909956,1.4281484583720043,1.4358848280030452,1.4435508203398224,1.4512640984139271,1.4590518793704736,1.4668950691711091,1.4747601282621032,1.4826142031511709,1.490430601000572,1.4981896443487728,1.5058776400822471,1.513485318005728,1.5210063537494154,1.5284362082389966
1.3423036721193369,1.3421473588243131,1.3523569128453263,1.3622477656858938,1.3716456389251088,1.3808070870625468,1.389914405846405,1.3990357170033545,1.4081786210535054,1.4173278278118735,1.426463514822424,1.4355685606936948,1.4446303531214033,1.453640288871036,1.4625925352601474,1.471482782975572,1.480307280309477
1.271252191245218,1.2741766903283676,1.2868909167379567,1.2988819657832298,1.3100936489235424,1.32088854263812,1.331517905074484,1.3420935148382829,1.3526515068862417,1.3631961164489983,1.3737214563876057,1.384220619027711,1.3946885034823544,1.405121889690964,1.415518554001307,1.4258762768792288,1.4361920933294992
1.2018838520104995,1.2081047032712473,1.223501139675816,1.2377378474744651,1.2508881978351576,1.2634275876196257,1.2756802257189594,1.2878040858740394,1.2998655456080237,1.3118895575892844,1.323885017751235,1.3358558347283669,1.3478048373783276,1.3597344637644315,1.3716462612298352,1.3835401736474584,1.3954140290950032
1.133836178504465,1.1435318510589854,1.1617522819091133,1.1783460557706091,1.193527373668275,1.207890677541487,1.2218366915100407,1.2355718554045638,1.2491943297314343,1.2627508671870735,1.2762659194660448,1.2897547607083495,1.3032285298400326,1.3166955724768734,1.3301613545376845,1.343628052884901,1.357094300552894
1.0666317193162476,1.0799373279695714,1.1010821971978344,1.120105551724485,1.137373319090834,1.1536045063564293,1.1692794106373094,1.1846548875611669,1.1998622162190211,1.2149708956616607,1.230021610862246,1.2450414819375062,1.2600502885036962,1.2750624988236912,1.2900876240994934,1.3051301350805056,1.320189483943012
0.9997073275422376,1.0167091486813855,1.0408328433520715,1.062315463865167,1.0816850015300354,1.0997897115328834,1.11719193191082,1.1342005079013673,1.1509809296904068,1.1676262244493032,1.1841938710686566,1.200723230406853,1.2172429903346136,1.2337739120576932,1.2503296497581216,1.266917013991632,1.2835362876810776
0.9324490103303984,0.9531798796058334,0.9802869522141364,1.004212708188549,1.0256567849561269,1.0456003988341152,1.064689723779464,1.083286737359659,1.1015919509320689,1.1197225073292918,1.1377530999012753,1.1557356207682663,1.1737078556496283,1.1916969721887871,1.2097208265844903,1.2277885923637708,1.245901385887101
0.8642305817201381,0.8886662484884611,0.9187086307364256,0.9450135706504936,0.968460978065694,0.990167641510382,1.0108646106838486,1.0309676518391513,1.050712785088762,1.0702416314987009,1.089646354856045,1.1089915449690768,1.128324180802591,1.1476778798403031,1.1670747097776617,1.1865261985536737,1.2060342822819325
0.7944542271700082,0.822510753469981,0.8553860192515359,0.883957379960942,0.909292486739134,0.9326450813160784,0.9548312938621324,0.9763207949083836,0.997385238320646,1.0181908297297508,1.0388472695276454,1.05943186680511,1.080000777823804,1.1005940290184213,1.12123784774005,1.1419460662811205,1.162721402262986
0.722591067179874,0.7541233863945958,0.7896741413504363,0.820350421361257,0.8474137360196391,0.8722548107658329,0.895774150659407,0.9184948533360764,0.9407239297892336,0.962651989351877,0.9844061200605378,1.006076206040181,1.0277274360395607,1.0494061056653594,1.0711424766134616,1.092952583859791,1.1148398552799983
0.6482198459790444,0.6830216283979591,0.7210361286897252,0.7536082969298129,0.7821980878594696,0.8083317834037719,0.83299258039093,0.8567558861524075,0.8799633540917842,0.9028294997215895,0.9254984102003968,0.948072214126328,0.970624841893496,0.9932086052522708,1.015857589505913,1.038589869112875,1.061409469725567
0.5710619954211383,0.6088669919331305,0.6490811142531876,0.6832950432718284,0.7131700819318418,0.7403650961110404,0.7659432586222997,0.7905304886140159,0.8145018971141824,0.8380950651250405,0.8614704284860482,0.8847418244714449,0.9079914722860216,0.9312773201764024,0.9546369697813126,0.9780903011580931,1.0016417765549246
0.4910114842439791,0.5314965221258561,0.5735972084619935,0.6091574223606898,0.64004091696161,0.6680345636440352,0.6942777244220243,0.7194443220285641,0.7439412450058263,0.7680279341549059,0.7918802427491519,0.8156229594957,0.8393459638243967,0.8631123226796107,0.886962740690228,0.9109185911675464,0.9349845568292575
0.4081580705515504,0.4509478458612351,0.4945781204438533,0.531152924333309,0.562737689912386,0.5912410833908696,0.6178737814993307,0.6433544757171882,0.6681196405127553,0.6924489904855506,0.7165325703853069,0.7405051294376755,0.7644633924852896,0.7884748804380776,0.8125828742844461,0.836809843992592,0.8611604171555695
0.3228028331142796,0.3674765768136662,0.412242173930641,0.4494701787693569,0.4814250407340281,0.5101293925726625,0.5368592729629377,0.5623741811869366,0.5871374698461348,0.6114471540884148,0.6355059420780023,0.659457312029131,0.6834038270663506,0.7074166452914439,0.7315409800097213,0.7557999137921156,0.7801976816870024
0.2354651440212741,0.281565135203712,0.3270426866675052,0.3645406624712708,0.3965180160228362,0.4251019611406775,0.4516269064880236,0.4768884919531769,0.5013737329929321,0.5253965878915882,0.5491705985882899,0.5728464996895416,0.5965314924824524,0.6202994028839777,0.6441966147277598,0.6682462516022992,0.6924517569595908
0.1468805770540833,0.193922346399879,0.2396689651628442,0.2770408549777992,0.3086852102020966,0.3368229918871159,0.3628390184001538,0.3875597377302038,0.4114921290747745,0.4349633666915105,0.4581957046672642,0.4813454273873693,0.5045229868188297,0.5278037594331729,0.5512344241084443,0.5748374898372127,0.5986151508387658
0.0579896178991861,0.1054735448504671,0.1510375217435723,0.1878843424649579,0.2188415876029299,0.2462118399607729,0.2714215019295332,0.295321894409707,0.3184358166893137,0.3411005885732066,0.3635447820701482,0.385928305944044,0.4083633005155462,0.4309254381738363,0.4536607124956725,0.476590285605714,0.49971459234657994
-0.0300825562786475,0.017341323270501,0.0622735458944073,0.0982038073423324,0.1281308372981583,0.1544256242563662,0.1785465967727692,0.2013634943962568,0.2234104031064243,0.2450314132250771,0.2664587772481847,0.2878539077718338,0.3093289159424641,0.3309583945346765,0.3527865803780051,0.374832491116264,0.3970942486879626
-0.1160545491222964,-0.0691824885592511,-0.0253168636207948,0.0093233439595363,0.0378976434545945,0.0628313613171518,0.0856048220362023,0.1070993130380116,0.1278553530112326,0.1482201733506535,0.1684268653861193,0.1886360616334122,0.2089579978707897,0.2294647130973668,0.250197543353276,0.271172513933562,0.29238484895484834
-0.1985243876812047,-0.152672579168822,-0.1102827036423541,-0.0772779223758169,-0.0503491698242391,-0.0270314330477862,-0.0058330132106371,0.0141317560432618,0.033404733081383,0.0523324668680042,0.0711458892642252,0.0900024445145976,0.1090085509135635,0.1282321483453898,0.1477104781508467,0.1674556935654623,0.18745951904918237
-0.2760108784749537,-0.2316121777248835,-0.1910708258474094,-0.1600094096036055,-0.1349810903542669,-0.113496117217801,-0.0940621342806808,-0.0757964334029565,-0.0581610574526449,-0.0408140889389188,-0.0235298558499204,-0.0061565895979191,0.0114063104032683,0.0292211000577399,0.0473197083403679,0.0657095258959864,0.08437817515741594
-0.3469989151840687,-0.3044395197097689,-0.2660735660295544,-0.237217899767905,-0.2142999555894698,-0.1948201957195369,-0.177296316950941,-0.1608559377503977,-0.1449702934889611,-0.1293060985162456,-0.1136460835609543,-0.0978466729028608,-0.0818151005915579,-0.0654963845179419,-0.0488651210921638,-0.0319195608797051,-0.01467676882545465
-0.4099867693450663,-0.3695966882995872,-0.3336790825535149,-0.3072393543082195,-0.2865912331282283,-0.269240055884902,-0.2537240708734061,-0.2391884837208197,-0.2251189635217141,-0.2111948309695313,-0.1972103426310953,-0.1830326109653339,-0.168578694969533,-0.1538024450443852,-0.1386861618910776,-0.1232345805686815,-0.10747000380491946
-0.463533288095733,-0.4255786392082004,-0.3923221039819509,-0.3684513205109246,-0.3501780400727974,-0.3350265661648197,-0.3215657892046656,-0.3089655181363834,-0.2967309471362855,-0.2845578744692323,-0.2722551230959996,-0.2597029149670691,-0.2468300542056003,-0.2336007152881382,-0.2200060187151573,-0.2060579688883212,-0.19178460428668512
-0.506302940436519,-0.4709802376383645,-0.440532810715304,-0.4193235562513782,-0.4034734348196541,-0.3905389787887952,-0.379129218032058,-0.3684452066851129,-0.3580165094356495,-0.3475590949866614,-0.3368992496633264,-0.3259326015872043,-0.3146015079240348,-0.3028818569539679,-0.2907746131225375,-0.2782997547437209,-0.2654914852477369
-0.5371068053636681,-0.5045393075919336,-0.4769817656210151,-0.4584647093905746,-0.4450287440506237,-0.4342748293145104,-0.4248608701885805,-0.4160253138447046,-0.4073266053581567,-0.3985043278123883,-0.3894049267881546,-0.3799415610339431,-0.3700717970230229,-0.3597844925380066,-0.3490913630539677,-0.3380209652604439,-0.3266140133929094
-0.5549378766315901,-0.5251740032624179,-0.5005191441647389,-0.4846632495619587,-0.4735760750948931,-0.4649139393072414,-0.4573914482687721,-0.4502899890779216,-0.4432009804652019,-0.4358907506157429,-0.4282283466961278,-0.4201463670022763,-0.4116190563185188,-0.4026493347795919,-0.3932604361959668,-0.3834899827538428,-0.37338544962564996
-0.5589994425199358,-0.5320132232804132,-0.5102069512690335,-0.4969213117722465,-0.4880636501567085,-0.4813551392349061,-0.4755738770088952,-0.4700490442791301,-0.4644086391649511,-0.4584484957076631,-0.4520624050288905,-0.4452040602165017,-0.4378656350192311,-0.4300650170827886,-0.4218375668376376,-0.4132303274942955,-0.4042976797012651
-0.5487257646385655,-0.5244192733535794,-0.5053434153862599,-0.4944806322188249,-0.4876831369516762,-0.4827448834139053,-0.4785131164631056,-0.4743688951651517,-0.4699798554944205,-0.4651736798216557,-0.4598707060420954,-0.4540470912344893,-0.4477139443365837,-0.4409048175053319,-0.4336676316027387,-0.4260590637819413,-0.4181404319482835
-0.5237948149096179,-0.5020025242048931,-0.4854792989118289,-0.476840312103149,-0.4718887117006831,-0.4684974958208173,-0.4655874997222466,-0.4625949168696761,-0.4592294844344302,-0.4553526180030446,-0.4509126332155859,-0.445909208092684,-0.440373127808929,-0.4343540820360321,-0.427912799947998,-0.4211156553300261,-0.4140308180343998
-0.4841333375454529,-0.4646283121463408,-0.4504263598730434,-0.443766636267884,-0.4404080761587986,-0.4383072656046935,-0.4364618130421363,-0.4343654321928071,-0.4317717941031536,-0.4285774449719107,-0.4247597126468746,-0.4203425210484407,-0.4153767922802685,-0.4099285915192415,-0.4040715108888262,-0.3978815291636249,-0.39143346433772036
-0.4299149465242252,-0.4124167556197966,-0.4002586117482933,-0.3952955715818189,-0.3932460343363894,-0.3921529807744939,-0.391092691468308,-0.3896178918156953,-0.3875273658501613,-0.3847536801057721,-0.3813037958657584,-0.3772262628942087,-0.3725923111798421,-0.3674843783760566,-0.3619887779335194,-0.356190847167191,-0.3501717315166003
-0.3615522956252258,-0.3457364652903059,-0.3353073137738226,-0.3317288371971096,-0.330681483441325,-0.3302957190379545,-0.3297271152110152,-0.3285879997489409,-0.3267227852368444,-0.3241004304465015,-0.3207577296143188,-0.3167678872790791,-0.3122223192138881,-0.3072195907226901,-0.3018584001483956,-0.296233045365012,-0.29043056635543363
-0.2796844816304289,-0.2651932289884146,-0.2561507102344759,-0.2536245077276411,-0.2532587254324276,-0.2532707496624578,-0.2528948100586954,-0.2518025386029263,-0.2498838316788979,-0.2471438946146201,-0.2436491325465155,-0.2394970840721568,-0.2347989386339868,-0.2296689072604293,-0.2242175480347753,-0.2185475770186464,-0.21275139145337577
