Values,Values_02_26_06,Values_02_35_19,Values_02_44_07,Values_02_52_57,Values_03_01_44,Values_03_10_39,Values_03_19_25,Values_03_28_19,Values_03_37_14,Values_03_44_21
1.315950713684043,1.1925017623532344,1.282794523208283,1.3917134122502794,1.4794589669505311,1.5446701854230005,1.5914605859041049,1.6245238555537251,1.6477375775211711,1.6639974067672123,1.6734161879268181
1.3133084227288103,1.195678130024837,1.2993044605032162,1.4205601291369112,1.518681037803586,1.591978272011878,1.6447752388237045,1.6821809173455191,1.7084891076370412,1.726937867978942,1.7376324830340468
1.310609152884899,1.1989289338736862,1.3156753926728482,1.4487639189337536,1.5566545745934108,1.6374733401554742,1.6958155304348037,1.737212131110354,1.7663567520907264,1.786808697149899,1.7986698015921092
1.307856749872337,1.2022161455832114,1.3318097576401524,1.476171324322792,1.593179148574515,1.6809169705309588,1.7443131494415878,1.7893263183800217,1.821032262322036,1.8432891379551428,1.8561999209701268
1.3050551789843527,1.205501570626409,1.3476146011396988,1.5026426119686764,1.6280790893891897,1.7221060517150704,1.7900438948601682,1.8382832150874693,1.8722633481522748,1.896118047104573,1.909956391808642
1.302208520447616,1.2087470745410402,1.363002085781328,1.5280525413897674,1.6612045162038511,1.7608741047179284,1.8328293035093768,1.8838953775175744,1.9198558177169724,1.94509621936836,1.959736978831378
1.2993209644665071,1.211914794230171,1.377889885420604,1.5522908370929658,1.6924318405024656,1.7970918465359416,1.8725373154751104,1.9260289672491608,1.9636744768262235,1.9900873846076208,2.005404721706399
1.2963968059479296,1.2149673332381856,1.392201462351793,1.5752623580946676,1.7216637275452638,1.830666968892144,1.9090819411826907,1.9646033666457068,2.003642728923908,2.0310178096589184,2.0468875435610063
1.2934404389040186,1.2178679404040134,1.4058662273449931,1.5968869657811493,1.7488285166831998,1.861543128537197,1.9424219203483943,1.999589608349163,2.039740852746953,2.0678744768322725,2.084176375448181
1.2904563505315234,1.2205806717436882,1.418819585103038,1.6170990981373787,1.773879114551987,1.889698166943299,1.9725583916701723,2.0310076367608074,2.072002973940189,2.100701853397337,2.117321809763667
1.2874491149675225,1.2230705358523426,1.4310028702527078,1.6358470654842123,1.7967913891877003,1.9151415991539973,1.99953162156765,2.058922455301645,2.10051278770247,2.129597311038208,2.1464293425165533
1.2844233867225994,1.2253036235318933,1.442363181444115,1.6530920897900565,1.8175621068126329,1.9379114331114584,2.0234168693998544,2.083439248835196,2.1253981302833824,2.154705298925482,2.1716533114196843
1.2813838937935245,1.227247222733849,1.4528531234446718,1.6688071161387044,1.836206465928478,1.9580704011041743,2.0443194941442746,2.1046976044497274,2.146824535993278,2.1762104167545315,2.19318968183248
1.2783354304590115,1.2288699202485067,1.4624304692159034,1.682975430823123,1.852755294936894,1.9757017032278423,2.062369432317744,2.122864984314326,2.164987951541857,2.1943295728300947,2.2112678735251503
1.2752828497630233,1.23014169186223,1.471057755790231,1.6955891255919735,1.8672519893366688,1.9909043781674545,2.077715197865915,2.1381296301498183,2.180106809336112,2.2093034451937648,2.226141856069946
1.272231055691715,1.2310339829372126,1.4787018292667498,1.706647451624972,1.8797492722398697,2.003788428544565,2.090517570921772,2.150693098813303,2.1924136844526783,2.221387489326296,2.238080767726972
1.2691849950510012,1.231519781535342,1.4853333553716803,1.716155109708604,1.890305867204104,2.01446983603295,2.1009431530314586,2.1607626416886943,2.202146775292649,2.2308427529187744,2.247359330703747
1.266149649053387,1.231573686305918,1.4909263127442982,1.72412052471925,1.89898317498974,2.023065605106252,2.1091579712217525,2.1685436464417016,2.209541454763775,2.23792676584751,2.2542483438275682
1.263130024623651,1.2311719713817066,1.4954574863860344,1.730554152831861,1.9058420457172087,2.0296889735050705,2.1153213119641454,2.174232358026542,2.214822136971668,2.242884771533898,2.2590055316853914
1.26013114543464,1.2302926504789158,1.4989059785363232,1.7354668688407675,1.9109397350256845,2.034444922349466,2.1195799587770643,2.1780090867670467,2.218194694014681,2.24594155452176,2.2618670173699464
1.2571580426854545,1.2289155422737237,1.501252753612333,1.7388684786308206,1.914327127327073,2.037426109502253,2.1220629942535068,2.1800320953442114,2.219839639126145,2.247294098991952,2.2630396647978452
1.2542157456359788,1.2270223389346295,1.5024802327844835,1.7407663982425658,1.9160463013117288,2.0387093366955047,2.122877309286165,2.1804323343579712,2.2199062669865666,2.2471052850601554,2.262694507205835
1.251309271912803,1.224596679429688,1.5025719522801406,1.7411645362439647,1.9161285027781136,2.038352644583482,2.1221039399423987,2.179309168765142,2.2185079106858843,2.2454987953555383,2.260961442257177
1.2484436176032867,1.2216242289081076,1.5015122976526996,1.7400624103995233,1.9145925779812591,2.036393110900051,2.1197953267101,2.176727206062597,2.2157184388840228,2.2425553650400367,2.2579253327803346
1.245623747155657,1.2180927650839248,1.4992863240697891,1.7374545230890497,1.9114439074258167,2.0328454059645407,2.115973562665745,2.172714302810037,2.21157007762672,2.2383104656890627,2.2536236072035316
1.242854583104771,1.213992272136251,1.4958796702216366,1.7333300127706566,1.9066738658055824,2.0277011376236715,2.110629667519909,2.1672607902302308,2.206052600482747,2.2327534689278377,2.2480454069489313
1.240140995644342,1.2093150421960055,1.4912785707929896,1.7276725912167807,1.9002598190630275,2.0209289950708933,2.103723894477618,2.160319923424152,2.199113889602629,2.2258282909703726,2.2411322810636474
1.2374877920682053,1.2040557840261832,1.4854699696520033,1.7204607684991489,1.8921656547621004,2.012475678564413,2.095187047376485,2.15180952337069,2.1906618303016594,2.217435475711187,2.2327803827399046
1.2348997061043572,1.1982117380332284,1.4784417330603197,1.711668359977896,1.882342827570305,2.002267580544544,2.084922757529194,2.141614747424342,2.180567464064736,2.2074356331058502,2.2228440795123086
1.2323813871673188,1.1917827962852117,1.4701829593775138,1.701265262077057,1.8707318880416024,1.990213163646743,2.07281064390326,2.129591893440408,2.1686692905399845,2.1956541124193003,2.2111408500457865
1.2299373895554753,1.1847716257700889,1.4606843789937702,1.6892184766044136,1.8572644504489948,1.9762059631604325,2.058710257416744,2.115573115768487,2.154778579053366,2.1818867575157497,2.1974573065833103
1.2275721616218485,1.1771837927183018,1.4499388356502352,1.6754933569834622,1.841865544458268,1.9601281260555088,2.042465690792966,2.099371908839086,2.138685525191316,2.1659065645222,2.1815561541541837
