Values,Values_02_33_35,Values_02_42_28,Values_02_51_22,Values_03_00_11,Values_03_09_12,Values_03_18_02,Values_03_26_59,Values_03_35_58,Values_03_44_56,Values_03_53_32,Values_03_53_53
1.0047223021628946,1.0818194127372265,0.9878535236586082,0.9008868611738932,0.8368010499590696,0.8001438814551369,0.7837366690447264,0.778447635060456,0.7781483838269875,0.7796538067958816,0.7815375806877327,0.7816112475028288
1.0049125382598971,1.0685171535899332,0.9542882028488114,0.846795722171883,0.7643680313785324,0.7129401264283187,0.6854778951594402,0.6722540359421403,0.666377195011376,0.6639993577509781,0.6631906032915214,0.6631758042313544
1.0051041308474926,1.055373152086021,0.9211392643395484,0.7933540554321061,0.6927567006072944,0.6266629554362975,0.5881988556358723,0.5670624685126533,0.5556148698408381,0.5493539036304883,0.5458503763423266,0.5457470043953743
1.0052975712048744,1.0424470662741765,0.888550659948172,0.7408016254842099,0.6223015822358015,0.5417289720461532,0.4923806198506064,0.4634017319999656,0.4464244368177037,0.4363046180565806,0.4301209605702982,0.4299294655509022
1.005493320599809,1.0297980582999495,0.8566662081912861,0.689379120613267,0.5533395276658669,0.4585585664225572,0.3985093896182534,0.3618068988641098,0.3393761062436802,0.3254465486962322,0.3166148023279074,0.31633620814656666
1.0056918075657633,1.017484535484005,0.8256288280438162,0.6393266266479368,0.4862072892269539,0.3775726129451391,0.3070724525951692,0.2628146877541487,0.2350422121246376,0.2173772478678494,0.2059471429780028,0.20558305756877465
1.0058934252983784,1.0055638870423316,0.7955797499200503,0.5908820551927263,0.4212390289670546,0.2991890863342087,0.2185540398634805,0.1669587276722717,0.1339920340602605,0.1126912739752112,0.0987302919892997,0.0982829096486653
1.0060985291837403,0.994092218244454,0.7666577116052203,0.5442795455697911,0.3587637975271404,0.2238196495396955,0.1334311576302148,0.0747647972365373,0.0367865939045593,0.0119746667010416,-0.0044321273982023,-0.004960031307808546
1.0063074344704297,0.983124083898364,0.7389981471457711,0.4997478599832886,0.2991030183964293,0.1518662660462993,0.0521694619856057,-0.0132538782698783,-0.0560264792943355,-0.0842005023804624,-0.1029508523104923,-0.10355593413865151
1.0065204140966553,0.9727122231202208,0.7127323768504559,0.4575087912512243,0.2425680118311579,0.083717887100249,-0.0247807575577619,-0.0966011934405879,-0.1439179272307867,-0.1752814071823681,-0.1962564718914563,-0.19693483961341682
1.0067376966831278,0.9629072973919324,0.6879868065645093,0.4177756018880352,0.1894575908677197,0.0197472607895228,-0.0969884253097494,-0.1748025209830188,-0.2263816021398427,-0.2607394845193159,-0.2838046433874672,-0.2845518831346418
1.0069594647014783,0.9537576339298008,0.6648821442602635,0.3807515124014173,0.1400557592747023,-0.0396920948952546,-0.1640453040584341,-0.2474087987744033,-0.3029388980095747,-0.3400751153293312,-0.3650809521539401,-0.36589216069764546
1.0071858528272344,0.9453089763826138,0.6435326417482184,0.346628255437652,0.0946295381036209,-0.0942687186672283,-0.2255693522079296,-0.3140002936599599,-0.3731428154541501,-0.412821907610939,-0.4396053502698727,-0.4404751726856601
1.0074169464853804,0.9376042448478004,0.6240453689635315,0.3155847109286218,0.0534269438751299,-0.1436758023018641,-0.2812077778217581,-0.3741900018694194,-0.4365816165619383,-0.4785505346756343,-0.5069361253428172,-0.5078587970143762
1.007652780595614,0.930683307140571,0.6065195278375884,0.2877856357251928,0.0166751375512246,-0.1876335335934376,-0.3306397637358106,-0.4276266583414613,-0.49288204063503,-0.5368720986095584,-0.5666733686407206,-0.5676427607366392
1.007893338523331,0.924582763174058,0.5910458122373636,0.2633804994130017,-0.0154212405261789,-0.2258911694963485,-0.3735788475025236,-0.4739973394095764,-0.5417120660099353,-0.5874410047486172,-0.6184619288210229,-0.6194715963934793
1.0081385512413803,0.9193357442099472,0.5777058198623604,0.2425024361643093,-0.0426815384319515,-0.2582288294330795,-0.4097749488802158,-0.5130296545453564,-0.5827832162756786,-0.6299573475626785,-0.6619938532160401,-0.6630370851235413
1.0083882967064957,0.9149717286204262,0.5665715213458353,0.2252673206458531,-0.0649503555302877,-0.2844590045112978,-0.4390160454491986,-0.5444935325904989,-0.6158524204723512,-0.664168820802063,-0.6970103319837847,-0.6980802019234215
1.0086423994532905,0.911516375665518,0.5577047911290223,0.211772974232219,-0.0820985960313271,-0.3044277832893496,-0.4611295033753024,-0.5682026156822936,-0.6407234457095342,-0.6898721744543984,-0.7233031707560384,-0.7243925887953959
1.0089006304075512,0.9089913786368932,0.5511570039783532,0.2020985061119043,-0.0940243116419435,-0.3180157986038492,-0.475983075124394,-0.5840152795951885,-0.6572479267380186,-0.7069142475930162,-0.7407158242750029,-0.7418175883896055
1.009162706919562,0.9074143385525172,0.5469687003090097,0.1963037923518138,-0.1006533340003486,-0.3251389027473811,-0.483485578961567,-0.5918353023693618,-0.6653260202107749,-0.7151926094272906,-0.7491440267538181,-0.7502508739921627
1.0094282930170746,0.906798659408034,0.5451693227740559,0.1944290946251677,-0.1019396993250718,-0.3257485799631812,-0.4835872763819581,-0.5916122039441294,-0.6649067117759191,-0.7146558409081739,-0.7485360544582428,-0.7496407114630287
1.0096969998765832,0.907153465803265,0.545777025885748,0.1964948191145354,-0.0978658689335612,-0.3198321058903004,-0.4762799633777585,-0.5833412782983447,-0.655987802061464,-0.7053034864581863,-0.7388926526871519,-0.7399878853895584
1.0099683865105256,0.9084835435676324,0.5487985597604501,0.2025014150701048,-0.088442750051805,-0.3074124633995679,-0.4615967899171094,-0.5670633367061036,-0.6386155935232198,-0.6871857003483307,-0.720266653552811,-0.7213453159199894
1.0102419606671622,0.9107893038094522,0.5542292284255184,0.2124294116170375,-0.0737095217303154,-0.2885480234142353,-0.4396118195470779,-0.5428641766384454,-0.6128842946507452,-0.660402605650801,-0.6927623035193547,-0.6938173852696513
1.0105171799389563,0.9140667706127524,0.5620529224974371,0.2262395906392782,-0.0537332708113981,-0.2633319980532116,-0.4104393380398551,-0.5108737861424726,-0.5789351518595195,-0.6251033763620663,-0.6565343114380731,-0.6575589846426503
1.0107934530745242,0.9183075924041064,0.5722422254364723,0.2438732928894048,-0.028608442877151,-0.2318916720291802,-0.3742329169028829,-0.4712652887913044,-0.536955313259626,-0.5814850460437451,-0.6117866197316237,-0.6127742841967009
1.0110701414884304,0.9234990768128818,0.5847585920032786,0.2652528538503518,0.0015438869308603,-0.194387416935285,-0.3311842347805701,-0.4242536300796655,-0.4871764230663212,-0.5297910399530587,-0.5587708942867381,-0.5597152215618401
1.011346560962492,0.9296242486533476,0.5995525969861526,0.2902821652705618,0.0365769182758,-0.1510114920961433,-0.2815216576537375,-0.370094002931519,-0.4298729413023242,-0.470309422810505,-0.4977847232595725,-0.4986796990502991
1.0116219835316,0.936661930468202,0.6165642517322443,0.3188473576775065,0.0763191999841565,-0.1019866352355851,-0.2255085775878632,-0.3090800081756242,-0.3653601811004385,-0.4033708516052735,-0.4291695119508179,-0.43000947663766126
1.0118956395466183,0.9445868448920306,0.6357233855005547,0.3508175985188475,0.1205758686951338,-0.0475644464662789,-0.1634415097972003,-0.2415415456913516,-0.2939920556509668,-0.3293462225049085,-0.3533080605297107,-0.35408774741608257
