Values,Values_03_46_31,Values_03_58_19,Values_04_09_56,Values_04_21_33,Values_04_33_24,Values_04_45_36,Values_04_56_17,Values_05_06_35,Values_05_17_24,Values_05_27_48,Values_05_38_09,Values_05_48_51,Values_05_59_46,Values_06_10_21,Values_06_21_10,Values_06_31_48,Values_06_41_54,Values_06_51_05,Values_07_00_05
2.330545979558816,2.54558643317646,2.620921730237921,2.7145858433631145,2.7699937224221043,2.815085180539122,2.865993328768165,2.91973459055988,2.965812127119536,3.0021377314584896,3.0311424219932155,3.05520285189576,3.075851697484907,3.094028124460028,3.1103378948738034,3.125198782925468,3.1389133367086983,3.1517071047073943,3.1637511341140336,3.175176584051523
2.325858560715245,2.543544866223659,2.6210793133627743,2.715711337668709,2.7713985030452863,2.8165992873344408,2.867529103747705,2.9212228328229366,2.9672301311676703,3.00349256062089,3.032447627512321,3.0564698841086377,3.077088571608296,3.095240088456116,3.111528287137613,3.1263696684957045,3.140065924179685,3.1528420162392514,3.1648685859147414,3.176276512377108
2.317160059276972,2.537423564649913,2.6171738599053715,2.712748876241141,2.7686931807967947,2.813987176153682,2.8649259845912045,2.918564820129526,2.9644986761464605,3.0006961692210963,3.02960004447969,3.053582515523227,3.074169450767869,3.092294564958608,3.1085598433052266,3.123380517320684,3.1370574019572026,3.149814839633733,3.1618230269375225,3.1732125235999766
2.3088834692493374,2.531629498097677,2.613593429660529,2.7100728892456987,2.766246445144506,2.811614273619849,2.8625475940902283,2.916124072763811,2.96198215872991,2.998113955462954,3.026965856796118,3.050907465594206,3.0714614003483804,3.0895588446394315,3.1058000137492643,3.120598913934729,3.134255491686857,3.146993456774471,3.1589825366094586,3.170352941747175
2.3007648313482973,2.525886213229939,2.610058688462478,2.707402287465548,2.763777045121352,2.809199447001195,2.8601132250883,2.913620717466736,2.9594016906993983,2.995467926713258,3.024267799155311,3.0481680358854075,3.068688162320991,3.0867570195610523,3.1029731818017465,3.117749499979528,3.131385081114137,3.144103005698214,3.156072520157416,3.167423465741517
2.292926712038878,2.5203020446036315,2.6066738393510027,2.704839054909626,2.7613866766360635,2.806844409046376,2.857724902385763,2.9111574967060374,2.956860892501912,2.9928625030447127,3.021610931828178,3.0454697736942045,3.0659556514432342,3.083995288586641,3.100185778646368,3.1149389129754144,3.128553008655598,3.141250536330663,3.153200261894005,3.164531646231969
2.2853510520042613,2.514844218993447,2.603402258826724,2.702344973196525,2.759037184299842,2.804511194723609,2.85534502212124,2.908697442460191,2.954323524161872,2.990262090564206,3.0189601669632955,3.04277796477551,3.063229424062714,3.081239407730978,3.097403717629056,3.1121332050561854,3.125725465857208,3.138402395308157,3.150332290703054,3.1616442299064773
2.2780494449124835,2.509508778504544,2.600235963191232,2.699910767873065,2.756719543315035,2.802191029959373,2.852965130024173,2.9062325904777024,2.951782156482003,2.9876597187296445,3.0163088746778746,3.0400862088530274,3.0605032235235474,3.0784832062219287,3.0946208820151417,3.1093263036549605,3.122896432362179,3.135552636656707,3.147462767907862,3.158755526059354
2.271017264313848,2.5042748554563503,2.5971500733516524,2.697510706151068,2.754408501079286,2.7998589888513283,2.8505605736458586,2.9037386032476897,2.9492127532847285,2.9850315831699645,3.013633391771046,3.037370899115215,3.057753433892423,3.0757030166296104,3.091813532812555,3.1064943977619186,3.1200420410274226,3.132677366026075,3.1445678108137605,3.155841709632829
2.264245852097387,2.499116872352772,2.594115024832191,2.695114811322982,2.7520747802513514,2.797486181906129,2.848102668498307,2.901186904381862,2.9465867711948914,2.982349113649356,3.010905061754681,3.0346032373946072,3.0549510723253896,3.072869645669907,3.088952258751961,3.1036078675255987,3.117132487442022,3.1297466303785675,3.1416173628537694,3.152872672163993
2.257719300357618,2.4940013601818203,2.591093435582051,2.692685760585417,2.7496819814871616,2.795036658095739,2.845555590783857,2.898541549541746,2.943868003253977,2.97957579175003,3.008087029867097,3.0317460092109285,3.052058545801957,3.0699451134373987,3.085998698269772,3.1006279889333905,3.114128717126523,3.126721087511445,3.1385718452804223,3.1498086556096414
2.251415515880637,2.488888040003293,2.58804121319932,2.690180004332541,2.7471877056154304,2.792468530428305,2.842877501067727,2.895760338237684,2.9410136736601995,2.9766682288521333,3.0051353062180586,3.028754633595312,3.049030688299472,3.066883677912864,3.082906550900968,3.0975079314212115,3.110983408629016,3.1235529739654675,3.1353831093524325,3.1466011884360756
2.24530629086162,2.483729899903933,2.58490764618382,2.6875478608164203,2.7445436548317232,2.7897340892586224,2.840020667331898,2.8927949383462743,2.9379745580398606,2.97357628084042,3.001998875234161,3.0255772674295143,3.045814859567628,3.063631927181208,3.0796216616261365,3.094192832914552,3.107641037852204,3.120186157353617,3.131994475567698,3.143193110896083
2.2393577889991696,2.478473671995723,2.581635875726928,2.684733977549209,2.7416961032971776,2.7867802942454616,2.836931979908992,2.8895914184160385,2.934695527146273,2.970243599976511,2.998620253982103,3.0221553686672284,3.0423515113875945,3.060129346556188,3.076082586522544,3.090620361654964,3.1040384338199987,3.1165566840418504,3.128341271503197,3.139519101579271
2.2335310609483665,2.473060322833981,2.5781633585851447,2.681677768326188,2.738586346362022,2.78354925545822,2.8335534708452257,2.8860908029744627,2.931116131930984,2.9666082443275634,2.9949361218777675,3.018424342792241,3.03857484730586,3.056308988061663,3.0722212684712784,3.086721394726246,3.100105456831772,3.1125934540349185,3.124351500885315,3.1355063385028665
2.2277826807208667,2.467425648090804,2.5744224074463857,2.678313909157153,2.735151210988167,2.779978786672519,2.8298229221568354,2.882229737573307,2.927171319262314,2.9626034363943705,2.990878115527189,3.0143143681357336,3.0344136731655014,3.052098341150157,3.067963923233572,3.082420914904424,3.09576590181698,3.108219126945188,3.1199467487082884,3.1310754003716417
2.2220654637282347,2.461500932482119,2.5703407656943664,2.67457284659338,2.7313235794480537,2.7760029827262684,2.825674515645144,2.877941217957412,2.922792234801188,2.958158429546668,2.986373749259083,3.009751362433344,3.0297924025368013,3.047420370399581,3.063232103196188,3.077639094604078,3.090938597038579,3.103351230460033,3.1150432949651385,3.1261413815944272
2.216329259905208,2.455213669651441,2.5658422070810043,2.6703813047774654,2.7270329101245148,2.7715528035141213,2.821039506669312,2.873155366618912,2.9179070977637647,2.9531994686377145,2.9813474493838457,3.0046580803205027,3.024632208416231,3.042194713231414,3.057943933492649,3.0722925632593068,3.0855386960595954,3.097903470720401,3.1095534378032847,3.120615223152679
2.210521804892452,2.448488327437466,2.5608471416544405,2.665662767589969,2.7222057279810694,2.7665566346462627,2.815846890457114,2.8678002250045296,2.9124421163580947,2.9476508145368947,2.975721673110293,2.9989553140699314,3.018852295022329,3.0363390131261028,3.0520154977100944,3.066295837130002,3.0794791437511746,3.0917872271457583,3.1033870103328107,3.1144052451493733
2.204589614050343,2.441247147049523,2.555273212563764,2.660337914630805,2.71676605807917,2.760940794004864,2.8100240271362447,2.8618025257085145,2.906322407463514,2.941435796130836,2.969418076171676,2.992563162532273,3.012371255898849,3.029770356074364,3.045362342665013,3.0595628829155115,3.072672289717957,3.084913207114946,3.0964530685214844,3.107418860444842
2.198478903244474,2.433410965269159,2.549035869263104,2.6543249897168617,2.710635773685308,2.754629949709203,2.803497185995992,2.8550884013851565,2.899472874863474,2.9344778427897653,2.9623586816975425,2.98540232104459,3.0051084718910284,3.0224067651061994,3.0379010587491693,3.0520087736327675,3.0650316097680204,3.0771932234396897,3.0886617154942124,3.0995644370898763
2.192136520823285,2.42490005078242,2.5420489050807467,2.6475400820638053,2.7037348300434068,2.7475474123711887,2.796191964566256,2.847583979859241,2.8918189910145315,2.926701439297841,2.9544669905845624,2.977395331830936,2.9969854886413083,3.0141686933805385,3.029550877756357,3.043551380574029,3.056473481517551,3.068542043268675,3.079926013606976,3.0907532637636175
2.1855108758560835,2.415634947943089,2.5342249499619425,2.639897302290004,2.695981354793165,2.739615262039034,2.7880335330021886,2.839215807073334,2.883287416981077,2.9180329327995933,2.9456689595016536,2.968467719000304,2.9879272968513413,3.004980439219292,3.020235212551697,3.0341130273835564,3.046918942416207,3.058879239403154,3.0701639183084968,3.0809015554981958
2.178552848703397,2.405537323804673,2.5254759126170754,2.631308838115644,2.6872915666689217,2.7307542683291888,2.7789466494723203,2.829911031586694,2.873806384268367,2.908401107854289,2.9358937570805934,2.958548914937545,2.977863419875718,2.9947713867355503,3.009883042449338,3.0236220113015984,3.0362953372367967,3.048130953732333,3.0593001466990195,3.0699324162141663
2.1712166711616114,2.394530816882931,2.515713370113497,2.6216848780622315,2.6775794955733927,2.7208835610858184,2.768855387982737,2.819597276586157,2.86330575109628,2.897737431424717,2.9250741919300585,2.947572865727254,2.9667286921881013,2.983476953159194,2.998430024423421,3.012013871997177,3.024537736850898,3.0362314569518896,3.047267868079341,3.057777649133664
2.163460764660253,2.382541888640385,2.5048489070284714,2.610933395630014,2.6667564795838867,2.709920008803074,2.7576825167423458,2.8082021182575625,2.851716634661022,2.8859758550121395,2.9131466882531134,2.935478182532881,2.954463589053447,2.9710390986264046,2.985819183162133,2.9992322598618992,3.011589980462973,3.0231243583021565,3.0340100728863457,3.0443792750608907
2.1552485261699985,2.3695006809022234,2.4927944104993167,2.598959791393826,2.654730418153244,2.697777263387406,2.7453484632919234,2.7956520834917127,2.8389705107627945,2.8730520467972687,2.90005066659106,2.922207684013324,2.9410139426540027,2.957406226215308,2.9720010024495656,2.985229222936055,2.99740515896754,3.0087632831154405,3.0194804393867685,3.029690580768886
2.1465490525011486,2.3553418841095626,2.4794623317489264,2.585666396308903,2.64140476603818,2.684364433134241,2.73176980283873,2.78187107603215,2.824997663669905,2.8589019133978586,2.8857271693471622,2.9077071525828275,2.9263298534957136,2.9425322697452225,2.956932706587013,2.9699646947203706,2.981945317416237,2.993111793923966,3.0036434735100874,3.0136764741959703
2.13733779445324,2.3400056222881096,2.4647659288338297,2.570951846407195,2.6266772597337766,2.669584351678493,2.716857209370725,2.7667781392731694,2.80972486330287,2.843459259800885,2.8701165543273657,2.8919231055856995,2.91036357900662,2.9263747349715,2.940576483981697,2.953404924171686,2.9651801096271475,2.9761422823337025,2.986473645497267,2.99631286874421
2.1275971327687664,2.3234383606827222,2.44861950939402,2.5547103472071155,2.6104383779436406,2.6533314199420017,2.7005128161772745,2.750284467180164,2.793072145095281,2.8266524285930017,2.8531550660086054,2.874799362651562,2.893066155103464,2.908891427403256,2.9228963665149053,2.9355195447959,2.947084088029816,2.957833503752925,2.9679531871748224,2.9775847548202843
2.117316868036044,2.305593841040552,2.430938696049244,2.536830855838005,2.592569550511285,2.635489011707073,2.682626944609329,2.7322895837047265,2.7749485719019726,2.8083997576264106,2.834770085515361,2.856272174531417,2.874382482992786,2.8900355687598203,2.903853439363495,2.916276933180407,2.9276322578337326,2.938166365914021,2.94806814573774,2.9574825424930284
2.1064946166094805,2.286434047429465,2.411640740793641,2.5171962204421314,2.57294114705454,2.615926452558833,2.663074178777836,2.7126766274309544,2.7552468692023075,2.788603701087224,2.8148738589006865,2.8362636692410983,2.854244595260972,2.869748976673009,2.883399019054418,2.895637460792766,2.906793468474235,2.9171175165029286,2.9268022150493658,2.9359961753528676
2.095136104342449,2.2659302022299883,2.390644918327184,2.49568233025186,2.5514102981670463,2.5944956079362824,2.641708791246576,2.691306704282713,2.7338368472821584,2.7671434756655646,2.7933555126995846,2.8146733720131243,2.8325628062067447,2.8479529625128746,2.861465406523825,2.8735442001227014,2.8845211605081245,2.894650208264903,2.9041277863708963,2.913106424560302
2.083255349570876,2.244063787591189,2.36787303177933,2.472157346237516,2.527818629444029,2.571027150497499,2.6183595628104244,2.6680123097535087,2.7105575604965515,2.7438661251899523,2.770071190431392,2.7913675714282893,2.8092144567979,2.824536595846443,2.837953802664156,2.8499106131292105,2.8607409384857734,2.8707018572684526,2.8799935823734004,2.888772678475174
2.0708747264861294,2.220827582332691,2.3432500677597945,2.4464811016915133,2.501990022706871,2.545326621665272,2.592824090730319,2.64258987673762,2.685208208514702,2.718575948996098,2.7448321899442707,2.7661663421330256,2.7840299922579907,2.7993419992747763,2.8127189749645267,2.824604735477293,2.835334408994407,2.845167660787276,2.8543081703495443,2.862916455987282
2.058024899957192,2.196226698238855,2.31670504108212,2.418504784663407,2.473728560432193,2.517170458827887,2.564862747206224,2.614791579788573,2.657537863077846,2.691022318306336,2.717391057486137,2.738828104300284,2.7567761708252605,2.772146386006401,2.7855502980687112,2.797429387651342,2.8081187220827064,2.817879619961421,2.8269186074397896,2.8353998055040366
2.04474462317178,2.170279593250166,2.288172072686181,2.38807103951168,2.4428168589060046,2.486302229737275,2.534192536429752,2.5843166263395454,2.6272342131257465,2.660886019898108,2.6874257110302966,2.7090317143640825,2.7271363105462783,2.7426406511596104,2.756148876641794,2.7680980134149777,2.778821304603789,2.78858034105393,2.797583475313458,2.805997730043506
2.031080390323184,2.143019032616633,2.257591746867356,2.3550146520935646,2.409015052597862,2.452429400023585,2.500481207069319,2.550802395335491,2.593911669163478,2.6277644283641903,2.65452183689675,2.676356257826053,2.694687657249013,2.7104044995035745,2.7241006216577226,2.736205895559527,2.7470494062556257,2.756891100419515,2.765939648647283,2.7743638381947107
2.017085938105136,2.1144929631049227,2.224912795237587,2.319164010460212,2.372060754943032,2.415221057958016,2.463342109395378,2.5138159490145275,2.5570993634975427,2.591156030566044,2.618154047699864,2.6402589752658456,2.6588762279117706,2.6748783684154307,2.688845426606631,2.701196768115992,2.712254336875208,2.722273899532388,2.731462361617607,2.7399886146916552
2.0028215920806174,2.084765260338158,2.1900941538545617,2.280343557306745,2.331670385411924,2.374307129908573,2.422330442365304,2.472846648201912,2.516229835472147,2.550445123205736,2.577666627133852,2.600052124607151,2.618989883611837,2.635332826102673,2.649643025792477,2.6623252873163623,2.6736907172639803,2.683987674142809,2.693418561928381,2.702150111037097
1.9883534570947656,2.053916305770563,2.153107435188227,2.2383774672454715,2.2875423129681334,2.329279734111957,2.37694171218055,2.427300846397456,2.470629507214523,2.5048878912465176,2.5322551407394465,2.5548800977781667,2.574130956153493,2.590836742393926,2.605536773458269,2.618616511196029,2.630371776088378,2.6410395461727108,2.650814272465276,2.6598575851844033
1.973752454775081,2.022043348064323,2.113939846161377,2.193094784883536,2.239362311788709,2.279697428218311,2.326613410630525,2.376499918206468,2.41951243747893,2.453601561599139,2.4809507820996584,2.503698800113891,2.5231905368032,2.5402264005106465,2.5553175319147177,2.568824556282382,2.581022803388808,2.592133134480792,2.602337847712992,2.611789815822987
1.9590932156993817,1.989260604027868,2.0725975652172663,2.144336240645791,2.18681184237755,2.225093189815252,2.270731100899436,2.3196831783062386,2.3619792799784896,2.395558912653184,2.422610061457743,2.445260189965398,2.4648275733571565,2.482078899317041,2.4974911738593577,2.511394043900263,2.524036432448551,2.5356176082637005,2.5463027748956684,2.556231663295887
1.944452838842597,1.955699056910339,2.029109563005116,2.091962910968048,2.129579641719415,2.164987003266705,2.2086402406932457,2.256017537639876,2.2970238401330336,2.329591083690449,2.3559133154971503,2.378105963511021,2.3974572284382067,2.414694721118632,2.4302549452408844,2.4444298995482963,2.457435574581789,2.469443512086704,2.4805961967544645,2.491015146226078
1.9299095362000367,1.921505914669116,1.983531811016908,2.0358667983269694,2.0673770083822527,2.0989038770148127,2.1396651332898533,2.184615971380909,2.223550062492824,2.254402308950464,2.279376464844525,2.30057560396822,2.319254486960661,2.33609618585297,2.351490097209372,2.3656835493207984,2.378852628918814,2.391134501955832,2.4026427497899103,2.413475018025859
1.9155411857478948,1.8868436976052336,1.935951769536102,1.9759832664769,1.9999569799371528,2.026397942521072,2.063136316233638,2.104566957632991,2.140402589393548,2.1686007802949336,2.1913813363944104,2.21083525218268,2.2281806171268483,2.244050534238069,2.258780644463594,2.272566450129813,2.285536938521643,2.297787945947089,2.309397595469247,2.320433582208692
1.9014238208256449,1.85188893313892,1.8864929815050528,1.9123050731499087,1.927137301364541,1.9470829463568071,1.9784274006722569,2.0149768742976195,2.046414054246864,2.070750119829784,2.0902304563756737,2.106934811190193,2.122041465145736,2.136128228724043,2.149470470102558,2.162204811049844,2.1744059787016283,2.1861214825784385,2.197387313023488,2.2082349497794236
1.887630088293372,1.8168304451072783,1.8353195257797368,1.8448974993729368,1.84882666433975,1.8606689035496708,1.885001781260876,1.915026773504644,1.9404717962508704,1.9594456222961687,1.974232120513589,1.9869008916812223,1.9985871277989016,2.0098080718130777,2.020772531018894,2.031551494153774,2.042158561730036,2.052586161357811,2.062821647383294,2.072854116272532
1.874227711128313,1.7818672354707827,1.782640008153445,1.773913794878096,1.7650531660556712,1.7670039150425525,1.7824686768964797,1.804043837340227,1.8216054495852856,1.833418120741214,1.8418202275784337,1.8488719452889435,1.8556614341643063,1.862639872912777,1.86994339768284,1.877571018485915,1.885468841073586,1.893567959769716,1.9018010513848256,1.9101090588751732
1.8612779932224903,1.7472059675485745,1.7287107010735585,1.699609869210447,1.6759933263562752,1.666119183020141,1.670646603661122,1.6815860320410867,1.6890946171772734,1.6916656214613413,1.6917102077373671,1.691278374408545,1.6914057756260072,1.6924712600291705,1.694532093669476,1.6975093113222144,1.7012757403205083,1.705695573823902,1.7106414685828175,1.7160011113315716
1.8488344048346,1.7130580718764827,1.6738373953475552,1.6223568980155294,1.581999380012981,1.5582741577117658,1.5496306660729322,1.5475359894843117,1.542592438299361,1.5336084350539414,1.5230868691252486,1.51306377602805,1.5045140700222388,1.4977363916480833,1.4927023356411224,1.489249052183151,1.487170810515906,1.4862600642772177,1.4863249382452008,1.48719561539222
