Values,Values_03_46_31,Values_03_58_19,Values_04_09_56,Values_04_21_33,Values_04_33_24,Values_04_45_36,Values_04_56_17,Values_05_06_35,Values_05_17_24,Values_05_27_48,Values_05_38_09,Values_05_48_51,Values_05_59_46,Values_06_10_21,Values_06_21_10,Values_06_31_48,Values_06_41_54,Values_06_51_05,Values_07_00_05
1.0694896676636385,0.7560994993757714,0.5040751539520206,0.3421807143284927,0.272702447448749,0.232754237360946,0.2042668257763382,0.1893639995240336,0.1848736105050664,0.1846642268807258,0.1859007343924181,0.1879555152154519,0.1908323141363254,0.1945472441846904,0.1990058557558238,0.2040301435240681,0.2094042531784249,0.2149067625062108,0.2203286238368179,0.22548165917229063
1.086032699391016,0.7618128080323828,0.4970653760415464,0.3259728950453861,0.2521941784826468,0.2096025336294659,0.1793413097947033,0.1636714208466128,0.1590700396919472,0.1589207657488244,0.1601759451655515,0.1621730286820484,0.1649381719784929,0.1685158918730662,0.1728327012636202,0.1777236879833818,0.1829805090881509,0.1883857146539027,0.1937320559305426,0.19883182886840436
1.0981524113806065,0.7635174356243495,0.4859779981319854,0.3056788108648438,0.2276128659463856,0.1823873112609994,0.150377639010324,0.1339916409613666,0.1293405118507759,0.1293073945168818,0.1306261504977974,0.1325992359539744,0.1352773402385412,0.1387359091295734,0.14292471717317,0.1476938725347827,0.152844109452487,0.1581632024681784,0.1634466900500905,0.1685081102708389
1.1101614233239394,0.7655791735255182,0.4752196734939643,0.2857417871766006,0.2034176347759569,0.1555753262530887,0.1218458595553326,0.1047937893726192,0.1001508708003431,0.1002863023274838,0.1017103033323169,0.1036903686105838,0.1063037456747811,0.1096592290015577,0.1137320811463594,0.1183893131348643,0.1234422749227496,0.1286851998354768,0.1339173887256091,0.13895437901191926
1.121739469549604,0.7677180003919565,0.4645368813279184,0.2659334489456176,0.1793893936712623,0.1289504637285488,0.0935292901367676,0.0758572597901247,0.0712748750359075,0.0716255479735658,0.0731913086850339,0.0752047744467375,0.0777716761858103,0.0810364765729523,0.0850020808336509,0.0895542375720979,0.0945164180312135,0.0996905240127611,0.1048805738442379,0.10990484392167828
1.1329687541885198,0.77005920212762,0.4540845068917344,0.2464351883749184,0.1557185908517096,0.102705495731323,0.0656191505103441,0.0473679658911059,0.0428912520153704,0.043496658988043,0.0452341661039445,0.0473016455143056,0.0498351142985071,0.0530168994090467,0.0568796136105985,0.0613295167041217,0.0662036641340046,0.0713128041229652,0.0764666021982646,0.0814867918235838
1.1438114873058198,0.7726096279918869,0.4439007003510582,0.2273119886744287,0.1324785585599385,0.0769151300715196,0.038187403252742,0.0193910757199171,0.0150563911118983,0.0159473023657769,0.0178786168568489,0.0200136365819202,0.0225203231994686,0.0256209195798143,0.0293797045318144,0.0337251491953938,0.0385093042857673,0.0435529037673374,0.0486721595412056,0.05369295476688968
1.15427902566766,0.7754271729447558,0.4340769580597459,0.2086829243801706,0.1097962354599834,0.0517068827269335,0.0113577328442653,-0.0079579518123404,-0.0121245947117701,-0.0109276375664992,-0.0087897608727159,-0.0065820198518227,-0.0041030174574255,-0.0010887105103609,0.0025586801379006,0.0067914504873725,0.0114779961624155,0.0164501305413568,0.0215314753496334,0.026552726802355608
1.1643863800868337,0.7785750768014382,0.4247123666007613,0.1906753648933841,0.0878063873402207,0.0272153268412099,-0.0147401759575172,-0.0345590583444329,-0.0385435315968309,-0.0370316958569095,-0.0346851654878485,-0.03240910659835,-0.0299673869769547,-0.0270524689264857,-0.0235313807974681,-0.0194264879768398,-0.0148517712370558,-0.0099632966616472,-0.0049292099808526,8.662855658464892e-05
1.1741640123910848,0.7821336158685622,0.4159254122984486,0.1734368845640576,0.0666636178848144,0.0035941935773761,-0.0399584564071271,-0.0602753344338469,-0.0640768743879068,-0.0622544653870871,-0.0597091643791617,-0.0573799724323159,-0.0549949368813953,-0.0522015446393493,-0.0488300996054071,-0.0448762277259531,-0.0404350878464325,-0.0356496436437602,-0.0306790310725876,-0.02568107258671655
1.183654054177472,0.7861961472182946,0.4078500908932466,0.1571314533654634,0.0465386689434612,-0.0189872216294782,-0.0641345513914765,-0.0849564140120563,-0.0885890135729037,-0.0864748262571325,-0.083753854239042,-0.0813986307705059,-0.0791005349421736,-0.0764608336709512,-0.0732717525274831,-0.0695009030335984,-0.0652235132540024,-0.0605685282245545,-0.0556853467958632,-0.050725198535525824
1.1929104683007432,0.7908690668248834,0.4006359373522358,0.1419395722975729,0.027618697697091,-0.0403436435996346,-0.0870906615673405,-0.1084377889034039,-0.1119314669075524,-0.1095600277964655,-0.1067008455945189,-0.1043596574642502,-0.1021905860222959,-0.0997476921574327,-0.0967839646727086,-0.0932378639479027,-0.0891636765193213,-0.0846754840582557,-0.0799122747695798,-0.0750181718679681
1.201997921650483,0.7962704361361808,0.3944467121486502,0.1280570785093542,0.0101062523800496,-0.0602746716150012,-0.1086344274838305,-0.1305413171213135,-0.1339432246651353,-0.1313658874505956,-0.1284213316085718,-0.1261481440166441,-0.1241628827188703,-0.1219716963177021,-0.1192873903348113,-0.1160182872287649,-0.1121968272878586,-0.1079214608091182,-0.1033201488459733,-0.09852943823465184
1.210990773493666,0.8025286813517171,0.3894591504720182,0.1156940296386084,-0.0057816404187166,-0.0785654863215589,-0.1285594242176836,-0.1510754983411815,-0.1544508164061283,-0.1517366691148317,-0.1487757987898321,-0.1466392593464816,-0.1449060347525912,-0.143033954401769,-0.1406949211492366,-0.1377662932890204,-0.1342578731452797,-0.1302517926776179,-0.1258644287478324,-0.12122432628321932
1.2199718093467422,0.8097809920569548,0.3858613973510634,0.1050732888365036,-0.019814654286791,-0.0949877844636356,-0.1466458402951629,-0.1698358836434899,-0.1732684610638704,-0.1705049974949121,-0.1676137313231224,-0.165697767317246,-0.1642988201564094,-0.1628263097707747,-0.1609107575569796,-0.1583979011187185,-0.1552742318656426,-0.1516049607556263,-0.1474943843204099,-0.14306266465716214
1.2290308298491572,0.8181715264975531,0.3838512334944234,0.0964289141250173,-0.0317505026911041,-0.1093008346108254,-0.1626612309703107,-0.1866055052828532,-0.1901981810771866,-0.1874916841644094,-0.1847731798908004,-0.1831773663962424,-0.1822093203718592,-0.1812302931608763,-0.1798291977363893,-0.1778196716036016,-0.1751643453426205,-0.1719109924903764,-0.1681513942757188,-0.16399699270017426
1.2382630800441567,0.8278494068097133,0.3836340719214396,0.0900043298837683,-0.0413364620254486,-0.1212526747661174,-0.176361364446561,-0.2011553415000949,-0.2050298911850336,-0.2025054713555361,-0.2000801965606867,-0.1989198487446344,-0.1984938324517837,-0.1981158133690486,-0.1973331293923627,-0.1959270208706415,-0.1938358331606479,-0.191089472621703,-0.1877668302796523,-0.18397033224410744
1.2477675424195165,0.8389665259032233,0.3854207435348379,0.0860502954078691,-0.0483110640523316,-0.130581437581897,-0.1874911454894534,-0.213244798304652,-0.2175414403411611,-0.2153426681133897,-0.2133481065069185,-0.2127540456872634,-0.2129955215356853,-0.2133395457507387,-0.2132921800191269,-0.2126021555015282,-0.2111832338721041,-0.2090471098829203,-0.206259466905475,-0.20291345727125115
1.257645111797164,0.8516751828686481,0.3894250845016149,0.0848226790206638,-0.052405951586215,-0.1370167979685692,-0.1957856112715355,-0.2226222019605953,-0.2274985983421515,-0.22578666771352,-0.224376602509348,-0.2244945423991796,-0.2255427932068845,-0.2267429948142774,-0.2275604984758398,-0.227711598888427,-0.2270852995812707,-0.2256748213068884,-0.2235323754680753,-0.22074161558624297
1.2679966765606854,0.8661255707703502,0.3958613447731071,0.0865800513773879,-0.0533478876391066,-0.1402815358003513,-0.2009709938510781,-0.229025297270542,-0.2346549818568432,-0.2336073398363929,-0.2329506540195547,-0.2339401515162854,-0.2359473730275658,-0.2381502154687631,-0.2399741494208273,-0.2411032870306237,-0.2414018186754277,-0.2408443053257347,-0.2394692691092509,-0.23735066590968407
1.2789211339240942,0.8824631445479705,0.4049414403802319,0.0915811134281267,-0.050860908218771,-0.140093208188522,-0.2027658473939536,-0.2321817526212063,-0.2387519225430736,-0.2385603008845204,-0.2388392340778475,-0.2408721482033729,-0.2440020944760048,-0.2473651923600013,-0.2503481177983738,-0.2526032282980883,-0.2539699581764271,-0.2544040917480747,-0.2539302835313567,-0.25261261085197534
1.2905133707809282,0.9008259014294016,0.4168720761630095,0.100081976900729,-0.0446686086170365,-0.1361659274834779,-0.2008822421494904,-0.2318096791621458,-0.2395182888748455,-0.24038607704765,-0.2417938805455231,-0.2450522840439112,-0.2494784127260026,-0.2541688940698624,-0.2584729388153698,-0.262011740671475,-0.2646001367609893,-0.2661750767175272,-0.2667471981083767,-0.26637052673562867
1.3028622449183291,0.921341610492942,0.4318517691319001,0.1123333169348101,-0.0344965534633745,-0.1282122438674915,-0.1950270323243302,-0.227618179417138,-0.2366702841004724,-0.238809188147146,-0.2415471238378134,-0.2462206148259905,-0.2521236811134141,-0.2583160398011479,-0.2641109909244262,-0.2690993030559326,-0.2730714633905842,-0.2759455752720252,-0.2777181270739238,-0.27843291651466373
1.3160486041564323,0.9441250320140556,0.4500678058307552,0.1285774177456434,-0.0200748020094355,-0.1159451350210049,-0.1849032112097282,-0.2193079498344372,-0.2299112550832557,-0.2335371955507673,-0.2378108312018284,-0.244093197402192,-0.2516582491891345,-0.2595316399206494,-0.2669925145350734,-0.273602083727083,-0.2791268040227937,-0.283465952544667,-0.2866017396248969,-0.288567541725949
1.3301433830424072,0.9692751707546168,0.4716931697236532,0.1490451327942341,-0.0011405420736938,-0.0990801098601027,-0.1702113741036151,-0.206571972075735,-0.2189315603825184,-0.2242597741924996,-0.2302745371478631,-0.2383597328774863,-0.2477724655525908,-0.2575073979817715,-0.2668114471439562,-0.2752172384357161,-0.2824675696384893,-0.2884429265140055,-0.2931111005730313,-0.29649482295951457
1.3452058179570685,0.9968726103310628,0.4968834766412699,0.1739527807561454,0.0225591710354127,-0.0773374388536923,-0.1506513177506352,-0.1890963391163765,-0.2034085605431663,-0.2106478865806222,-0.2186038504628356,-0.2286812568715495,-0.2401236945524687,-0.251898089901781,-0.2632211955760308,-0.2735981024484336,-0.2827483521330553,-0.2905336699097298,-0.2969072590847427,-0.3018809352827255
1.3612818217387117,1.0269769780894002,0.5257739575425631,0.2034989974672418,0.0512645703813721,-0.0504445300160125,-0.1259238142155525,-0.1665612744023954,-0.1830068090075778,-0.1923531553562642,-0.2024390499369042,-0.2146880020803326,-0.2283334829643554,-0.2423180653267774,-0.2558304975297139,-0.2683494342796343,-0.2795715699159556,-0.2893398758360956,-0.2975927515098889,-0.3043307648591922
1.378402558085006,1.059624591430402,0.5584765282685336,0.2378615619706102,0.0852002228337563,-0.018138477316736,-0.0957326072479027,-0.1386424152292679,-0.1573785380641834,-0.1690075500797488,-0.1813940030188119,-0.1959775832284419,-0.2119850402196347,-0.2283380461205621,-0.2441995568240912,-0.2590229032320799,-0.2724823214518034,-0.2844019899710627,-0.2947052243795565,-0.30338093474140326
1.396583253980901,1.0948263371973224,0.5950769854843313,0.2771942117057079,0.124571952744985,0.0198311829105718,-0.0597866904300658,-0.1050124452808429,-0.1261645508522878,-0.1402235234608121,-0.155055564042493,-0.1721136796994719,-0.1906212235990984,-0.2094824272771922,-0.2278366695282115,-0.2451130479934654,-0.2609636823760246,-0.2751938517812446,-0.2877114253310073,-0.29849315149617006
1.415822285180913,1.1325658354282628,0.6356323665995548,0.3216234577689632,0.1695636252354442,0.0636994618530539,-0.0178029388924219,-0.0653431761153626,-0.0889956478852474,-0.105594752427629,-0.122983631578592,-0.1426254167193837,-0.163743248003814,-0.1852273163119398,-0.2061955914166112,-0.2260539692557826,-0.2444327199605436,-0.2611180277369647,-0.2760018526340352,-0.2890481695723795
1.436100565352897,1.172797937467554,0.6801685091922698,0.3712454061791078,0.2203337620833907,0.1136825972908825,0.0304908197141325,-0.0193081936170776,-0.045494735270367,-0.0646976608062568,-0.0847120685815758,-0.1070076728240568,-0.1308103694707775,-0.154999579398616,-0.1786739320440458,-0.2012170568091918,-0.2222375388300702,-0.2415021622836938,-0.2588863994241834,-0.27434071842011204
1.457381263919458,1.215447606009343,0.7286778423784895,0.4261225853695599,0.2770119538920053,0.1699743520094185,0.0853521936569862,0.0334137963259194,0.0047202172810889,-0.0170939241362107,-0.0397507156892084,-0.0647225709723651,-0.0912408241558974,-0.1181771979726615,-0.1446128990587722,-0.1699100927585073,-0.1936557159138828,-0.2155967193347477,-0.2355913787279457,-0.2535757903715425
1.4796098710124732,1.2604092210459312,0.7811174388498506,0.486280774136763,0.3396950223995236,0.2327418479369911,0.1470199562461059,0.0931347679075091,0.0620321764747613,0.0376658152749525,0.0124112408081029,-0.0152024454200361,-0.0444143427968908,-0.0740912812687104,-0.1032987615144653,-0.131378120999391,-0.1578945344418358,-0.1825745422250436,-0.205258373931691,-0.22586674931427886
1.502714620431369,1.3075463508397445,0.8374073521566745,0.5517058186023599,0.4084428772040397,0.3021208381048579,0.2157089777326898,0.1601521423731886,0.1268197827080063,0.1000367615466487,0.0723002464674922,0.0421453802995049,0.0103233913429662,-0.0220301328390508,-0.0539664579376107,-0.0848065343598359,-0.1140934922254122,-0.1415327295983725,-0.1669454329630257,-0.1902357979083757
1.5266072732563063,1.3566920208332731,0.8974292595989686,0.622340422355729,0.4832740030388427,0.3782103048620134,0.2916042019685794,0.2347423160235577,0.1994505699586464,0.1704730040393905,0.1404513534660078,0.1079316134554845,0.0736539106229865,0.0387541618482266,0.0041941497521967,-0.0293269121281619,-0.0613296464807251,-0.0914974171974531,-0.1196312222691685,-0.14561744413509167
1.551184256041153,1.4076495058034684,0.9610254272333992,0.6980808921275581,0.5641605089001647,0.461066261694802,0.3748534901489199,0.3171527140338279,0.280272373808877,0.2494184287960454,0.2173987832190629,0.1827753474437858,0.1462762444589004,0.1090360672966594,0.0720287735709607,0.0359737486037351,0.0013735234540999,-0.0314321825505396,-0.0622228912418284,-0.09086574975799305
1.5763281385572605,1.4601936614904487,1.0279980105997704,0.7787738238609182,0.651022671499191,0.5506946306129402,0.4655591378471826,0.4075921053432312,0.3696025890602126,0.3372950899201701,0.3036635918493227,0.26729119806678,0.2288936940673979,0.189603167600978,0.1504052084745041,0.1120396140505645,0.0750328909929487,0.0397490352056336,0.0064314156379108,-0.024766340657202745
1.601909427159538,1.5140728014145342,1.0981087035054395,0.8642127230819844,0.7437229163352249,0.6470430719743782,0.5637678638023798,0.5062188888162129,0.4677148932937271,0.4344885616501083,0.3997378644602815,0.3620725544766655,0.3221963457265481,0.2812381348617907,0.2401949344745911,0.1998274137474646,0.160687030688134,0.1231633698382722,0.0875242056744032,0.053945568322519545
1.6277886412974203,1.569011112698813,1.1710787483512397,0.9541345715898556,0.842059204832585,0.7499916651995472,0.669459077008972,0.6131270480976087,0.5748230146517378,0.5413297255748606,0.5060647676378672,0.467670150480612,0.4268384075857293,0.3846950650388142,0.3422486692226318,0.3002814108946914,0.259370791024013,0.2199333725607683,0.1822629094142668,0.14655951406968468
1.65381863278952,1.6247115916580592,1.2465893258382004,1.0482163824640789,0.9457578410369644,0.859342385361154,0.7825312631507149,0.7283294844276899,0.6910611043930168,0.6580723953578089,0.6230136995010935,0.5845650309704273,0.5434092813367398,0.50066893221611,0.4573644662108796,0.4143003878645246,0.3720813921933292,0.3311524291634452,0.2918348073905096,0.2543543963880086
1.6798471005089315,1.6808594659964842,1.3242823501117176,1.146071829805848,1.0544657823671713,0.9748074020875536,0.9027864062445984,0.8517384909093878,0.8164602986638232,0.7848661676062809,0.7508497191960185,0.7131348819310824,0.6723971205992036,0.6297566963321988,0.5862466790329713,0.5426947566937624,0.4997339533599961,0.4578389550874334,0.4173601251052519,0.3785506870841307
1.7057192473516407,1.7371260561916668,1.4037617078657938,1.2472481003542013,1.1677426416077146,1.0959963545542268,1.0299124936761992,0.983143252347296,0.950921150462416,0.9217239498928408,0.8896964567843886,0.8536126597232613,0.8141435355897175,0.7724084409110176,0.729453881793779,0.6861315977426146,0.6431039675893525,0.6008766053835809,0.5598302570486465,0.5202469277349581
