Values,Values_03_00_37,Values_03_06_59,Values_03_10_06,Values_03_11_23,Values_03_16_15,Values_03_25_30,Values_03_34_46,Values_03_44_00,Values_03_53_13,Values_04_02_36,Values_04_11_53,Values_04_21_15,Values_04_31_45,Values_04_42_32,Values_04_53_19,Values_05_04_03,Values_05_14_53,Values_05_25_28,Values_05_36_11,Values_05_46_18,Values_05_56_19,Values_06_06_15,Values_06_15_49,Values_06_25_38,Values_06_35_27,Values_06_45_26,Values_06_55_29,Values_07_05_30,Values_07_15_29,Values_07_26_22,Values_07_36_31,Values_07_46_35,Values_07_56_39,Values_08_06_43,Values_08_16_48,Values_08_26_53,Values_08_36_57,Values_08_46_59,Values_08_56_53,Values_09_06_14,Values_09_15_35,Values_09_24_55,Values_09_34_15,Values_09_43_35,Values_09_52_56,Values_10_02_17,Values_10_11_45,Values_10_21_08,Values_10_30_30,Values_10_39_58,Values_10_48_57,Values_10_57_44,Values_11_06_29,Values_11_15_15,Values_11_23_59,Values_11_32_44,Values_11_41_28,Values_11_50_12,Values_11_58_56,Values_12_07_39,Values_12_16_24,Values_12_25_08,Values_12_33_54,Values_12_42_37,Values_12_51_20,Values_12_59_44,Values_13_08_07,Values_13_16_30,Values_13_24_53,Values_13_33_14,Values_13_41_36,Values_13_46_27
-1.1404292938852671,-1.1243779207523112,-1.080860517780755,-1.1147520005425702,-1.1119716338059142,-1.1667636069381355,-1.1924323732754172,-1.1900479327417235,-1.1774206664291749,-1.1618935536933992,-1.1462047929107797,-1.131297847582438,-1.1174465522750672,-1.1046865526953458,-1.0929773029039966,-1.0822603002008389,-1.072477826567024,-1.0635772528911234,-1.0555105941329677,-1.0482329358358986,-1.041700976146354,-1.0358720212211985,-1.0307034459492022,-1.0261525297674414,-1.0221765587281395,-1.018733095930355,-1.0157803413412023,-1.0132775216113723,-1.0111852676556663,-1.00946595196094,-1.0080839685759957,-1.0070059473817576,-1.006200900427321,-1.0056403026258482,-1.005298112147887,-1.0051507379515083,-1.0051769626883995,-1.0053578299329862,-1.0056765043758873,-1.0061181131896593,-1.006669576005479,-1.0073194300051782,-1.0080576556145435,-1.0088755072296625,-1.0097653524224377,-1.0107205220848807,-1.0117351731919892,-1.01280416508783,-1.0139229495931616,-1.0150874747589522,-1.0162941017444345,-1.0175395339627624,-1.0188207574991093,-1.020134991695252,-1.0214796487547892,-1.0228523011704638,-1.0242506559492215,-1.025672534516543,-1.027115857388848,-1.028578632736619,-1.0300589480907203,-1.0315549645110824,-1.0330649126729892,-1.034587090376755,-1.0361198610919562,-1.0376616531962124,-1.0392109596694938,-1.040766338033196,-1.042326410363362,-1.0438898632866271,-1.045455447843612,-1.0470219792012037,-1.0479305567867523
-1.1001314832083398,-1.086464080125135,-1.0629469346040914,-1.076771167569572,-1.0739716046747383,-1.1481527459975471,-1.172586052336536,-1.1686533729890158,-1.154307143436257,-1.136975195555514,-1.1194444210330488,-1.1026866823990182,-1.0869934480284744,-1.0724123075547098,-1.0589114629761316,-1.0464391331654126,-1.0349428456128946,-1.02437402290685,-1.0146877119205042,-1.0058411428844312,-0.997792387600723,-0.9904994624658586,-0.9839198895218882,-0.9780106246506732,-0.9727282432005594,-0.96802928468835,-0.9638706776222464,-0.9602101854818252,-0.9570068323306876,-0.9542212808728218,-0.9518161467951832,-0.949756241851382,-0.9480087442541084,-0.946543299356715,-0.9453320565490247,-0.9443496503008412,-0.94357313400093,-0.9429818758835125,-0.9425574259702888,-0.9422833624800704,-0.9421451253581532,-0.9421298436180708,-0.9422261621503102,-0.9424240725873552,-0.9427147518151424,-0.9430904107245623,-0.9435441550073376,-0.9440698590155862,-0.944662053089155,-0.9453158242686284,-0.9460267299590962,-0.9467907237611876,-0.9476040925382816,-0.948463403668483,-0.949365461380257,-0.9503072710088356,-0.9512860101770216,-0.9522990058028687,-0.9533437160371406,-0.9544177162615602,-0.9555186884050254,-0.9566444128967656,-0.9577927627091424,-0.9589616989898384,-0.9601492678883592,-0.9613535982272838,-0.9625728997708032,-0.9638054618695816,-0.9650496523013368,-0.9663039162053132,-0.9675667749864152,-0.9688368251603824,-0.9695762223910466
-1.0506183510858205,-1.03931246844206,-1.0383025936451853,-1.0295385671508224,-1.0267210437887535,-1.1227157084553567,-1.1459339770051824,-1.1405124020046888,-1.124513000993112,-1.105438522311555,-1.0861224938697658,-1.0675654695010437,-1.0500773980343874,-1.0337186773997709,-1.0184669989067707,-1.0042779010196936,-0.9911046254197672,-0.9789030073379956,-0.96763139971878,-0.9572493828857268,-0.9477165537293556,-0.9389917481576032,-0.931032711779652,-0.923796127741968,-0.9172378915665652,-0.9113135345273684,-0.905978716930991,-0.9011897330072722,-0.89690398677353,-0.8930804126687454,-0.8896798257869453,-0.8866651950896268,-0.8840018389926682,-0.8816575470236274,-0.8796026340796869,-0.8778099357236502,-0.8762547535804012,-0.8749147604743872,-0.873769874526263,-0.8728021109087585,-0.871995419132542,-0.8713355127494317,-0.8708096973040695,-0.8704067012901298,-0.8701165138550496,-0.8699302319913795,-0.869839919154124,-0.869838476448419,-0.8699195269072711,-0.8700773128798075,-0.8703066061897596,-0.8706026303612397,-0.8709609940507839,-0.8713776346937567,-0.8718487713125767,-0.8723708653624871,-0.8729405886483383,-0.873554797237149,-0.8742105104838379,-0.8749048943095227,-0.875635247993674,-0.8763989937980599,-0.8771936688714687,-0.8780169189275429,-0.8788664932929606,-0.8797402409652811,-0.88063610742303,-0.8815521319553034,-0.8824864453188466,-0.8834372676089445,-0.8844029062097124,-0.8853817537837989,-0.8859549337698006
-0.9922139407883032,-0.983243263506664,-1.0072417240053615,-0.9733734722785288,-0.9705390689773558,-1.0907926292938137,-1.1128397561340426,-1.1060108498268408,-1.0884457694590697,-1.067712480378879,-1.0466891146702968,-1.0264051659789508,-1.0071898516266438,-0.9891171867704108,-0.9721750463606024,-0.9563268487702624,-0.941531989760476,-0.9277510574119388,-0.9149459712635426,-0.9030788596553336,-0.8921109937670412,-0.8820021404748969,-0.8727103512172241,-0.8641920960675369,-0.8564026328532509,-0.8492965131101022,-0.8428281468524862,-0.8369523687640305,-0.8316249662348999,-0.8268031441546915,-0.8224459123672094,-0.818514390152938,-0.8149720280019057,-0.81178475111241,-0.8089210317647235,-0.8063518995180632,-0.8040508987116451,-0.8019940032609236,-0.800159498259498,-0.7985278373377639,-0.797081483872184,-0.7958047431331956,-0.7946835913866507,-0.7937055068801971,-0.792859306621804,-0.7921349918428255,-0.7915236042298724,-0.7910170942045808,-0.7906082018958159,-0.7902903509356761,-0.7900575548411712,-0.7899043353657103,-0.7898256520348778,-0.789816841938515,-0.7898735687785221,-0.7899917800893055,-0.7901676716956457,-0.790397658356144,-0.7906783497242926,-0.7910065307747488,-0.7913791459595473,-0.7917932864101808,-0.7922461796295738,-0.7927351811574809,-0.7932577677974118,-0.7938115320317153,-0.794394177355931,-0.7950035142864352,-0.7956374568364702,-0.7962940193336862,-0.7969713134334373,-0.7976675452752013,-0.798079362564275
-0.9252897658656576,-0.9186238891579608,-0.9700948902796024,-0.908643156256668,-0.9057928875893824,-1.0527399819942171,-1.0736826545920803,-1.0655493171835322,-1.046526856734526,-1.024239041257928,-1.00160660085986,-0.9796881629957512,-0.9588329312605994,-0.9391292816466827,-0.9205759123256624,-0.9031446384926878,-0.8868014170897839,-0.8715119059325168,-0.8572418365985633,-0.8439560753493981,-0.8316177147977489,-0.8201875671508887,-0.8096240789169687,-0.7998835770301989,-0.7909207366452818,-0.7826891729996056,-0.7751420802209753,-0.768232860802816,-0.7619157073988099,-0.7561461130750842,-0.7508812970837787,-0.7460805415623695,-0.7417054403211779,-0.7377200649125771,-0.7340910557592164,-0.7307876478040302,-0.7277816405825748,-0.7250473230594485,-0.7225613630324214,-0.720302670308276,-0.7182522419708267,-0.7163929970348698,-0.7147096066911983,-0.7131883252571835,-0.7118168259118228,-0.7105840442709396,-0.7094800320406968,-0.7084958221720729,-0.7076233062940521,-0.7068551246753236,-0.7061845685853536,-0.7056054945318165,-0.7051122496692356,-0.7046996075186356,-0.7043627130525246,-0.7040970361054788,-0.7038983322076275,-0.7037626098133832,-0.7036861030721125,-0.7036652492961682,-0.7036966703937099,-0.7037771575792063,-0.7039036587994374,-0.704073268348341,-0.7042832182482487,-0.7045308710099509,-0.7048137134898171,-0.705129351583258,-0.7054755055354834,-0.7058500057281216,-0.7062507887835232,-0.706675893920316,-0.7069328616810724
-0.8502630052845653,-0.8458671319344643,-0.9272057630500966,-0.8357609624508859,-0.8328958609667033,-1.0089267564280753,-1.0288532746688943,-1.0195384063174584,-0.9991863484872412,-0.9754675823861944,-0.951343454639336,-0.9279018553018352,-0.9055126107294036,-0.8842791268141675,-0.8642115026232797,-0.8452904183803677,-0.827488762779198,-0.8107775544696203,-0.7951265659975224,-0.7805035828099346,-0.7668736640496483,-0.7541987850168358,-0.7424378843621683,-0.7315472271990666,-0.7214809752148266,-0.7121918671311795,-0.7036319335606067,-0.6957531913031371,-0.6885082801106119,-0.68185101939012,-0.675736873137576,-0.67012331958774,-0.6649701276677948,-0.6602395462184587,-0.655896414392804,-0.6519082032100708,-0.6482449985832403,-0.6448794365107973,-0.6417866005285453,-0.6389438908788871,-0.636330873946881,-0.6339291194664836,-0.6317220318976888,-0.6296946812788163,-0.6278336378119482,-0.6261268134083744,-0.6245633125940412,-0.6231332943490274,-0.6218278457993767,-0.6206388681361708,-0.6195589747476522,-0.6185814011393002,-0.6176999260212637,-0.6169088027740649,-0.6162027004042427,-0.6155766529953426,-0.6150260167849941,-0.6145464338651602,-0.6141338016667683,-0.6137842473915235,-0.6134941066602395,-0.6132599056865025,-0.6130783464060531,-0.6129462940237409,-0.612860766543655,-0.6128189258793021,-0.6128180702478072,-0.6128556275713666,-0.6129291496515409,-0.6130363069592024,-0.613174883868535,-0.6133427742538041,-0.613452789462418
-0.7675942848225465,-0.7654288390314559,-0.8789281587025224,-0.7551839301747728,-0.7523051218264758,-0.9597309315437136,-0.9787495671298764,-0.9683943195773412,-0.9468582144491918,-0.9218497117934648,-0.8963688145632851,-0.8715327285462928,-0.8477324478352081,-0.8250869943450648,-0.8036183773181443,-0.7833165566850787,-0.764161683493744,-0.7461304002244831,-0.7291967313820455,-0.7133315534996474,-0.6985020351192268,-0.6846714360237139,-0.6717992924435666,-0.6598419011252223,-0.648752994576637,-0.6384845121222462,-0.6289873922376683,-0.6202123327210599,-0.6121104832376738,-0.6046340491335921,-0.5977367960945875,-0.5913744532518268,-0.58550501776316,-0.5800889676105385,-0.5750893916562769,-0.5704720474461646,-0.5662053574919557,-0.5622603550679858,-0.5586105899071567,-0.555232003505958,-0.5521027828173759,-0.549203200047304,-0.546515445154658,-0.5440234565545322,-0.5417127544675496,-0.5395702803200282,-0.5375842447634799,-0.5357439860454491,-0.5340398397968683,-0.5324630207415337,-0.5310055164334909,-0.5296599926994224,-0.5284197102534971,-0.5272784517694242,-0.5262304585807455,-0.525270376061324,-0.5243932068508301,-0.523594270947459,-0.5228691718433066,-0.5222137678721103,-0.5216241480397754,-0.5210966116414485,-0.5206276510869406,-0.5202139373836128,-0.5198523078291928,-0.519539755494513,-0.5192734201846959,-0.5190505805847635,-0.5188686473388061,-0.5187251568887111,-0.5186177658865578,-0.5185442460836072,-0.5185162853858853
-0.6777850126284154,-0.6778051737687133,-0.825623362880405,-0.6674099581348493,-0.664518726578681,-0.905536277758355,-0.9237732240579336,-0.9125348932805092,-0.8899760027348546,-0.8638346323596939,-0.8371474972426753,-0.8110610863882196,-0.7859880058851408,-0.7620633894356602,-0.7393215916413317,-0.7177622090358258,-0.6973729425759924,-0.6781362913259811,-0.6600307234015461,-0.6430303681339061,-0.6271046437187123,-0.612218219382131,-0.5983313429202082,-0.5854004486569129,-0.573378939762971,-0.5622180511622382,-0.5518677201574205,-0.5422774130158382,-0.5333968736794142,-0.525176774995209,-0.5175692633727668,-0.5105283956086074,-0.5040104718568856,-0.4979742722628655,-0.4923812069290351,-0.4871953902048295,-0.482383650438615,-0.4779154865641135,-0.4737629821908612,-0.4699006871575494,-0.4663054755556262,-0.4629563881517766,-0.45983446601134,-0.4569225810207808,-0.4542052679420218,-0.4516685615861304,-0.4492998418486472,-0.4470876885018159,-0.4450217469607787,-0.4430926056645767,-0.4412916853017935,-0.439611139663528,-0.4380437676820046,-0.4365829360155486,-0.4352225114118633,-0.4339568019491774,-0.4327805063545369,-0.4316886704468392,-0.4306766498939091,-0.4297400784597286,-0.4288748410125627,-0.4280770505917757,-0.4273430289455239,-0.4266692899746306,-0.4260525256208616,-0.4254895937616184,-0.4249775077830813,-0.4245134275194737,-0.4240946512902441,-0.4237186088434205,-0.4233828550042328,-0.4230850639153503,-0.42292886346677766
-0.581374245815529,-0.5835294137334134,-0.7676577304961244,-0.5729744967078111,-0.5700723345741011,-0.8467294998400416,-0.8643264786361123,-0.8523761045105778,-0.8289690714897687,-0.8018651060968488,-0.7741357002530955,-0.7469564986988264,-0.7207620550497371,-0.6957040139072328,-0.6718294315151367,-0.6491478365140373,-0.6276547216119497,-0.6073386430407849,-0.5881826834858084,-0.5701643756800371,-0.5532555245212855,-0.537422336860338,-0.5226258944181787,-0.5088228874788202,-0.4959665053003333,-0.4840073913581531,-0.4728945924311272,-0.4625764516071349,-0.4530014131005039,-0.4441187208386342,-0.4358790030868278,-0.4282347430029268,-0.4211406400512498,-0.4145538705615137,-0.4084342577190356,-0.4027443624683189,-0.3974495068639048,-0.3925177415684839,-0.3879197684448804,-0.3836288284447456,-0.3796205640268538,-0.3758728642455643,-0.3723656995138487,-0.3690809519396714,-0.3660022460609687,-0.363114783752987,-0.3604051862277304,-0.3578613451878416,-0.3554722845075523,-0.3532280332201384,-0.3511195101687708,-0.3491384202115941,-0.3472771616322521,-0.3455287441941316,-0.3438867171322741,-0.3423451062308739,-0.3408983592202988,-0.3395412985667003,-0.3382690808570077,-0.33707716196135,-0.3359612672432825,-0.3349173661088721,-0.3339416502963276,-0.3330305153267657,-0.3321805446391873,-0.3313884959527892,-0.3306512895112996,-0.3299659978778627,-0.3293298369942035,-0.3287401582938468,-0.3281944416529041,-0.3276902890475747,-0.32741602141511333
-0.4789350802590587,-0.4831682917104765,-0.7054005397641919,-0.4724467758988435,-0.4695354219394188,-0.7836977119268359,-0.800809314234461,-0.7883290621658533,-0.7642593773821859,-0.7363740457301158,-0.7077774009151081,-0.6796740125308933,-0.6525206018641452,-0.6264856218258574,-0.601629103865475,-0.5779707399470195,-0.5555140084597644,-0.5342536895429454,-0.5141776294334248,-0.4952669027687877,-0.4774958342091933,-0.4608322990010136,-0.4452383429973026,-0.4306710428083347,-0.4170835043779358,-0.4044259102576641,-0.3926465466632466,-0.3816927623579377,-0.3715118290651583,-0.3620516869738738,-0.3532615689877342,-0.3450925047628791,-0.3374977104061625,-0.3304328728748219,-0.3238563399645549,-0.3177292278433349,-0.3120154580458318,-0.3066817359438546,-0.301697481906607,-0.2970347255901389,-0.2926679728092228,-0.2885740533410101,-0.2847319568656662,-0.2811226631433435,-0.2777289714460381,-0.2745353332059495,-0.2715276909795367,-0.2686933259589086,-0.2660207155610325,-0.2634994020149037,-0.2611198724325661,-0.2588734503646088,-0.2567521985855933,-0.2547488326262325,-0.2528566444089635,-0.2510694351836037,-0.2493814570317465,-0.2477873620384056,-0.2462821583468614,-0.2448611722842554,-0.2435200158274026,-0.242254558692498,-0.2410609044392377,-0.2399353699945174,-0.2388744681029624,-0.237874892227841,-0.2369335035390642,-0.2360473196370258,-0.2352135047074302,-0.2344293608778628,-0.2336923205436314,-0.2329999395143804,-0.23261789978546052
-0.3710705897026499,-0.3773179127444109,-0.6392220698320956,-0.3664256093500216,-0.3635070712236485,-0.7168262240888942,-0.7336170687567297,-0.7207974731888063,-0.696258816240591,-0.667781732944089,-0.6385014541101145,-0.6096511325287476,-0.5817097567334955,-0.5548627799401475,-0.5291833968872094,-0.5047016276674622,-0.4814290806824981,-0.4593668914898518,-0.4385077957075051,-0.4188365352433669,-0.4003300826478012,-0.382958114037659,-0.3666837766029474,-0.3514646748004576,-0.3372539762123177,-0.3240015497460639,-0.3116550695065058,-0.3001610384623003,-0.2894657034829789,-0.2795158469450212,-0.2702594499462398,-0.261646229318233,-0.2536280552344651,-0.2461592591901767,-0.2391968438208833,-0.2327006069720811,-0.2266331922984186,-0.2209600787079331,-0.215649520119903,-0.2106724462024108,-0.206002333755685,-0.2016150572939837,-0.1974887262282771,-0.1936035149474344,-0.1899414910085746,-0.1864864455857145,-0.1832237294555399,-0.1801400969218547,-0.1772235593678478,-0.174463249497865,-0.1718492968844231,-0.1693727149316276,-0.1670252990952985,-0.1647995359555967,-0.1626885225617919,-0.1606858952947716,-0.1587857675505739,-0.1569826753688441,-0.1552715302350046,-0.1536475782488809,-0.152106364927949,-0.1506437049210712,-0.1492556560116181,-0.1479384967992479,-0.1466887075513418,-0.1455029537276324,-0.1443780717963519,-0.1433110569704841,-0.1422990525403855,-0.1413393405541815,-0.1404293335972604,-0.1395665675044626,-0.13908687926935698
-0.2584093532147917,-0.266599292565184,-0.5694918584791533,-0.2555348265524932,-0.2526113898663688,-0.6464966020507625,-0.6631383980605922,-0.650175548677755,-0.6253670810084356,-0.5964936287698059,-0.5667193547708057,-0.5373055364062126,-0.5087534048434355,-0.4812654978635239,-0.4549282744428209,-0.4297821798867847,-0.4058470462068531,-0.3831304596071614,-0.3616301467338214,-0.3413346279552162,-0.3222236458428751,-0.3042688104653902,-0.2874345134214024,-0.271679038527466,-0.2569557731244491,-0.2432144353046049,-0.2304022527832576,-0.2184650497048957,-0.2073482148772574,-0.196997538280488,-0.1873599122722931,-0.1783839008051111,-0.1700201843542396,-0.1622218910419484,-0.1549448259783516,-0.148147611663099,-0.14179175206866,-0.1358416330028706,-0.1302644704590176,-0.1250302178339439,-0.1201114418831907,-0.1154831761615919,-0.1111227595426079,-0.1070096663079738,-0.1031253332071126,-0.0994529878206003,-0.0959774816844649,-0.0926851307457009,-0.0895635649961021,-0.0866015884871904,-0.0837890504715576,-0.0811167278921776,-0.0785762191547314,-0.0761598488576135,-0.073860582962164,-0.0716719536975601,-0.0695879935380607,-0.0676031774018183,-0.0657123723126477,-0.0639107937225116,-0.062193967761374,-0.0605576986822722,-0.0589980408686698,-0.0575112747772735,-0.0560938862908753,-0.0547425489645799,-0.0534541087652196,-0.0522255709122251,-0.0510540884772659,-0.0499369524746062,-0.0488715831772634,-0.0478555224745867,-0.04728787252408126
-0.1416006305586342,-0.1516535817690367,-0.4965770969692827,-0.140418404043947,-0.1374926290768087,-0.5730849576343165,-0.5897535539840822,-0.5768463023992332,-0.551969986305924,-0.5228987221598932,-0.4928236078419217,-0.463033464986583,-0.4340516165745762,-0.4060976605756987,-0.3792713334911563,-0.3536235347311605,-0.3291823622307009,-0.3059619110997019,-0.2839649756361025,-0.2631839506898442,-0.2436014638543257,-0.2251911915829377,-0.2079189174667537,-0.1917437647546223,-0.1766195103412282,-0.162495898345275,-0.1493198915186854,-0.1370368190103993,-0.1255913959221198,-0.1149286031496338,-0.1049944252934274,-0.0957364510526184,-0.0871043446705741,-0.0790501995938464,-0.071528786888826,-0.0644977116640236,-0.0579174904372001,-0.0517515623061562,-0.045966245853521,-0.0405306528655673,-0.0354165689246535,-0.0305983098091842,-0.02605256147701,-0.0217582103109102,-0.0176961692088999,-0.0138492040343505,-0.0102017640571035,-0.0067398191219761,-0.0034507055475077,-0.0003229820970706,0.0026537031041219,0.0054887343751864,0.0081906389799338,0.0107671865685029,0.0132254780152423,0.0155720243098827,0.0178128161301713,0.0199533849215201,0.02199885622981,0.0239539960845942,0.0258232511675595,0.027610783506383,0.0293205003329949,0.0309560797688252,0.0325209928657951,0.0340185225083113,0.0354517796553016,0.0368237172952118,0.0381371424844288,0.0393947267565315,0.0405990151833568,0.0417524342901187,0.0423990256873083
-0.0213092676828312,-0.0331370611340511,-0.4208411290702201,-0.0217353863948056,-0.0188100946324882,-0.4969604330685377,-0.5138329342883498,-0.5011801925415198,-0.4764382039600751,-0.4473683547682411,-0.417186637504926,-0.3872087124518412,-0.3579797169540311,-0.3297361766598626,-0.3025910318180818,-0.2766055970227521,-0.251816227218482,-0.2282435474261223,-0.205895470587989,-0.1847683459912976,-0.16484779297816,-0.1461096848234434,-0.1285213476949841,-0.1120429112683959,-0.0966287217317722,-0.0822287382900221,-0.0687898540255028,-0.056257101917924,-0.0445747234126381,-0.0336870896609707,-0.0235394745486384,-0.0140786849869641,-0.0052535578657542,0.002984664529128,0.0106820676025351,0.0178818924463349,0.0246244454365275,0.0309470764272543,0.0368842133630931,0.042467442037309,0.0477256207988445,0.052685021070387,0.0573694857374849,0.0618005985552865,0.0659978588131862,0.0699788565681165,0.0737594446463643,0.0773539045160283,0.0807751038752455,0.0840346444778206,0.0871429991964752,0.0901096378867031,0.0929431419275028,0.0956513076111275,0.0982412387738026,0.1007194292768457,0.1030918359325045,0.1053639426748737,0.1075408167095727,0.1096271574342716,0.1116273388662044,0.113545446324502,0.1153853080177477,0.1171505222151644,0.1188444805458564,0.1204703879511832,0.1220312797873666,0.1235300364710103,0.1249693960563926,0.1263519650543613,0.1276802277751967,0.1289565544358726,0.12967392285297008
0.1017895813898317,0.0882840044000226,-0.3426420259247529,0.0998453113784246,0.1027670582049909,-0.4184838432453551,-0.4357358595952975,-0.4235340525094907,-0.3991263462064604,-0.3702554498090427,-0.340160154954483,-0.3101821276970873,-0.2808879168009371,-0.2525307368130526,-0.2252365725823115,-0.1990770483734499,-0.1740967166732231,-0.1503227163089244,-0.1277681038953262,-0.1064332463006678,-0.0863068519759136,-0.067367118083157,-0.0495830653548988,-0.0329160020430844,-0.0173210314217925,-0.0027485270888633,0.0108544804202809,0.0235430425409788,0.0353731778194877,0.0464009115466801,0.0566814695039071,0.0662686192904564,0.0752141490738946,0.0835674713583193,0.0913753382892534,0.0986816545618711,0.1055273743625934,0.1119504691287049,0.1179859537684624,0.1236659599068147,0.1290198458014055,0.1340743336360806,0.138853666082077,0.143379775118474,0.1476724571928813,0.1517495498471831,0.1556271058576551,0.1593195618362294,0.1628398990203987,0.1661997945540585,0.1694097622380206,0.1724792821543631,0.1754169189617419,0.1782304289582192,0.1809268562428646,0.1835126185381942,0.1859935832343267,0.1883751344300297,0.1906622316917364,0.1928594613171162,0.1949710808401463,0.1970010575326532,0.198953101563533,0.2008306945090484,0.2026371137738909,0.2043754534670675,0.2060486422470577,0.207659458548142,0.2092105435944801,0.2107044125302549,0.2121434639632666,0.2135299881796539,0.2143109708599221
0.2270158152817303,0.2119385529758985,-0.2623312283974345,0.2236501175787116,0.226565042914489,-0.3380064569949579,-0.3558095470224168,-0.3442502691464092,-0.3203723439775277,-0.2918940818178582,-0.2620749112987405,-0.2322815434084646,-0.2031014124891935,-0.1748040800863794,-0.1475283338721105,-0.121355937714456,-0.0963395329125605,-0.0725127194792264,-0.0498936967423328,-0.0284868949349089,-0.0082841986330366,0.0107337487586499,0.0285960801706153,0.0453401332872147,0.0610098538793649,0.0756542465105001,0.0893259263822751,0.1020798068434372,0.1139719413524806,0.1250585265989746,0.1353950651620033,0.1450356802182197,0.1540325713838383,0.1624355987748887,0.1702919813597367,0.177646095406746,0.1845393591878905,0.19101019055201,0.1970940248792121,0.2028233818195249,0.2082279703275218,0.2133348225596076,0.2181684483810216,0.2227510033214515,0.2271024639067702,0.2312408053365992,0.2351821774047371,0.2389410754617821,0.2425305040072416,0.2459621310869605,0.2492464323567351,0.2523928241150537,0.2554097850144107,0.2583049664741534,0.2610852920667297,0.2637570463928231,0.2663259539732062,0.2687972489072219,0.2711757360060827,0.2734658441815152,0.2756716728267895,0.2777970319514033,0.2798454767405257,0.2818203372466176,0.283724743787234,0.2855616486110639,0.2873338443630621,0.2890439797789205,0.2906945730322868,0.2922880230807541,0.2938266193222799,0.2953125498362753,0.29615108688432984
0.3536897297862778,0.3371558585236113,-0.1802522629711645,0.3490059374693262,0.3519105766327194,-0.2558689108714168,-0.274388261131437,-0.2636561764635999,-0.2404970762942057,-0.2125993317242383,-0.183240768800419,-0.1538120552637382,-0.1249208662506944,-0.0968526696183266,-0.0697587351709838,-0.0437307345730267,-0.0188292418410764,0.0049057699134037,0.0274509852905835,0.0487978825723959,0.0689513252243225,0.0879281071759314,0.105755365001451,0.1224689053210187,0.1381115250013695,0.1527313932873691,0.166380546841963,0.1791135299442595,0.1909861967503096,0.2020546808275639,0.2123745291121209,0.2219999919664939,0.2309834577057209,0.2393750181855589,0.2472221511636067,0.2545695049746668,0.2614587714874545,0.2679286338043835,0.2740147760894588,0.2797499438114633,0.2851640437975277,0.2902842745429536,0.2951352783989863,0.2997393083406732,0.3041164031030367,0.3082845655127023,0.3122599397707055,0.3160569843477988,0.3196886379473591,0.3231664765919375,0.3265008605818754,0.3297010705319681,0.3327754321112141,0.3357314294373988,0.3385758073405356,0.3413146629649997,0.3439535272054974,0.3464974367013898,0.3489509970842092,0.3513184382520865,0.3536036624072525,0.3558102856230903,0.3579416736205343,0.3600009724739949,0.3619911348338946,0.3639149422446074,0.3657750241038674,0.3675738737111056,0.3693138618438488,0.3709972482249066,0.3726261912053699,0.3742027559533409,0.37509394698551374
0.4811372493350398,0.4632705175123821,-0.0967395574740106,0.4752451170709116,0.4781358421712264,-0.1724002680589182,-0.1917926412949032,-0.1820636510337113,-0.1598042245192308,-0.1326673890973385,-0.1039470408800401,-0.0750565906605979,-0.0466231958056291,-0.0189476964076757,0.0078065506025936,0.0335382557822809,0.0581791133926736,0.0816828992736196,0.1040212335846682,0.1251814927191177,0.1451652241376403,0.1639865497174604,0.1816704628846043,0.1982510623922103,0.2137697961225824,0.2282737805813136,0.2418142443468882,0.254445125433231,0.2662218376437897,0.2772002096910617,0.2874355931179763,0.2969821298613145,0.3058921672069639,0.3142158062860771,0.3220005695075262,0.3292911722483053,0.3361293846122045,0.342553969599337,0.3486006849744297,0.3543023370315978,0.3596888755580995,0.3647875203439651,0.3696229107537129,0.3742172709435387,0.3785905843890684,0.3827607724226455,0.3867438724072049,0.390554212080971,0.3942045774051969,0.3977063718589618,0.40106976582333,0.4043038351688624,0.4074166885908952,0.4104155835758812,0.4133070311567372,0.4160968898823948,0.4187904494643788,0.4213925047993133,0.4239074210482297,0.426339190538624,0.4286914822233471,0.4309676844666387,0.4331709418443235,0.4353041866895637,0.4373701659828332,0.4393714641801013,0.4413105225390539,0.4431896554066618,0.4450110639216209,0.4467768475098922,0.4484890135106364,0.4501494852371018,0.45108960297797723
0.608694958404435,0.5896272102955126,-0.0121173945636865,0.6017101611771425,0.6045832015431369,-0.0879172464745033,-0.1083292162224409,-0.0997689071574845,-0.0785803375342865,-0.0523758760870787,-0.0244630643328846,0.0037232802027762,0.0315373840612404,0.0586636560655063,0.0849271160937973,0.1102172009583303,0.1344581160990193,0.1575975403852824,0.1796021051679886,0.2004550919963676,0.2201546804520134,0.2387122188954555,0.2561504153458585,0.2725014857386026,0.2878053285971995,0.302107788356501,0.3154590528284479,0.3279122125446383,0.3395219952929574,0.3503436782566383,0.3604321727532357,0.3698412716460238,0.3786230466231016,0.3868273811050735,0.3945016239109821,0.4016903488281672,0.4084352057782047,0.4147748498368618,0.4207449353299721,0.4263781631418002,0.4317043704717432,0.4367506533110977,0.4415415130724609,0.446099019856322,0.4504429859147815,0.4545911438993131,0.4585593254051405,0.4623616362317085,0.4660106255791026,0.469517447021183,0.4728920097987763,0.4761431194605405,0.4792786073195708,0.4823054485436749,0.4852298689831428,0.4880574411176733,0.4907931695533104,0.4934415667423691,0.4960067195924711,0.4984923477217203,0.5009018540905845,0.5032383687829998,0.5055047866292101,0.5077037994111288,0.5098379232587097,0.5119095218447186,0.513920825949804,0.5158739498754376,0.5177709051711046,0.5196136120680739,0.5214039089680671,0.5231435603048132,0.5241300235989057
