Values,Values_07_54_23,Values_08_03_35,Values_08_12_42,Values_08_22_21,Values_08_32_15,Values_08_42_09,Values_08_52_10,Values_09_02_27,Values_09_12_39,Values_09_21_21,Values_09_29_48,Values_09_38_17,Values_09_46_43,Values_09_55_15,Values_10_03_43,Values_10_12_07,Values_10_20_34,Values_10_29_12,Values_10_37_40,Values_10_46_05,Values_10_54_31,Values_11_03_05,Values_11_11_43,Values_11_20_24,Values_11_29_04,Values_11_37_43,Values_11_46_17,Values_11_55_02,Values_12_03_36,Values_12_12_12,Values_12_20_57,Values_12_29_53,Values_12_38_47,Values_12_47_42,Values_12_56_48,Values_13_05_45,Values_13_14_17,Values_13_22_43,Values_13_31_09,Values_13_39_37,Values_13_48_04,Values_13_56_32,Values_14_04_59,Values_14_13_25,Values_14_22_04,Values_14_30_51,Values_14_39_33,Values_14_48_40,Values_14_57_19,Values_15_05_47,Values_15_14_01,Values_15_22_15,Values_15_30_28,Values_15_38_42,Values_15_46_56,Values_15_55_09,Values_16_03_22,Values_16_11_35,Values_16_19_49,Values_16_28_03,Values_16_36_16,Values_16_44_29,Values_16_52_43,Values_17_00_56,Values_17_09_08,Values_17_17_22,Values_17_25_35,Values_17_33_49,Values_17_42_05,Values_17_50_19,Values_17_58_32,Values_18_06_47,Values_18_15_00,Values_18_23_14,Values_18_31_27,Values_18_39_41,Values_18_47_55,Values_18_56_16,Values_19_04_30,Values_19_12_44,Values_19_20_58,Values_19_29_12,Values_19_37_25,Values_19_45_40,Values_19_53_52,Values_20_02_06,Values_20_10_19,Values_20_18_33,Values_20_26_46,Values_20_35_01,Values_20_43_15,Values_20_51_28,Values_20_59_42,Values_21_07_55,Values_21_16_10,Values_21_24_24,Values_21_32_38,Values_21_40_52,Values_21_49_07,Values_21_57_21
1.0287955273254314,1.0047514763306007,0.9865801965254254,0.9732305264127687,0.9634695693011384,0.9564909765320332,0.951658090905688,0.9484652752065408,0.9465164629468478,0.9455055471705824,0.9451982422652038,0.9454163733735949,0.9460249928487696,0.946922187262171,0.948031183791611,0.9492943090931172,0.950668393153664,0.9521212812233554,0.9536291884660512,0.9551746933602822,0.9567452148829378,0.9583318563172416,0.9599285271753067,0.9615312763665638,0.9631377859795074,0.9647469872488664,0.966358769543295,0.9679737601337411,0.9695931577850748,0.9712186071629644,0.9728521041502424,0.9744959243661352,0.9761525690006422,0.9778247233756666,0.979515224635153,0.9812270357723644,0.9829632237706496,0.984726940096442,0.98652140213528,0.9883498744671876,0.9902156491099304,0.9921220240720824,0.9940722797704972,0.9960696530318686,0.9981173086339412,1.0002183085075422,1.002375578953712,1.0045918764214643,1.0068697526203416,1.0092115198990024,1.0116192180145356,1.0140945835155477,1.016639023008499,1.0192535915643506,1.0219389774362275,1.024695494032786,1.027523079831908,1.0304213065788232,1.0333893956937965,1.0364262424206718,1.0395304468083797,1.0427003503009398,1.0459340763852505,1.0492295735944623,1.0525846591002035,1.0559970611452885,1.0594644587752229,1.0629845175378865,1.066554920164947,1.0701733915680938,1.0738377178464502,1.077545759334853,1.081295457982923,1.0850848396174289,1.0889120117665656,1.0927751578372336,1.096672528482851,1.100602430970333,1.1045632173015767,1.1085532717746749,1.1125709985490897,1.1166148096926525,1.12068311404812,1.1247743072068042,1.1288867627251986,1.133018824682799,1.1371688016015968,1.1413349617005852,1.1455155294407235,1.1497086832466137,1.1539125543262465,1.1581252264787452,1.162344736800644,1.1665690771589898,1.1707961963898794,1.1750240031115098,1.17925036909462,1.183473133145255,1.1876901054294546,1.1918990722379526,1.196097801120861
1.0384947824075736,1.014490988973969,0.9963744973008044,0.9830782104003694,0.9733691007003852,0.9664408688568308,0.9616570028497372,0.9585120375532166,0.956610072785043,0.9556451477191696,0.955383098267696,0.9556458470484636,0.956298522538802,0.9572392694335146,0.958391358319005,0.9596971474701166,0.9611134891775852,0.9626082437123804,0.9641576356135212,0.9657442483905996,0.9673555027321226,0.9689825011137632,0.9706191503416558,0.972261495199335,0.9739072125961884,0.9755552278142082,0.9772054237078988,0.9788584206333488,0.980515410161577,0.9821780295785604,0.9838482672739176,0.985528391318398,0.9872208953475858,0.9889284571676956,0.9906539064892724,0.9924001989996905,0.9941703945532312,0.995967637719311,0.9977951392812786,0.9996561575832142,1.0015539788540664,1.0034918958515122,1.0054731843801166,1.007501077403088,1.0095787367022302,1.0117092222058472,1.013895459336856,1.0161402049240849,1.0184460124477603,1.0208151975469104,1.0232498049093213,1.0257515777629216,1.0283219312337817,1.0309619308237226,1.0336722771744946,1.036453298060272,1.0393049482909469,1.0422268178692653,1.045218148327178,1.0482778567741196,1.051404566751937,1.0545966446757071,1.057852240314251,1.061169329613202,1.0645457580991238,1.0679792831215325,1.0714676133958034,1.075008444520524,1.0785994894860622,1.082238503509821,1.0859233028959874,1.0896517779499302,1.0934219002370822,1.097231724737804,1.101079387575643,1.1049631001083928,1.1088811402177123,1.1128318416041714,1.1168135818413163,1.1208247698725105,1.1248638335134915,1.1289292074373882,1.133019321979333,1.1371325930475358,1.1412674132766487,1.1454221445216055,1.1495951117126824,1.1537845980455166,1.1579888414621495,1.162206032310079,1.166434312101536,1.1706717732638294,1.174916459792234,1.1791663686749108,1.183419452049271,1.1876736199800972,1.1919267438032095,1.196176659990541,1.2004211744671591,1.204658067379022,1.2088850982421866
1.040300369453036,1.0163447134406278,0.9982638989225188,0.9849934389932417,0.9753028074213856,0.968387337761179,0.96361180796122,0.960471778591426,0.9585721539689072,0.95760759595458,0.957344417846632,0.9576049060338744,0.9582544651697894,0.9591914491381494,0.9603392866990926,0.9616404555181264,0.9630518978058203,0.964541541353574,0.9660856611875772,0.96766687834415,0.9692726411707784,0.9708940722838508,0.972525092897322,0.9741617578262576,0.9758017506656932,0.9774440008194544,0.979088393292914,0.9807355490707952,0.9823866591695364,0.9840433593929868,0.9857076359135236,0.9873817539943543,0.9890682039823426,0.9907696599965288,0.992488947725428,0.9942290185496444,0.9959929277730482,0.9977838152066448,0.9996048867003734,1.0014593955224944,1.003350622717646,1.0052818557872938,1.0072563652480648,1.009277378787844,1.011348052974398,1.0134714426361058,1.0156504682664165,1.0178878819940502,1.0201862328885447,1.0225478325271389,1.0249747219415832,1.0274686411614926,1.0300310026170791,1.032662869651954,1.0353649413108257,1.038137544342113,1.040980633096763,1.0438937976657523,1.0468762801818845,1.0499269988195887,1.0530445785892704,1.0562273877078614,1.0594735780024074,1.0627811276528596,1.0661478845159689,1.0695716082904778,1.073050009989538,1.0765807873964188,1.0801616555220876,1.0837903714013817,1.0874647529260062,1.091182691744443,1.0949421605178764,1.0987412150825395,1.1025779921944696,1.1064507036445004,1.110357627577584,1.1142970978216868,1.1182674919783853,1.122267218957576,1.126294706518132,1.1303483892903474,1.134426697616651,1.1385280474969122,1.142650831773916,1.1467934126570063,1.1509541156045997,1.1551312245393428,1.1593229783520425,1.163527568581521,1.1677431381927217,1.1719677813440066,1.1761995440552429,1.1804364256462396,1.184676380904949,1.1889173228757557,1.1931571262115903,1.1973936310456432,1.2016246473131345,1.2058479595217289,1.2100613319012423
1.04238952694738,1.018484506368002,1.0004319788422449,0.9871769855746864,0.9774924193684053,0.970575792873928,0.9657935678562964,0.9626426244795668,0.9607288917292944,0.9597478190113192,0.9594663205480825,0.9597071393570388,0.9603360264184964,0.9612515981506582,0.9623774823662908,0.9636563077173692,0.9650451309863638,0.9665119669184496,0.9680331565191466,0.9695913708530498,0.9711740961480738,0.9727724836360256,0.974380476068579,0.9759941443814044,0.9776111841340022,0.9792305334958964,0.9808520837656992,0.9824764602992409,0.9841048569781398,0.985738911279399,0.987380610092462,0.9890322186181084,0.9906962264927874,0.9923753065745552,0.9940722828122048,0.9957901044207338,0.9975318241515364,0.9993005789055488,1.001099571287761,1.0029320510053217,1.004801295242315,1.006710587356512,1.008663193454756,1.010662336567738,1.0127111683793788,1.0148127386305992,1.0169699625489412,1.0191855868455912,1.0214621550485925,1.0238019730972034,1.026207076314653,1.0286791989744068,1.0312197477212737,1.0338297800965055,1.036509989330324,1.0392606963408817,1.0420818496202966,1.0449730333501608,1.0479334836726222,1.0509621126518736,1.054057539024361,1.0572181245215402,1.0604420142246622,1.0637271792605418,1.0670714600829891,1.0704726086027896,1.0739283276344032,1.0774363063372303,1.0809942506712251,1.0845999082041642,1.0882510869687947,1.091945668399344,1.0956816146354889,1.099456970742858,1.1032698625242503,1.1071184907076526,1.1110011223442366,1.1149160802187663,1.1188617310238151,1.1228364729787037,1.1268387234539674,1.1308669070763726,1.1349194446502706,1.1389947431811869,1.143091187136904,1.1472071310438403,1.1513408934392784,1.1554907521531863,1.1596549408755918,1.163831646896692,1.168019009941779,1.1722151219918284,1.1764180280010037,1.1806257273804155,1.184836176207074,1.1890472900479434,1.193256947342349,1.197462993297914,1.2016632442299815,1.2058554923424758,1.210037510880357
1.0469310297503744,1.0230783623409725,1.0050478988829603,0.9917998806625908,0.982111320794753,0.9751823239880104,0.9703813328254766,0.9672067687673936,0.9652657517185254,0.9642546432662762,0.9639410520913392,0.9641482482741774,0.9647423824588588,0.9656223742805192,0.9667120818976186,0.9679543092465324,0.9693062467428972,0.970736011206446,0.9722200217622208,0.9737410093771484,0.975286506301946,0.9768476991962496,0.9784185581352484,0.9799951751644088,0.981575262175381,0.9831577699832964,0.9847425996745603,0.9863303841638495,0.9879223231391684,0.9895200584913932,0.9911255804022586,0.9927411564460418,0.9943692778645108,0.99601261846357,0.9976740025626172,0.999356379227062,1.0010628005780131,1.0027964024318212,1.0045603858713357,1.0063579986538214,1.0081925155908105,1.010067217246844,1.011985366515071,1.0139501827914787,1.0159648137035593,1.0180323045136317,1.0201555655483543,1.0223373381958505,1.0245801602388334,1.0268863314480707,1.0292578805526944,1.0316965348015412,1.0342036933760137,1.0367804059027572,1.0394273572289303,1.0421448593987128,1.0449328515117011,1.0477909078060847,1.0507182538936433,1.053713790682848,1.0567761250903809,1.05990360632706,1.0630943662202292,1.066346361884066,1.069657418984921,1.0730252738667558,1.0764476130065583,1.0799221084787607,1.0834464484490434,1.0870183620348195,1.0906356382300324,1.0942961389226948,1.0979978062917573,1.101738665130647,1.10551682076974,1.109330453381962,1.113177809502764,1.1170571915652108,1.1209669462000849,1.1249054519805493,1.1288711071711723,1.1328623179555506,1.1368774874776315,1.1409150059822786,1.144973242189995,1.1490505360034158,1.1531451925659544,1.1572554776462392,1.1613796143040138,1.1655157807245822,1.1696621091434731,1.1738166857517809,1.177977551492918,1.1821427036195022,1.1863100979685928,1.1904776518443545,1.1946432474505646,1.1988047358271776,1.2029599412200165,1.2071066658804934,1.2112426952247302
1.054727721146872,1.0309287820527218,1.0129143356380388,0.9996652355948724,0.989963239367435,0.9830114071072364,0.9781804228599764,0.9749704439901326,0.9729899273582676,0.9719362562919768,0.9715778162077424,0.9717384662611962,0.97228480377421,0.9731160875142412,0.9741564336662786,0.9753488429960072,0.9766506565012034,0.9780301065635452,0.9794637012931214,0.9809342404278713,0.9824293095809592,0.9839401370024872,0.9854607253430928,0.9869871923017454,0.9885172700924146,0.990049925731219,0.991585073304438,0.9931233562250144,0.9946659827091316,0.9962146016081432,0.9977712088004048,0.9993380765209876,1.0009176998063425,1.0025127555156863,1.0041260703703527,1.005760595249443,1.0074193835418208,1.0091055718118778,1.01082236138455,1.0125729997573985,1.0143607609772602,1.0161889243301694,1.0180607509038242,1.019979457745429,1.021948189571407,1.0239699881496784,1.0260477597062747,1.0281842408978008,1.030381964117981,1.0326432230623843,1.0349700396675303,1.037364133638128,1.0398268958227508,1.0423593666860278,1.044962221040225,1.047635759975199,1.0503799106682066,1.053194234417587,1.0560779428289973,1.059029921692442,1.06204876165281,1.0651327944623543,1.0682801332798075,1.0714887153300323,1.0747563451735118,1.0780807368525471,1.0814595533853046,1.084890442287277,1.088371066140564,1.0918991275475918,1.0954723881656612,1.0990886818491,1.1027459221835427,1.1064421049574424,1.1101753062407584,1.1139436768527922,1.1177454340482338,1.121578851220265,1.1254422463690292,1.129333970013561,1.133252393105947,1.1371958954212071,1.1411628547572918,1.1451516372304595,1.1491605888006169,1.1531880281240452,1.1572322407537292,1.1612914746607887,1.165363937032326,1.169447792232573,1.173541160848426,1.1776421197093034,1.181748702791298,1.1858589028734416,1.1899706739033526,1.1940819339601332,1.198190568755814,1.2022944356282317,1.2063913679531786,1.2104791799713657,1.2145556719584214
1.0665079624251326,1.0427637641977343,1.0247597181215495,1.0115022416148332,1.0017783600014492,0.9947943890034266,0.9899234686102604,0.9866676523145832,0.9846368543161466,0.98352957010978,0.9831150298468112,0.983217733088695,0.9837047628289428,0.9844757468323656,0.9854550824018248,0.9865859851740504,0.987825960984966,0.9891433691787322,0.9905148160839168,0.9919231777882768,0.9933560995755152,0.9948048566129624,0.9962634886916482,0.997728143134683,0.9991965759833132,1.0006677735932692,1.002141665900214,1.0036189094362056,1.0051007233850744,1.0065887658541577,1.0080850405995374,1.009591826607113,1.011111624725292,1.0126471168253135,1.0142011339412824,1.0157766306366351,1.0173766634033818,1.0190043713565426,1.020662957832957,1.0223556718052131,1.0240857882504528,1.0258565868244336,1.027671328401405,1.0295332292036494,1.0314454324777564,1.033410977838861,1.0354327686348332,1.0375135378720683,1.0396558134711822,1.0418618837766032,1.0441337644363422,1.046473167865671,1.0488814765553562,1.05135972147293,1.053908566720718,1.056528301390721,1.0592188392994542,1.061979726948786,1.0648101596438186,1.06770900530876,1.0706748351065118,1.0737059596532903,1.0768004692961048,1.079956276769002,1.0831711604801544,1.0864428066978502,1.089768849107449,1.0931469044189197,1.0965746030446923,1.1000496141831675,1.1035696650022702,1.1071325539475194,1.110736158456379,1.1143784376212162,1.1180574304679294,1.1217712506295887,1.1255180782416292,1.1292961498552645,1.1331037471157062,1.1369391848816452,1.1408007993437286,1.1446869366147798,1.1485959421253884,1.1525261511099811,1.1564758803175978,1.1604434210446526,1.1644270335098157,1.1684249425442823,1.1724353345523997,1.1764563556292638,1.1804861107557112,1.1845226639599542,1.1885640393549102,1.192608222917927,1.196653164968994,1.2006967832338364,1.2047369664317844,1.2087715783396686,1.2127984622580843,1.2168154458738751,1.220820346445624
1.0831313627570258,1.0594426244890902,1.0414437690024838,1.0281713262774432,1.0184180233345514,1.011393674861412,1.0064740498592115,1.0031632273391409,1.0010726762273412,0.99990207746463,0.9994215611357006,0.9994563089583112,0.9998739213929152,1.0005744196306208,1.0014825010542885,1.0025416110559522,1.0037094321329691,1.0049544601019578,1.0062534072596174,1.0075892324446507,1.0089496459727616,1.0103259744836637,1.0117122988352614,1.0131047994088578,1.0145012591198732,1.0159006864054891,1.0173030295519274,1.0187089605219155,1.0201197116296312,1.0215369522850128,1.0229626960789708,1.024399230637438,1.025849064459729,1.0273148862321495,1.0287995330802848,1.0303059650154134,1.0318372433879217,1.03339651161527,1.0349869767974178,1.036611891133392,1.0382745322809477,1.0399781820112766,1.0417261027204807,1.043521511522538,1.0453675518812844,1.047267262903016,1.0492235466418367,1.0512391339595204,1.0533165497082246,1.0554580781601055,1.0576657298004004,1.059941210697973,1.062285895714831,1.0647008068040502,1.067186597561398,1.069743544972651,1.07237154904226,1.07507014065233,1.0778384975862767,1.0806754682616797,1.0835796022819042,1.0865491866013015,1.089582285775352,1.0926767846143015,1.0958304314947525,1.0990408805986116,1.1023057315522062,1.1056225651437557,1.108988974139586,1.112402588530543,1.1158610949011531,1.1193622499427736,1.1229038883889877,1.1264839259121016,1.130100357644306,1.1337512530997156,1.1374347483208405,1.1411490360436782,1.14489235462602,1.1486629764136502,1.1524591961010122,1.1562793195583545,1.160121653458058,1.1639844959856718,1.1678661287688208,1.1717648101215472,1.1756787696242803,1.179606204012401,1.1835452743279713,1.1874941042210474,1.1914507793201807,1.1954133475606723,1.1993798203785166,1.2033481746355017,1.2073163552301642,1.211282278279317,1.2152438348084094,1.2191988949000785,1.2231453122254672,1.227080928950239,1.231003580940356
1.105503279326929,1.081870468328211,1.063872054485821,1.050578811408723,1.040789512968301,1.0337176602389642,1.02874178347133,1.025368086189976,1.0232096667643615,1.021967447952288,1.021412502345309,1.0213707261138731,1.021710261870828,1.02233154328694,1.023159582697421,1.0241380670002125,1.0252248647569828,1.0263886158801756,1.0276061448984295,1.0288604986184902,1.030139456793545,1.0314344013077976,1.032739457361168,1.0340508412767149,1.035366365418312,1.0366850626343946,1.0380069016988442,1.0393325719911577,1.0406633208249996,1.0420008306931567,1.0433471267361687,1.044704506889109,1.046075488942385,1.047462770022973,1.048869194971196,1.050297730877486,1.0517514455986812,1.053233488526598,1.054747072225498,1.0562954538550484,1.0578819155227368,1.0595097429191658,1.0611822017988868,1.0629025120321496,1.0646738191853444,1.066499163751873,1.0683814483855465,1.0703234036781035,1.0723275532492502,1.074396179073433,1.0765312881600189,1.0787345818015384,1.0810074286527325,1.0833508428913068,1.0857654686279234,1.0882515715101868,1.0908090382097275,1.0934373841453346,1.096135769380831,1.0989030222468543,1.1017376698009191,1.104637973924902,1.10760197153546,1.1106275172291806,1.1137123266193896,1.116854018635412,1.1200501552574418,1.123298277364268,1.1265959357124362,1.129940716375532,1.133330260332612,1.1367622772231472,1.1402345535423617,1.1437449558116284,1.147291429383251,1.1508719936521274,1.1544847344943472,1.158127794724015,1.1617993633106292,1.1654976640296866,1.169220944101805,1.1729674632916018,1.1767354837981974,1.1805232612228462,1.1843290367465864,1.1881510306154828,1.1919874369535732,1.1958364198765226,1.199696110860111,1.2035646072496609,1.2074399718295554,1.2113202333402386,1.215203387849715,1.2190874008435306,1.222970209986524,1.226849728439095,1.2307238486645196,1.2345904466745314,1.238447386635775,1.2422925258269193,1.2461237198695505
1.1345187744258298,1.110942149312333,1.092939923184063,1.07962082687726,1.0697899404921027,1.0626645847558196,1.0576261439113273,1.0541830155877094,1.0519499803800103,1.0506292428695316,1.049992848502485,1.0498674310362677,1.0501216930238215,1.050656494446211,1.0513971734825396,1.0522876672300996,1.0532860373498536,1.0543610736216684,1.0554897176058975,1.0566551081226654,1.0578450978173843,1.059051126807899,1.0602673672562253,1.0614900737537194,1.06271709020552,1.0639474757788352,1.065181221496447,1.0664190358022196,1.067662182570681,1.0689123588759653,1.0701716028641306,1.0714422242104384,1.0727267514183916,1.074027891482734,1.0753484984034458,1.0766915478243375,1.078060115622508,1.0794573587266274,1.0808864967843157,1.0823507935979546,1.0838535374748623,1.0853980198463706,1.0869875117192496,1.0886252376851886,1.0903143474460308,1.092057884976343,1.0938587556750443,1.095719692047361,1.0976432186852885,1.0996316174706198,1.1016868941176583,1.103810747270849,1.1060045414216286,1.108269284897347,1.110605614092675,1.1130137848918276,1.1154936719751398,1.1180447763680093,1.1206662411764152,1.123356875063958,1.1261151825907283,1.128939400218503,1.1318275364627468,1.134777414517086,1.1377867156100183,1.1408530213661752,1.1439738536454966,1.1471467105362467,1.1503690975180638,1.153638553120269,1.1569526687600646,1.1603091027732646,1.1637055889061598,1.1671399397980966,1.1706100461092437,1.1741138720615751,1.1776494482086035,1.1812148622225267,1.1848082484380338,1.1884277768232865,1.1920716419319153,1.1957380523064518,1.199425220664165,1.203131355150877,1.2068546517953975,1.2105932882622623,1.2143454189228944,1.2181091712183103,1.2218826432671333,1.2256639026048672,1.2294509859728142,1.2332419000432515,1.237034622986708,1.2408271067438288,1.2446172799536053,1.2484030514186455,1.25218231404211,1.255952949181259,1.259712831338084,1.2634598331744515,1.2671918307728003
