Values,Values_05_56_13,Values_06_05_55,Values_06_15_33,Values_06_25_10,Values_06_34_46,Values_06_44_36,Values_06_55_10,Values_07_05_45,Values_07_16_29,Values_07_27_16,Values_07_38_07,Values_07_48_27,Values_07_59_15,Values_08_09_39,Values_08_20_20,Values_08_30_55,Values_08_41_33,Values_08_52_17,Values_09_03_01,Values_09_13_02,Values_09_22_51,Values_09_32_52,Values_09_42_44,Values_09_52_37,Values_10_02_48,Values_10_12_46,Values_10_22_42,Values_10_33_03,Values_10_43_22,Values_10_53_38,Values_11_04_08,Values_11_15_26,Values_11_24_50,Values_11_33_45,Values_11_51_18,Values_12_00_56,Values_12_10_00,Values_12_13_35,Values_12_19_20
-0.4863078574382241,-0.4888456849172297,-0.4902488265030366,-0.4914856613345314,-0.4925920255349173,-0.4936136301099076,-0.4945881841500522,-0.4955427552893731,-0.4964961910254531,-0.4974614916015951,-0.498447565067753,-0.4994604474087532,-0.500504126057658,-0.5015810868370363,-0.5026926767187925,-0.5038393486596131,-0.5050208334943965,-0.5062362680125282,-0.5074842972087154,-0.5087631612332151,-0.5100707727858427,-0.5114047877559964,-0.5127626702158531,-0.5141417519887206,-0.515539286624066,-0.5169524975160581,-0.5183786199703435,-0.519814937172827,-0.5212588101632065,-0.5227077020757073,-0.5241591970245129,-0.5256110141027748,-0.5270610170225002,-0.5285072199425009,-0.5299477900334474,-0.5313810473132818,-0.5328054622479714,-0.5342196515711799,-0.5356223727304515,-0.5365135785306008
-0.5213555938048177,-0.52403518182235,-0.5254770620732185,-0.5267442713089634,-0.5278720176602493,-0.5289087410422126,-0.5298948982990179,-0.5308596606811364,-0.5318234086549757,-0.5328002417933405,-0.5337998477849722,-0.5348288080227084,-0.5358914824008149,-0.536990599040798,-0.5381276466467249,-0.5393031400386403,-0.5405168069994943,-0.541767727719342,-0.5430544462192485,-0.5443750651233429,-0.5457273299990404,-0.5471087063094588,-0.5485164501879213,-0.5499476732842363,-0.5513994015076275,-0.5528686273866177,-0.5543523558383929,-0.5558476433010507,-0.5573516303426717,-0.5588615680342899,-0.5603748384981388,-0.5618889701416819,-0.5634016481511152,-0.5649107208395542,-0.5664142024469258,-0.5679102729715677,-0.5693972755717142,-0.5708737120300649,-0.572338236724683,-0.5732687211610678
-0.5502796873020575,-0.553067499168426,-0.5545188472531204,-0.5557892321598296,-0.5569122919063798,-0.5579387229003231,-0.55891144942821,-0.5598615759164405,-0.560810912935844,-0.5617745978343415,-0.5627630614305318,-0.5637834092948238,-0.5648403621126441,-0.5659368849021565,-0.5670746070785624,-0.5682541075883641,-0.5694751160395857,-0.5707366630637961,-0.5720372005695852,-0.573374704040886,-0.5747467635484331,-0.5761506667501293,-0.5775834751917542,-0.5790420941881871,-0.5805233361074098,-0.58202397676486,-0.5835408047113464,-0.5850706633693171,-0.5866104861431707,-0.5881573248149574,-0.5897083716695127,-0.5912609758994203,-0.5928126549077253,-0.5943611011493126,-0.5959041851535342,-0.5974399553524867,-0.5989666352940667,-0.6004826187705793,-0.6019864633399173,-0.6029419530649625
-0.5727254111691703,-0.5755856389059314,-0.5770147853988574,-0.5782587805914894,-0.579348732854324,-0.5803371195604029,-0.5812690545148161,-0.5821774085079521,-0.5830853227893278,-0.5840089137387711,-0.5849593209153621,-0.585944154336607,-0.5869684847994721,-0.5880355094060101,-0.5891469975436944,-0.5903035945992433,-0.5915050367615513,-0.5927503118976514,-0.5940377883278544,-0.5953653243821073,-0.5967303658287052,-0.5981300346742522,-0.5995612107477812,-0.6010206063832804,-0.6025048340249719,-0.604010466454466,-0.6055340894169632,-0.6070723466047087,-0.6086219771359899,-0.6101798458650776,-0.6117429669987973,-0.6133085216083969,-0.6148738696968026,-0.616436557505639,-0.6179943207478208,-0.6195450844322001,-0.621086959898168,-0.6226182396265251,-0.6241373903355732,-0.6251026434328063
-0.5883783241762004,-0.591272500425298,-0.5926450107227763,-0.5938303337226265,-0.5948560638528001,-0.5957759776385816,-0.5966371012522089,-0.5974739078062086,-0.5983107727907051,-0.5991647354537578,-0.600047611708158,-0.6009674977290357,-0.6019298047053918,-0.6029379575840236,-0.6039938652602601,-0.6050982419235966,-0.6062508349818938,-0.6074505960937112,-0.6086958181929522,-0.6099842520623601,-0.6113132099462083,-0.6126796599170781,-0.6140803125121842,-0.6155116999920835,-0.616970248053564,-0.6184523396922383,-0.6199543709896551,-0.6214727987889377,-0.6230041804109195,-0.6245452057702442,-0.6260927223978975,-0.6276437539955889,-0.6291955132223016,-0.6307454094386927,-0.6322910521360462,-0.6338302507561274,-0.6353610115564104,-0.6368815321205455,-0.6383901940531447,-0.639348840852674
-0.5969756388391982,-0.599862210629431,-0.6011404893811685,-0.6022317637262159,-0.6031590969393897,-0.6039770728436166,-0.6047343515680947,-0.6054668461324538,-0.6062000721738029,-0.6069519378627282,-0.6077349048759909,-0.6085575385779047,-0.6094255817176997,-0.610342683376819,-0.6113108917420573,-0.6123309922043176,-0.6134027479097826,-0.6145250806364492,-0.6156962158312421,-0.6169138059863587,-0.6181750402224836,-0.6194767440040934,-0.6208154706071296,-0.6221875847359348,-0.6235893381348695,-0.6250169368919513,-0.6264666002111473,-0.6279346106258828,-0.6294173558207816,-0.6309113624454099,-0.6324133224565399,-0.6339201126497499,-0.6354288081190245,-0.6369366904092357,-0.6384412511268597,-0.6399401917528954,-0.6414314203469055,-0.6429130457735756,-0.6443833700192002,-0.6453177401305412
-0.5983202144547187,-0.6011540859567346,-0.6022969601899533,-0.6032553194276571,-0.6040466369370191,-0.6047257976891859,-0.605342813684389,-0.6059348756437872,-0.6065285467680386,-0.6071425519275979,-0.6077899694710789,-0.6084798181179422,-0.6092181641135538,-0.610008877414695,-0.6108541454816563,-0.6117548273138322,-0.6127107061872301,-0.6137206801064117,-0.6147829146506341,-0.6158949729639401,-0.6170539311137183,-0.6182564829490168,-0.6194990361872358,-0.62077780017666,-0.6220888652008254,-0.6234282730300245,-0.6247920785030526,-0.6261764021234906,-0.6275774738542366,-0.6289916685188358,-0.6304155333756161,-0.631845808559583,-0.6332794411672835,-0.634713593786669,-0.6361456482737146,-0.6375732055551807,-0.6389940821787155,-0.640406304271232,-0.6418080994994633,-0.642699038933453
-0.5922874194210364,-0.5950194775269843,-0.5959817723819252,-0.5967644583253325,-0.5973783091276041,-0.5978779858339129,-0.5983145638040275,-0.5987263477952945,-0.599140856480134,-0.5995775803002825,-0.6000501862844183,-0.6005681315490108,-0.6011377983662533,-0.6017632746426544,-0.602446887214955,-0.6031895710597485,-0.6039911338253514,-0.6048504556305315,-0.6057656495474151,-0.6067341980391845,-0.6077530739148215,-0.6088188501353806,-0.6099278003135041,-0.6110759904118167,-0.6122593615346598,-0.6134738035332657,-0.6147152192192099,-0.615979579185756,-0.6172629674395157,-0.6185616182764245,-0.6198719449971506,-0.6211905611898649,-0.6225142953903864,-0.6238401999568459,-0.6251655549948054,-0.6264878681453897,-0.6278048709877424,-0.6291145127442332,-0.6304149519069568,-0.6312416371057917
-0.5788282357899961,-0.5814048798621652,-0.5821370078415826,-0.5826969832682288,-0.5830877114193084,-0.5833630805710175,-0.5835749314975633,-0.5837625159795607,-0.5839542153681831,-0.5841702348817867,-0.5844248028409308,-0.5847278003415991,-0.5850859185770325,-0.5855034606504039,-0.5859828928883891,-0.5865252285044376,-0.587130303575018,-0.5877969859922844,-0.5885233434392443,-0.589306786128849,-0.5901441931888417,-0.5910320272284086,-0.5919664390474916,-0.5929433630612897,-0.5939586033717551,-0.5950079102285949,-0.5960870466922499,-0.5971918455178491,-0.5983182564836139,-0.5994623846240933,-0.6006205199922249,-0.601789159710047,-0.6029650231511704,-0.6041450611252439,-0.6053264599322564,-0.6065066411301395,-0.6076832577948561,-0.6088541879868128,-0.6100175260648502,-0.610757284942896
-0.5579677454677964,-0.560330450453299,-0.5607780423992063,-0.5610636455164304,-0.5611810597647262,-0.5611828231799444,-0.5611212314003104,-0.5610363108061239,-0.5609572105944695,-0.5609047994067384,-0.5608938394654019,-0.5609346215524882,-0.5610341387451141,-0.561196906551975,-0.5614255307653019,-0.5617211048865719,-0.5620834972308203,-0.5625115688704087,-0.563003348981252,-0.5635561837530834,-0.5641668680477019,-0.5648317645423008,-0.5655469124451847,-0.5663081264331904,-0.5671110857898628,-0.5679514135178041,-0.5688247452618284,-0.5697267880859104,-0.5706533693511314,-0.5716004761825849,-0.5725642861779912,-0.5735411901487559,-0.5745278077679763,-0.5755209970266588,-0.5765178583955711,-0.5775157345647649,-0.5785122065655057,-0.5795050870116827,-0.5804924111226725,-0.5811205646455455
-0.5298000517735211,-0.5318850015917241,-0.5319886148110248,-0.531943289877005,-0.5317324094841052,-0.5314065506817244,-0.531018137592423,-0.5306077911751855,-0.5302053301136687,-0.5298322335506517,-0.5295037695171814,-0.5292306238092995,-0.529020084055282,-0.5288768750744615,-0.5288037417705735,-0.5288018596424672,-0.5288711327237233,-0.5290104203775547,-0.5292177199105303,-0.5294903215349639,-0.5298249451487602,-0.5302178638713663,-0.5306650165580574,-0.5311621100298031,-0.531704711055955,-0.5322883279034828,-0.5329084813207927,-0.5335607650282365,-0.5342408959893125,-0.5349447549795049,-0.5356684181343151,-0.5364081802971619,-0.5371605710713321,-0.5379223645061704,-0.5386905833420832,-0.5394624987125166,-0.5402356261307768,-0.5410077185197087,-0.5417767569648149,-0.54226649813078
-0.4944801617090691,-0.4962179966479613,-0.4959129419799115,-0.4954750867335027,-0.4948760034885416,-0.4941636601057067,-0.4933902638320683,-0.4925968403351795,-0.4918137743120243,-0.4910630997877164,-0.4903605609922778,-0.4897172230922541,-0.489140660200024,-0.4886358027206427,-0.488205533745051,-0.4878511119645365,-0.4875724801644696,-0.4873685007444575,-0.4872371455067801,-0.4871756565571429,-0.4871806880539826,-0.4872484339477451,-0.4873747440769433,-0.487555229458435,-0.4877853568794524,-0.4880605326557038,-0.4883761754629914,-0.4887277783492321,-0.4891109602311165,-0.4895215074229968,-0.4899554059084912,-0.4904088652044934,-0.4908783347496874,-0.4913605137744577,-0.4918523556013873,-0.4923510672980413,-0.492854105530457,-0.493359169393862,-0.4938641909175786,-0.49418652098367305
-0.4522149900665961,-0.4535307172405941,-0.4527470517711893,-0.4518500271657386,-0.4507979283693508,-0.4496354249449716,-0.4484141399825035,-0.4471753018872044,-0.4459497511103434,-0.4447600170078622,-0.4436222879658688,-0.4425479912195273,-0.4415449780454836,-0.4406183796874185,-0.4397712156344204,-0.4390048282344296,-0.4383192014584605,-0.4377132050237985,-0.4371847912668526,-0.4367311618668846,-0.436348914406209,-0.4360341741128138,-0.4357827133073967,-0.4355900595059199,-0.4354515923686399,-0.4353626294217785,-0.4353185005074138,-0.4353146111094656,-0.4353464948940614,-0.4354098560443626,-0.4355006021295171,-0.4356148683854829,-0.4357490343658925,-0.4358997339442205,-0.4360638596383472,-0.436238562199995,-0.4364212463352606,-0.43660956334866,-0.4368014014216098,-0.4369251454593995
-0.4032534711636892,-0.4040665900590446,-0.4027293248664526,-0.4013016752544924,-0.399727075052796,-0.3980461630623615,-0.3963095864232246,-0.3945585600256288,-0.3928242613077904,-0.3911296501423518,-0.3894913235747952,-0.3879210511654767,-0.3864269501806532,-0.3850143464708889,-0.3836863929166429,-0.38244451499062,-0.3812887394903284,-0.3802179471334855,-0.3792300764177405,-0.378322296042288,-0.3774911561070757,-0.3767327236420091,-0.3760427051548144,-0.3754165572768002,-0.3748495857950986,-0.3743370330715356,-0.3738741538612929,-0.3734562797269611,-0.3730788724244646,-0.3727375668754803,-0.3724282044954688,-0.3721468577821364,-0.3718898471465982,-0.3716537509903616,-0.3714354100182407,-0.3712319267474662,-0.3710406610940627,-0.3708592228419876,-0.3706854617173291,-0.37057738681456837
-0.3478796468461433,-0.3481045414554037,-0.3461341130044317,-0.3441000441897807,-0.341929269892217,-0.3396576211488457,-0.3373343507563824,-0.3350004275207952,-0.3326872368552727,-0.3304180976632093,-0.3282099755804697,-0.326074959428721,-0.3240214187469526,-0.3220548657407157,-0.3201785820427613,-0.3183940744051889,-0.3167014130614493,-0.3150994926403346,-0.3135862428964613,-0.3121588066857303,-0.3108136956105784,-0.3095469290956393,-0.3083541597611887,-0.3072307863171545,-0.3061720543790006,-0.3051731452926131,-0.3042292530490275,-0.3033356495395536,-0.3024877385704116,-0.3016810992882394,-0.300911519815333,-0.3001750220254502,-0.299467878464408,-0.2987866224377629,-0.2981280522715453,-0.2974892307209041,-0.2968674804193721,-0.2962603761842862,-0.2956657349092154,-0.29529079397413005
-0.2864080158814194,-0.2859546607752896,-0.283267710345865,-0.280547868755754,-0.277703844615934,-0.2747658399919075,-0.2717812669000421,-0.2687905973691747,-0.2658252838237011,-0.2629089245736832,-0.2600588079982607,-0.2572873148259958,-0.2546030498382536,-0.2520117007148377,-0.2495166710921173,-0.2471195454714164,-0.2448204368145823,-0.2426182555840406,-0.2405109271964941,-0.238495575378824,-0.2365686820367977,-0.2347262296065737,-0.2329638289474563,-0.231276834158265,-0.2296604448472757,-0.2281097960435233,-0.2266200359086695,-0.2251863915625695,-0.2238042234889701,-0.2224690692117162,-0.2211766770703356,-0.2199230310506443,-0.2187043676942421,-0.2175171861254092,-0.2163582522138448,-0.2152245978592067,-0.2141135162983365,-0.2130225542574508,-0.211949501685664,-0.21127122382441169
-0.2191807352170887,-0.2179557535657011,-0.2144662497180526,-0.2109788367082183,-0.2073821984570731,-0.2037000447104509,-0.1999774715720426,-0.1962541839850509,-0.1925615468434152,-0.1889233486088957,-0.1853571475037312,-0.1818755834681879,-0.1784874753337343,-0.1751986720670011,-0.1720126899118821,-0.1689311854795161,-0.1659543121024582,-0.1630809967514936,-0.1603091640192093,-0.1576359246420389,-0.1550577393309418,-0.1525705640901722,-0.150169980285938,-0.1478513110233642,-0.1456097245068264,-0.1434403246863434,-0.1413382294387242,-0.1392986366671021,-0.1373168788374425,-0.1353884666837173,-0.1335091229408009,-0.1316748070841613,-0.1298817321173006,-0.1281263744584622,-0.126405477953825,-0.1247160530104743,-0.1230553717544525,-0.1214209600393612,-0.1198105870440974,-0.11879163114384442
-0.1465822218457165,-0.1444903181209922,-0.1401110419677002,-0.135773282271973,-0.1313438407943575,-0.1268390334426933,-0.1223011368539806,-0.1177687978771034,-0.1132731242730531,-0.1088379942920332,-0.1044811747304941,-0.1002155255936644,-0.096050053497078,-0.0919907504627295,-0.0880412327068833,-0.0842032207287027,-0.0804769038454813,-0.0768612246607236,-0.073354109322802,-0.0699526609455051,-0.066653327090479,-0.0634520476989706,-0.0603443869497978,-0.057325650794502,-0.0543909910066078,-0.05153549617714,-0.0487542700059729,-0.0460424973512215,-0.0433954986122997,-0.0408087732218817,-0.0382780331360221,-0.0357992273233451,-0.033368558308495,-0.0309824918308663,-0.0286377606506046,-0.0263313634984176,-0.0240605600748662,-0.0218228629239598,-0.0196160269183187,-0.01821890803814465
-0.0690251062461588,-0.0659708810438045,-0.0606152790422433,-0.0553452473434265,-0.0500038048782643,-0.0445989400632196,-0.0391695794308043,-0.0337529994549753,-0.0283798648373775,-0.0230740307384771,-0.017853401575254,-0.0127310106778578,-0.007716020152743,-0.0028145420212963,0.0019697240353329,0.0066350049470474,0.0111810822428842,0.0156090004538061,0.0199208309117657,0.024119473764725,0.0282084872115476,0.0321919373650349,0.0360742650402968,0.0398601675088248,0.0435544942028063,0.0471621557934576,0.0506880461814907,0.0541369768508622,0.0575136229483502,0.0608224802681168,0.0640678322229928,0.0672537257767506,0.0703839552807345,0.0734620531387769,0.0764912862723309,0.0794746573898006,0.0824149101579491,0.0853145374571168,0.0881757919844253,0.08998780103719975
0.0130015122805759,0.0171113945944537,0.023527022481598,0.0298082489044604,0.0361377622740536,0.0425168593576766,0.0489105189631227,0.0552831685078609,0.0616047895556372,0.0678516766925343,0.0740058697794028,0.0800542176227498,0.0859874419062979,0.0917993392869478,0.0974861476533185,0.1030460563143123,0.1084788273658941,0.1137854975040758,0.1189681363093259,0.1240296441113758,0.1289735783789234,0.1338040018471013,0.1385253484414724,0.143142304818078,0.1476597063065538,0.1520824465237309,0.1564154000731903,0.1606633576840626,0.1648309730876842,0.1689227207633003,0.1729428636050798,0.1768954294670736,0.1807841955216973,0.1846126793543953,0.1883841357705566,0.1921015583245592,0.1957676846774694,0.1993850049742519,0.202955772513883,0.20521757872766666
0.098922212376821,0.104176538369195,0.1117305525755886,0.1190964532031847,0.1264845613473448,0.1339064304128785,0.1413315206053836,0.1487263172072216,0.1560616690784579,0.1633141620233125,0.1704658741553913,0.1775036016599898,0.1844179972024797,0.1912028011969084,0.1978542153128613,0.2043704103624758,0.2107511420743807,0.2169974469939628,0.2231113957923259,0.2290958874866931,0.2349544735020918,0.2406912045987219,0.2463104964815341,0.2518170116735981,0.2572155562302533,0.2625109903893362,0.2677081524386745,0.2728117950523628,0.2778265333238471,0.2827568035782723,0.2876068319878129,0.2923806119316002,0.2970818890319072,0.3017141527925421,0.3062806338246593,0.3107843056808046,0.3152278904173085,0.3196138670896451,0.3239444824676458,0.32668796747407475
0.1882101677741169,0.1946904514356877,0.203453171039952,0.2119691355494181,0.2204781985321427,0.2290031428287054,0.237518501775363,0.2459931913125981,0.254399166449187,0.2627134611850784,0.2709182988540904,0.2790004989597026,0.2869507010804352,0.2947626315827193,0.3024324879118457,0.3099584461971136,0.317340272654579,0.3245790144071355,0.3316767484836367,0.3386363730053307,0.345461429523037,0.3521559493542345,0.3587243194898333,0.3651711654022058,0.3715012491074959,0.3777193813927438,0.3838303473448416,0.3898388443243704,0.3957494315382143,0.401566490243841,0.4072941935818282,0.4129364849662951,0.418497063965246,0.4239793786050063,0.4293866230984143,0.4347217400338814,0.4399874261642069,0.445186141018414,0.4503201176414577,0.45357282890956707
0.279919026971266,0.2876967303299576,0.2977276985965495,0.3074483529619653,0.3171299262488013,0.3268073911985605,0.3364609554568022,0.3460623547871572,0.3555849064420322,0.3650062653782972,0.374308920724367,0.3834798026369798,0.3925096029480295,0.4013920838871236,0.4101234769773025,0.4187019926268236,0.427127428590067,0.4354008567101901,0.4435243684128773,0.4515008635827958,0.4593338718731584,0.4670273991396412,0.4745857943202773,0.4820136338332307,0.4893156216093754,0.4964965034742624,0.5035609948635582,0.5105137209007952,0.5173591679144309,0.5241016453773624,0.5307452572403064,0.5372938815802957,0.5437511575013162,0.5501204782347987,0.5564049894597051,0.5626075919012257,0.5687309473711785,0.5747774874970933,0.5807494244674357,0.5845332465426039
0.3730864026498962,0.3822200075087452,0.3935651378479113,0.4045315667995017,0.4154236665130109,0.4262895308898394,0.4371156442276674,0.4478769638252352,0.4585484410024247,0.4691085398528085,0.4795401496423189,0.4898304102805711,0.4999701410246086,0.509953198005282,0.5197758918129646,0.5294365015937341,0.538934882214106,0.548272148109563,0.5574504162252947,0.5664725934268073,0.5753421975761048,0.5840632048284117,0.5926399182251056,0.6010768543882966,0.609378646188085,0.6175499598917622,0.6255954256188195,0.6335195800118567,0.6413268201216541,0.649021367440435,0.6566072410321478,0.6640882386766644,0.6714679249750385,0.6787496253826955,0.6859364252162677,0.6930311727208252,0.7000364853904159,0.7069547588178166,0.7137881774283222,0.7181179582916677
