Values,Values_02_20_26,Values_02_37_41,Values_02_54_59,Values_03_12_26,Values_03_29_03,Values_03_45_21,Values_04_02_04,Values_04_18_49,Values_04_35_42,Values_04_52_13
-0.0022829072181526,-0.0007882833330376,-0.0037209717138393,-0.0077397182032792,-0.0124628286228379,-0.0176845267362552,-0.023255184665157,-0.0290620993482634,-0.0350202767629954,-0.0410657571028329,-0.04715051347903398
0.0265902241717292,0.0283538026061888,0.0251130340571198,0.0206410560973198,0.0153651216946639,0.0095171560761482,0.0032665601879908,-0.0032586518820303,-0.009961654108031,-0.0167693694004352,-0.02362675758727448
0.0608877967887445,0.0629532352826527,0.059418372419497,0.0545059464714699,0.0486894754335207,0.0422272088649302,0.0353084246973724,0.0280765118280925,0.0206401646218356,0.0130815958765673,0.005462866506293136
0.1005678183859693,0.1029718901324057,0.0991582409089301,0.0938192460690663,0.0874755112180323,0.0804118187273313,0.0728374479477956,0.0649112401859895,0.0567538036652564,0.0484565113071037,0.040088456059937876
0.1454871980438657,0.1482711222879875,0.1441958910479303,0.1384459553262137,0.1315899332882564,0.1239393661585981,0.1157236667364687,0.1071172096444851,0.0982525631815875,0.0892302839855291,0.08012650674373206
0.1954049299716689,0.198614956284949,0.1942978874316325,0.1881551271335359,0.1808043145048051,0.1725839743390147,0.1637437770745174,0.1544737024446185,0.1449183158179863,0.1351873724364728,0.12536405060260639
0.249991377491497,0.2536793568497623,0.2491434326804004,0.2426292597388326,0.2348045664363574,0.2260350627345386,0.2165907755131805,0.2066773383460883,0.1964513304101998,0.1860317030380233,0.17550866537931556
0.3088418917077376,0.3130658103636461,0.3083379810035921,0.3014779518891263,0.2932046415883531,0.2839110997859723,0.2738877641817603,0.2633559328856967,0.2524841836684596,0.2414006349587012,0.2302024922629552
0.3714945723850671,0.3763190183716201,0.3714309340241094,0.3642556050419133,0.3555642431122547,0.3457773199455264,0.3352056742727843,0.3240862261126207,0.3125994928826422,0.300882695549744,0.2890399728177896
0.4374503553820477,0.4429468814613317,0.4379355894458008,0.4304813344770464,0.4214086942054379,0.4111655471100689,0.4000830395169119,0.3884136025964226,0.3763495795129685,0.364037185185136,0.3515873933066326
0.5061920415368685,0.5124393825229984,0.5073479442833765,0.4996576831318906,0.4902475527664496,0.4795927015294216,0.4680443881301974,0.4558703625328234,0.4432746148854987,0.4304121941732304,0.4174007704866295
0.5772078187111147,0.5842919151298959,0.579169892132019,0.5712936713963528,0.5615974983866606,0.5505835112787096,0.5386227685194143,0.5259980537381092,0.512924752549443,0.4995665312939363,0.48604757364403983
0.6499991507144325,0.658012930297109,0.6529166833676517,0.6449120472612738,0.634989351642753,0.6236772840161607,0.6113662605073843,0.598353712524955,0.5848660917343007,0.5710754050957578,0.5571121209263804
0.7241037431447681,0.7331466047656473,0.7281393504508127,0.7200714401590405,0.7099899318329577,0.6984494493195665,0.6858591875844049,0.6725307351099904,0.6587012004444002,0.6445505939355333,0.6302153938262377
0.7991053677645887,0.809282325882028,0.8044338961166508,0.7963752187869715,0.7862105561507454,0.7745196776187534,0.7617298396037325,0.7481661926994155,0.734076015354738,0.7196469261923804,0.705021095715929
0.874578474939131,0.8859989285728349,0.8813851893172382,0.8734150101195365,0.8632501521792968,0.8514945641432646,0.8385927123427717,0.8248826158167878,0.8106211640689118,0.7960031368238445,0.7811760416169623
0.9502431687479268,0.9630192287758234,0.9587211158919862,0.950924436148824,0.9408485544842276,0.9291204664591264,0.9162008729954249,0.9024398794393136,0.8881033652694982,0.8733927807895885,0.8584605854143409
1.0257900902874382,1.0400345711719003,1.036136753295187,1.02860287526752,1.0187098219199402,1.007106356198336,0.9942683319788982,0.9805570859918596,0.9662468181572748,0.9515451273408084,0.9366090197831347
1.1005024048543894,1.1163263873895404,1.1129155463772116,1.1057362346593704,1.0961225892572,1.0847437389456642,1.0720895250175744,1.058531607157248,1.0443518041222992,1.029763323567858,1.014927304980484
1.1750807982134148,1.1925904497051243,1.1897530786239618,1.1830202491292316,1.17378289506695,1.1627290147270335,1.1503612115767867,1.1370605266865974,1.1231156809566336,1.1087449473204685,1.0941131878562886
1.2532421219004208,1.272536518024034,1.2703568675824113,1.2641603220110535,1.2553940097550071,1.2447632532379307,1.2327821699499515,1.2198402369005852,1.2062323685393874,1.1921813741376466,1.1778554450292051
1.3385691200874712,1.359741324041389,1.358300647726005,1.3527269386365208,1.3445229007088757,1.3344096544371968,1.3229116108893857,1.3104257724260626,1.2972525761959903,1.2836188760688425,1.2696958338763495
1.4316598792220274,1.4547988302874129,1.4541753310431933,1.4493073936501095,1.441752783650901,1.432246966072295,1.421323490731844,1.409386038251936,1.3967399570797352,1.3836157075773572,1.3701871103366356
1.5319439541096709,1.5571336754122698,1.5574016004826732,1.5533177554068482,1.5464945864663904,1.5376805421095008,1.5274172363156482,1.5161142554625389,1.5040813158300272,1.4915521063119348,1.478702846539073
1.639264205357978,1.6665815031180065,1.6678095588877826,1.6645819170982263,1.6585654448638134,1.6505203160684911,1.640995223150488,1.6304049666878109,1.6190631599871868,1.607206406179298,1.5950131188446064
1.753391802296982,1.7829041542872457,1.7851539192788592,1.7828467712664693,1.7777038546043853,1.7704959281647743,1.761777877033465,1.751969113063485,1.7413867537461667,1.730270069452437,1.7187995197018069
1.87391615370208,1.905679292990996,1.9090034574061272,1.9076715131049924,1.9034588400532928,1.8971457721503884,1.8892926110981687,1.8803228720522809,1.8705568656311693,1.8602363518941176,1.849543746405959
2.000386211857447,2.034441273257766,2.038881662825918,2.038568113829049,2.0353302721009063,2.0299571770205893,2.0230138883943662,2.014927615753667,2.0060216351399456,1.996540088186532,1.986667313780963
2.132233245655272,2.168603721582522,2.174189252384991,2.1749238026935704,2.1726913427414365,2.168288894837807,2.1622857411189296,2.155112477083524,2.1470951987716806,2.1384803881733183,2.1294543286666183
2.268773462736628,2.307461959472204,2.3142065648216565,2.316003484290892,2.3147910373164224,2.3113736548866246,2.306324429765545,2.300077133281664,2.292960613693319,2.2852237131897617,2.2770547284514535
2.409210530812961,2.450195463685707,2.4580961121049727,2.460952438927324,2.4607570217449024,2.4583212687817446,2.454221792129585,2.4488954202140505,2.442673754444647,2.4358080683790604,2.4284887787530365
2.5526255541027445,2.5958579683033984,2.6048929233077494,2.608786971202283,2.6095866378889774,2.6081100064286846,2.604937027553174,2.600507547138505,2.595155975531225,2.58913612604023,2.5826406666313537
2.6979853223903074,2.743386047674728,2.7535135333663274,2.758403869211495,2.7601568773580767,2.7595971190464166,2.7573077967107995,2.7537317946987216,2.7492064237198424,2.743988163675119,2.738272071869616
2.844150467878618,2.8916078806450902,2.902765345741792,2.908590424721712,2.91123510098628,2.911530289576948,2.9100624269967352,2.9072774930160303,2.903515801206392,2.8990366201006985,2.8940375201504174
2.989893537660904,3.0392622217038547,3.051366391074325,3.0580450249496747,3.0615004979069376,3.062569983311511,3.061843171477987,3.059769199798825,3.056691468910447,3.0528721260871023,3.048511340117703
3.133924959600717,3.185025566106036,3.197973451068301,3.205406257474627,3.2095741915390645,3.211320566547198,3.211238345335045,3.209779854856693,3.2072916157845697,3.2040386825914786,3.2002238428102077
3.27492701889813,3.3275475966422623,3.34121858789292,3.3492905113612035,3.354057911760288,3.356370043571165,3.356823116929313,3.355872611731284,3.35386811594327,3.351077527637169,3.3477061824586603
3.411595387531268,3.465494383114747,3.479753473768722,3.488337384649052,3.493580453386809,3.4963375379802937,3.497207982411711,3.4966502761022564,3.495016902538248,3.492578419152878,3.4895425239451043
3.542685637501457,3.597596651330685,3.612298735809496,3.621260007249571,3.626848920983,3.629925407570967,3.631091701415793,3.6308090166233833,3.6294324124576063,3.627234776938656,3.6244258500962223
3.667061990379066,3.722700220836936,3.7376952969682713,3.746897143485025,3.7527015086429776,3.7559726275362655,3.757315216876295,3.757192762003161,3.755962409025876,3.753898886895618,3.7512135104356226
3.783744231625685,3.839814365129867,3.85495334909426,3.864262601589458,3.8701572392358825,3.873504769326952,3.874911794777225,3.874843433915052,3.873658251017594,3.871632159048481,3.868977430150814
3.891948670004775,3.948153802385068,3.9632945693778217,3.9725874809583104,3.978458124003097,3.981775975588461,3.983148732356912,3.983042320074303,3.981815874897297,3.9797456747044695,3.9770441880219383
3.991119157888472,4.047170193363905,4.062183402217001,4.071351046113221,4.077099512319718,4.080298693602538,4.081556400064814,4.0813383644460455,4.080003286327144,4.077826843971241,4.075020814682933
4.080945173623421,4.136570069575893,4.151344332141768,4.160297178813278,4.165845623557999,4.168858211563762,4.1699417238415695,4.169560551458889,4.168071814587872,4.165749509112874,4.162803732332727
4.161365351470617,4.216317578722408,4.230763598810849,4.239434943672298,4.244728893184689,4.247510735983132,4.248384959457578,4.247813354884558,4.246150223433441,4.243666712790154,4.240570182122014
4.232556510897616,4.286622183099026,4.300675605782588,4.309023648212462,4.314033650592034,4.316565669018277,4.317220561874012,4.316456199990705,4.314622773059146,4.311987371520867,4.308753524152437
4.294909793822358,4.3479130708728055,4.361535929517187,4.369544453663586,4.374266335548495,4.376554442181369,4.377004653552891,4.376069587541131,4.374094023111119,4.371339782156983,4.368005472222259
4.348996701648104,4.400803262133028,4.4139840595183175,4.421661809501987,4.42611566251497,4.428189445656961,4.428472754422913,4.427411659420358,4.425344267521489,4.422525957507994,4.41914935962779
4.395528437316581,4.446047008377345,4.458799592431677,4.466178543661262,4.470406663297163,4.472317072459829,4.472491872396663,4.471369376148719,4.4692798353821015,4.466471082855173,4.463128779769756
4.435311975869968,4.484494073062213,4.496855547464598,4.503988336147978,4.508052383605432,4.509868690088905,4.510010794757413,4.50890816617395,4.506882130539305,4.504171973134926,4.500955483842101
4.469205825354469,4.517043967070955,4.529071904330557,4.536028685463651,4.540006339574352,4.541812633178279,4.542011653763347,4.541023093967549,4.539158425706049,4.536647511679429,4.533659478818889
4.498077705460562,4.544602417080297,4.556371620551915,4.563236588269168,4.567217910236166,4.569109342876498,4.569464837659217,4.568693560517721,4.56709636505694,4.564892963590893,4.562243157360671
4.522765589810133,4.568041506262976,4.579640511367094,4.5865082504978085,4.5905919155850965,4.592670832366622,4.593288355751974,4.592842574390767,4.591623143821227,4.589839063828768,4.58764029271984
4.544042913847464,4.588164240488678,4.599691672550723,4.606663435547205,4.610952912417825,4.613324939604097,4.614312050420833,4.61430092117365,4.613569630800703,4.612316087094968,4.610680049729384
4.562588361074372,4.605673882480813,4.617234718968517,4.624414657150212,4.629014355318222,4.631784459749528,4.63324669899625,4.633776229752167,4.633639392392014,4.633022822288209,4.63205590233454
4.578960527925291,4.621148284726058,4.632850020750382,4.640341358739563,4.6453527318872005,4.64862124070943,4.650658069793328,4.651826986469676,4.652382661004612,4.652500490518822,4.6522994962041375
4.593577864011265,4.635019568522336,4.646968269025778,4.6548694068542895,4.660387003504598,4.664245584162672,4.666946292363733,4.668841880610941,4.670175659433211,4.671112050138069,4.671759934666163
4.606704471206226,4.647559716485072,4.659855962365904,4.6682565245947965,4.674364020001948,4.6788916693302,4.682331313747521,4.685025312241061,4.687206175249035,4.6890278487741375,4.690589515961784
4.618442474867124,4.658872812884271,4.671607608565814,4.680584529149181,4.687350847400313,4.692610018530766,4.696845543636348,4.700390252393531,4.703466664766875,4.706218993296606,4.708737385311613
4.628731624349456,4.668894641097006,4.682145435502219,4.691759257237455,4.699234985770119,4.705268077119602,4.710334858372241,4.714759724191576,4.718756254780565,4.722459906147405,4.725952670855039
4.637356473488485,4.677400056246569,4.6912271169593565,4.70151877318367,4.709733160484074,4.716559678991074,4.722468822031544,4.727777849356482,4.732692671940967,4.737341182695001,4.741798302448841
4.643960958112973,4.6840180107726175,4.698461456482949,4.709449863374399,4.718408747097033,4.726023510210784,4.732760285610292,4.738930666156872,4.744734348080093,4.750293038045159,4.755675840431954
4.648069537310636,4.688253431007986,4.70333124528343,4.715012040319281,4.724697051610405,4.733069783062895,4.740593559840156,4.74757589129595,4.754211845806426,4.760618455513237,4.766860391643165
4.649113461421496,4.689514493615903,4.705221797490799,4.7175674972526425,4.7279368115590765,4.737013398486436,4.745259341400679,4.752979698014761,4.760366561503495,4.767533872695507,4.774543322919146
4.64646034968708,4.68714342133067,4.703453172336399,4.716414891265824,4.727405647415108,4.73711116264968,4.745993780873344,4.754357709512317,4.762393705654252,4.770214197833792,4.777879351251059
4.639445212039979,4.68044883025605,4.697313958475999,4.710824649000789,4.722356958347703,4.732600334842929,4.742018737694394,4.750917007891094,4.759486104500367,4.767838435032382,4.776034016210672
4.627401298784425,4.668737893567413,4.686094712628901,4.700073691714081,4.712055946123519,4.722735961745111,4.732580434477302,4.741896116135366,4.750875515244654,4.759632336422914,4.768227671286327
4.609689574295954,4.651347007923337,4.669119587331816,4.683477946443766,4.695812953142664,4.706824992263759,4.716984303413157,4.726600535930573,4.735868820481523,4.744905223689683,4.753772908048324
4.585725993202656,4.6276700605373,4.645775145766905,4.660421535312056,4.673012896754494,4.684255842121087,4.694624578522332,4.704432277758996,4.713877419375202,4.723079176224678,4.732103488989626
4.555005915567368,4.59718359018922,4.615535623341024,4.630381876713113,4.6431400147777175,4.654522611274699,4.665007831692121,4.674912582207287,4.6844390210128894,4.6937098026154,4.70279402108623
4.517124868639728,4.559468038442482,4.577983861208575,4.592949974238405,4.6057972671856895,4.617243385354118,4.627769985624787,4.63769748167212,4.647231617597957,4.656498512335986,4.665570435285783
4.471794546158949,4.514223989418081,4.53282688391545,4.547844972462875,4.560719607219726,4.572171993307665,4.582686357290496,4.592585957404372,4.602079611141924,4.611296494912627,4.6203117254053785
4.418852648559568,4.46128201433899,4.479904833082012,4.494921826501424,4.507780135196674,4.519202429019114,4.529674159321874,4.539520361108394,4.548952023677209,4.558100613494026,4.5670434437017455
4.358265180344813,4.400604749309885,4.419191984058055,4.434170949312716,4.446988165694108,4.458365160412897,4.468786898761945,4.478578776347902,4.487952718960351,4.497041407501237,4.505923425854998
4.290120300438518,4.332280316704204,4.350789046563018,4.365709159559939,4.378478675163125,4.389814956564749,4.400200483731898,4.409959324343639,4.419302845713089,4.428363628953305,4.437220391472814
4.214613749587762,4.2565071396965575,4.274906878907119,4.289762158349237,4.302493468547845,4.313810690727691,4.324191622547649,4.3339571309488925,4.34331635551874,4.3524003045621225,4.361286552564828
4.132027083725082,4.173571423312151,4.191842959964441,4.206639953745462,4.219355557835543,4.230688684288028,4.241110149809689,4.250935655762992,4.260370359297674,4.269542146692147,4.278526108223812
4.0427011056567,4.083819759417556,4.101953138260711,4.116707804508763,4.129439364711335,4.140832233210685,4.151347939499091,4.161295051622535,4.170872989268233,4.18020496996384,4.189362264098171
3.947007665673621,3.9876301054979946,4.005621958906102,4.0203560145440544,4.033140091046152,4.044640655557781,4.055307722480984,4.06544083614227,4.0752319993364825,4.084798286232281,4.094205879126766
3.845323225011767,3.885384611984501,3.903235078366573,3.917972098000868,3.930845765895253,3.942501338203032,3.953375238513082,3.963756241861123,3.973827393390877,3.9836982787138537,3.9934288417609363
3.7380072105810926,3.777447395079206,3.795156879314904,3.809918417201988,3.8229150414151887,3.834767807924968,3.845897685210074,3.856581131192207,3.866990879915442,3.877227856248388,3.8873447713389955
3.625387311625933,3.6641494511304726,3.681715475150224,3.6965174552147135,3.709662856547406,3.721745889758181,3.7331704595834174,3.74419939494655,3.7549939869178175,3.76564553057477,3.776198691464269
3.50775273380213,3.545781745316986,3.563196110413916,3.5780456878861995,3.591354882655242,3.6036888087350776,3.615432984106127,3.626835557278964,3.638045487175535,3.6491436911175095,3.6601661726841996
3.3853552871448978,3.4225963413229663,3.439842781821232,3.4547358302001325,3.468210472787556,3.480800901481698,3.492873227306073,3.504660140053404,3.516297629875611,3.5278557170874043,3.5393613291374506
3.258417204023333,3.294814436654514,3.3118668932616573,3.326786217345751,3.3404128234900083,3.3532485973367367,3.365639531872097,3.3778023557103967,3.389859706794129,3.401870417204993,3.413852124808671
3.1271438997353203,3.1626394706735512,3.1794610571504727,3.1943753810179967,3.208124362450637,3.2211766399751425,3.23385768385,3.2463680296293544,3.258816826101117,3.271251646718885,3.2836808199544274
2.991739551620312,3.026273129193538,3.04281581279031,3.057679543848989,3.071505043202455,3.084727195083029,3.0976508386069823,3.1104603433108444,3.1232514659703097,3.136060659645898,3.148887105927476
2.8524233520342723,2.8859320490441505,2.902137016925244,2.916890745113208,2.930731224012333,2.944059491002646,2.957159925774105,2.9702010010654014,2.983265395986478,2.996378773995944,3.0095315000536256
2.709444527797661,2.741863268291319,2.757661911175207,2.7722335669841947,2.7860130697739494,2.799367905338136,2.8125624246923566,2.825749694334695,2.838999826837272,2.8523282002970447,2.8657168438867062
2.5630946200884366,2.5943568776056534,2.609672289506159,2.6239788562765662,2.63760884689656,2.650896845559396,2.664087839225292,2.6773201758959706,2.690652086288264,2.704089319319907,2.7176061806074743
2.4137160202574384,2.443754840257925,2.458503710499226,2.4724533659970707,2.485835016504103,2.4989513111143564,2.512028742719445,2.5251917989687898,2.5384876615429133,2.5519132349329605,2.565435823992343
2.2617062852666634,2.290455487841041,2.3045502489386203,2.318044799124665,2.3310715960145765,2.34390259437076,2.356746837234942,2.36971595165642,2.382847024209233,2.396129003556976,2.4095230051210605
2.1075182304522846,2.13491368410836,2.1482647766922707,2.1612022412021523,2.1737627707448173,2.1861890954713523,2.198673993946502,2.211317343825037,2.224147183581494,2.237145472960345,2.2502680150671845
1.9516561983326648,1.9776370606077225,1.9901551836946951,2.002432397750824,2.0144131744166214,2.02631267048082,2.0383086922578,2.050490559820359,2.0628783752144444,2.0754481287106734,2.0881512310354045
1.7946691958302845,1.8191790298961423,1.8307772601581045,1.842292370644482,1.8535805831057872,1.8648312651716767,1.8762086152079016,1.887792637277007,1.8995966451859505,1.911591706305348,1.9237257791157967
1.6371417564233286,1.660129452334168,1.6707251375654264,1.681379890328784,1.6918659564444647,1.7023487827861852,1.7129803616445156,1.7238326422395185,1.7349133076058236,1.7461895514639922,1.7576068186465514
1.4796834460408672,1.5011038981400624,1.510620255468725,1.5203219945264457,1.5299018384698306,1.5395032180546355,1.549267325447062,1.5592593069582406,1.5694823558466937,1.579900821155153,1.5904585507950972
1.3229178918766729,1.3427324075202007,1.3510997835051846,1.3597631084501909,1.36834009763038,1.376954060326586,1.3857367668069691,1.3947477762541796,1.403986892934019,1.4134166089148414,1.4229800515366782
1.1674720938017595,1.185648530658526,1.19280530589952,1.2003533591387456,1.2078398636032583,1.2153698481399988,1.223066982116462,1.2309863926907445,1.2391255343757852,1.2474459700309215,1.2558909260456188
1.01396662425058,1.030479272352644,1.0363724158000138,1.0427377944691858,1.049056355119473,1.0554165934151365,1.0619353148886284,1.068664287342976,1.075599574610841,1.0827026620633295,1.0899176240493182
0.8630071456155146,0.8778363849949115,0.8824216815275734,0.8875469886224608,0.8926311013119882,0.8977475994467521,0.9030075543426502,0.9084603459450588,0.914101510567282,0.9198932183542484,0.9257810583020726
0.7151774953485552,0.728309270166181,0.7315512586610647,0.7353893233519468,0.7391838628152576,0.7429949971073386,0.7469290654372763,0.7510339146384145,0.7553053079548506,0.7597067624091173,0.7641859570720442
0.5710344315055239,0.5824595872178975,0.5843312552351658,0.5868450632885231,0.589306383472575,0.5917631442405631,0.5943178108335877,0.5970174225811254,0.5998586055137357,0.6028067774278727,0.6058121849889883
0.4311040052801492,0.4408175371865985,0.441299823082476,0.4424622050004013,0.4435579607412225,0.4446238862520054,0.4457592741480613,0.4470109434571253,0.4483768931845401,0.4498248820611218,0.4513080995623497
0.2958794315633594,0.3038796917829585,0.302960846056934,0.30275397359961,0.3024627132247279,0.302113562342798,0.3018031762275354,0.3015785961760828,0.301439574258984,0.3013565333642188,0.30128587636530013
0.1658202626595264,0.1721081690077672,0.1697830249690242,0.1681977666458277,0.1665083463607996,0.1647315609617335,0.1629617917823771,0.1612465968959603,0.1595877294582217,0.1579584817670065,0.15631863557540643
0.0413526314678592,0.045930916647218,0.0422001167196844,0.0392353005156994,0.036146170211803,0.0329401781423153,0.0297096206232899,0.0265027181461949,0.023323341151272,0.0201477394884716,0.01693913539296173
-0.0771296888728969,-0.0742571552933507,-0.0793879363978054,-0.0837263088013746,-0.0882079018690731,-0.0928344949541207,-0.0975158619232837,-0.1022031215093672,-0.106890299345404,-0.1115982144123162,-0.11636024360749168
-0.1892636564748814,-0.188092447134554,-0.1946132470186275,-0.2003127953762626,-0.206171643139429,-0.2122009287915505,-0.2183126525221092,-0.2244574174881576,-0.230627284256297,-0.2368402774466065,-0.24312650996707968
-0.2947149976925115,-0.2952405877691632,-0.3031378395800698,-0.3101805761160214,-0.3173943499166243,-0.3248000195359579,-0.3323121330466437,-0.339881061147036,-0.3474971580595549,-0.3551758958496605,-0.3629443524868053
-0.3931761316039561,-0.3953942268867346,-0.4046513584386101,-0.4130144074866609,-0.4215544714147786,-0.4303027131460207,-0.4391767079021988,-0.4481270076263604,-0.4571426317494407,-0.466236839971402,-0.4754339905095995
-0.4843641754314013,-0.4882709005238233,-0.4988688327198391,-0.5085250776919512,-0.518357250416929,-0.52840761280465,-0.5385973946007265,-0.5488778644777494,-0.5592371831877928,-0.5696868290470598,-0.5802488349104672
-0.5680191932013843,-0.5736111379753431,-0.5855286720650273,-0.5964473146091983,-0.6075325612353533,-0.6188387623050412,-0.6302915663527701,-0.6418436059642368,-0.6534827545977271,-0.6652192224420164,-0.6770731829266976
-0.643902823957523,-0.6511769517057393,-0.6643910406735367,-0.6765380627081782,-0.6888331040463048,-0.7013437703464251,-0.7140010175307664,-0.7267595898282182,-0.7396077298444932,-0.7525549659213893,-0.7656201412482402
-0.7117973924051628,-0.7207508181509648,-0.73523672302711,-0.7485752479339293,-0.7620330802138703,-0.7756924060425794,-0.7894904879880662,-0.8033850181541016,-0.8173653388469709,-0.8314409459818721,-0.845629936103753
-0.7715055752478445,-0.7821352272948346,-0.7978665643138648,-0.8123571188410376,-0.8269274422020739,-0.8416757645246403,-0.8565467504174654,-0.8715019518515865,-0.8865326039650677,-0.9016488724220546,-0.9168687358606114
-0.8228506636813382,-0.8351528456821051,-0.852101534956434,-0.8677022182515995,-0.8833317772406599,-0.8991060667296416,-0.91497832975628,-0.9309149526630368,-0.946909907168977,-0.9629747728681078,-0.9791280747830243
-0.8656774262880067,-0.8796473007743848,-0.8977834313997377,-0.9144500020170262,-0.9310828457894494,-0.9478171188761436,-0.9646158845926048,-0.9814513871040288,-0.9983212168585396,-1.0152391425964769,-1.032224925788366
-0.8998535525527348,-0.9154845699110916,-0.9347762001107658,-0.9524620957252404,-0.9700397695894706,-0.9876654303837092,-1.0053132533085205,-1.0229623990636116,-1.0406149850690831,-1.0582877644290232,-1.0760024410573188
-0.925271622917034,-0.9425549220898534,-0.9629678360186882,-0.9816241438530984,-1.000085827171078,-1.0185319515320244,-1.0369491297238682,-1.055324519336826,-1.0736656868917214,-1.0919931741390887,-1.1103313396127632
-0.9418515176416196,-0.9607753262780871,-0.9822727713377444,-1.0018481698630235,-1.0211307780319911,-1.0403243548946723,-1.0594292951882416,-1.0784418420353894,-1.0973759351381769,-1.116256707574213,-1.135111881347873
-0.9495431601010992,-0.9700922223758672,-0.9926346522428804,-1.0130753464649864,-1.033113616685356,-1.0529797639002718,-1.0726893127774002,-1.0922486759757244,-1.111679080928856,-1.1310110428893545,-1.1502763437509629
-0.9483294655909218,-0.9704845253922072,-0.9940293743400156,-1.015279047843702,-1.0360056295411315,-1.0564678028957653,-1.07669755959939,-1.0967125488823963,-1.1165421800650015,-1.1362231199585484,-1.1557918857826261
-0.9382293452060154,-0.9619667108414256,-0.9864682242940922,-1.0084680311151328,-1.029813602166099,-1.050793816858969,-1.0714584462473344,-1.091837414597871,-1.111969176776582,-1.1318972901895143,-1.1516636539840681
-0.9193006083607612,-0.9445918223543162,-0.9700009669170984,-0.9926895852154236,-1.014583014471815,-1.0360020980442026,-1.057015660768057,-1.077666901074631,-1.0980041433254586,-1.1180785361998946,-1.1379379715118418
-0.8916426051524066,-0.9184542391638284,-0.9447187126482036,-0.9680324800447718,-0.9904010550375554,-1.012178949593861,-1.0334552664083856,-1.0542874280099856,-1.074734404261329,-1.0948555904009831,-1.1147054396797647
-0.8553984554667345,-0.8836920459522632,-0.9107564042084764,-0.9346295515580796,-0.9573992876907284,-0.9794554171466628,-1.0009084825182255,-1.0218310222547415,-1.0422933725828616,-1.062363779198887,-1.08210377848147
-0.8107567258390325,-0.840488860920697,-0.8682947737074624,-0.8926597700765512,-0.9157558141407924,-0.938009529253564,-0.9595539868958872,-0.9804776671790072,-1.0008629322713156,-1.020787425914919,-1.0403202381464371
