Values,Values_05_23_46,Values_05_25_22
-33.39454909050222,-33.03578448643096,-33.0209302499923
-3.667312448787977,-3.38420868275396,-3.3704419788927162
0.2752943140135374,0.5486528144345433,0.5622916239341478
0.4061650922643928,0.6785386969206858,0.6921459739006544
0.4455710162369931,0.7172706450834623,0.7308494169874602
0.4457070022443108,0.7168524600614493,0.7304041233867984
0.4483770006010454,0.7190016838761435,0.7325267254074991
0.4527456989792533,0.7228870734920344,0.7363861184421638
0.4600317065822454,0.7297246997002683,0.7431984098825899
0.4706086658933705,0.7398854355579929,0.7533344900490632
0.4849548683934294,0.7538440374868556,0.7672691041548626
0.5036112313774709,0.7721372046952972,0.7855389119599931
0.5271321106694807,0.7953142039545741,0.808693107832519
0.5560383361190664,0.8238898501137636,0.8372463986317549
0.5907870519721312,0.8583143056774808,0.8716488008316072
0.631728500516192,0.8989298444803286,0.9122424020921206
0.6790677257915686,0.9459325674097612,0.9592230755338188
0.7328307106982302,0.9993385785779952,1.0126066550748214
0.7928345504234059,1.0589542181338565,1.0721991679047156
0.8586650535619298,1.124353739330265,1.1375745116408293
0.9296621413808108,1.1948647919822233,1.2080599381073123
1.0049143544751715,1.2695630136562377,1.2827306448743254
1.08326303147183,1.3472762853242366,1.3604140310722248
1.1633161923090571,1.4265986762886629,1.4397036420632292
1.2434735812359392,1.5059155279689116,1.5189842523864503
1.3219580132334947,1.583434814421721,1.59646322466107
1.3968617034158084,1.6572334625319214,1.670216827465164
1.466192098503459,1.7253031442121618,1.738236024322132
1.5279234457104836,1.785601793662823,1.7984779873923749
1.5800870218552308,1.8361437845720892,1.8489562712044862
1.62075644571167,1.874985147954052,1.88772602583153
1.6481917560831951,1.9003677054879744,1.9130281308323966
1.6610217655769397,1.9109013931740688,1.9234715174055241
1.6575884128680771,1.9049084065278756,1.9173773064555442
1.6368911661830885,1.8813687808590525,1.893724431628735
1.601932169534929,1.843265272739516,1.8554945160352403
1.558399249170925,1.7962592147228813,1.808347464440693
1.508924750240915,1.7429430921327336,1.754873784350781
1.4525889307159026,1.6823485219855463,1.694102705625287
1.3883827943349096,1.613415977630795,1.6249721553677805
1.3157748279969337,1.5355622615990976,1.5468962628741274
1.2340084790617611,1.447977690610368,1.459062539989939
1.1423181483034692,1.3498435950669505,1.360649451380424
1.0400056049897533,1.2404102134873176,1.2509043863508758
0.9263937491737976,1.1189522093048572,1.1290992716683093
0.8008990135756856,0.9848434277061626,0.9946054569839988
0.6630629229410449,0.8375911285184735,0.8469280971939143
0.5125938882822221,0.6768808017042284,0.6857511383148277
0.3494173588936575,0.5026295317171563,0.5109908643957147
0.1737187628862214,0.3150321038632285,0.32284218517474894
-0.0140140920051882,0.1146062469338055,0.1218240425582696
-0.2129586509355574,-0.0977728402299307,-0.09118593682570182
-0.4219375267810824,-0.3208512894655103,-0.3149301748661723
-0.6394150110471271,-0.5529933350265129,-0.5477679232149535
-0.8635130271951532,-0.7921991285098728,-0.7876931770243074
-1.0920472841912865,-1.036144414643004,-1.0323745414557823
-1.3225825277196288,-1.282240817143108,-1.2792157908258601
-1.552503179379114,-1.527712660101494,-1.5254330243224157
-1.7790938243218666,-1.7696842413150613,-1.7681423034828752
-1.999622739071972,-2.0052701032567604,-2.0044502808772884
-2.2114215683949645,-2.2316607649736584,-2.231540248016627
-2.411955198166833,-2.446197419039019,-2.4467470780526144
-2.598877713647847,-2.6464311210757474,-2.6476165730336745
-2.7700726068467327,-2.830164492111828,-2.831947230642729
-2.923677646769251,-2.995476416153117,-2.9978149189910916
-3.0580966757171604,-3.140732234995552,-3.143582976473732
-3.1720018163288173,-3.2645832728921715,-3.267901589517037
-3.2643300895113843,-3.3659600844936635,-3.369700863649298
-3.334278314110368,-3.4440636820175863,-3.448181864964194
-3.3812995188075203,-3.498358312385061,-3.5028092212115784
-3.405103081579008,-3.5285682757473538,-3.533307788949563
-3.4056595448903573,-3.5346799401343967,-3.53966455271103
-3.383209673671771,-3.516948659429361,-3.5221354707225228
-3.338275964752965,-3.4759088834370444,-3.481255559223507
-3.2716736145566307,-3.4123844924398714,-3.4178492466492023
-3.1845170918347305,-3.3274954772283687,-3.333037112664558
-3.078218153156992,-3.22265672645652,-3.2282347627890906
-2.954471535782537,-3.099565032322755,-3.105139933838586
-2.8152257398392107,-2.9601715619224107,-2.9657050586853586
-2.662638197757908,-2.806638900641845,-2.812094377707596
-2.499016423281005,-2.6412840621843032,-2.6466269762194727
-2.3267489415728577,-2.4665110867115576,-2.4717093615658365
-2.148231378645486,-2.2847384633037406,-2.2897628181525
-1.965793607921036,-2.098327181391875,-2.103151356806483
-1.7816331916186052,-1.9095146034817772,-1.9141154691550852
-1.5977587867275878,-1.7203578214600703,-1.7247153693198833
-1.4159452876901195,-1.5326882868573826,-1.5367855297360191
-1.2377008924872268,-1.348077937835003,-1.3519007431193466
-1.064245441512607,-1.167816225128211,-1.1713531139217117
-0.896499347895893,-0.9928974288029844,-0.9961393656664826
-0.7350829276690407,-0.8240181705953743,-0.8269583599960442
-0.5803264692872634,-0.6615855781645036,-0.6642192746411237
-0.4322915144196966,-0.505736700322518,-0.508061032475675
-0.2908033840401882,-0.356369329334561,-0.35838313414094336
-0.1554940463119032,-0.2131834275567458,-0.21488709100979267
-0.0258532242417286,-0.0757311236534569,-0.077126425397348
0.0987154427806061,0.0565278791260922,0.05543791689335897
0.2188370580164438,0.1841693655662285,0.1833806221563543
0.3351110178379748,0.3077502504581627,0.3072576392924646
0.4480631985454269,0.4277606009800955,0.4275581857601648
0.5581077638899187,0.5445850877397281,0.5446661777988931
0.6655205669457462,0.6584759009868028,0.6588331228946974
0.7704250164770692,0.7695380579747492,0.770163402489673
0.8727902106962533,0.8777269500425391,0.8786117957428482
0.9724402130554456,0.9828570387533834,0.9839921558141363
1.0690726266701516,1.084619882054776,1.0859954214077179
1.162284156490083,1.182609195025918,1.184214669360216
1.251600626426758,1.2763504206073149,1.2781746842259638
1.3365089270635178,1.3653322884164236,1.3673635228330807
1.4164885841527763,1.449038049988635,1.4512637613856545
1.4910410030776042,1.5269744406157173,1.5293814740097065
1.5597149049289298,1.5986968763559295,1.6012714497025515
1.6221269741610091,1.6638298980225523,1.6665576577301768
1.677977224548729,1.722082360574991,1.7249484581751482
1.7270590224670268,1.773257299309034,1.7762464875094783
1.7692640624340463,1.8172567615130129,1.8203535066517844
1.8045828415856824,1.8540821458055536,1.857270752896465
1.833101337861425,1.8838307515257569,1.8870954976516527
1.8549946754337547,1.906689321313986,1.9100145930561427
1.87051855687791,1.9229253577603336,1.9262957885921772
1.87999919265186,1.9328769474400016,1.9362775514843853
1.883822378079104,1.9369417461401437,1.9403580453081308
1.8824222534059232,1.9355656647849164,1.9389838069996403
1.8762701721072697,1.929231684972452,1.9326385518632994
1.8658639929589835,1.918449122726688,1.921832425798763
1.8517180005113387,1.9037435471751445,1.90709191197922
1.834353571037982,1.885647471988106,1.8889505102085982
1.81429062133288,1.8646918562149917,1.8679402258514246
1.7920398115350904,1.8413983833525125,1.8445838372961048
1.7680954365094446,1.816272449190323,1.8193878725062669
1.742928915534162,1.7897967626213365,1.7928361987612063
1.7169827789010357,1.7624254510227937,1.7653841170377924
1.6906650613051428,1.7345785718918154,1.7374528625267385
1.664344038747254,1.706636958428743,1.7094244387805348
1.638343282931824,1.6789373636425324,1.6816367498969746
1.6129370503965668,1.6517679109852734,1.6543790386293729
1.5883460719747255,1.6253639087214284,1.6278876875936001
1.5647338586671933,1.5999041372286902,1.60234249283432
1.5422036811161597,1.5755077617240625,1.577863562424786
1.5207964033520407,1.55223204917424,1.5545090191624829
1.5004893641749812,1.530071084066608,1.5322737024600244
1.4811964957348915,1.5089556773645116,1.5110890642847907
1.462769832944476,1.4887546304321917,1.4908244215451976
1.4450025162256144,1.4692774676125446,1.4712896792674082
1.427633331290813,1.450278694715788,1.452239582485942
1.4103527519927448,1.431463564455827,1.433379478505758
1.3928103735449808,1.412495251473876,1.4143724927006975
1.3746235560187123,1.3930032713377296,1.3948479526195896
1.355387046398193,1.3725929242689234,1.3744108413537046
1.334683316543149,1.3508555103783104,1.3526520269392543
1.3120933412543845,1.3273790462352069,1.3291589973933609
1.28720756007597,1.3017592277710444,1.303526845941309
1.2596368068692796,1.2736104205393493,1.2753692868143123
1.229023033491904,1.2425764964868635,1.2443295199573832
1.1950497058204967,1.2083413846251454,1.210090811081236
1.1574517921192042,1.1706392418164004,1.1723866922076982
1.116025284349022,1.129264168423175,1.1310107063186934
1.070636189624514,1.0840793890903042,1.0858256151836392
1.021228887197681,1.035025777066766,1.036771947554161
0.9678336815753014,0.9821295367119712,0.9838757011509397
0.9105732967871184,0.9255087753507912,0.9272549284226129
0.8496679502002841,0.8653785922466382,0.8671248327478678
0.7854385536556863,0.8020542261794489,0.8038009156288077
0.71830753312298,0.7359517518975773,0.7376996644560763
0.6487967418890951,0.6675858057396862,0.6693362608137854
0.5775219955363414,0.5975638806493418,0.5993188496881995
0.5051838931572596,0.5265768736103056,0.528339053310687
0.4325547974217625,0.455385782530718,0.45715862797735307
0.360462114941615,0.3848047226459959,0.3865924358254538
0.2897683256084782,0.3156807416129782,0.31748821315679454
0.2213485124785204,0.2488712142941647,0.25070391905872935
0.1560664002818175,0.1852198505905084,0.18708370053725146
0.0947500900165071,0.1255325220810531,0.12743368261642926
0.0381687463995537,0.0705541734948867,0.07249885171238124
-0.0129885601058309,0.0209480199718408,0.022942234905006194
-0.0581308165635885,-0.0227219403030848,-0.020672594378170824
-0.0967790451832242,-0.0600043260756496,-0.057894912084211374
-0.1285758097101337,-0.0905692252012723,-0.0883956807900566
-0.1532900778549381,-0.1142123551458376,-0.11197168571446875
-0.1708175551465746,-0.1308546772925901,-0.1285451164821336
-0.1811768461012518,-0.1405378502872991,-0.13815898162502785
-0.1845019755585585,-0.1434160824690795,-0.14096891772247191
-0.1810319200136781,-0.1397450575091627,-0.13723206915512892
-0.1710978571859627,-0.1298686626178502,-0.12729376962306452
-0.1551088477642846,-0.1142042511899468,-0.11157275899394456
-0.1335366440748247,-0.0932271493831616,-0.09054564656256155
-0.1069002815810204,-0.0674550739799237,-0.06473128953731352
-0.0757510389216553,-0.037433055017132,-0.03467568156038749
-0.0406582688690013,-0.0037193691283274,-0.0009378583490768696
-0.0021965103864332,0.0331271075006448,0.035922769725673924
0.039065821376806,0.0725578363774851,0.07535736730482726
0.0825759905658326,0.1140436798513537,0.11683674134742254
0.1278046832882483,0.1570820496448427,0.15985848561769797
0.1742519910697705,0.2012022169781159,0.20395227898859628
0.2214517808434487,0.2459689563582366,0.2486835104110481
0.2689746611181923,0.2909847612345838,0.2936554698251958
0.3164297837310112,0.3358908999847026,0.33851037478043866
0.363465722624006,0.3803675814703147,0.38292950344671817
0.4097706431810796,0.4241334686054754,0.42663267394970383
0.455071920688656,0.4669447191647593,0.46937725070770486
0.4991353153294556,0.508593676703446,0.510956801973981
0.5417637615968413,0.5489072792223443,0.5511994773692123
0.5827957777311216,0.5877451951206759,0.5899661158774095
0.6221034790817284,0.6249976688136156,0.6271480673660156
0.6595901826747902,0.6605830569742004,0.6626647090235366
0.6951875934146597,0.6944450356246077,0.6964606371330955
0.7288525829787863,0.7265494761113579,0.7285025321926086
0.7605636161038938,0.7568810299411086,0.7587757371495981
0.7903169119754094,0.7854394948391907,0.7872806207569661
0.8181224473485397,0.8122360536240973,0.8140288171794507
0.8439999332521101,0.8372895038110849,0.8390394592318489
0.8679749111681471,0.8606226115719822,0.8623355383113342
