Values,Values_03_03_16,Values_03_17_59,Values_03_26_33,Values_03_35_07,Values_03_43_50,Values_03_53_09,Values_04_03_46
-1.3877787807814457e-17,-1.3877787807814457e-17,-0.0008799446783745,-0.0008799446783745,-0.0008799446783745,-0.0008799446783745,-0.0008799446783745,-0.0008799446783745765
0.002249408586118,0.0022475365244526,0.0038655108999397,0.0015300147453381,-7.593479132610148e-05,-0.0012854811353437,-0.0021971709798907,-0.0028778617235201247
0.0063450153197868,0.0063344406210431,0.0098873279549957,0.0052711284079058,0.0021178318526449,-0.0002424732783059,-0.0020119970121596,-0.0033280471923825845
0.012714244829502,0.0126823989674556,0.0179525178128038,0.0111052865646177,0.0064603199106638,0.0030062138342565,0.0004315266312275,-0.0014753523097603516
0.0216114253325772,0.0215390558993463,0.0283906558354312,0.0193543058861649,0.0132690558959487,0.0087755264779208,0.0054467437379689,0.002992522129219041
0.0333487305304308,0.0332086441640341,0.0414638829310169,0.030272317505509,0.0227940899231028,0.0173133007697326,0.0132802694183924,0.010321473735183335
0.0482747514355033,0.0480303268544606,0.0575087818983218,0.0441881906815719,0.0353608252144643,0.0289434051407456,0.0242553697545968,0.02083455386998021
0.0667496999643678,0.0663532691757354,0.0768781360281887,0.0614472557380682,0.0513118077502142,0.0440076275338531,0.0387139457526154,0.03487403298697536
0.0891184373966129,0.0885096474455369,0.0999242709107993,0.0823949334360188,0.0709906340920209,0.0628498278710635,0.0570008848877927,0.052785904841760156
0.115682634713924,0.1147869154286614,0.1269690771641023,0.1073471740895175,0.0947127595868904,0.0857870555535547,0.0794354227459754,0.07489143178526127
0.146673427036079,0.1454007033975441,0.1582771280726888,0.1365641639530131,0.1227396849505248,0.1130841188795875,0.1062860044738588,0.10146222103504973
0.182225918217716,0.1804697199675988,0.1940292492238491,0.1702246260839773,0.1552538245054666,0.1449288895044064,0.1377459126723414,0.13269608563780258
0.2223568242113513,0.2199939595659813,0.2342989774845104,0.2084031287844266,0.1923364469535042,0.1814107128806641,0.1739120158486014,0.16869603089446822
0.2669464177835861,0.2638373903081654,0.2790328793634745,0.2510513306397219,0.2339495838466407,0.2225027916516123,0.214767481823646,0.20945319333293763
0.3157257579258771,0.311716111411529,0.3280359072594979,0.297984286932187,0.279922986940344,0.2680495877508553,0.2601694741260131,0.2548347293877024
0.3682699625358895,0.3631927320332763,0.38096265731933,0.3488726127311445,0.3299468750337813,0.3177599403036552,0.3098424951345605,0.30457729288990626
0.4239980224292455,0.4176774434094299,0.4373151519236218,0.4032410435579059,0.3835709460543878,0.3712063241006125,0.3633777623727142,0.35828645982966884
0.4821793699024366,0.4744359452076994,0.4964474553502151,0.4604736087500322,0.4402097959310599,0.4278303335014003,0.4202386609264504,0.41544211336857034
0.5419471185093424,0.5326040597968064,0.5575770990542989,0.5198252941086431,0.4991545429432353,0.4869541315649515,0.4797719692208275,0.4754094564885671
0.602317595662378,0.5912085418462697,0.6198029496012541,0.5804397281486934,0.5595901161219478,0.547797267282213,0.5412242220759903,0.5374549897413061
0.6622155093691253,0.6491932840776602,0.6821288193414935,0.6413721047931396,0.6206173557850643,0.6094979637379199,0.6037622841663426,0.6007665083595424
0.7205038374959488,0.7054498521568133,0.7434918241654129,0.7016162836722527,0.6812788243297996,0.6711377491804721,0.6664969920218176,0.6644759704321483
0.7760173138003852,0.7588510702899772,0.8027942352791063,0.7601347896147072,0.7405870391560287,0.7317681450041497,0.728508587404796,0.727683969815617
0.8275982191630041,0.8082862383389986,0.8589374501909565,0.8158903620704362,0.797553812879208,0.7904381344282984,0.7888727031886207,0.7894846070128192
0.8741330762425448,0.8526965002113518,0.9108564448114224,0.8678775027329793,0.8512192355446171,0.8462210272673071,0.8466855865461672,0.8489894983552219
0.9145887957907076,0.891108904182316,0.9575537567411684,0.9151532226887028,0.9006796409305822,0.8982401862074963,0.9010881258199012,0.9053505677997438
0.9480468348853394,0.9226677935381404,0.9981296298121678,0.956863831180246,0.9451115901775846,0.9456908095939882,0.951286004449229,0.9577790414471207
0.9737340003450804,0.94666232839829,1.031814545091598,0.9922742480498288,0.983798578137861,0.9878646588803628,0.9965730108884074,1.0055677773216447
0.9910486609091842,0.962549149385817,1.0579754612286505,1.0207714507551635,1.016132327501296,1.0241498021080817,1.0363297325088106,1.0480892719451345
0.999581313412884,0.9699694309601266,1.0761984757732743,1.0419450024048136,1.0416917853051508,1.0541086050260329,1.0701009425999173,1.0848727028981497
1.0005442098460215,0.9701323282229536,1.0862330888837897,1.0555302401077504,1.0601858297828768,1.0774203508718256,1.0975383544047244,1.115546897007903
1.0006404353605556,0.9695563803937834,1.0926225844431248,1.0660385590185708,1.0760838707587297,1.098512382404202,1.1230323687851629,1.144472632660967
1.000743787598367,0.9690914462695686,1.0996188064274888,1.0776891294643596,1.0935680204422351,1.1215311737026037,1.1506986793489418,1.175741089838071
1.000854080573328,0.9687386413491408,1.1069500490541195,1.0901853112541031,1.112316373022862,1.1461308573781246,1.18017060874298,1.2089688633464033
1.000971116245804,0.9684988270873472,1.1147203408950543,1.1036033212657366,1.132377100728265,1.1723333767895383,1.2114476138787027,1.2441375158643064
1.001094684908164,0.968372607978058,1.1229008872369723,1.1178850442971893,1.153662940421582,1.2000245360196278,1.2443926288299996,1.2810919109665075
1.001224565591594,0.968360329375264,1.1314945505292613,1.133002234043941,1.176115045312009,1.2291175411428266,1.2788953612641618,1.319703329432104
1.001360526493159,0.968462076065202,1.1404917481294825,1.1489127187941397,1.1996595392511489,1.2595098802436016,1.3148294442646251,1.3598268310952917
1.001502325422048,0.9686776715990169,1.1498822522411218,1.1655723433330405,1.2242196102158351,1.2910955614577766,1.3520647975538125,1.4013137127446773
1.0016497102638582,0.96900667839182,1.1596520359780376,1.1829320107522483,1.2497127608617873,1.323762556826837,1.3904652320252862,1.444009236407207
1.0018024194618014,0.9694483985903972,1.169784148042632,1.2009387408292742,1.276052058600288,1.3573942281014255,1.4298900205339256,1.4877543111278433
1.0019601825136115,0.9700018757080976,1.180258530347502,1.2195356763141247,1.3031463355736312,1.391869701952754,1.470194416228672,1.5323861199938127
1.0021227204829877,0.970665897021773,1.1910521407072945,1.238662392478107,1.3309006866770146,1.4270645365515744,1.5112304556157838,1.5777390261441429
1.0022897465243124,0.9714389967219282,1.2021390151846607,1.258255144537269,1.359216900453481,1.4628513146955533,1.5528476819625878,1.6236453937988589
1.0024609664194444,0.9723194598036698,1.2134903673478952,1.2782471483581943,1.3879939164799786,1.499100255698797,1.594893880280389,1.669936414915849
1.0026360791252975,0.9733053266824514,1.2250746976023223,1.2985688663451789,1.41712827998326,1.5356798159137366,1.6372157931864884,1.716442910428577
1.002814777330988,0.9743943985152352,1.2368579188674451,1.3191483034281666,1.4465145973494984,1.5724572805788428,1.6796598196645312,1.7629961076398746
1.0029967480232629,0.9755842432043416,1.2488034958718544,1.3399113091844916,1.4760459874163498,1.6092993409808314,1.7220726900637788,1.8094283866641183
1.0031816730589838,0.9768722020581756,1.2608725976278607,1.3607818844888064,1.5056145258588824,1.6460726533645935,1.7643021131070558,1.8555739912022176
1.0033692297433932,0.9782553970800172,1.273024261923256,1.3816824904578155,1.5351116794354571,1.6826443755150622,1.8061973901617612,1.9012696983875719
1.0035590914129564,0.9797307388533674,1.285215570761977,1.4025343576540148,1.5644287271425812,1.7188826772546333,1.8476099923413327,1.9463554427241367
1.003750928021527,0.9812949349897716,1.2974018355737469,1.423257793515062,1.593457165424243,1.7546572212398417,1.8883940961454344,1.9906748892566155
1.003944406728667,0.982944499102817,1.3095367909706217,1.44377248605691,1.6220890947651725,1.7898396106772512,1.9284070735946832,2.0340759513502262
1.004139192488906,0.9846757602699324,1.321572795783677,1.463997801986784,1.6502175851975718,1.824303800842596,1.9675099331057404,2.076411248753912
1.00433494864082,0.9864848729419252,1.3334610400859592,1.4838530774763574,1.6777370184875602,1.857926471602012,2.005567707711585,2.1175385020065605
1.0045313374947638,0.9883678272586676,1.345151756894256,1.503257899981039,1.7045434050367751,1.890587358497969,2.042449787661174,2.157320859725277
1.004728020918195,0.9903204597282186,1.356594437243762,1.5221323796491806,1.730534673837719,1.922169540378436,2.078030194937849,2.1956271558955134
1.0049246609174929,0.9923384642257363,1.3677380473466203,1.5403974090443855,1.755610934157983,1.952559682016532,2.1121877978189194,2.232332094967668
1.0051209202152682,0.9944174032679798,1.3785312465775548,1.5579749101039952,1.7796747079973214,1.9816482306890373,2.144806464259387,2.2673163633529088
1.0053164628221487,0.996552719518857,1.3889226050772965,1.5747880674757286,1.8026311327608653,2.009329566253327,2.175775153617824,2.3004666667972855
1.0055109546021068,0.9987397474815112,1.3988608198267092,1.590761547610574,1.8243881340188008,2.03550210487996,2.204987947045789,2.3316756940883265
1.0057040638303896,1.0009737253326394,1.4082949281207195,1.6058217032409163,1.844856568673937,2.0600683572567657,2.232344017725401,2.360842008599299
1.005895461743206,1.0032498068553513,1.4171745174601074,1.6198967631355217,1.8639503393291788,2.082934942772443,2.257747543050879,2.387869870285672
1.0060848230783097,1.0055630734275949,1.4254499309797983,1.632917007294455,1.8815864811317733,2.104012561905429,2.281107561796293,2.4126689918976
1.006271826605717,1.0079085460243025,1.4330724676424411,1.644814928022829,1.897685222863799,2.1232159297763595,2.302337780277021,2.43515423433822
1.006456155647783,1.0102811971926058,1.4399945765442863,1.655525377599113,1.9121700245423543,2.140463674559992,2.321356332481555,2.4552452472598776
1.0066374985879636,1.0126759629610422,1.4461700448039188,1.664985703526142,1.924967594280239,2.15567820518262,2.3380855001054703,2.4728660621252136
1.0068155493675706,1.015087754645285,1.4515541786315098,1.67313587261692,1.9360078876312008,2.1687855534425062,2.352451399345025,2.4879446460480263
1.006990007969931,1.0175114705148622,1.4561039773036095,1.6799185854170842,1.9452240930945703,2.179715196371705,2.364383642188202,2.500412425750859
1.0071605808913473,1.0199420072872916,1.45977829989425,1.6852793826968742,1.952552607874088,2.188399865296451,2.373814980762656,2.51020379191829
1.0073269815983463,1.0223742714182542,1.4625380247336677,1.6891667459517845,1.9579330083664528,2.1947753486388035,2.3806809440502525,2.5172555950744653
1.0074889309707005,1.0248031901586616,1.4643462016793722,1.6915321940281527,1.9613080201884208,2.1987802960249234,2.3849194769480206,2.5215066448647443
1.0076461577297833,1.0272237223518497,1.4651681973871316,1.6923303781320014,1.9626234928287063,2.2003560317147524,2.386470592236392,2.522897225269455
1.0077983988518238,1.029630868946529,1.4649718338598354,1.6915191775821148,1.961828384224847,2.1994463857361284,2.385276046502391,2.5213686388233474
1.0079453999656969,1.032019683203616,1.4637275206271223,1.6890597987264868,1.9588747607074013,2.1959975513841523,2.381279051452481,2.51686279335794
