Values,Values_04_37_49,Values_04_47_52,Values_04_57_59,Values_05_08_34,Values_05_19_07,Values_05_29_03,Values_05_38_46,Values_05_43_48
1.4086121088713417,1.8432916090484583,1.943968087140077,1.9963077479560527,2.056891352734631,2.11709442523216,2.173484794155189,2.2257837734723407,2.252533569748629
1.480651359421309,1.9187762484681985,2.020123260090739,2.072415050947234,2.1331042622380907,2.1934293856651084,2.2499108229138094,2.3022644117951785,2.3290301794583
1.539193550651046,1.9810203798033428,2.0829618649219643,2.135115516175775,2.1958811117733656,2.256323107766988,2.312898434570924,2.365312125123971,2.392097280552595
1.5824479849242052,2.0281984851960275,2.1306159607047888,2.182512725084824,2.243305839771635,2.303844799682876,2.360504975943991,2.4129742977846846,2.4397774788334052
1.609071140571923,2.058922350273713,2.161652272466767,2.2131432078498823,2.273893031373456,2.3344920625881005,2.3912141698401963,2.44372292494276,2.470537133024356
1.6182231478554685,2.0722973411087224,2.175130291344224,2.226035819655196,2.2866479847469736,2.3472513908207846,2.403996938420593,2.4565157039189933,2.4833275761602542
1.6097179193694375,2.06807284333375,2.170755104546973,2.220866317977574,2.2812223522365533,2.3417545516306086,2.398468363138272,2.45095348363178,2.477742802820929
1.583969665016683,2.046590390073842,2.1488284158940534,2.197910448122271,2.257868649920601,2.318234172663764,2.374844152794393,2.427237483775807,2.4539770528485088
1.549251282902729,2.0160439256207545,2.1175119817339465,2.165309835504508,2.224707906994837,2.284792747852453,2.341210767215011,2.3934403747172897,2.420096355452054
1.5128345166798685,1.9836470330587368,2.083991313124594,2.1302275507309605,2.1888823072122823,2.2485543428644115,2.304676735612751,2.356657290310225,2.383189359212531
1.4742952729998986,1.9489342318353469,2.0477700951356588,2.09213737306493,2.14984070937016,2.2089471162389853,2.2646526152826856,2.3162835297135764,2.3426439183990113
1.433877949291264,1.912101133013128,2.009013006317414,2.051173518993477,2.1076907215145164,2.166055972785026,2.221203733402481,2.272367320276394,2.298499887753105
1.391619642536419,1.8731306745249807,1.9676724871962084,2.007257415319021,2.062325621967976,2.119749649842878,2.1741774151483977,2.22473715983552,2.250576516405914
1.3476334039719462,1.8320763039686951,1.9237732040178184,1.9603832925228044,2.013710674934984,2.06996753738012,2.123490197388695,2.1732893607041244,2.1987601521038216
1.3020330014221388,1.7889875959506345,1.8773388107122897,1.9105458522285164,1.961811482240004,2.016648562035256,2.069057148587462,2.117917740157182,2.1429341110673
1.254953495690521,1.7439317502671354,1.8284147790855727,1.857764242294844,1.9066188383779936,1.9597567407528584,2.0108180048934425,2.0585402585143173,2.0830055609270244
1.2065458873368435,1.6969894559843168,1.7770656489802368,1.8020805377733584,1.8481482107470208,1.899281483681544,1.948738173527953,1.995100633343816,2.0189074344446154
1.1569784451896965,1.648257685568129,1.7233792687946874,1.7435653191514484,1.7864464493108978,1.8352452616565933,1.8828172300131711,1.9275775678909053,1.9506080184466825
1.1064359746408083,1.597850682696094,1.6674692405732774,1.6823215185600542,1.721596869233709,1.7677097644882858,1.8130960235546507,1.8559926993724436,1.8781193198711779
1.0551193723178185,1.545901467874949,1.6094778502029694,1.618488776546524,1.6537249205469555,1.696782742940157,1.7396645671297193,1.7804194306551997,1.8015063664518047
1.0032448312469588,1.492563192584376,1.549578757420092,1.5522475310332675,1.5830036237149694,1.6226246788889938,1.662669828150518,1.700991736701149,1.720896521586356
0.9510428774984164,1.4380104737469512,1.4879795160883786,1.4838228477318078,1.5096587272427624,1.5454551944262338,1.5823232909084357,1.6179127819467545,1.6364886322252694
0.8987571978544915,1.3824406041862245,1.424923754166347,1.4134877522474527,1.4339732841165742,1.4655588400771646,1.498907880044502,1.531462891654266,1.5485615296150559
0.8466432762887799,1.326074579301415,1.3606928858455622,1.3415658626351514,1.3562913747263952,1.3832899239338692,1.4127838460698916,1.442006422107902,1.4574813992492301
0.7949668525040989,1.269157864290712,1.2956072144566806,1.26843310661871,1.2770206852191732,1.2990760186014467,1.324393181890102,1.3499970348796542,1.363707492586282
0.7440022175356804,1.2119608200398788,1.2300262847644017,1.194518311960146,1.196633655148088,1.2134197860346574,1.2342621394297846,1.255980876815417,1.2677956473502932
0.694030353241838,1.1547786940231877,1.1643483422585277,1.120302467186881,1.1156669233593632,1.126898779277787,1.143001436763292,1.1605971901743526,1.1703991065497066
0.6453369471068066,1.0979311087453534,1.0990087984504644,1.0463165066368847,1.034718870352801,1.0401629596012152,1.0513038343011156,1.0645759731454671,1.072266225940173
0.5982102970517746,1.041760970819126,1.0344776111020533,0.9731375043680752,0.954445104625516,0.9539297334979208,0.9599388398439092,0.9687324064776156,0.9742347624928448
0.5529391194327454,0.9866327352727337,0.9712555222489128,0.901383220211217,0.8755518230960202,0.868976419033419,0.8697444286503088,0.8739579086387781,0.8772225937148035
0.5098102997652764,0.9329300044644288,0.9098691659926132,0.8317050377661847,0.7987870997196029,0.7861302017936167,0.7816158413485522,0.7812078837132881,0.7822149326513653
0.469106594631344,0.8810524328839012,0.8508650744802738,0.7647793784510959,0.7249302295604032,0.7062557425600087,0.696491652671695,0.6914863839864426,0.6902482756945878
0.4311043136777696,0.8314119557806026,0.7948026799875275,0.701297771051598,0.6547793783679909,0.6302407494717018,0.6153374822799346,0.6058281145489315,0.602391540016178
0.3960710015887782,0.7844283784141732,0.742246449243714,0.6419558159449607,0.5891378707731271,0.5589799345301445,0.5391278499979134,0.525278361773829,0.5197250143151596
0.3642631486509965,0.7405243990831606,0.6937573366560568,0.5874413486716847,0.5287995323961093,0.4933578739026876,0.4688267947484845,0.4508715612870182,0.4433178891028237
0.3359239389642697,0.7001201451627285,0.6498837569975282,0.5384221285550157,0.4745335305362984,0.4342313297581555,0.4053679234339284,0.3836092760864819,0.3742051918123209
0.3112810599633701,0.663627337846673,0.6111523153776499,0.4955334138805431,0.4270691930752883,0.3824116257256604,0.3496345893680056,0.3244383871027137,0.31336498241093325
0.2905445931977247,0.6314432143493565,0.5780585392532852,0.4593657825116063,0.3870812729579748,0.3386476460643734,0.3024408675522485,0.2742302551372624,0.26169661558549734
0.2739049861069525,0.6039443270219281,0.551057835674211,0.4304535188637951,0.3551760707290525,0.3036099564519502,0.2645139039765909,0.2337615044081147,0.22000075660513152
0.2615311325563318,0.581480371523228,0.5305569125688592,0.4092638825370092,0.331878800006493,0.2778764943044832,0.2364781431849192,0.2036969815989975,0.18896172890058593
0.2535685532401355,0.5643681583456664,0.5169058449698355,0.3961874924469692,0.3176224751801782,0.2619201465265093,0.2188417836196456,0.1845752647511396,0.16913257847487392
0.2501376966698374,0.5528858653164825,0.5103909692878028,0.3915300391469066,0.3127385559969267,0.2560984645513149,0.2119857189109685,0.1767969819627814,0.16092311365373682
0.2513323570774711,0.5472676742116871,0.5112287339663185,0.3955054623670191,0.3174494877349166,0.2606456508292086,0.2161550883881427,0.1806160464834684,0.16459101566479437
0.2572182125262929,0.5476988889841481,0.5195606112706679,0.4082306904328709,0.3318632199074118,0.2756668808496019,0.2314534767212379,0.1961338191793291,0.18023601376534581
0.2678314964220432,0.5543116293527803,0.5354491566972166,0.4297220081956217,0.3559697467660263,0.3011349770438588,0.2578397481759349,0.2232961495387607,0.2077970564395679
0.2831777905775012,0.5671811550327325,0.558875253248604,0.459893064123222,0.3896396528461289,0.336889388789157,0.2951274383666334,0.2618931847480529,0.24705234958603858
0.3032309619795306,0.5863228974501008,0.5897365922171917,0.4985545391350229,0.4326246592393794,0.3826374478237427,0.3429866458619851,0.3115618616430792,0.29762216152202065
0.3279322391490833,0.6116902386070474,0.6278474005651173,0.5454154586551013,0.4845601285726071,0.4379578362320828,0.4009483410951568,0.3717909800212465,0.35897428337653553
0.3571894462706075,0.6431730895585129,0.6729394349787551,0.6000861409346764,0.5449695024856824,0.5023062262140066,0.468411039886385,0.4419287946265228,0.430432077486262
0.3908764081366981,0.6805973072866437,0.7246642465041215,0.6620827594987616,0.613270633269153,0.5750230434945418,0.5446497876467674,0.5211930689956676,0.5111850564315595
0.4288325462600089,0.7237249876243026,0.7825967148556439,0.7308334914459176,0.6887839653070558,0.6553433016810389,0.6288273983547235,0.6086835357797914,0.6003019388755445
0.4708626912169787,0.7722556672428126,0.8462398410675728,0.8056862082761865,0.770742502970642,0.7424084328809054,0.7200078682766012,0.7033966826042941,0.6967461022813347
0.5167371454807328,0.8258284656491384,0.9150307765070776,0.8859176468458249,0.8583034741480441,0.835280004628941,0.8171718419931662,0.8042427335759628,0.7993933003223135
0.5661920263451051,0.8840251793809519,0.9883480359523914,0.9707439557286788,0.9505615438835118,0.9329551463634984,0.9192339298904456,0.9100646070990316,0.9070514176231477
0.6189299374765792,0.9463743422747256,1.0655198304999074,1.0593324860245228,1.0465633914005088,1.0343834525995974,1.0250616056770891,1.019658546076618,1.0184819425683271
0.6746210172356558,1.0123562448132106,1.1458334203803062,1.1508146448751837,1.1453233973246857,1.138485047795862,1.1334953149786084,1.13179600420334,1.1324227187598952
0.732904395296732,1.0814088658634708,1.2285453337886674,1.244299562216212,1.2458401061456603,1.244169402079295,1.2433693164735715,1.2452462491897347,1.2476114058920877
0.7933901324041714,1.1529346891466803,1.3128923053009924,1.338888318717945,1.3471131164384358,1.3503544645377257,1.3535327448987569,1.358799102328042,1.3628090345367605
0.8556616713901471,1.2263083060431583,1.3981027093773164,1.4336884001395085,1.4481599645870504,1.455985590027689,1.4628702906838325,1.4712871356920223,1.4768229393984509
0.9192788534074716,1.300884710573076,1.483408267454837,1.5278280485843814,1.5480325762203289,1.5600537471247522,1.570321905873393,1.5816066663958457,1.5885283754605128
0.9837815336521571,1.3760081558396446,1.5680557766299532,1.6204701604657747,1.6458328496996306,1.6616124955855192,1.674900957060802,1.688736908406004,1.696888147746505
1.0486938185480272,1.4510214185253665,1.651318598606626,1.7108253884661864,1.740726961034054,1.7597932637494111,1.7757103044632463,1.7917567164196715,1.8009696675354403
1.1135289431557047,1.5252753126838388,1.7325076626832772,1.7981641425309665,1.8319580401283315,1.853818538559112,1.8719558890743155,1.889858478493744,1.8999589799839063
1.1777947668176032,1.5981382603983283,1.8109817290820385,1.8818272039817097,1.9188569130019173,1.9430126496432456,1.962957500952408,1.982358825953641,1.9931714304741117
1.2409998575250922,1.6690057358688624,1.8861566979918392,1.9612347338859548,2.0008506977147555,2.0268099457953004,2.0481565402595856,2.0687059873413958,2.0800588050792013
1.3026601104245137,1.7373093997332094,1.957513781617892,2.035893515746697,2.0774691246420542,2.1047602663379914,2.1271207056270707,2.1484837527292413,2.160212928238085
1.3623057953163775,1.8025257225792028,2.024606369656525,2.1054023096162067,2.148348508780757,2.1765316839048205,2.1995456329118097,2.2214121154354465,2.2333658072318583
1.4194889200973428,1.864183927033088,2.087065477428745,2.1694552730086465,2.2132333949877525,2.241910600318345,2.2652536220320325,2.287344780221899,2.2993865383820387
1.4737907517694484,1.9218730737227905,2.144603685818071,2.227843437942393,2.2719759404504303,2.3007993273659224,2.324189644291617,2.3462637846680465,2.358275248496738
1.5248293037643716,1.975248125460301,2.197017510169329,2.280454270328691,2.324533140107873,2.3532113279878253,2.376414866973377,2.39827152419125,2.4101543881541883
1.5722665876628772,2.024034853417352,2.2441881783493742,2.327269385293354,2.3709620487177143,2.399264340383491,2.422097976918022,2.4435805133241906,2.455257733843143
1.61581538584916,2.068033443547727,2.286080801191847,2.368360495844766,2.411413155046989,2.439171606382513,2.461504580213619,2.4825012075855124,2.4939174456913946
1.6552453107167744,2.1071207011316293,2.3227419625497165,2.403883714985757,2.4461221030617475,2.473231461237501,2.494984987344754,2.5154282390737284,2.5265495545691734
1.6903878974963424,2.141250756566509,2.354295762448404,2.434072335212175,2.47539995528142,2.501815538909325,2.5229606870552663,2.5428254102621453,2.553638242531481
1.7211404982904055,2.17045421251569,2.380938382345976,2.4592282420952345,2.499622222993765,2.525355873684485,2.5459098367757904,2.5652098135203154,2.5757193030362697
1.747468765731545,2.1948357023478007,2.402931267944556,2.4797121422462656,2.5192169087838403,2.544331197454277,2.564352114360577,2.583135459868327,2.5933631831394575
1.7694075414272346,2.2145698582742064,2.420593048373382,2.4959328061795416,2.5346518241440887,2.5592527469504733,2.5788332891518992,2.597176812725625,2.6071580218398878
1.7870600290792893,2.229895747130001,2.434290363100329,2.508335574926744,2.5464214894869897,2.5706499364848345,2.589909908946729,2.6079126589102,2.6176931343780767
1.8005951682633998,2.241109856406295,2.4444277831477565,2.517390388335792,2.555033927348976,2.579056250022401,2.5981344931133883,2.6159107388219978,2.6255433800554324
1.8102432076429624,2.248557778729222,2.4514370662667955,2.5235796369637766,2.5609976952009554,2.584995734180528,2.604041642624086,2.621713571669042,2.631254861758411
1.816289531223688,2.252624775662691,2.4557660021793404,2.5273861431629365,2.5648094963053683,2.5889704547947354,2.608135448614876,2.6258258730007795,2.6353323619720923
1.8190668730808728,2.253725457094512,2.45786713903275,2.529281595189369,2.5669427101531523,2.591449268718833,2.6108785570839554,2.628703925741521,2.638228877831482
1.818946115407593,2.2522928419864683,2.458186687411591,2.5297157427624755,2.5678371504299284,2.592858212357553,2.6126831819783605,2.6307471865645824,2.6403375312823267
1.8163259167645007,2.2487670859297824,2.4571538900198395,2.529106630661513,2.567890306299152,2.5935727381614027,2.613904272340297,2.6322923080280343,2.6419860215025
1.8116214918402167,2.2435842016119816,2.45517115560583,2.5278321321505044,2.5674502869327105,2.5939119762230383,2.614834969033069,2.6336096723817963,2.64343369504875
1.8052528699142032,2.237165070328742,2.4526051967212865,2.5262229598779298,2.566810584890202,2.594135076945735,2.615704351016664,2.6349023848807227,2.6448711549708888
1.7976330007007622,2.229905051575116,2.449779389814072,2.5245572876204894,2.5662067120244685,2.594439614856547,2.6166773838661745,2.636307577671728,2.6464222288552652
1.7891560809326472,2.222164472589314,2.4469675241211744,2.5230570448893586,2.565814676669871,2.594961938875076,2.617856881152381,2.63789976770645,2.648148005703364
1.780186465950068,2.2142602449065856,2.444389049018048,2.52188587569862,2.565751191789849,2.595779270393684,2.619287202724938,2.6396959244242773,2.6500525636823595
1.7710485059129328,2.206458809970807,2.442205868930861,2.5211486848711795,2.566075433373854,2.5969132806114192,2.620959346261676,2.6416618385874413,2.6520899485049547
1.7620176176380642,2.1989705732536646,2.4405206843950715,2.5208926444681605,2.5667921211834064,2.598334837079564,2.622817053767872,2.643719356316328,2.6541719389362846
1.753312861230474,2.191945937441199,2.439376828934091,2.5211094907420954,2.567855660996172,2.5999695867854924,2.6247635427206606,2.645754040970723,2.656176140144575
1.7450912295199077,2.1854729842545426,2.4387594984035714,2.521738902140788,2.569175061703781,2.601704031325786,2.626668473281332,2.647622840075658,2.657953966791253
1.7374438118704705,2.1795768152271253,2.4385982454815505,2.522672743416624,2.570619352893584,2.6033917785110514,2.6283748069762303,2.6491613923921515,2.6593381426905625
1.7303939325435136,2.1742205139867035,2.438770585589316,2.523759956889992,2.5720232445680384,2.6048596884860205,2.629705261648309,2.650190673534626,2.6601494140381727
1.7238972925925982,2.1693076405927174,2.439106534713696,2.52481188084549,2.5731927905099474,2.605913669987085,2.630468120057752,2.650522744011864,2.660202244901974
1.717844097990339,2.1646861458682123,2.439393906357454,2.5256078072829795,2.5739108695197968,2.6063439516123874,2.630462232247591,2.649965457422084,2.6593093627221904
1.712063093896621,2.160153557727559,2.439384189754297,2.5259006108866324,2.5739423372639583,2.605929705996929,2.6294811160669345,2.648326059632426,2.6572850986280434
1.7063273601009927,2.155463255427468,2.4387988263204736,2.525422298648215,2.573038735433966,2.604442950620492,2.627316114718647,2.6454136705348867,2.6539475307803286
1.7003616908383232,2.150331645254441,2.437335728324052,2.5238893763174337,2.570942504948915,2.6016517179276644,2.623758645046583,2.6410407185924183,2.6491195189475607
1.693851330818508,2.1444460287277227,2.434675888225092,2.521007948407002,2.567390680404991,2.597322523834116,2.6186016099460816,2.6350234395452534,2.6426287599485194
1.6864517925222078,2.1374729349683097,2.4304899311321004,2.51647848454456,2.562118065547504,2.5912221893666847,2.6116400749113327,2.627181576864233,2.6343070192007265
1.677799470565246,2.12906670453938,2.4244444977551227,2.510000227894319,2.554859935773745,2.583119117054617,2.60267135467815,2.617337465645981,2.6239887364989642
1.6675227304189408,2.1188780952614423,2.416208343164258,2.501275223381739,2.5453543161491328,2.5727841247929413,2.59149465471201,2.605314677674325,2.6115091986058108
1.6552531514318425,2.10656270108091,2.405458067166388,2.4900119744491023,2.533343912507487,2.5599909661172267,2.5779104353123,2.5909364251846454,2.596702489372405
1.640636592941297,2.0917889775785885,2.3918833996897297,2.475928741966162,2.5185777743229645,2.5445166630631464,2.5617196597038383,2.5740239112123517,2.57939941686704
1.6233437707684235,2.0742456952878428,2.375191992426344,2.4587565213676856,2.500812785292274,2.526141790551921,2.542723096535603,2.5543948204443034,2.559425621665896
1.6030800453480176,2.053648660191145,2.3551136817199527,2.4382417401051546,2.479815077381204,2.504650846322261,2.5207208387573123,2.5318621334842257,2.536600058403537
1.579594155516486,2.029746572852786,2.3314042108521416,2.4141487309779537,2.455361470621185,2.479832842144224,2.495512199318884,2.5062334438493097,2.510734038349501
1.5526856773725888,2.0023259374083167,2.303848426455755,2.3862620520877305,2.4272410485829146,2.4514822548645983,2.466896144001137,2.477310955250581,2.481631018543451
1.5222110196194742,1.971214953164805,2.272262968181749,2.35438871561291,2.3952569627905524,2.419400454249938,2.43467239729995,2.444892310956255,2.4490872969602218
1.4880878426768798,1.936286382396324,2.236498510882029,2.3183604133319013,2.3592285762618266,2.383397736292332,2.398643366068596,2.408772414427192,2.4128937802614856
1.450297824860178,1.8974594046356696,2.1964416114601315,2.278035803907295,2.3189940237680053,2.343296052245179,2.3586169838647604,2.36874635688836,2.372838946675328
1.4088877669033664,1.854700512756268,2.1520162312524604,2.2333029285058124,2.2744132571714424,2.298932507638664,2.3144105586832024,2.324613544637491,2.328713102763474
1.363969086189284,1.808023540187052,2.1031850108091024,2.1840818090137923,2.225371619798403,2.2501636730473327,2.2658556687499143,2.276183077039985,2.2803139894078135
1.3157157904065258,1.7574889186970086,2.0499503551801466,2.1303272451630804,2.1717839424113823,2.196870687341294,2.2128040828355915,2.2232803524318028,2.227453716157739
1.2643610826828504,1.7032022990344868,1.9923553921552783,2.072031811723908,2.113599123500728,2.138965092983784,2.155134631317671,2.1657548214483797,2.1699669418452756
1.2101927674160602,1.6453126542602148,1.9304848265551933,2.009228998575294,2.0508050827882385,2.076395256296736,2.0927608566646274,2.10348870022456,2.1077201076306293
1.1535476710171404,1.584010002115,1.8644657063863264,1.9419964117909223,1.983433936644444,2.0091531716176387,2.025639205565448,2.0364063780880466,2.0406214450658733
1.094805296426259,1.519522861376173,1.794468076176256,1.870458898995952,1.911567174831097,1.937281365093219,1.953777428489107,1.9644841452887625,1.9686313661147703
1.034380930832233,1.4521155353040611,1.7207054579067225,1.7947914174826969,1.835340561384188,1.8608795446038668,1.8772427702951973,1.887759771244186,1.891772740109339
0.972718447247771,1.3820853191356883,1.643435098442594,1.7152214583020775,1.7549484695669797,1.7801106195689915,1.7961695016804309,1.8063414181596684,1.8101405104800259
0.9102829936184832,1.3097596701359815,1.562957867032778,1.6320307879374465,1.6706473074968071,1.6952056557765345,1.7107652751408806,1.7204152998363365,1.7239100238045915
0.8475537592888817,1.2354933701865825,1.4796176902519913,1.5455562850825597,1.582757712524021,1.6064673527551594,1.6213158093221345,1.630251511343933,1.6333434565798755
0.78501699621745,1.1596657009791669,1.3938004232421857,1.4561896823134968,1.4916652383833098,1.5142716854522948,1.5281874644605002,1.5362075159563182,1.5387937859814869
0.723159416201494,1.0826776054908445,1.3059320393896323,1.3643760345237503,1.3978192930044138,1.4190674020346592,1.431827333846995,1.4387288471454325,1.4407058262128267
0.6624620707859004,1.0049488113600866,1.21647605881661,1.2706108094413142,1.3017301871964877,1.3213731955282866,1.3327606218116688,1.3383467456566265,1.3396140222287378
0.6033947943012687,0.9269148879967056,1.1259301728661242,1.1754355713957354,1.2039642641490924,1.2217725061077056,1.2315852437804884,1.2356726400327709,1.236136892591397
0.5464112505188715,0.8490241963566257,1.0348220507742083,1.079432298102892,1.1051371841589246,1.120906047837933,1.128963750924063,1.131389573850034,1.1309682224471738
0.4919445971356811,0.7717346940363191,0.9437043584157014,0.9832164503372676,1.005905553332537,1.0194623003233605,1.0256128593959857,1.026240890027886,1.024865330249233
0.4404037737354683,0.6955105811671214,0.853149076766875,0.8874290017859708,0.9069572013605876,0.9181663505030732,0.9222910370529565,0.9210166832992296,0.9186349474707609
0.3921703895258722,0.6208187736616118,0.7637412355470479,0.7927276839819019,0.8090004813438443,0.8177675588632765,0.8197847114794207,0.8165386653639171,0.8131173963349904
0.3475961682383092,0.5481251996272172,0.67607220351389,0.6997777352138371,0.7127530080424211,0.7190265790656446,0.718893730843457,0.7136441692705957,0.7091698408027053
0.307000913253279,0.4778909446527621,0.5907327122625291,0.609242473163215,0.6189302793044306,0.6227022886255025,0.6204167402520796,0.6131700550682793,0.6076494245573143
0.2706709350070955,0.4105682696123526,0.508305782478806,0.5217739868464641,0.5282345874855112,0.5295391397166553,0.5251370796840368,0.5159372162472569,0.509397044749831
0.2388578882434202,0.3465965434931586,0.4293597246250902,0.4380042206412066,0.4413445818110448,0.4402553735569134,0.4338097268166604,0.4227362887013234,0.4152224051176422
0.2117779670273228,0.2863981414070856,0.3544413698254082,0.3585366746864073,0.3589057648472753,0.3555324379382892,0.3471496805166663,0.3343150146705964,0.3258908317718299
0.1896114003747291,0.2303743544793941,0.2840696542028393,0.2839388784487058,0.2815221068902745,0.2760058191509095,0.2658220256008254,0.2513675337239452,0.24211214148746957
0.1725022075972941,0.1789013713820155,0.2187296619898249,0.2147357424198325,0.209748879552178,0.2022573887915802,0.1904337821511431,0.1745257101727074,0.1645316763981498
0.1605581693737401,0.1323263809797085,0.15886719241804,0.151403823081708,0.144086713651672,0.1348092453905643,0.1215274988994749,0.1043524401186784,0.09372344096699098
0.1538509781830061,0.0909638433706294,0.1048838869634311,0.0943664852475175,0.0849768158770742,0.0741189419229974,0.0595764437655752,0.0413367577203166,0.03018514432174676
0.1524165473330133,0.0550919811094721,0.0571329375616808,0.0439899156974571,0.0327972369016431,0.0205759376622358,0.0049811813783353,-0.0141095136478106,-0.025665128640398494
0.1562554512799922,0.0249495245459725,0.0159153649796323,0.0005799050650545,-0.0121399567570145,-0.0255009307924162,-0.0419327197190506,-0.0616538706431524,-0.07349094715976405
0.1653334870737891,0.0007327518548687,-0.0185231432023176,-0.0356206823048959,-0.0495907481276506,-0.0638651541715778,-0.0809160942118137,-0.1010442892946301,-0.11303857865106337
0.1795823502040576,-0.0174071410241126,-0.0459948505565859,-0.0644338267688003,-0.0793805995975079,-0.0943436029271664,-0.1117969146614691,-0.1321096859683293,-0.14413731819396963
0.1989004248522762,-0.0293663055318187,-0.0663720557040156,-0.0857477171458871,-0.1014053415278195,-0.1168370541166963,-0.1344805100941069,-0.1547598642351909,-0.16669930216271514
0.2231536881698734,-0.0350901107565679,-0.0795886474540337,-0.0995175963460362,-0.115631578151025,-0.1313202695820411,-0.1489493620794205,-0.1689850569990387,-0.18071892357364513
0.2521767402568074,-0.0345745796408068,-0.0856411156131177,-0.1057660884905231,-0.1220966173202982,-0.1378416365951156,-0.1552624935516614,-0.1748550830912849,-0.18627187045447147
0.2857739686284245,-0.0278673564071135,-0.0845889945617786,-0.1045829856365389,-0.1209078961872368,-0.1365223358259055,-0.1535544083644296,-0.1725180700038706,-0.18351373567831733
0.3237208612515594,-0.0150681656385542,-0.0765547015041777,-0.0961244461025348,-0.1122418390979432,-0.1275549569342868,-0.1440334868898534,-0.1621986340949467,-0.17267808238889673
0.3657654837621845,0.0036712775118011,-0.0617227228454414,-0.0806115412550405,-0.0963420632724896,-0.1112014563461998,-0.126979712578129,-0.1441953748071399,-0.15407381205213438
0.4116301311470942,0.0281479399870123,-0.0403381048272942,-0.0583280881934496,-0.0735168471356611,-0.0877903500247793,-0.102741601675015,-0.1188775357958926,-0.12808167803787252
