Values,Values_02_26_59,Values_02_44_01,Values_03_01_39,Values_03_16_17
-1.0342136292097022,-1.0338964607194132,-1.0325999869013471,-1.031536447127514,-1.0307022803771362
-1.0367799214598563,-1.0359707606242905,-1.0341493555941963,-1.032616487996865,-1.0314101047711364
-1.0296120699674784,-1.0282636192303456,-1.0258897876716817,-1.0238708017180942,-1.0222842237453884
-1.0130587050304325,-1.0111208520791335,-1.0081652531682557,-1.0056418248631005,-1.0036658626926223
-0.9875519949481896,-0.984972269962684,-0.9814039632931412,-0.9783563521147536,-0.9759806285106554
-0.953600228704976,-0.9503243663507712,-0.9461111464660172,-0.942518393280958,-0.9397314340987215
-0.9117779794667276,-0.907750585855488,-0.9028594057673928,-0.8986996132215941,-0.8954890079670595
-0.8627141526829252,-0.8578794725860861,-0.852276952268321,-0.8475276450656242,-0.843880275892166
-0.8070783279955884,-0.8013811024582873,-0.7950341138302808,-0.7896726721215778,-0.7855750064609938
-0.7455658741319424,-0.7389522737391204,-0.7318285894763671,-0.7258327446370616,-0.7212711832652021
-0.6788823853596032,-0.6713010001844252,-0.6633699901662395,-0.6567183688663201,-0.6516796382498014
-0.6077280293511432,-0.5991308934423555,-0.5903642500857241,-0.5830369500400864,-0.5775085255377485
-0.5327824069824546,-0.52312603339219,-0.5134985057348771,-0.5054776850666592,-0.49944823014937095
-0.4546905169858348,-0.4439369189289036,-0.4334270352059262,-0.4246974970571187,-0.4181573032557336
-0.3740503696891405,-0.3621680444349144,-0.350758804001302,-0.341308558862549,-0.3342499716558862
-0.2914027258976166,-0.2783675802578986,-0.2660470978868069,-0.2558678879595412,-0.24828570517817664
-0.2072233457338819,-0.1930195452296976,-0.1797816337925201,-0.1688694063110307,-0.16076123768085876
-0.1219180169438916,-0.1065387445447447,-0.0923834255358886,-0.0807387450774468,-0.07210532403009721
-0.0358205115947491,-0.0192686259287289,-0.0042025608872279,0.0081690460265458,0.017323604445716324
0.0508065105477484,0.0685179238055658,0.0844810845370633,0.0975688560976071,0.10723685473814933
0.1377677527288278,0.1566149392811048,0.1734542910911005,0.1872420289127498,0.1974120465899489
0.2249288938439673,0.2448770995354324,0.2625642998223553,0.2770302383192561,0.2876870456116389
0.3122078730549938,0.3332111219144462,0.3517102851206065,0.3668270287198079,0.3779515593157242
0.3995642258816612,0.421565205932188,0.4408328738968534,0.4565673985761732,0.46813677317120067
0.4869869037389014,0.5099169596425471,0.5299021442412865,0.546215859991695,0.5582034595787189
0.5744810410983884,0.5982602743224781,0.6189045706375143,0.6357534422912704,0.648129028074158
0.6620541475322418,0.6865916272625877,0.7078293975628832,0.7251641229096029,0.7378940009466582
0.7497022088073041,0.7748963001159965,0.7966549315723028,0.8144211776675206,0.8274684075923074
0.8373961633396532,0.863134982895739,0.8853352250173577,0.903473925892179,0.9167985745175231
0.9250692088374146,0.9512312223767702,0.9737876133592196,0.9922353347261824,1.0057947768215523
1.0126053815837603,1.0390601609650767,1.0618815551237104,1.0805709338419427,1.0943202036551671
1.0998298281395364,1.1264389885028854,1.1494291992763828,1.1682894669142438,1.1821816648121968
1.1865011798859448,1.2131195184533063,1.2361780925264412,1.2551356928960562,1.2691224515141073
1.2723064100791408,1.2987832666428356,1.3218064039170527,1.3407857134632388,1.3548177266557655
1.3568585219984328,1.3830393762498665,1.405921007016773,1.4248451639370252,1.4388727793110256
1.4396973758281488,1.4654256876112006,1.4880587117802069,1.5068505543419484,1.52082442602472
1.5202938699556707,1.5454131548045589,1.5676908380513566,1.5862739445712406,1.6001457370701664
1.5980575879839918,1.6224137019781064,1.6442312102778125,1.6625310227929513,1.6762541495680672
1.6723478775127083,1.6957914633703597,1.717047501205269,1.734992502620376,1.748522874854087
1.7424881389959923,1.7648771611802418,1.7854756611064473,1.8029985626899745,1.8162953155781594
1.807782899409408,1.828985172518574,1.8488369667649447,1.8658758509139015,1.8789020079131922
1.8675370324070568,1.887432627809363,1.906457018873652,1.9229563732082795,1.9356794040874026
1.9210762919214392,1.939559695916608,1.9576858349920467,1.973597409574859,1.985989637560254
1.967768186896242,1.984750083285414,2.001918065853169,2.0172014879957496,2.0292403051565104
2.00704215398976,2.0224507166358574,2.038612314348909,2.0532354050609976,2.064903263815283
2.0384080098507003,2.0521896167723903,2.067308584172092,2.08124733684868,2.0925314984031944
2.0614718147347584,2.0735911324253964,2.087643054222952,2.100881257913431,2.1117732942164382
2.075948501003664,2.086387931707183,2.0993596081882684,2.1118881222106016,2.122383184735124
2.08167091924395,2.090429449219877,2.102317849783407,2.114133560547349,2.1242294449553816
2.078595295505138,2.0856868229786434,2.096497666884652,2.107602178802708,2.1172982276567764
2.066803392213526,2.0722546448139427,2.0820006907118915,2.092398819033012,2.1016947142845632
2.0465019140343648,2.05035008412473,2.059049224114339,2.068747367552008,2.0776418703890127
2.018019844245645,2.020310076079108,2.0279833357574573,2.0369878111072883,2.045477509334087
1.9818044111074145,1.982587267842432,1.9892568121383536,1.997572232599948,2.0056503557379997
1.938416293555418,1.937745317895477,1.9434325552924427,1.9510603300180656,1.9587156902781697
1.8885244796394507,1.8864539427585625,1.891177809572934,1.8981148348690544,1.90533094813319
1.8329009266317071,1.8294838391865955,1.8332593322260844,1.8394969351280304,1.8462513696972191
1.772414899625956,1.767701338118745,1.770538348966232,1.7760615314515262,1.7823255229259733
1.708026610207774,1.7020623927238436,1.7039648802576024,1.708751896920688,1.7144902546973269
1.6407795803527068,1.6336053079190391,1.6345708275775586,1.6385931112556154,1.6437644258469277
1.5717910557034218,1.563441518997363,1.5634611081062315,1.5666835374927477,1.571240679112833
1.5022397792129598,1.492743715173173,1.491802114451674,1.4941835968355428,1.4980744763119858
1.4333505422396409,1.4227307112328946,1.4208068845535662,1.4223012073663122,1.4254697525489355
1.3663751330671203,1.3546486761113856,1.351716576197848,1.3522734659924072,1.3546607533077568
1.3025695577191223,1.289748585037876,1.28577810307587,1.2853444213536542,1.2868898945596896
1.2431677378911774,1.229260096053114,1.2242181297814485,1.2227391333498558,1.2233818412767705
1.1893522308585047,1.1743623961426102,1.168213974042646,1.1656345733203266,1.1653143653200786
1.142222840793162,1.126152890997111,1.1188622990970525,1.1151282600081796,1.1137868908591453
1.1027642880569437,1.0856149128977195,1.077146783983871,1.072205835881154,1.069787949017942
1.071814320066521,1.0535858403224942,1.0439061810031616,1.037709011989819,1.0341629887082107
1.050033791689188,1.0307271678249603,1.019804314760522,1.0123054543142005,1.0075841345744128
1.0378802865385792,1.0174981073159548,1.0053036180235029,0.9964622227236828,0.9905235182220001
1.035586788455351,1.01413423780155,1.000643732200229,0.990424301941786,0.9832317327009262
1.043146752088334,1.0206325574606696,1.005826532715117,0.9941995910264932,0.9857227819913936
1.0603066777080177,1.0367440449473504,1.02060868771154,1.0075514603061166,0.9977666340839991
1.0865669618454157,1.0619744999857976,1.0445025168536737,1.0299996375033542,1.01889013375261
1.1211914037833632,1.0955940387091991,1.0767855179428398,1.0608297807920548,1.0483866225581697
1.1632253308882394,1.136655199594638,1.1165185057779397,1.0991116693104308,1.085334182885771
1.2115218415355449,1.184019149779649,1.162571839000032,1.143725470346592,1.1286219493274918
1.2647752169042494,1.2363890332200045,1.2136587611032683,1.1933950918717835,1.1769834795925334
1.321560129657621,1.2923490792861076,1.2683744594080613,1.2467272076516525,1.2290357568973047
1.380374899942532,1.350407714636094,1.3252390724366403,1.3022541718429588,1.283322028579849
1.4396867635804511,1.409042638971691,1.3827425982868111,1.358478767241039,1.338356417866286
1.4979769484479102,1.4667456610505472,1.4393894984781006,1.4139185800349572,1.392668100757397
1.5537833533763552,1.5220650951258865,1.4937408027309915,1.4671478126905235,1.444842865819131
1.605738780013087,1.5736436796008215,1.5444516890307685,1.516834523131614,1.493560057980873
1.6526030028402925,1.6202503190326645,1.590302858839319,1.5617716301994242,1.5376232646489492
1.6932874666018831,1.6608044574699234,1.6302245381044,1.600900539977733,1.5759836201341846
1.726871987057916,1.6943924782119844,1.6633125228134715,1.6333268363459754,1.6077551934193315
1.7526134503552682,1.720276142499643,1.688836303208415,1.6583280920157362,1.6322225346855206
1.7699470960226076,1.737893665567778,1.706239882214962,1.6753544328138688,1.6488410279475185
1.7784814350122269,1.7468544902238183,1.7151363595814604,1.684022937739673,1.657231141352157
1.7779881540802942,1.746929113478258,1.715297642784899,1.684107240795042,1.6571679447917786
1.7683884967316077,1.738035457141292,1.706640776391042,1.675523826326194,1.6485673859533838
1.7497375859195972,1.72022324599071,1.6892123510327672,1.6583164757292037,1.631470779251413
1.722207992007445,1.6936576941925705,1.6631722885138895,1.6326401571317843,1.606028794425154
1.6860736136647294,1.6586035639566783,1.6287780619170324,1.598745411106005,1.5724859924453232
1.6416946769288228,1.6154103968169895,1.5863701451859396,1.5569640204793167,1.5311666909054724
1.5895043809223153,1.5644994392962686,1.536359206698423,1.5076964712547027,1.482462659211454
1.5299974595445027,1.5063525228871602,1.4792152975012105,1.4514014460687892,1.426822876934638
1.4637207192275394,1.4415029460494957,1.4154590701794885,1.388587374736057,1.364745370082245
1.3912654294543365,1.3705282198607849,1.3456548759230071,1.319805875914775,1.2967709478613691
1.3132612961414416,1.2940443907449577,1.2704054375695968,1.245646772748221,1.223478510246896
1.2303716543538474,1.212701559997592,1.1903477024216569,1.1667342711343347,1.1454815023575278
1.143289456992955,1.1271801616518735,1.106149421703585,1.0837238335453454,1.06342503696689
1.0527336161103895,1.0381875434141872,1.0185059893776245,0.997299269684314,0.9779831969773337
0.959445292645286,0.9464544387427878,0.9281371200686768,0.9081696157731152,0.8898560831081038
0.8641837889111085,0.8527309812803494,0.8357830131606725,0.8170654455139307,0.7997662465841224
0.7677217814821953,0.7577820005773511,0.7421997419529208,0.7247343514675908,0.7084542455427638
0.6708397498991221,0.6623814595158214,0.6481537317936897,0.6319354639992394,0.6166731950982356
0.5743195539230977,0.5673059938490647,0.5544152938137935,0.5394329802340212,0.5251822884551643
0.4789372175733938,0.4733276213595672,0.4617512896834962,0.4479887859368465,0.4347393783376849
0.3854550606358998,0.3812057711212173,0.3709170865532465,0.3583543377409107,0.34609279317297237
0.2946133749506986,0.2916788396160557,0.2826480175258794,0.2712620293296183,0.2599726186643286
0.2071218913349357,0.2054555280143717,0.1976506098741416,0.1874163114508085,0.1770817211929193
0.123651287202095,0.1232062177519039,0.1165938449500974,0.1074848363954636,0.09808678944355752
0.0448249897428785,0.0455546447883567,0.0401007156943972,0.032089898361137,0.02360967048338355
-0.0287884824438286,-0.0269298805178168,-0.0312596670714361,-0.0381995748001355,-0.04578074041529649
-0.09668242457448,-0.0937394906537913,-0.0969791993423018,-0.1028752550919109,-0.10957583000773337
-0.1584179112460375,-0.1544338271951413,-0.1566169494113697,-0.1614956806709754,-0.1673336228338496
-0.2136286677773112,-0.2086450009099697,-0.2098042078668006,-0.2136913973061666,-0.21868400356447934
-0.2620247201169972,-0.2560813184947312,-0.2562482942832539,-0.259168846382382,-0.2633326765252608
-0.3033947412235181,-0.2965296942326729,-0.2957350387303761,-0.2977129172227191,-0.3010637797863755
-0.3376070400649941,-0.3298566934001112,-0.3281298850848351,-0.3291881107301808,-0.33174110077934277
-0.3646091706705401,-0.3560081856075793,-0.3533775946393532,-0.3535382930532306,-0.35530787231338634
-0.384426192537043,-0.3750076401975924,-0.3715005825711325,-0.3707850722296711,-0.371785182305633
-0.3971576372005556,-0.3869531193230466,-0.382595943408863,-0.3810248544600555,-0.3812690543715984
-0.4029732694330599,-0.3920130579573679,-0.3868312553151005,-0.3844246704283315,-0.3839262902909232
-0.4021077799239759,-0.3904209684583836,-0.3844393014150194,-0.3812169105782813,-0.37998921393850515
-0.3948545647161628,-0.3824692256958132,-0.3757118648209924,-0.3716931267138956,-0.36974947477392134
-0.3815587683976476,-0.3685021104447912,-0.3609927757144048,-0.3561970790496798,-0.35355109078317737
-0.3626097921232136,-0.348908312809327,-0.3406704129270219,-0.3351172319272987,-0.33178293486059046
-0.3384334700271368,-0.3241130998978918,-0.3151698649212469,-0.3088789038717909,-0.3048708710637916
-0.3094841188750913,-0.2945703532297265,-0.2849449563180429,-0.2779362788999492,-0.273269748398372
-0.276236658594124,-0.260754674127238,-0.2504703388931368,-0.242764478747225,-0.23745545251189018
-0.2391789811471723,-0.2231537351520491,-0.212233825746689,-0.2038518754390532,-0.1979171954043824
-0.1988047349313714,-0.1822610453394917,-0.1707291370364413,-0.1616928132966793,-0.15515021290016223
-0.1556066607712531,-0.1385692658675516,-0.126449194538898,-0.1167808783287263,-0.10964900846797039
-0.1100705823265935,-0.0925641795362793,-0.0798800690347825,-0.0696028196782202,-0.061901248679292975
-0.0626701367257957,-0.0447194004207077,-0.031495667500097,-0.0206332107746767,-0.012382398567662673
-0.0138622944433206,0.0045081267364776,0.0182467897149045,0.0296700989626104,0.03844885165607311
0.0359163113539118,0.0546818166304011,0.0689104803489529,0.0808697198454982,0.09015434590940924
0.0862522425076075,0.1053883189933109,0.1200818757354403,0.1325516398270383,0.14231940174110624
0.1367573319459778,0.1562396105296389,0.1713728506323906,0.1843273542724634,0.19455495915078724
0.187070026165331,0.2068743507665716,0.2224220544278218,0.2358352540885747,0.2464989847068185
0.2368560449086809,0.2569585522370687,0.2728955936875638,0.2867413216910683,0.29781717999910184
0.2858084422713909,0.3061856489265819,0.322487109602346,0.3367392179746512,0.3482030772335915
0.3336471552924518,0.3542760488417008,0.3709173359223046,0.385549845593451,0.39737760702458197
0.380118116049651,0.4009762466295544,0.4179332131588431,0.4329204641878711,0.44508821390088044
0.4249920291414125,0.4460575981669044,0.4633066609541066,0.4786234594536314,0.4911076214311096
0.4680629080155776,0.489314850731414,0.5068331023494866,0.5224548599400952,0.535232341022917
0.5091464459286756,0.5305645048181596,0.5483298162715756,0.5642326781977967,0.5772810013197764
0.5480783073673408,0.5696430938190541,0.5876342048340235,0.6037951633169412,0.6170925856786964
0.5847124176519916,0.6064054597700936,0.6246020541571369,0.6409990441302468,0.6545246575663641
0.6189193035959588,0.6407230785985654,0.6591058427252593,0.6757178177722696,0.6894516292263994
0.6505845380418563,0.6724824882987077,0.6910331513613345,0.707840138415781,0.7217631291645865
0.6796073331834475,0.7015838655744916,0.7202852210458365,0.7372683531937186,0.751362516224452
0.7058992993119897,0.7279397682096533,0.7467756765297324,0.7639172040370042,0.7781655597452042
0.7293833854030078,0.7514740601669374,0.7704294334053907,0.7877127138395745,0.8020993049414021
0.7499930053600996,0.7721210237557627,0.7911817935766721,0.808591262570096,0.8231011297831577
0.7676713385688044,0.7898246479575115,0.8089777187325727,0.8264988435137101,0.841117984121954
0.782370792154396,0.8045380806371675,0.8237712699638285,0.8413904882432984,0.8561058001066111
0.7940525959209124,0.8162232158378196,0.8355251850067315,0.8532298321257011,0.8680290460043334
0.8026865067206128,0.8248503930075656,0.8442105701228468,0.8619887975480555,0.8768604007806832
0.808250596024201,0.830398181912913,0.8498066803993609,0.8676473686814216,0.8825805232846028
0.8107310878436583,0.8328532202680596,0.8523007554107377,0.8701934246216955,0.8851778827787479
0.8101222295695192,0.8322100864276064,0.8516878923946968,0.8696226128426169,0.884648632537078
0.806426173245147,0.8284711843788511,0.8479709338974747,0.8659382396021958,0.8809965028468726
0.7996528554616473,0.8216466288841476,0.8411603573982079,0.8591511644335588,0.874232700179941
0.7898198745750338,0.8117541291178774,0.8312741648802334,0.8492796962703738,0.8643758096806261
0.7769523629045401,0.7988188680999885,0.8183377692642932,0.8363494876939738,0.851451697046316
0.7610828714536818,0.7828733951328272,0.8023838945375871,0.8203934437249081,0.8354934258285078
0.7422512856903564,0.7639575494820156,0.7834525074805685,0.8014516626875614,0.8165412073253369
0.7205047872420521,0.7421184299136945,0.7615907953141448,0.7795714231515972,0.7946423967636019
0.6958978975316177,0.7174104459281779,0.7368532248755818,0.7548072523028891,0.7698515708774317
0.6684926341491776,0.6898954813605627,0.7093017138247935,0.7272211060579276,0.7422307170158632
0.638358801430209,0.6596431917500223,0.6790059351751692,0.6968826820935298,0.711849554830204
0.6055744489966653,0.6267314692161564,0.6460437888358214,0.6638698994153052,0.6787860240975695
0.5702265174127484,0.5912470940154715,0.6105020593354598,0.6282695636214902,0.643126957814638
0.5324116852001051,0.5532865870727921,0.5724772740567163,0.5901782322139537,0.6049689549225011
0.4922374231442143,0.5129572694870973,0.5320767680412584,0.5497032860648507,0.5644194588006127
0.4498232486215345,0.4703785218157997,0.4894199482472554,0.506964199982408,0.521598034512232
0.4053021652821845,0.425683228544196,0.4446397427490977,0.4620939979297973,0.4766378303931666
0.3588222548517875,0.3790193745654432,0.3978842017851273,0.4152408598604091,0.42968719097609603
0.3105483813962428,0.3305517540601977,0.3493182111127863,0.3665698406729811,0.3809113817679408
0.2606639545502077,0.2804637382975073,0.2991252642411462,0.316264647875374,0.3304943724622285
0.2093726916183421,0.2289590422659295,0.2475092334824526,0.2645294179016409,0.27864061849973426
0.1569003120267676,0.1762634235727351,0.1946960732490917,0.2115904244656169,0.22557677430620748
0.1034960919193341,0.1226262413357233,0.1409353832795386,0.1576976465646534,0.17155326572767107
0.0494342122028204,0.0683218082585485,0.0865017648944846,0.1031261291184825,0.11684565452861413
-0.0049851647975186,0.0136504708936764,0.031695905147539,0.0481770709459658,0.061755729497568586
-0.059435149221915,-0.0410606412623155,-0.0231546706790517,-0.0068214196802436,0.00661226420539038
-0.1135617573437485,-0.0954572473348442,-0.0776952279762974,-0.0615139519020579,-0.048228608815017296
-0.1669839586220423,-0.1491579612019126,-0.1315438673123965,-0.115517896077634,-0.10238344224052909
-0.2192941665316905,-0.2017547829046707,-0.1842920155983777,-0.1684238759078893,-0.1554419681580595
-0.2700591902963898,-0.2528140528198401,-0.2355053817676581,-0.2197967271085762,-0.2069680608129087
-0.318821647007212,-0.3018778684272223,-0.2847253771845572,-0.2691769231977449,-0.2565011687677772
-0.365101836557456,-0.3484659664313294,-0.3314710039032558,-0.3160824718620626,-0.30355822020535733
