Values,Values_00_35_44,Values_00_44_51
0.441577459311205,0.4342081848417569,0.4451586537486405
0.4733019121939065,0.4636766709348309,0.4742702030397332
0.5046888040999777,0.4929433357263713,0.5031837724945
0.5355376999391619,0.5218207595120078,0.531716100013757
0.5656613794366199,0.5501321470884372,0.559694148629539
0.5948878073209374,0.5777133257145897,0.586957057315591
0.6230614813134695,0.6044141747773192,0.6133575392081866
0.6500441278478197,0.6300994472887588,0.6387626866068309
0.6757147528633465,0.6546489803461003,0.6630541786514095
0.6999691007762757,0.677957337594289,0.6861279331138981
0.7227186112762453,0.6999329639049525,0.7078932806618472
0.7438889775051271,0.7204969473939753,0.728271754719409
0.763418420804607,0.7395814967869502,0.7471956029037121
0.7812558008909316,0.7571282472150115,0.7646061311466249
0.7973586666095085,0.773086495257113,0.7804519794821935
0.8116913410256824,0.7874114540404121,0.7946874186726895
0.8242231182715917,0.8000626041524916,0.8072707420278559
0.8349266224325186,0.8110021901017244,0.8181628010192176
0.8437763613984011,0.820193895639737,0.8273257171433805
0.8507474947641893,0.8276017181617962,0.8347217896608207
0.8558148168630892,0.833189044958117,0.8403126016498058
0.8589519456630398,0.8369179241182468,0.8440583170769203
0.8601307100728764,0.8387485249346892,0.8459171638327325
0.8593207324025856,0.8386387869406475,0.8458451021388589
0.8564892022299515,0.8365442561989609,0.8437956773474558
0.8516008490472264,0.8324181184552496,0.8397200672452247
0.844618139577136,0.8262114570739544,0.8335673523376493
0.8355017295427902,0.8178737672901435,0.825285041225631
0.8242112050738074,0.8073537633666709,0.8148198882322821
0.8107061579460172,0.7946005238711601,0.802119049021075
0.7949476325322461,0.779565013538069,0.7871316131292585
0.7768999727234955,0.7622020101046734,0.769810542173322
0.7565330817114523,0.742472448665188,0.7501150265299128
0.7338250787533511,0.7203461668363802,0.7280132439224961
0.7087653131064191,0.6958050096173216,0.7034854788024297
0.6813576688156134,0.6688462258720748,0.6765275343250817
0.6516240567803271,0.6394860506904365,0.6471543309157242
0.6196079625040322,0.6077633395055753,0.6154035569193309
0.5853779000648971,0.5737431017031174,0.5813392185738265
0.549030606048873,0.5375197644818355,0.5450549194820482
0.5106937989990158,0.4992199894816493,0.5066766914505298
0.4705283367590573,0.4590048716026392,0.4663652054416475
0.4287296216021469,0.4170713671902468,0.4243172091462139
0.3855281257941121,0.373652821920193,0.38076606089318865
0.3411889418624423,0.329018500895561,0.33598126188659894
0.2960103042802355,0.2834720666031028,0.2902669320301189
0.2503210726164555,0.2373489945221626,0.24395921891720188
0.2044772085515272,0.1910129593938755,0.19742267297584962
0.158857324040752,0.1448512709144843,0.1510456677230454
0.1138574154215577,0.0992694759472797,0.1052349826217582
0.0698849289934893,0.0546852757813939,0.060409697655715966
0.0273523337450518,0.0115219376429442,0.016994579568843947
-0.0133296076621151,-0.0297986045738058,-0.02458684441374582
-0.0517586744855151,-0.0688627612279678,-0.06391932535391308
-0.0875479293336254,-0.105272204922286,-0.10060283837738937
-0.1203321723413958,-0.1386504989176868,-0.1342592379790975
-0.1497739341463092,-0.1686492589199762,-0.1645384450773599
-0.1755688484578271,-0.1949536864393668,-0.19112400343405475
-0.1974502670538495,-0.2172873344948819,-0.21373786579354961
-0.2151930130797262,-0.2354159999610185,-0.232144303787933
-0.2286161943833442,-0.2491506631000401,-0.24615286206164974
-0.2375850217661847,-0.2583494182314785,-0.2556203006142377
-0.2420116108700418,-0.2629183734571433,-0.26045150343291645
-0.2418547761726439,-0.262811527118231,-0.26059936131546085
-0.2371188469730394,-0.2580296499838646,-0.2560636581403767
-0.2278515624052686,-0.2486182292010945,-0.24688901687250328
-0.2141411256679407,-0.234664553072377,-0.233161984601584
-0.1961125148593035,-0.2162940328863093,-0.21500735302616303
-0.1739231701701301,-0.193665880469138,-0.19258383318343822
-0.1477581917249215,-0.1669682748995763,-0.1660792179487069
-0.1178251872996922,-0.1364131571796806,-0.1357051711366218
-0.0843489202536152,-0.1022308033463603,-0.10169179370406942
-0.0475659181682238,-0.0646643373897975,-0.0642821284335702
-0.0077191964377702,-0.0239643399137471,-0.023726759065073745
0.034946759613434,0.0196163013474233,0.01972134993499405
0.0801906100232877,0.065827151749398,0.06581162543070494
0.1277782407322858,0.1144244645071599,0.11430013311301002
0.1774862067894979,0.1651747829002991,0.16495319305857079
0.2291044510274278,0.2178578179131756,0.21755027102405025
0.2824382273403739,0.2722685256257628,0.27188606942061555
0.3373091923098618,0.3282183435196922,0.32777177673354224
0.3935556562859525,0.3855355727055443,0.385035461986988
0.4510320075202685,0.4440649162309266,0.44352162402131157
0.5096073507542255,0.5036662122348537,0.5030899339874393
0.5691634259027075,0.5642124258138487,0.5636132346058159
0.6295918938216472,0.6255869856736871,0.6249748819942921
0.6907910929338826,0.6876805692226365,0.6870655334975053
0.7526623830529174,0.7503874530084967,0.7497794982338244
0.8151062012438257,0.8136015544323809,0.8130107761280253
0.8780179510371591,0.8772122875095106,0.8766489080365801
0.9412838414798635,0.941100350803388,0.9405747549051634
1.0047767880153615,1.0051335611911132,1.0046563193803761
1.0683524631248638,1.069162822941797,1.06874469904557
1.131845555036881,1.1330182917404164,1.1326702304983178
1.195066275130834,1.1965057753173771,1.1962388653877012
1.2577971261229683,1.2594033834975566,1.2592287905350694
1.3197899042813337,1.321458401371453,1.3213872649889928
1.380762889715406,1.3823843399310145,1.3824276273406497
1.4403981709315337,1.44185811069616,1.4420264186627778
1.4983390425752907,1.4995172639348249,1.49982055941456
1.554187438001096,1.5549572536045675,1.5554045421812472
1.6075014196098154,1.6077287549119816,1.6083276650643485
1.6577928373679631,1.6573351502270832,1.65809142083636
1.7045253933741666,1.7032304301930976,1.704147288991976
1.7471135338675048,1.7448179456515234,1.7458953681421812
1.7849228204284455,1.7814506837474768,1.7826845263972255
1.8172726899679084,1.8124340093078817,1.8138150187375839
1.8434427967031617,1.8370321088559016,1.8385448217277365
1.862684410328416,1.8544796709261724,1.85610123893922
1.8742385491314069,1.8640005578468133,1.8656995602010646
1.877362595978412,1.8648353096223256,1.866570652477263
1.87136698837927,1.856279175095412,1.8579992235145095
1.8556630500282176,1.8377318408671264,1.83937398057594
1.829822019828184,1.8087589939571176,1.8102498711312474
1.793643742823405,1.769164204890857,1.7704209301466203
1.7472312825811434,1.7190673085525854,1.7199999186973578
1.6910650110249827,1.658982598539615,1.6594980244907274
1.6260668777253036,1.5898870912388774,1.589894760890631
1.5536431653545415,1.5132664954460848,1.5126854922011368
1.475692928376093,1.4311252242838717,1.4298926303037156
1.394570403421732,1.3459478028445129,1.3440275147013965
1.3129936476068604,1.2606031168147642,1.25799409699712
1.233898548851112,1.1781902127980186,1.1749329244990236
1.1602463170111006,1.1018339432264712,1.0980136991999268
1.0948018128335315,1.0344487477738065,1.0301949437837556
1.039907244651372,0.9784967345262328,0.9739774262848947
0.9972787424827868,0.935769641935107,0.9311815786309877
0.9678509855117968,0.9072219571113204,0.9027768663785123
0.9516877919679544,0.8928747912220463,0.888783269478651
0.9479662108960218,0.8917990086868003,0.8882536935670095
0.9550307614497096,0.9021743505167116,0.8993340935863139
0.9705055296352164,0.921411576292611,0.9193881219333356
0.9914465107151555,0.9463187829131808,0.9451670731268926
1.0145153614588536,0.9732915887149436,0.9730043547311844
1.0361580776559096,0.9985092564324104,0.999016119963344
1.0527768344925896,1.018123787097124,1.01929474406974
1.060888866562113,1.0284349928198844,1.030087922957127
1.057271507190537,1.0260501306609835,1.027961864918047
1.0390963160033906,1.0080307218969324,1.009951173522201
1.0040569245872912,0.972030949581876,0.9736998187521122
0.950494544767188,0.9164312169092192,0.9175967488058918
0.8775220446088533,0.8404671186009182,0.8409062716868096
0.785142501514745,0.7443487177400471,0.7438878490100584
0.6743520421578855,0.6293586415661914,0.6278934493563725
0.5472108346503228,0.4979115717496986,0.49542462451479224
0.4068619887444459,0.3535540741900957,0.3501279260616071
0.2574777362999207,0.2008843678204587,0.19670818651277155
0.1041171033708122,0.0453779579904129,0.04074592014474643
-0.0475102321229365,-0.1068828741515743,-0.11158236574387247
-0.1913643633712139,-0.2495617505217256,-0.2538657895063304
-0.3214543155909913,-0.3764728762610704,-0.3798711569195482
-0.4322376063511403,-0.4819957896367843,-0.4839624258558864
-0.5189963572795192,-0.5614547764186101,-0.5614815873650009
-0.5781498682191722,-0.6114237031155115,-0.6090518130822647
-0.6074754199271133,-0.62993084093712,-0.624778128916238
-0.606225133551611,-0.6165552395246404,-0.6083381793846093
-0.5751419799085806,-0.5724212179456715,-0.5609706329378907
-0.5163884294965458,-0.500106816767484,-0.48537776779202835
-0.4334052064948276,-0.4034846092178473,-0.3855609394946841
-0.3307162110545912,-0.2875107063689947,-0.26660473354497094
-0.2136915612967121,-0.157973106590503,-0.13442074999843887
-0.0882769118091677,-0.0212068272540085,0.004541728959349957
0.0393040828439163,0.1162174699208019,0.143611506334153
0.1628654554704994,0.2478220878626053,0.27622822168075395
0.2765799596852517,0.367554216583931,0.3962778292331757
0.3752881224097085,0.470102601286221,0.4984118662333829
0.4547751561246131,0.551177919132626,0.5783292171434368
0.5119959293887171,0.6077368931263304,0.6330003543913729
0.5452320631985049,0.6381348062789332,0.6608188878559097
0.5541717185410386,0.6421981029039415,0.6616724108468376
0.5399100826919095,0.6212163188361879,0.6369321840656941
0.504875190003053,0.5778589295567393,0.5893674295545306
0.4526883703227597,0.5160268679808023,0.522994007521178
0.3879709874675448,0.4406503607964427,0.44286902232925807
0.3161096065858692,0.3574449369606334,0.3548430778931479
0.2429910896008148,0.2726368057885305,0.26528131285655343
0.1747181440332879,0.1926680039663045,0.1807636707341418
0.1173150980447151,0.1238912038248604,0.10777447441528418
0.0764334619707015,0.072264066262591,0.05239143979005393
0.0570673315832279,0.0430536253906774,0.01998488126077449
0.0632898801488985,0.040562411696685,0.014939055574602827
0.0980238517252714,0.0678896892105406,0.04040922998495869
0.1628606661124862,0.1267429169299271,0.09812979689991083
0.2579437111947849,0.2173156026466323,0.18828985805692555
0.3819306168099686,0.3382470490660675,0.3094920967503295
0.5320458366594507,0.4866760697301138,0.4588073693143638
0.7042281787098486,0.6583939334035894,0.6319305749129209
0.8933683509323959,0.8480918372018057,0.8234332224684631
1.0936206358855898,1.0496866393982591,1.0270962433323627
1.2987628510263642,1.2566979194838157,1.236295586070204
1.5025723566305025,1.4626424624053775,1.4444058750501525
1.6991848828939762,1.6614110374681736,1.6451860738599826
1.883407576019409,1.8475971637658,1.8331160156628188
2.050966374745846,2.0167568074516984,2.00366218700298
2.19867799665425,2.165588798423213,2.153462325831941
2.3245456787628704,2.2920351770297027,2.2804280858748096
2.427783525960173,2.395306661884609,2.3837711220615905
2.5087765073551425,2.4758405780494908,2.4639600683385527
2.5689827950086865,2.5351980120531064,2.5226151852802303
2.6107840575952186,2.575905668164338,2.5623460569608163
2.637289336764692,2.6012479233757437,2.5865377480519727
2.6521003727645,2.615017153195154,2.5990935812780838
2.659050687827224,2.6212354702514835,2.6041480836323077
2.6619361742561014,2.623867193772913,2.6057701939054043
2.6642593908978283,2.626546403030169,2.607682142680107
2.6690112366748133,2.6323455597632286,2.6130211249951234
2.678510885929013,2.643608026446348,2.624167540090427
2.6943178834223582,2.6618594555514945,2.6426552998562425
2.717220467555024,2.6878020554094646,2.6691681927211066
2.7472937112670794,2.7213841418198874,2.703614168397563
2.7840122727914567,2.7619277685046573,2.7452594165850743
2.826397162695419,2.808291491193969,2.7928982194411507
2.873174628993832,2.8590441526332024,2.84503346017956
2.9229276652563896,2.912628501667507,2.9000458372543734
2.9742256123894992,2.967499153877558,2.956335855373259
3.0257233846461045,3.0222262036346104,3.0124297942446367
3.076227666784577,3.0755622191085905,3.0670475396243626
3.124732047543383,3.126475356108306,3.1191353295330764
3.170426053774273,3.174154481630161,3.167869687837704
3.212684463320713,3.2179935787047844,3.212640182997042
3.2510433884672936,3.2575626630326537,3.253018543920867
3.2851688821034384,3.292571493758988,3.2887206313191775
3.3148226593701136,3.3228309928534365,3.3195663108468527
3.339828258564156,3.348215843080664,3.3454407598973708
3.360039815113924,3.368630456251121,3.3662594109431487
3.3753147139920414,3.38397951427696,3.3819377134824635
3.385490740523408,3.3941435998203726,3.392366195003363
3.39036795136511,3.398960025058864,3.3973908887725073
3.389695301511168,3.398208791347744,3.3967990237604058
3.3831620290967863,3.391603600525781,3.3903098675540773
3.37039385392748,3.378787920210085,3.377570704156724
3.350954134363489,3.359336222161553,3.358158054857805
3.324350186953273,3.3327605974646466,3.331584343352212
3.290044956004951,3.2985229537361933,3.297310213841028
3.247474094505176,3.256052883477481,3.2547625977109744
3.1960682466627057,3.204771019817225,3.203358350686127
3.135279906662418,3.1441172653179352,3.142532846760593
3.064613714651441,3.073582737607905,3.0717723643118453
2.9836585142864767,2.9927436990012595,2.990648511224331
2.892119047725361,2.90129524222921,2.8988524279189187
2.789844946335739,2.799082241495736,2.796226233475512
2.676854825974882,2.686125194902595,2.682789291699184
2.5533538916166387,2.562639168464555,2.558757461717836
2.419744480418123,2.4290450941014754,2.4245545535656787
2.276630264769405,2.285974015413812,2.280816573002721
2.1248160859823657,2.134266197727196,2.1283906887414683
1.965306210827942,1.9749679246059648,1.9683317836978986
1.7993038201798977,1.809328897066577,1.801899557404613
1.6282135309043524,1.6388021978235816,1.6305581880777456
1.4536468020136657,1.4650468568221149,1.4559786162939494
1.2774276098136783,1.2899305856511682,1.280041014453971
1.101593502922418,1.1155279587794849,1.104832690514097
0.9283858775182536,0.944108035188146,0.9326353791173073
0.7602236505543218,0.7781057485536178,0.7658962186664636
0.5996566467252283,0.6200735373108351,0.60717888637469
0.4492984479604023,0.4726131174526324,0.45909483336412765
0.3117424654525956,0.3382912862785504,0.3242185783367424
0.1894681686505262,0.2195467598066106,0.20499414373983776
0.0847464586316146,0.1185970118557724,0.1036416703687791
-0.0004471630747249,0.0373536531077544,0.02207278525772643
-0.0645043371801349,-0.0226465421970328,-0.038178169794188165
-0.1062354649394886,-0.060290141002486,-0.07600225867542561
-0.1249010891850158,-0.0749151781651251,-0.09074355769715751
-0.1202186958202038,-0.0663147172066823,-0.08220211096639339
-0.0923558446465404,-0.0347268641605327,-0.05062329893594151
-0.041901078112743,0.0191972483674807,0.003334821822883942
0.0301843843843562,0.0944444346020326,0.07865309585241434
0.122584718690386,0.1896598144537009,0.17397214864453614
0.2337549010704875,0.3032740579142863,0.28772002160999716
0.3619360703827768,0.4335198383438006,0.41812883933088096
0.5050426686368406,0.5783192122411903,0.5631221843774541
0.661358461099895,0.7359790961892642,0.7210103478462844
0.8290896870136144,0.9047421895716784,0.8900407617489423
1.0033027585525642,1.0797213070973273,1.0653314650020569
1.1763114093313631,1.2532835822901995,1.239254245755965
1.3427069959506213,1.4200771298264827,1.4064603941099958
1.5005482717550134,1.5782157409110384,1.56506464176811
1.648492071515567,1.7264047303727486,1.7137704428612923
1.7850436606737294,1.8631879130894176,1.851116776394194
1.9092009538446149,1.987590068215852,1.9761208069298584
2.020352355160266,2.0990146114789576,2.0881760454851648
2.1181978491721174,2.197165871725152,2.186975337249815
2.2027957315789526,2.282097913486433,2.2725604884972235
2.2745028179104474,2.3541572709980074,2.3452657901182175
2.333934490226353,2.4139455247940886,2.405681278410668
2.3819150264478792,2.462271844263474,2.4546057963541323
2.419418348809917,2.500095447054556,2.4929897822673297
2.4475048687266026,2.52846359019408,2.5218734054341727
2.467276770857609,2.5484674654155235,2.5423424447883645
2.4797877948573257,2.561152159345764,2.555438117382755
2.486092382818492,2.567565630081293,2.562205823307002
2.48696835972973,2.568481085226078,2.5634173077659734
2.4834944697602905,2.564973881939347,2.5601471648718293
2.4755422984398407,2.556913437578994,2.5522648488110935
2.4654344180918364,2.546619511574692,2.5420897233151165
2.4490491938277,2.529970435655566,2.52550183965985
2.4373451943449607,2.517916633225953,2.513447937642803
2.332301695102473,2.412449118582386,2.407929237239803
