Values,Values_03_08_29
0.0206536939055346,0.020653693905534627
-0.0061940863742523,-0.004619727670612556
-0.0197232663256826,-0.016523983211990854
-0.0306643599289992,-0.025792671157751364
-0.0389550707577383,-0.03236205331071504
-0.0441368066745658,-0.03577044726569819
-0.0460250097809967,-0.03582940062305562
-0.0442973732476895,-0.03221188520913154
-0.0386194401933004,-0.024577699302880552
-0.0286493550457596,-0.012578072290768485
-0.0140630394680905,0.004119276856029068
0.0054203278487358,0.025804753460986173
0.0300174118385842,0.052706040464534094
0.0598613661024479,0.08496875958648084
0.0949872943474115,0.12264190764120908
0.1353223615998141,0.16566790209856036
0.1806814426401688,0.21387812211906645
0.2307683458288434,0.26699398178373757
0.2851824605311279,0.32463338029484706
0.3434302461123916,0.3863219415028574
0.4049406238679174,0.45150809611208537
0.4690831401172195,0.5195808648272632
0.5351872748609551,0.5898887062567403
0.6025622373335322,0.6617587608461392
0.6705134897113348,0.7345127274673272
0.7383625189888244,0.8074858882164538
0.8054462240561423,0.8800256735599703
0.8711635947551091,0.9515374177473256
0.9348777184751428,1.0213855233135307
0.9961881776438352,1.089164714190979
1.0543308910753486,1.1540996778778245
1.1093295771612957,1.2161944630886652
1.1651822196437556,1.2794210893679006
1.2256856509988734,1.3475598999665703
1.2908021744969935,1.4205684993170566
1.360081581751415,1.497989958676421
1.433426443265172,1.5797159666659835
1.5104992918561055,1.665395102816796
1.591030219110505,1.7547389377350526
1.6746861285281442,1.8473911599921855
1.761122780553796,1.942978903012013
1.8499676037446904,2.0410951412568727
1.9408279385676823,2.141306517531643
2.0332910415295595,2.2431531032502394
2.1269274502210824,2.3461516945462875
2.221293873830978,2.4497988760610183
2.3159368733008794,2.5535751601232106
2.410396915829696,2.6569498306860417
2.504212895169524,2.7593866137391196
2.596927016906612,2.8603500865625784
2.688089972241749,2.9593127383803473
2.777266280436102,3.0557625227949075
2.8640396594096447,3.1492106895798755
2.948018261139581,3.2391996281112387
3.0288395939905266,3.3253104109528926
3.106174947547648,3.4071696976425843
3.1797331393357595,3.484455651761725
3.2492634177683706,3.556902542874072
3.3145573819553307,3.6243037506068903
3.3754498156758417,3.6865129597119104
3.431818377955997,3.7434434277793844
3.483582143404307,3.7950653138709503
3.530699038209585,3.8414011670378434
3.573162268610548,3.8825197780240965
3.610995883907007,3.9185286856247323
3.644249652394531,3.949565693458472
3.672993453528034,3.975789788701252
3.6973114018265623,3.99737186066876
3.71729591743177,4.014485596521143
3.733041945901604,4.027298889136257
3.744641507855052,4.035966035428949
3.7521787302452543,4.040620939628522
3.7557254784402496,4.041371472256286
3.755337674995064,4.038295077222164
3.751052359696414,4.031435670074591
3.7428855182125895,4.0208018313642375
3.730830684766997,4.006366269819963
3.714858308123025,3.9880665086723215
3.694915859498261,3.9658067322893062
3.670928654854027,3.939460716442614
3.6428013609248446,3.9088757515821437
3.610420152730891,3.8738774528677538
3.5736554885331517,3.8342753329609343
3.532365464835157,3.789868994390663
3.486399708086327,3.7404547793592364
3.4356037506833115,3.685832698441716
3.3798238267480247,3.625813448262003
3.318912008592301,3.5602253240296258
3.252731588864957,3.488920837335582
3.1811625975898177,3.411782863208793
3.1041073293197314,3.3287301625678927
3.0214957451378046,3.239722155211315
2.9332906087290165,3.1447628520482254
2.839492216342296,3.0439038906895193
2.7401425877689887,2.9372466531612136
2.63532899946132,2.824943476066907
2.525186760973214,2.7071979903843624
2.4099011608057106,2.584264649217416
2.289708535821883,2.456447516936404
2.16489644772564,2.324098402426427
2.0358029786885288,2.1876144232337165
1.902815184215177,2.0474350870197937
1.766366763282022,1.9040389728354266
1.6269350226564254,1.757940088178324
1.485037223670114,1.6096839694945717
1.3412264057011385,1.4598435845567739
1.19608678182891,1.309015085804897
1.05022879954396,1.15781345501376
0.9042839542029268,1.0068680722204055
0.7588994363329586,0.8568182362388643
0.6147326869967525,0.7083086606631969
0.47244592906505,0.5619849681353641
0.3327007369128867,0.41848920669845213
0.1961527029071838,0.278455414874061
0.0634462559046451,0.14250526607631928
