Values,Values_02_33_35,Values_02_42_28,Values_02_51_22,Values_03_00_11,Values_03_09_12,Values_03_18_02,Values_03_26_59
0.830083133,0.879909209,0.899414848,0.916658329,0.933422493,0.947646362,0.958357012,0.965861827
0.876910813,0.937102599,0.963518781,0.987019106,1.009440042,1.028332266,1.04259168,1.052656112
0.917650604,0.989152313,1.023552682,1.054317712,1.083286934,1.10757905,1.125949702,1.138987617
0.951374721,1.034924832,1.078284235,1.117236536,1.15356738,1.183925435,1.206919665,1.223308772
0.977300593,1.073362359,1.12648621,1.174395855,1.218762652,1.255736347,1.283776767,1.303829267
0.994817627,1.103517061,1.16697186,1.224389823,1.277267654,1.321240065,1.354620453,1.378554043
1.003508355,1.124585905,1.198637319,1.265835735,1.327446614,1.378589461,1.417440071,1.445352267
1.004584325,1.137553966,1.222238666,1.299273209,1.369644053,1.427965987,1.472289886,1.504183705
1.004772274,1.149756931,1.245428854,1.33263601,1.412051557,1.477773276,1.527731763,1.563721497
1.004948415,1.162116877,1.269141045,1.366863835,1.455613661,1.52895796,1.584711998,1.624910267
1.005111617,1.174576901,1.293268187,1.401800981,1.500129104,1.581279227,1.642957975,1.687453235
1.005260764,1.187079522,1.317701779,1.437289672,1.545394152,1.634493593,1.702194356,1.751050929
1.005394763,1.199566902,1.342332368,1.47317088,1.591203735,1.688356332,1.762144747,1.815403035
1.005512541,1.211981073,1.36705003,1.509285096,1.637352542,1.742622851,1.822533308,1.880210187
1.005613053,1.224264151,1.391744837,1.545473094,1.683636073,1.797050017,1.883086311,1.945175698
1.005695287,1.236358547,1.416307301,1.581576643,1.729851638,1.851397419,1.943533603,2.010007186
1.005758267,1.248207177,1.440628804,1.617439187,1.7757993,1.905428549,2.003610002,2.074418124
1.005801055,1.259753655,1.464601991,1.652906472,1.82128275,1.958911905,2.063056581,2.138129271
1.005822757,1.270942486,1.488121152,1.687827135,1.866110108,2.011622002,2.12162185,2.200869984
1.005822526,1.281719249,1.511082567,1.722053229,1.910094652,2.063340279,2.179062823,2.262379405
1.005799567,1.292030771,1.533384827,1.755440699,1.953055456,2.113855902,2.235145949,2.322407498
1.005753137,1.301825294,1.554929123,1.787849802,1.994817946,2.162966455,2.289647921,2.380715942
1.005682554,1.311052632,1.575619512,1.819145463,2.03521437,2.210478504,2.342356329,2.437078858
1.005587196,1.31966432,1.595363144,1.849197579,2.074084169,2.256208052,2.393070176,2.491283371
1.005466504,1.327613761,1.614070475,1.877881261,2.111274257,2.299980857,2.441600234,2.543129992
1.005319988,1.334856352,1.631655441,1.905077018,2.146639216,2.341632633,2.487769245,2.592432826
1.005147229,1.341349617,1.64803561,1.93067089,2.180041392,2.381009116,2.531411973,2.639019601
1.004947881,1.347053323,1.663132316,1.954554527,2.211350907,2.417966018,2.572375096,2.68273151
1.004721673,1.351929595,1.676870762,1.976625216,2.240445591,2.452368856,2.610516946,2.723422888
1.004468413,1.355943023,1.689180113,1.996785873,2.267210836,2.484092672,2.645707115,2.760960713
1.004187988,1.359060762,1.699993566,2.014944985,2.291539373,2.513021645,2.677825918,2.795223953
1.003880368,1.36125263,1.709248415,2.031016532,2.313331,2.539048621,2.706763743,2.826102767
1.003545608,1.362491201,1.716886096,2.044919872,2.332492252,2.56207455,2.732420286,2.853497577
1.003183847,1.362751892,1.722852235,2.056579616,2.348936027,2.582007868,2.754703706,2.877318038
1.00279531,1.362013051,1.72709669,2.065925486,2.362581191,2.598763818,2.773529703,2.897481911
1.002380311,1.360256034,1.72957359,2.072892172,2.373352159,2.61226375,2.788820547,2.913913885
1.00193925,1.357465291,1.730241385,2.0774192,2.381178485,2.622434396,2.800504086,2.926544358
1.001472617,1.353628436,1.729062897,2.079450798,2.385994451,2.629207159,2.808512748,2.935308213
1.000980988,1.348736327,1.726005388,2.078935805,2.387738691,2.632517421,2.812782572,2.940143616
1.000465029,1.342783136,1.721040631,2.075827594,2.38635385,2.632303901,2.813252281,2.940990866
0.999925491,1.33576642,1.714145011,2.070084038,2.381786309,2.628508081,2.809862441,2.937791335
0.999363211,1.327687184,1.70529963,2.061667523,2.373985964,2.621073722,2.802554714,2.93048651
0.998779112,1.31854995,1.694490445,2.050545017,2.362906105,2.609946481,2.79127125,2.919017188
0.998174199,1.308362813,1.681708412,2.036688187,2.348503378,2.595073669,2.775954222,2.903322846
0.997549557,1.297137496,1.666949664,2.020073587,2.330737866,2.576404149,2.756545552,2.883341206
0.996906349,1.284889402,1.650215704,2.000682919,2.309573285,2.553888405,2.732986833,2.85900804
0.996245814,1.271637657,1.63151362,1.978503349,2.284977307,2.527478787,2.705219479,2.830257226
0.995569263,1.257405142,1.610856317,1.953527914,2.256922027,2.497129961,2.673185117,2.797021088
0.994878075,1.242218527,1.588262766,1.925755988,2.225384561,2.462799558,2.636826251,2.759231043
0.994173692,1.226108278,1.56375827,1.895193819,2.1903478,2.424449053,2.596087194,2.716818565
0.993457619,1.20910867,1.537374732,1.861855143,2.151801299,2.382044854,2.550915295,2.669716499
0.992731415,1.191257775,1.509150937,1.825761846,2.109742315,2.335559627,2.501262464,2.617860724
0.991996689,1.172597438,1.479132821,1.786944686,2.064176975,2.284973836,2.447086996,2.561192169
0.991255097,1.153173242,1.447373748,1.745444059,2.015121572,2.230277506,2.388355688,2.499659202
0.990508335,1.133034446,1.413934763,1.701310791,1.962603967,2.171472175,2.325046243,2.433220359
0.989758131,1.112233912,1.378884823,1.654606951,1.906665087,2.10857304,2.257149937,2.361847409
0.989006244,1.090828007,1.342301011,1.605406658,1.847360483,2.041611245,2.18467452,2.285528733
0.988254454,1.068876486,1.304268696,1.553796882,1.784761935,1.97063629,2.10764732,2.204272957
0.987504558,1.046442351,1.264881666,1.499878187,1.718959053,1.895718512,2.026118484,2.118112796
0.986758361,1.023591684,1.224242194,1.443765432,1.650060852,1.816951589,1.940164305,2.027109043
0.986017672,1.000393463,1.182461048,1.385588379,1.578197253,1.734455004,1.849890559,1.931354605
0.985284295,0.976919345,1.139657432,1.325492194,1.503520455,1.648376404,1.75543576,1.830978494
0.984560024,0.95324343,1.095958852,1.26363782,1.426206159,1.558893778,1.656974244,1.726149651
0.983846637,0.929441999,1.051500894,1.200202198,1.346454557,1.466217385,1.554718972,1.617080487
0.983145886,0.905593229,1.006426923,1.135378307,1.264491074,1.370591335,1.448923939,1.504029991
0.982459496,0.881776886,0.960887681,1.069375019,1.180566788,1.272294767,1.339886092,1.38730627
0.98178915,0.858073992,0.915040796,1.002416731,1.094958504,1.171642518,1.227946617,1.267268389
0.981136493,0.834566479,0.869050198,0.934742784,1.007968433,1.068985244,1.113491524,1.144327355
0.980503117,0.811336821,0.823085431,0.866606637,0.919923455,0.964708905,0.996951416,1.018946152
0.97989056,0.78846765,0.777320882,0.798274807,0.831173933,0.859233592,0.878800377,0.891638714
0.979300299,0.766041358,0.731934915,0.730025578,0.742092078,0.753011648,0.759553935,0.762967768
0.978733743,0.744139696,0.687108925,0.662147464,0.653069865,0.646525092,0.639766065,0.633541518
0.978192232,0.722843355,0.643026318,0.59493747,0.564516506,0.540282335,0.520025256,0.504009176
0.977677027,0.702231547,0.599871423,0.528699136,0.476855517,0.434814258,0.400949685,0.375055391
0.97718931,0.682381592,0.557828348,0.463740415,0.390521414,0.330669679,0.283181559,0.247393669
0.976730177,0.663368496,0.517079801,0.40037139,0.305956091,0.228410309,0.167380767,0.121758928
0.976300636,0.645264544,0.477805867,0.338901884,0.223604943,0.128605292,0.054217953,-0.00110065
0.975901602,0.628138898,0.440182785,0.279638975,0.143912797,0.031825445,-0.055632811,-0.120432232
0.975533898,0.612057213,0.404381707,0.222884469,0.067319741,-0.061362679,-0.161501572,-0.235487232
0.975198249,0.597081263,0.370567486,0.16893237,-0.005743085,-0.150402764,-0.262730087,-0.345530206
0.97489528,0.583268591,0.338897472,0.118066366,-0.074857654,-0.234754631,-0.358679265,-0.449847555
0.97462552,0.570672185,0.309520369,0.070557396,-0.13962309,-0.313899911,-0.448736289,-0.547755792
0.974389392,0.559340172,0.282575125,0.026661306,-0.199659523,-0.387347413,-0.53232127,-0.638609194
0.974187223,0.549315549,0.258189903,-0.013383358,-0.254611692,-0.454638068,-0.608893295,-0.721806682
0.974019236,0.540635937,0.236481124,-0.049357397,-0.304152256,-0.515349388,-0.677955792,-0.796797828
0.973885553,0.533333373,0.217552593,-0.081062829,-0.347984753,-0.569099382,-0.73906113,-0.863087907
0.973786198,0.527434134,0.201494725,-0.108324554,-0.385846211,-0.615549905,-0.791814451,-0.920242002
0.973721095,0.522958602,0.188383874,-0.130991806,-0.417509364,-0.654409427,-0.835876723,-0.967888158
0.973690072,0.519921153,0.178281764,-0.148939376,-0.442784494,-0.685435231,-0.87096706,-1.005719672
0.973692864,0.518330102,0.171235041,-0.162068614,-0.461520881,-0.708435077,-0.896864359,-1.033496595
0.973729113,0.518187669,0.167274934,-0.170308192,-0.473607883,-0.723268351,-0.913408333,-1.051046553
0.973798372,0.519489992,0.166417036,-0.173614632,-0.478975663,-0.729846763,-0.920500012,-1.058264999
0.973900108,0.522227176,0.168661205,-0.17197261,-0.477595569,-0.728134618,-0.918101795,-1.055115015
0.974033707,0.526383375,0.173991578,-0.165395034,-0.469480197,-0.718148723,-0.906237114,-1.041626741
0.974198476,0.531936914,0.182376705,-0.153922898,-0.454683145,-0.699957945,-0.884989775,-1.017896523
0.974393649,0.538860443,0.193769798,-0.137624918,-0.433298476,-0.673682459,-0.854503012,-0.984085813
0.974618387,0.547121122,0.208109088,-0.116596971,-0.4054599,-0.639492699,-0.814978264,-0.940419847
0.974871789,0.556680844,0.225318288,-0.090961314,-0.371339681,-0.597608007,-0.766673681,-0.887186091
0.975152891,0.567496473,0.245307164,-0.060865618,-0.331147271,-0.548294988,-0.709902333,-0.82473241
0.975460672,0.579520127,0.267972199,-0.026481802,-0.28512767,-0.491865543,-0.64503009,-0.753464911
0.975794063,0.592699463,0.29319735,0.01199531,-0.233559518,-0.428674566,-0.572473123,-0.67384538
0.976151945,0.606978006,0.320854884,0.054349518,-0.176752906,-0.359117281,-0.492694972,-0.586388242
0.976533159,0.622295478,0.350806304,0.100344931,-0.115046921,-0.283626203,-0.406203151,-0.491656964
0.97693651,0.638588152,0.382903324,0.149727821,-0.048806916,-0.202667703,-0.313545234,-0.390259842
0.97736077,0.655789218,0.416988924,0.202228609,0.021578475,-0.116738183,-0.215304403,-0.282845128
0.977804685,0.673829154,0.452898439,0.257563983,0.095700564,-0.026359858,-0.112094474,-0.170095496
0.978266981,0.692636112,0.490460697,0.315439117,0.173134051,0.067923809,-0.004554405,-0.052721849
0.978746363,0.712136296,0.52949918,0.375549987,0.253440654,0.165552997,0.106657655,0.068543455
0.979241529,0.732254353,0.569833205,0.43758573,0.336172871,0.265956669,0.220870696,0.192953885
0.979751164,0.752913754,0.611279111,0.501231048,0.420877842,0.36855789,0.337407455,0.319756379
0.980273954,0.77403717,0.653651437,0.566168608,0.507101238,0.472779244,0.455591181,0.448199208
0.980808585,0.795546847,0.696764081,0.632081419,0.594391132,0.578048232,0.574752411,0.577539876
0.981353747,0.817364964,0.740431433,0.698655139,0.68230177,0.683802553,0.694235611,0.707052868
0.981908141,0.839413981,0.78446946,0.765580306,0.770397195,0.789495174,0.813405527,0.836037051
0.982470482,0.861616973,0.828696746,0.832554428,0.858254651,0.894599052,0.931653101,0.963822548
0.983039501,0.883897949,0.872935463,0.899283941,0.945467702,0.998611448,1.048400809,1.089776905
0.983613949,0.906182151,0.917012273,0.965485983,1.031649035,1.101057723,1.163107322,1.213310422
0.984192604,0.928396333,0.960759154,1.030889967,1.116432882,1.201494548,1.275271365,1.333880515
0.984774267,0.950469022,1.004014136,1.09523895,1.199477034,1.299512494,1.384434742,1.450995041
0.985357773,0.972330756,1.046621951,1.158290763,1.28046443,1.39473795,1.490184461,1.564214552
0.985941988,0.993914302,1.08843459,1.219818917,1.3591043,1.486834363,1.592153967,1.673153451
0.986525814,1.015154847,1.129311757,1.279613259,1.435132869,1.57550282,1.690023493,1.777480111
0.98710819,1.035990176,1.169121244,1.337480403,1.508313623,1.660481968,1.783519577,1.876915991
0.987688098,1.056360816,1.207739192,1.393243924,1.578437174,1.741547356,1.872413813,1.971233867
0.988264559,1.076210173,1.245050281,1.446744339,1.645320731,1.818510206,1.956520914,2.060255259
0.988836641,1.095484629,1.28094782,1.497838883,1.708807236,1.891215724,2.035696192,2.143847207
0.989403455,1.114133642,1.315333765,1.546401108,1.768764193,1.959540993,2.109832547,2.221918498
0.989964162,1.132109806,1.348118656,1.592320309,1.825082241,2.023392541,2.178857093,2.29441551
0.990517971,1.149368907,1.37922149,1.635500824,1.877673525,2.082703659,2.242727505,2.361317776
0.991064139,1.165869958,1.408569541,1.675861211,1.926469904,2.137431543,2.30142821,2.422633407
0.991601977,1.181575219,1.436098124,1.713333345,1.971421056,2.187554352,2.354966515,2.47839449
0.992130845,1.196450201,1.461750318,1.747861441,2.012492529,2.23306823,2.403368749,2.528652556
0.992650157,1.210463668,1.485476666,1.779401053,2.04966377,2.273984372,2.446676519,2.573474209
0.993159379,1.223587615,1.507234842,1.807918049,2.082926192,2.310326189,2.484943131,2.612936999
0.993658032,1.235797248,1.526989313,1.8333876,2.1122813,2.342126619,2.518230244,2.647125586
0.994145688,1.247070955,1.544710994,1.855793197,2.137738929,2.369425628,2.546604797,2.67612826
0.994621975,1.257390263,1.560376907,1.875125719,2.1593156,2.392267943,2.570136259,2.700033843
0.995086574,1.266739808,1.573969845,1.891382563,2.177033044,2.410701031,2.58889421,2.718929004
0.995539219,1.275107281,1.585478067,1.904566861,2.190916888,2.424773367,2.6029463,2.732896006
0.995979696,1.28248339,1.594895001,1.914686776,2.200995549,2.434532983,2.612356578,2.742010896
0.996407847,1.288861815,1.602218986,1.921754919,2.207299314,2.440026327,2.617184203,2.746342135
0.996823562,1.294239154,1.60745304,1.925787853,2.209859638,2.44129743,2.617482549,2.745949673
0.997226786,1.298614891,1.610604674,1.926805728,2.208708661,2.438387375,2.613298688,2.740884458
0.997617511,1.301991343,1.611685726,1.924832026,2.203878928,2.431334079,2.60467324,2.731188368
0.99799578,1.304373624,1.610712254,1.919893416,2.195403326,2.420172364,2.591640601,2.716894557
0.998361685,1.305769603,1.607704451,1.912019735,2.183315227,2.404934315,2.574229501,2.698028182
0.998715363,1.306189872,1.602686615,1.901244067,2.167648817,2.385649912,2.552463903,2.674607502
0.999056998,1.305647706,1.595687136,1.887602938,2.14843962,2.362347905,2.526364192,2.646645324
0.999386818,1.304159035,1.586738541,1.871136602,2.125725179,2.335056932,2.495948661,2.614150754
0.999705092,1.301742407,1.575877548,1.85188941,2.099545892,2.303806827,2.461235228,2.577131237
1.00001213,1.298418963,1.563145163,1.829910261,2.069945982,2.268630128,2.422243387,2.535594839
1.000308282,1.294212402,1.548586794,1.805253119,2.03697457,2.229563716,2.378996332,2.489552735
1.000593932,1.289148949,1.53225238,1.777977573,2.000686841,2.186650588,2.331523228,2.43902187
1.000869501,1.283257324,1.514196536,1.748149439,1.961145266,2.139941703,2.279861591,2.384027727
1.00113544,1.276568704,1.494478704,1.715841374,1.918420864,2.089497888,2.224059723,2.324607182
1.001392231,1.269116684,1.473163298,1.681133508,1.872594466,2.035391742,2.164179163,2.260811364
1.001640381,1.260937228,1.450319848,1.644114045,1.823757964,1.977709526,2.100297114,2.1927085
1.001880426,1.252068622,1.426023125,1.604879852,1.772015504,1.916552973,2.032508781,2.120386653
1.002112918,1.242551413,1.40035325,1.56353699,1.717484606,1.852041002,1.960929587,2.04395634
1.002338434,1.232428339,1.37339577,1.520201186,1.660297175,1.784311274,1.885697208,1.963552933
1.002557562,1.221744259,1.345241708,1.474998229,1.600600376,1.713521571,1.806973383,1.879338816
1.002770906,1.21054606,1.315987564,1.428064272,1.538557356,1.639850946,1.724945453,1.791505234
1.002979081,1.19888256,1.285735282,1.379546022,1.47434777,1.563500623,1.639827585,1.70027378
1.003182706,1.186804401,1.25459216,1.329600821,1.408168118,1.484694596,1.551861632,1.605897479
1.003382407,1.17436392,1.222670707,1.27839659,1.340231839,1.403679926,1.461317615,1.508661423
1.00357881,1.161615017,1.190088447,1.226111641,1.270769185,1.320726692,1.368493771,1.408882924
1.003772537,1.148613005,1.156967662,1.172934343,1.200026834,1.236127584,1.273716168,1.306911156
1.003964208,1.135414446,1.123435072,1.119062643,1.128267246,1.150197145,1.177337854,1.203126262
1.00415443,1.122076973,1.089621457,1.064703438,1.055767774,1.063270625,1.079737547,1.097937933
1.004343801,1.108659102,1.055661218,1.010071807,0.982819509,0.975702491,0.981317868,0.991783445
1.004532904,1.095220028,1.021691878,0.955390094,0.909725885,0.887864572,0.882503122,0.885125176
1.004722302,1.081819413,0.987853524,0.900886861,0.83680105,0.800143881,0.783736669,0.778447635
1.004912538,1.068517154,0.954288203,0.846795722,0.764368031,0.712940126,0.685477895,0.672254036
1.005104131,1.055373152,0.921139264,0.793354055,0.692756701,0.626662955,0.588198856,0.567062469
1.005297571,1.042447066,0.88855066,0.740801625,0.622301582,0.541728972,0.49238062,0.463401732
1.005493321,1.029798058,0.856666208,0.689379121,0.553339528,0.458558566,0.39850939,0.361806899
1.005691808,1.017484535,0.825628828,0.639326627,0.486207289,0.377572613,0.307072453,0.262814688
1.005893425,1.005563887,0.79557975,0.590882055,0.421239029,0.299189086,0.21855404,0.166958728
1.006098529,0.994092218,0.766657712,0.544279546,0.358763798,0.22381965,0.133431158,0.074764797
1.006307434,0.983124084,0.738998147,0.49974786,0.299103018,0.151866266,0.052169462,-0.013253878
1.006520414,0.972712223,0.712732377,0.457508791,0.242568012,0.083717887,-0.024780758,-0.096601193
1.006737697,0.962907297,0.687986807,0.417775602,0.189457591,0.019747261,-0.096988425,-0.174802521
1.006959465,0.953757634,0.664882144,0.380751512,0.140055759,-0.039692095,-0.164045304,-0.247408799
1.007185853,0.945308976,0.643532642,0.346628255,0.094629538,-0.094268719,-0.225569352,-0.314000294
1.007416946,0.937604245,0.624045369,0.315584711,0.053426944,-0.143675802,-0.281207778,-0.374190002
1.007652781,0.930683307,0.606519528,0.287785636,0.016675138,-0.187633534,-0.330639764,-0.427626658
1.007893339,0.924582763,0.591045812,0.263380499,-0.015421241,-0.225891169,-0.373578848,-0.473997339
1.008138551,0.919335744,0.57770582,0.242502436,-0.042681538,-0.258228829,-0.409774949,-0.513029655
1.008388297,0.914971729,0.566571521,0.225267321,-0.064950356,-0.284459005,-0.439016045,-0.544493533
1.008642399,0.911516376,0.557704791,0.211772974,-0.082098596,-0.304427783,-0.461129503,-0.568202616
1.00890063,0.908991379,0.551157004,0.202098506,-0.094024312,-0.318015799,-0.475983075,-0.58401528
1.009162707,0.907414339,0.5469687,0.196303792,-0.100653334,-0.325138903,-0.483485579,-0.591835302
1.009428293,0.906798659,0.545169323,0.194429095,-0.101939699,-0.32574858,-0.483587276,-0.591612204
1.009697,0.907153466,0.545777026,0.196494819,-0.097865869,-0.319832106,-0.476279963,-0.583341278
1.009968387,0.908483544,0.54879856,0.202501415,-0.08844275,-0.307412463,-0.46159679,-0.567063337
1.010241961,0.910789304,0.554229228,0.212429412,-0.073709522,-0.288548023,-0.43961182,-0.542864177
1.01051718,0.914066771,0.562052922,0.226239591,-0.053733271,-0.263331998,-0.410439338,-0.510873786
1.010793453,0.918307592,0.572242225,0.243873293,-0.028608443,-0.231891672,-0.374232917,-0.471265289
1.011070141,0.923499077,0.584758592,0.265252854,0.001543887,-0.194387417,-0.331184235,-0.42425363
1.011346561,0.929624249,0.599552597,0.290282165,0.036576918,-0.151011492,-0.281521658,-0.370094003
1.011621984,0.93666193,0.616564252,0.318847358,0.0763192,-0.101986635,-0.225508578,-0.309080008
1.01189564,0.944586845,0.635723386,0.350817599,0.120575869,-0.047564446,-0.16344151,-0.241541546
1.01216672,0.953369738,0.656950088,0.386046,0.169130045,0.01197643,-0.095647949,-0.167842434
1.012434378,0.962977522,0.68015521,0.424370629,0.221744381,0.076332319,-0.022483989,-0.088377756
1.012697735,0.973373438,0.705240916,0.465615613,0.278162746,0.145176718,0.055668287,-0.003570945
1.012955876,0.984517233,0.732101285,0.509592332,0.338112044,0.218162671,0.138403637,0.086129392
1.01320786,0.996365358,0.760622955,0.556100688,0.40130415,0.294925303,0.225296685,0.180252877
1.013452721,1.008871172,0.790685805,0.604930436,0.467437941,0.375084503,0.315905128,0.278310978
1.013689467,1.021985169,0.822163666,0.655862581,0.53620142,0.45824771,0.409773092,0.379800804
1.013917088,1.035655207,0.85492506,0.708670803,0.607273903,0.544012802,0.506434597,0.484209024
1.014134557,1.049826749,0.888833956,0.763122922,0.68032824,0.631971038,0.605417105,0.591015882
1.014340834,1.064443114,0.923750536,0.818982376,0.755033074,0.721710031,0.706245092,0.699699248
1.014534869,1.07944573,0.959531972,0.876009698,0.831055081,0.812816708,0.808443614,0.809738645
1.014715607,1.094774389,0.996033194,0.933963978,0.908061191,0.904880236,0.91154181,0.920619206
1.014881988,1.110367511,1.033107652,0.992604301,0.985720753,0.997494854,1.015076295,1.031835499
1.015032955,1.126162403,1.070608068,1.051691143,1.063707621,1.090262598,1.118594407,1.142895167
1.015167454,1.142095511,1.108387159,1.110987699,1.141702139,1.182795875,1.221657251,1.253322331
1.015284442,1.158102683,1.146298337,1.170261158,1.219392996,1.274719846,1.323842509,1.362660713
1.015382884,1.174119417,1.184196374,1.229283877,1.296478947,1.365674606,1.424746972,1.470476431
1.015461765,1.1900811,1.221938027,1.28783447,1.372670351,1.45531712,1.52398878,1.576360449
1.015520088,1.205923254,1.259382626,1.345698797,1.447690544,1.5433229,1.62120932,1.679930627
1.015556878,1.22158176,1.296392609,1.402670825,1.521277009,1.629387413,1.71607479,1.78083338
1.01557119,1.236993078,1.332834006,1.458553384,1.593182343,1.713227188,1.808277389,1.878744914
1.015562107,1.252094458,1.368576878,1.513158787,1.663175012,1.794580642,1.897536156,1.973372043
1.01552875,1.266824143,1.403495691,1.566309333,1.731039897,1.873208597,1.983597427,2.064452583
1.015470275,1.281121552,1.437469645,1.617837672,1.796578613,1.948894506,2.066234939,2.151755339
1.015385883,1.294927462,1.470382938,1.667587046,1.859609633,2.021444389,2.145249584,2.235079684
1.015274819,1.308184176,1.502124982,1.715411402,1.91996819,2.090686494,2.220468816,2.314254771
1.015136379,1.320835673,1.532590562,1.761175395,1.977505999,2.15647069,2.291745757,2.389138388
1.014969909,1.332827759,1.561679947,1.804754259,2.032090782,2.218667623,2.358958003,2.459615482
1.014774814,1.3441082,1.589298952,1.84603359,2.083605635,2.277167641,2.422006174,2.525596405
1.014550557,1.354626845,1.615358956,1.884909025,2.131948239,2.331879532,2.480812228,2.587014903
1.014296665,1.364335747,1.639776878,1.921285834,2.177029943,2.382729084,2.535317581,2.643825884
1.014012731,1.373189263,1.662475126,1.955078445,2.218774729,2.429657511,2.585481074,2.696003028
1.013698414,1.381144163,1.683381509,1.986209904,2.257118095,2.472619765,2.631276809,2.743536265
1.013353448,1.388159717,1.702429132,2.014611296,2.292005872,2.511582775,2.672691908,2.786429168
1.012977641,1.394197787,1.719556267,2.040221126,2.323392993,2.54652363,2.709724229,2.824696311
1.012570877,1.399222912,1.734706221,2.062984695,2.351242253,2.577427767,2.742380079,2.858360638
1.012133119,1.403202382,1.747827196,2.08285346,2.375523065,2.60428716,2.770671956,2.887450873
1.011664413,1.406106325,1.758872151,2.099784422,2.396210259,2.62709857,2.794616372,2.911999025
1.011164887,1.407907777,1.767798672,2.113739534,2.41328292,2.645861872,2.81423177,2.932038027
1.010634754,1.408582759,1.774568857,2.124685149,2.426723314,2.660578493,2.829536593,2.947599527
1.010074315,1.408110353,1.779149224,2.132591532,2.436515899,2.671249981,2.840547517,2.958711888
1.009483957,1.406472778,1.781510636,2.13743243,2.442646462,2.677876742,2.847277875,2.965398403
1.008864157,1.403655465,1.781628268,2.139184728,2.445101381,2.680456949,2.849736311,2.967675768
1.008215481,1.399647141,1.779481595,2.137828189,2.443867042,2.678985661,2.847925677,2.965552825
1.007538583,1.394439899,1.775054431,2.133345302,2.438929421,2.673454163,2.841842182,2.959029593
1.006834209,1.388029289,1.768334991,2.125721223,2.430273837,2.663849534,2.831474831,2.948096609
1.006103194,1.380414394,1.759316015,2.114943838,2.417884897,2.650154473,2.816805149,2.932734591
1.00534646,1.371597911,1.747994918,2.101003938,2.40174663,2.632347369,2.797807209,2.912914424
1.004565018,1.36158624,1.734373986,2.083895508,2.381842829,2.610402656,2.774447969,2.888597502
1.003759966,1.350389556,1.718460623,2.063616146,2.358157591,2.584291425,2.746687938,2.859736402
1.002932485,1.338021894,1.70026762,2.040167584,2.330676053,2.553982315,2.714482154,2.82627593
1.00208384,1.324501218,1.679813473,2.013556332,2.299385348,2.519442681,2.677781499,2.788154516
1.001215375,1.309849494,1.657122725,1.983794424,2.264275732,2.480640036,2.636534335,2.745305979
1.000328514,1.29409275,1.632226332,1.950900261,2.225341921,2.437543749,2.590688466,2.697661657
0.999424751,1.277261124,1.605162054,1.91489954,2.182584582,2.390127009,2.540193426,2.645152903
0.998505655,1.259388913,1.575974848,1.875826256,2.136011994,2.338369024,2.485003057,2.587713926
0.997572858,1.240514594,1.54471727,1.833723763,2.08564184,2.282257438,2.425078396,2.525284986
0.996628056,1.220680838,1.511449864,1.788645863,2.031503114,2.221790946,2.360390809,2.457815907
0.995673003,1.199934503,1.476241537,1.740657924,1.973638105,2.156982067,2.290925375,2.385269875
