Values,Values_04_45_29,Values_04_55_20,Values_05_06_00,Values_05_16_37,Values_05_26_41,Values_05_36_12
-0.0147066725922266,0.5566727006517372,0.8825478645594267,1.0125723769342596,1.063530852113167,1.0825439279353868,1.0871251308969063
-0.0090490573493373,0.5616552082854271,0.887078314683629,1.0169214952500547,1.0678224531289828,1.0868279709105844,1.0914218070087032
-0.0066755912198042,0.5632950423769022,0.8881464067915875,1.0176841865089052,1.0683859281866457,1.0872472021016693,1.0917379620539855
-0.0028258225889685,0.5663865852243843,0.890590519277185,1.0197340825354384,1.0701302816944775,1.0887420195350042,1.0930392058141396
0.0038643241175849,0.572304235383095,0.8957997459208952,1.0244741328112483,1.0744742734063488,1.0927465298899068,1.0967727129890887
0.0138203310497671,0.5814840622466337,0.904224584456193,1.0323681521377834,1.081896799489825,1.099754239131422,1.103444424799177
0.0274079517749205,0.5943045639111485,0.916259806372,1.0438251202886557,1.092822434755338,1.110204584326277,1.1135063162656504
0.0450862544818774,0.6112383994481974,0.9323945719746894,1.0593481338427608,1.1077693341007715,1.124629982744998,1.1275028056674268
0.0673439720325537,0.6327893679860728,0.9531500507898238,1.0794724442566834,1.1272876246086678,1.143594505071842,1.1460096376417468
0.0946611392779325,0.6594540744046159,0.979041015711982,1.104726970593509,1.1519208276540704,1.1676552189503553,1.1695951665636013
0.1274778531730772,0.691690685808653,1.010544484522085,1.1356028327142131,1.182174278976048,1.1973305127698208,1.1987886069653566
0.1661516766759503,0.7298762007683046,1.0480567263265077,1.1725101559665068,1.2184717428909793,1.2330565534372095,1.2340363736990831
0.2109224406208776,0.7742709819280843,1.0918573892952754,1.2157419133741405,1.2611189990802434,1.2751506682191165,1.2756653112968193
0.2618774351487321,0.8249835626599421,1.142073790282025,1.265437870740231,1.310267492438001,1.3237747625858245,1.3238459409838241
0.3189225678380776,0.8819413102531906,1.198650963398735,1.3215542455095377,1.3658836718918814,1.378904413204204,1.3785613747747516
0.3817594802534237,0.9448669585447684,1.2613275119546832,1.3838391477269951,1.4277241094832838,1.4403037464044028,1.4395820213568675
0.4498704821806157,1.0132628904814749,1.3296191759194784,1.451815738249863,1.495318356031864,1.5075080755617276,1.5064480699208909
0.5225121297406963,1.086404023177766,1.4028110049146845,1.5247740198682525,1.5679604711983692,1.5798152524658378,1.5784607195505242
0.5987181703471645,1.1633400463435657,1.479958927088767,1.6017720775274726,1.6447100650154842,1.6562865852866095,1.6546830177479799
0.677312175382107,1.2429073637140162,1.5599011040935873,1.681647183203801,1.7244032852873072,1.7357577707340843,1.733950764628586
0.7569297851213943,1.323750689895609,1.641279063953336,1.763036780455354,1.8056737813090584,1.8168598806586125,1.8148935291884825
0.8360502164121589,1.404353978960686,1.7225683241637075,1.844409080589423,1.886983386658631,1.898050151406471,1.8959655288037505
0.9130358748667592,1.4830795498474456,1.8021174007942184,1.9241021807827297,1.966661436625756,1.9776514922703416,1.9754852875255886
0.986179905666111,1.5582152616189384,1.878195078780862,2.0003715867672827,2.0429526012953705,2.0539005893993685,2.051683944845929
1.053756680601459,1.6280247554298977,1.949040975674616,2.0714411733467863,2.1140682600438887,2.1249996217943687,2.1227572237589256
1.1140838715444366,1.6908094192980585,2.0129280511900687,2.1355662233634494,2.178250041140845,2.189180197625485,2.1869296544968875
1.1655617013636508,1.7449477041878714,2.068202700668848,2.1910741744734987,2.2338111399949723,2.244745109585096,2.2424966412392067
1.2067818450499208,1.7890042004522295,2.113394767689954,2.236475359675669,2.279247662798566,2.290180128444369,2.28793657273406
1.2364341770989795,1.8216368965339145,2.147126009437134,2.270372301131247,2.3131485551470994,2.3240643861074544,2.3218215188599274
1.253729218975441,1.842019886307089,2.168533861425276,2.2918842217953967,2.334620687582018,2.345495879177753,2.3432430290370205
1.2575895764378389,1.8490363540194024,2.176466184701962,2.299842722854188,2.3424851131370032,2.353288086981043,2.3510089773565213
1.2482902260293365,1.8429181628114384,2.1711213031321948,2.294432303772755,2.3369180368115376,2.347611329537493,2.3452852317822006
1.2318425727428646,1.829633909557867,2.15843871788344,2.2815819755604965,2.323842691096744,2.334384634119815,2.3319874268116982
1.21392452790137,1.8148337279281177,2.144048947412719,2.266914597983987,2.3088763080495123,2.3192199316959385,2.316722702174814
1.194746827180478,1.7987123479252274,2.128131284173601,2.2506010300704657,2.2921814057869403,2.3022711946866,2.2996373112799917
1.1739782102571523,1.780918788180589,2.1103159855941085,2.2322608808878392,2.2733672973279786,2.2831375161677925,2.280321315846072
1.1518345557860512,1.7616438875143892,2.090771471471468,2.212049982430809,2.252578095518317,2.261951690867508,2.2588976724082976
1.1282330816265995,1.7407755220687158,2.069359882316731,2.18981595884496,2.229648233009613,2.2385356767562947,2.2351776484500157
1.103232118545094,1.7183374607387776,2.0460758813068387,2.165537335573231,2.2045420565122065,2.212840691634434,2.2091013513170723
1.0768433107090922,1.6943016985069628,2.020859162123878,2.1391362136755983,2.177166722521936,2.184760330949913,2.1805510366523326
1.049105327634825,1.668661978909732,1.9936681809293544,2.1105523095423324,2.1474466361002404,2.1542053972969097,2.1494262651094895
1.0200576859125503,1.6414076679334582,1.964454319177118,2.079717421886152,2.1152982856289526,2.121079086578769,2.1156193786519473
0.9897505253299392,1.612533646353737,1.9331721607845,2.0465660817224114,2.080641318334215,2.085288460399081,2.0790272955055626
0.9582418629124516,1.5820378256294998,1.899777487551882,2.011033962501454,2.0433973972809376,2.0467437099565817,2.03955109994685
0.9255989704623506,1.5499229286623215,1.8642296485232253,1.973060720141229,2.003493521675316,2.005361903506726,1.997100127156736
0.8918983022019954,1.5161969821801693,1.826492753451605,1.932591709877825,1.96086425008488,1.9610696494854645,1.9515949692095789
0.8572257915666412,1.4808743495285703,1.7865375246137754,1.8895804155741724,1.9154546601516085,1.9138065062359573,1.9029712311109506
0.8216769264153173,1.443976721322175,1.7443432248789723,1.8439910065070657,1.867223453629671,1.8635285409846816,1.8511834347490013
0.7853567729311476,1.4055342371803703,1.699899832429513,1.7958011872590798,1.81614636469885,1.8102121886528373,1.7962092156673921
0.7483799059121414,1.3655866937005725,1.653210409239631,1.7450052794346786,1.7622197995744548,1.7538583286622689,1.7380537231865383
0.7108702410426202,1.324184825149317,1.6042936360370246,1.691617495667703,1.7054646541129277,1.6944965140806734,1.6767541486193533
0.6729607703878246,1.2813916417566291,1.5531864783503622,1.6356753538008957,1.6459302401081006,1.6321892687147197,1.6123842854358743
0.634793208264834,1.2372838086517377,1.499946939337813,1.5772431654103531,1.5836982337822163,1.5670363478677694,1.545059003223081
0.5965175311516793,1.1919530169611692,1.4446568161938422,1.5164154890314918,1.5188865128518736,1.4991788089206532,1.4749384658585265
0.5582914245697248,1.1455073200307029,1.3874243913019275,1.4533204482913802,1.4516527557460026,1.4288027433539416,1.402231928510938
0.5202796408356636,1.0980723913745714,1.328386966437355,1.3881227884478955,1.38219764813999,1.356142492645295,1.3272009184682434
0.4826532590604288,1.0497926421617652,1.2677131243652815,1.3210265183691952,1.310767515302573,1.281483144481892,1.2501615795989396
0.4455888565471967,1.0008321490159855,1.2056046118380273,1.2522769939468794,1.237656209408212,1.205162118818953,1.1714859756212481
0.4092676050901361,0.951375344383282,1.1422977386903694,1.1821623012923297,1.1632060873168757,1.127569664152021,1.091602162161586
0.3738742884299454,0.9016274039827588,1.0780641723346598,1.1110137871345838,1.0878079099264617,1.0491480866377088,1.010992845575973
0.3395962502678717,0.851814281114103,1.0132110279770703,1.0392056123061275,1.011899531716369,0.9703895809127466,0.9301925000387071
0.3066222818108029,0.802182342109189,0.9480801688281169,0.9671532286136062,0.9359632848346008,0.8918325775903155,0.8497828690899881
0.2751414601510784,0.752997567281766,0.8830466535994559,0.8953107155170913,0.8605220112120582,0.8140565829694915,0.7703868475837475
0.2453419404457368,0.7045442837642478,0.8185162866697875,0.8241669462301761,0.7861337431900358,0.737675545059256,0.6926608075817731
0.2174097163140598,0.6571234206946305,0.7549222687262658,0.754240611347669,0.7133851051191382,0.66332986260432,0.6172855222895003
0.1915273577763194,0.6110502863886534,0.6927209743701102,0.6860741725573328,0.6428835646910661,0.5916772186232262,0.5449559129087574
0.1678727385312406,0.5666518848347708,0.6323869202440678,0.6202268701376293,0.5752487228718643,0.523382485460002,0.4763699119209376
0.1466177527618418,0.5242637926488207,0.5744070088384798,0.557266940551762,0.5111028688812477,0.4591069873716652,0.41221677511641797
0.1279270404525634,0.4842266510183365,0.5192741812290729,0.4977632552550316,0.4510610816650382,0.3994974587577508,0.3531652229803284
0.1119567286126556,0.4468823287376661,0.4674806241245794,0.4422766056139806,0.3957211682605601,0.3451750378890177,0.2998517866628143
0.098853188512879,0.4125698159779484,0.4195106855228684,0.3913508639813497,0.3456537249929476,0.2967246205970586,0.25286970850618995
0.0887518220089274,0.3816209295168438,0.3758336742641058,0.3455042630400441,0.3013926059456357,0.2546848832376826,0.212758720324132
0.0817758840473562,0.3543559091683909,0.3368967122543421,0.3052210157217709,0.2634260470702556,0.2195392331044592,0.179995959252728
0.0780353427854,0.3310789813787877,0.3031177940688158,0.2709434675603481,0.2321886464302889,0.1917078815923348,0.15498820646959752
0.0776257786241132,0.3120739647418408,0.2748791934039793,0.2430649401843964,0.2080543509693645,0.1715411717541721,0.1380655604483123
0.0806273345139064,0.2975999996411059,0.2525213469377797,0.2219233979804796,0.1913305585650419,0.1593142393256886,0.12947659637937373
0.0871037134508185,0.2878874622509875,0.2363373070267124,0.2077960147932884,0.1822533772086561,0.1552230118484099,0.12938498446229918
0.097101228654959,0.2831341259742827,0.2265678410810868,0.2008946909183578,0.1809840487387663,0.1593815123300739,0.13786750018484142
0.1106479064070684,0.283501620523773,0.2233972281050118,0.20136253413607,0.1876065045024766,0.1718203937371751,0.15491332102324346
0.1277526499377545,0.2891122400470411,0.2269497925765748,0.2092713033283156,0.2021260056080181,0.1924866190127688,0.18042449618683934
0.1484044651237837,0.3000461375291218,0.2372871937063238,0.2246197902804808,0.224468801368948,0.2212441877542567,0.21421746784682558
0.1725717529734301,0.3163389412921507,0.2544064822640292,0.2473331121547324,0.2544827427962036,0.2578758209444782,0.25602553873813766
0.2002016779860545,0.3379798289873091,0.2782389355444987,0.2772628908305711,0.2919387994386087,0.3020855340464875,0.3055022061244245
0.231219617586639,0.3649100870469693,0.3086496749088767,0.3141882959546871,0.3365334364696735,0.3535020443693717,0.36222530317933743
0.2655287084967974,0.3970221913176588,0.3454380808863032,0.3578179461474251,0.3878918336835959,0.4116829891521895,0.4257019235970166
0.3030094993160834,0.4341594353277891,0.3883390147376753,0.4077926628891033,0.4455719335958669,0.4761199402709157,0.49537411727084407
0.3435197288592994,0.4761161398242012,0.4370248650119334,0.4636890855917194,0.5090693230416398,0.5462442204732597,0.5706253646749092
0.3868942532791544,0.522638476626847,0.4911084378196379,0.5250241584771368,0.5778229555064537,0.6214335285397447,0.6507878391700631
0.432945129056544,0.5734259183187703,0.550146686389222,0.5912604758771026,0.651221695671324,0.7010193526976437,0.7351504360003029
0.4814618997774297,0.6281333585636224,0.6136453043553897,0.6618124979635501,0.7286116892548699,0.7842951694207777,0.8229675611421041
0.5322121050480129,0.6863739085963452,0.6810641609513627,0.7360535970303551,0.8093045042274082,0.8705253631639888,0.9134686077328638
0.5849420238931534,0.7477223576700645,0.7518235292495558,0.8133238604087522,0.8925859497629925,0.958954758198678,1.0058679996768625
0.6393777152601916,0.8117193218579765,0.8253110844289848,0.8929385944670952,0.977725492340052,1.0488186627172968,1.0993756879428787
0.69522636962243,0.8778760423447085,0.9008895749401192,0.974197393497492,1.0639861039574887,1.1393532384372058,1.1932078963763235
0.7521779935522309,0.9456797871568908,0.9779050522546444,1.056393615249366,1.150634353574712,1.2298059843744755,1.286597888993206
0.8099074677919692,1.0145998145284618,1.0556955413913307,1.138824099238311,1.236950548097688,1.3194461201835126,1.3788065288590994
0.8680769994734001,1.0840938238079498,1.133599997936488,1.2207989287614551,1.3222386978192473,1.4075746268399287,1.4691323741308377
0.9263389758033018,1.1536147968439114,1.210967374233151,1.3016510192193131,1.4058360692738032,1.4935336961369514,1.5569210548976355
0.9843392300842876,1.222618130644618,1.287165619941058,1.3807453259724864,1.487122107727046,1.5767153668135294,1.6415737060915392
1.0417207103643538,1.2905689404428475,1.3615904298169372,1.457487463477275,1.5655265201168953,1.6565691415362678,1.722554253770149
1.0981275379938618,1.3569494131616635,1.4336735658873698,1.5313315545395976,1.640536346980762,1.732608424458416,1.7993954029926325
1.1532094156497772,1.4212660726467456,1.5028905794097442,1.6017871404537134,1.7117018741186851,1.80441564839446,1.8717032095812383
1.2066263265656714,1.4830568139681115,1.5687677729140797,1.6684250111930607,1.7786412721947369,1.871646003893411,1.9391601649954666
1.258053462668194,1.5418975778644513,1.6308882762326224,1.730881860829841,1.84104390570912,1.9340297398714497,2.0015267833854304
1.3071862832307308,1.5974085215073288,1.6888971151455223,1.7888636886805722,1.8986722731525625,1.9913730282515296,2.058641703935144
1.3537455952947453,1.6492595544413342,1.7425051819999604,1.8421479056537988,1.9513625818505875,2.043557427422644,2.11042036410184
1.3974825300350668,1.6971751154102064,1.7914920402998211,1.890584133718924,1.999023990043391,2.0905380076186977,2.1568523269503332
1.4381832706474176,1.7409380708737563,1.835707513327988,1.934093707901828,2.0416365690361724,2.1323402197975145,2.1979973630457628
1.4756733804488402,1.7803926310749325,1.8750720316101563,1.9726679162254035,2.0792480616869256,2.1690556105301373,2.2339804068213693
1.5098215749521158,1.815446194282412,1.909575735399926,2.006365033913626,2.1119695309575084,2.200836500107481,2.2649855205926217
1.540542781987138,1.8460700465560749,1.9392763486091384,2.0353062265462194,2.139970006696068,2.2278897527435624,2.291249009771397
1.5678003355465686,1.8722988584941307,1.964295855398188,2.059670408695645,2.163470246576572,2.2504697729159115,2.313051836907111
1.59160718091678,1.8942289608415093,1.9848160492665257,2.079688179391604,2.182735757863141,2.268870890260547,2.3307115096252224
1.6120259728782076,1.912015389185647,2.0010730286789644,2.0956349553445888,2.1980692222194467,2.283419288763627,2.344573609913249
1.6291679819658882,1.925867721036277,2.013350740046574,2.107823444196381,2.209802483041663,2.294464651003869,2.3550031460671117
1.6431907815284523,1.936044782008617,2.0219737139440856,2.116595638712393,2.21828828914771,2.302371720071475,2.362375938909414
1.6542946860499246,1.942848287337005,2.0272991195745824,2.1223144844044874,2.2238919555186296,2.307511945717527,2.3670702156362853
1.6627179955521263,1.946615557606376,2.029708322798085,2.1253554245237063,2.226983147917582,2.3102554238536155,2.3694586242972173
1.66873113005829,1.9477114619929,2.02959813319428,2.1260980163065764,2.2279279821151245,2.310963318143513,2.369900857854229
1.6726297600073394,1.9465197470634064,2.027371914467101,2.1249177896840536,2.227081598996681,2.3099809179974637,2.3687370379753565
1.6747271174464509,1.9434339692612967,2.023430775344822,2.122178549923661,2.2247813996940744,2.3076315046119453,2.3662820212016205
1.675345676285657,1.9388482328853616,2.0181650238148032,2.1182252781146937,2.221341069569169,2.304211135557462,2.362820723940195
1.6748084228165636,1.93314794858705,2.0119460627183403,2.1133777652136385,2.2170454939240134,2.2999844266852683,2.358604526106596
1.673429979004311,1.926700849796344,2.0051189099030022,2.107925107799086,2.2121466534917347,2.295181390013286,2.3538487887789357
1.671507818456588,1.9198484648023952,1.9979954710023768,2.1021211271752405,2.20686051498665,2.289995309084772,2.348731440620908
1.6693138386677298,1.9128982514725463,1.9908486894176216,2.096180760719742,2.201364914479621,2.284581612685708,2.3433925650082585
1.6670865465960985,1.9061165837926453,1.983907671065788,2.090277441016533,2.195798395224576,2.279057670213455,2.337934881457483
1.665024087223,1.8997227445830696,1.977353841598871,2.0845414355012903,2.190259918238852,2.273503389034564,2.3324249728238
1.6632783345845723,1.8938840651199769,1.971318179725141,2.0790591061409125,2.1848093527303805,2.2679624852484754,2.326895103209948
1.6619502230581538,1.888712311236865,1.9658795333240144,2.073873016497832,2.179468625792004,2.262444275722612,2.321345451799258
1.6610864760123285,1.884261399200048,1.9610640173974423,2.06898281440032,2.174223418485957,2.2569258527025293,2.31574660626301
1.6606778409738698,1.8805264843937235,1.95684546517844,2.064346802614864,2.1690252884717074,2.2513545023599546,2.3100421653049072
1.660658899952296,1.87744443584946,1.9531468893441928,2.0598841101458194,2.163794109934199,2.2456502471217745,2.3041513246910643
1.6609094824116872,1.8748956811290267,1.949842899519568,2.055477382551451,2.158420738667447,2.2397084169758683,2.2979713528221746
1.6612576620322106,1.8727073736880235,1.946763008730583,2.050975913670227,2.1527698258331225,2.233402178762794,2.291379891740291
1.661484280207745,1.8706578113288723,1.9436957568340791,2.0461991540886832,2.146682728196019,2.226584984322515,2.284237056664257
1.6613288819954817,1.868481991862302,1.940393554438177,2.0409405238979,2.1399804653203733,2.2190929076801797,2.2763873208687397
1.6604969215819565,1.8658781776931448,1.9365781527053785,2.034971474230208,2.1324667002464537,2.210746872888856,2.2676612074613143
1.6586680583132798,1.8625153184073189,1.9319466358098143,2.028045746251536,2.1239307317285943,2.2013547897094266,2.257876827315228
1.6555053152709518,1.8580411435287487,1.9261778073339584,2.019903760891858,2.1141504761709045,2.190713606918837,2.246841296045389
1.6506648542781082,1.8520907302597849,1.9189388432700056,2.0102770811965742,2.102895429490773,2.178611306324971,2.23435207622882
1.643806107361962,1.844295346294468,1.90989208571136,1.9988928949511624,2.0899296065384663,2.1648288679680747,2.2201982977102186
1.634601971098829,1.834291341590068,1.898701828912252,1.9854784445178024,2.075014434975733,2.149142215328061,2.2041620858677153
1.6227487805838814,1.821728878805808,1.8850409669772823,1.9697653477869053,2.0579115961272763,2.131324163381928,2.1860199401539933
1.6079757779967911,1.8062802937874765,1.868597374158321,1.9514937533912744,2.0383858022273187,2.1111463873245926,2.1655441985793535
1.5900538001337896,1.787647888012313,1.849079897837991,1.930416278552902,2.0162075017127425,2.0883814299536927,2.142504622538157
1.5688029539317072,1.76557099815776,1.826223884692028,1.9063017133586728,1.99115553621323,2.062804795737872,2.1166701652342863
1.5440990445281737,1.739832179182966,1.7997961475051,1.8789384566083367,1.963019750637061,2.0341971555202654,2.087810962043548
1.5158785998370812,1.7102624093354797,1.7695993461952306,1.8481377080816976,1.9316036136032784,2.0023467399224164,2.0557006346431645
1.4841423693717029,1.6767452484262255,1.7354757715754463,1.8137364500615167,1.896726909338687,1.9670520015609931,2.0201190021907287
1.4489572094911851,1.6392199008195856,1.697310530038593,1.7756002527065358,1.858228559214922,1.9281246210140317,1.9808552867809261
1.4104563604911071,1.597683210062309,1.6550341894711955,1.73362599083399,1.8159696784171435,1.885392975737185,1.9377119431230556
1.3688381311001314,1.5521906012085172,1.6086249192757351,1.6877445215461413,1.7698369281251598,1.8387061416819743,1.8905091902654487
1.3243630903290948,1.502856047771296,1.5581101984237276,1.6379234004413954,1.7197462430928077,1.787938510795683,1.8390903324276198
1.2773498988793175,1.4498511471561475,1.5035681495886155,1.5841696834779588,1.6656469729835452,1.7329950578788462,1.7833279002121325
1.2281699357375409,1.3934033860825406,1.4451285300197991,1.5265328172016697,1.6075264183930722,1.6738172224170769,1.7231305674837643
1.1772409330612943,1.333793710109255,1.3829734163570016,1.4651076079596426,1.545414715370518,1.610389331327652,1.658450749428331
1.1250198248291263,1.2713534814362186,1.3173375651757726,1.400037185810179,1.4793899309445502,1.5427453830800384,1.5892926701634646
1.0719950341970703,1.2064609106333084,1.248508409696833,1.3315158383334065,1.409583174946864,1.4709759415927437,1.5157206038056117
1.0186784152849058,1.139537026368076,1.1768256134048372,1.259791532724314,1.336183461031241,1.395234801718818,1.437866894268502
0.9655970702240366,1.071041247295569,1.10268009025291,1.1851679200986416,1.2594420126749313,1.3157450392246703,1.3559393000422877
0.9132852238333948,1.0014665845766022,1.026512362885337,1.108005570004809,1.1796756561465362,1.232803996755059,1.270227142162926
0.8622763278731811,0.931334504196344,0.948810138306044,1.0287221906455548,1.0972689486105454,1.1467867618369123,1.1811057366220405
0.8130955403831354,0.8611894709371837,0.8701049905407574,0.9477916082280252,1.0126747139784822,1.0581477231275405,1.0890386274388217
0.7662526872466107,0.7915931833739454,0.790968054128035,0.8657413094428167,0.926412704567863,0.9674198502009754,0.9945772074104308
0.7222357983866974,0.7231185260456806,0.7120046835928656,0.7831484264548572,0.8390662048371518,0.8752114616842525,0.8983574514744059
0.6815052675939538,0.6563432563240984,0.6338480649239132,0.7006341047564928,0.7512764836301898,0.7822003642077525,0.8010936290324696
0.6444886797399545,0.5918434740952884,0.5571518368691973,0.6188562995330015,0.6637351396955474,0.6891254141827428,0.703569058077753
0.6115763050807453,0.5301869129326218,0.4825818097725513,0.5385011098279637,0.5771744824868054,0.5967756833890543,0.6066241201734232
0.5831172644107074,0.4719261269780206,0.4108069394501666,0.4602728602444459,0.4923562213747593,0.5059775692330896,0.5111419396040381
0.5594163454138029,0.417591650522907,0.342489742601836,0.3848831934778863,0.4100588143403963,0.4175802908718645,0.41803224891073076
0.5407314363082497,0.3676852130215021,0.278276362575458,0.3130394755832821,0.331063881446572,0.3324402802287923,0.32821404142469535
0.5272715536348135,0.3226731163960981,0.2187865248894155,0.2454328534218459,0.2561421315134206,0.2514050236026879,0.24259765964212773
0.5191954234930547,0.282979870518825,0.1646036078313946,0.1827262874063203,0.1860392296664357,0.17529688240716,0.16206693386255935
0.5166105843096115,0.2489821920142082,0.1162650517757672,0.125542870914722,0.1214620086632636,0.1048973819818078,0.08746193135302598
0.5195729788785166,0.221003466677058,0.0742533097229761,0.0744547109863303,0.0630653710435119,0.0409323808912724,0.019562780340107278
0.528087011536302,0.1993087756150497,0.0389875224685217,0.0299726074215923,0.0114401695217245,-0.0159415498378379,-0.040925071244363086
0.5421060478482461,0.1841005760307314,0.0108160737927336,-0.0074632789276609,-0.0328977152621175,-0.0651492991928232,-0.09338391392827709
0.5615333439242548,0.1755151252165312,-0.0099898378754835,-0.0374916126540958,-0.069516934364026,-0.1062077753841726,-0.13729499398846115
0.5862233900818543,0.173619721496273,-0.023241502564007,-0.0598368083080567,-0.0980787557025593,-0.1387347545714026,-0.17224781207792247
0.6159836604751354,0.1784108306558392,-0.0288367815259314,-0.0743145962012088,-0.1183435912628754,-0.1624559584017021,-0.1979474685246566
0.6505767741615874,0.1898131686161251,-0.0267628767217128,-0.0808361362330998,-0.1301758887007515,-0.1772103077346852,-0.21422002993190872
0.6897230639065072,0.2076797905222972,-0.0170977159300007,-0.0794106054472807,-0.1335473261508249,-0.182953313572855,-0.2210159021587391
0.7331035438769838,0.2317932200897634,-9.89827376174585e-06,-0.0701461951663521,-0.1285382531842841,-0.1797585640880061,-0.2184111864448083
0.7803632846935715,0.2618676589857344,0.0242428615093867,-0.053249440266118,-0.1153372999800923,-0.1678172378870752,-0.20660695921036598
0.831115186672481,0.2975522858135901,0.0553168202673173,-0.0290228286595636,-0.094239095129245,-0.1474355844726728,-0.18592641973749702
0.8849441358229273,0.3384356347292871,0.0927868317747457,0.0021393411433229,-0.0656400470891563,-0.1190303217460738,-0.1568098533677523
0.941411534384706,0.3840510361967992,0.1361525015642367,0.0397568713928251,-0.0300321575815316,-0.0831219110429253,-0.11980736570223381
