Values,Values_00_52_07
0.8311042154851077,0.8311042154851077
0.1103917257160461,0.11203321308346205
-0.0019580686397206,-0.00033974839634310744
-0.0277157466016833,-0.02637370478123257
-0.0521275027344613,-0.05105561061338183
-0.0735109127254058,-0.07269683149221517
-0.0914732489475824,-0.09090246871579791
-0.1057575689067574,-0.10541606097909
-0.1161763027269394,-0.11605045374843033
-0.1223843157283544,-0.1224608915771313
-0.1240685321987373,-0.12433456715122053
-0.1209018616928147,-0.12134453019136847
-0.1125868681076568,-0.11319332290455911
-0.0988721416455212,-0.09962930473678983
-0.0795709618880373,-0.0804652612315613
-0.0545754081836027,-0.055592453734452145
-0.0238655455969227,-0.024989740641920503
0.0124867983797386,0.011272710835765205
0.0543198365704823,0.05303528865514036
0.1013891623760095,0.10005632875974223
0.1533797747610605,0.15202417817091762
0.2099222357108817,0.2085733697633465
0.2706104329251794,0.26930237468957685
0.3350219315655098,0.3337939095342266
0.4027330170334951,0.4016298939763739
0.473339548693603,0.47241217397217183
0.5464576250705919,0.5457630077808652
0.6217410691704345,0.6213423239641441
0.6988799715620185,0.6988459901313533
0.7775375802972969,0.7779423917191448
0.8575437106958632,0.8584655046555332
0.938477902412299,0.9399976858446522
1.0198169529628096,1.0220168971740922
1.1037511283607202,1.1067125839120375
1.194680941901879,1.1984820086201478
1.2944968094597755,1.2992104605818855
1.4025933987453176,1.4082875000643584
1.518590191094531,1.5253281277380928
1.642215016075669,1.6500548810965863
1.7729388485572513,1.7819317594844866
1.910190344964675,1.9203788657393503
2.0532710388058684,2.064687455319679
2.201357008952547,2.214021413550341
2.3535057237800183,2.367424096503192
2.5086475917496114,2.5238099204613973
2.6655996582176726,2.681978228291175
2.8230769988109543,2.84062500647641
2.9797169656472344,2.998367607655856
3.1341096141992475,3.1537758214255107
3.2848370337183663,3.305411993225967
3.430518812253207,3.4518773874206303
3.569861777729872,3.5918628767278173
3.701710428488026,3.7242002942636567
3.825094137194579,3.847910445531144
3.939266897634455,3.9622434640838518
4.043735826573713,4.0667076525145704
4.138275598535849,4.16108394299401
4.222927446422206,4.245424602227028
4.297983022044903,4.320036504216413
4.363954985118681,4.385450900983282
4.421537387523074,4.44238284103124
4.471559559787552,4.4916840328308965
4.514937246808099,4.53429298433146
4.5526242764132645,4.571185769104743
4.585567264680078,4.6033299671909464
4.614664981136917,4.631643424044787
4.640733203820985,4.656958657016378
4.66447531667226,4.679993146218714
4.686458595665915,4.701325432520449
4.707096085277395,4.721376899702123
4.726634118440278,4.740399274748861
4.745145777111796,4.758468134056891
4.762530803758123,4.775482928210398
4.778522535713992,4.791174109753335
4.792702254421818,4.805117773329465
4.804520889423501,4.816757762015169
4.813327343341622,4.825434506992913
4.818401942373104,4.830419084912256
4.818992854664378,4.830950290842339
4.814352940577652,4.826272126082409
4.803774514878011,4.815669107218826
4.786619896150159,4.79849720525785
4.762346250030101,4.774208877968557
4.730523888666837,4.742371347809897
4.690847683214004,4.702677807194443
4.643141509573876,4.654951523671385
4.587355754680358,4.599142938577243
4.523558029637741,4.535319970554672
4.451917533135355,4.463652019224553
4.372684045249928,4.3843886812452375
4.286163223123702,4.297834861968943
4.192690516596912,4.204324596041465
4.092606397748933,4.104196255776773
3.9862355478363862,3.99777177168832
3.873872139785799,3.8853419851557747
3.7557724976078015,3.767159400379959
3.632155392517575,3.643438586203151
3.503209254183603,3.514363501568447
3.3691048013937306,3.3801002474908515
3.2300111227298296,3.2408132762270685
3.0861130852967262,3.0966829358006525
2.9376280805983783,2.9479223578478404
2.784820456581872,2.794792034827624
2.628012448130745,2.6376108939249296
2.4675909246025083,2.4767631796816767
2.304009755951991,2.312700939470355
2.137788011359698,2.1459423183490514
1.9695045185031697,1.9770661850399016
1.7997895173041574,1.80670381824567
1.6293142430276255,1.6355284858783758
