Values,Values_06_36_14,Values_06_46_12,Values_06_56_14,Values_07_06_14,Values_07_16_19,Values_07_27_11,Values_07_37_18,Values_07_47_21,Values_07_57_24,Values_08_07_28,Values_08_17_30,Values_08_27_32,Values_08_37_35,Values_08_47_36,Values_08_57_27,Values_09_06_46,Values_09_16_05,Values_09_25_25,Values_09_34_44,Values_09_44_04,Values_09_53_24,Values_10_02_44,Values_10_12_10,Values_10_21_30,Values_10_30_49,Values_10_40_17,Values_10_49_13,Values_10_57_59,Values_11_06_42,Values_11_15_27,Values_11_24_09,Values_11_32_52,Values_11_41_33,Values_11_50_15,Values_11_58_58,Values_12_07_39,Values_12_16_22,Values_12_25_05,Values_12_33_48,Values_12_42_30,Values_12_50_43,Values_00_23_05,Values_00_32_24,Values_00_42_09,Values_00_52_11,Values_01_02_05,Values_01_12_19,Values_01_22_39,Values_01_33_07,Values_01_43_32,Values_01_53_59,Values_02_04_26,Values_02_15_03,Values_02_25_27,Values_02_36_20,Values_02_47_18,Values_02_58_18,Values_03_09_14,Values_03_20_15
0.729507247395721,0.6424088736363992,0.6305455780976714,0.6198172520864353,0.6089022285288171,0.5979534608986842,0.5870298784865227,0.576138168140786,0.5652739750189258,0.5544388672176138,0.5436476909808906,0.5329319304338167,0.5223406465862038,0.5119393338072015,0.5018068095894164,0.4920304284446152,0.482700212597494,0.4739027303003662,0.4657155997322026,0.4582033222578395,0.4514148214932481,0.4453827040650279,0.4401239726749378,0.435641766505912,0.4319276756484338,0.4289642368384112,0.4267273209200735,0.425188230922761,0.4243154216825108,0.4240758196106403,0.4244357652316683,0.4253616259981164,0.4268201385542108,0.4287785427889256,0.4312045683040336,0.4340663297164973,0.4373321814065095,0.4409705754820531,0.444949958599255,0.449238733944598,0.4538053038065359,0.4583230469919411,0.6424088736363992,0.6305455780976714,0.6198172520864353,0.6089022285288171,0.5979534608986842,0.5870298784865227,0.576138168140786,0.5652739750189258,0.5544388672176138,0.5436476909808906,0.5329319304338167,0.5223406465862038,0.5119393338072015,0.5018068095894164,0.4920304284446152,0.482700212597494,0.4739027303003662,0.4657155997322026
0.7533521894297102,0.6664544332289555,0.654629054326561,0.6439298243575209,0.6330426843073249,0.6221211422292794,0.6112240772350424,0.6003580802867945,0.5895186911965293,0.5787073472984824,0.5679387234662281,0.5572440824620122,0.5466722102942934,0.5362882746126943,0.5261707217943954,0.5164065029944598,0.5070852206098048,0.4982930241757818,0.4901071315911203,0.4825916775412838,0.4757952642000269,0.4697502294446393,0.4644733632336493,0.4599676477418614,0.4562245687829258,0.4532266067465809,0.4509496183337698,0.4493649286957459,0.4484410454406045,0.4481449734610057,0.4484431533990998,0.4493020713229494,0.4506885987561073,0.4525701252999728,0.4549145443240539,0.4576901479603522,0.4608654818118904,0.4644092029403804,0.4682899765762868,0.4724764376861167,0.4769372326937595,0.4813526199686946,0.6664544332289555,0.654629054326561,0.6439298243575209,0.6330426843073249,0.6221211422292794,0.6112240772350424,0.6003580802867945,0.5895186911965293,0.5787073472984824,0.5679387234662281,0.5572440824620122,0.5466722102942934,0.5362882746126943,0.5261707217943954,0.5164065029944598,0.5070852206098048,0.4982930241757818,0.4901071315911203
0.7825562997321648,0.6958565245738503,0.6840675858682437,0.6733964803807445,0.6625363677068226,0.6516412515710394,0.6407699702279974,0.6299290419695288,0.6191139280999194,0.6083259638388997,0.5975796825577803,0.5869061558470435,0.5763539237322441,0.5659878529542024,0.5558860390399585,0.5461350422263966,0.5368240478733243,0.5280387789256403,0.519856034439295,0.5123395541242216,0.5055375824188421,0.4994821463716681,0.4941897776873523,0.4896632548107279,0.4858939132401117,0.4828641331384007,0.4805497163800318,0.4789219733968446,0.4779494318879476,0.4775991467776259,0.4778376345061248,0.4786314793587531,0.4799476709954277,0.4817537353566395,0.48401771929539,0.4867080850029414,0.4897935644437258,0.4932430171590576,0.497025326683043,0.501109361527782,0.5054640158962275,0.5097764768212438,0.6958565245738503,0.6840675858682437,0.6733964803807445,0.6625363677068226,0.6516412515710394,0.6407699702279974,0.6299290419695288,0.6191139280999194,0.6083259638388997,0.5975796825577803,0.5869061558470435,0.5763539237322441,0.5659878529542024,0.5558860390399585,0.5461350422263966,0.5368240478733243,0.5280387789256403,0.519856034439295
0.8175405958206841,0.7310340115424393,0.7192790453336152,0.7086345476046954,0.6978001636911303,0.68693027195397,0.6760836732474553,0.6652668420965713,0.6544751967312472,0.6437100088493273,0.6329857112132176,0.6223332263511783,0.6118008897830284,0.6014533056095115,0.5913682505559651,0.5816319167756092,0.5723330837518836,0.5635570458445769,0.5553801678648534,0.5478657667138646,0.541061690803131,0.5349996101996566,0.5296957471574695,0.5251526228417398,0.5213613688588682,0.5183042133791853,0.5159568548190097,0.5142905442427771,0.5132737892296195,0.5128736591093837,0.5130567150096126,0.5137896126263748,0.5150394369627074,0.5167738311928297,0.5189609799080859,0.5215695026644458,0.524568307863353,0.527926450124174,0.5316130261905613,0.5355971351452806,0.539847917946513,0.5440593752142083,0.7310340115424393,0.7192790453336152,0.7086345476046954,0.6978001636911303,0.68693027195397,0.6760836732474553,0.6652668420965713,0.6544751967312472,0.6437100088493273,0.6329857112132176,0.6223332263511783,0.6118008897830284,0.6014533056095115,0.5913682505559651,0.5816319167756092,0.5723330837518836,0.5635570458445769,0.5553801678648534
0.8586218319668282,0.7723012774485194,0.7605767609280613,0.7499567907343537,0.7391463858717746,0.7283001078348379,0.7174767151108198,0.7066826718617026,0.6959133964961275,0.6851701451411643,0.6744673014187569,0.6638356924943518,0.6533235031024649,0.6429951253172846,0.6329280608674073,0.6232081670937684,0.6139238372230297,0.6051599410342254,0.5969923969910585,0.5894840719676184,0.5826823782225252,0.576618578792346,0.5713085297895163,0.5667544349294281,0.5629471610337949,0.5598687248630783,0.5574946650363213,0.5557961210392471,0.5547415328310457,0.5542979415789009,0.5544319154193803,0.5551101484553218,0.556299792385191,0.5579685829596268,0.5600848214664148,0.5626172670415907,0.5655349896702829,0.5688072268416606,0.5724032787001896,0.576292467282208,0.5804441746992487,0.5845589424857142,0.7723012774485194,0.7605767609280613,0.7499567907343537,0.7391463858717746,0.7283001078348379,0.7174767151108198,0.7066826718617026,0.6959133964961275,0.6851701451411643,0.6744673014187569,0.6638356924943518,0.6533235031024649,0.6429951253172846,0.6329280608674073,0.6232081670937684,0.6139238372230297,0.6051599410342254,0.5969923969910585
0.9059760709724572,0.8198318139912861,0.8081331169880397,0.7975350207847883,0.7867463932461106,0.7759217087896425,0.7651196673180928,0.7543467590295595,0.7435984524885687,0.732876044655729,0.7221939312876876,0.7115829088347423,0.7010910766963805,0.6907826774957826,0.6807349932738664,0.6710335901410935,0.6617665031374212,0.6530181875638044,0.6448641069308645,0.6373666517660009,0.6305727565722713,0.6245132238322415,0.619203481803938,0.6146453504723334,0.6108293641992525,0.607737261810812,0.6053443586245292,0.6036216233029029,0.6025373739055467,0.6020585744087155,0.602151756162962,0.6027836128933848,0.6039213288742646,0.6055327025719568,0.6075861259480447,0.6100504751293759,0.6128949621599612,0.6160889906155479,0.6196020497267339,0.6234036724122312,0.6274634719266451,0.6314881099029371,0.8198318139912861,0.8081331169880397,0.7975350207847883,0.7867463932461106,0.7759217087896425,0.7651196673180928,0.7543467590295595,0.7435984524885687,0.732876044655729,0.7221939312876876,0.7115829088347423,0.7010910766963805,0.6907826774957826,0.6807349932738664,0.6710335901410935,0.6617665031374212,0.6530181875638044,0.6448641069308645
0.9596056160940388,0.8736251809832064,0.8619465289466479,0.8513670800180787,0.8405975837485601,0.8297920707069081,0.8190091516705933,0.8082553804185243,0.7975263309170119,0.7868234045471543,0.7761610791447517,0.7655701950332137,0.7550988425925911,0.744811188830425,0.7347843623917453,0.725103691722229,0.7158568900709562,0.7071280145385901,0.6989920688378244,0.6915109421662902,0.6847310487815836,0.6786826743259684,0.6733807532721007,0.6688266503510842,0.6650104939077378,0.6619136721108787,0.6595112072031009,0.6577738316113294,0.6566696812582878,0.6561655882114295,0.6562279978376783,0.6568235595756172,0.6579194512827201,0.6594834996208212,0.661484156714059,0.6638903887306175,0.6666715259778203,0.669797117121176,0.6732368219825443,0.6769603681312828,0.6809375858107308,0.6848807006484295,0.8736251809832064,0.8619465289466479,0.8513670800180787,0.8405975837485601,0.8297920707069081,0.8190091516705933,0.8082553804185243,0.7975263309170119,0.7868234045471543,0.7761610791447517,0.7655701950332137,0.7550988425925911,0.744811188830425,0.7347843623917453,0.725103691722229,0.7158568900709562,0.7071280145385901,0.6989920688378244
1.0193106201335806,0.9334786517529936,0.921813106052484,0.911248514862212,0.9004950755454811,0.8897059242907652,0.8789395346096597,0.868202560348502,0.8574907395547621,0.846805647140361,0.836161920101854,0.8255905257633491,0.8151396314231737,0.8048734125211567,0.7948689207694086,0.7852113099571905,0.7759880160163494,0.7672827203521861,0.7591699661433713,0.7517111182260715,0.7449520280829666,0.7389224064982959,0.7336366251819109,0.7290955181009349,0.7252887294470991,0.7221972191166359,0.7197956415129892,0.7180544224747195,0.7169414507510482,0.7164233671732444,0.716466477520965,0.7170373388254433,0.718103079491867,0.7196315159501834,0.7215911261674792,0.7239509356577493,0.7266803654796152,0.7297490846781595,0.7331269014428571,0.7367837180085657,0.740689563675515,0.7445615532412163,0.9334786517529936,0.921813106052484,0.911248514862212,0.9004950755454811,0.8897059242907652,0.8789395346096597,0.868202560348502,0.8574907395547621,0.846805647140361,0.836161920101854,0.8255905257633491,0.8151396314231737,0.8048734125211567,0.7948689207694086,0.7852113099571905,0.7759880160163494,0.7672827203521861,0.7591699661433713
1.08466812647322,0.9989662981940703,0.987305754885842,0.9767516889877934,0.966010827404671,0.9552348613648446,0.9444820579465492,0.9337592039487856,0.923062261399972,0.9123930513227366,0.90176645215794,0.8912136480922704,0.8807829772693864,0.8705387164195812,0.8605579258477809,0.850925656379404,0.8417291188126713,0.8330516476304056,0.8249673292899657,0.8175369839947856,0.8108058590051628,0.8048030318758326,0.7995422410858352,0.7950237120143074,0.791236523704836,0.7881611269936166,0.7857717303649697,0.7840383793742753,0.7829286472666005,0.7824089210968923,0.7824453103331682,0.7830042284390859,0.784052708354476,0.7855585149072253,0.7874901146507338,0.7898165587900616,0.7925073286172333,0.795532185775283,0.7988610614488784,0.8024640093234847,0.80631123651866,0.8101239739185265,0.9989662981940703,0.987305754885842,0.9767516889877934,0.966010827404671,0.9552348613648446,0.9444820579465492,0.9337592039487856,0.923062261399972,0.9123930513227366,0.90176645215794,0.8912136480922704,0.8807829772693864,0.8705387164195812,0.8605579258477809,0.850925656379404,0.8417291188126713,0.8330516476304056,0.8249673292899657
1.155018918258882,1.0694258885116692,1.0577610947967553,1.0472127062587109,1.0364805665485943,1.025714266141707,1.0149717719799292,1.0042600302502165,0.99357528551528,0.9829196785348157,0.9723084143625004,0.9617729884551262,0.9513620097154608,0.9411399560951108,0.9311839896932614,0.9215791377907014,0.9124124454748702,0.9037669353898348,0.8957162461814097,0.8883206369215985,0.8816247116937859,0.8756568578183807,0.8704301105293055,0.8659440085562933,0.8621869840731176,0.859138897015123,0.8567734306091044,0.8550601750495372,0.85396631828642,0.8534579295441582,0.8535008636894463,0.8540613378380846,0.8551062417596736,0.8566032455309165,0.8585207651484986,0.8608278418436842,0.8634939844758934,0.8664890172088556,0.8697829664031079,0.8733460113846303,0.8771485131213821,0.8809149715345127,1.0694258885116692,1.0577610947967553,1.0472127062587109,1.0364805665485943,1.025714266141707,1.0149717719799292,1.0042600302502165,0.99357528551528,0.9829196785348157,0.9723084143625004,0.9617729884551262,0.9513620097154608,0.9411399560951108,0.9311839896932614,0.9215791377907014,0.9124124454748702,0.9037669353898348,0.8957162461814097
1.2294632627869293,1.1439546825742966,1.1322752688108324,1.121727226065308,1.1109996055353797,1.10023913207561,1.089503350743995,1.0787993840036327,1.0681238132895428,1.0574791710232103,1.0468810742707748,1.0363614261839629,1.0259692099952256,1.0157692098484012,1.005838788887058,0.9962630368705724,0.9871288992924954,0.978519128419394,0.970506929761543,0.9631519897542768,0.9564982345312384,0.9505733075951734,0.9453894736824904,0.9409455090314548,0.937229119007438,0.9342194922374236,0.9318897084966546,0.9302088284357454,0.9291435855852368,0.9286596677328416,0.928722617086542,0.929298401645651,0.9303537200932868,0.9318561041616716,0.933773879469028,0.9360760406882774,0.938732090419158,0.9417118838667982,0.9449855131113212,0.9485232554475138,0.9522955996502788,0.9560294215492352,1.1439546825742966,1.1322752688108324,1.121727226065308,1.1109996055353797,1.10023913207561,1.089503350743995,1.0787993840036327,1.0681238132895428,1.0574791710232103,1.0468810742707748,1.0363614261839629,1.0259692099952256,1.0157692098484012,1.005838788887058,0.9962630368705724,0.9871288992924954,0.978519128419394,0.970506929761543
1.3068666223508028,1.2214151933560955,1.2097097170023354,1.199156237019582,1.1884286132316235,1.1776698285036882,1.1669368528008488,1.1562369889367736,1.145567202242274,1.1349304840224528,1.1243429460661565,1.113836994863605,1.1034620926148753,1.093283437403915,1.0833786969083432,1.073833114755112,1.0647336090733164,1.0561627097060615,1.0481932102703522,1.0408842194771188,1.0342789568687756,1.028404274322222,1.023271604215969,1.018878889457483,1.0152130332791467,1.012252476815981,1.0099696220278274,1.0083329292694905,1.0073086115546186,1.0068619142483095,1.0069580110564025,1.0075625699045097,1.0086420518873047,1.0101638078265631,1.0120960337885172,1.014407641585286,1.0170680936558218,1.0200472443529571,1.0233152212800825,1.026842370981772,1.030599282665881,1.0343142999218489,1.2214151933560955,1.2097097170023354,1.199156237019582,1.1884286132316235,1.1776698285036882,1.1669368528008488,1.1562369889367736,1.145567202242274,1.1349304840224528,1.1243429460661565,1.113836994863605,1.1034620926148753,1.093283437403915,1.0833786969083432,1.073833114755112,1.0647336090733164,1.0561627097060615,1.0481932102703522
1.3858743625450234,1.3004499430166072,1.2887059397177438,1.278140815680608,1.2674083659338269,1.2566468425773338,1.24591245258881,1.2352126670545502,1.2245448716747458,1.2139125759948075,1.203332463451843,1.1928375357590923,1.1824778370292433,1.172319087400715,1.1624393648975049,1.1529241624764366,1.1438604486712314,1.1353305855379,1.127406983544576,1.1201481766190289,1.113596657377003,1.107778446638019,1.1027040908398429,1.0983706367579191,1.0947641178499383,1.0918621588095243,1.0896364161309056,1.0880546852636876,1.0870825981480574,1.0866849016668765,1.0868263494937858,1.087472262236751,1.0885888200335914,1.0901431528086023,1.0921032899542351,1.0944380256712842,1.0971167494175351,1.1001092834352373,1.1033857608717528,1.1069165686279818,1.110672368431295,1.1143820821215704,1.3004499430166072,1.2887059397177438,1.278140815680608,1.2674083659338269,1.2566468425773338,1.24591245258881,1.2352126670545502,1.2245448716747458,1.2139125759948075,1.203332463451843,1.1928375357590923,1.1824778370292433,1.172319087400715,1.1624393648975049,1.1529241624764366,1.1438604486712314,1.1353305855379,1.127406983544576
1.4649376364413018,1.3795073903640276,1.367711426783693,1.3571280461762596,1.3463856543221446,1.335616672036745,1.324876317808061,1.314172199465567,1.3035021457408982,1.2928702326965351,1.282293783396422,1.27180647985193,1.2614590465119309,1.251317831587838,1.241461429644056,1.2319756812233629,1.2229476880550048,1.2144597060129945,1.206583799732191,1.1993779410988368,1.1928838861222122,1.1871267962890055,1.1821162898472153,1.1778484658683237,1.1743084312819263,1.1714729357502434,1.1693128323428552,1.1677951959238604,1.166885024916946,1.1665465189411748,1.1667439665567407,1.1674422994544869,1.1686073783243462,1.1702060763602975,1.172206222636731,1.1745764618394616,1.177286079884708,1.18030483735953,1.1836028441807829,1.1871504994426358,1.1909185097677784,1.194635539971759,1.3795073903640276,1.367711426783693,1.3571280461762596,1.3463856543221446,1.335616672036745,1.324876317808061,1.314172199465567,1.3035021457408982,1.2928702326965351,1.282293783396422,1.27180647985193,1.2614590465119309,1.251317831587838,1.241461429644056,1.2319756812233629,1.2229476880550048,1.2144597060129945,1.2065837997321913
