Values,Values_02_37_55,Values_02_46_34,Values_02_55_15
0.9708387430264174,1.2103249914944056,1.587038842034027,1.7137208926029788
0.9706520707462546,1.2042500810797223,1.582833783590753,1.7108294508079247
0.9704686064513042,1.1981298367450868,1.5785594048710476,1.70790885527408
0.9702884634436348,1.1919648325428829,1.5742107418814577,1.7049534823857224
0.9701117582839518,1.1857552462357344,1.569781497669103,1.701955878918206
0.9699386108880146,1.179500840330595,1.5652639821863858,1.698906688258105
0.9697691446178858,1.1732009464017958,1.5606490580590495,1.6957945837841621
0.9696034863668362,1.1668544531847538,1.5559260931459258,1.6926062101738106
0.9694417666366716,1.1604597989280416,1.5510829207921453,1.689326133357315
0.9692841196062916,1.1540149684928078,1.5461058086895272,1.6859367997995232
0.9691306831902556,1.147517495683703,1.5409794372684795,1.6824185057501102
0.9689815990861744,1.1409644712847953,1.5356868885568151,1.678749377070973
0.968837012809728,1.134352557256357,1.5302096464528745,1.6749053602270816
0.968697073716171,1.127678007523127,1.5245276093740183,1.6708602250179432
0.9685619350071628,1.120936695751675,1.5186191162583154,1.666585579634965
0.9684317537218514,1.1141241504727275,1.5124609869170955,1.6620508986585207
0.9683066907111132,1.1072355978535189,1.506028577759701,1.6572235646609963
0.9681869105939565,1.1002660123646544,1.4992958539389991,1.6520689241616644
0.9680725816950844,1.0932101755154946,1.4922354789967651,1.6465503587888701
0.967963875962725,1.086062742750951,1.4848189231206428,1.6406293726468795
0.967860968865836,1.0788183185108222,1.4770165911574722,1.6342656970606684
0.96776403926991,1.0714715393501202,1.468797971558763,1.6274174140825426
0.967673269290622,1.0640171649052352,1.4601318074593577,1.62004110038919
0.967588844124686,1.0564501763665992,1.4509862911055216,1.612091993474726
0.9675109518573086,1.0487658819838233,1.4413292828474595,1.6035241823497057
0.9674397832457682,1.040960028985421,1.431128555887022,1.5942908252819663
0.9673755314786734,1.033028921142331,1.4203520679144326,1.5843443974515854
0.9673183919106056,1.0249695410449546,1.4089682606688447,1.5736369717261331
0.9672685617718848,1.0167796759980547,1.396946388303308,1.562120536074439
0.9672262398533517,1.0084580462699035,1.3842568752129527,1.5497473514041995
0.9671916261661077,1.000004434263447,1.3708717036798297,1.5364703538003917
0.9671649215763124,0.9914198130119102,1.3567648312843066,1.5222436052221329
0.9671463274151924,0.9827064722426616,1.341912637514287,1.5070227966422414
0.9671360450645794,0.97386814010584,1.3262943983551037,1.4907658073379038
0.9671342755183604,0.9649100985332276,1.3098927868510348,1.473433323508699
0.9671412189203902,0.9558392900831012,1.2926943966838425,1.4549895185530548
0.967157074079484,0.9466644140447416,1.2746902847102135,1.435402796119475
0.9671820379622812,0.9373960095267234,1.255876527140254,1.4146465954113532
0.9672163051648472,0.9280465232435304,1.2362547826367978,1.3927002561222719
0.9672600673640556,0.9186303597491648,1.2158328540924792,1.3695499377838543
0.9673135127498644,0.9091639119520166,1.19462523923902,1.3451895852203317
0.9673768254397904,0.8996655698838197,1.1726536586113607,1.3196219282489836
0.9674501848769486,0.8901557058939058,1.14994754780163,1.2928594998152567
0.9675337652132184,0.880656634696382,1.1265444994760685,1.264925652516053
0.967627734679164,0.8711925470163616,1.1024906393949183,1.2358555491114598
0.967732254942519,0.861789415957316,1.0778409197775427,1.2056970983647508
0.9678474804571248,0.8524748756418521,1.0526593129071349,1.1745118036423765
0.9679735578043752,0.8432780721584047,1.0270188879847109,1.142375488446665
0.9681106250293005,0.8342294873635707,1.00100175501647,1.109378860755223
0.9682588109735852,0.8253607366380866,0.97469886103641,1.0756278770227659
0.9684182346078778,0.8167043422561485,0.9482096262719428,1.041243867249043
0.968589004365903,0.8082934845912362,0.9216414109677848,1.0063633848726237
0.9687712174829434,0.8001617339282993,0.8951088074548221,0.9711377495716152
0.968964959341395,0.7923427661673178,0.8687327566032833,0.935732257398451
0.9691703028261353,0.7848700661676474,0.8426394928962044,0.9003250409807707
0.969387307692569,0.7777766228814754,0.8169593278204387,0.8651055725921428
0.9696160199502296,0.771094620742456,0.7918252868778529,0.8302728144096324
0.9698564712649168,0.7648551319990159,0.7673716210221555,0.7960330327862489
0.970108678382338,0.7590878148012029,0.7437322184682632,0.7625973063326651
0.9703726425763054,0.7538206218577522,0.721038947344937,0.7301787704120277
0.970648349124488,0.7490795243728302,0.6994199633325245,0.69898965266013
0.9709357668147812,0.7448882557506065,0.678998019044727,0.6692381647136242
0.971234847485267,0.7412680792237426,0.6598888133283143,0.6411253238716794
0.9715455256007712,0.7382375831279374,0.6421994187684666,0.6148417844455161
0.9718677178688936,0.735812507019816,0.6260268244761623,0.590564761656404
0.9722013228983876,0.734005601234507,0.6114566287294033,0.568455130941665
0.9725462209026008,0.7328265218190405,0.5985619123380356,0.5486547823167105
0.9729022734506414,0.732281762077263,0.5874023188528802,0.5312843031408544
0.9732693232687384,0.7323746212409953,0.5780233621363187,0.5164410535044862
0.9736471940941716,0.7331052100611772,0.5704559755784527,0.5041976868827406
0.9740356905839208,0.7344704924114241,0.5647163106235655,0.49460115521868936
0.9744345982800368,0.7364643613337682,0.5608057855156953,0.48767222276795075
0.9748436836334862,0.739077747349297,0.5587113785237552,0.4834054974915338
0.9752626940880308,0.7422987563199512,0.5584061535952269,0.4817699731475676
0.9756913582254136,0.7461128336939017,0.5598500006193852,0.4827100601029856
0.9761293859729075,0.75050295160494,0.5629905674337975,0.4861470688146664
0.976576468873946,0.7554498150320083,0.5677643565261554,0.49198109740122176
0.9770322804223248,0.760932083061145,0.5740979561760959,0.5000932641531456
0.977496476460094,0.7669266012278897,0.5819093736193447,0.5103482175404901
0.9779686956390004,0.7734086409501502,0.5911094367323653,0.5225968505181695
0.9784485599449612,0.7803521421830643,0.6016032307215187,0.5366791428488542
0.9789356752847626,0.7877299556293672,0.6132915373134206,0.5524270548154906
0.9794296321337952,0.7955140811107846,0.6260722458999217,0.5696673980231627
0.979930006243341,0.803675899035154,0.6398417088769817,0.5882246138287248
0.9804363594055312,0.8121863922670741,0.654496016888544,0.6079233970096289
0.9809482402738156,0.8210163561131749,0.6699321736780851,0.6285911112139247
0.9814651852363856,0.8301365945529244,0.6860491545814122,0.6500599530575506
0.981986719339719,0.8395181012690767,0.7027488371795594,0.6721688329320714
0.9825123572590502,0.849132224446556,0.7199367970883845,0.6947649521044253
0.9830416043123018,0.8589508147037568,0.7375229661242678,0.7177050669913314
0.9835739575136812,0.8689463558877522,0.7554221540069265,0.7408564420773803
0.9841089066629164,0.879092078796562,0.7735544382226068,0.764097502397574
0.9846459354657964,0.8893620581834274,0.791845429588139,0.7873182045011969
0.9851845226815076,0.8997312936458537,0.8102264233775713,0.8104201511467067
0.9857241432919902,0.9101757752048676,0.8286344475786358,0.833316479557436
0.9862642696884096,0.9206725345382294,0.847012220953283,0.8559315559034598
0.986804372869639,0.931199682946119,0.8653080341191732,0.8782005099006965
0.9873439236475688,0.941736437202452,0.8834755669105976,0.900068643188361
0.9878823938539238,0.9522631344835336,0.9014736548919344,0.9214907437233155
0.988419257543262,0.9627612375720026,0.9192660171657812,0.9424303360618345
0.9889539921867508,0.9732133315132896,0.936820956627026,0.9628588943574956
0.989486079851387,0.9836031128590164,0.9541110426454394,0.9827550414418877
0.990015008359324,0.9939153725715616,0.9711127848883532,1.002103753700044
0.990540272422102,1.0041359735911073,0.9878063056879676,1.020895587797756
0.9910613747446524,1.0142518239854017,1.0041750170704122,1.0391259418167744
0.991577827094162,1.0242508465164273,1.020205307338833,1.056794360119033
0.9920891513290108,1.0341219453708017,1.0358862409728384,1.0739038883684935
0.9925948803832952,1.043854970714579,1.0512092745927015,1.0904604826308348
0.99309455920264,1.0534406816501622,1.0661679908503252,1.1064724743612437
0.9935877456273626,1.0628707080750388,1.0807578513540026,1.1219500913711322
0.9940740112193116,1.072137511869887,1.0949759691075016,1.1369050335115536
0.9945529420291034,1.0812343477781303,1.1088209004388476,1.1513501007897509
0.9950241393008078,1.090155224280356,1.122292455999358,1.165298870904414
0.995487220111568,1.0988948647153498,1.1353915301166162,1.1787654227013988
0.9959418179440072,1.1074486688544265,1.1481199475725037,1.1917641017719576
0.9963875831897496,1.1158126750969866,1.160480326735684,1.2043093242992569
0.9968241835827618,1.1239835234222113,1.1724759578941994,1.216415415269647
0.9972513045617262,1.131958419204003,1.1841106955963556,1.2280964772707756
0.9976686495610388,1.139735097972985,1.195388863806265,1.2393662862719124
0.998075940230534,1.1473117911900834,1.2063151727055337,1.2502382110007075
0.998472916584412,1.154687193080197,1.21689464601674,1.2607251527767362
0.9988593370803476,1.1618604285614058,1.2271325577819037,1.2708395029221906
0.9992349786301024,1.168831022294264,1.2370343775946728,1.2805931151329077
0.99959963654344,1.1755988688668857,1.246605723355123,1.2899972904513406
0.9999531244074588,1.1821642041240223,1.255852320687737,1.2990627727315371
1.0002952739038813,1.1885275776423747,1.2647799682345502,1.307799752721429
1.000625934567111,1.194689826348904,1.2733945081046223,1.3162178791070638
1.0009449734862388,1.2006520492747326,1.281701800827721,1.3243262750667695
1.0012522749543968,1.2064155834332306,1.289707704222948,1.33213355906909
1.0015477400691573,1.211981980807681,1.2974180556523334,1.3396478688179987
1.0018312862878305,1.2173529864309227,1.3048386571845283,1.346876887402067
1.0021028469417503,1.2225305175368664,1.3119752632448884,1.353827870842244
1.0023623707137113,1.2275166437614655,1.3188335703754142,1.3605076763563773
1.0026098210828904,1.2323135683688058,1.3254192087713728,1.3669227907685393
1.0028451757415928,1.2369236104761665,1.3317377353009827,1.3730793585886363
1.003068425988254,1.2413491882505083,1.3377946277506825,1.3789832093737386
1.0032795761010675,1.245592803047494,1.3435952800712565,1.3846398840578908
1.003478642696637,1.2496570244632554,1.3491449984297137,1.3900546600030161
1.003665654077918,1.2535444762681285,1.354448997898419,1.3952325745804526
1.003840649575687,1.2572578231912277,1.3595123996370304,1.400178447142173
1.0040036788875817,1.2607997585240658,1.3643402284439712,1.4048968992827544
1.0041548014186714,1.2641729925114489,1.3689374105733547,1.4093923733294413
1.0042940856272866,1.26738024149767,1.373308771729999,1.413669149028107
1.0044216083796904,1.2704242177963103,1.377459035170132,1.4177313584188131
1.0045374543169174,1.2733076202520408,1.3813928198483734,1.4215829989161317
1.0046417152369267,1.2760331254634834,1.3851146385631696,1.425227944627575
1.0047344894949215,1.2786033796364202,1.3886288960627051,1.4286699559581482
1.0048158814244956,1.2810209910374952,1.3919398870821165,1.4319126875613768
1.0048860007819462,1.2832885230191284,1.3950517942903145,1.4349596947070475
1.0049449622159,1.2854084875871388,1.397968686131194,1.4378144381438571
1.004992884764062,1.2873833394835204,1.4006945145496728,1.4404802875416405
1.0050298913787026,1.2892154707575156,1.403233112597609,1.4429605236018166
1.005056108482166,1.2909072057991509,1.4055881919187332,1.445258338932477
1.0050716655534966,1.292460796810302,1.4077633401149887,1.447376837779698
1.0050766947469527,1.2938784196892974,1.409762018000141,1.449319034714438
1.005071330543007,1.295162170305971,1.4115875567475504,1.4510878523746917
1.0050557094321215,1.2963140611451864,1.4132431549416684,1.4526861183605964
1.0050299696314338,1.2973360182975966,1.4147318755439824,1.454116561380577
1.0049942508342031,1.2982298787775053,1.4160566427854866,1.4553818067459416
1.004948693991733,1.2989973881485946,1.4172202389976205,1.4564843713086577
1.0048934411272297,1.2996401984392054,1.4182253013946635,1.4574266579353483
1.0048286351809417,1.3001598663298284,1.4190743188202437,1.4582109496071773
1.0047544198857028,1.3005578515963163,1.419769628470274,1.458839403231769
1.004670939671915,1.3008355157933444,1.4203134126046202,1.4593140432496532
1.0045783396007977,1.300994121163453,1.420707695258585,1.4596367551127771
1.0044767653246929,1.301034829758032,1.420954338964806,1.4598092787080383
1.004366363073022,1.3009587027574323,1.4210550414947725,1.4598332017930524
1.004247279662472,1.300766699978391,1.4210113326284053,1.4597099535061127
1.004119662529837,1.3004596795578691,1.4208245709587086,1.459440798006971
1.00398365978594,1.300038397803383,1.420495940736867,1.4590268282928331
1.0038394202889336,1.299503509200876,1.4200264487624508,1.4584689602415128
1.0036870937352973,1.2988555665722497,1.4194169213214245,1.4577679269095491
1.0035268307667529,1.298095021375696,1.4186680011739203,1.4569242731186038
1.003358783091353,1.2972222241431624,1.417780144592002,1.4559383503517207
1.0031831036169243,1.2962374250503097,1.416753618446905,1.454810311975355
1.002999946595099,1.295140774615757,1.4155884973442778,1.45354010879654
1.0028094677741102,1.293932324527663,1.414284660805242,1.4521274849576318
1.0026118245586046,1.292612028596975,1.412841790490509,1.4505719741650616
1.0024071761746682,1.2911797438384172,1.4112593674649778,1.4488728962427866
1.002195683838362,1.289635231681768,1.4095366695002065,1.4470293539951642
1.0019775109260256,1.2879781593177353,1.4076727684129569,1.44504023035929
1.0017528231447108,1.2862081011846478,1.405666527439066,1.4429041858220217
1.001521788701079,1.2843245406042725,1.4035165986436196,1.4406196560732005
1.0012845784672215,1.2823268715770293,1.4012214203704525,1.438184849863092
1.001041366141838,1.2802144007494345,1.3987792147369476,1.435597747029762
1.0007923284053346,1.2779863495691934,1.396187985183898,1.4328560966606652
1.0005376450674068,1.2756418566455652,1.3934455140936814,1.4299574153513188
1.00027749920579,1.2731799803361836,1.3905493604963954,1.426898985525876
1.0000120772948775,1.2705997015841104,1.3874968578880391,1.4236778537841013
0.999741569323036,1.2678999270323266,1.3842851121934356,1.4202908292440135
0.9994661688974626,1.265079492446303,1.3809109999131393,1.416734481852336
0.9991860733355732,1.262137166478923,1.377371166503489,1.4130051406416668
0.9989014837419248,1.25907165481583,1.3736620250489695,1.4090988919206766
0.998612605069832,1.255881604743224,1.3697797552974795,1.4050115773931688
0.9983196461668508,1.2525656101841969,1.3657203031418872,1.4007387922134398
0.9980228198034636,1.2491222172539602,1.361479380645345,1.3962758829992157
0.9977223426843292,1.24554993038846,1.357052466723874,1.3916179458403315
0.9974184354416066,1.2418472191052694,1.3524348086151043,1.3867598243586732
0.9971113226099092,1.2380125254597838,1.34762142428298,1.3816961078992895
0.9968012325825912,1.2340442722639948,1.3426071059261413,1.3764211299555427
0.996488397549108,1.22994087213898,1.3373864247794915,1.3709289669598372
0.996173053413354,1.2257007374760711,1.3319537374217267,1.3652134376033127
0.9958554396929102,1.2213222913848962,1.3263031938256895,1.359268102883555
0.995535799399297,1.216803979709445,1.3204287474133478,1.3530862671229114
0.9952143788993588,1.2121442841955388,1.3143241674053316,1.3466609802360427
0.9948914277580668,1.2073417368945885,1.3079830537727364,1.3399850415595815
0.994567198563053,1.2023949358891532,1.3013988551439608,1.3330510056513947
0.9942419467313414,1.197302562425368,1.2945648900299251,1.3258511904743497
0.9939159302987702,1.192063399535492,1.2874743717654071,1.3183776884601015
0.9935894096927405,1.1866763522307593,1.280120437588285,1.310622381004701
0.993262647488947,1.181140469339728,1.2724961823016816,1.3025769570101366
0.9929359081528848,1.1754549670606582,1.264594696984407,1.2942329361495466
0.9926094577669275,1.169619254287475,1.2564091132311923,1.2855816975970153
0.9922835637439098,1.1636329597577602,1.2479326534151485,1.2766145150243238
0.9919584945281285,1.1574959610572615,1.2391586874686906,1.2673225987242918
0.9916345192848076,1.1512084154988955,1.230080796674738,1.2576971457714747
0.9913119075790398,1.1447707928745372,1.2206928449451628,1.2477293991726237
0.9909909290453248,1.1381839100550395,1.2109890580363185,1.2374107169882307
0.990671853048794,1.1314489673877155,1.2009641111099971,1.2267326524187683
0.9903549483392872,1.1245675868107945,1.1906132249900074,1.2156870458403743
0.9900404826994098,1.117541851571055,1.1799322713874352,1.2042661297398878
0.9897287225877572,1.1103743473939507,1.168917887269326,1.1924626474330942
0.9894199327784368,1.1030682049151093,1.157567598423712,1.1802699863471244
0.9891143759980624,1.095627143138187,1.145879952126518,1.1676823265025675
0.988812312561329,1.0880555136373142,1.1338546586417106,1.1546948046377314
0.988514000006291,1.080358345171914,1.1214927410824145,1.1413036941702601
0.988219692730398,1.072541388330287,1.1087966929295672,1.127506600887872
0.9879296416283404,1.0646111597638857,1.0957706422432472,1.11330267389409
0.987644093732668,1.0565749855194266,1.082420521313426,1.0986928309069979
0.9873632918581372,1.0484410429210202,1.0687542401831818,1.0836799965185868
0.9870874742506404,1.0402184004003057,1.054781862141993,1.0682693514721742
0.9868168742415516,1.03191705462107,1.0405157789359505,1.0524685904125117
0.9865517199082136,1.0235479641955478,1.0259708830803853,1.0362881849152825
0.9862922337412624,1.0151230792473858,1.01116473430137,1.0197416479270152
0.9860386323193714,1.0066553660385529,0.9961177167817464,1.0028457950567522
0.9857911259919692,0.9981588258493004,0.9808531835609108,0.9856209974826345
0.985549918570356,0.9896485072820598,0.9653975841480612,0.9680914205951802
0.9853152070276294,0.9811405111525976,0.9497805711700944,0.950285241923181
0.9850871812076896,0.9726519871396948,0.93403508170713,0.9322348414137492
0.9848660235435904,0.9642011213856804,0.918197388882852,0.913976956795311
0.9846519087853668,0.9558071142789484,0.9023071192926058,0.8955527965786118
0.9844450037374584,0.9474901477062168,0.8864072319828386,0.8770081032771218
0.9842454670057385,0.9392713411366312,0.8705439549524798,0.858393159681907
0.984053448754145,0.9311726959954714,0.8547666755427534,0.8397627315320318
0.9838690904708122,0.9232170278988372,0.8391277816188089,0.8211759406918397
0.9836925247435988,0.915427886453884,0.8236824511284638,0.8026960639761819
0.9835238750448272,0.9078294624820156,0.8084883884384183,0.7843902540715412
0.9833632555250584,0.9004464826912402,0.7936055068117522,0.7663291805399163
0.9832107708156584,0.8933040920078889,0.7790955574370146,0.7485865906122475
0.9830665158399412,0.8864277239758239,0.7650217065845728,0.7312387914022391
0.9829305756326157,0.8798429598374669,0.7514480636817895,0.7143640571663148
0.9828030251673204,0.8735753771235066,0.7384391643499032,0.698041967281131
0.982683929191976,0.8676503887934283,0.7260594136951264,0.6823526826254676
0.9825733420717712,0.8620930741806022,0.7143724963530179,0.6673761699646142
0.9824713076395564,0.8569280032010786,0.7034407609142151,0.6531913856773313
0.98237785905352,0.8521790554776829,0.6933245873691607,0.6398754316698643
0.9822930186620076,0.8478692362074264,0.6840817470663703,0.6275026975351451
0.9822167978754486,0.844020490753895,0.6757667653481797,0.6161440038910555
0.9821491970453682,0.8406535200743046,0.6684302974838089,0.6058657623397459
0.9820902053505772,0.8377875991880547,0.6621185287388948,0.5967291676059181
0.9820398006906574,0.8354404009561217,0.6568726093879216,0.5887894371389056
0.9819979495869964,0.8336278274669487,0.6527281351844039,0.5820951127998408
0.9819646070916528,0.8323638513098388,0.649714683249867,0.5766874382238973
0.98193971670449,0.8316603689620109,0.6478554125351755,0.572599824075094
0.9819232102990472,0.831527068418559,0.64716673695933,0.5698574117334239
0.9819150080577768,0.8319713130563613,0.647658078061277,0.5684767440118644
0.981915018417328,0.8329980435447211,0.6493317025390046,0.5684655493424865
0.9819231380247052,0.834609699399545,0.6521826484282607,0.569822643546476
0.9819392517051873,0.8368061615273217,0.6561987419294661,0.5725379508661735
0.9819632324430488,0.8395847168243384,0.6613607050721787,0.5765926434494546
0.9819949413761662,0.8429400455902517,0.6676423525545766,0.5819593959942836
0.9820342278057488,0.8468642321892331,0.675010874265549,0.5886027498521139
0.9820809292224688,0.8513467990527072,0.6834271982380081,0.5964795786151997
0.9821348713504056,0.8563747637716367,0.6928464271448749,0.6055396451404581
0.982195868210242,0.8619327186815181,0.7032183399865856,0.6157262381550876
0.9822637222032742,0.868002932005638,0.7144879493710946,0.6269768751028362
0.982338224217802,0.8745654693004935,0.7265961037972668,0.6392240567746885
0.9824191537595603,0.8815983336470501,0.7394801236481767,0.652396058561911
0.9825062791078386,0.8890776227605982,0.7530744592042831,0.6664177428944029
0.982599357498997,0.8969777009560045,0.7673113589068375,0.6812113775925324
0.9826981353390432,0.9052713837080112,0.7821215363349864,0.6966974454489762
0.9828023484469612,0.9139301323944716,0.7974348248934128,0.7127954313449597
0.982911722330396,0.9229242567048752,0.8131808100119167,0.7294245745362835
0.983025972495296,0.9322231221389504,0.829289429697906,0.7465045753663173
0.9831448047909774,0.941795360014252,0.8456915355138422,0.7639562474940005
0.9832679157920278,0.951609077440862,0.8623194074194426,0.7817021086876574
0.98339499321829,0.9616320648096484,0.8791072173730892,0.7996669052509543
0.9835257163940684,0.9718319984698586,0.8959914380700919,0.8177780671321205
0.9836597567474722,0.9821766364407336,0.9129111946579084,0.8359660926530789
0.9837967783506713,0.992634005202784,0.9298085586608108,0.8541648635181096
0.9839364385015588,1.0031725758439531,0.9466287846312228,0.8723118922768984
0.9840783883471292,1.013761428084513,0.9633204911865936,0.8903485056879225
0.9842222735485544,1.0243704009682022,0.979835789069436,0.9082199684399036
0.9843677349877068,1.0349702292765344,0.9961303596668678,0.9258755524344291
0.9845144095145192,1.0455326649947043,1.0121634880433958,0.9432685573236048
0.9846619307342894,1.0560305834216872,1.0278980549753902,0.9603562882476683
0.984809929833653,1.0664380737708563,1.043300492740242,0.9770999967588009
0.9849580364436312,1.0767305143446662,1.0583407095212276,0.9934647907783342
0.9851058795377536,1.0868846325842243,1.0729919872599114,1.0094195191515323
0.98525308836293,1.0968785504875571,1.0872308576415108,1.024936635969942
0.9853992934003128,1.1066918160592762,1.101036960659821,1.039992049362193
0.9855441273530786,1.1163054215947226,1.114392889895966,1.0545649589380144
0.9856872261576224,1.1257018097155382,1.1272840282831722,1.0686376855358988
0.9858282300143572,1.1348648681600444,1.1396983777359306,1.0821954963939986
0.9859667844339094,1.1437799143920755,1.1516263856136424,1.0952264283543507
0.986102541294221,1.1524336711276508,1.1630607705807638,1.1077211112359349
0.9862351599037136,1.160814233891897,1.1739963500287207,1.1196725930815827
0.9863643080654418,1.1689110317115354,1.184429870850024,1.1310761686026056
0.9864896631368693,1.1767147820233663,1.1943598450065165,1.141929211815839
0.9866109130797324,1.1842174408394253,1.2037863910182638,1.1522310135905696
0.9867277574942508,1.19141214915727,1.2127110822181242,1.161982624594688
0.9868399086318592,1.1982931765424834,1.2211368023715117,1.1711867039479242
0.9869470923805116,1.2048558627409314,1.229067609049493,1.1798473737490742
0.987049049216635,1.2110965581055757,1.236508604966952,1.187970079541083
0.9871455351177836,1.217012563545661,1.243465817351138,1.195561456704624
0.9872363224301768,1.222602070629213,1.2499460852891158,1.2026292027243723
0.9873212006853898,1.2278641023933157,1.2559569549113203,1.2091819552465122
0.9873999773607106,1.2327984553424605,1.2615065821997389,1.2152291758379374
0.9874724785778708,1.2374056430437192,1.2666036431601246,1.2207810393582292
0.9875385497352104,1.2416868416605849,1.271257251064992,1.2258483288702826
0.987598056068641,1.2456438377047374,1.275476880455657,1.230442336031433
0.9876508831372206,1.249278978226718,1.2792722975830753,1.2345747669271117
0.987696937229552,1.2525951236143968,1.2826534969686385,1.2382576533305745
0.9877361456877578,1.255595603120418,1.2856306437734313,1.2415032693915455
0.9877684571462556,1.2582841731975316,1.2882140216766598,1.2443240537750029
0.9877938416831642,1.2606649786833808,1.2904139859794104,1.246732537285501
0.987812290882707,1.2627425168434454,1.2922409216671564,1.2487412760220336
0.9878238178076216,1.2645216042525615,1.2937052061823442,1.2503627901150889
0.9878284568811544,1.2660073464709447,1.2948171766765,1.25160950809837
0.98782626367888,1.2672051104498083,1.2955871015279397,1.2524937169646213
0.9878173146311576,1.268120499584037,1.2960251559267908,1.2530275179469383
0.9878017066376936,1.2687593313145245,1.2961414013426698,1.253222788054766
0.9877795565962196,1.2691276171704031,1.295945768701861,1.253091147377748
0.987751000847926,1.2692315451309777,1.2954480451098598,1.252643932150882
0.987716194542779,1.2690774641786748,1.294657863961964,1.2518921735514417
0.9876753109284196,1.26867187090709,1.2935846982885313,1.2508465821724706
0.98762854056676,1.268021398042305,1.2922378571834647,1.2495175380895818
0.9875760904828872,1.267132804730728,1.2906264851636366,1.2479150864076876
0.9875181832512098,1.2660129684423715,1.2887595643038885,1.2460489381424655
0.9874550560241804,1.2646688783352258,1.286645918987373,1.2439284762586522
0.9873869595091576,1.2631076299231805,1.284294223103659,1.2415627666530935
0.9873141568992584,1.2613364208876343,1.2817130095184153,1.2389605738361642
0.9872369227641802,1.2593625478708974,1.2789106816279654,1.236130381030161
0.9871555419071464,1.257193404087899,1.2758955268005572,1.2330804143684253
0.987070308194152,1.2548364775917362,1.27267573149348,1.2298186708441745
0.986981523361758,1.252299350028054,1.2692593978219666,1.226352949623835
0.986889495809596,1.2495896957133348,1.2656545613420696,1.2226908863061872
0.986794539383725,1.2467152808730504,1.2618692097960993,1.2188399896763744
0.986696972156797,1.243683962877176,1.2579113025558195,1.2148076804730452
0.9865971152108872,1.240503689313186,1.2537887904858225,1.2106013316578326
0.9864952914285732,1.2371824967401457,1.2495096359382256,1.2062283096502595
0.9863918242976808,1.233728508972276,1.2450818325795006,1.2016960159672427
0.9862870367347736,1.230149934746255,1.2405134247424308,1.1970119286866778
0.9861812499322448,1.2264550646338022,1.2358125259902606,1.1921836431385424
0.986074782233485,1.222652267069772,1.2309873365773276,1.187218911216225
0.9859679480403348,1.2187499833760171,1.2260461594905891,1.1821256786951917
0.985861056756624,1.2147567216728885,1.2209974147603522,1.1769121199472634
0.9857544117713126,1.2106810495832738,1.2158496517361157,1.1715866694467378
0.9856483094843272,1.2065315856484988,1.2106115590355488,1.1661580494803114
0.985543038377892,1.2023169893912866,1.2052919718906934,1.160635293496822
0.9854388781357396,1.1980459499779983,1.1998998766366302,1.1550277645659126
