Values,Values_03_25_27,Values_03_34_43,Values_03_43_58,Values_03_53_14,Values_04_02_38,Values_04_11_54,Values_04_21_17,Values_04_31_48,Values_04_42_34,Values_04_53_24,Values_05_04_09,Values_05_15_01,Values_05_25_35,Values_05_36_17,Values_05_46_23,Values_05_56_24,Values_06_06_22,Values_06_08_21
-0.0062034781679399,-0.0013918742303102,-0.0046991901431682,-0.0092093722460344,-0.0139459613692295,-0.0186992097190775,-0.0234027970962407,-0.0280342709517182,-0.0325892150090486,-0.0370707653386205,-0.0414845060044784,-0.0458359771631274,-0.0501295723757563,-0.0543681665474871,-0.0585531093526747,-0.0626843856711278,-0.0667608387291658,-0.0707804035772996,-0.07157725746535767
0.0082339127896584,0.0136334278302753,0.0099843399851776,0.0049963295603269,-0.0002400577126462,-0.0054936186604025,-0.0106919534298037,-0.0158106380275463,-0.020844854178332,-0.0257979714168698,-0.0306760057484935,-0.0354849191978054,-0.0402294278370683,-0.0449126022965005,-0.049535863998853,-0.0540991616281852,-0.0586012147461018,-0.0630397679186377,-0.06391960573520343
0.0273330424692984,0.0333418771521711,0.0293500261906674,0.0238802143448024,0.0181402635275433,0.0123828553866723,0.006686324126109,0.0010769976638092,-0.0044399132044609,-0.0098679919397206,-0.015213655956113,-0.0204832574599991,-0.0256818071927889,-0.0308125497695182,-0.0358769634571953,-0.0408749525877987,-0.0458051111421473,-0.0506649968320538,-0.05162826873933559
0.0513907319167972,0.0580329494995387,0.0536967262115942,0.0477400051104973,0.041491516163077,0.0352254995014835,0.0290260897437019,0.0229214563354904,0.0169171968613661,0.0110095365837234,0.005191689881691,-0.0005430516351558,-0.0061999635370317,-0.0117824409738556,-0.017292002714689,-0.0227284994010798,-0.0280903965750341,-0.0333750680059662,-0.03442244367073456
0.0806387320660195,0.0879414997949343,0.0832588244550526,0.0768090431464049,0.0700459138520149,0.0632653736406853,0.056557234358969,0.0499514501287078,0.0434540044010456,0.0370609581944732,0.0307651947973524,0.0245596870525982,0.0184389273257833,0.0123993958332025,0.0064395516497495,0.0005596087552483,-0.0052387658761746,-0.0109527640997929,-0.012085128558956009
0.1152279302760282,0.1232220024500011,0.1181905567365764,0.1112407010161496,0.1039558694461357,0.096653892928377,0.0894301471989798,0.0823163203328109,0.0753187869195215,0.0684334767828623,0.0616529847330814,0.0549700070797404,0.0483788409798395,0.0418758712927212,0.0354595559969059,0.0291301867353342,0.0228895686471552,0.0167406908651538,0.015522252152837033
0.1552117436651749,0.1639319765495522,0.158549538186608,0.1510920190073369,0.1432777373209556,0.1354466714682919,0.1276996564754718,0.120070070629283,0.1125646929251974,0.1051793631195947,0.0979064376278448,0.090738385005508,0.0836693495813837,0.0766956546575529,0.0698157817657712,0.0630301160075872,0.056340608360343,0.0497504294038301,0.04844465864276203
0.2005369927381806,0.2100228898192238,0.2042877884378587,0.1963148592077327,0.1879630927029519,0.1795949214297575,0.1713165426814596,0.1631629894535896,0.1551414687257938,0.1472477819591898,0.1394741071478587,0.1318127425244549,0.1242577292371029,0.1168053687393633,0.1094541954243264,0.102204707196293,0.0950590111281493,0.0880204614704741,0.08662597196982394
0.251039078224224,0.2613353650077787,0.2552470760649215,0.2467513971612041,0.2378543657591394,0.228941222945913,0.2201234378251175,0.2114376726530279,0.2028915992185024,0.1944810462441712,0.1861980860807648,0.1780349152357549,0.1699855306653606,0.1620462592462355,0.1542157234805751,0.1464945579319596,0.1388850393130568,0.1313907100204973,0.12990604684682536
0.3064433039721759,0.317600530486061,0.3111604208790599,0.3021357863023425,0.2926866622124873,0.2832214932343093,0.2738569357842598,0.2646312685304457,0.2555526817941536,0.2466171146686267,0.2378166228827906,0.2291433839278411,0.2205914213198696,0.2121571441283274,0.2038393056620588,0.1956387066652254,0.1875578111801952,0.1796003570986361,0.17802407632678674
0.3663713672758011,0.3784465335010403,0.3716587669509222,0.3621010023612465,0.3520947721365362,0.342072151302268,0.3321549051218206,0.322382931847556,0.3127650153906915,0.3032973102962411,0.2939719649048098,0.2847812378821837,0.2757192645854005,0.2667826047612002,0.2579701944164912,0.2492830370132215,0.2407238067907323,0.2322964481348042,0.23062721541451564
0.4303531219317414,0.4434103156911383,0.4362829177202236,0.4261909509410164,0.4156254423587883,0.4050425463477335,0.394569065596667,0.3842465415460052,0.3740844533284004,0.3640793030424764,0.3542234655456307,0.3445094021102666,0.3349314628245048,0.3254864407883693,0.3161735177587758,0.3069939450164028,0.2979506362529869,0.2890477579411542,0.2872844662372274
0.497841509628232,0.5119525380323107,0.5044986090162136,0.493875702995301,0.4827527667280651,0.4716104943296975,0.4605806637033615,0.4497065089454261,0.4389983386027589,0.4284531670373702,0.4180637590568463,0.4078229252768427,0.3977253543407822,0.3877681722552514,0.3779508828942329,0.3682750407461683,0.3587438359807551,0.3493616784576569,0.34750358372282114
0.5682318419619603,0.5834768253539424,0.5757158758958051,0.5645710004941291,0.5528978239225836,0.5412020407107355,0.5296203544074449,0.5181977734767349,0.5069456092110695,0.4958615915024679,0.4849390731579596,0.4741713904030655,0.463553718650139,0.4530836360492692,0.4427610605528221,0.4325879173895143,0.4225677195278198,0.412705148490158,0.41075202079166917
0.6408793199757438,0.6573472042345035,0.6493065698004968,0.6376558719458595,0.6254463867509058,0.6132092587719571,0.6010860849513989,0.5891237691863391,0.5773348448711682,0.5657180052823012,0.5542674289603731,0.5429771877151885,0.5318431197476949,0.520863397066954,0.5100384615557875,0.4993706907765595,0.4888639777301367,0.4785233122419983,0.47647559831140107
0.7151212725900139,0.7329101981020818,0.7246264715020799,0.7124947860502748,0.6997711155412788,0.6870124817419717,0.6743653657571624,0.6618787347903914,0.6495666164932334,0.6374289656884708,0.6254610687794723,0.6136579806901956,0.6020164093855717,0.5905352875302771,0.5792157108670649,0.5680606068077786,0.5570743181568772,0.5462621894959003,0.5441211812780281
0.7902924013814894,0.8095098552880741,0.8010302554880623,0.7884525790923798,0.7752464525721864,0.7619951683954016,0.7488501119563439,0.7358625356897007,0.7230482925624565,0.7104089523216427,0.697941239683371,0.685641480938372,0.6735074943463585,0.6615391672896711,0.6497384012617405,0.6381087886358088,0.6266552058523018,0.6153834099337508,0.6131514118552512
0.8657360482786348,0.886498710651502,0.8778822895778037,0.8649051241631384,0.8512591714153912,0.8375543430549939,0.8239469846061324,0.8104909160196645,0.7972042102886814,0.7840904641781515,0.7711482221294735,0.7583754128523413,0.7457712407045524,0.733336770611027,0.72107488503919,0.7089899753374865,0.6970875507541271,0.6853738509430508,0.6830543374485257
0.9408409515718916,0.9632741375951304,0.954592712173056,0.9412751703457852,0.9272439961901198,0.913136012858138,0.8991126231444535,0.8852305616858025,0.8715105824866254,0.8579587815705219,0.8445759562887805,0.8313620121598179,0.8183178511847644,0.8054459679320262,0.7927504250125825,0.7802365664033747,0.7679106495369465,0.7557794803804571,0.7533772340625567
1.014978126548632,1.0392147542689163,1.0305534436957082,1.0169679961535811,1.0026189225079698,0.988170181670778,0.9737883761599632,0.9595335692416276,0.9454297229420736,0.9314859636745784,0.9177058251281476,0.9040916059444144,0.8906462519403155,0.8773739679560548,0.8642802194863116,0.8513714764020923,0.8386548761840892,0.8261378888349789,0.8236591075668352
1.087627970351196,1.1138069093446612,1.105264159628128,1.091496919054065,1.076910298520922,1.06219553644731,1.047524624187541,1.032961432626084,1.0185337208846172,1.004254231139864,0.9901297626406976,0.9761654615466446,0.9623666951917668,0.9487396854988568,0.9352915455088308,0.922030062830118,0.9089634028324086,0.8960998112448866,0.893552176355561
1.1583403406739374,1.186604199408665,1.1782911923655373,1.1644416120206496,1.1497105943694803,1.1348167081756726,1.1199375676690262,1.105141389578682,1.0904603732477491,1.0759115079589496,1.061505425997485,1.047250607106803,1.033155244174952,1.0192279051580644,1.0054776142091923,0.9919136849540828,0.9785454730633432,0.9653821248522472,0.9627748154061881
1.2262272923262578,1.256719606194015,1.2487589917587227,1.234938918306957,1.2201686136374288,1.2051939223481396,1.1901983550819812,1.1752550615782054,1.1604013662564605,1.1456591707350574,1.1310435352976036,1.1165667819195395,1.1022403520196322,1.0880755048326876,1.0740834535970578,1.060275259315831,1.046661642531172,1.033252786531743,1.0305964342732035
1.291729528808379,1.3245907723241068,1.317114556892593,1.3034465467362204,1.2887525150014456,1.273805403125314,1.25879492028296,1.2437997690502651,1.228863107410164,1.2140124311794669,1.1992678358687003,1.184646004079177,1.1701620571635396,1.1558302987502875,1.1416644169172296,1.1276774493682362,1.1138816643757814,1.1002884272633064,1.0975950148744353
1.3585617992005086,1.3939264038876151,1.387073419011151,1.373688431980021,1.3591945416150948,1.3443914822034655,1.3294754817480243,1.3145314313807024,1.2996090366567226,1.2847420691621605,1.2699562643793767,1.2552731813199565,1.2407120510042762,1.2262905743286978,1.2120252013124224,1.1979311785980562,1.1840225094116812,1.1703118918287558,1.1675945565604906
1.4303084000811082,1.46830619381266,1.4622206225531733,1.4492561675753672,1.4350927666578752,1.4205565625762662,1.405850639899037,1.391066723314777,1.3762617787961318,1.3614765292811974,1.3467429479277864,1.3320879798026966,1.3175353909682703,1.3031066301773502,1.2888211962706102,1.2746967787489831,1.2607493063769757,1.246992965501838,1.2442657595676025
1.507370034807063,1.5481286939398882,1.5429595992949878,1.5305588212978212,1.516861802503626,1.5027206704769895,1.4883457219290503,1.4738361668059805,1.459256941454229,1.444656388964812,1.4300733106896373,1.4155405415076647,1.4010868039901565,1.38673764356446,1.372515895036346,1.3584419267654764,1.3445337872831031,1.3308073116820252,1.328085059245742
1.5891407047452475,1.632784375250231,1.628684495488513,1.616995072302575,1.6039048719237137,1.5902915391482124,1.5763729460854874,1.5622564346509211,1.5480156074624123,1.5337070799557326,1.5193770567319542,1.505064753544369,1.4908042615121782,1.4766255653404028,1.462555119642578,1.448616206863557,1.4348291908873718,1.4212117191493725,1.4185099422170584
1.675492834784602,1.7221389758120422,1.7192627096408823,1.7084351382621283,1.696095190773732,1.6831454999919888,1.669811869825739,1.6562103992092556,1.6424240223143651,1.628518247489354,1.6145472292157697,1.600557031611079,1.5865875079731953,1.5726734113326235,1.55884509068925,1.5451289722010275,1.531547928156398,1.5181215819216634,1.5154563902877578
1.7661809484252633,1.815937536049784,1.814438740803873,1.804624350883436,1.7931792595753175,1.7810304876583716,1.768412107631487,1.7554495633165617,1.7422357396010657,1.7288456126012346,1.7153417927014696,1.701777626043553,1.6881990948215182,1.6746460288884877,1.6611529312135684,1.6477495910060207,1.634461575633925,1.621310644822174,1.6186985770450633
1.8608686171219075,1.913830876291146,1.9138602160194504,1.9052087521987016,1.8948020424827487,1.883590816609174,1.87181772041679,1.859618077374249,1.84709527985101,1.834334285881704,1.8214066140610785,1.8083732812509408,1.7952867290325798,1.7821921443024444,1.769128422199466,1.7561289187559836,1.7432220723520888,1.730431932714289,1.7278897444291628
1.9592313955231728,2.0154781138687623,2.0171799444649627,2.00983669169945,2.0006081153357864,1.9904678905556168,1.979667498033832,1.9683526069933792,1.9566375953176904,1.9446178411038328,1.9323741562103736,1.919975560328764,1.9074812388796565,1.894941979530706,1.882401279551932,1.869896244281165,1.8574583435123289,1.8451140598101812,1.8426584500999454
2.0608809621397213,2.120470647248762,2.1239795535293537,2.1180820873346446,2.110164544904685,2.1012226981872044,2.0915170723020515,2.0812040659952395,2.070409427016015,2.059239301380352,2.0477840991897605,2.036121107349931,2.024316484022388,2.012426816827501,2.0005003800888503,1.988578183897196,1.976694869459301,1.9648794800538416,1.9625267548755219
2.165396122945887,2.228362973580191,2.2337999612444657,2.2294745297019616,2.222990614803484,2.215365155344427,2.206867873033989,2.1976661863000646,2.187897490403599,2.177678944045553,2.167110768756209,2.156278704970279,2.1452560479808223,2.13410533230481,2.122879742619592,2.1116243165384407,2.100376981419513,2.0891694499607807,2.0869351197627752
2.272315667196314,2.338665563631764,2.346134034815868,2.343491681830144,2.338549945144658,2.332345928521594,2.325158643190582,2.3171667160234524,2.3085193507852546,2.2993448503194096,2.2897533593481363,2.2798391713800963,2.2696828110265512,2.259352847672275,2.248907462147157,2.238395804537463,2.2278591733118334,2.2173320361203026,2.215230353167721
2.3811383661012995,2.4508450497886987,2.4604266987356285,2.459559255070814,2.456250306645833,2.4515560626818265,2.4457648599769337,2.439066617575367,2.431622386050345,2.423571623753145,2.415034402188068,2.406113574354924,2.396896908338672,2.387459032117104,2.3778631562174763,2.3681625860412296,2.3584020424562584,2.348618806867876,2.3466622531094226
2.4913277985998223,2.564329457321878,2.5760802685775794,2.5770563838003,2.5754489994846765,2.57233233170716,2.56800402821516,2.562665279806503,2.556488898007557,2.549625385343418,2.54220463237539,2.534337961536598,2.526120317138296,2.5176323419271363,2.50894225422472,2.500107512408748,2.4911762744078088,2.482188664600224,2.4803874090844937
2.602313666908396,2.6785101773985054,2.692456751768896,2.695318185481893,2.695455630864073,2.69396019434904,2.691138778704055,2.687203727276173,2.682339405959344,2.6767071294953606,2.6704463894865884,2.663676791474836,2.656500306931999,2.6490034811119485,2.64125946153294,2.633329810507339,2.6252660993222885,2.6171112930518463,2.6154726472135033
2.7134977414123926,2.792748823881189,2.808885278760008,2.813643696362212,2.815540512319266,2.815682610654267,2.8143860630486075,2.8118741566366734,2.8083424925405733,2.8039628519999407,2.7988840047695605,2.7932335609513377,2.787120291124451,2.780636464156277,2.773860022426649,2.7668565367003386,2.7596809292497007,2.7523789712943807,2.750906878871221
2.824259417214747,2.906383959164384,2.9246696669839123,2.9313042064307027,2.934943725339932,2.9367097956536625,2.93692755272719,2.9358309411321883,2.933626377815517,2.9304956623551783,2.9265964245746097,2.9220639162202287,2.917013406058842,2.9115426456254823,2.905734185349365,2.8996574646770905,2.8933706570516224,2.8869222734773934,2.8856168794515282
2.933963685961584,3.0187404605309607,3.0390988776762446,3.0475547474095657,3.052887606888316,3.056232663644324,3.0579240010723585,3.05820587036012,3.0572949998721044,3.05538267189595,3.0526348764122915,3.049194070804449,3.045181657381868,3.040700574521837,3.03583774686035,3.0306663024410443,3.025247531356833,3.0196325879240744,3.018489934724305
3.0419701234983347,3.1291400769233886,3.151458882945429,3.1616472220507887,3.1685911169732,3.17343840238046,3.176531987881453,3.178126028392948,3.1784469909994173,3.1776950349952804,3.176043944872037,3.1736428884932177,3.1706189849226125,3.167080017998417,3.1631170129901505,3.1588065716883125,3.154212935672188,3.1493897787996104,3.148401677039638
3.147643341339039,3.236913544684358,3.261046249702643,3.2728454213437783,3.281286276415406,3.287528309110059,3.2919231250050696,3.294734337626588,3.2961975282189444,3.2965210756235352,3.29588594501056,3.294447475982709,3.2923380486046376,3.289669916039249,3.28653789950867,3.283021831647585,3.2791887147941865,3.2750945949806347,3.2742487083453393
3.250364370502956,3.3414136309446434,3.3671827226277857,3.380441124850007,3.390235782446542,3.397736909080144,3.4033046577987425,3.407211619077994,3.409701826398752,3.4109911865745293,3.411267201016555,3.4106908147148287,3.409399187781504,3.4075086432691184,3.405117471849905,3.402308473403303,3.399151200426472,3.3957039044453388,3.3949840736784695
3.349542705093857,3.442028716273587,3.469230310836074,3.483770679450425,3.494751085328248,3.5033515263233417,3.5099405186417614,3.5147991121514464,3.518179104471924,3.5203032202181253,3.5213648382460163,3.5215299301371386,3.520939943214376,3.519714858937452,3.5179560983562523,3.515749151742092,3.5131658971496886,3.5102666101420628,3.5096534201337346
3.444628462805156,3.538196253266104,3.566606097902404,3.582231155210512,3.5942098993779497,3.603731151964132,3.611171547989562,3.616820038704216,3.62093547870948,3.623746693978749,3.625452281449794,3.62622266137292,3.6262030755147903,3.625516750489324,3.6242678946686975,3.622544405637679,3.620420254064935,3.617957547813878,3.617429116933938
3.5351241011051373,3.629415426213981,3.6587959853373873,3.675295169308226,3.688072115308387,3.698323449305664,3.7064335921367375,3.712698789014348,3.71738422822,3.7207241229516623,3.722921638918465,3.72415107872673,3.724560995812556,3.724277455649056,3.723407114342174,3.7220399937227135,3.720251920945718,3.7181066383986807,3.7176395841405188
3.620595058782352,3.715258287890392,3.745366546513,3.76252345307165,3.7758930827489774,3.786678755090613,3.795272225216936,3.8019763636904527,3.807061952314035,3.810767884536757,3.813301262787496,3.814839725144193,3.815534671474216,3.815514613638099,3.814888325403024,3.813747675026737,3.812170111340658,3.810220811315408,3.8097913253004188
3.7006787006122153,3.795378688904024,3.825974236008118,3.843574336106174,3.857333363831232,3.868460102736441,3.877353044641784,3.884320943149298,3.8896394133366425,3.893551330739353,3.896267123706808,3.897967243267692,3.8988054931505496,3.898912457897514,3.89839871297096,3.8973577046776327,3.895868273848044,3.893996833423972,3.893581785781468
3.775090993635778,3.8695184056432574,3.900371328215725,3.918209491508212,3.93216427247302,3.943448552872135,3.9524667959614495,3.959532811413405,3.9649262628861854,3.968893317936555,3.971647142586788,3.973370505037941,3.974219195887516,3.9743255205758974,3.973801557629788,3.9727420756856633,3.971227086207596,3.969324043969069,3.9689020345006587
3.843630450300844,3.937510023414013,3.968408152404228,3.9862955248743672,4.000268800827659,4.011543453469749,4.020528971714511,4.027543302263043,4.0328693440955785,4.036755872698857,4.039418225322097,4.041041018576335,4.04178163954549,4.041773786293433,4.041130761129519,4.039948414304178,4.03830771747131,4.036276980413289,4.035829262095896
3.906179033251781,3.99927633366018,4.030031435543201,4.0478012770307,4.0616378664553245,4.072757630205152,4.081573954345599,4.08840790906799,4.0935447840537895,4.097235281873289,4.099696364187513,4.10111405285613,4.101646967117981,4.101429893135587,4.10057709800072,4.09918528940107,4.097336201707806,4.095098822690487,4.0946100400232055
3.9626999095476094,4.054826233755812,4.08527882893261,4.102791009775521,4.116362148109574,4.127207877143876,4.135744177889782,4.142294139160864,4.147144564498425,4.150547403184745,4.152720710908519,4.153851494492081,4.1540992651147,4.153599615247659,4.152467537945053,4.1508003913974605,4.1486804896071705,4.146177333147944,4.14563604001413
4.013232148352174,4.104247350407667,4.134269951336671,4.1514139223700885,4.164620077049111,4.175101436329412,4.183275119875255,4.189465047590459,4.193958629051706,4.197008377747699,4.1988329255010965,4.199619862752169,4.199529273322279,4.198697294715712,4.197239426102872,4.195253486254803,4.192822200741743,4.190015430983664,4.18941437576852
4.057882655482961,4.147695820204635,4.177194504509195,4.193890676700013,4.206662785396545,4.216719391812884,4.22447717244898,4.230259621521351,4.234353818912019,4.237012155295606,4.238453328595563,4.238865125469762,4.238407899550814,4.237218089138894,4.235411496272008,4.233086226082646,4.23032526233255,4.227198689077489,4.226534874918007
4.096815809812146,4.185383831581099,4.214298184381231,4.230497769208539,4.242796963091983,4.2523980409927535,4.259715564223149,4.265071292375751,4.268751016597492,4.271006310995412,4.272055432229008,4.272085983741544,4.271258297011406,4.2697088792440185,4.267553645104241,4.264890825094563,4.261803521041702,4.258361914662367,4.2576364573515475
4.130241394604443,4.217565646361528,4.245867209888558,4.261550667744169,4.273366633710968,4.282509341469003,4.289389514626497,4.294325836746715,4.297601833679648,4.299467560556928,4.300140322573905,4.29980716183143,4.29862810003683,4.296739488024435,4.294257171165551,4.291279353979095,4.287889126936221,4.28415665607687,4.283374470415202
4.158401482855147,4.244522860309672,4.27221230846025,4.287386622643194,4.298734823149437,4.307441466857766,4.313911708535345,4.318459803307976,4.321366024613236,4.322878196277638,4.323212153705711,4.322553994023691,4.321063138961574,4.318875557965141,4.316106848058086,4.312855041604074,4.309203095533023,4.305221055938956,4.304390403919597
4.181556944429301,4.266549639138805,4.293652945547468,4.308347981145198,4.319265986385308,4.32758036786582,4.333689013957749,4.337900410659044,4.340490589766646,4.341704421620072,4.341755741119694,4.340829305147102,4.339083636055915,4.336654090827246,4.333655836297045,4.330186586838514,4.326329046858236,4.322153044056984,4.321284976947229
4.199974200547059,4.283938589959262,4.310502480027835,4.324766701609217,4.335309899246359,4.343293052539795,4.349105160583502,4.353047635048895,4.355391285205524,4.356377298183403,4.356216963082059,4.355093285196626,4.353163573614587,4.350562330313694,4.347404102192878,4.343786135516425,4.339790762349006,4.335487495893728,4.334595219191203
4.213912763466393,4.296967807901007,4.323054781342754,4.336950595469282,4.347187533449932,4.354913093228841,4.360505875256729,4.364258971929751,4.366437010520334,4.367276763187832,4.36698641429511,4.365746788520626,4.363713650304974,4.361020389029204,4.357780730270227,4.354091294129579,4.350033916230177,4.345677698333458,4.344775885610831
4.223613989358467,4.305889500443446,4.3315726871497935,4.34517165142907,4.355179246167947,4.362728669873099,4.368186764089026,4.371837142829708,4.373937329449142,4.3747189567914,4.374386536914233,4.373118269232328,4.371068024933867,4.3683678072639855,4.365130305855891,4.361451346664056,4.357412138245431,4.35308127075048,4.352185350708079
4.22929135466815,4.310920454537664,4.33627853013221,4.349656636562147,4.359515448167204,4.366973286907752,4.372384055598685,4.376020842598996,4.37813320219553,4.378946924732703,4.378662283304985,4.37745439824034,4.375474885747582,4.3728540758431285,4.369703395493082,4.3661176987466765,4.362177429383002,4.35795056140736,4.35707600223254
4.231122453943646,4.312234488291862,4.337346833967635,4.350580036789218,4.3603697801293855,4.367819165665548,4.37326818412648,4.376978488337476,4.379190876938914,4.3801246335250354,4.379975240553204,4.378914287102155,4.377090767688881,4.374633044371333,4.371651046710357,4.368238471933622,4.364474855630738,4.360427447130348,4.359589062917992
4.229242823346596,4.309956932774545,4.334899183497162,4.348059305783687,4.357854734858516,4.365373223834996,4.370940104123839,4.374804844434223,4.377198803013213,4.378334152310631,4.378401065337978,4.377567164170104,4.3759784617465645,4.373761059000648,4.371023152274921,4.367857094906457,4.364341368532972,4.360542387201346,4.359753691630865
4.223741624387098,4.304161124657524,4.329001215673739,4.342152338219453,4.352019614013624,4.359675507377147,4.365430181668086,4.36952035494989,4.372167385302957,4.373575812062212,4.37393003325417,4.373393302177586,4.37210831175189,4.3701986219850735,4.367770468383314,4.364914678185756,4.36170853602209,4.358217511317895,4.35749014298255
4.214659177632939,4.294866855531929,4.319661652476154,4.3328570655314165,4.342850695833319,4.350699931706621,4.356699502733288,4.361073007935381,4.364031391563408,4.3657711426022825,4.366470492995087,4.366287978337836,4.365362670648322,4.363815335918849,4.36175004011644,4.35925591542055,4.356408915373271,4.353273461137557,4.352616702307837
4.201986303638336,4.282040703356702,4.306833286831269,4.3201130705294055,4.330273494536448,4.338357196923898,4.344643447381776,4.349342565717734,4.352654832033839,4.354768392459787,4.35585501614236,4.356068243240699,4.355543277603986,4.354397878385767,4.352733763360693,4.350638222784216,4.3481857608614245,4.345439657591246,4.34486006393477
4.185665407437518,4.265598161857544,4.290415831303165,4.303805122987072,4.314157003129548,4.3224997562393614,4.329097394838914,4.334147010792193,4.337838144771522,4.340350448023688,4.341849041326487,4.342482278861454,4.342381317015225,4.341660747926835,4.340419802924568,4.338743814022174,4.336705740347528,4.334367643682632,4.333868797408706
4.165593235396786,4.2454074836823406,4.270260543288877,4.283768546078661,4.294319822022398,4.302928729166708,4.309844437442943,4.315251069554005,4.319327531513738,4.32224497807853,4.324161819125547,4.32522113154614,4.325549924145323,4.325259524424291,4.32444658789837,4.323194409658631,4.321574336334698,4.319647154943578,4.319229549117595
4.141625210621573,4.221295132275093,4.246176517370084,4.2597962991018585,4.270538050334587,4.279402624324019,4.286624953224266,4.292376646130716,4.296826257063739,4.300136596277315,4.302459429139391,4.3039325700475,4.304678866170756,4.304806351723029,4.304409071658398,4.303568248103062,4.302353580378958,4.300824548356006,4.300485606608869
4.113581213206626,4.19305269274437,4.21793848165321,4.231647600670004,4.2425547492580975,4.251647663662694,4.259147808884602,4.265214916088605,4.270007638707388,4.2736807442054126,4.276379548088861,4.2782367242484565,4.279371032167444,4.279887255384383,4.279876850545558,4.279418975769486,4.278581683190916,4.277423139582326,4.277157373217858
4.081252629668464,4.160445039681499,4.18529586770707,4.199057836317105,4.210090695200209,4.2193693981805325,4.2271028540725695,4.233439710653713,4.238529325554186,4.242518864363434,4.245547508545978,4.247743015918788,4.249220217081646,4.2500807567415935,4.250413581300447,4.250295838306829,4.2497939678122,4.248964844548818,4.248764147196014
