Values,Values_07_12_30
0.6184148460441451,0.7151732854508321
0.6357628078124141,0.7323652351620301
0.638395644192307,0.7348304513971378
0.6403860528957077,0.7366494296800422
0.6448347656725825,0.7409240526624203
0.652338413253509,0.7482514764806871
0.6632903194032637,0.7590258133559599
0.6781100047521239,0.7736674912327217
0.6972944009367493,0.7926744844649752
0.7213416304876711,0.816546133130072
0.75072602921308,0.8457581736736163
0.7858581848776107,0.880722785387228
0.827044653701622,0.9217482983921467
0.8744524704764842,0.9690036793124399
0.9280756234511334,1.0224849620077763
0.9877080993149168,1.0819882257757487
1.0529234739677846,1.1470890945469245
1.1230629304957116,1.2171306370672943
1.1972323398847171,1.2912203036120666
1.274309106845339,1.368236603259621
1.3529589011771876,1.4468456458586552
1.4316623770019172,1.5255276569435532
1.5087506024138595,1.6026121964873867
1.5824504342376136,1.676323326609407
1.650932262936833,1.7448271662172308
1.7123757455884503,1.8062974635618259
1.7650051320547442,1.8589508094325904
1.8072091085858677,1.901166423891863
1.8374678386641847,1.9314132242744475
1.8546505492617895,1.948547507106368
1.8577835409568757,1.9515811754767793
1.84578905879336,1.9394208906790618
1.8217849574249976,1.9151681677919097
1.7926188832535537,1.885653628077828
1.7610302794631507,1.8535977175434637
1.7262725610433185,1.8182319580977528
1.6882836121143514,1.779469654561029
1.6470287939723574,1.7372488658666898
1.602344591109866,1.6913761560363594
1.5541751652001716,1.6417634585310275
1.502428808686569,1.5882848950327306
1.4470541020492336,1.5308535254789606
1.3880118267026824,1.4693939947735586
1.3252915143785056,1.4038600196757307
1.258910284217913,1.3342343388845328
1.188918296727178,1.2605354555673112
1.1154015891336018,1.1828219063371341
1.0384854862939532,1.1011972131520062
0.9583372980966662,1.0158141733429513
0.8751685845181868,0.9268786999893088
0.7892367300026033,0.8346528727766004
0.7008457421027193,0.7394570246804294
0.6103461692077923,0.641670666993018
0.5181340478136551,0.5417320750856228
0.4246488167954845,0.44013639635538265
0.3303701874587912,0.3374322130877765
0.2358139763454658,0.2342165381870943
0.1415269531569526,0.13112829943236237
0.0480808143880311,0.02884046103224576
-0.0439345795408545,-0.07194900736869188
-0.133918534060267,-0.17052704236548896
-0.2212672125334973,-0.26617594992759025
-0.3053814697628477,-0.3581840622513183
-0.3856746063567055,-0.4458562301860898
-0.4615798287444193,-0.5285238092807027
-0.5325572147768277,-0.6055538337174944
-0.5981000154336277,-0.6763571317561017
-0.6577401674366915,-0.7403952137042599
-0.7110529292319724,-0.7971858349326194
-0.7576605898728949,-0.8463072045756674
-0.7972352596600335,-0.8874008952890827
-0.8295007846149152,-0.9201735604597273
-0.8542338549392491,-0.944397602598647
-0.8712644109804057,-0.9599109708481497
-0.8804754707557412,-0.9666162794276251
-0.8818025005953224,-0.9644794238758293
-0.8752324533079048,-0.9535278584596224
