Values,Values_02_37_55,Values_02_46_34,Values_02_55_15
0.9888769546614692,1.5007766244552434,1.7415764433735974,1.7405332515232048
0.9878118233737816,1.4821726079509523,1.7129715507580727,1.7071137994071277
0.9867425655591938,1.463334652633999,1.6840760964938084,1.6735481025957186
0.9856702437507436,1.4442901636118255,1.654948023581165,1.6399182633748157
0.9845959287357234,1.4250659112674944,1.625642011843908,1.6063000278514408
0.9835206971648652,1.4056879831309728,1.596209429690489,1.5727626823869205
0.9824456291317744,1.3861817440263635,1.5666983247833632,1.5393690425751165
0.98137180573301,1.3665718039370884,1.5371534499250803,1.5061755272501678
0.980300306619409,1.3468819929949054,1.507616320080719,1.4732323083385306
0.9792322075494968,1.3271353429786406,1.47812529623514,1.4405835262610205
0.9781685779558872,1.3073540747034125,1.4487156917203488,1.4082675600184649
0.977110478535676,1.2875595906889623,1.4194198967252345,1.3763173410049574
0.97605895887575,1.26777247251476,1.3902675168943237,1.3447606999114186
0.975015055123875,1.2480124822974863,1.361285522208688,1.313620736724109
0.9739797877161988,1.2282985677612994,1.332498402694334,1.2829162047003826
0.9729541591715816,1.2086488704110678,1.3039283278971507,1.2526619002347583
0.9719391519627834,1.1890807363613487,1.2755953074756845,1.2228690516375587
0.9709357264741671,1.169610729417984,1.247517350675272,1.1935457009739372
0.9699448190550278,1.15025464605286,1.2197106228434964,1.16469707420332
0.9689673401771524,1.1310275319549266,1.192189597516608,1.1363259358817943
0.9680041727045224,1.111943699880544,1.1649672029413376,1.1084329256183643
0.967056170282431,1.0930167485633908,1.1380549621923182,1.0810168742963913
0.9661241558524752,1.0742595824775554,1.1114631263000565,1.0540750987784562
0.9652089202991336,1.0556844322773626,1.0852008000192954,1.0276036744082588
0.9643112212327296,1.0373028757632436,1.0592760600441204,1.001597685112438
0.9634317819127504,1.0191258592452492,1.0336960656185383,0.9760514512985105
0.9625712903145142,1.001163719194298,1.008467161602852,0.9509587360529138
0.9617303983412898,0.9834262040866448,0.9835949741417116,0.9263129303773379
0.9609097211829792,0.9659224963594092,0.9590844991433668,0.902107218373609
0.9601098368215546,0.9486612344049056,0.9349401838252648,0.8783347234077348
0.9593312856824516,0.9316505345392369,0.9111660016126306,0.8549886363622599
0.9585745704302367,0.9148980128865928,0.887765520696742,0.832062327130671
0.9578401559058992,0.8984108071255764,0.8647419665715097,0.809549440525887
0.957128469202296,0.8821955980468545,0.8420982788713847,0.787443977771217
0.9564398998733916,0.8662586308751804,0.8198371628347667,0.7657403647238711
0.955774800272189,0.8506057363106164,0.797961135713111,0.7444335079488192
0.9551334860114716,0.8352423512461746,0.7764725684402184,0.7235188397200026
0.9545162365408508,0.8201735391211591,0.7553737228683387,0.7029923529778996
0.9539232958329544,0.8054040098715467,0.7346667848683222,0.6828506272193753
0.9533548731711132,0.7909381394409465,0.7143538935807042,0.663090846239408
0.9528111440303894,0.7767799888183016,0.6944371670936408,0.6437108085860502
0.9522922510434604,0.7629333225703888,0.6749187248111669,0.6247089315300396
0.9517983050425164,0.7494016268408371,0.6558007067639754,0.6060842492921283
0.951329386168165,0.7361881267896545,0.6370852901017819,0.5878364062122696
0.950885545036131,0.7232958034505267,0.6187747029940115,0.569965645488383
0.9504668039525392,0.7107274099863056,0.6008712361529626,0.5524727940580241
0.9500731581685196,0.6984854873265086,0.5833772521814334,0.5353592441449498
0.9497045771650172,0.6865723791732737,0.5662951929340883,0.5186269319435269
0.94936100595879,0.6749902463662518,0.5496275850710107,0.5022783138698775
0.9490423664208582,0.663741080599359,0.5333770439700246,0.48631634076667857
0.9487485585988904,0.6528267174855712,0.5175462761540275,0.4707444304112564
0.948479462035416,0.6422488489686913,0.5021380803795121,0.4555664386426403
0.9482349370740788,0.632009035083845,0.4871553475233027,0.4407866293931498
0.9480148261466425,0.6221087150704687,0.4726010593954758,0.42640964388282926
0.9478189550338736,0.6125492178443737,0.4584782865990323,0.41244046921195243
0.9476471340939884,0.6033317718370362,0.4447901855491278,0.3988844065656642
0.9474991594528264,0.5944575142121735,0.431539994758093,0.38574703922684267
0.9473748141505138,0.585927499471328,0.4187310304863577,0.37303420057751235
0.9472738692399032,0.5777427074611359,0.4063666818533291,0.36075194225488694
0.9471960848326832,0.5699040507965165,0.39445040549738,0.34890650260977896
0.9471412110895934,0.5624123817145135,0.3829857198686666,0.33750427563646757
0.9471089891517928,0.5552684983743577,0.3719761992321942,0.3265517804700202
0.9470991520109476,0.5484731506197033,0.3614254674612343,0.31605563159101074
0.9471114253162112,0.5420270452194265,0.3513371916845667,0.3060225098608499
0.947145528116758,0.5359308506031716,0.3417150758537097,0.29645913448543243
0.9472011735390956,0.5301852011081656,0.3325628542912375,0.28737223600511186
0.9472780693988396,0.5247907007533125,0.3238842852784649,0.27876853040489186
0.9473759187471475,0.5197479265563795,0.3156831447291709,0.2706546944223435
0.9474944203524088,0.5150574314095244,0.3079632199979939,0.2630373421293544
0.9476332691182596,0.510719746527857,0.3007283038627264,0.25592300285103364
0.9477921564393204,0.5067353834849353,0.2939821887142728,0.24931810047633432
0.947970770496472,0.5031048358482814,0.2877286609856916,0.24322893420929056
0.9481687964937514,0.4998285804270066,0.281971495842083,0.23766166079689344
0.9483859168393,0.4969070781425763,0.2767144521492086,0.23262227826258022
0.9486218112730084,0.4943407745325289,0.271961267730298,0.22811661116281964
0.9488761569437816,0.4921300998957095,0.2677156549172476,0.22415029737810546
0.949148628439499,0.4902754690861344,0.263981296394245,0.2207287764398877
0.949438897772972,0.4887772809611435,0.2607618413218459,0.21785727937564464
0.9497466343272812,0.4876359174878496,0.2580609017294016,0.21554082006729372
0.9500715047640532,0.4868517425102226,0.2558820491497778,0.21378418808296787
0.9504131728982692,0.4864251001770395,0.2542288114701305,0.21259194295280576
0.9507712995433052,0.4863563130306534,0.2531046699589421,0.21196840983919388
0.9511455423299036,0.4866456797504527,0.2525130564257383,0.21191767654718152
0.9515355555028356,0.4872934725480685,0.2524573504636765,0.2124435918132716
0.9519409896989548,0.4882999342061656,0.2529408767163432,0.2135497647997919
0.9523614917103788,0.4896652747492467,0.2539669021016699,0.21523956571272027
0.9527967042364338,0.491389667736062,0.2555386329221379,0.21751612745549898
0.9532462656279892,0.4934732461579134,0.2576592117803361,0.22038234821963187
0.9537098096276858,0.4959160979259406,0.2603317142129775,0.22384089490555834
0.9541869651095178,0.4987182609273828,0.2635591449486647,0.22789420725761486
0.9546773558210764,0.501879717628557,0.2673444336877528,0.2325445025879004
0.9551806001316973,0.5054003892007797,0.2716904302964474,0.2377937809556464
0.9556963107895752,0.5092801291404762,0.2765998992976705,0.24364383065598075
0.9562240946908244,0.5135187163542579,0.282075513535735,0.2500962338643482
0.956763552663261,0.5181158476775058,0.2881198468857671,0.2571523722662502
0.9573142792675884,0.5230711297907417,0.2947353658682752,0.2648134325068714
0.9578758626184396,0.5283840704985779,0.301924420027083,0.2730804112591729
0.958447884227625,0.5340540693318164,0.3096892309175388,0.2819541197144126
0.9590299188716964,0.540080407433016,0.3180318795488117,0.2914351872800453
0.9596215344858158,0.5464622366839652,0.3269542921162712,0.3015240642560015
0.9602222920856698,0.5531985680325722,0.336458223854799,0.3122210232465502
0.960831745719046,0.560288258976204,0.3465452408387854,0.3235261590501329
0.9614494424484252,0.5677300001580641,0.3572166995498013,0.33543938675396334
0.9620749223658116,0.5755223010346223,0.3684737240303,0.3479604377455722
0.9627077186407654,0.5836634745720708,0.3803171804386612,0.36108885333732427
0.9633473576024532,0.5921516209326125,0.3927476488192966,0.37482397568403686
0.9639933588562845,0.600984610113749,0.4057653919039981,0.38916493566089205
0.9646452354355458,0.6101600635074865,0.4193703207614424,0.4041106373530808
0.9653024939881956,0.6196753343510133,0.4335619571169305,0.4196597387963299
0.9659646349988366,0.6295274870462509,0.4483393921721587,0.4358106285959759
0.9666311530456316,0.6397132753325767,0.4637012417653872,0.45256139804485135
0.9673015370917922,0.6502291193053654,0.4796455977258098,0.469909808362716
0.967975270811021,0.6610710812825681,0.4961699752978751,0.4878532526641573
0.9686518329461704,0.6722348405326611,0.5132712565165282,0.5063887122455625
0.9693306977001372,0.6837156668898603,0.5309456294724779,0.525512706865834
0.9700113351579058,0.695508393296663,0.5491885234115905,0.5452212386294348
0.9706932117384356,0.7076073873294952,0.5679945396643787,0.5655097291450694
0.9713757906749872,0.720006521780596,0.5873573784449159,0.5863729496592336
0.9720585325222912,0.7326991443882138,0.6072697616114903,0.607804943908557
0.9727408956888856,0.7456780468276599,0.6277233515419363,0.6297989434919395
0.973422336992774,0.7589354330977525,0.6487086663454263,0.6523472756346482
0.9741023122385086,0.7724628874605115,0.6702149917097638,0.6754412633032254
0.9747802768136558,0.7862513421164881,0.6922302897691732,0.6990711177338835
0.97545568630258,0.8002910448237315,0.7147411054723501,0.7232258235594485
0.9761279971153668,0.8145715266946361,0.7377324710337334,0.7478930168619311
0.9767966671297108,0.8290815704317793,0.7611878091625099,0.773058856640739
0.9774611563435196,0.8438091792906606,0.785088835882672,0.7987078903704913
0.9781209275360112,0.8587415470839155,0.8094154638828571,0.8248229145279626
0.9787754469350456,0.8738650295672789,0.8341457074647581,0.8513848311935692
0.9794241848884973,0.8891651175721476,0.8592555902921467,0.8783725020782439
0.9800666165374526,0.904626412272102,0.8847190572760635,0.9057626015883872
0.9807022224891356,0.920232602991028,0.9105078920630516,0.9335294708169225
0.9813304894874576,0.935966447976696,0.9365916417175338,0.9616449746309147
0.9819509110792404,0.9518097585783724,0.9629375503058412,0.9900783643127848
0.9825629882741894,0.9677433872733824,0.9895105031868854,1.0187961484885257
0.983166230196864,0.983747219992398,1.0162729838954798,1.0477619753404346
0.9837601547289464,0.9998001731898584,1.0431850455570952,1.0769365293365691
0.9843442891403106,1.0158801960968198,1.0702042987944622,1.106277445904602
0.9849181707074538,1.03196427857718,1.097285918069992,1.135739247619324
0.9854813473180812,1.0480284649832703,1.1243826683464282,1.1652733055448588
0.9860333780607063,1.064047874377099,1.151444953840301,1.1948278293639774
0.9865738337983568,1.0799967274401263,1.178420890474808,1.2243478898141857
0.9871022977255788,1.0958483803483354,1.20525640341817,1.2537754767311347
0.9876183659081398,1.1115753658320455,1.231895350809219,1.283049595654444
0.9881216478049458,1.1271494415746302,1.2582796744266338,1.3121064054742688
0.9886117667718928,1.1425416460359743,1.2843495776580516,1.3408793989897616
0.9890883605474768,1.1577223617050587,1.3100437306639494,1.3692996275041425
0.9895510817201896,1.1726613857064507,1.3352995021302314,1.3972959697181628
0.9899995981778036,1.1873280075982595,1.3600532164625736,1.424795444209294
0.9904335935388524,1.201691094109525,1.3842404347122534,1.4517235637256467
0.9908527675666606,1.2157191804799894,1.4077962569592766,1.4780047284178277
0.9912568365664586,1.2293805679735628,1.430655643319824,1.5035626540039138
0.9916455337661406,1.242643427055361,1.4527537502274517,1.5283208297738362
0.9920186096813784,1.2554759056473557,1.4740262781802085,1.5522030003208676
0.9923758324657976,1.2678462418027698,1.494409826739678,1.5751336639956677
0.99271698824704,1.2797228800815612,1.5138422523175177,1.5970385804018088
0.9930418814495052,1.2910745908634529,1.532263024084202,1.617845278713528
0.9933503351046342,1.3018705917936104,1.5496135733095815,1.6374835583992333
0.9936421911495412,1.312080670537721,1.5658376315458191,1.6558859739740757
0.9939173107148292,1.321675308013169,1.5808815533070677,1.672988295750921
0.9941755744023232,1.330625801272996,1.5946946192817633,1.6887299391934305
0.9944168825534578,1.338904385241665,1.6072293166289904,1.7030543563876634
0.9946411555089106,1.3464843525244037,1.6184415935167562,1.715909384279137
0.9948483338600296,1.353340170577581,1.628291085780467,1.727247545669279
0.9950383786924364,1.3594475955627228,1.6367413143140193,1.7370263003983595
0.9952112718220996,1.3647837822867248,1.6437598525946204,1.7452082456609979
0.9953670160239626,1.36932738968628,1.6493184644827634,1.7517612658408035
0.9955056352531096,1.3730586813891703,1.6533932131403166,1.7566586337371621
0.9956271748581952,1.3759596209593647,1.6559645425216298,1.7598790661421047
0.9957317017867368,1.378013961479854,1.6570173333610887,1.7614067378016531
0.995819304781598,1.379207329200271,1.6565409359387016,1.7612312584992742
0.9958900945678212,1.3795273010163522,1.6545291820812378,1.7593476184215686
0.9959442040286908,1.3789634755865086,1.650980378880755,1.7557561070850758
0.9959817883697194,1.3775075379155763,1.645897286474396,1.7504622109255208
0.9960030252689585,1.3751533172480663,1.6392870819513026,1.743476494204093
0.9960081150118384,1.3718968381136143,1.6311613110600611,1.7348144672209034
0.99599728060845,1.3677363643566076,1.6215358289022035,1.7244964449877256
0.995970767890982,1.3626724359624265,1.6104307302789664,1.7125473985947817
0.9959288455887446,1.3567078984665255,1.597870269812419,1.6989968005434173
0.9958718053780256,1.3498479247039927,1.583882771468882,1.6838784644182676
0.9957999619037542,1.34210002862234,1.568500526678949,1.667230378473037
0.995713652769792,1.3334740708660733,1.5517596799331053,1.6490945320753685
0.9956132384944292,1.3239822558068413,1.5337001005255213,1.6295167335310046
0.9954991024275406,1.3136391196994892,1.5143652390891151,1.6085464176079851
0.9953716506256652,1.3024615096348722,1.4938019676548957,1.5862364411219134
0.995231311681194,1.2904685529948796,1.4720604022349772,1.5626428652009858
0.9950785365017142,1.27768161714109,1.449193707299519,1.5378247233032962
0.994913798035552,1.264124259129901,1.4252578820122548,1.511843774659262
0.9947375909394792,1.2498221653200845,1.400311528652456,1.4847642435223303
0.9945504311846236,1.2348030808271735,1.3744156042522764,1.4566525453529222
0.9943528555966298,1.2190967288818586,1.347633157079814,1.4275770017944813
0.9941454213262768,1.202734720273773,1.3200290501747751,1.3976075469712739
0.993928705246864,1.1857504531720993,1.2916696746321603,1.3668154281840035
0.9937033032749312,1.1681790037595703,1.2626226557467606,1.3352729044957294
0.9934698296110857,1.1500570082333643,1.232956555409498,1.3030529469284746
0.9932289158980764,1.1314225368577644,1.2027405743137003,1.2702289440574066
0.9929812102935608,1.1123149608657688,1.1720442575529957,1.2368744166711385
0.9927273764554952,1.0927748131166934,1.1409372070968893,1.2030627448992046
0.9924680924384895,1.0728436434986055,1.1094888044064486,1.1688669107958858
0.9922040495000644,1.0525638701403253,1.0777679461355043,1.1343592588621356
0.991935950816263,1.0319786275437577,1.0458427954610805,1.099611276406442
0.991664510106768,1.0111316127810752,1.0137805511308684,1.0646933950344695
0.991390450170288,0.9900669309014092,0.9816472358159416,1.0296748139354706
0.9911145013317588,0.9688289406816996,0.9495075048595716,0.9946233450486804
0.990837399803608,0.947462101818987,0.9174244760112812,0.9596052796554164
0.9905598859641714,0.9260108246081632,0.8854595802693247,0.9246852754734518
0.990282702557116,0.9045193230772022,0.8536724335256074,0.889926262944482
0.9900065928166064,0.8830314724717999,0.8221207283362655,0.8553893691114159
0.9897322985237408,0.8615906718812728,0.7908601448207068,0.8211338572662941
0.9894605580006828,0.8402397126990176,0.7599442794435654,0.7872170804310163
0.9891921040496874,0.8190206535020482,0.7294245902435347,0.7536944466843282
0.9889276618450956,0.7979747018255187,0.699350356945413,0.7206193943710141
0.988667946787102,0.7771421032002387,0.6697686543205535,0.6880433753085402
0.9884136623268964,0.7565620377167921,0.640724337141159,0.6560158442312393
0.9881654977734236,0.7362725242809679,0.6122600350950115,0.6245842528713942
0.9879241260926984,0.7163103326335944,0.5844161560931787,0.5937940472579253
0.9876902017111112,0.6967109031248219,0.5572308964870508,0.5636886670083251
0.9874643583347036,0.6775082741594084,0.5307402568268478,0.5343095455899342
0.9872472067967246,0.6587350171661062,0.5049780619202299,0.5056961107230354
0.987039332946126,0.6404221788906839,0.4799759840856282,0.4778857842858074
0.986841295589778,0.6225992307702266,0.4557635686390824,0.4509139812598999
0.9866536245013175,0.6052940251116534,0.4323682607912236,0.42481410741225906
0.9864768185094346,0.5885327577746335,0.4098154332709987,0.3996175555539002
0.9863113436782844,0.5723399370432922,0.3881284141234427,0.3753537003394293
0.9861576315923632,0.5567383583637477,0.3673285142506434,0.35204989167536627
0.9860160777578226,0.5417490846216999,0.3474350543761115,0.32973144690614126
0.9858870401315892,0.5273914316427178,0.3284653912176019,0.3084216419794716
0.9857708377890588,0.5136829586046452,0.3104349427377096,0.28814170189103855
0.9856677497402856,0.5006394630639551,0.2933572124303343,0.2689107907192669
0.9855780139037634,0.4882749803187476,0.2772438126492501,0.2507460015971849
0.985501826245842,0.4766017868434604,0.2621044870597298,0.23366234697549496
0.9854393400927988,0.4656304075563643,0.2479471323321496,0.2176727495452473
0.9853906656213706,0.4553696266960266,0.2347778192326591,0.20278803417534824
0.9853558695323772,0.4458265021067191,0.2226008132946287,0.18901692120811017
0.9853349749107284,0.4370063827513776,0.2114185952755276,0.17636602145119412
0.9853279612738436,0.4289129292912647,0.2012318816207414,0.16483983317650722
0.985334764809117,0.4215481375867991,0.1920396451567943,0.15444074141302006
0.9853552787997548,0.4149123649943358,0.1838391362450561,0.14516901979859723
0.9853893542369224,0.4090043593457769,0.1766259046269484,0.13702283523106304
0.9854368006148588,0.4038212905133204,0.1703938221832157,0.12999825553093847
0.9854973869042908,0.3993587844703477,0.1651351068249544,0.12408926030513014
0.9855708426982832,0.3956109597733478,0.1608403477275357,0.11928775517955822
0.985656859523461,0.3925704663927886,0.1574985321015463,0.11558358954201743
0.9857550923084818,0.39022852683162,0.1550970736928177,0.11296457792537269
0.9858651610005996,0.3885749794707766,0.1536218431805915,0.11141652513456678
0.9859866523203056,0.3875983240855697,0.1530572006394089,0.11092325521508162
0.9861191216431782,0.3872857694783095,0.1533860302104732,0.11146664434174769
0.9862620949974562,0.3876232831714835,0.1545897771207168,0.11302665770246913
0.9864150711652168,0.3885956431041695,0.1566484871709631,0.11558139043996887
0.9865775238746588,0.3901864912722586,0.1595408488024455,0.11910711270973537
0.98674890407061,0.3923783892482698,0.1632442378399166,0.12357831890987275
0.9869286422502236,0.3951528755126363,0.1677347649950297,0.12896778113409202
0.9871161508506974,0.3984905245210576,0.1729873262002673,0.13524660689566032
0.98731082667593,0.4023710074268308,0.1789756558323827,0.1423843011702979
0.987512053349109,0.4067731543691092,0.1856723828681389,0.15034883279981873
0.987719203778532,0.4116750182300971,0.1930490900021213,0.15910670529646165
0.9879316426242368,0.4170539397554852,0.201076375740167,0.16862303207977553
0.9881487287535022,0.4228866139234917,0.2097239194681083,0.17886161617252352
0.9883698176737292,0.4291491574384626,0.2189605494736557,0.18978503436704885
0.9885942639318386,0.4358171772155639,0.2287543138859611,0.20135472586299116
0.9888214234699012,0.4428658397134855,0.2390725544724679,0.21353108535453882
0.9890506559274468,0.450269940962396,0.2498819832147051,0.22627356052616665
0.9892813268815696,0.4580039771255819,0.2611487615602627,0.23954075388659674
0.9895128100167432,0.4660422154235343,0.2728385822240274,0.25329052884010367
0.9897444892169744,0.474358765241215,0.2849167533864715,0.2674801198575542
0.9899757605737576,0.4829276492311523,0.2973482851105316,0.28206624656935436
0.9902060343040128,0.4917228742179491,0.3100979777701272,0.29700523155768516
