Values,Values_04_33_26,Values_04_44_21,Values_04_55_15,Values_05_06_06,Values_05_17_02,Values_05_27_45,Values_05_38_22,Values_05_48_30,Values_05_58_35,Values_06_08_35,Values_06_18_19,Values_06_28_05,Values_06_38_07,Values_06_48_10,Values_06_58_20,Values_07_08_20,Values_07_19_00,Values_07_29_34,Values_07_39_44,Values_07_49_52,Values_08_00_00,Values_08_10_07,Values_08_20_15,Values_08_30_23,Values_08_40_30,Values_08_50_38,Values_08_54_17
0.8127372309022132,0.7217618481934732,0.7090287871821732,0.6887838005967976,0.6655151998308707,0.6409649834174058,0.6158482090025417,0.5907183332943435,0.5660413568480016,0.5421849898224865,0.5194088759434519,0.4978657497486126,0.4776134813473459,0.458634242326516,0.4408559918130406,0.4241724268252619,0.4084592781924905,0.3935864563509968,0.3794266366562961,0.3658613379821602,0.3527854963461621,0.3401111586080824,0.3277704291550869,0.3157173800413271,0.3039284217925379,0.2924007054080014,0.2811484716275939,0.2771698814321349
0.8419708154684963,0.7511325523039108,0.7384010999571752,0.718177259600329,0.6949339639158265,0.6704090132650146,0.645316256414913,0.6202084631886378,0.5955511846568967,0.5717118869754505,0.5489501566430092,0.5274188274221516,0.5071759858373562,0.4882040972289053,0.4704314589219026,0.4537521285610523,0.4380422090477758,0.4231719919864199,0.4090145456524368,0.3954517973264108,0.3823791080232672,0.3697089615262257,0.3573738985336966,0.3453284059488823,0.3335492603628183,0.3220339005126578,0.3107967506744984,0.30682427435531934
0.8769427653263485,0.7862014309739583,0.7734582411127798,0.7532476280830908,0.7300220523141119,0.7055145984330433,0.6804379374522324,0.6553442498731316,0.6306987397132401,0.6068687235862306,0.5841138109429428,0.562586996791025,0.5423466267073507,0.5233754844881536,0.5056022159554839,0.4889212400013152,0.4732090276140276,0.458336247765339,0.4441763621530585,0.430611714466433,0.4175381082607706,0.4048684919351831,0.3925358792297081,0.3804952146819152,0.3687236851006246,0.3572190566953205,0.3459959667171143,0.3420293860282488
0.9179561687894224,0.8272606935472911,0.8144894460817573,0.7942827760978273,0.7710661059864786,0.7465671401607521,0.721497407348267,0.6964086163162688,0.6717657463707575,0.647936076238246,0.6251793319651119,0.6036487410403887,0.5834029556821022,0.5644251039901984,0.5466441887155937,0.5299549866932889,0.514234327993802,0.4993532499179626,0.4851856033724882,0.4716141528419366,0.4585351598493453,0.4458620646769967,0.4335283920516291,0.4214895894760319,0.4097233014547785,0.3982276647921525,0.3870175618451612,0.3830566574267088
0.9651742399996316,0.8744621084404876,0.8616434251746731,0.8414301327109829,0.8182124159876326,0.7937117704222836,0.7686386222558044,0.7435443480972392,0.7188938470174425,0.695054490868314,0.6722862313162358,0.6507426103114772,0.6304826403118599,0.6114898212881029,0.5936935196098131,0.5769888625684542,0.5612530247364941,0.546357396701849,0.5321762087602033,0.5185926460286213,0.5055034404050148,0.4928225500852975,0.4804840492771742,0.4684439358379072,0.4566803624781635,0.4451918830031854,0.4339936597602069,0.43003821495210115
1.0185870061081836,0.9277838478088688,0.914895261542812,0.8946636304758508,0.8714339136631014,0.8469203870986223,0.8218324182232053,0.796721214622479,0.7720517636747526,0.7481916827041964,0.7254012752230545,0.7038344918697382,0.6835507660330944,0.6645339994626916,0.6467139272690395,0.6299860153072576,0.6142277619429976,0.5993108892019815,0.5851099903702797,0.5715086654255153,0.5584041249587122,0.5457108688698729,0.5333635590173816,0.5213187923728965,0.5095552829309132,0.4980720509620235,0.4868845764510096,0.4829343790650739
1.077984032442149,0.9870034060527324,0.9740193912123832,0.9537567346861292,0.9305032481947508,0.9059647793428072,0.880849683346383,0.8557091864617041,0.8310085584680407,0.8071158375079912,0.7842918239998644,0.7626909851611119,0.7423732441674364,0.7233229374564574,0.7054701726671914,0.6887107377494195,0.6729224275014617,0.6579772659179848,0.643750185270906,0.6301251878540335,0.6169999659638415,0.6042895815677238,0.5919293209454984,0.5798764294273204,0.5681102373015353,0.5566302834847183,0.5454524059781276,0.5415072463056283
1.1429342125489272,1.0516776009265054,1.0385696677461274,1.0182625551178144,0.9949729445435478,0.9703968316111784,0.9452416070738834,0.9200587283737988,0.8953139682252946,0.8713759851668312,0.8485062417701116,0.8268598446550861,0.8064972848323355,0.7874033700243473,0.7695085831500614,0.7527090131134728,0.7368827166691344,0.7219019819065059,0.707642047428414,0.6939872972985138,0.680835901895058,0.6681035008511851,0.6557260389932235,0.6436614586803693,0.6318897626559774,0.620411062946868,0.6092415986361549,0.6053012614337092
1.2127735901930603,1.1211306132146182,1.10786746339371,1.087501988484233,1.0641635864732597,1.0395367475704336,1.014327944464953,0.989089102476776,0.9642867443769564,0.9402903735855056,0.9173623012376096,0.8956584121645056,0.8752398533948528,0.8560919449190946,0.8381455470220736,0.8212970237534265,0.8054246518638605,0.7904009365448742,0.7761013804114836,0.7624107195050811,0.7492275906360402,0.7364682205007087,0.7240692425824977,0.7119893431850843,0.7002092539416791,0.68872971625752,0.6775674160309144,0.6736316637697037
1.2866024767754132,1.1944513147601417,1.1809990517719369,1.1605611327073644,1.1371612619207934,1.1124705273553963,1.087194525137353,1.0618859076243192,1.0370122206168084,1.0129440618133394,0.9899447989926076,0.9681712507606628,0.9476853192999328,0.9284728829327282,0.9104651811795548,0.8935588228859692,0.8776322551239358,0.8625581434851667,0.8482122016976974,0.8344794775548314,0.8212590532468804,0.8084677442710799,0.7960428974493609,0.7839439869593685,0.7721525291244106,0.7606699523360201,0.7495134377716243,0.7455819820673337
1.363292023999039,1.2705000327292293,1.2568224159015486,1.2362981134368116,1.2128244078084331,1.188056831959254,1.1627001374107104,1.1373079822738152,1.1123492324570978,1.0881958534659106,1.0651124994204708,1.0432570954397549,1.022692409598264,1.0034049303685677,0.985326278694602,0.9683532736050552,0.9523644750550164,0.9372326422225058,0.9228336357204446,0.9090527633861,0.8957895210639703,0.8829613057448816,0.8705061954786452,0.8583844920754125,0.8465785508666102,0.8350905458088194,0.8239382047631533,0.8200106627054282
1.4415011947249987,1.347925683719145,1.3339844121675482,1.3133602508164273,1.289800979740896,1.2649441576388054,1.2394937079898352,1.2140045886990174,1.188947304104787,1.1646954835189445,1.141515318026033,1.1195660291775704,1.098911373722544,1.0795385084916211,1.0613794389832167,1.0443311559921935,1.0282722673398368,1.013075548716308,0.9986169315686378,0.9847819197780766,0.97147037938714,0.9586002713317086,0.9461104147930952,0.933961973777386,0.9221381947793726,0.9106420566898868,0.8994918888307711,0.8955677209783944
1.5197023971708892,1.4251915358797758,1.410946546376759,1.3902098210852092,1.3665541995654922,1.3415965716749585,1.3160400268948784,1.2904411266583122,1.2652723492369118,1.2409093036012313,1.2176199879417111,1.1955651268802907,1.1748096008627138,1.1553413002549269,1.1370926199059277,1.1199606808235836,1.1038240665692045,1.088555482191161,1.0740308419504712,1.0601357690174724,1.0467704437245835,1.033853362285003,1.0213240860373154,1.0091446698178643,0.9972993008819812,0.9857918233235192,0.9746412268058762,0.9707196539696075
1.596219001399415,1.5006128176348383,1.486022580795158,1.4651616319980143,1.441400099785884,1.4163312284401692,1.3906572365523244,1.3649365954304893,1.3396441046450396,1.3151576848857014,1.2917474289326476,1.2695757868509214,1.2487089099561293,1.2291354948036286,1.210788332880787,1.193564631626849,1.177342871915595,1.161995591504729,1.1473985877762272,1.133437513677375,1.1200127952115104,1.107043423658361,1.0944696942094925,1.0822545749243284,1.0703832408705327,1.0588604630125895,1.0477059554436543,1.0437858521093597
1.6692652714070702,1.5723967042985834,1.5574185038641817,1.5364229446503783,1.512547398225896,1.4873581998998413,1.4615566198787031,1.4357033397818062,1.4102758331139078,1.385654675860121,1.362112357224145,1.33981328927648,1.318825053125663,1.2991372320678374,1.280683024940029,1.2633596807749978,1.247045494224477,1.2316127306720277,1.216936960086861,1.2029037634933362,1.189413731564701,1.1763862990580238,1.1637624775078004,1.151506164592196,1.1396035682308563,1.1280604503071774,1.1168973201782488,1.112977083533656
1.7370055167623886,1.638701502851614,1.6232916887366595,1.6021525718602043,1.5781565368539503,1.5528394581730394,1.5269015287116854,1.5009059249918628,1.4753331444946098,1.450566767821016,1.4268819929461332,1.4044454425583135,1.3833262974884335,1.3635151165385513,1.3449455210703465,1.3275147572748196,1.3111008465650795,1.295575670033697,1.2808144503153225,1.2667025838662187,1.2531407336773768,1.240048715889199,1.2273682324839523,1.215064122065029,1.203123669583222,1.191553695804167,1.1803755849410609,1.1764529800184558
1.79759634238412,1.6976789036479505,1.6817931088746143,1.66050302346951,1.6363817573154655,1.610930884740244,1.5848493291471637,1.5587030194898035,1.5329758156186064,1.50805465101208,1.484217750609706,1.4616342056404232,1.4403749764949587,1.4204316946608817,1.4017384248065452,1.3841923680016182,1.3676711840012843,1.352046253041155,1.3371923232452965,1.322994484904035,1.309353371444755,1.2961891094716718,1.2834440587488003,1.2710840066853208,1.259097360422879,1.2474920736221131,1.23629049620416,1.232362479445426
1.849263661535744,1.74755101336764,1.7311443404555154,1.7096974373532352,1.6854479604158066,1.6598590620543852,1.6336281281729137,1.6073240582328847,1.5814343910038582,1.5563497522178589,1.5323517123010548,1.5096120948898166,1.48820382819961,1.4681197220611115,1.4492943120747277,1.4316247161164055,1.4149881450144872,1.399255359733803,1.384300502319061,1.3700082291425677,1.3562790353313086,1.3430332807526515,1.3302139459751832,1.317787774124305,1.3057443432211735,1.2940928226112152,1.2828566329926985,1.2789191588405147
1.8903620045697425,1.7866696633611914,1.769696838467984,1.7480887837090793,1.72370983827127,1.6979803371623758,1.6715957719281975,1.6451281778695732,1.6190690562479753,1.5938130468284104,1.569645378096922,1.5467408719589864,1.52517461929611,1.5049407223347389,1.4859742233837656,1.468172125584063,1.4514111077215304,1.4355611946296931,1.420495789893533,1.4060989856668216,1.392271026718621,1.3789324261202558,1.3660267472732373,1.3535216982110994,1.3414080832960815,1.3296963824130226,1.3184112096797147,1.3144590268439174
1.919354223896265,1.8134961356954828,1.7959116426447048,1.774139507937167,1.749631453158299,1.723760340126204,1.6972193072325934,1.670583624281576,1.6443489937402134,1.618914364117044,1.5945689216140382,1.571490749762953,1.5497573013118564,1.5293640930848926,1.5102467193762346,1.4923020461400345,1.4754061445695683,1.4594281920197745,1.4442407246848814,1.429727142025175,1.415787327428858,1.4023418685096771,1.389334876656722,1.3767350402675107,1.3645344561390031,1.352745025365803,1.3413926993413008,1.3374191456932762
1.9351536573851733,1.8269435126528069,1.808701757793577,1.7867638716711942,1.7621285358099958,1.7361162437742117,1.709417207423562,1.6826099486350394,1.6561945523047394,1.6305745330267154,1.6060433137033343,1.5827824951960063,1.5608720930088882,1.5403091684397132,1.521029923889268,1.502931077525535,1.485888028763431,1.4697690061433657,1.454445557900567,1.4398002692529577,1.425732557331737,1.4121630120268165,1.399036265796039,1.3863220136761751,1.374013725912137,1.3621248553008083,1.350682859290068,1.346679667941559
1.9366025867796124,1.825854863685288,1.8069102672811168,1.784806007772392,1.760046484013908,1.7338947076491042,1.7070372641708744,1.680055850268004,1.653455044826207,1.6276431384454022,1.6029180413761763,1.5794651146984662,1.5573671365185644,1.5366228496118497,1.5171691327538912,1.4989025603595636,1.4816978111448973,1.4654220782100218,1.4499458148440902,1.435150682903574,1.4209355401296406,1.4072209183506144,1.393951957447258,1.381099401252165,1.3686581940896236,1.3566434950427488,1.3450844650971714,1.3410415890820715
1.922751959752488,1.8092836940143813,1.7895909724599235,1.7673205924266815,1.7424410563500017,1.7161525995804314,1.689137344840386,1.6619799774432065,1.6351895990510972,1.6091794275482418,1.5842520740062145,1.5605968836267885,1.5382995924442262,1.517360767859105,1.4977180465969056,1.4792678808814614,1.4618841992960796,1.4454330927481946,1.429783831937086,1.4148170647300575,1.4004310141921044,1.3865461116103717,1.3731080094955916,1.360088563609356,1.3474843171205464,1.335312317950765,1.3236036600204506,1.3195091402645287
1.8968243829542013,1.7804573161944308,1.7599718786676697,1.7375363485397055,1.712541885147555,1.6861205225384115,1.6589489402837638,1.6316145041902297,1.6046307719655195,1.578415970105726,1.553277577610756,1.5294091220946395,1.506899484402759,1.485751204501676,1.4659027728569791,1.4472505613594506,1.4296677427193238,1.4130192640165615,1.397173150970485,1.3820089715628097,1.3674242630106148,1.353339337467856,1.3397003897010722,1.3264804764344016,1.313677892736078,1.3013117892041937,1.2894154564662197,1.285255348522244
1.865300050250836,1.7458560780133938,1.724532789130555,1.70193326811476,1.67682942145958,1.6502794486241137,1.6229534483311134,1.5954410326144937,1.568260051423234,1.541833751120698,1.5164746001559664,1.4923804825175628,1.4696436038046932,1.4482686308454158,1.4281950194457618,1.4093191250255617,1.3915133843387888,1.3746415865043102,1.3585704780842294,1.343178509669042,1.3283625100042418,1.3140426826133946,1.3001658244446062,1.2867063144561222,1.2736643874197586,1.2610615478949914,1.2489335867783975,1.244691808263133
1.8310561795109872,1.7083469360365768,1.6861374689939062,1.663374583705156,1.638166815085141,1.61149247695306,1.584013764037591,1.556321971130856,1.528938983294672,1.5022930148875848,1.4767016079439632,1.4523671604378905,1.4293853824714362,1.407763233418707,1.3874412651408892,1.3683159043464248,1.3502588984053283,1.3331328925440014,1.3168033492077555,1.3011475943413,1.286061757316307,1.271465977423071,1.2573077505522474,1.2435629395312653,1.230233950684042,1.217344941068158,1.2049345547198391,1.2005925592704372
1.7934223633755804,1.6672447497661615,1.6440964527718849,1.6211700702879317,1.5958636503583443,1.5690690383062036,1.5414389844111924,1.5135657561909135,1.4859749125448387,1.4590995147995744,1.4332622230248808,1.4086700908692995,1.3854225147311905,1.3635289268940176,1.3429311289117318,1.3235257344614435,1.305183878880495,1.2877671100195622,1.2711396349399704,1.2551776827895762,1.239776729770673,1.2248569352747098,1.210366634487513,1.1962833835231843,1.182612044050522,1.1693797794860037,1.156628497030321,1.1521649809485883
1.7521271174528512,1.6222652467056284,1.5981216304749966,1.575031043488098,1.549631275395266,1.5227205967185846,1.494940528424126,1.466883427235694,1.4390780377645978,1.4119620602995382,1.38586326499869,1.3609934792419691,1.337455966352772,1.315262827079294,1.2943572925870506,1.274636312496882,1.255970524932516,1.2382204667810033,1.2212491599267716,1.2049318074732236,1.1891633233505616,1.173864018532573,1.158983258172892,1.1445005550640426,1.1304235675931138,1.1167828798027868,1.1036241337711956,1.099014887152355
1.7071694309753511,1.5733963115391951,1.5481975111062285,1.5249416459590437,1.4994541232496963,1.4724320120639192,1.4445035460674691,1.4162600861204209,1.3882329238651478,1.3608640849110891,1.3344863758518508,1.3093164841871694,1.2854617163534257,1.2629370529687534,1.241687364663038,1.221610125034051,1.202575634409787,1.184443552939341,1.1670758372788088,1.1503467864319403,1.1341508957130266,1.1184088139677195,1.1030711844367076,1.0881198004609811,1.0735655219283435,1.0594428333054071,1.0458016493532318,1.0410194489398215
1.6583279730246212,1.5204071769442218,1.494090460941293,1.4706681447581322,1.4450990787543565,1.4179709852274849,1.3898964491490515,1.361464519251644,1.3332082197414192,1.305573462260984,1.2788979361180135,1.2534032349425432,1.229200876470305,1.2063089491531616,1.1846742068267313,1.164194880384726,1.144741144060198,1.1261719718079803,1.1083484335929508,1.091144106288666,1.0744532715544577,1.0581971652560955,1.042328021683018,1.0268303056994783,1.011718552667736,0.9970316977047312,0.9828245361545052,0.9778390938427024
1.60548268356442,1.463170951442936,1.4356715265800426,1.4120818742446293,1.386438536795585,1.3592112466146546,1.3309942460818376,1.3023726932690578,1.2738803272793735,1.24596635844327,1.2189731083976296,1.1931270720475746,1.1685441338754543,1.1452457348334382,1.1231807935100082,1.1022485832848112,1.082319424574272,1.0632518612372497,1.044906323258544,1.027155916851772,1.0098949852929346,0.9930456717241144,0.9765621865606764,0.9604321304164656,0.9446742622377454,0.9293325921857166,0.9144674767745496,0.9092454921880222
1.5485076109989238,1.4015578780219442,1.3728098711797436,1.3490527779421595,1.3233440533314034,1.2960263292245102,1.2676724510331263,1.2388618138513043,1.2101276222644108,1.1819216260034646,1.1545904138999767,1.1283653146717434,1.1033667166479408,1.0796196743394908,1.0570755942655774,1.0356351361132308,1.0151691079706782,0.9955359548948164,0.9765957917499856,0.9582215848395932,0.9403080937972148,0.9227787685995964,0.9055902599414514,0.8887338472070597,0.8722331392102002,0.8561379222666368,0.8405148685029298,0.8350201901228843
1.487289631236393,1.3354547138071573,1.3053923983235751,1.2814691559705005,1.255706215209864,1.2283095756500082,1.1998272459277546,1.1708306610622372,1.1418509807329835,1.1133415375688025,1.085652687951718,1.0590204510065226,1.033569830780121,1.0093297716283365,0.9862545361881528,0.964246579543414,0.9431776168711964,0.9229064107387848,0.9032931740450398,0.8842111530608139,0.8655559670285039,0.8472528594340653,0.8292614707380139,0.8115773853876533,0.7942297691282098,0.7772749630441449,0.760786782324632,0.7549807042969634
1.4217468238896682,1.264783763106916,1.233343031076262,1.2092570664322488,1.1834541608770883,1.155993793087559,1.127395289553094,1.0982195742431466,1.068993961620019,1.0401721873831005,1.012107720080771,0.9850410348915868,0.9591018298005956,0.9343232281292552,0.910662764335226,0.8880251693326467,0.8662835711092938,0.8452975606636003,0.8249279602968171,0.805048814775953,0.7855571432425216,0.7663805635155364,0.7474823457821532,0.7288630921044742,0.7105583137436515,0.6926317612585797,0.6751652900664783,0.6690070020956562
1.351819746487503,1.1894947777372618,1.1566148473068358,1.1323725712530477,1.10654793114042,1.0790437234125714,1.0503463282403662,1.021003228181285,0.991535774796834,0.9623966775203288,0.933941683569934,0.9064153821719216,0.8799521995588618,0.8545897358804423,0.830289261709886,0.8069583404970065,0.7844721125183134,0.7626916115289387,0.7414788879664697,0.7207094109615152,0.7002822444113099,0.6801280612212572,0.6602144953084781,0.640547966213962,0.6211711992644413,0.6021562812703565,0.5835940686406798,0.5770412704309026
1.277486275846345,1.1095804133724876,1.0752057574977616,1.0508175015724923,1.0249943118039315,0.9974719759080074,0.9686992410872592,0.9392068189363996,0.9095076386843964,0.8800516794068995,0.8511959323495271,0.8231886327356879,0.7961689129980668,0.7701791503398764,0.7451848632627307,0.721097083737815,0.6977936633214205,0.6751378035190182,0.6529935166963858,0.6312384367541513,0.609774427685369,0.5885360021238298,0.5674959872277958,0.5466675058213679,0.5261014415108064,0.5058792091748484,0.4861016812851282,0.4791113676797454
1.19876259509746,1.025077740921598,0.9891601959340884,0.9646411972436956,0.9388486058016374,0.9113408415209644,0.8825239181541493,0.8529080359481442,0.8229948812618021,0.7932297010367169,0.7639694718444573,0.7354654609520657,0.7078614137084958,0.6812047777018595,0.6554658746634232,0.630559920529301,0.6063682797627095,0.5827571620950149,0.5595933960366387,0.5367576401216201,0.5141554278530092,0.4917260016294794,0.4694483056879669,0.447343133629833,0.4254705398130768,0.403922313730479,0.3828104006544291,0.37533981132497163
1.1157113843393285,0.936076858847376,0.898577859762859,0.8739492412619789,0.8482233397992535,0.8207709758102394,0.7919499393190527,0.7622457673006726,0.7321457095728638,0.7020879626007032,0.6724279838141523,0.6434192917839985,0.6152100628154243,0.5878530886196313,0.5613240851029752,0.5355432433923505,0.5103963445278468,0.4857535637173421,0.4614855222851998,0.437476884429076,0.4136378370948051,0.3899133462298244,0.3662894869161115,0.3427957651550303,0.3195024759818125,0.2965128710317774,0.2739510507623851,0.2659587674252404
1.0284464851463406,0.8427258260810684,0.803618695413068,0.7789083752688362,0.7532930766283245,0.7259461046780217,0.6971711880380856,0.6674246501226463,0.6371757353076591,0.6068529419391027,0.5768084390385295,0.5472970278268463,0.5184710250630167,0.490388804183136,0.4630320894114372,0.4363269055189889,0.4101644503871424,0.3844199353426008,0.3589688712307057,0.3337010276047205,0.3085323397297652,0.2834145891187227,0.2583420772428902,0.2333541270367371,0.2085323872306844,0.183992682958829,0.1598723586879682,0.15131951872553034
0.9371386186054927,0.7452364686231132,0.7045086732866558,0.6797521283965546,0.654299855524967,0.6271182619809609,0.5984508933672377,0.568719940850118,0.5383727098303351,0.507825019402338,0.4774237015955602,0.4474236635117529,0.4179809415093508,0.3891596717050063,0.360948206340601,0.3332793151733072,0.3060506984021908,0.2791437783104787,0.2524401640449963,0.2258359411400611,0.1992539905412525,0.1726540895148055,0.1460399308736789,0.1194618068147403,0.0930138579609204,0.0668255977911321,0.041048688072157,0.03190027043051046
0.8420198500202397,0.6438887252128058,0.6015440066844198,0.5767848126028035,0.551556909653304,0.5246112023858223,0.4961247343605222,0.4664803267406343,0.4360990737711613,0.4053808075838306,0.3746646874798879,0.344204323867791,0.3141588986731768,0.2845984108188899,0.2555184427532457,0.2268594527067006,0.198526795714091,0.1704093680741205,0.1423961836045983,0.1143909515322859,0.0863247842375353,0.0581667079354248,0.0299310242302878,0.0016801756383897,-0.0264780632182079,-0.0543993952585336,-0.0819168077437535,-0.091690680492961
0.7433873730832364,0.5390340914154336,0.4950943722597726,0.4703844468824328,0.4454512285239341,0.4188225605066283,0.3906025784295283,0.3611292471977436,0.3307928827770585,0.299973716551648,0.2690006134074435,0.2381242454625377,0.2075061905588933,0.1772223026740455,0.1472759509101914,0.117616230296754,0.0881573448422013,0.0587969927620762,0.0294329748226554,-2.199185755811421e-05,-0.0296272095559015,-0.0594030975038962,-0.0893234969140627,-0.1193126280395672,-0.1492479604514046,-0.1789693629515431,-0.2082935031057056,-0.2187163112162239
0.6416060004283416,0.4310975462037225,0.385604520672213,0.3610040125545096,0.3364443827553364,0.3102241884088169,0.2823682982716974,0.2531641788194194,0.2229665687019266,0.1921322149273967,0.160976792892117,0.1297461492618849,0.0986033123212662,0.0676298469202301,0.036837386996398,0.0061845840996886,-0.02440430559682,-0.0550214201092236,-0.0857587426315576,-0.1166931150400414,-0.1478728587449974,-0.1793065064486897,-0.2109547888552581,-0.242727422482371,-0.2744860460808631,-0.3060537149289868,-0.3372298986674789,-0.3483175887420988
0.5371092344255969,0.3205778449435886,0.2735941726945913,0.2491709562302896,0.2250715527632664,0.1993606391497379,0.1719776603866653,0.1431539003479519,0.1132035722852294,0.0824558387367329,0.0512100430767643,0.019705076157675,-0.0118957404053479,-0.0435054396767456,-0.075103758290212,-0.1067216355226532,-0.1384235897263546,-0.1702902372248325,-0.2024019053971727,-0.2348235473218616,-0.2675910989028178,-0.3006998790314555,-0.3340962795653762,-0.3676743961290818,-0.4012790363453087,-0.4347155602290373,-0.4677654763981275,-0.47952550836737906
