Values,Values_00_26_28
-0.6073681020955463,-0.607920147452526
0.0898414495398277,0.08932345047648
0.182471857820429,0.18195909991357523
0.1861254886400316,0.18561429792206874
0.1887703541851625,0.18826076930063676
0.1926055156245336,0.19209763694393986
0.1992979067232705,0.19879189085018464
0.2092284600923603,0.20872451178674872
0.2227553318320353,0.22225371550874112
0.2403108821013235,0.23981192621477868
0.2623690809316363,0.2618731847850734
0.2893869643041151,0.2888946051504909
0.3217775676733632,0.321289307168955
0.3598696682858152,0.3593861575708841
0.4038690955678087,0.4033910780287706
0.4538258007106857,0.45335411124835867
0.5096037940598565,0.5091393537521562
0.5708582541707437,0.5704020590580612
0.6370198455475409,0.6365729483023577
0.7072876550788328,0.7068511383334123
0.7806311128146117,0.7802060530405476
0.8558018658026036,0.855389286829535
0.9313540926589996,0.9309549082348916
1.0056762482978625,1.005291193504283
1.077026968796107,1.0766565207086027
1.1435853304524128,1.1432296190465263
1.2034994271991133,1.2031581383423302
1.2549375704981398,1.25460984360543
1.2961821751861282,1.2958664989841457
1.3255881355066104,1.325282246414022
1.3418123010454797,1.341513088653749
1.3438010425369318,1.3435044686392779
1.330125042440634,1.3298260783547529
1.3015014547359296,1.3011940456607478
1.2634018096967787,1.263078862830132
1.221000510023482,1.2206538486677525
1.17483404564147,1.174454308501439
1.1240299576292891,1.1236065118202498
1.0684600363019552,1.067980927172991
1.0078808415475098,1.007332764098856
0.9419864518285612,0.9413547613789619
0.8705681142762653,0.8698368868146885
0.7934167399738593,0.7925688876115111
0.7103812389983359,0.7093986909733065
0.6213712113925779,0.6202351652932632
0.526369581826507,0.5250608279770297
0.4254506349231056,0.4239499525267844
0.3187904122442729,0.3170790305622884
0.2066801888565863,0.20474030132198193
0.0895346155871006,0.08734992878212448
-0.0321023895700999,-0.0345460952824657
-0.1575568095969196,-0.1602711351129006
-0.2860284871364219,-0.28902191477941613
-0.4166005611203539,-0.4198780291156448
-0.5482541172477234,-0.5518166946058305
-0.6798875862680266,-0.683732268340432
-0.8103399015349242,-0.8144595382903304
-0.9384161251749912,-0.942799484439816
-1.0629140478123498,-1.0675460054145418
-1.1826502268056314,-1.1875120660079808
-1.29648406919036,-1.3015538642042364
-1.403338875668707,-1.4085919293673612
-1.5022191602251518,-1.5076284649725817
-1.592223995070355,-1.5977606878933717
-1.6725565480731597,-1.6781903368017776
-1.742530313693499,-1.7482298583748621
-1.8015727485628283,-1.8073059914072869
-1.8492271029468696,-1.8549615492372313
-1.8851532008897007,-1.8908561616966526
-1.9091277713653485,-1.9147665857234455
-1.9210446962396612,-1.92658695495984
-1.920915274295048,-1.9263290692781292
-1.908868327013674,-1.9141225483985589
-1.885149710982436,-1.890214409538053
-1.8501206089643591,-1.8549674329501213
-1.8042538722517425,-1.8088565770807916
-1.7481276826602168,-1.7524626991493926
-1.6824159181122578,-1.6864629524070507
-1.6078748474901714,-1.6116174747400178
-1.5253261186809597,-1.5287523250634865
-1.435636406414384,-1.4387390316798299
-1.3396945157121345,-1.342471551864362
-1.2383871380212723,-1.2408418489699933
-1.1325747678504918,-1.1347156087979444
-1.023069460732494,-1.0249097928466429
-0.9106161126750072,-0.9121737259683602
-0.7958787501950035,-0.7971752231770731
-0.6794329491532038,-0.6804928858636554
-0.5617649770955412,-0.5626151693508634
-0.4432776506914184,-0.44394621538782253
-0.3243022712977386,-0.3248178097867479
-0.2051154146478672,-0.20550623449763106
-0.0859589206858255,-0.08625235087372729
0.0329388414305119,0.03271702128218256
0.1513424471380531,0.15116845320153274
0.2689914813522527,0.26884384665948047
0.3855867168199436,0.3854464933880156
0.5007814835017452,0.5006323373843937
0.6141787516069906,0.6140069661055646
0.7253338841262228,0.7251282879085374
0.8337625090268622,0.8335143459168314
0.9389525533545264,0.9386553094776222
1.0403792120545243,1.0400284142628338
1.1375215025884289,1.137114500001352
1.2298790903315413,1.2294148286907747
1.3169882320061397,1.3164670285426778
1.3984359208004142,1.3978592455453558
1.473871601310164,1.4732418692787594
1.5430161107753249,1.5423364881957118
1.6056677522842555,1.6049419789863635
1.661705604907462,1.6609378340890963
1.711090312552191,1.7102849683648296
1.7538626606748695,1.7530243134048917
1.7901402734665255,1.7892735315291257
1.8201127536836228,1.8192221712074579
1.8440355421671868,1.8431255406427818
1.8622227397410716,1.861297542046479
1.87503909988066,1.8741026749860894
1.882891362518115,1.8819473792979793
1.88621910079812,1.8852708896227501
1.8854852466311605,1.8845357677401933
1.8811664591328363,1.8802182771697737
1.8737435267801603,1.8727987912524238
1.8636919947897417,1.8627524265691031
1.8514732156653129,1.8505400999275465
1.8375260286399684,1.8366002148294989
1.8222592500050048,1.82134115948245
1.806045141016056,1.805134782998256
1.789213996362364,1.7883109925965621
