Values,Values_02_23_47,Values_02_33_14,Values_02_42_41,Values_02_50_28
0.9577553755025324,0.9349322649259356,0.9235110053225036,0.9156058838121522,0.9109802213888546
0.9619666626889652,0.9392303065797414,0.9278826548895088,0.9200476980030576,0.9154780156262439
0.9638320856786656,0.9411418520690716,0.9298174181081312,0.9219981072775294,0.9174370330891479
0.967735023212106,0.9450782679656085,0.9337610230837012,0.925939651717813,0.9213714988493718
0.9752974637507924,0.9526651892731895,0.9413435882241064,0.9335073136724716,0.9289206313112429
0.9871642834028832,0.9645487209877144,0.9532127299773836,0.9453503953706396,0.9407352377326331
1.003841939424898,0.9812370780286116,0.9698788333953408,0.9619816632838862,0.9573301810711142
1.0259811653089297,1.0033825897893998,0.991996205686824,0.984057594508623,0.9793638488904362
1.0542708527633535,1.03167577526777,1.0202573921763205,1.012272948918721,1.007532944732396
1.0893912049727137,1.066798449253049,1.055346226355636,1.0473137590592398,1.0425254262382235
1.1319689113740568,1.109378895498938,1.0978930035680428,1.0898125037575972,1.084975678267459
1.182517867993253,1.1599325633286983,1.148415150757427,1.14028874861086,1.1354051278648811
1.2413882439276684,1.2188111054550983,1.207266231302191,1.1990981149621358,1.1941711820239898
1.3087149525776345,1.2861508143783924,1.2745843406031514,1.2663806312716477,1.2614155406753425
1.384372858203384,1.3618277904335911,1.3502472284712086,1.34201580610615,1.3370192268564332
1.467938993670608,1.4454201192606595,1.4338344283473994,1.4255847051892876,1.4205646185766803
1.5586647276112018,1.5361799986346822,1.5245993353202134,1.5163419766411104,1.511307428364647
1.6554597036260554,1.6330176386852482,1.6214530586149287,1.6131996518386331,1.6081604594409524
1.7568895572577024,1.73449894214703,1.7229620562250492,1.714724730686943,1.709691148286478
1.861189057741233,1.838858612107896,1.82736119956995,1.8191521996883864,1.8141345424709572
1.96629195543934,1.944029968268819,1.9325835491048973,1.924414763755496,1.919422994792847
2.069878408097494,2.0476923449052293,2.0363077138183323,2.0281901646314062,2.0232334466846935
2.169439625970896,2.1473357110593696,2.1360224353237465,2.127965727114669,2.123051942723463
2.262359995438449,2.2403427739602098,2.229108658734668,2.221120396963573,2.2162556418726873
2.346010719440936,2.324082607100561,2.31293313510144,2.3050183193257374,2.3002063781375837
2.417863398421942,2.396024231056663,2.3849619884886053,2.37712239667632,2.372364215073022
2.4755822952919004,2.453828898294386,2.442853008649733,2.4350865978952645,2.430379775102864
2.517196776155142,2.495522578937617,2.4846281724061874,2.4769285288238683,2.4722668605923954
2.541039018272825,2.519433752852976,2.5086115196083023,2.500967410441933,2.4963405289303178
2.5462677534278124,2.5247172703975647,2.5139531341361234,2.5063482057980506,2.501741356871809
2.5319439373824464,2.5104301936851674,2.499705187684884,2.4921178897209564,2.4875119104411074
2.498992851330189,2.4774941020450885,2.466784465073521,2.4591882350433925,2.4545597716819585
2.4550519129224737,2.433543119711167,2.42282068704386,2.415184437896909,2.410506413306322
2.406900807541201,2.385353740926648,2.3745861498822065,2.366874429913868,2.3621161455524207
2.354584824859977,2.3329676811975566,2.322117980423501,2.3142904903958548,2.309417178633536
2.297524354691327,2.275801562270183,2.2648278719526584,2.256839162371159,2.2518117789914567
2.235792065938151,2.2139242608328416,2.202779608640198,2.194578991056245,2.1893542095311704
2.1691031512545,2.147047223053257,2.1356794677946214,2.12721102043596,2.121741308756778
2.097351148353523,2.075060482149304,2.063412455066441,2.054615278367179,2.0488492017611826
2.020386119520754,1.9978110071548192,1.985820851158693,1.976629540196868,1.9705122532147263
1.938111682036204,1.9151999612301795,1.902801736486616,1.8931471432755849,1.8866211325344286
1.850462359623684,1.827160296761254,1.8142848767771973,1.8040951814544752,1.7971012698188236
1.7574268409120304,1.733680283226541,1.7202565770999811,1.7094586999240706,1.701937333918336
1.659058206714661,1.634814010068603,1.6207705258275036,1.6092918879242557,1.6011847082849546
1.5554913908652208,1.5306991126768972,1.5159658589825364,1.5037364803787994,1.494988158491925
1.4469607322130251,1.4215745523391174,1.4060852465880158,1.3930401386736264,1.383600434623616
1.333819105162109,1.3077999064955168,1.2914944228548106,1.2775761963987553,1.2674021642070936
1.2165567424538557,1.1898742485277958,1.1727012003237114,1.1578627703169924,1.1469210034812696
1.0958183780907564,1.0684532119865922,1.0503725243042823,1.034579754829961,1.0228485353988312
0.972416688439228,0.9443621913731252,0.9253474876547112,0.90858158989042,0.8960527822434023
0.8473399316987749,0.8186035673661721,0.7986441753516624,0.7809036569220045,0.7675841790438737
0.7217517713970975,0.6923559493004454,0.6714583333746021,0.6527603039129223,0.6386730191258115
0.5969816810407518,0.5669638620962952,0.5451523152387397,0.5255329849093722,0.5107168882124185
0.4745050514565804,0.4439170516855312,0.4212335309785719,0.4007477952459684,0.38525741933346314
0.3559130923356598,0.3248195701166836,0.3013226303425028,0.280042709717694,0.2639467408878351
0.2428736501384507,0.2113498397077601,0.1871127004875459,0.1651258880344553,0.14850505248302526
0.1370850237052863,0.1052138502120845,0.0803217110187844,0.057727360194013,0.04067170579823636
0.0402255658340345,0.0080943336308118,-0.0173588844149366,-0.0404529357508381,-0.05784718797158437
-0.0460978135257248,-0.07840093579972,-0.1043162013412323,-0.1277975368687758,-0.14543137039310589
-0.120399203742957,-0.1527886730984677,-0.1790655753159894,-0.2028211924800734,-0.22059619742265427
-0.1813586747494804,-0.2137548302048505,-0.2402952065258388,-0.2642153669183372,-0.28203697913913767
-0.2278606926905884,-0.260192605903726,-0.2869038743731726,-0.3108856178614886,-0.3286660385219997
-0.259024706701597,-0.2912324990020072,-0.3180305433519461,-0.3419807144659061,-0.35964139084216235
-0.2742273098179399,-0.3062638518622537,-0.3330753499043429,-0.3569130292034098,-0.37438661479420926
-0.2731159315840045,-0.3049478807650807,-0.3317120062744796,-0.3553702798057258,-0.37260202501268763
-0.2556143933429012,-0.2872225563597596,-0.3138920190934002,-0.3373190538898982,-0.3542676067629021
-0.2219208978653551,-0.2532999329636352,-0.2798413515685178,-0.3030007754013376,-0.3196383962729861
-0.1724991469117464,-0.2036566450660326,-0.2300502754743746,-0.2529208870024632,-0.269233103321951
-0.1080633371196135,-0.1390183463531117,-0.1652572157403223,-0.187832078734329,-0.20381682869270834
-0.0295578242049333,-0.0603389071749746,-0.0864274311766542,-0.108712434061148,-0.12437876996820571
0.0618677496927577,0.0312248091562082,0.0052726219417992,-0.0167393660918415,-0.03210580953949767
0.1648870607829695,0.1343417646241771,0.1085043948626755,0.0867397860151374,0.07164712808751854
0.2780286531624621,0.2475383579972526,0.2217890047775863,0.2002396723035322,0.18538911159519386
0.3997096832638314,0.369232077363451,0.3435408920265188,0.3221706027633194,0.30752687434811155
0.5282711470355181,0.4977664928427304,0.4721026855411881,0.4508732943062996,0.4363994531995157
0.6620139119759224,0.6314469360459838,0.6057806452879301,0.5846540856891312,0.5703132062804527
0.7992348652000861,0.7685762120527408,0.7428800583264784,0.7218200282325433,0.7075766442025708
0.9382624202988766,0.907489626680214,0.8817399060687265,0.8607132046065822,0.8465344560579331
1.0774905264532146,1.0465885126109964,1.020766020090082,0.9997435261490504,0.9856000081131874
1.215410182929881,1.1843712930042176,1.1584617937531134,1.1374191034256258,1.123285432263203
1.3506373612361262,1.319461012495229,1.2934554005479242,1.2723731603973518,1.2582282900208932
1.481936244120538,1.4506282630317542,1.4245224592953711,1.4033864433618295,1.3892137713997716
1.6082367933648989,1.57680852546144,1.550603172371778,1.529404154524304,1.5151914605740033
1.7286459317182752,1.6971132130652615,1.6708132226536383,1.649546694255128,1.6352859500349521
1.842452019249699,1.8108340917282888,1.7844480995657808,1.7631138775834188,1.748800964017946
1.949122769653873,1.9174412120793376,1.890980983107644,1.8695827475651257,1.855217108221758
2.048297235279265,2.016574969220832,1.9900547940538744,1.9685995872677688,1.9541838421539026
2.13977288724281,2.108033301772245,2.0814694143711883,2.059967128337475,2.045506667356965
2.2234891158488925,2.1917553405436414,2.165165380617421,2.143628253390877,2.1291308248292133
2.299508608413737,2.267802949806407,2.24120548609956,2.2196476230060185,2.2051229291302463
2.3679980193847223,2.336341563496742,2.309755687479362,2.288192618446924,2.273651927481957
2.429209190208145,2.397621563409063,2.3710665569698253,2.349514837139957,2.334970618379
2.4834618936120005,2.451961166129856,2.425456241878544,2.403933099017275,2.3893986855922407
2.5311287414008192,2.499731452438051,2.473295561296844,2.451818590467904,2.4373078723691175
2.572622554023072,2.541343834447679,2.5149955324265547,2.4935824360108403,2.4791095843654594
2.608386160571047,2.577239928228292,2.550997292627714,2.5296656621371567,2.5152448845923905
2.63888433695522,2.607883540350521,2.581764125009274,2.5605312602400314,2.5461765865736514
2.664597393231009,2.633754281200533,2.607775100626644,2.586657861442527,2.5723829582080606
2.6860158150175826,2.655342212577492,2.629519745636268,2.608534431924146,2.5943524449477
2.703635338422108,2.6731429118657064,2.647493116890725,2.626655372783246,2.6125787965270044
2.7179518894001764,2.687652386570525,2.662190721060661,2.6415154601631228,2.6275560331976293
2.729455944379259,2.699361398649097,2.6741028378969767,2.6536041867742366,2.6397728126942392
2.738626032600111,2.708748921308852,2.6837079712133214,2.663399228623261,2.6497059215643652
2.745921303675127,2.7162746535793576,2.691465353451987,2.671358962664184,2.657812816053591
2.7517732897823737,2.722370723546289,2.697806634947869,2.6779141659619685,2.664523342264777
2.756577189116346,2.727432908163772,2.703127085816464,2.6834592234998262,2.6702309615909074
2.760683148323715,2.731811848716903,2.7077767895275526,2.6883433228253573,2.6752839583971344
2.7643881247959627,2.735804844433924,2.7120524108701067,2.692862217558045,2.6799772108924023
2.767928958401732,2.7396488559466867,2.7161901706636,2.6972511918842006,2.6845451566200182
2.771477235489427,2.743515304148929,2.7203606140457137,2.701679813317992,2.689156539750541
2.775136432636593,2.7475071552324746,2.7246656650821546,2.706248967722958,2.693911434814993
2.778941677537566,2.7516586330121555,2.729138311384692,2.710990522315697,2.6988408940073056
2.782862262245072,2.755937697573041,2.733745060731601,2.715869761300287,2.7039093647676746
2.786806830675232,2.760251215643277,2.738391098098521,2.7207905255135825,2.7090198115176047
2.790630961014277,2.7644525460397067,2.742927869090867,2.7256027849746918,2.7140212730435533
2.794146686302981,2.7683510849606234,2.74716263643264,2.7301121934128108,2.7187184069682346
2.7971333593332166,2.7717231772446183,2.750869416427963,2.734091033268509,2.7228824316075877
2.799349202203715,2.774323732291923,2.753800633628668,2.737289889898584,2.726262804943257
2.800542867292044,2.775897868203648,2.755698815533662,2.7394493761390573,2.728598961939735
2.800464375241689,2.7761919452781414,2.7563076856405258,2.740311263795135,2.7296314659425804
2.798874900050428,2.774963453688668,2.7553821160922563,2.739628480708549,2.7291120312154376
2.795554995494353,2.7719893440625274,2.752696524717281,2.7371735551130496,2.7268119962174264
2.790310996227514,2.767072529104321,2.748051440796892,2.732745228426882,2.722528966442513
2.782979489074674,2.7600464474048123,2.74127812741964,2.726173121438524,2.716091509531649
2.773429880382708,2.7507777121291226,2.732241280684687,2.717320471840665,2.707361918708797
2.7615651962622025,2.739166979670172,2.72083993945568,2.706085075313296,2.696237175366237
2.7473213490734705,2.725148271348645,2.707006838465926,2.692398662350986,2.6826483422433918
2.730665156057473,2.708687035149091,2.6907064925177835,2.6762249988398423,2.666558675084983
2.711591426373909,2.689777265943739,2.671932331829869,2.6575570314451253,2.647960774285404
2.69011943891646,2.6684380095775384,2.650703216127597,2.636413406957763,2.6268731065311646
2.666289122694572,2.6447095659270308,2.627059645099912,2.6128346851004665,2.603336217103849
2.640157227216044,2.61864968172059,2.601059958553551,2.5868795400634887,2.577408929346726
2.6117937469001204,2.590330000020863,2.5727767954060985,2.55862122168378,2.5491648033863354
2.5812788365726167,2.5598330054672065,2.5422940522950244,2.5281445184236992,2.518689097214286
2.548700426985079,2.527249675057746,2.509704552438525,2.495543433575078,2.486076442151566
2.514152737206329,2.492678030610901,2.4751086206901327,2.460919770661691,2.4514294288080265
2.477735850896197,2.4562227573565303,2.4386137277778133,2.424382790161113,2.4148582652639266
2.439556502042123,2.4179960295841814,2.4003353417705933,2.386050073718395,2.3764816426780984
2.399730183473092,2.378119649760259,2.3603990887688933,2.3460496949282965,2.3364289058587686
2.3583846345813986,2.336728548385921,2.318944264140544,2.3045237340744604,2.2948435641320817
2.3156646962053618,2.293975621361156,2.2761286637435334,2.2616331014795934,2.25188810473883
2.2717384163043364,2.250037775819272,2.232134597787162,2.217563526804478,2.2077499635463615
2.226804173846979,2.205122938689545,2.1871758329805133,2.1725324546469653,2.1626483911152143
2.181098436524709,2.1594776314196875,2.14150505853408,2.126796437500806,2.116841803593403
2.134903613061733,2.113394562420272,2.095421321840103,2.0806584691744074,2.070635061251431
2.088555324914996,2.0672195581845725,2.0492767528321454,2.0344745778483944,2.024385995449104
2.042448278566251,2.021357018353152,2.0034817658314377,1.9886588717381772,1.9785103810041964
1.9970398561860967,1.9762730267296744,1.958507881357828,1.943686188761841,1.9334845119886281
1.9528505550496127,1.932495274399772,1.9148873422129624,1.900091538384781,1.8898445781387334
1.9104604814016923,1.890609037830724,1.873208792141242,1.858465622033025,1.8481821389051243
1.870501310952968,1.851248670585624,1.834108506564584,1.8194459420822675,1.8091352158680518
1.8336434340495569,1.8150843779034471,1.7982569773737238,1.7837033214371396,1.7733748344080844
1.8005783696701627,1.7828044078265624,1.766341015356931,1.7519240132794238,1.741587198949963
1.7719969585493638,1.755093209307008,1.7390419423262509,1.7247879812766698,1.7144520806721444
1.7485642798414192,1.7326065249197329,1.7170108490281144,1.7029443238585786,1.692618382518909
1.7308925969928106,1.7159447244104704,1.70084221709458,1.686985126267092,1.6766781491286877
1.7195139054370767,1.7056259271211087,1.691047428076568,1.6774192376573862,1.6671404971445347
1.714853794920364,1.70206057809167,1.6880297848643775,1.6746475647918906,1.6644070329842988
1.7172083076960782,1.7055290934984195,1.692062612610596,1.678941412821811,1.6687502655002693
1.7267253003322096,1.7161640090901005,1.7032718226076178,1.6904252232485295,1.6802963462215796
1.7433915125271384,1.7339377629934265,1.7216240264936735,1.7090647721881596,1.6990131921485583
1.7670261457337717,1.7586568557297095,1.746920912630702,1.7346615299966768,1.7247046953557474
1.797281318909897,1.789962714476639,1.7788001980632904,1.7668535003079802,1.757011352164475
1.833649319349252,1.8273391629005349,1.816743062353801,1.80512246406011,1.7954172618116833
1.8754761592595888,1.8701260141893985,1.860087602499604,1.8488071983038463,1.839263094862151
1.9219806071363343,1.9175379832077093,1.9080475384277824,1.8971219360336944,1.8877643296022988
1.972277589604445,1.96868785397252,1.9597351446606184,1.949179079583944,1.9400337977568816
2.0254046821106475,2.022612667555905,2.0141872119447526,2.004015002880787,1.995107396304041
2.080350315240472,2.0783016028379326,2.07039274354012,2.0606176688905617,2.051971703077415
2.1360823079898994,2.134724200066328,2.127321057944268,2.1179547433095416,2.1095921772629325
2.191575404666711,2.190857631671087,2.183949012044517,2.175000915071461,2.166940644795881
2.245836633387919,2.24571185358778,2.239286175447152,2.230763239870309,2.2230208657285906
2.2979275060274964,2.298351660394117,2.292396966917256,2.2843034951391794,2.2768911475492484
2.346982341467432,2.347914919832536,2.34241900946398,2.3347567764206354,2.3276832081261976
2.3922222983954566,2.3936265600311453,2.3885772553472235,2.3813458596125656,2.3746167880533116
2.4329650356054806,2.434808211047288,2.430193760949651,2.4233911853005488,2.417009848055356
2.468630256208121,2.4708837402821127,2.466693332293234,2.4603166674627848,2.454284538902722
2.4987416997472525,2.501381230527034,2.497605575615129,2.4916518486682704,2.48596945728551
2.522926399444432,2.5259322055507867,2.5225641484569152,2.5170311909657137,2.51169897382627
2.5409121807729207,2.5442690705789275,2.5413041737028785,2.536191463710676,2.531210595945507
2.5525244327430925,2.556221793648533,2.553658841325205,2.548968255590098,2.544341397340392
2.5576831004519707,2.5617147741376542,2.559556145618724,2.5552925634364625,2.5510244728325158
2.5564006316459573,2.5607646317590005,2.559016494599996,2.5551882005766835,2.551286168148588
2.548781293507897,2.5534793353465624,2.552151615778925,2.548770455759476,2.545244522685299
2.5350218592468927,2.5400586767141315,2.5391647700320576,2.5362460221135907,2.5331089520180683
2.515413231635069,2.5207956652512618,2.5203518578036994,2.5179137896538077,2.5151807718925645
2.4903421553722427,2.4960780068692503,2.4961025927798564,2.494165688387309,2.4918537608235787
2.460291832457572,2.4663884967649654,2.466900587910781,2.465486442509375,2.463613634670555
2.4258400890044904,2.43230299336416,2.433321041048235,2.4324509430344587,2.4310351568867667
2.387653749824887,2.394484651849883,2.3960247229468896,2.395717966169748,2.3947756315845106
2.3464781048866787,2.3536733253013367,2.35574720334434,2.3560192010801164,2.355563765463985
2.303120799222773,2.310669488487943,2.313282698858381,2.3141429996928395,2.3141833342319713
2.258430094100727,2.2663126519065964,2.269462536431785,2.2709128685284488,2.2714516940964917
2.213268167807221,2.2214549466779205,2.22512893213996,2.227161421547996,2.2281938720015435
2.1684808422120403,2.176931267408475,2.181105480200501,2.1837011964612447,2.1852136422696717
2.1248657265587365,2.133527951167188,2.138166322906516,2.141294297680195,2.143263545893055
2.083141162858513,2.0919523482389617,2.097006332693561,2.1006231727509745,2.103016139032455
2.0439184636111407,2.052805732449744,2.058214713329888,2.062264888879624,2.0650388046074055
2.007679707507977,2.016561763335667,2.022254178824945,2.026671015347617,2.029774190585029
1.9747628429912327,1.9835521921323007,1.9894473414011105,1.994154683825378,1.9975278000861474
1.9453551186784808,1.9539607753645696,1.9599712121412336,1.964885671563444,1.9684635324145938
1.9194950161137443,1.9278255261389583,1.9338598923450423,1.9388935349119008,1.9426071632943076
1.897082028042048,1.9050486167662728,1.911014731769271,1.9160780329868528,1.9198569763703623
1.8778929303655865,1.885412570755029,1.891220573284461,1.8962254429257408,1.900000134022043
1.8616027259501813,1.8686009324918127,1.8741662742168093,1.8790289584887327,1.8827329810774682
1.847808215144345,1.8542213979012288,1.8594675087445207,1.8641111960911672,1.86768332136879
1.8360521919261144,1.8418294474078645,1.8466899291190333,1.851046920361489,1.8544328062049455
1.8258465209988823,1.8309507871395323,1.8353710381022013,1.8393843854571963,1.8425378651282478
1.816692766209663,1.8211013213445824,1.8250395460328888,1.8286641132456205,1.831548036982503
1.808099531603838,1.8118038661603304,1.8152314713513096,1.818434413341076,1.8210210418847552
1.7995961350670522,1.8026012651869143,1.805502687262552,1.8082633878939247,1.8105343679292198
1.7907426578906125,1.793065979492063,1.7954380197036706,1.7977475575278594,1.7996935330036492
1.7811367294393894,1.7828065281553895,1.784657293993418,1.7865175265421338,1.7881374557444785
1.770417580360811,1.771471317804817,1.7728188785774852,1.7742412459437802,1.7755415019786043
1.7582679754952002,1.758750467071528,1.759621331636728,1.760625480695293,1.7616188135002477
1.7444146206304312,1.7443762070467166,1.7448037233691769,1.7454160468869886,1.746120479416797
1.728627557186322,1.7281223536756212,1.7281451159053527,1.7283972881766765,1.7288350096690177
1.7107189360293282,1.7098032227026985,1.709463554229528,1.709391128989359,1.7095874359358076
1.690541441035715,1.6892722370400668,1.688614799648006,1.6882559189073107,1.6882382410822765
1.6679865255836122,1.666420370594299,1.6654909321744995,1.66488517794316,1.6646822138667903
1.6429825231245934,1.6411744733236289,1.640018850848714,1.6392062566727092,1.6388472311422198
1.615492644404347,1.6134954770966623,1.6121586584581766,1.6111788850482784,1.6106929314654357
