Values,Values_01_02_37,Values_01_12_43,Values_01_22_55,Values_01_33_15,Values_01_43_30,Values_01_53_49,Values_02_04_07,Values_02_14_31,Values_02_24_46,Values_02_35_26,Values_02_46_13,Values_02_56_59,Values_03_07_48,Values_03_18_42
1.867679516071406,1.667017401182883,1.6310793089999107,1.6727365975268735,1.7349160278817457,1.808543820138738,1.882669468727325,1.9515914246790325,1.998402754046496,1.977328951321324,1.9078419730859053,1.83509759244248,1.769391461139967,1.709790046943376,1.6548195672271153
1.93337882236006,1.7313067948720997,1.6952026952501786,1.7380798253724197,1.802456917677473,1.879472470463996,1.957710731164431,2.0309830959035136,2.0819900869460723,2.0644735201029585,1.9984961944270123,1.929703156153764,1.8681599880350688,1.812668350749294,1.7616030112021535
1.9990782276367705,1.7964431917742645,1.7602115390841802,1.804188983771128,1.8706255128545857,1.95092807786038,2.033241346108447,2.1108800782135675,2.166169630287394,2.152468408124799,2.09037660963862,2.025890624669418,1.9688106146027449,1.917680763402973,1.8707351554143548
2.064486315610184,1.862144461761409,1.825809660392528,1.8707560280369668,1.9390977348666567,2.02256486266914,2.1088911402796056,2.190887847488109,2.250522794066958,2.240868869397845,2.18300528779365,2.123140206334851,2.070776714953455,2.024212592261488,1.98155433478117
2.129318421014755,1.9281265351819687,1.8916979362082191,1.9374701461975603,2.0075470153086923,2.0940342736120656,2.184286042896797,2.27060618880758,2.334622946646028,2.3292184320349167,2.275887623807685,2.2209104766838434,2.1734656057038726,2.131619239064047,2.0933656410747186
2.193297697486176,1.9941038447492043,1.9575748957252708,2.0040185438747087,2.075645343682671,2.164986358282893,2.2590497756835988,2.349631153586451,2.4180375654004145,2.4170511545839046,2.368514746884458,2.318641138428891,2.2762618260313205,2.2392300900566644,2.2054454549338067
2.2561564725159218,2.059790233500878,2.023137822147605,2.070087748852583,2.143064851160908,2.2350717092083863,2.3328061881084072,2.427557753837352,2.500331229430035,2.50389486241494,2.46036709794044,2.415757167963992,2.3785320281090114,2.3463542353257454,2.3170480152540045
2.317637358929281,2.1248998358110374,2.088083867223419,2.1353649360108173,2.2094794230037493,2.3039434696287424,2.405181716527209,2.503982872173228,2.581068939378653,2.589274864891602,2.5509186964020474,2.51167388193956,2.4796310169130176,2.452287556525601,2.427413562317972
2.377494251552116,2.1891480928660245,2.152111336646259,2.19953942406262,2.274566480587785,2.371259527026722,2.47580808331243,2.5785084959156706,2.6598198715271284,2.672718268070229,2.6396422198015106,2.605803046156501,2.5789090506000467,2.556321276989781,2.5357781283484173
2.4354931644890554,2.2522528831350823,2.214921121177299,2.2623043111068104,2.338008888061455,2.436684833372593,2.544325157675449,2.6507451822338246,2.736161464021463,2.7537587788371707,2.726014787506347,2.6975599004234314,2.675720245706267,2.657751782188475,2.641384744074908
2.4914129059241934,2.313935779471911,2.2762182768443706,2.3233582434921805,2.399496964867571,2.4998938143111977,2.610383917623906,2.720315671061222,2.8096837334261218,2.8319418845372324,2.809524311592196,2.7863709253972084,2.7694318632855217,2.7558914295836017,2.743495720529913
2.54504558076191,2.3739234251208248,2.335713735586725,2.382407289811172,2.458730562081225,2.560572804169176,2.6736494224757688,2.7868585250197224,2.879993672375572,2.906830231062723,2.8896761986075807,2.8716820780861085,2.859434132478837,2.850079927427562,2.8414055066001285
2.596196914295298,2.4319490091591915,2.3931261135393083,2.4391668773768616,2.515421146217911,2.618422428483255,2.7338036868656985,2.850031650748685,2.946719544827286,2.978008974013702,2.966000119263379,2.9529671371390145,2.945150164765541,2.9396957424281247,2.9344534880388085
2.6446864000476453,2.4877538162398585,2.4481835764827453,2.4933637411056244,2.5692938278298727,2.673159850020836,2.7905483401105067,2.909515544712168,3.0095148763023443,3.0450908454447383,3.038056514535596,3.0297357354131176,3.0260454361998543,3.0241669102807283,3.022035999474433
2.69034725790208,2.5410887928441817,2.500625688034691,2.544737801640393,2.620089241227218,2.7245207655887893,2.84360692723387,2.965016077660016,3.0680619026671168,3.107720634732379,3.105442450430463,3.101540592280447,3.1016362455697384,3.102980552746863,3.1036167519035445
2.7330262126365823,2.591716081970736,2.5502051755249866,2.5930439004686487,2.667565195707358,2.7722610590795127,2.892726730009396,3.0162666562907887,3.122074264475367,3.1655788000478795,3.1677964458344623,3.1679834700870946,3.171496574088648,3.1756904325686706,3.1787349182742735
2.772583096355984,2.639410459761571,2.596689530909319,2.6380533044758803,2.71149800742179,2.8161580107129023,2.937679987500468,3.06302960794256,3.1712987449778494,3.218383938461024,3.224801911744818,3.2287194026949058,3.2352628123259173,3.241921938840826,3.247010204960486
2.8088902766726944,2.683960597799601,2.639862356479576,2.679554887756966,2.751683421186509,2.856010969744003,2.978264412126612,3.105096660704348,3.2155158853277594,3.265893885420655,3.276188894238768,3.2834588178262383,3.292635920759479,3.3013740275270345,3.3081444026660147
2.841831928929487,2.7251700879845684,2.679524381839279,2.717355918753677,2.787937057102702,2.891641431642582,3.014302941943184,3.142288449112939,3.2545393818789248,3.307905299977742,3.3217339193291093,3.331967309379717,3.343380759855968,3.3538178500434968,3.3619191587426553
2.8713031600011507,2.762858158053489,2.7154940746085074,2.7512823808589792,2.820094322327921,2.9228924744824623,3.0456426956849247,3.174453016788842,3.288214228919408,3.344251670774657,3.36125784388357,3.374062956777453,3.387322506049124,3.3990920249960355,3.408189977102668
2.8972090109073885,2.7968600330143767,2.747607800494157,2.781178791949148,2.848009770787615,2.949627559876706,3.072153159716271,3.2014633660338605,3.3164136683922263,3.374799800569703,3.3946217717012988,3.4096112808984214,3.4243403022101355,3.4370947801852,3.4468767626341497
2.919463349945493,2.82702689495132,2.7757194921345785,2.8069074963137104,2.8715559061719063,2.971728723286263,3.093723666444568,3.2232141501872857,3.3390350738120365,3.3994449192222134,3.421721219537367,3.4385180878652863,3.454358488050283,3.467773421818637,3.4779514872999573
2.937987684694608,2.8532254274677173,2.799699826895506,2.8283474470233174,2.890621471580751,2.989094231877243,3.1102602859116155,3.239617679883428,3.355994989270364,3.418104694542435,3.44247886884124,3.460720633498131,3.4773359640053227,3.4911118182506966,3.501423803972863
2.952709924018192,2.875336954037375,2.8194349434065504,2.845392529569889,2.905109304166976,3.00163582629838,3.121682296392108,3.2505994682456163,3.367223613319893,3.430712501825996,3.456836356478969,3.476177680539071,3.493254396527101,3.507116749114312,3.5173256022182713
2.96356311056349,2.8932561908549244,2.834824743723129,2.8579494969364427,2.914933853120073,3.0092756835590007,3.1279184231785564,3.2560935689763,3.3726590568376458,3.437210369404276,3.464745632544077,3.484859106702196,3.502106061142488,3.51580405479,3.5256955751809143
2.9704841611531574,2.9068896735484104,2.845780871158579,2.865935630466809,2.9200185026330905,3.011943279847146,3.1289030753826483,3.2560380029169345,3.3722417505257147,3.437542074554479,3.4661604794717102,3.486735787556112,3.503882175912319,3.5171855608370315,3.526564885424802
2.973412641712787,2.916153926414297,2.852224465745482,2.869276252582209,2.920292850747259,3.0095723374569654,3.124572811527141,3.250370566025419,3.3659093743780955,3.431646863884448,3.461028786024237,3.48177046696231,3.4985625466764043,3.5112576946220138,3.51994493055318
2.972289617405267,2.920973473867283,2.854083830766257,2.8679022471751616,2.915690120861421,3.002098059919461,3.114863277242299,3.239025316577154,3.353592680251625,3.419454267057935,3.449286155305148,3.4699102941262763,3.486107284371397,3.497992618022716,3.505818081582305
2.967056600894312,2.9212787885199694,2.8512921367958826,2.861747733500494,2.9061448676512707,2.989454836872466,3.099706826055736,3.221929995950568,3.3352125244443185,3.4008804078788333,3.430851344495214,3.451081599301668,3.4664512158703635,3.4773325263742327,3.484132057648084
2.957654631898188,2.917004288081195,2.8437853034724867,2.850748048778783,2.891591142486368,2.9715745948437373,3.0790310173529485,3.199004606649842,3.3106783817643066,3.375826155202292,3.405623950149862,3.425187367004305,3.4395014633444423,3.4491875829651977,3.454798385921323
2.9440235319719963,2.90808650604708,2.83150020601903,2.8348381960634974,2.87196127806185,2.9483859553894827,3.052758158216846,3.170161328174674,3.2798885517092,3.344177374613516,3.3734846449779194,3.3921077267240007,3.40513849592002,3.4134377555127866,3.4176951628470102
2.9261013490933143,2.894462528530934,2.814373313187135,2.8139518671284574,2.847185397985025,2.919814298394141,3.0208059790592707,3.1353058577104664,3.2427321535730305,3.305807403790338,3.33429810498946,3.351703583255211,3.363220729760017,3.3699385659547523,3.3726740529854964
2.903824030497612,2.87606880533598,2.7923398699370154,2.7880211495534213,2.8171917490128164,2.885782810655496,2.983089502091098,3.094340214362116,3.199092937195448,3.2605817773908297,3.287918638341356,3.3038233516959155,3.313592569435233,3.31853055910004,3.319571236716617
2.8771253523211096,2.852840421074894,2.76533370590117,2.7569769872497862,2.7819079062426764,2.8462145432547072,2.9395240923855352,3.04716695911386,3.1488548267190337,3.2083650890658206,3.234198358014545,3.2483125656963274,3.2560955650083283,3.2590520599209483,3.258221768632797
2.8459371246636382,2.824710886561572,2.7332877145333327,2.7207504194706544,2.7412628499272214,2.8010354408713702,2.8900296091279487,2.993694693979789,3.091909002976516,3.1490297365895845,3.1729975684802385,3.185025931322416,3.190582145697021,3.19135456371015,3.1884765745974173
2.810189705324528,2.791612507201196,2.6961350338313204,2.67927460136719,2.6951898835833696,2.750178269472789,2.834535527563815,2.933844641740291,3.0281622459683133,3.082466182509932,3.104196894535667,3.113841236772905,3.1169312168173566,3.115319922837278,3.1102211322306843
2.76981283302061,2.753477343186217,2.653810907463119,2.6324875494100644,2.6436302968783774,2.693587296099107,2.772986821048613,2.867558013997696,2.95754614544904,3.0085942221834547,3.027710515459773,3.0346743484887546,3.035064721163998,3.0308783082457267,3.0233946972753376
2.7247368031150523,2.710238768643944,2.606255188317263,2.5803355313262784,2.586537647725912,2.631223540654099,2.7053503531007825,2.7948038268417235,2.8800267236045856,2.92737466481789,2.943499763254336,2.94749441245237,2.94496415589059,2.9380258209408976,2.9280088455581628
2.674894003418414,2.661833612228144,2.553415414243882,2.522776982442024,2.523882496451168,2.563070375572112,2.631621483094813,2.7155867730809367,2.795613954113044,2.8388207591076333,2.851586260800405,2.852338298557135,2.846685965528288,2.836840573755917,2.824164063194442
2.620220802583059,2.608204819199264,2.495250337920059,2.4597867790224144,2.4556573719857755,2.489139196826561,2.551830538879374,2.629954711577195,2.7043706124944644,2.743008642228346,2.7520637260156096,2.7493232893911417,2.74037471571421,2.727496072045384,2.712063152223825
2.5606598089789223,2.5493045859002974,2.4317338011544334,2.391360706860942,2.3818817589980696,2.4094749027196127,2.466048829472244,2.5380053631449444,2.6064199307040337,2.640086138983117,2.645107633287572,2.6386571054178685,2.6262730734963764,2.610270876432721,2.5920204073738073
2.4961624896270305,2.4850978787168203,2.362858806286476,2.3175199284672985,2.3026068647745186,2.324160894862892,2.374393861273397,2.439891809239538,2.501951555867818,2.5302792896171384,2.5309820071047944,2.520644479529471,2.504727780883324,2.485553731993326,2.464465761060856
2.4266921235923866,2.4155662289612496,2.2886416219440893,2.238315243456755,2.217919924506758,2.233323327831931,2.2770334505886547,2.335826442636108,2.391225396909748,2.413896107713693,2.4100427909867075,2.3956897090904627,2.376191069558657,2.353843654058742,2.3299434424371257
2.3522270835543497,2.340711714782016,2.209125789811849,2.1538309768876163,2.1279478562927423,2.137134402590592,2.174188515580761,2.226083139097758,2.274573102385644,2.291327279857114,2.282737500106546,2.264294931262865,2.2412173303323213,2.215744870557457,2.189105146980929
2.272764397523943,2.260561006100579,2.124385878124836,2.0641883239893715,2.0328600866906816,2.035814527306558,2.0661343838895787,2.1109975052541983,2.152397044401548,2.163043707909796,2.1496011141859395,2.127054167559842,2.100455195258788,2.071956903293673,2.042698129262069
2.188323535746852,2.175169354583523,2.034530851372288,1.969548020951662,1.9328704268540235,1.9296332486247985,1.9532005567853823,1.9909651959256225,2.025166867578306,2.029591036710382,2.0112484649660685,1.9846435261107984,1.954635567262512,1.9232604741363344,1.8915490562823047
2.098950372922424,2.084624434376721,1.939706970015548,1.870112274954292,1.8282379615745696,1.8189089586753209,1.8357689964030948,1.86643845017539,1.893413859854196,1.8915815590554848,1.868363666967371,1.8378082761059,1.804556477706372,1.7705002787959985,1.736544820775516
2.004721238048642,1.9890499246162432,1.840100140832368,1.7661259123331667,1.7192669567231054,1.7040074434156292,1.7142710818057143,1.7379210981171054,1.7577235368000106,1.7496840624704018,1.7216873415067857,1.6873477237951116,1.6510658688820752,1.614565880862041,1.5786117119060958
1.905746957120324,1.8886087434324383,1.7359376778692406,1.6578767599105142,1.6063058609831384,1.5853394208216822,1.5891834746421225,1.605962399451504,1.6187269586500408,1.604612329329104,1.5720025391648829,1.534098968526245,1.4950435308877437,1.4563720878838189,1.4186944223876563
1.802176780940302,1.7835058564337312,1.6274894649436231,1.545695318152836,1.4897455307228396,1.4633572766025604,1.4610231980433093,1.47115014011211,1.4770913673902637,1.4571130690689995,1.4201203201192116,1.3789206468044335,1.337383419485877,1.2968401316505405,1.257736292385305
1.694202079422072,1.6739905960446162,1.5150685368141192,1.4299538180323264,1.370016843187635,1.338551240475675,1.3303422625303425,1.334103434344598,1.3335107390166872,1.3079540483854373,1.266865907347628,1.2226776886016215,1.1789774545674476,1.136880803166401,1.0966619741419192
1.5820596701784626,1.5603584343833004,1.3990311089789995,1.3110647669093318,1.2475878732183876,1.2114452480467794,1.1977221612608058,1.1954656485972135,1.1886967883110549,1.157913090926036,1.1130661884480215,1.0662279229764933,1.020701663940418,0.977380411644432,0.9363633758755822
1.4660346343794897,1.4429521511841576,1.279776084264873,1.1894790809382236,1.1229607912401482,1.082592701712704,1.0637685052503547,1.0558977846242903,1.043370847880461,1.00776845540928,0.9595391276590158,0.9104111061420844,0.8634052273373972,0.8191900851124686,0.7776893535939744
1.3464624942896226,1.3221623656781512,1.1577440841122133,1.0656839094069397,0.996668633570794,0.9525723188152248,0.9291060199128498,0.9160725784146212,0.8982569210047028,0.8582909281148567,0.8070854254574862,0.7560406756123413,0.7079026673854059,0.6631185891371237,0.6214392501860206
1.2237306022719638,1.19842737461639,1.0334160119154248,0.9402001997026908,0.8692720216759792,0.8219841603413478,0.7943740041424334,0.7766694195924868,0.75407601485447,0.7102377245275421,0.6564824771069605,0.6038982120511586,0.554969084494423,0.5099284690532836,0.4683599936690751
1.0982786188855542,1.0722322566454972,0.9073111552881076,0.8135800324758155,0.7413558691296591,0.6914458753922056,0.6602222715780731,0.6383700855944213,0.6115417140857679,0.5643481078098576,0.5084804601936891,0.4547303451372689,0.4053380718840228,0.3603350511658988,0.3191461918726949
0.9705979819052558,0.9441072112004016,0.779984820988249,0.6864037245469529,0.6135260654321104,0.5615891294170484,0.5273075071216236,0.501855175530525,0.4713568174040376,0.4213404648733139,0.3638001928601706,0.3092476402241202,0.2597017439771376,0.21500763722124,0.17444246502080857
0.8412302701905787,0.8146250813901643,0.6520254560552368,0.5592766397660306,0.4864060538885281,0.4330560989007238,0.3962898729294773,0.3678010145902321,0.3342107276082842,0.2819104316659819,0.2231322467938861,0.1681248454050331,0.1187121608793741,0.0745720864304672,0.03484713043974863
0.7107644184435481,0.6843980394256709,0.5240512179950138,0.4328256435419852,0.3606332059137745,0.3064958922643919,0.2678296682020977,0.2368767629598036,0.2007772410031715,0.146729609648514,0.0871367523259986,0.0320018417981316,-0.017016591031136,-0.0603860270349396,-0.09908363541200517
0.579832771394598,0.5540734227276803,0.3967059501225325,0.3076951207564124,0.2368548727312923,0.1825607328524708,0.142583822808808,0.1097414397676929,0.0717123603491611,0.0164443990896026,-0.0435566714225691,-0.0985153480479043,-0.1469063716325664,-0.1893184430571511,-0.22683196308324008
0.449106007236403,0.4243287295027233,0.2706545271518101,0.1845424814063611,0.1157239996078878,0.061901746734127,0.0212020169697621,-0.012959407847027,-0.0523482155327615,-0.1083254830001201,-0.1683493682724544,-0.2228540584014448,-0.2704136210786491,-0.3117120722481069,-0.347915450151641
0.3192870017540825,0.295865807558042,0.1465775546661046,0.0640330972937484,-0.0021057893328103,-0.0548357720929775,-0.0956777411273594,-0.1305976085146495,-0.1707922056498411,-0.2269891473935005,-0.2866748793214984,-0.3404754225060113,-0.3870291159167007,-0.4270881549371383,-0.4618857971832626
0.1911037566720261,0.1694043106243524,0.0251654453086837,-0.0531653432033814,-0.1159856766598245,-0.1670176855530264,-0.2074341742968818,-0.2425669724559755,-0.2830346377643946,-0.3389875593918205,-0.398001211561904,-0.4508760264876508,-0.4962791201587756,-0.5350029930131294,-0.5683291831301975
0.0653015399676994,0.0456745146062422,-0.0928880840670329,-0.1663890463146017,-0.2252777101368691,-0.2740269410892679,-0.3134684628934562,-0.3482886488293296,-0.388522591514543,-0.4437975483877041,-0.5018342529277674,-0.5535908853287596,-0.5977280311745002,-0.6350503389757608,-0.6668684461710295
-0.057365551076206,-0.074590351622625,-0.2068929810450984,-0.2749847957473806,-0.329361348262965,-0.3752700235461557,-0.4132105562320033,-0.4472171549606442,-0.4867407221459325,-0.5409367351018187,-0.5977222626544381,-0.6481976532981405,-0.6909824103415714,-0.7268653067472473,-0.7571669081040986
-0.176143401315398,-0.1906621104992409,-0.3161701740121159,-0.3783169983621377,-0.4276403825293241,-0.4701838111203119,-0.5061259397716771,-0.5388469380063092,-0.5772174182476286,-0.6299692204054581,-0.6852612610016718,-0.7343218654957488,-0.7756961642343195,-0.8101295381228107,-0.8389335446951415
-0.2902868254239926,-0.3018257820929536,-0.4200590653637193,-0.4757749218260072,-0.5195500558058646,-0.5582426384471544,-0.5917226409722448,-0.6227192312368914,-0.659531336693205,-0.7105117573322544,-0.7641010102752821,-0.8116428680096283,-0.8515764980433763,-0.8845772112544462,-0.9119290546443921
