Values,Values_04_36_09,Values_04_41_54
-0.0008838882899103,-0.0008838882899103,-0.0008838882899103926
0.0009693307522912,-0.0004494554458197,-0.0025946616339475484
0.0040934040109247,0.0012721100332225,-0.0029692232092649986
0.0092293458768403,0.0050196204738173,-0.0012715805940548995
0.0166804598724776,0.0110930031463177,0.002793960043961682
0.0266892483818243,0.0197310402297212,0.009461747949910128
0.0395808400934855,0.0312549501979311,0.01904863011229547
0.0557083941046489,0.0460137073694885,0.031899219620786956
0.0754415577963295,0.0643725277777399,0.048374488884324565
0.0991431382082057,0.0866896078329383,0.06882867175477263
0.1271501864647383,0.113297337417722,0.09359071883100427
0.1597566131899395,0.1444850994671881,0.12294740313719021
0.1971993711278537,0.1804856910885924,0.15713010102334632
0.23964855099741,0.2214657073175936,0.196305572599797
0.2872016401945303,0.2675201310432172,0.2405709646012895
0.339881518621462,0.3186706959327544,0.28995257724632256
0.3976371196156926,0.3748669420276069,0.3444072852891186
0.4603450184837515,0.4359882174213018,0.4038248335570894
0.5278096883966295,0.5018443554532752,0.4680287007667599
0.5997599028228181,0.5721724938005127,0.5367729615941879
0.6758389546937897,0.6466276881825187,0.6097327650082641
0.7555870731731936,0.7247656764309538,0.6864867549033853
0.8384157504951487,0.8060174695489645,0.7664910890039681
0.923575656720948,0.8896573990711162,0.8490466784766705
1.0101216534441482,0.9747680712615874,0.9332631106623276
1.096881777448979,1.0602090320510915,1.0180260940942467
1.1824340303197376,1.144592915129377,1.1019722596831159
1.2651124584882196,1.2262905150439516,1.1834928484093243
1.3429990015936315,1.3034212540164465,1.2607228642298465
1.414094132214922,1.3740221236553538,1.3317088960704482
1.47622930414972,1.435958202235642,1.3943188446185129
1.5346779339269774,1.4945317059056649,1.4538506166801832
1.5951933994669092,1.555519188285243,1.5160725412039031
1.657105318420708,1.6182708482393504,1.580325813462256
1.7202591435266517,1.6826509322415792,1.6464634833026077
1.7843179603901542,1.7483390315749996,1.714151947136957
1.8489932928403887,1.8150603564854797,1.7831011269405532
1.9139854858045515,1.8825256689219485,1.8530044754251351
1.979001805271666,1.9504489608721447,1.9235567308804693
2.0437536001284964,2.0185442647349423,1.994450861691528
2.107958957352151,2.0865280264524286,2.065380614298601
2.171343737152569,2.154119941897112,2.136041568253369
2.23364289343183,2.221044168644518,2.2061326058228525
2.294601549671192,2.287030389937738,2.2753572688458457
2.3539759599495524,2.3518148642706715,2.3434251302564033
2.4115343116650263,2.415141418379257,2.4100531309739632
2.467057368164277,2.476762379979259,2.474966870242836
2.520338942972078,2.5364394368352468,2.5379018268341786
2.571186200205597,2.5939444082688,2.5986044873771097
2.619419785664963,2.6490599217669875,2.6568333642760846
2.664873775930356,2.701579966970994,2.712359865269643
2.707395456577564,2.7513103202861773,2.7649689980508096
2.746844933700264,2.798068824066193,2.814459884871512
2.783094580916216,2.8416855005902537,2.8606460595165366
2.816028340048155,2.88200249623214,2.9033555358293164
2.84554088245424,2.918873839961944,2.9424306276215813
2.8715366572123813,2.9521650205360506,2.977727522209434
2.8939288363942457,2.9817523726828306,3.0091155981203905
2.912638183914469,3.0075222817198477,3.036476499061115
2.9275918768971594,3.029370222116311,3.059702984646474
2.938722297651845,3.0471996390228875,3.0786975740735816
2.9459658311369394,3.060920703416689,3.093371022432524
2.949261692041008,3.07044896579884,3.1036406651225557
2.9485508197644306,3.0757039527566525,3.109428686285468
2.9437748620641337,3.0766077380945687,3.1106603551100944
2.934875278695012,3.0730835354924864,3.107262289192633
2.921792607567198,3.0650543748857024,3.099160818948825
2.904465907046259,3.0524418992815745,3.0862805007384355
2.8828324124140603,3.035165345797652,3.0685428521975866
2.856827435150902,3.0131407671033243,3.045865374130394
2.82638452430406,2.986280541078034,3.018160913189169
2.791435924372069,2.9544932317428807,2.9853374329257103
2.7519133421915423,2.917683841919254,2.947298236252675
2.707749047982603,2.875754509280932,2.9039426916473072
2.6588773306284152,2.8286056902308387,2.8551675063607065
2.6052363025305523,2.7761378484902783,2.800868560655715
2.546770074962691,2.7182536874630023,2.7409433377496164
2.4834312966316023,2.654860933245642,2.675293950643678
2.415184032967274,2.5858756554960736,2.6038307462780264
2.342006982838452,2.511226127570304,2.5264764808101208
2.2638969873543746,2.4308571798858574,2.4431710117996803
2.180872778102617,2.344734987337695,2.3538764395796745
2.092978916735793,2.252852229963718,2.2585826283785124
2.000289839396883,2.1552335211558185,2.157312992939185
1.9029139117076888,2.0519409832664097,2.0501304221978427
1.8009973863535569,1.9430798300319068,1.9371431915404111
1.6947281436978416,1.8288037969745896,1.8185106973191174
1.5843390815728111,1.7093202403848082,1.6944488272156915
1.4701110049631012,1.5848947043860098,1.5652347593251605
1.3523748872128285,1.4558547717935064,1.4312109993353042
1.2315133493704509,1.322592986240181,1.2927884371776202
1.1079612319060872,1.1855686592237522,1.1504482308301824
0.982205157179025,1.0453084008230906,1.004742350198845
0.8547819832385588,0.90240521880614,0.8562926202575817
0.7262761019376757,0.7575160900918827,0.7057881623831666
0.5973155672455958,0.6113579517612847,0.5539811770481896
0.4685670814635557,0.4647021141854567,0.40168106795200653
0.3407299092782158,0.3183671577541013,0.24974696886580883
0.2145288423058126,0.1732104464122498,0.09907880918648053
