Values,Values_06_38_45,Values_06_48_41,Values_06_58_44,Values_07_08_35,Values_07_19_08,Values_07_29_34,Values_07_39_39,Values_07_49_41,Values_07_59_43,Values_08_09_46,Values_08_19_50,Values_08_29_52,Values_08_39_54,Values_08_49_56,Values_08_59_37,Values_09_08_56,Values_09_18_16,Values_09_27_36,Values_09_36_55,Values_09_46_16,Values_09_55_37,Values_10_04_57,Values_10_14_25,Values_10_23_45,Values_10_33_06,Values_10_36_50
-0.1023394378791856,-0.0899014379732455,-0.0805929626705029,-0.0737492439732162,-0.0681016074932247,-0.0635220189332597,-0.0600869344364057,-0.0578577537046197,-0.0568333969092046,-0.0569481846458952,-0.0580869128469748,-0.0601062196317949,-0.0628547360229736,-0.066187868612964,-0.0699763901703642,-0.0741099862464295,-0.0784974785522081,-0.0830652305357131,-0.0877547798084894,-0.0925203166584953,-0.0973263250595066,-0.1021455174434815,-0.1069570940955193,-0.1117453099774345,-0.1164983128009839,-0.1212072118588778,-0.12307686825542097
-0.0944391559950704,-0.0803475354139399,-0.0698573299937885,-0.0621558493614037,-0.0557958283562498,-0.0506297379963081,-0.0467445798058314,-0.04421170395498,-0.0430323302418057,-0.0431346357059132,-0.0443904842076775,-0.0466394439049567,-0.0497115644394407,-0.0534441616152614,-0.0576916264891014,-0.0623295255765877,-0.0672549249236435,-0.0723846386057972,-0.0776525861429554,-0.0830069634648203,-0.0884075891641107,-0.0938235774699249,-0.0992313749161862,-0.1046131426277805,-0.1099554441708177,-0.1152481936977327,-0.11734965470728904
-0.0814818781260557,-0.065700215956008,-0.0540164107839048,-0.0454523403070308,-0.0383757967918289,-0.0326184357435022,-0.0282776648880934,-0.0254349204274863,-0.0240938911627756,-0.0241767416115928,-0.0255424817680074,-0.0280136459576955,-0.0314017151734002,-0.0355259199776386,-0.0402242778190332,-0.0453582506332993,-0.0508131695551374,-0.0564963245133116,-0.0623340444060878,-0.068268558581832,-0.0742550469250966,-0.0802590501435235,-0.0862542832470161,-0.0922208331405757,-0.0981436962988119,-0.1040116063953994,-0.10634141214325148
-0.063251676241267,-0.0457377202066035,-0.0328449104170565,-0.023411041714504,-0.0156118339274064,-0.0092566872509362,-0.0044532992934115,-0.0012933673498311,0.0002167576858344,0.0001607926436866,-0.0013074753734676,-0.0039935466246172,-0.0076903025982636,-0.0121988496832293,-0.0173407986520661,-0.0229634855234824,-0.0289404974695921,-0.0351696014159065,-0.0415695440684602,-0.0480766011579952,-0.0546413291533312,-0.0612257112677866,-0.0678007466886872,-0.0743444628303867,-0.0808403024849695,-0.0872758307922051,-0.08983097870108171
-0.0396098539882715,-0.0203150073155389,-0.0061940611484053,0.0041192777269113,0.0126493700997448,0.0196106525048778,0.0248852349956353,0.0283709439702526,0.030058547871423,0.0300375117724493,0.0284743830090455,0.0255807306731419,0.0215823460001274,0.016696328883334,0.0111175481155719,0.0050128493271169,-0.0014795732292393,-0.0082479418710943,-0.0152034117355269,-0.0222763041949416,-0.0294125571876614,-0.0365706046443834,-0.0437187398185098,-0.0508329410746129,-0.0578951077859278,-0.0648916462006438,-0.06766950660162932
-0.0105078810189638,0.010623207757834,0.025995249581297,0.0372002057891255,0.046471498732297,0.0540491483383767,0.0598051570614057,0.0636266202608203,0.0655011802284549,0.0655239128313081,0.0638741057469656,0.0607804645252916,0.0564875653169243,0.0512308361588969,0.0452217347585184,0.038641375334667,0.0316397965107324,0.0243383623058919,0.0168335340440843,0.0092009571925709,0.0014993162078764,-0.006226275334756,-0.0139414099710447,-0.0216200241032828,-0.0292424815671188,-0.0367940376795059,-0.03979222761809635
0.024004898090323,0.0470345977482817,0.0636845059081807,0.0757956252920837,0.0858204766894753,0.0940265991387197,0.1002759674241332,0.1044446537285644,0.1065169007353073,0.1065932501327453,0.1048657223892516,0.1015802529105954,0.0970003479697233,0.0913799193698543,0.0849471538037679,0.0778975469420996,0.0703930654917357,0.0625647175657203,0.0545166178644124,0.0463303999905307,0.0380693809919803,0.0297822246253219,0.0215060369199242,0.0132689184022442,0.0050920342298053,-0.0030087271006247,-0.0062249376187256756
0.0637790053143099,0.0887767734915354,0.1067349749738472,0.1197690242550998,0.1305616992738124,0.1394102059073954,0.1461665764272891,0.1506955340368657,0.1529776197007823,0.1531186843279334,0.1513234793432523,0.14785528153116,0.1429966966415043,0.1370203007467106,0.1301711719380557,0.1226593185389322,0.1146587331676531,0.1063101361236015,0.0977253396478651,0.0889919916458089,0.0801780550632897,0.0713357483674395,0.062504874978746,0.0537155677095269,0.0449905141850192,0.0363467393832545,0.03291496494641012
0.1085683180630724,0.1356105406860848,0.1549108069803789,0.1688864856954295,0.1804629350320503,0.189969408346544,0.1972480976842275,0.2021520230743041,0.2046576926163526,0.204876093019637,0.2030247017587253,0.1993842555344765,0.1942566410275447,0.1879332920316294,0.1806763516220164,0.1727104803209514,0.1642217999485832,0.1553608141080407,0.1462470779322818,0.1369742797236174,0.127615040754701,0.1182251373953571,0.1088470677281652,0.0995129905971551,0.0902471080000566,0.0810675726108067,0.07742310897309479
0.1580389107641451,0.1872084739949711,0.2078874414385053,0.2228249805249623,0.2352025302801852,0.2453840225015875,0.2532019418005022,0.2584972291422431,0.261241999328316,0.2615521781745766,0.2596579499963927,0.2558576228821916,0.2504725427349764,0.2438131923850466,0.2361589507015725,0.2277492659509808,0.2187824873337542,0.2094189670662033,0.1997860424762028,0.1899834624207156,0.1800885133731391,0.1701605277603997,0.1602446911365896,0.1503751782406934,0.1405776939950579,0.1308715071563854,0.12701796233909263
0.2117824831998125,0.2431680489997423,0.2652645669031016,0.2811852165466085,0.2943821732484483,0.3052569408839904,0.313632474187509,0.3193372452422428,0.3223385855046072,0.3227571320744858,0.3208357289651838,0.3168903429011983,0.3112619356847991,0.3042802103272803,0.2962419329830749,0.2874014567153201,0.2779694388904632,0.2681161296827263,0.2579766736215452,0.2476568877633392,0.2372387198983667,0.2267850475552288,0.2163437289415256,0.2059509382208377,0.1956338665938419,0.1854128829860203,0.18135495085280165
0.2693335569634843,0.3030285216945463,0.3265828315446346,0.3435082469170192,0.3575434260504268,0.3691306066921779,0.3780834504435181,0.3842175651812187,0.3874950786982701,0.3880410710678508,0.3861109548780224,0.3820383985084665,0.3761840933766188,0.3688970929687169,0.3604916641342589,0.3512371470345478,0.3413565569718068,0.3310300643257341,0.3204006226136202,0.3095801051681343,0.2986551009519056,0.2876920082777364,0.2767413323067343,0.2658412213505133,0.2550203291327976,0.2443001031238782,0.2400439415581525
0.3301881706358107,0.3662892961639998,0.3913420530474404,0.4092935925454216,0.4241857835201161,0.4365050244012661,0.446055993152342,0.4526410410942206,0.4562166404930394,0.4569119947145283,0.4549949315766061,0.4508167974195711,0.444758060290499,0.4371871908430267,0.4284360115398002,0.4187888797224312,0.40848117293368,0.3977029652570051,0.3866049885489892,0.3753051337537856,0.363894589088326,0.3524432317858571,0.3410041742287324,0.3296175024421183,0.3183133000740772,0.3071140645125935,0.302667683256735
0.3938247458814993,0.4324304629294522,0.4590216175815446,0.4780195729912381,0.4937869567494837,0.5068580061595859,0.5170288094641647,0.5240880799809173,0.527986148905091,0.5288559595309796,0.5269775192799622,0.5227197376713232,0.5164828142731129,0.5086546159418337,0.4995844958939666,0.4895717885590425,0.4788641779362096,0.4676615749617916,0.456122417735707,0.4443705425242735,0.4325016679300835,0.4205890868526483,0.4086884623195692,0.3968417684455501,0.3850804759092129,0.3734280953564439,0.3688017335892258
0.4597194959315986,0.5009278932415805,0.5290954612308613,0.5491582441609872,0.5658177827349962,0.579660056877741,0.5904730520626041,0.5980314797745562,0.6022790077275496,0.6033518585977996,0.6015418802218662,0.5972353140064026,0.590851927676656,0.5827988513132599,0.5734428430492428,0.5630980865724106,0.5520244424435959,0.5404315303713662,0.528485372906047,0.5163156395934028,0.5040224791368176,0.4916825122702313,0.4793538770202789,0.4670803712617143,0.4548947985117526,0.4428216373384084,0.4380281073643779
0.5273694446376341,0.5712759687016187,0.6010547182396451,0.6221980291476422,0.6397648468308242,0.6543969836419229,0.6658749067057081,0.6739589843520456,0.6785856572402242,0.6798938754468361,0.6781868627889562,0.6738678193501689,0.6673757737254546,0.65913685074295,0.6495349666171408,0.6388989225394822,0.62750053905567,0.6155589458886381,0.6032475716516459,0.5907017624784581,0.578025962104707,0.5653000044602726,0.552584406454939,0.5399247098792173,0.5273549851935108,0.5149006247363533,0.5099555957153772
0.5962880439006265,0.6429829496056138,0.6744030456208648,0.6966390538687925,0.7151258299562111,0.7305652402973434,0.7427309147850912,0.7513685623449486,0.7564067865366677,0.7579866070614264,0.7564220130098751,0.7521326239141415,0.7455762541926435,0.7371975981644642,0.7273973446764396,0.7165185629894895,0.7048447201459098,0.6926041791665162,0.6799775347901521,0.6671056052066064,0.6540969574295891,0.6410344961563667,0.627981000243682,0.6149836601004671,0.6020777358526869,0.5892894711030613,0.5842116652976174
0.6660434744308379,0.715609085890313,0.748694734248828,0.77203129905763,0.7914476917837532,0.8077101170196743,0.8205861384328537,0.8298065142532194,0.8352913483913804,0.8371829530054606,0.8358053063875206,0.831593720989576,0.8250241338025904,0.8165592089761463,0.8066158699869845,0.7955509768132151,0.7836592255919741,0.7711778535570198,0.758294317626896,0.7451546546041733,0.7318713462237154,0.718530198229626,0.7051961145366731,0.691917824489735,0.6787316903588233,0.6656647372768909,0.6604760115675816
0.7362122433276694,0.7887200782098225,0.8234882041547703,0.8479281565718391,0.868280268148479,0.8853793437022939,0.8989877282839263,0.9088209603193902,0.9147899228605008,0.9170373122184432,0.9158961387035816,0.9118164769082449,0.9052915193405944,0.8968011132637873,0.8867777170836947,0.8755913704033076,0.8635474740676795,0.8508916970645775,0.8378179909615211,0.8244773101622966,0.8109858076284777,0.7974319952533846,0.7838827473462155,0.7703882102378639,0.7569857525613027,0.7437031058241217,0.7384283947259234
0.8064107097478526,0.8619185907761865,0.8983776191774654,0.9239181440640056,0.9452080518145238,0.9631548897328536,0.9775166884810276,0.987993514255104,0.9944862436879636,0.9971369091393266,0.9962864039028684,0.9923984189038308,0.9859823223514452,0.9775341647587398,0.9675010750284656,0.9562655271866972,0.9441429970518366,0.9313870624944282,0.9181977423199372,0.904730563959578,0.8911050771788357,0.8774122837673765,0.863720859517532,0.8500822367091665,0.8365346891151194,0.8231065765003291,0.8177736754521742
0.8764094283348278,0.9349586215402076,0.9731073690702632,0.9997394844523414,1.0219648268067532,1.0407675983509557,1.0559024500795078,1.0670537328710132,1.0741114630244857,1.0772158168716957,1.0767142254911406,1.073082631982124,1.0668452864059108,1.0585132707595888,1.0485473588762009,1.0373415852814487,1.0252207721717177,1.012445809967762,0.999222304346329,0.9857099741984084,0.9720314667628532,0.9582800415027406,0.9445259972665242,0.930821916262388,0.917206874260312,0.9037097812017112,0.8983489597604659
0.9455028245225414,1.0071153207047172,1.0469420486802872,1.0746502034235028,1.0978038301856243,1.117467349532281,1.133392966487611,1.1452490743324748,1.1529139054601545,1.1565244457943695,1.1564331264496048,1.1531265657585068,1.14714239539503,1.1390053746961488,1.129188746600633,1.1180971150225354,1.1060638325987189,1.0933564434787069,1.0801856169646014,1.0667148538433848,1.0530695824547882,1.0393450785102132,1.0256130817268856,1.0119271880896767,0.9983271743694316,0.9848424260306458,0.9794858660456486
1.0140831602978604,1.0787594711869797,1.1202412758389984,1.1490031655515187,1.1730729315862125,1.193598310065627,1.2103299570130912,1.2229200565256828,1.231234065268478,1.2354043103962338,1.2357865057812294,1.232876171536476,1.2272226326607047,1.2193628086352957,1.209781104734557,1.198891604424572,1.1870353045135869,1.1744856967729107,1.1614579612630005,1.1481189544450694,1.134596561894785,1.1209878328949134,1.1073657686466174,1.0937848480147534,1.0802854543252025,1.0668973809340752,1.0615784499246295
1.0860644119869676,1.1537812254247013,1.196883376533607,1.2266697130154298,1.2516381794071323,1.2730223273974144,1.2905720869656323,1.3039231661691226,1.3129271946696413,1.317710255866987,1.3186294719956992,1.316187320057538,1.3109429680392826,1.303443840938019,1.2941840928975472,1.2835861205650545,1.2719976280452114,1.2596973184476148,1.2469043146414909,1.233788398031125,1.2204795900868457,1.20707647790629,1.1936531542094655,1.180264860430682,1.1669525028399372,1.1537462255183466,1.1484986002052968
1.1651817936696045,1.2358902140466468,1.2805658450211286,1.311340340028566,1.3371846177056197,1.359419824884911,1.377795875092172,1.3919317116493206,1.4016640384356476,1.4071110175403103,1.4086291795345047,1.4067258770543831,1.4019681443724912,1.394912154112188,1.386060320431671,1.3758421379634571,1.3646110544848742,1.3526502380664776,1.3401821879504554,1.3273791887533926,1.3143730898855788,1.3012637960736069,1.2881263378492689,1.2750166148728403,1.2619759878089,1.249034908086346,1.2438915807379718
1.2517123014934184,1.3253406517995945,1.3715328658872794,1.403253726583717,1.4299466533653444,1.453021460090418,1.4722286008325756,1.48716991100789,1.497666011420476,1.5038253852808534,1.5060018778173148,1.5047055440935555,1.5005092312627597,1.4939760476486308,1.4856151483233784,1.475861901140188,1.4650745400498222,1.453539968398279,1.4414835182640684,1.4290795815548252,1.416461554103016,1.4037304636808887,1.3909621488344153,1.3782130848758924,1.365525037763585,1.3529287400051455,1.3479211872169106
1.345131259708277,1.4215910740880966,1.4692365469663993,1.501858839682412,1.5293709818270909,1.5532719534280506,1.5733131241892302,1.589078773364694,1.6003721894890153,1.6072903329259212,1.6101821949174435,1.6095583040683967,1.605995235361402,1.6000612133788554,1.592270627965111,1.583063523340616,1.572801999302981,1.5617760063842288,1.5502132083813378,1.538289749419819,1.526140328105902,1.5138669348741198,1.5015461168036903,1.489234868795038,1.4769753359377895,1.4647985252237652,1.4599562857517616
1.4453595055909048,1.5245478566061383,1.573578290459872,1.607054857298828,1.6353552489678085,1.6600675876570987,1.680944333028859,1.6975516295137705,1.709674077509576,1.717395183912778,1.7210568550191403,1.72116782974761,1.718306319586806,1.713043864064195,1.7058986181240263,1.6973141536240448,1.6876555696731756,1.6772152307310215,1.6662226839086174,1.6548555191877363,1.643249538088157,1.6315075719235,1.6197068103790178,1.6079047407510063,1.5961438857513108,1.584455541181647,1.579805879965374
1.5520871755331491,1.6338851691212564,1.6842266672895274,1.7185076893448112,1.7475633251187346,1.7730702252110555,1.7947818966967748,1.8122456430224323,1.8252259270343545,1.8337908038716533,1.838272823105719,1.839176657872632,1.8370800783661347,1.8325561731354345,1.8261254434662493,1.818233899945336,1.809248837467396,1.7994644630825958,1.789111816853869,1.7783696808812186,1.7673748063263828,1.7562307841477875,1.74501541557588,1.73378668283407,1.722587509931414,1.7114495170454358,1.707016884124531
1.6649506765665003,1.7492222430729123,1.8007948234123103,1.8358274504807943,1.8656028005094685,1.8918847871165247,1.9144276908624185,1.932759146328354,1.946621953662268,1.956066675324212,1.961414219682666,1.963162932959328,1.9618881050796564,1.958162664698559,1.952508109200903,1.945371872599628,1.937122715490734,1.9280561857394884,1.9184044894453176,1.908347403378944,1.8980225240129305,1.887534162648096,1.876960736557144,1.8663607553641903,1.8557775931510576,1.8452432510215728,1.8410486908462043
1.7835312758571444,1.870122594037746,1.922839995161156,1.9585681348111528,1.9890247734869613,2.01605912692176,2.039425732979244,2.058631615339614,2.0733963311311348,2.0837508956828263,2.090002311997317,2.092640386028682,2.092235956986424,2.0893601667589308,2.084534247043617,2.078206128710437,2.070745392383068,2.062448502111142,2.0535485715037343,2.0442262337967723,2.034619876880705,2.024834535499135,2.0149492827983804,2.0050232175559413,1.9951002368927024,1.985212799362028,1.9812733735894739
1.90730611712195,1.9960450752332417,2.049814539281463,2.086178607367976,2.117274766862878,2.145034832887482,2.169212836220393,2.189294149125685,2.2049734800241594,2.2162602673043663,2.22344540572757,2.227008034495297,2.2275126742945983,2.2255271631326026,2.2215713148594083,2.2160927346331327,2.2094612721918825,2.201973966765287,2.19386465290412,2.1853147428062214,2.176463412312954,2.1674164641206533,2.158253700811925,2.149034899413344,2.139804575176864,2.1305957385559875,2.126923927960421
2.0356746916268764,2.12637079238956,2.1810930260712924,2.2180297889067364,2.249719959104922,2.2781744715675645,2.303145838488573,2.3240966647410195,2.34069521664993,2.3529273964658417,2.3610658971256977,2.365577196240693,2.3670177689627216,2.3659507721523494,2.3628935813839225,2.358292772612923,2.3525180179127645,2.3458666793279024,2.338573199579248,2.330819752653239,2.322746347466492,2.314459637850168,2.306040259887089,2.2975487818652702,2.289030450974322,2.2805189386990503,2.277122083812421
2.167936490494898,2.260381297980866,2.3159506529243763,2.353393192233644,2.38562779787966,2.414740247806963,2.440480287420878,2.462286594748876,2.479799459424329,2.4929794130762595,2.502079017366808,2.507550275001355,2.509940070724667,2.5098056743372186,2.507661156482964,2.503951493434699,2.499045844479714,2.493241733522772,2.48677417191955,2.479826135835782,2.4725385568545946,2.465019056929059,2.457349235033808,2.449590582470901,2.4417892059174786,2.433979557074841,2.4308593800612535
2.303298143255544,2.397266370926727,2.4535712866501096,2.4914491228296947,2.5241743137396284,2.55390240440171,2.5803789106217208,2.6030174233527297,2.6214288360951468,2.635546662617983,2.645601629328408,2.65202968641664,2.655366808979565,2.6561633769521813,2.654929464000808,2.652108020971091,2.648067475633523,2.6431054439364523,2.637457535945669,2.631307622257756,2.624797684331573,2.618036455693862,2.6111066455444063,2.6040708115562725,2.5969760544922265,2.589857729374097,2.587009982126628
2.440871481431773,2.5361228981847628,2.5930466912410184,2.6312861283124067,2.6644437498028624,2.694739015292398,2.721911569679208,2.745348809947476,2.7646309950304486,2.7796632306464986,2.790652995623004,2.798018902353056,2.802284966433672,2.803993908507895,2.803651305924868,2.801697811331998,2.798501019551133,2.794358655767845,2.7895070211384483,2.784131015711377,2.778373825755484,2.772345456259324,2.766129882189268,2.759790873378149,2.753376657865537,2.746923613362709,2.7443379124461664
2.5796814582452705,2.675963726555332,2.733385779669974,2.77191051930222,2.805438317358825,2.8362459706528376,2.8640654853191103,2.8882570769047526,2.9083693872292744,2.9242780565457123,2.936166264516941,2.944434349627782,2.9495936293392453,2.9521786557534027,2.952690216960023,2.951566551024789,2.9491744317571618,2.945811789071384,2.941715758418217,2.937072434298667,2.9320263773509705,2.926689027575397,2.9211457773918164,2.9154617458750667,2.909686410013165,2.903857276787359,2.9015171775325785
2.7186770961964304,2.8157296475583395,2.8735270506760635,2.9122591233180937,2.9460912446811456,2.977350331784809,3.005758926273588,3.03064927160625,3.0515377479467256,3.068269884498308,3.081003939865616,3.0901214456832373,3.0961206309596583,3.099527651174814,3.100838426085737,3.1004888164622746,3.098844890763557,3.0962049436071366,3.092807122866461,3.0888388959522435,3.0844463658533408,3.0797425594798447,3.0748144204124896,3.069728532539946,3.0645357204953148,3.0592747041805977,3.0571580622610957
2.856749056574962,2.954308049764215,3.0123577179292824,3.051218762755232,3.085286599159024,3.1169305284330213,3.1458618289357907,3.1713842648227875,3.19298173438092,3.2104695007199813,3.223980774142336,3.233878197161784,3.240646897601113,3.244804700163422,3.24684279059958,3.247194833403248,3.246226395163359,3.244236340588662,3.2414640228460727,3.2380984542418263,3.234287427671592,3.2301456798736647,3.225761805692256,3.2212039339890755,3.216524300515006,3.211762888105232,3.2098425404879767
2.9927527767718654,3.0905571060276222,3.1487383627515726,3.187651263926816,3.2218846712873086,3.25384217186596,3.283222107198956,3.309299630330107,3.331526447698835,3.3496879653502813,3.3638927689578444,3.374485017216823,3.381937119793676,3.386758932623948,3.3894372453745425,3.3904038332448043,3.390024030026006,3.388597497353829,3.386364977469825,3.3835171705504163,3.3802036659087,3.376540985605017,3.3726194259971,3.36850869150754,3.364262445003944,3.35992193808302,3.358166711496703
3.1255371829886607,3.2233354030451946,3.281532970299605,3.3204238230635545,3.354752717850325,3.3869492548774147,3.4166973975269745,3.443244022694116,3.4660095245681206,3.4847504875748667,3.499551889620314,3.5107403204943823,3.5187762545374963,3.5241622269506294,3.527381152920422,3.5288633257047413,3.528974153036504,3.528014313894833,3.5262260880044614,3.5238019535154392,3.5208933405287337,3.517618566190096,3.5140696130896587,3.5103177289051715,3.506417960888329,3.5024127815596686,3.5007888064429915
3.253977746310707,3.3515356643009726,3.4096429435826496,3.448443280689208,3.48279957648433,3.5151592119173527,3.54519067138162,3.572113440304593,3.595318134887524,3.614534224202695,3.6298247112535393,3.641500044635059,3.650009933455552,3.655850502686274,3.6595014683464058,3.6613921169481847,3.661888242336953,3.661291724731055,3.6598464674137694,3.657746740314919,3.655145776652226,3.652163616063335,3.648893832832228,3.645409111462951,3.6417657729835256,3.638007401898139,3.63647967546592
3.377012209540863,3.474120777319377,3.5320432487789994,3.570692411345884,3.605012213021296,3.637459852928984,3.667687676685083,3.694889277969259,3.718427726385184,3.738007772274548,3.753672690852389,3.765718711198527,3.774586304032851,3.780766320157394,3.784736066544792,3.786924328341176,3.787697568722615,3.7873589864607577,3.786154106725704,3.784278907823477,3.781888289550954,3.779103845810512,3.776020558484257,3.7727123604744497,3.769236662152677,3.765637985508462,3.76417209492519
3.4936766773144527,3.5901597185892484,3.647818235735583,3.686265729039192,3.7204916550714415,3.752955571639812,3.783293549683407,3.810675444090125,3.834439717982976,3.854269478422696,3.8701911039478367,3.882488977169505,3.8915961655726745,3.8979995585113936,3.9021749132416415,3.9045510089730415,3.90549519871969,3.905312023192895,3.904248518612407,3.90250217481159,3.900229310876704,3.89755280276134,3.894568760726707,3.891352092210723,3.887961036812348,3.884440813206729,3.88300470390733
3.6031394339156,3.698860680489029,3.756194407960839,3.794402051494983,3.828485515366258,3.860899982852856,3.891265693898284,3.9187315734402985,3.94261510096205,3.962581447499134,3.97864344933587,3.991076400820036,4.000308045047727,4.006822741172138,4.011095576178072,4.013555769486733,4.0145716916927965,4.014449133012402,4.013436405625637,4.01173219096714,4.009493863974165,4.0068452042435085,4.003883076178824,4.00068300417252,3.997303724006612,3.993790847291799,3.992356508055258
