Values,Values_06_38_45,Values_06_48_41,Values_06_58_44,Values_07_08_35,Values_07_19_08,Values_07_29_34,Values_07_39_39,Values_07_49_41,Values_07_59_43,Values_08_09_46,Values_08_19_50,Values_08_29_52,Values_08_39_54,Values_08_49_56,Values_08_59_37,Values_09_08_56,Values_09_18_16,Values_09_27_36,Values_09_36_56,Values_09_46_16,Values_09_55_37,Values_10_04_57,Values_10_14_25,Values_10_23_45,Values_10_33_06,Values_10_36_50
0.7289228156809,0.6265137442086228,0.5952214932599655,0.5634851400499047,0.5318075882457047,0.501057796726189,0.4719198643938486,0.4448782683042069,0.420240538344912,0.3981611937411702,0.3786620049083338,0.3616561692943438,0.3469779487537099,0.33441345009108,0.3237277619589678,0.3146857994944393,0.3070663407331406,0.3006700590099088,0.2953229202452598,0.2908763755307211,0.2872055763812984,0.2842065453058999,0.2817929483338293,0.2798928823067439,0.2784459170368528,0.27740051403725,0.2770845697134818
0.7527638561776071,0.6506497322885378,0.619480808968651,0.5878478183826847,0.5562641365555455,0.5255991376881483,0.4965360728604348,0.4695588181556873,0.4449746955660213,0.4229383242730295,0.4034717958282551,0.3864887871344471,0.3718241502074525,0.3592646527979318,0.3485760799745961,0.3395240480940612,0.3318880164302957,0.3254693015791387,0.3200944634927914,0.3156154926907391,0.3119080247361138,0.3088685132957736,0.3064110072442402,0.3044639436755642,0.3029671962141242,0.3018694998240526,0.30153199143942844
0.7819645895825209,0.6801367820763781,0.6490832541860083,0.617547022588839,0.5860512636281949,0.5554658582707457,0.526473483381457,0.4995576680190139,0.4750256838525304,0.453032285080908,0.433599805099302,0.4166422371325025,0.4019948144377598,0.3894447446268637,0.3787582994984245,0.3697016115386232,0.3620546659422325,0.3556192970497425,0.3502225603847595,0.3457169105869691,0.3419784110082056,0.3389039054541082,0.3364077965654826,0.3344188418105944,0.3328772057413465,0.3317318891433237,0.33137462331921513
0.8169462450613855,0.7153908460016255,0.684441153082652,0.6529924728001705,0.6215764914066115,0.5910636119114181,0.5621362476412237,0.5352778789660334,0.5107959091349212,0.4888452606077609,0.4694484041607877,0.4525194448407499,0.437893738749168,0.4253586613979564,0.4146807138048544,0.405626317062062,0.3979757907314009,0.3915313312193573,0.386120366478283,0.3815957199860328,0.3778338105707646,0.3747318183027714,0.3722044602233115,0.3701807860462843,0.368601231712961,0.367415050785936,0.36704066785807754
0.8580257786139904,0.7567232733198039,0.7258621299158632,0.6944891604467409,0.6631425900638335,0.6326932679938632,0.603823688224285,0.5770176245823334,0.5525828183695172,0.5306743921806529,0.5113148250588394,0.4944180886278116,0.4798193547505635,0.4673058449874474,0.4566439853903927,0.4476002169521826,0.4399549670904454,0.4335106096767882,0.4280947984237337,0.4235606114359134,0.4197847355741474,0.4166646212423537,0.4141152509107844,0.4120659307352367,0.4104573423363098,0.4092389739948615,0.4088508837737635
0.905379439377323,0.804304450594419,0.7735128133413869,0.7422011035611116,0.710911376343541,0.6805147446256917,0.6516941557152018,0.6249340611053283,0.6005427709265986,0.5786756390633816,0.5593550003823755,0.5424944089353311,0.5279284987997674,0.5154439682992727,0.504806820207583,0.4957832080319277,0.4881534079323603,0.4817197598673764,0.4763099750111507,0.4717772545947216,0.4679984523318005,0.4648712121409502,0.462310724314226,0.4602465087681105,0.458619461572294,0.4573792831824721,0.4569815774348222
0.9590096961518164,0.8581308198894714,0.8273859277932061,0.7961184951000577,0.7648709094613165,0.7345142423789048,0.7057322889491205,0.6790106015992883,0.6546583135896107,0.6328310414601447,0.6135508024022015,0.5967304130874284,0.5822035736438018,0.5697560465515497,0.5591530229664617,0.5501600267309844,0.5425568945712475,0.5361456975007753,0.5307540169210241,0.5262350306779943,0.5224656463166845,0.5193436151249026,0.516784270244577,0.5147172968217871,0.5130837694510362,0.5118335743947902,0.5114309141097234
1.018716841489606,0.9179965874496088,0.8872720806168718,0.8560295495760252,0.8248073868264786,0.7944761785974171,0.7657209758221943,0.7390288899343429,0.7147101539012101,0.6929206798017452,0.6736819759490079,0.6569057709551172,0.6424243978218391,0.630022233139085,0.6194632338217027,0.6105119224038786,0.6029473837013183,0.596571165229473,0.5912105159503995,0.5867184317206704,0.5829717514529927,0.5798682402760512,0.5773233034096491,0.5752667380975328,0.573639757830209,0.572392405267318,0.5719898819523093
1.08407802856489,0.9834728730658224,0.9527389909048068,0.9214997904606432,0.8902844789258029,0.8599625588902718,0.8312207490597369,0.8045482073297252,0.7802565636139035,0.7585020617211327,0.7393054967148316,0.7225771340181292,0.7081474767430654,0.6957990357861495,0.6852940843123061,0.6763957492078585,0.6688820325648039,0.6625536894342418,0.6572374225203396,0.6527858785175046,0.6490756986609199,0.6460045633088218,0.6434878750161364,0.6414554868360248,0.6398487089577591,0.6386177088726017,0.638220680326848
1.1544341172927843,1.0538946710404542,1.0231185265153186,0.9918591412791304,0.9606304631480124,0.9303001428710914,0.9015569717987508,0.8748926647260468,0.8506205645904698,0.828897288829538,0.8097427075192289,0.793065231399309,0.7786930505771735,0.7664063101374944,0.7559651320794302,0.7471308387246222,0.7396800073656152,0.733412323204274,0.7281537226878029,0.7237563316627397,0.7200964613220392,0.7170716061537881,0.7145970893799426,0.7126027620188307,0.7110299874351542,0.7098290251910214,0.7094429274428149
1.2288854170442998,1.1283567047451504,1.0975026271937538,1.0661978950851043,1.0349342284163447,1.0045764736047798,0.9758158805541582,0.94914724725836,0.9248859627687628,0.903189068899566,0.8840752987524322,0.8674508102515296,0.853140987993014,0.8409231018862452,0.8305546478514918,0.821794729462124,0.8144181539018641,0.8082232574564744,0.803034989671157,0.7987047838158817,0.7951084889209241,0.7921433128251081,0.7897244230171884,0.7877816107789772,0.7862562491080146,0.7850986566805878,0.7847287949370729
1.3062973973707874,1.2057192414568274,1.1747491770632497,1.1433726229400358,1.1120512089928334,1.0816458272571852,1.0528505406600088,1.0261637650520563,1.0019032841191122,0.9802266276669056,0.961151188040659,0.9445804768660458,0.9303365838581026,0.9181933976366958,0.907905317247482,0.8992288183405311,0.8919365982164608,0.8858253707794828,0.8807188833066723,0.876467709461071,0.8729471079765023,0.8700539025053544,0.8677030309284253,0.8658241689618733,0.864358656990033,0.8632568406451264,0.8629081631198086
1.3853153978183108,1.2846228945431704,1.253496850877151,1.2220210438199182,1.190618268267642,1.1601441025046246,1.1312957329083406,1.1045757287050706,1.0803046310973785,1.0586405393838134,1.0395993193488198,1.0230814601956608,1.008905284396936,0.9968408100666593,0.986638885226574,0.9780529643917776,0.9708533099843424,0.964834753257493,0.9598196352451408,0.9556575125100938,0.952222933121612,0.9494122451655144,0.9471400877926972,0.9453359688826792,0.9439411565222192,0.9429059928822744,0.9425828522151934
1.4643905151822734,1.363514589671446,1.3321911098057424,1.3005880311717033,1.2690797074362508,1.2385148245358648,1.2095939464253909,1.1828243250026085,1.1585296359481112,1.1368686535707155,1.1178555603088405,1.10138747812938,1.0872785218552556,1.0752943812557008,1.065181928934949,1.0566912323366056,1.049589818211303,1.0436703957335138,1.0387537131868267,1.034688166827538,1.0313474851185052,1.028627458144076,1.026442364054316,1.0247214957425064,1.0234060130287663,1.0224462267908034,1.0221521342811806
1.5418127840618,1.440680808423883,1.4091174590019329,1.3773588678368338,1.345720510572114,1.3150423752368317,1.2860285897801076,1.2591916055971752,1.2348586246524635,1.2131892331156455,1.1941958145238978,1.1777718250578022,1.1637267791263193,1.1518216266301786,1.141798883428826,1.1334049025425648,1.1264042077399352,1.120587174946143,1.115772796459143,1.1118081837750458,1.1085661516200254,1.1059418611184593,1.1038491758688005,1.102217133112929,1.1009867531331328,1.1001082909680215,1.0998456693222185
1.6157540653597764,1.5142905297569973,1.4824443916481642,1.4505021774286146,1.4187092573836984,1.3878948839711116,1.3587668577377323,1.331843328886953,1.3074554343375264,1.2857637488424911,1.2667787959714627,1.2503901295464093,1.2364023345523911,1.2245712708557512,1.2146347724623892,1.2063352001741603,1.199433849785823,1.1937185879878938,1.189006516444697,1.1851433601954542,1.1820009438779673,1.1794737423381676,1.1774751613445888,1.1759339494038523,1.1747909614488066,1.1739963759403227,1.1737663159512008
1.6843216896223918,1.58244890763052,1.550277053392967,1.5181235636563035,1.4861517335071714,1.455177807743095,1.4259132819906115,1.3988824835990477,1.3744209134474077,1.352690361208776,1.3336994980045518,1.3173338168295496,1.3033927240986267,1.2916267155274233,1.2817686869404503,1.2735567889209194,1.2667489146658508,1.261130286980943,1.2565160154262776,1.2527503629969097,1.249704108068632,1.247270997210881,1.2453639465060202,1.2439113909857775,1.2428540003741684,1.2421418599302134,1.24194388731054
1.7455990028507589,1.643237862369414,1.6106978238789202,1.5783061680357104,1.5461314609443957,1.514974434525152,1.485550209655109,1.4583897464612026,1.4338333640526846,1.4120443538261238,1.393029625327899,1.3766705466790978,1.3627611922998613,1.3510465097823945,1.3412542809515149,1.3331182972540432,1.3263929321055468,1.3208606763264903,1.3163345828127142,1.3126574056380789,1.3096988426731022,1.3073518866692664,1.305528944287571,1.3041581210902042,1.3031798878871614,1.302544224305729,1.3023760811958462
1.7977393967731534,1.694810120052644,1.6618603221222938,1.6292046349607374,1.5968036229811522,1.5654397715357302,1.5358316610116975,1.5085173176430702,1.4838423648407344,1.4619719548144825,1.4429114248102304,1.4265380644123278,1.4126405733351102,1.4009582700982113,1.3912137375522604,1.3831363360221278,1.3764768650903894,1.3710150459950998,1.366561849944857,1.362958505573333,1.360073618890283,1.3577994202276678,1.3560477993828757,1.3547465251778006,1.353835861830058,1.3532656749262573,1.3531231236623493
1.8389740508768984,1.7353970205691156,1.7019972128334828,1.6690529000049164,1.6364028331792335,1.6048082987029324,1.574991073906318,1.547496664411158,1.5226765236070758,1.500698108396057,1.4815654865383618,1.4651520413073318,1.4512411798042797,1.439566625224382,1.4298457762806156,1.4218035735701238,1.4151872562712609,1.4097737916731197,1.4053720853573228,1.4018218550850796,1.3989906267255807,1.396769876382083,1.3950709815024045,1.3938213751974555,1.3929611129996553,1.3924399416545918,1.392316594389672
1.8676799952601288,1.76337661547552,1.729488283589028,1.696232237733915,1.663311156633129,1.6314619710330065,1.601409297947682,1.573706519965265,1.548711494766817,1.5265945254741689,1.5073588414079304,1.4908742320430848,1.476919031284545,1.4652215252934366,1.4554940503542562,1.447457226713317,1.4408548167084674,1.4354611037773006,1.43108298528648,1.4275587134398051,1.4247547680755033,1.4225618951998078,1.4208909754861865,1.419669114803815,1.4188361627161965,1.418341745271803,1.418228928450406
1.8826577456285944,1.7775512129974624,1.743137900516028,1.7095486457150222,1.6763354332344107,1.644207493984485,1.613891838253534,1.585950114657326,1.5607472187516735,1.5384569521237756,1.5190822785729687,1.5024898589799878,1.4884533207532604,1.476695802914512,1.4669248122198624,1.4588568379935691,1.4522323198520055,1.446822981272177,1.4424338088574893,1.438901663691902,1.4360920343673764,1.4338949752037624,1.4322208952109858,1.4309965875815716,1.430161702293152,1.429665744849575,1.4295524058614353
1.8824964113246565,1.7765130984143584,1.7415410337230917,1.7075990583692424,1.6740736614832104,1.6416428793572748,1.611035587926234,1.5828220877898664,1.557375013584511,1.5348724396971236,1.5153177919489846,1.4985752326732524,1.484414206803026,1.4725531349326189,1.4626950427731569,1.454552570223388,1.4478630591032298,1.4423958496933458,1.437954153723161,1.4343735427933952,1.431518587709672,1.4292787018733255,1.4275638555236512,1.426300548299166,1.425428239338144,1.424896314695907,1.4247689795315852
1.866239555904491,1.759309247331379,1.7237473023433625,1.6894349518522045,1.6555782261452603,1.6228203327295383,1.5918914171458136,1.56337082938489,1.5376397266300936,1.5148813654275235,1.4951005256415548,1.4781596720131576,1.4638247506514912,1.4518100303950263,1.441814516819986,1.433547369398818,1.4267431226663216,1.4211689580264482,1.4166264816080978,1.4129500997813689,1.4100035536809228,1.407675675477763,1.4058760344383483,1.4045308579650804,1.403579423566402,1.402970998396721,1.4028137798155793
1.8370216098421568,1.7290739714314247,1.6928915835988854,1.6581916513000845,1.623984037175049,1.5908732473268894,1.5595900492617756,1.5307232923996132,1.5046635610006651,1.4816003651890912,1.4615409083368551,1.4443469300305762,1.4297817125577128,1.4175560642513578,1.4073655284482958,1.3989162252538585,1.3919402237569405,1.386202805836342,1.381504164038576,1.377677677540342,1.3745863533695162,1.3721185052730025,1.3701833396301164,1.3687068314893764,1.3676280835848982,1.3668962420217974,1.3666907282235472
1.8009079427520882,1.691869499465967,1.655034940543109,1.6199295060921104,1.5853498669737962,1.5518576140475022,1.5201834519853652,1.49092627596396,1.464487168780925,1.441063165102906,1.4206651639907129,1.4031553370322956,1.3882952926116363,1.3757931913255734,1.365341762224691,1.356644590448251,1.349431663670119,1.3434666498801937,1.3385485348598598,1.334509815433918,1.3312128615411172,1.3285455293631383,1.32641669654259,1.3247521007433627,1.3234906716025787,1.322581427077166,1.322306407480866
1.7606824292157035,1.6504777074908048,1.6129586041939814,1.577429322057808,1.5424550401539856,1.5085498872642435,1.4764437970967983,1.4467463768462736,1.4198704766046126,1.396022158942814,1.375217524863216,1.3573205466902627,1.342092324525905,1.3292393200006571,1.318452194770296,1.309432571177103,1.3019087828896396,1.2956431949471237,1.2904338056709286,1.2861123781531942,1.2825407403943754,1.2796063465846663,1.2772177726632294,1.275300526043573,1.273793357161563,1.272645141521728,1.2722764020420074
1.715565729638839,1.6041195803506718,1.5658840255573965,1.5299127895093898,1.4945201934852643,1.460168067175007,1.4275848599265826,1.3973916988929656,1.370014695812526,1.345670709112007,1.3243828142850775,1.30601839345672,1.2903394027865,1.2770517062223452,1.265844754277509,1.2564188518362969,1.2485011510002413,1.241853049174659,1.2362717864769657,1.2315885412285787,1.2276646889427762,1.2243873282084428,1.2216647494245163,1.2194222255741476,1.2175983108741708,1.216141714121236,1.2156519315539362
1.6649084185040208,1.5521482012501755,1.5131657431271666,1.476735274253964,1.440899995644281,1.4060643498903054,1.3729546073689338,1.3422043941489323,1.3142548382084993,1.289335662592924,1.2674789899277323,1.2485574897742606,1.232335558453309,1.218519729721608,1.2067992158114305,1.1968737248733814,1.1884697435668417,1.181348057743174,1.175305383630214,1.1701724586246458,1.1658102839534608,1.1621056344651357,1.1589665153438389,1.1563179451506038,1.1540982499660952,1.152255934209503,1.1516146397289686
1.60845766386317,1.4943160774053907,1.4545589921563915,1.4176536109029156,1.3813511140427288,1.345993279801376,1.3123035551913018,1.2809292476240728,1.25232855197074,1.226746461569246,1.2042265516300483,1.1846489518283638,1.1677823212840877,1.153335308359324,1.140997980981764,1.1304702461594034,1.1214784809759573,1.1137832305657234,1.1071809196115063,1.1015019759889215,1.0966070864300843,1.0923827126576051,1.0887365529990307,1.085593330310514,1.0828910909046814,1.0805780795743976,1.079751770718768
1.5457094272893712,1.4301278150995251,1.3895725747534582,1.3521791090513384,1.3153853597210337,1.2794650537612966,1.245138259849375,1.2130673891970836,1.1837300876922738,1.1573893971129272,1.1341031140430564,1.1137613191441442,1.0961390103464468,1.0809485796785183,1.0678821663123346,1.05664074228984,1.0469511634130146,1.038574110754071,1.0313059382988077,1.0249768739416638,1.019447322405611,1.0146034135087143,1.0103524878101464,1.006618903445293,1.003340350003186,1.0004647349982645,0.9994171531523267
1.476195599601397,1.3591277442519043,1.3177566896261437,1.2798655343903655,1.242557831058389,1.206033857691826,1.171009886176712,1.1381651341088213,1.1079994538719566,1.080797119818142,1.0566333086641135,1.035410879309257,1.016913507332332,1.0008591434005598,0.9869433305831724,0.97486903406572,0.9643641980218622,0.9551900098518696,0.9471429500864056,0.94005312280297,0.933780645326074,0.9282112579212648,0.9232518548425852,0.918826325478983,0.9148718941414036,0.9113360256476388,0.9100286247069094
1.3994680732659326,1.2808845164143152,1.238687757996188,1.2002941093401582,1.162452111761685,1.1252833060946594,1.0894999401871734,1.055800062862191,1.0247088960349653,0.9965355657402012,0.9713761978105364,0.9491496039724392,0.9296507413232648,0.9126051149744936,0.897713111273716,0.8846806649542592,0.873237424425449,0.863145432199166,0.8542014543277608,0.8462355003895549,0.8391073449952626,0.8327022317591546,0.8269264732973454,0.8217033433410991,0.8169694540528792,0.812671688674845,0.8110643248756283
1.3150686631901631,1.1949614781451583,1.1519389947250582,1.1130442492940409,1.0746512091425646,1.0367976392938925,1.0001917886323308,0.9655529268847172,0.9334352485799156,0.9041768076688892,0.8778986698210015,0.8545391230985602,0.8339072682195544,0.8157383282940429,0.7997390619541296,0.7856193791305595,0.7731112351942451,0.7619778364438429,0.7520163381985889,0.7430566229059061,0.7349580040585875,0.7276050607671827,0.7209033322725542,0.7147752787369178,0.7091567081634603,0.703993744155511,0.7020455985148151
1.2225827287808035,1.1009706778738704,1.057134587371043,1.0177478987741344,0.9787921007294096,0.940216552795231,0.9027258476555312,0.8670632705749465,0.8338160573808971,0.8033557353713121,0.7758327223135452,0.7512086447726483,0.7293098497848167,0.7098835874898872,0.69264458300241,0.677307731740908,0.6636078622622478,0.6513095919581509,0.640210495181917,0.6301402165221874,0.6209574131905887,0.6125457597541492,0.6048097644500214,0.597670817124209,0.5910636780080076,0.5849334884874982,0.5826042261541736
1.1216407772710844,0.9985747044518664,0.953951641835894,0.914091598850348,0.874567995267322,0.8352377386480377,0.7968024921317448,0.7600327901456572,0.7255534590746344,0.6937745127811237,0.6648805400971096,0.6388606825428725,0.6155618467705335,0.5947457321960633,0.5761366578504666,0.5594554896797764,0.5444404323519052,0.5308576770340391,0.5185051532267508,0.5072120625139588,0.4968361205693521,0.4872597744175306,0.478386169136401,0.4701353017756552,0.4624405840717362,0.4552459036831909,0.45249705252860983
1.011947133944603,0.8875153908728075,0.8421489028824835,0.8018452740220388,0.7617572775015755,0.7216460889994883,0.682211614909182,0.6442553345835481,0.6084446947132627,0.5752336580097132,0.5448461775846019,0.5173033601253444,0.4924761523326647,0.4701431958177048,0.4500400250716855,0.4318944019776936,0.415448317774661,0.4004695914059151,0.386756330588672,0.3741369790154083,0.3624679235663799,0.3516299686517254,0.3415244826149543,0.3320696763291682,0.3231972513427807,0.3148495182501844,0.31164602775314226
0.8933045397767678,0.7676381719275894,0.7215910021063697,0.6808864622395162,0.640247831336382,0.599338224783613,0.5588574633860092,0.5196421359380953,0.4824077996398474,0.4476582375550527,0.4156622818436336,0.3864776702161233,0.3600029796694705,0.3360363052360363,0.3143259672812205,0.2946074519618513,0.2766268251458924,0.260153455636772,0.2449853218495297,0.2309496720716872,0.2179010659547817,0.2057181518353333,0.194300022174038,0.1835626348113183,0.173435556976385,0.1638591463032208,0.16017106171714668
0.7656401131096996,0.6389174727781554,0.592273578987366,0.5512253059189455,0.5100620293346957,0.468347603690292,0.4267839688542199,0.3862474401975388,0.3475075910591975,0.3111242410773892,0.2774168628893367,0.2464846304637733,0.2182573805421089,0.1925551302844894,0.1691404557163047,0.1477572601043704,0.1281558210036435,0.1101068268401942,0.0934076747503355,0.0778838486456814,0.0633874662737276,0.0497944057313652,0.0370008984702186,0.0249201098316662,0.0134789877918759,0.0026155105927305,-0.0015803271780616707
0.6290333181189864,0.5014837258797537,0.4543498469108853,0.4130308502819412,0.3713829044104269,0.3288706866399422,0.2862010047856237,0.2442949255751469,0.203982284965017,0.1658854082850006,0.1303803188104317,0.0976124776330197,0.0675465677166741,0.0400268876296083,0.0148315871201641,-0.008286492830241,-0.0295729016694659,-0.049256029234839,-0.0675396643547049,-0.0846007910612897,-0.1005904640102566,-0.1156362874452636,-0.1298455577990181,-0.1433085092917054,-0.1561013536325886,-0.1682889637049515,-0.17300730259117236
0.4837409359094075,0.3556469978309328,0.308153574825482,0.266653602940149,0.2245764327005827,0.1812890585638506,0.1375064291445672,0.0941997161151499,0.0522654979946544,0.0123952074881704,-0.0249726428284929,-0.0596415173060312,-0.0916084339394921,-0.1210026324918846,-0.1480292724780224,-0.1729262587755238,-0.1959352004757077,-0.2172841392109178,-0.2371788079826819,-0.2557994929482006,-0.2733012605025091,-0.2898159985778131,-0.3054552706530103,-0.3203133755810629,-0.3344702714204653,-0.3479941905724655,-0.3532399576079856
0.3302194428479751,0.2019176591061453,0.1542189278418843,0.1126447960114018,0.0702103552765023,0.0261879072345146,-0.0186957177590356,-0.0634136761917355,-0.1069960747443527,-0.1486757868981164,-0.1879459833847655,-0.2245544504849951,-0.2584566828721834,-0.2897535254374246,-0.3186325747436869,-0.3453223932386492,-0.3700610853562385,-0.3930770924283088,-0.4145789953274489,-0.4347513350574907,-0.4537541237531637,-0.4717244086849255,-0.4887788169898228,-0.5050164210713296,-0.5205215451008374,-0.5353663141590378,-0.5411335313213936
0.1691411016618165,0.041020482167806,-0.0067064103502922,-0.0482312076857198,-0.0909340154339758,-0.1356327012380993,-0.1815844369033019,-0.2277010784333804,-0.2729329259057803,-0.3164307592330293,-0.3576138705760571,-0.3961700748820061,-0.4320104413956684,-0.4652057957058572,-0.495925578324739,-0.5243891621959842,-0.5508317838527744,-0.5754831947908393,-0.5985558553797712,-0.6202396123326424,-0.6407004309125471,-0.6600814467812475,-0.6785051850322982,-0.6960762261824842,-0.7128838969549611,-0.7290047584766578,-0.735275886593332
0.0014023899408564,-0.1260990754126485,-0.1736560106925007,-0.2149924990855599,-0.2578581119606926,-0.3031548419264375,-0.3501194989816593,-0.3975971310106386,-0.4444520182666185,-0.489746822030813,-0.5328218208079329,-0.573301000267936,-0.6110485105623138,-0.6461038929076017,-0.6786181392639125,-0.7088018272800632,-0.7368881492182809,-0.76310921713684,-0.7876825036673608,-0.8108042821924509,-0.8326475244218045,-0.8533624110616551,-0.8730782135560761,-0.8919057595975723,-0.9099400129150024,-0.9272625080116452,-0.9340082882935858
-0.1718773674521308,-0.29827836294154,-0.345449237720606,-0.3864450022374968,-0.4293523031252963,-0.4751497553927932,-0.523049349969831,-0.5718241445750314,-0.6202466784137401,-0.6672860381966148,-0.7121989393594469,-0.7545422314317358,-0.794131132933527,-0.8309730302127021,-0.8652004809886915,-0.8970158892295373,-0.9266513872403264,-0.9543426054778764,-0.9803132281367546,-1.00476711230777,-1.027885303519236,-1.0498259828293088,-1.0707260047990024,-1.0907031653579355,-1.1098586782744675,-1.1282795661231324,-1.135459383492195
-0.3493680830217521,-0.4741515322041702,-0.5207061800739837,-0.5611981921228645,-0.6040124308736012,-0.6501952792526646,-0.6989295295758764,-0.7489116061064497,-0.7988172929506524,-0.8475174037879546,-0.8941812730955078,-0.9382959567309356,-0.9796262637098349,-1.0181469663469462,-1.0539724991770865,-1.0872979142141173,-1.118355392176692,-1.1473853070023845,-1.1746187803318455,-1.2002684086186617,-1.2245243588005683,-1.2475537364649387,-1.2695017786764813,-1.290493930701495,-1.310638229435192,-1.33002766211199,-1.337590402926162
