Values,Values_04_33_26,Values_04_44_21,Values_04_55_15,Values_05_06_06,Values_05_17_02,Values_05_27_45,Values_05_38_22,Values_05_48_30,Values_05_58_35,Values_06_08_35,Values_06_18_19,Values_06_28_05,Values_06_38_07,Values_06_48_10,Values_06_58_20,Values_07_08_20,Values_07_19_00,Values_07_29_34,Values_07_39_44,Values_07_49_52,Values_08_00_00,Values_08_10_07,Values_08_20_15,Values_08_30_23,Values_08_40_30,Values_08_50_38,Values_08_54_17
0.5702209539176498,0.6691784526052411,0.6976205947562888,0.7137527799336592,0.7286521106478268,0.7433512167345812,0.7577885741569806,0.7718065277751237,0.7852667636995322,0.7980660267917751,0.8101380789677072,0.8214514856280504,0.8320043893937068,0.84181715757014,0.8509241106765214,0.8593654817642988,0.8671804112834293,0.8744013777638422,0.8810501697549744,0.8871353904018698,0.8926515247475827,0.8975796917572706,0.9018902211056832,0.9055470421609236,0.9085135354032288,0.9107590710063784,0.9122651321100488,0.9126253623843317
0.6409787107256437,0.7457190101837996,0.7756699026694968,0.7924075843692641,0.8078432463583737,0.8230920781977185,0.8380901265062863,0.852668736744488,0.8666788249867342,0.8800080293334084,0.8925831683124859,0.9043682129800582,0.9153589665190268,0.9255753858652134,0.935052843145244,0.9438335705351824,0.9519591638104964,0.9594645853169882,0.9663737888291056,0.9726969632364167,0.9784294301620828,0.9835523272805632,0.9880352295908827,0.9918407018167268,0.9949304201019272,0.9972720506083184,0.9988457231205928,0.9992231597586033
0.7127485056925406,0.8234525438482301,0.8549452024856518,0.8722720328493151,0.8882249073927511,0.9040069450607334,0.919552163235228,0.9346806519813836,0.9492321414838636,0.96308469518078,0.9761577346314588,0.9884102471422566,0.9998354015817776,1.0104525553475672,1.020298044950059,1.0294161030244044,1.037850852062462,1.0456398591497398,1.0528093930236,1.059371386961499,1.0653221482990154,1.0706429568760651,1.0753027179092096,1.0792626693958076,1.0824827711437035,1.0849289262209314,1.086579812778034,1.086978176160121
0.7848382010371477,0.9016796576251612,0.9347449635208228,0.9526421433416788,0.9690905186267535,0.9853866582189152,1.0014630711284314,1.0171284274726164,1.0322109189727957,1.046578605535942,1.060143077614833,1.0728579539344416,1.0847134683597368,1.095728177394486,1.105939279524192,1.1153929936467202,1.1241360263988691,1.1322086593495222,1.1396396181180128,1.146442734568948,1.152615449316068,1.1581393081712497,1.1629826323723569,1.167105370949287,1.170465752442851,1.1730278505308749,1.174768780907128,1.1751930081932924
0.856581136919871,0.9797224343253096,1.014388397124492,1.0328348202082378,1.0497545646193946,1.0665432440147276,1.0831325137447938,1.0993195713507344,1.1149207995302617,1.1297938804495096,1.1438421707701572,1.1570135485601512,1.1692950106456352,1.180704100243214,1.1912787586278182,1.2010671575490088,1.2101186261184909,1.218476252946226,1.2261713482634982,1.233219785962962,1.239620280010703,1.2453547610536395,1.2503910485463432,1.2546878364478966,1.2582016012254515,1.2608945113357355,1.262741994777398,1.263198400117077
0.927346433021769,1.056934579212826,1.093225599512549,1.1121981070399185,1.129562960148082,1.1468203961601118,1.1639020155831843,1.1805936222148037,1.1966996197873294,1.2120670091846084,1.226590554712215,1.2402120433745472,1.2529149367018977,1.2647155428257864,1.2756524085106564,1.2857756020472022,1.2951370888595906,1.3037828334702224,1.3117468371979393,1.3190471414879226,1.3256838593888949,1.3316394140743713,1.3368811964271354,1.3413666709740528,1.34505053203221,1.3478929550057277,1.3498675388632426,1.3503639367430278
0.9964900468514192,1.1326523775692503,1.1705885023527327,1.190062222834932,1.207844180512834,1.2255446955719234,1.2430962628483366,1.260273520112526,1.2768688403351602,1.2927183259101085,1.3077078471491514,1.3217727805797876,1.3348927635908112,1.3470826401410825,1.3583814060997608,1.3688409436005982,1.3785158383309462,1.3874549692085307,1.3956951064111849,1.4032565588576171,1.4101409425962887,1.4163312629867353,1.4217945406278345,1.426487023191364,1.4303615799350855,1.4333762910459311,1.435502767821427,1.436048538822718
1.0635647069084944,1.206404412289824,1.2460005298592938,1.2659492583608702,1.284119008589529,1.3022354048148004,1.320232936730471,1.3378754670290758,1.3549434200016328,1.37126188349217,1.3867076017260014,1.4012092618855367,1.414742403866768,1.4273201737169845,1.438981840461012,1.4497809878904582,1.459774770870207,1.4690149841931222,1.4775412084539357,1.4853760865012184,1.4925228117813598,1.4989650363765965,1.5046694478825775,1.5095910718524146,1.5136808934443775,1.5168947793554408,1.5192021769247668,1.5198082529043788
1.127920266209654,1.2775124891388918,1.3187776362155723,1.339174267254413,1.3577016820442556,1.3762056740093849,1.3946239745926376,1.4127102345123583,1.430233156912711,1.4470068120313648,1.462898666167179,1.4778304873589148,1.4917734659174011,1.5047388144403795,1.5167658796902004,1.527909803123223,1.5382302183612742,1.547781794755715,1.5566069218756402,1.5647306022179248,1.5721576442511889,1.5788723794462949,1.584841172877601,1.590017800417281,1.594351285095433,1.5977951446070215,1.600316468968881,1.6009952266137704
1.1888695342390554,1.3452567942653388,1.3881932354616378,1.409010111713112,1.4278646740669254,1.4467272554563642,1.465540209930887,1.4840477159817145,1.5020071374282136,1.5192216472230249,1.5355493722865818,1.55090498935334,1.565255114506291,1.5786087930447368,1.591005235404059,1.6025009633282143,1.6131579558630094,1.6230336676957615,1.6321732467959151,1.6406040336724603,1.6483324461132298,1.6553434898258768,1.6616031862117622,1.6670640083019173,1.671672918509962,1.6753809332563336,1.6781525771602583,1.6789176106295562
1.248523787981219,1.4117114266677602,1.456313663568459,1.4775228603640274,1.4966740390130002,1.5158658012404065,1.5350466177980802,1.553952109119292,1.5723288396772344,1.589969335774764,1.606722421884765,1.6224955764090037,1.637250649969667,1.650994292301609,1.6637653464843989,1.6756215033716522,1.6866269089471213,1.6968416624187657,1.706313565767037,1.7150722233448723,1.7231256081009882,1.7304593524910912,1.7370390780858598,1.742815874554528,1.7477345249209768,1.7517433775507478,1.7548041731405777,1.7556699380848706
1.311288240519215,1.4812499266327208,1.527506118655961,1.549080203799857,1.568498169531567,1.5879900212995075,1.6075119380864438,1.6267920515167469,1.6455668087016735,1.6636184578515654,1.6807866474936266,1.6969716102493737,1.7121302707218156,1.7262666599028942,1.7394190065970188,1.7516459277365324,1.7630135147793884,1.773584320908388,1.7834086450592908,1.7925182289237638,1.8009224971708395,1.808607617446481,1.8155387179951048,1.8216653947885844,1.8269301104231936,1.831278363044028,1.8346688812191303,1.8356504236583187
1.379105659018294,1.555797383522819,1.6036927681669668,1.6256057611504129,1.6452621640716074,1.665026165765746,1.684863344488985,1.7044955428212218,1.7236498875307296,1.7420988100171764,1.7596729774312023,1.7762653722096782,1.791827852038008,1.8063616053983769,1.81990398289829,1.8325142549856663,1.844260198640136,1.8552065861677016,1.865406008999566,1.874892171519254,1.8836757998565687,1.8917434615747464,1.8990596589641429,1.9055723505365696,1.911221510405563,1.9159495839790288,1.9197120456367287,1.9208249527773895
1.4514365840087418,1.634802125860341,1.6843202334018414,1.7065478008202166,1.7264158817621158,1.7464253739225533,1.766553048515458,1.786515781185401,1.8060322808133749,1.8248657065523008,1.842837998259012,1.8598349197407973,1.8758031352893865,1.890740763236628,1.9046839935821405,1.917692448159752,1.9298352919972284,1.9411792388608813,1.9517789223934103,1.9616697881796288,1.970863667482209,1.9793473488576965,1.9870845362670224,1.994021372436456,2.000095146563151,2.005245027244848,2.009422978104901,2.0106832535721826
1.527985637717034,1.717953071289874,1.769074665725951,1.7915937206370172,1.8116479538033408,1.8318771705151584,1.852271222456048,1.8725434631790283,1.8924051945808813,1.9116109353217976,1.9299742153089468,1.947373650143628,1.963750600440884,1.979099883503333,1.9934562275060568,2.006879272960356,2.0194392365043905,2.0312044512673446,2.0422312954304607,2.052556686173887,2.0621933167533,2.071127974154282,2.0793233528441304,2.08672356891047,2.093263004963086,2.0988773113182475,2.1035146747365085,2.104938395109943
1.6086159005593048,1.80509493052652,1.857797116223484,1.8805854191728617,1.9008011492902848,1.9212248323995704,1.941861370481455,1.9624221590910933,1.982612212083065,2.002178127696355,2.0209254081292225,2.038725631527809,2.055514761683441,2.0712840811136566,2.086066536022107,2.0999214218597584,2.1129196308645577,2.125130748388587,2.136612551637024,2.1474031115292287,2.157515693721758,2.166936818463221,2.175627922663037,2.183530855254089,2.1905768492354656,2.1966977826152987,2.201837795273447,2.2034407245138685
1.6930036735863327,1.8958835598436128,1.9501389984530977,1.97317474076176,1.993527797642987,2.0141207938574164,2.034975719954129,2.0558036901598267,2.076304654103672,2.096218096921342,2.1153419402379137,2.133540876184132,2.150745396058438,2.166943011157413,2.1821645467174497,2.196468558419858,2.209926198655179,2.222607893125452,2.234572425280764,2.2458586546252186,2.2564800846259154,2.26642266312728,2.2756462874054817,2.2840902728450185,2.2916824431791016,2.2983506431218057,2.304034698048021,2.3058318692478394
1.7808586932834878,1.9900055506325955,2.0457814942487555,2.069042815034676,2.08950907787942,2.110245885099842,2.13129440303255,2.152367243983333,2.17316061708111,2.1934077870376862,2.212899606818409,2.231494075354514,2.2491161541635805,2.2657493450614097,2.281421995238297,2.296191495672044,2.310128804862568,2.3233047333117764,2.3357786320683647,2.3475897386445506,2.358751417238327,2.369248700424849,2.37903963400441,2.3880607128201774,2.3962360813673267,2.403489290354804,2.409755593334794,2.411760824570031
1.8718472315696104,2.087101609074377,2.1443589857591414,2.167823483955875,2.1883784440425136,2.2092327611382547,2.230448889679389,2.25174280833778,2.2728084013442604,2.293373687012073,2.3132230249224777,2.332207955089788,2.350247871206664,2.367322026758236,2.383455917175616,2.398705315225285,2.4131404947825907,2.4268321541599613,2.439839730153108,2.452202385476889,2.463932929340802,2.4750151036279147,2.485404766603194,2.4950352915062024,2.503826870793442,2.511698509040319,2.518580649831902,2.5208060306732603
1.9656019088155063,2.186776460557763,2.2454689805388206,2.2691132346769667,2.289731574355373,2.3106758721866023,2.33203197881258,2.3535211781486685,2.3748365257791377,2.395701842914511,2.415895631899036,2.435263249391714,2.453718503640047,2.4712361623201886,2.487838481199294,2.5035791355627914,2.5185271904110884,2.532752697018722,2.546314656928,2.559251667645756,2.5715755343331,2.58326830628965,2.594283300943966,2.604550462702283,2.6139857651289127,2.622503432596079,2.630028889633514,2.6324842454143473
2.061731726964957,2.28860912871038,2.348682468142083,2.3724815983281977,2.393136820728794,2.414141970851038,2.4356083644243034,2.457264576855397,2.478804397092988,2.4999485653168123,2.5204704198716303,2.540209450376277,2.5590738840131584,2.577033769416749,2.5941077242807773,2.61034682563218,2.625818376556252,2.640591213770353,2.654723349099235,2.6682522930714643,2.6811883712870848,2.693511519717299,2.7051721528170387,2.716096481964826,2.726196010840176,2.735379978023727,2.7435686195733897,2.7462609763638666
2.1598134696032822,2.392144749415656,2.4535358746777263,2.4774631849050253,2.4981273322863307,2.5191623336303377,2.5407069586763584,2.5624990794561486,2.5842348271218367,2.605633032426464,2.626462614750245,2.6465575527926632,2.6658205210745973,2.68421662414697,2.701760437877239,2.7184999247090813,2.7345000505280894,2.749827844345939,2.764539747862236,2.778671639518562,2.7922318719525587,2.805197837359638,2.817516686006785,2.8291106054188377,2.8398864050464083,2.8497481715899364,2.858610833818697,2.8615439133290903
2.25939986572964,2.49690325071778,2.5595399311335973,2.583566668934845,2.6042101678154568,2.6252420119052418,2.646830287444258,2.66872415311509,2.690623714667519,2.712247106296021,2.733359618255132,2.753790112812443,2.7734357667772147,2.792256528934031,2.8102625310793066,2.827498097110519,2.844025266787065,2.8599086517424537,2.8752025267205616,2.889940579532083,2.904128688840671,2.9177412735626125,2.9307218704700926,2.9429883770199003,2.954442722087565,2.9649837251234987,2.974520950167374,2.977694724684084
2.3600187639034,2.6023792082216,2.66617978030228,2.6902750517273857,2.7108667224746443,2.731860437845075,2.753455285030288,2.7754136448473923,2.7974412258156587,2.819256702145945,2.840622560648739,2.8613629778843674,2.881369717371878,2.9005973802020266,2.9190512619893965,2.936771526472965,2.953816695520452,2.970248348485568,2.98611799150758,3.00145656159493,3.016266966750962,3.0305202360446475,3.0441559673071032,3.057087538110276,3.069211859842428,3.0804224309014767,3.0906234645189645,3.094033807776292
2.4611780600108544,2.7080475720723896,2.772921003834484,2.7970518746336768,2.817559136389264,2.8384780460007493,2.860040142191706,2.8820228643411854,2.9041391154456675,2.926109349012062,2.947694098759184,2.9687133194379065,2.9890534783059177,3.008663664093264,3.02754396460323,3.0457298762132514,3.0632758213036384,3.0802397402959127,3.0966697779040784,3.112593572150585,3.128010581441569,3.1428880544456304,3.157161361042424,3.1707391773821976,3.183513320868048,3.195371986470392,3.2062141304148333,3.2098525985211372
2.562369153462537,2.8133680397130765,2.879214338182866,2.903346142563741,2.923735433667032,2.944541648212666,2.966029934697992,2.987994479681518,3.01015689952514,3.0322406445706647,3.0540051568661086,3.0752666620981914,3.0959064838972297,3.115868069520805,3.135145959608763,3.1537705042811166,3.1717914700136607,3.189262575347994,3.2062280350461583,3.222711667103623,3.238709033729414,3.254183252428007,3.269065225265869,3.283258805124134,3.296650709224944,3.3091239263325143,3.3205723356693184,3.3244261101941106
2.663072269518171,2.917791372131011,2.98450235946412,3.008599222841644,3.0288366409270755,3.04949179415667,3.070864247788945,3.09276642473902,3.114930061072437,3.137082772120973,3.1589837646032697,3.1804460507974683,3.201346001332074,3.221621337003353,3.241260756949848,3.2602890297012084,3.278750751142359,3.2966948756840155,3.3141611607337373,3.331169126588128,3.347710040243702,3.3637425909872007,3.379193034620664,3.393960348904709,3.407926223094612,3.420968622344535,3.4329766185034463,3.4370286365593703
2.7627622189279952,3.020766187946636,3.088226652793965,3.1122522169428386,3.1323043630735747,3.152770574080359,3.1739852312384484,3.195780231022389,3.2178986811021133,3.2400734503077686,3.262064342657073,3.2836816877186257,3.3047971329466264,3.3253426399564536,3.3453008299882923,3.364690514069017,3.3835506618889424,3.4019249799798623,3.419848299615011,3.4373354257007227,3.4543729938016225,3.470915035010784,3.486883052933344,3.502171176850617,3.5166562243297115,3.53021140762212,3.5427213503904014,3.5469506363349135
2.8609150974305035,3.12174668801478,3.1898358957356554,3.21375421480164,3.2335892039562224,3.2538302272768,3.2748464230273395,3.2964900956076457,3.3185167794436223,3.3406655738211257,3.3626976681819576,3.384421245133097,3.4057034974426394,3.4264706539905387,3.4466990918299905,3.4664013634568973,3.48561043300589,3.5043643515247203,3.522692631215281,3.540605019951631,3.558083262765562,3.575076581661472,3.5915017038211685,3.607248021167185,3.622187722492,3.636189625124138,3.649134349296456,3.6535165489587262
2.9570155642810594,3.220200897977453,3.288794420051912,3.312570976624213,3.3321595552424523,3.3521420553739136,3.372921814265487,3.3943721296733584,3.416261780692001,3.4383369303424973,3.4603608748193966,3.4821401784533923,3.503537883678698,3.5244745770717114,3.5449203056676164,3.5648811511804834,3.584383784834031,3.603460287036452,3.6221345496332127,3.640411012352834,3.658266360137573,3.675644943825035,3.692458778144496,3.70859271609069,3.72391464620936,3.7382894313974178,3.7515942106874633,3.7561023133519864
3.050564605978043,3.315619282202769,3.3845910832934627,3.408193857819222,3.427510550999681,3.4472054168451995,3.467714907850453,3.488933513728268,3.5106438028740774,3.5325996611221115,3.5545671232058687,3.576351642877175,3.597812447121824,3.618864636598457,3.639471930439197,3.659633827232408,3.679370523031497,3.698707918582119,3.717664088902706,3.736238016735915,3.7544012564454494,3.772093321033776,3.789221668020243,3.805666896363244,3.821293003594135,3.8359614124010384,3.849546368223553,3.854151585450757
