Values,Values_02_13_56,Values_02_23_30,Values_02_33_00,Values_02_42_29,Values_02_52_03,Values_03_02_10,Values_03_11_27,Values_03_20_37,Values_03_29_43,Values_03_38_36,Values_03_47_35,Values_03_56_41,Values_04_05_41,Values_04_15_04,Values_04_24_25,Values_04_33_27,Values_04_42_12,Values_04_51_10,Values_04_59_13
-9.2205071726425,-9.152759457159304,-9.169611841806116,-9.19178305022712,-9.214039051784493,-9.23578113332752,-9.25689834970114,-9.277362811366627,-9.297171313617929,-9.316332217648029,-9.334860238002314,-9.352773551074478,-9.370092104554962,-9.386836694917571,-9.4030285310146,-9.418689080738442,-9.433840060841352,-9.44850347918807,-9.462701674696437,-9.474829255016441
-0.7561916271867642,-0.6880415293862934,-0.6989082058940449,-0.7131375485488114,-0.7259698211827137,-0.7371386687586783,-0.7468062718951582,-0.755169347998992,-0.762407000085264,-0.7686739189942128,-0.7741012870990112,-0.7787993964076331,-0.7828607029096458,-0.7863628794212323,-0.7893716509575742,-0.7919433001582504,-0.7941267955746656,-0.7959655374263138,-0.7974987408169791,-0.798623932696074
0.3661745520891725,0.4342561780087922,0.4242432684471262,0.4111303629515832,0.399603616440517,0.3898867419206811,0.3817835384733656,0.375069361365818,0.3695423638078092,0.3650295113064489,0.3613849378744952,0.3584866623158551,0.3562329594525812,0.3545388245868588,0.3533327394953784,0.3525538418055663,0.3521495340274028,0.3520735275701739,0.3522842929264903,0.3526767753998251
0.403054008155683,0.4710071183308325,0.4610480728948203,0.4480069198300878,0.4365588444307837,0.4269260385633413,0.4189117823109741,0.4122910750452668,0.4068617544883118,0.402450486361345,0.3989111143971492,0.3961213755622518,0.393979272007748,0.3923995367127352,0.391310400469408,0.3906507617758936,0.3903677958501463,0.3904149981607117,0.390750633784509,0.391254220702882
0.4143851532529021,0.4822084246719099,0.4722731547645179,0.4592641564997379,0.4478478773535499,0.4382463925211335,0.4302636090139188,0.42367512558412,0.4182792559741299,0.4139030176357,0.4104004980420737,0.40764958913911,0.4055483776573243,0.4040116269182145,0.4029675573519781,0.4023550272988652,0.4021211505401036,0.4022193462893774,0.4026077933191287,0.40315928441231325
0.4155833199500982,0.4832771373478259,0.473353833951172,0.4603611735792566,0.448957693525686,0.4393658397922597,0.4313905454773918,0.4248083488296859,0.4194183300395661,0.4150481060401936,0.4115522194004802,0.4088088976015534,0.4067164666148228,0.4051898531284114,0.4041573822721231,0.4035579724821633,0.4033387642408278,0.4034531788033511,0.4038593789912043,0.40442773931164794
0.4191556821271321,0.4867208589401519,0.4768054136719995,0.4638233498022063,0.4524255216019832,0.4428348458045391,0.4348573653748478,0.4282706380601605,0.4228745885973169,0.4184975095507172,0.4149944722835,0.4122441105255904,0.4101450568146072,0.4086124649313794,0.4075748248083883,0.4069711715929381,0.4067487258434566,0.4068609613080661,0.4072660727277612,0.40783439037292724
0.4253849960899121,0.4928226625947094,0.482911451434736,0.469934850166133,0.4585362460482493,0.4489391181838981,0.4409506955413368,0.4343496279871912,0.4289367557875533,0.4245411164937385,0.4210183775368836,0.4182476435805923,0.4161279154346858,0.4145746324804543,0.4135165047197285,0.4128927361398452,0.4126506765783742,0.4127438988317069,0.413130673774243,0.4136834621685229
0.4348819189479301,0.5021933864942202,0.4922839968981759,0.4793093084850801,0.4679053783438633,0.4582962889316488,0.4502904895823791,0.4436677596362248,0.4382298962270529,0.4338067264516868,0.4302545603955954,0.4274530210904457,0.4253015249194473,0.4237158433067748,0.422624951433076,0.4219682656446705,0.4216933068963817,0.4217537872191549,0.4221080922576015,0.42263260880295594
0.4480190483974817,0.5152056893952804,0.5052968475583753,0.4923220292828072,0.4809100179703316,0.4712854900619877,0.4632581082846348,0.4566087840284997,0.4511402834895771,0.4466832435583609,0.443094643329106,0.4402546548038864,0.4380631432146831,0.4364362467448509,0.4353032410091238,0.4346037898908669,0.4342856201760937,0.4343026171639421,0.4346133145251933,0.43509945589710136
0.4652665603506367,0.5323296775395359,0.5224211938909028,0.5094456586815174,0.4980245544861036,0.4883830910520509,0.4803320956323827,0.4736535791443271,0.4681512597436653,0.4636565800169202,0.4600271942327356,0.4571438372251941,0.4549068424444125,0.4532327379573434,0.4520511253540911,0.4513019430332654,0.450933151340168,0.4508988368572625,0.4511577092861275,0.45159794451211627
0.4871385031030762,0.5540791825713756,0.5441719074055867,0.531196488378629,0.519766991538697,0.5101090460846911,0.5020345517556265,0.4953265504730187,0.4897896653383988,0.4852561157873554,0.4815842169898979,0.4786552635915477,0.476370062658105,0.4746455436588063,0.473411650007059,0.4726086134396362,0.4721846486622855,0.4720940656057898,0.4722957728300186,0.4726851039657218
0.514133290036854,0.5809522349541921,0.5710480101352216,0.5580749229450018,0.5466394130397945,0.5369673599340009,0.5288715992039008,0.5221360982419577,0.5165663074731537,0.5119951691219248,0.5082816242511864,0.5053075072366924,0.5029740900892289,0.5011987035530368,0.499911639017344,0.4990534322466647,0.4985725662201169,0.4984235903806388,0.4985656298521798,0.49890155655500884
0.5467047922734563,0.6134021372259042,0.6035037288628352,0.5905365119479735,0.5790989906867551,0.5694170689791977,0.5613043360640448,0.5545455416845431,0.5489468550267164,0.5443418616636081,0.5405900727486377,0.5375738252554029,0.5351948334504869,0.5333708176516767,0.5320324137630771,0.5311204642184633,0.530583727379012,0.5303770025431912,0.530459644059646,0.5307421057152171
0.5852234751816798,0.6517985792914931,0.6419095862894273,0.6289530125609193,0.617519014487635,0.6078332369613252,0.5997097949831617,0.5929340399786324,0.5873127205630002,0.5826799610780716,0.5788957664380338,0.5758429222962141,0.5734235487162722,0.5715557325387055,0.5701704413062025,0.5692088188871144,0.5686198994767218,0.5683587368781127,0.5683849223879724,0.5686162103057857
0.629935688407066,0.6963869064584596,0.6865116377728265,0.6735715884590172,0.6621480487206688,0.6524660641407382,0.6443400026969657,0.6375556001778663,0.6319200154037391,0.6272677825750173,0.6234593042282127,0.6203777446132446,0.6179255798877098,0.6160212294520038,0.6145959705557971,0.6135912356847736,0.6129563289016818,0.6126465576610732,0.6126217531484459,0.6128063815149234
