Values,Values_03_21_40,Values_03_30_55,Values_03_40_08,Values_03_49_24,Values_03_58_37,Values_04_07_58,Values_04_17_15,Values_04_27_12,Values_04_37_48,Values_04_48_43,Values_04_59_25,Values_05_10_05,Values_05_20_48,Values_05_31_29,Values_05_41_45,Values_05_51_47,Values_06_01_44,Values_06_11_27,Values_06_21_15,Values_06_21_52
1.374461796449248,1.3455524131610683,1.3938686285340454,1.4052858403646329,1.407997413348046,1.409041972240786,1.4102290205746533,1.4120529667445236,1.4146206700994186,1.4179088912065432,1.4218491232045514,1.4263602965903592,1.4313625304600432,1.436782800102113,1.4425568559842543,1.4486293864346076,1.454953400474715,1.4614893152420794,1.4682039836213978,1.4750697706577889,1.4754860006048505
1.452953687558517,1.4233497268744728,1.4716322121180951,1.483155996557444,1.4859873964190915,1.4871483476737088,1.488445086969307,1.4903714322399702,1.4930344840591814,1.4964114976241631,1.5004344910560752,1.505022867406543,1.5100971428824432,1.515584616555565,1.5214213008809054,1.5275520980929118,1.533930195755658,1.5405161647147276,1.5472769948422411,1.554185177357131,1.5546038338985384
1.529744835879293,1.499296620155443,1.547542021403293,1.5591857792816752,1.5621509070501187,1.5634416407417413,1.564861014844799,1.5669023581586388,1.5696730845900584,1.5731509875727918,1.5772686325640686,1.5819459035516494,1.587103713960086,1.592669682473099,1.598580077718617,1.604780010031404,1.6112228406906992,1.6178692909121002,1.624686485914832,1.631647043165828,1.6320687179670723
1.6030418870842411,1.5715813644513428,1.6197813357549573,1.6315560204104629,1.6346666666418133,1.636098569193116,1.6376516237034249,1.6398187830276088,1.6427078469209386,1.6462971819023111,1.650519909923831,1.6552963899871695,1.6605479192795478,1.666202419959442,1.672196400914546,1.6784751665016533,1.684992240252721,1.69170848517212,1.6985911560836715,1.7056129935840931,1.7060382144122077
1.6709927507680151,1.638332431281602,1.6864724194863838,1.6983855388630886,1.7016504781757644,1.7032320849640816,1.704927170546317,1.7072284332080907,1.7102441273124052,1.7139532139856466,1.7182893631784808,1.723173384639432,1.7285269287946576,1.734278190204034,1.7403638895183142,1.74672950069653,1.7533286897001832,1.760122446050191,1.7670781431037004,1.7741686372244496,1.774597841026756
1.7317525026507428,1.6976844640583946,1.7457424157880428,1.757796950241162,1.7612209609415843,1.762957041816822,1.764798956600041,1.767239273793345,1.7703867624920122,1.774220981587593,1.77867611809996,1.7836733856405125,1.789134736589086,1.79498858876173,1.801171830849648,1.807630069427845,1.8143170828222743,1.821193963504357,1.8282281855848104,1.8353927083851989,1.8358262132444096
1.7835189729780128,1.7478139798479944,1.795759002790301,1.8079522640200023,1.8115350955115448,1.81342569394394,1.8154147839427213,1.817994926719747,1.8212754521974293,1.825236496524395,1.8298127055218287,1.8349256228225888,1.8404974269676493,1.84645668861688,1.8527404028359955,1.8592942569463176,1.8660720993434368,1.873035091869144,1.8801507833956348,1.887392216617737,1.88783019310922
1.824653050261663,1.7870598955861576,1.834850915122344,1.8471733733599904,1.850908684556904,1.852948131039481,1.8550793669199512,1.857795059922464,1.8612051272068737,1.8652902326971024,1.869985390609744,1.875212369593085,1.880893470419213,1.88695732179566,1.8933409428730368,1.8999900326477024,1.906858453039279,1.9139073898876664,1.9211044310430008,1.92842267479792,1.9288651170692253
1.853606170126871,1.8138512348233469,1.861435692833767,1.8738698173274444,1.877744126878672,1.879920063800456,1.8821821280289088,1.885023192187279,1.888553761851675,1.8927549452914307,1.897561998175597,1.902896774167331,1.9086815608852463,1.9148449230246136,1.921323798390656,1.9280638091634736,1.9350187580178928,1.9421497958588023,1.9494245023408607,1.9568159939335128,1.9572626914107338
1.8692187847926625,1.8270061271595952,1.8743187894158435,1.8868379317926585,1.8908296029629736,1.8931220401497653,1.8954964405522,1.8984459578967416,1.9020816569921764,1.906384968755277,1.9112912231373824,1.9167221806505124,1.9225999461661083,1.9288528686172857,1.9354176737263027,1.94223979698773,1.949272891053076,1.9564779977564943,1.963822628476943,1.9712798693869071,1.9717303789776441
1.870488851105209,1.825500520716632,1.872462433903495,1.885029826816764,1.8891081559561067,1.891488620920317,1.893948890370144,1.896982446951348,1.900700850976801,1.905085692815563,1.910072166663784,1.9155817212986703,1.921536073045557,1.9278631718113792,1.9344993734883085,1.9413897940301792,1.9484878257496203,1.955754310618656,1.9631566173721904,1.9706677410485087,1.9711213617584948
1.856311766935244,1.8082089049801813,1.8547265959166768,1.867294494145256,1.871418920744502,1.8738497177541564,1.8763607107630969,1.8794457253003567,1.8832167159037867,1.887655225853215,1.8926960594116085,1.898260093604584,1.904268413272716,1.9106483535765968,1.917335714837234,1.92427513659518,1.931419619903425,1.9387296983361384,1.9461725082354857,1.9537208792240708,1.9541766286123967
1.8297820900274813,1.7782076144681405,1.824172717737608,1.8366817697639857,1.840801280866596,1.8432349252576548,1.8457522723826576,1.8488474661616447,1.8526327149670123,1.8570892650653048,1.8621512330771608,1.867738623580462,1.8737716104899456,1.880176666452055,1.886888822634191,1.8938520611876608,1.9010188400922725,1.9083492577980936,1.915810112562016,1.9233739802206729,1.9238305740664579
1.797720689380934,1.7422943835602689,1.7875824630584003,1.7999611577034014,1.8040138310873768,1.8063926175119016,1.8088623083068112,1.811917302679283,1.815669884740589,1.8201007115463392,1.825142871283488,1.8307151545221367,1.8367365076165447,1.8431322598267543,1.8498364304475003,1.8567921377324423,1.8639511223999528,1.8712729013834049,1.878723811788764,1.8862760718504137,1.886731910044516
1.762827834303698,1.7031318606698451,1.7475992780932323,1.7597626209857624,1.763674541007435,1.7659295195220353,1.768286922474028,1.771241305580655,1.77490481522516,1.7792571842415703,1.7842300857591191,1.7897407098693523,1.7957064168861312,1.802051073903632,1.8087074118123243,1.815617448537229,1.822732006948372,1.8300098527754023,1.8374167182998964,1.844924342028568,1.845377474568722
1.7243101329129895,1.6598809560709928,1.7033617943060375,1.715209363029285,1.7188928964250765,1.72094222518976,1.7231104967879831,1.725892287966048,1.7293993586972285,1.7336101384581557,1.7384544502943349,1.7438474491422302,1.749704505338484,1.7559476634605895,1.7625080520931309,1.7693263191175392,1.7763521394489572,1.7835433317662428,1.7908648566315104,1.798287830012614,1.798735894042718
1.6820568643678224,1.6123848008978612,1.6546887862401627,1.6661029115450934,1.6694550293860144,1.6712023559698443,1.673090860245532,1.6756149637534703,1.678885755946585,1.6828799401395662,1.6875250062452871,1.692733591274855,1.698418626003098,1.7044999300967605,1.7109066778555213,1.71757784322798,1.7244616925248943,1.7315148742539963,1.738701385972814,1.745991556416043,1.7464317078973328
1.6359826256619492,1.560510616491632,1.601420980389317,1.6122649803316405,1.6151656417669518,1.6164985392775797,1.6180013122616097,1.620168006147062,1.623108721216113,1.6267979699600374,1.6311603797856071,1.6361055401946762,1.6415434479598832,1.6473912537295263,1.6535757873954025,1.6600340105253144,1.6667124890065212,1.6735664499789369,1.680558711394339,1.6876586271695635,1.6880874720950678
1.5858715441528115,1.5039946877192638,1.5432662531539276,1.5533828282818476,1.555693515665917,1.5564820587176311,1.5574763981373585,1.559169932969772,1.5616714227932234,1.564952686113582,1.5689349156559933,1.5735240801191386,1.578626705451586,1.5841567892750414,1.5900383900130823,1.5962060845359072,1.602604415589008,1.6091869096129725,1.6159149627269058,1.6227567430569565,1.6231702704789543
1.5316149041396236,1.442681427681052,1.4800391592400657,1.4892491072783376,1.490811658531663,1.4909072799875,1.4912525961888234,1.4923400340949498,1.494276630373306,1.4970309729189597,1.50052021049233,1.5046460793599077,1.5093110600773745,1.5144254770967631,1.519910156294605,1.525696885822543,1.5317278331939876,1.5379545176898537,1.5443366463334889,1.5508409673613486,1.5512344892915044
1.4730685357711355,1.376381850358222,1.4115198970935,1.419621222483451,1.4202570408545678,1.4194917509010254,1.4190287610879462,1.4193591370955754,1.4205877820696131,1.4226794895486752,1.425546725527083,1.4290863513249257,1.4331961964533988,1.437782361556025,1.442761949458108,1.4480635275002516,1.453626509301698,1.4594000754985963,1.465341953254098,1.4714172147657794,1.4717853167935104
1.4101303277663306,1.3049528148964062,1.3375343024721966,1.3443018988392,1.3438117071354936,1.3419978393769574,1.3405482674247593,1.3399522319619392,1.3403120652529292,1.3415881829620322,1.3436877094495228,1.3465019673477547,1.3499235073087406,1.3538536328174895,1.3582052102742466,1.36290313143235,1.3678836551325575,1.3730932703182808,1.378487412747732,1.3840292024922038,1.384365712065879
1.3427136419388608,1.2282722284714505,1.2579299346670256,1.2631159667892795,1.261280231847502,1.2582108443459212,1.255577755928532,1.2538678290207348,1.2531803609971666,1.2534707939800322,1.2546402425444931,1.2565738171664205,1.2591581505976224,1.262289162892272,1.2658749562314786,1.2698362764482014,1.2741058104184697,1.278626985649419,1.283352618141869,1.2882435830397976,1.2885415619058709
1.2707656386037465,1.1462594858687254,1.1725976006211096,1.1759327424356487,1.172512920632894,1.1679630045070308,1.1639319322609618,1.1609035252021724,1.158973552621834,1.1580918823200026,1.1581529531390546,1.1590349931066457,1.1606180794740373,1.1627921612899514,1.1654600445565144,1.1685378521348009,1.1719542729550176,1.175649292967743,1.1795727685464834,1.1836830248096193,1.183934793459085
1.194268099646893,1.0588785631334543,1.0814756884433836,1.082671344073123,1.0774120714396642,1.0711406943501405,1.065481684900035,1.0609150248299228,1.0575324266304549,1.05527758325526,1.0540376053434988,1.0536831849331303,1.0540872214409946,1.0551331170538722,1.056717857213443,1.0587524683657792,1.061161215661639,1.063880260671843,1.066856155308451,1.0700443628534446,1.0702415644297747
1.113245076202917,0.9661480795287388,0.9845616086808288,0.9833132225522744,0.9759455505106964,0.967699039961332,0.9601697332343913,0.9538328060255646,0.948775338577092,0.9449342512886416,0.9421886976182428,0.9404012101655586,0.9394369176875452,0.9391721251958264,0.9394974935350272,0.9403184943566129,0.9415545534507662,0.9431376313086108,0.9450106332509496,0.9471258488485804,0.9472595593161947
1.027768068824687,0.8681489232728807,0.8819208856817096,0.8779124009931466,0.868158131152652,0.8576743546869026,0.8480241587975753,0.839676739834184,0.8327139067579886,0.8270652112094954,0.822601251628858,0.8191758199020737,0.8166457245611197,0.8148796625342162,0.8137614995300559,0.8131907211548223,0.813081519359878,0.8133612926249273,0.8139689687729739,0.8148533592279507,0.8149142486198527
0.9379618612916376,0.7650324523444595,0.7736968468550598,0.766606313334261,0.7541834244265456,0.7411971617956079,0.7291725242376806,0.7185713044389536,0.7094693147102875,0.7017881372444517,0.6953892530468895,0.6901171839754272,0.6858199243285146,0.6823581044857303,0.6796083707746879,0.6774638306800606,0.6758330800067431,0.6746386200839585,0.6738150905590301,0.6733075357692689,0.673286082257887
0.844009637425279,0.6570277562254738,0.6601193121641414,0.649625570183832,0.6342546541694234,0.618503977697632,0.6038546730184309,0.5907594062268844,0.5792871531138001,0.569350910269578,0.5608025144482063,0.5534767467317988,0.5472123586626045,0.5418615194023492,0.5372932896064511,0.5333940570759887,0.5300665020227554,0.5272279291723732,0.5248084086028852,0.5227489523601457,0.5226357065949024
0.7461575377728071,0.5444479790238298,0.5415121886949078,0.5273024740589085,0.5087140135270612,0.4899475042012919,0.4724337667219461,0.4566142711629254,0.4425501702330495,0.4301452276433477,0.4192411404821107,0.4096625397120595,0.4012385779279306,0.3938126411253142,0.3872459057611964,0.3814177588813516,0.3762246982406205,0.3715785774320613,0.3674046535009526,0.363639672751146,0.36342556470347853
0.6447182633391221,0.4276951463528576,0.4182993096320752,0.4000775374235326,0.3780197693049758,0.3560043048841318,0.3354045401275163,0.3166482890847598,0.299787714228242,0.2847166487370308,0.2712661777462548,0.2592504330745329,0.2484886878757475,0.2388153017403493,0.2300833435814362,0.2221649871815804,0.2149503418006487,0.2083456084075133,0.202271033291369,0.1966589027353749,0.19633557769617735
0.5400735040787702,0.3072631153256188,0.291008035632545,0.2685034413089125,0.242750472440199,0.2172792408635438,0.193397962624329,0.1715179097596478,0.1516808742927263,0.1337699898138932,0.1176052689166402,0.1029900509223541,0.0897335246518538,0.0776608616288635,0.0666168797878247,0.0564664015333698,0.0470930088257144,0.0383971081917642,0.0302937898208879,0.0227107313724159,0.022270896548829924
0.4326749205530708,0.1837382389986844,0.1602701202443099,0.1332458711007851,0.1036056497109224,0.0745059777876987,0.0471815517032969,0.0220237678278928,-0.000937572881319,-0.0218308972806382,-0.0408477273028946,-0.0581957611584288,-0.0740760267675802,-0.0886726208337967,-0.1021490378749768,-0.1146478670982238,-0.1262921210002888,-0.1371872646701432,-0.1474234517178141,-0.1570777106508504,-0.15763995137375966
0.3230434546843459,0.0577974221043217,0.0268194491033813,-0.0049192013775419,-0.0385974877316162,-0.0714569330190593,-0.1023451920570561,-0.1308945287395569,-0.1570890126514038,-0.181069600816204,-0.203039825986694,-0.223218629445507,-0.2418173211161868,-0.2590292671137679,-0.2750262542649426,-0.289958264454109,-0.3039548976808094,-0.3171274998982242,-0.3295714947409136,-0.3413686591915562,-0.34205750644330174
0.2117667890878061,-0.0697966580739642,-0.1085136077169636,-0.1451120587376516,-0.182931586405361,-0.2196346605869875,-0.2541604820517704,-0.2861691917749781,-0.3156608744582663,-0.3427901070217277,-0.36777293445672,-0.3908397160708,-0.4122120484714492,-0.4320924936695227,-0.4506610312996992,-0.4680749384179908,-0.4844703207488025,-0.4999643447246151,-0.5146576663147719,-0.5286367950748888,-0.529454514141691
0.0994948470138686,-0.19820325344373,-0.2448113120453618,-0.2863596559466645,-0.3283709564596876,-0.3689493526863245,-0.4071349873020465,-0.4426204847943662,-0.4754243463600173,-0.5057159817672763,-0.5337244818881428,-0.559691776140742,-0.5838496987387539,-0.6064098646733287,-0.6275602711722831,-0.6474653164864261,-0.6662674562392383,-0.6840895470191221,-0.7010373743642356,-0.7172021044672983,-0.7181488632998606
-0.0130666867129703,-0.3265140961806875,-0.3810810189444826,-0.4276097271637522,-0.4738073752425467,-0.5182376923937116,-0.5600511700627755,-0.5989778460563738,-0.6350572725534095,-0.6684750225762894,-0.6994738011298166,-0.7283072426349436,-0.7552173224449075,-0.7804245019769567,-0.8041245497182209,-0.8264887379525822,-0.8476656443704413,-0.8677836164039235,-0.8869534013540891,-0.9052706853739176,-0.9063444827589822
-0.1251647411131654,-0.4537665513893553,-0.5162706410734417,-0.5677481425997158,-0.6180693405340784,-0.6662720856176628,-0.7116264254052225,-0.753904976875255,-0.7931711725167915,-0.8296281818769973,-0.8635329244970699,-0.8951508608730521,-0.9247339692835518,-0.9525112933525212,-0.9786860607227676,-1.003436101689166,-1.0269158193831736,-1.0492587859414986,-1.0705804788146314,-1.0909809071406529,-1.0921775951093542
-0.2360089407212559,-0.5789589527710153,-0.6492865654637042,-0.7056188437210402,-0.7599439727310402,-0.811784541129544,-0.8605389399371651,-0.9060276634016388,-0.948340998131967,-0.9877012243203585,-1.0243801020754213,-1.058655026723767,-1.0907878046528114,-1.1210157461275838,-1.1495491662597277,-1.1765720739238223,-1.202244336740697,-1.2267044220482697,-1.250072244553006,-1.2724518808169458,-1.2737652767833614
-0.3447830998275532,-0.7010675528272029,-0.7790132953698858,-0.8400454958613626,-0.8982005696393716,-0.9534921061808556,-1.0054549880257135,-1.0539629029356514,-1.099136051276992,-1.141217391836536,-1.1804941679155212,-1.2172558067440524,-1.251773736720441,-1.2842931749750346,-1.315031100203576,-1.3441772638440286,-1.3718965786808643,-1.3983320193520272,-1.4236075876705976,-1.447831116632286,-1.4492531931115153
-0.4506577461477973,-0.8190644070649218,-0.904333966003497,-0.9698538743045754,-1.0316147025543192,-1.0901226187099238,-1.1450562984361603,-1.1963478399496774,-1.2441504404340575,-1.2887293300184937,-1.330387884844747,-1.369427650547481,-1.406129446579365,-1.4407460015472573,-1.4735004906872422,-1.5045879239959394,-1.5341777894367346,-1.5624171293592997,-1.5894336309804598,-1.6153385220955403,-1.6168596561864854
-0.5528032248515368,-0.9319354508184776,-1.0241508275815645,-1.0938939588486074,-1.158991722398906,-1.2204395436280455,-1.2780661612609727,-1.33186708761634,-1.382031561606938,-1.428848674215174,-1.472638582994049,-1.5137150308055285,-1.5523679807375457,-1.5888572525417477,-1.623411718924559,-1.6562311270868515,-1.6874890292350095,-1.7173360527654975,-1.745903124558019,-1.7733044614313378,-1.774913723164284
-0.6504028989394174,-1.038698025427438,-1.1374048099514398,-1.2110607588338422,-1.2791886229057836,-1.3432647745359536,-1.403273098048183,-1.4592772055681398,-1.5115053276531971,-1.5602719778659564,-1.6059147375404743,-1.6487596235235549,-1.689105489590543,-1.7272188144291163,-1.7633336505163766,-1.7976539363350343,-1.830356748165732,-1.8615957832098269,-1.891504727513612,-1.9202003451497616,-1.921885803374971
-0.7426659622295606,-1.1384171683173028,-1.2430933782479348,-1.3203130204863842,-1.3911333748112256,-1.457498489051151,-1.5195511668532578,-1.5774273968536447,-1.6313972067672486,-1.681802047088388,-1.7289975576824754,-1.7733221126688974,-1.815083211517212,-1.854553563092148,-1.891971878768084,-1.9275457324952727,-1.9614551686984687,-1.993856418685454,-2.024885423198296,-2.054661025334887,-2.056410051690493
-0.8288394170003875,-1.2302200923880715,-1.3402860473007765,-1.4206891657485057,-1.4938410806296358,-1.5621354201971074,-1.6258762871206878,-1.6852758391442706,-1.740648521484778,-1.7923641741925065,-1.840797124808554,-1.8862982055803328,-1.92918334001216,-1.969731058753995,-2.0081842248912483,-2.0447534980912967,-2.0796213338829026,-2.112945954737372,-2.144865039434732,-2.175499025867572,-2.1772985808238565
-0.9082188359089396,-1.3133084311521834,-1.428137124935777,-1.511320052780191,-1.586426575533176,-1.6562772153048848,-1.7213383097684305,-1.7819014355752771,-1.8383278582218647,-1.8910171881911155,-1.940363068466777,-1.9867289200242944,-2.0304389080863965,-2.0717770143976093,-2.110989777461097,-2.148290415263057,-2.183863251274925,-2.217867962496224,-2.2504434490197203,-2.2817112540702214,-2.283548143288592
-0.9801576199217972,-1.386968000098766,-1.5058954772914876,-1.5914384052081134,-1.668113384857242,-1.7391408632832597,-1.805148888513464,-1.8665111197653683,-1.923637802545668,-1.976959619395416,-2.026890159647011,-2.0738056048009703,-2.1180382337541706,-2.159877162581348,-2.1995721760152778,-2.237338560769401,-2.2733619932878915,-2.307803087779202,-2.3408014605348333,-2.372479275817041,-2.3743403693240515
-1.0440745709836516,-1.4505760030765842,-1.5729113284870029,-1.66038500233834,-1.7382392130215871,-1.810063449785168,-1.8766454976517408,-1.938443145870996,-1.9959175159537537,-2.049531577606204,-2.099719503102188,-2.1468704560869667,-2.19132476732167,-2.2333764378358945,-2.2732781302968617,-2.311246761755619,-2.347468887438294,-2.38210557232866,-2.4152966658823214,-2.447164483639241,-2.449036894032385
-1.0994597092493843,-1.5036057773398008,-1.6286403006886725,-1.7176119323032633,-1.796258358003984,-1.8685037240218385,-1.9352921666773093,-1.9971670173680327,-2.0546418877305737,-2.108213153957188,-2.15833621197606,-2.205413482846532,-2.249793360857934,-2.2917745591801286,-2.331612321066937,-2.369524816941418,-2.405699057323936,-2.440296111765249,-2.473455610528807,-2.5052995729913787,-2.5071707917763653
-1.1458783695242327,-1.545629307850545,-1.6726450522502023,-1.7626833675562414,-1.841741603732494,-1.9140411161910853,-1.9806776511851103,-2.0422808485797868,-2.099418124990899,-2.152620273643941,-2.202364551646711,-2.2490669639252707,-2.2930840546165614,-2.3347191564900904,-2.374229872305433,-2.411835316520257,-2.4477225887258656,-2.4820523635994776,-2.5149636367976256,-2.546577712236327,-2.5484357054551343
-1.1829737012963866,-1.5763178405711276,-1.7045949711107549,-1.7952744178835065,-1.8743742320100945,-1.946372925042959,-2.012511829590272,-2.0735070111978304,-2.12998068936462,-2.182498958553423,-2.231561557538678,-2.2775984432301994,-2.320974465009505,-2.361997560606848,-2.400927547515275,-2.43798424425659,-2.473354533364944,-2.507198345414196,-2.539653666694026,-2.5708406982311005,-2.5726739640383647
