Values,Values_02_33_35,Values_02_42_28,Values_02_51_22,Values_03_00_11,Values_03_09_12,Values_03_18_02,Values_03_26_59,Values_03_35_58,Values_03_44_56,Values_03_53_32,Values_03_53_53
0.968032172635996,0.9457471220017264,0.9550798202235354,0.9889393679584384,1.0360439227646074,1.079040592555708,1.1116989113776954,1.1347195855462686,1.1505272522372134,1.1613076997384204,1.1686614291932382,1.168901270590783
0.9680844882141608,0.9392942279483608,0.9399849728608842,0.9647404353795715,1.003158099963483,1.0387673587612265,1.0656760747998246,1.0844621009093869,1.0972439482555687,1.105895848801892,1.1117639689705214,1.1119548703951367
0.9681478404329792,0.9330396241117536,0.9250379711756304,0.9405388645472478,0.9700760521684162,0.9981129559135824,1.0191214748993185,1.0335600825009683,1.0432351234044444,1.0497014780966114,1.05404425179147,1.0541849052693189
0.9682225886908632,0.9270175942862644,0.9103128591466034,0.9164477125369268,0.9369465494851394,0.9572565891042724,0.9722385775664562,0.9822353608292036,0.9887360423199758,0.9929694755931978,0.995753972485337,0.9958432955850105
0.9683090631297536,0.9212620994665898,0.8958849162954919,0.8925838099365135,0.903925046128157,0.916386871044178,0.9252424905570652,0.9307231026276818,0.9339965363116206,0.9359601693228036,0.9371608786023562,0.9371980346547871
0.9684075630248896,0.9158065885386296,0.8818302421849493,0.8690671309064879,0.8711728529416257,0.8757008159130585,0.8783588033073002,0.8792705255873531,0.8792796214824948,0.8789478734964373,0.8785472641541792,0.8785316807161356
0.9685183552559308,0.910683804626994,0.8682253139442287,0.8460201044900066,0.8388562161151101,0.8354027061328626,0.8318222714327257,0.8281354355832551,0.8248599227406939,0.8222192284545518,0.8202082485790669,0.8201396338541056
0.9686416728654548,0.9059255885697092,0.8551465202656331,0.8235668727765795,0.8071453099910578,0.7957028422514167,0.7858753582029825,0.7775846004727809,0.7710219192004976,0.7660713510289009,0.7624498583138913,0.7623282152716492
0.9687777137109106,0.9015626810699724,0.8426696756027874,0.8018325020677372,0.7762131527339032,0.7568161873950237,0.7407666469779939,0.7278919766295205,0.7180580288903967,0.7108098145776458,0.70558693123104,0.7054125691994568
0.9689266392160027,0.8976245251390729,0.8308695185457944,0.780942153651562,0.7462344543711873,0.7189609188478271,0.6967491400820437,0.6793368062352793,0.6662665528556144,0.6567464803723444,0.6499408668027165,0.6497144103478525
0.9690885732274952,0.8941390704937394,0.8198191985494281,0.7610202211654096,0.7173844073186014,0.6823569002211379,0.6540784608363958,0.632201604919349,0.6159495005830897,0.6041972040723661,0.5958372470757362,0.5955596420294991
0.9692636009832768,0.8911325816045854,0.8095897553494595,0.7421894418137203,0.6898374299582682,0.6472240883673037,0.6130109764288234,0.5867700605460421,0.5674103201045162,0.5534794426199062,0.5436033552655325,0.5432758718116217
0.9694517681974868,0.8886294511101277,0.8002495955208534,0.7245699889139108,0.6637658741511246,0.6137808896546962,0.5738018599348381,0.543324864753982,0.5209515570748182,0.5049097879389146,0.4935656199088589,0.4931898526899599
0.9696530802682854,0.886652020312764,0.7918639707120112,0.7082785533723381,0.6393387077311671,0.5822424804429825,0.5367031100943508,0.5021454992003295,0.4768724675207255,0.4588014542529406,0.4460470129702792,0.44562487823304253
0.9698675016137354,0.8852204084592842,0.784494462134063,0.6934274217507749,0.6167201830570959,0.5528191065790917,0.5019615473753646,0.4635059983341844,0.4354666087702247,0.4154617456045805,0.4013644300255622,0.4008981598720086
0.9700949551409792,0.8843523524788357,0.7781984758960685,0.6801235585791627,0.5960685025950984,0.5257143764807252,0.4698168044236659,0.4276727099098753,0.3970194322970339,0.3751895292471982,0.3598260796269502,0.359318213489377
0.9703353218536784,0.8840630588060877,0.7730287537590091,0.6684677005120547,0.5775344922898218,0.5011235619029906,0.440499328222106,0.3949020733709255,0.3618059008637179,0.3382727390073224,0.3217289072109854,0.32118228070996013
0.9705884406023048,0.8843650688565432,0.7690329038362724,0.6585534698241894,0.5612602931679262,0.4792319198218459,0.4142284101997881,0.3654384347314834,0.3300881504718072,0.3049859305388112,0.2873560764992189,0.28677380787874857
0.9708541079815703,0.8852681396448608,0.7662529556987733,0.6504665146062102,0.5473780812333785,0.460213048053062,0.3912102591928426,0.339511914721177,0.3021132153077613,0.2755879076988886,0.2569745283657344,0.25636000272441845
0.971132078378787,0.8867791409456917,0.7647249442511898,0.6442836828663353,0.5360088252832982,0.4442272863046341,0.3716361306335564,0.317336344832133,0.2781108312192273,0.2503194361964855,0.2308326337399675,0.23018948529050098
