Values,Values_04_08_03,Values_04_17_47,Values_04_27_29,Values_04_37_11,Values_04_46_53,Values_04_56_22
-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
0.0022493580362572,0.0022560203404253,0.0022679459909548,0.0022800690401384,0.0022901994945153,0.0022987161992499,0.002306413170189721
0.0063447288887213,0.0063818636266288,0.0064485847318424,0.0065167254890479,0.0065738397926947,0.0066219553030689,0.006665508296119231
0.0127133793450038,0.0128236834444661,0.013022635607766,0.0132267832216685,0.0133984262371678,0.0135433314208138,0.013674708756517108
0.0216094512192909,0.0218565687226224,0.0223040664855998,0.0227654705351029,0.0231546360115181,0.0234838921940854,0.02378291024993735
0.033344892995467,0.0338162076063012,0.0346732321532858,0.0355612608278612,0.0363126792658467,0.0369498428484417,0.03752949578545912
0.0482680223912291,0.0490777809572147,0.0505565751205968,0.0520966399063206,0.0534041065380521,0.0545153270375742,0.055528074285984184
0.066738721635152,0.0680310480234904,0.0704017737314501,0.0728835994517526,0.074997763461176,0.0767988868414088,0.07844349212822511
0.0891014582676857,0.0910527976585266,0.0946494685433646,0.0984349247057269,0.1016708965791686,0.1044345452114342,0.10696300234523921
0.115657437988284,0.1184779698117191,0.1237028609374991,0.1292325364119622,0.1339766269059422,0.1380386814299579,0.14176271391525347
0.1466372511543764,0.1505708225754425,0.1578965760929298,0.1656942696107795,0.1724091466736115,0.1781740187039937,0.18347059737497065
0.1821753684028512,0.1874975283871142,0.1974662156303136,0.2081405258796065,0.217368061239399,0.225312115350776,0.23262739618631326
0.2222877736193186,0.2293015313642511,0.2425199989098602,0.2567622299184089,0.2691233044581012,0.2797957624126213,0.28964680433541506
0.2668538969292063,0.2758828918446195,0.2930138161715905,0.3115914711508178,0.3277820224097865,0.3418026667424662,0.35477625092957915
0.3156038319065196,0.326982692194329,0.348730903975767,0.3724761345820131,0.3932587719149355,0.4113117711072545,0.4280596208702918
0.3681115975067887,0.3821733894354746,0.4092672162343607,0.4390597398480112,0.465250340103239,0.4880735618171737,0.5093032748860034
0.4237949460409435,0.4408557849528939,0.4740234121519464,0.5107676248640691,0.543216474831483,0.5715857602214632,0.5980468389540746
0.4819219350902946,0.5022630479884382,0.542204219808855,0.5868005324051095,0.6263678241406337,0.6610758893552744,0.6935404171131004
0.5416241859567623,0.5654719840319732,0.6128257579261213,0.66613657306992,0.7136623985203143,0.7554923285030578,0.7947301166126332
0.6019164569053387,0.6294214848390054,0.6847311980586163,0.7475424217004076,0.8038118546539584,0.8535055664128555,0.9002539985945506
