Values,Values_23_41_22,Values_23_49_34,Values_23_57_48,Values_00_06_51,Values_00_16_20,Values_00_24_52,Values_00_34_09,Values_00_43_10,Values_00_52_37,Values_01_01_25,Values_01_10_40,Values_01_19_07,Values_01_27_29,Values_01_35_41,Values_01_44_11,Values_01_52_50,Values_02_01_10,Values_02_09_48,Values_02_18_21,Values_02_26_52,Values_02_35_23,Values_02_43_49,Values_02_52_05,Values_03_00_25,Values_03_08_42,Values_03_17_00,Values_03_25_14,Values_03_33_32,Values_03_41_45,Values_03_47_11
1.1358096343204676,1.2399665680702805,1.2833314435789815,1.3120390706944107,1.3332270448354997,1.3495843299060706,1.3627626666493058,1.3738129014487512,1.3834066400643008,1.3919776114622031,1.3998097521794406,1.4070916898489882,1.41395069789984,1.4204741091717414,1.4267229753238475,1.4327408628477305,1.438559560525667,1.4442028066876578,1.4496887383721084,1.455031512001641,1.4602423855414643,1.465330449960082,1.4703031319265347,1.4751665469416972,1.479925754301032,1.4845849471848842,1.4891475993769474,1.4936165825226535,1.4979942628116547,1.5022825828721418,1.5050647074163563
1.186239619717723,1.2901900690468526,1.3334734421762455,1.3621241293962083,1.3832639034062733,1.39957711512491,1.4127131446579504,1.42372160741554,1.4332735037343665,1.441802299485036,1.4495918537437802,1.456830815862891,1.463646531922324,1.4701264310779036,1.4763316694976951,1.4823059176998716,1.488081063327064,1.4936809360816818,1.4991237559556303,1.504423753775768,1.509592253672369,1.5146384050715824,1.519569686015526,1.524392256932363,1.5291112162125422,1.5337307908672084,1.5382544837616985,1.5426851913351334,1.547025300693556,1.5512767718682148,1.5540349787103318
1.2430132309701514,1.346741541943494,1.389953314536735,1.4185582850650214,1.4396602558548637,1.4559389577074588,1.469041507169532,1.4800163786825116,1.4895340436272109,1.4980277684366805,1.505781387364141,1.5129836150543496,1.519761906542281,1.52620381785105,1.532370635678849,1.5383061570229883,1.544042388015988,1.549603267114195,1.5550071128392389,1.5602682445341935,1.5653980654053294,1.5704057952497443,1.5752989745557733,1.5800838190338284,1.584765475900682,1.5893482151793186,1.5938355775046618,1.5982304923489434,1.6025353755599594,1.6067522120114166,1.6094878943959998
1.305846413185778,1.4093349270896436,1.4524866367501963,1.4810586344579604,1.5021344360699442,1.5183892499585796,1.5314680954713629,1.542418436114839,1.5519103141330828,1.560376874062812,1.5681019863363423,1.5752744795245193,1.5820219569588767,1.588432133858291,1.5945664544553593,1.600468865159008,1.6061715103833447,1.6116984546846844,1.61706813053646,1.6222949596899527,1.6273904370881942,1.6323638645565293,1.6372228558574011,1.641973692115226,1.6466215789108043,1.651170838300657,1.6556250572551798,1.659987206434988,1.6642597382096982,1.6684446697272015,1.6711595533906387
1.3742277928033495,1.4774571655889024,1.520561903565178,1.5491149795128547,1.57017721274228,1.5864195272699742,1.5994850991060543,1.6104205601271702,1.6198956511309106,1.6283434882126038,1.6360480480710031,1.643198326933992,1.649922118495555,1.6563073307917355,1.662415593016956,1.6682910238193398,1.6739659252650334,1.6794645047519878,1.6848053234251856,1.690002918590948,1.6950688888379908,1.7000126289425446,1.7048418360674191,1.7095628662245337,1.714180992288139,1.7187005968158,1.7231253211806683,1.7274581849453607,1.7317016843957005,1.7358578760546473,1.7385539688920604
1.4474101311290508,1.5503597038962844,1.5934319914338952,1.6219812437058314,1.64304316243874,1.6592848016486423,1.67234785316945,1.6832783545632863,1.6927459048076408,1.701183702579167,1.7088759104361393,1.7160117508935226,1.722719252301956,1.7290865498023429,1.7351754847303082,1.7410303700233665,1.7466836836957416,1.7521597914993423,1.75747739667415,1.76265116392014,1.767692806095248,1.7726118206087007,1.7774159969681511,1.7821117744321129,1.786704501055768,1.7911986273984724,1.7955978564123467,1.7999052634604202,1.804123395398252,1.808254354556212,1.810933888203116
1.52441098718894,1.6270591918049626,1.670114818042518,1.6986760933639335,1.7197512583855905,1.7360041226053131,1.7490753747776795,1.76001076132164,1.7694799343670686,1.7779163049436144,1.7856043106495414,1.792733463375295,1.799432071981415,1.8057885329173515,1.811864925831987,1.8177057784899944,1.8233437613780683,1.8288034122293584,1.834103587890984,1.8392590904098889,1.84428175570883,1.8491811917602767,1.85396528769634,1.858640572809375,1.863212476747076,1.867685524192093,1.872063485569276,1.876349497752035,1.88054616372314,1.884655637046545,1.8873210020424984
1.6040229788963596,1.7063477593416216,1.7494035860671335,1.7779931545284366,1.7990950683879718,1.815370761522404,1.8284605373478016,1.83941022672848,1.848889767830948,1.8573329331853912,1.8650245339159577,1.87215443815758,1.878851281871262,1.885203756088856,1.891274203121032,1.8971073838193937,1.9027361751860248,1.9081852980215968,1.913473771774289,1.9186165433425948,1.9236255781564937,1.928510600438236,1.933279604096656,1.937939213236964,1.9424949436219872,1.946951398408176,1.9513124197313416,1.9555812101427088,1.9597604328765093,1.9638522968279983,1.966505973496038
1.684834149837518,1.7868133777985604,1.8298871181943344,1.8585213344645903,1.8796630728863253,1.895972532220628,1.9090903969588835,1.92006303532768,1.9295609438830708,1.938018425190677,1.9457207710385047,1.9528582755595687,1.9595599482000583,1.9659148060131733,1.9719854756609856,1.977816966304608,1.983442372336136,1.9888866055465155,1.9941688538936209,1.999304213663485,2.0043047834025978,2.0091804065798136,2.0139391844886534,2.0185878384259808,2.02313197253336,2.027576270669865,2.0319246489318608,2.036180377855665,2.0403461833147856,2.044424332016389,2.0470688195028792
1.7652569788518395,1.8668688415014068,1.909978821341072,1.9386737869173136,1.9598676431123,1.9762207883177985,1.989375211851296,2.0003783524931085,2.0099015774296234,2.018379906546248,2.026099227071762,2.033250330693153,2.0399626454971496,2.0463255432408105,2.0524019531550453,2.0582371441830003,2.063864435186693,2.069308933152189,2.0745899968756727,2.079722873152033,2.084719794013922,2.089590722109988,2.0943438658350164,2.098986043331576,2.1035229468190155,2.107959340676975,2.112299214948403,2.1165459083395635,2.1207022097639,2.1247704443634645,2.127408190422975
1.843568685523583,1.944792025053497,1.98795693517956,2.0167281759740208,2.037985333581034,2.054390750763432,2.0675888074711577,2.0786286272394032,2.0881827992127047,2.096687265335778,2.10442862934847,2.1115982526234345,2.118326024754888,2.1247016972367367,2.130788515867222,2.1366320164675074,2.142265745125054,2.147715004055794,2.1529993212505345,2.1581340913747966,2.163131676769748,2.168002155855232,2.172753840697543,2.177393642977473,2.1819273399051298,2.1863597735781526,2.190695005508865,2.1949364404447707,2.19908692856887,2.203148852046044,2.2057821860434257
1.9179533474130823,2.0187679340520543,2.0620065833618093,2.0908687563489927,2.112199005569959,2.12866368071739,2.141910800594625,2.152991867081957,2.162581079651756,2.171115522581492,2.1788826418573954,2.1860744399282632,2.1928213074328813,2.1992133961695504,2.2053142776439776,2.2111697567717354,2.216813604897644,2.222271315010491,2.227562578417283,2.232702931037385,2.2377048586100527,2.242578548413762,2.2473324094657547,2.251973440585173,2.256507497976965,2.260939495918326,2.265273562339933,2.2695131634809407,2.2736612067477746,2.2777201277779877,2.280351199188652
1.9865653199319897,2.0869520466397247,2.130283122474229,2.159249761488057,2.180661269031884,2.1971903812065365,2.2104901620187545,2.221615260619394,2.231241908941424,2.239808566897031,2.2476036512592774,2.2548198748451846,2.261588164566295,2.2679990879272003,2.2741165459262915,2.2799866095610937,2.2856432684987515,2.2911121973848854,2.2964132406159115,2.301562064694348,2.3065712680636685,2.3114511364119625,2.316210165674564,2.3208554323009385,2.325392862574708,2.3298274346666368,2.334163335288496,2.3384040851862373,2.342552642650075,2.346611491080948,2.3492422151034256
2.0475639392643505,2.147504927033176,2.190946771853409,2.2200300830168684,2.2415292257018464,2.2581260089204207,2.2714800974656004,2.282650125641589,2.292314809342704,2.300914227461784,2.308737896900145,2.3159793067095347,2.322769950132604,2.329200820076545,2.3353361451433723,2.341222254003074,2.3468933426780274,2.3523752536999125,2.357687970029544,2.362847274107179,2.367865862700332,2.3727541060271062,2.37752057370477,2.3821724073050774,2.386715591457483,2.3911551572907968,2.3954953401645653,2.3997397059930554,2.4038912553903606,2.407952511716572,2.410584523522054
2.0992186902776493,2.198697309428576,2.242267712826824,2.271478419104917,2.293069680932899,2.309735354536277,2.323143396700737,2.3343573250179275,2.3440588147280947,2.352689813663026,2.360541066874354,2.3678069008138927,2.3746193992170537,2.3810699840154097,2.387223203716219,2.393125630872649,2.39881165097829,2.404307256202053,2.409632549459447,2.414803410741891,2.419832617316464,2.4247306068636907,2.429506006480984,2.4341660075832667,2.438716638814136,2.443162970880332,2.4475092753511185,2.4517591517941684,2.4559156325299987,2.4599812711271816,2.4626158885954688
2.1399001957944668,2.238900993892321,2.28261701264865,2.311964258055069,2.333650198068188,2.350383970647795,2.3638436338455024,2.375098536409805,2.384833805967015,2.393493512209727,2.401369752959736,2.408657747412514,2.415490187537345,2.421958921685658,2.4281288048419047,2.434046634495328,2.4397469641170275,2.445255913141699,2.450593682124651,2.455776226868353,2.4608163842559496,2.465724639550745,2.470509658524912,2.4751786647316583,2.47973771422487,2.484191901771596,2.488545520695108,2.492802190792111,2.496964963661677,2.501036411611499,2.5036746077667114
2.168187475555553,2.266696042084132,2.310573832125306,2.34006512836277,2.3618464040395377,2.378645537163547,2.39215259253196,2.403443735120168,2.413208048529706,2.4218919762380127,2.429789087936106,2.437095544059696,2.443944655761846,2.450428689005132,2.4566127863498566,2.4625439465095083,2.468256865298468,2.473777763430348,2.479126913601256,2.4843203228507766,2.489370864244165,2.4942890484270897,2.4990835589077056,2.5037616316936164,2.508329331795112,2.5127917607813703,2.517153217627944,2.5214173273734173,2.525587146979336,2.5296652546029352,2.5323076372683615
2.1830908140690224,2.2810935807557766,2.32514825058304,2.3547894712188246,2.376664918637302,2.393524849276522,2.407073311231337,2.4183942940575265,2.42818134387429,2.436883524833776,2.4447959900643945,2.4521158820477984,2.4589771351109646,2.465472418036389,2.4716671370291103,2.477608464115136,2.483331208302788,2.4888616626313933,2.494220143905112,2.499422683630729,2.504482165688356,2.509409102176398,2.514212171829979,2.5188986019816006,2.5234744467971044,2.527944796121774,2.532313937278541,2.5365854844115137,2.5407624848256063,2.544847508575503,2.547494307726938
2.183207493017256,2.280691439961551,2.324936960666508,2.3547324053968253,2.376699186371225,2.3936137110232347,2.407196033181475,2.4185389851907964,2.428341078191909,2.437054235401139,2.444975295903036,2.452302416904524,2.4591701531028805,2.465671555821801,2.4718722666181066,2.477819599469158,2.4835484446933336,2.489085136516357,2.4944500060462995,2.4996590810260915,2.504725229552046,2.509658940182923,2.514468863431655,2.519162195974204,2.523744960541938,2.5282222159852594,2.5325982199554,2.53687655887277,2.541060254688462,2.5451518547349345,2.5478029191879816
2.1690235022054787,2.2659760308823365,2.310424996719968,2.3403773554136493,2.3624310537920623,2.379392489485792,2.3929997524315474,2.404355525379925,2.414163772054993,2.4228794989391886,2.430801321742371,2.4381284357659285,2.44499600620733,2.451497441405151,2.4576985861372944,2.4636468621978045,2.4693772073469247,2.4749159644504566,2.480283448126019,2.4854956534278183,2.490565405582723,2.4955031442708013,2.5003174680782654,2.5050155208431204,2.50960327310152,2.514085733277822,2.518467111169687,2.5227509484702115,2.5269402258876323,2.5310374531996525,2.533692240096958
2.14628974868239,2.24269812310053,2.287361871195692,2.3174724822293,2.339607400575136,2.35660688648355,2.3702290892262523,2.3815875323404763,2.3913921022770626,2.4001010983681934,2.408014992318047,2.4153340325745205,2.4221939790647125,2.4286885675719065,2.4348838113021705,2.4408272040751133,2.446553696287193,2.452089606465024,2.457455201854528,2.4626664160391765,2.467736004578448,2.472674333305538,2.477489925584962,2.4821898506517184,2.4867800064868564,2.491265332027452,2.495649971364537,2.499937404741671,2.5041305559657454,2.508231882605567,2.5108894753403534
2.120477245093928,2.2163266938815203,2.261216526895265,2.291486422353797,2.3136963118394296,2.330724336472169,2.3443507960843744,2.3557010728872827,2.3654914558461724,2.3741837489568702,2.3820803588125585,2.389382600930412,2.3962268132292563,2.402707028819735,2.4088893944350813,2.4148214403888,2.4205380954398423,2.426065621510188,2.431424208412208,2.436629700341586,2.441694757257904,2.4466296470127538,2.4514427952329334,2.4561411754953566,2.4607305934983543,2.4652159001809344,2.4696011565421663,2.4738897650402945,2.4780845772306,2.482187984053064,2.4848471494849367
2.092009843824292,2.1872817048191258,2.232409979288372,2.262840720351031,2.2851192719100424,2.3021659581915728,2.3157854750047964,2.3271161573242702,2.336881213831872,2.3455461834146627,2.353415495651374,2.360691551879377,2.367511254094504,2.3739689045699706,2.380130750267777,2.386044323936649,2.3917444998452395,2.397257452427772,2.40260326533304,2.407797666714268,2.412853196173674,2.417780000520503,2.4225863860920547,2.4272792106022774,2.4318641684749696,2.43634600476413,2.440728680508078,2.445015504459285,2.4492092408923107,2.4533121999328134,2.4559713774309326
2.0602032927070817,2.1548743735344487,2.200254420034457,2.230848040570144,2.253188814676565,2.270243845888663,2.283844629808515,2.2951436248565944,2.3048715129435755,2.3134978150193253,2.321329079597231,2.328568816356301,2.335354479538652,2.3417806139145525,2.347913534760892,2.353800744641927,2.3594770320098,2.364968454519324,2.370294962541595,2.3754721431320007,2.380512392325768,2.3854257142987745,2.390220275919856,2.3949028000990915,2.399478852142609,2.4039530543636816,2.408329251885812,2.412610644636733,2.416799895274159,2.4208992195142764,2.423556421528183
2.0250993241968667,2.1191414349123976,2.1647871864095287,2.195545956086353,2.2179422320856377,2.2349947544934463,2.248564359263598,2.2598188611747028,2.269496995563111,2.278072523084981,2.2858542106665305,2.2930466997835266,2.2997879853781846,2.306172828479494,2.312267581589318,2.318119685707084,2.3237638137242085,2.329225879051783,2.334525673648314,2.3396786204678857,2.344696950831113,2.349590506714294,2.3543672972922067,2.3590338935883195,2.363595715695239,2.3680572479567825,2.372422205129457,2.3766936645726777,2.380874174241212,2.3849658429740623,2.3876185384841357
1.9864844166676443,2.07986358344811,2.125789297974395,2.1567155792114807,2.179160272565621,2.196198849082838,2.2097241469719897,2.2209206216939044,2.230535661275033,2.2390475288877902,2.246767309258892,2.253900797659155,2.260586516970165,2.266919417811845,2.2729658592491533,2.278773190508724,2.2843759409264544,2.2897998543665894,2.295064541670673,2.3001852412733133,2.305174001284368,2.3100404845655573,2.3147925269742258,2.319436533082752,2.323977764084421,2.328420553410377,2.3327684731486493,2.337024466356828,2.3411909550675394,2.3452699304986027,2.3479149222150357
1.9441641285016955,2.0368397361582224,2.0830595845211897,2.114155621554552,2.13664117968025,2.1536537473566324,2.167120920687678,2.1782451138585075,2.1877829743693344,2.196217528301656,2.2038622725321484,2.2109241735078853,2.2175422661401405,2.223811662454432,2.2297986973436066,2.2355505991329143,2.241101727549431,2.2464776341600903,2.2516977289466595,2.2567770486194694,2.261727442927635,2.266558382093445,2.271277516402078,2.275891072709923,2.28040414282135,2.2848208993802603,2.289144762429129,2.293378531759325,2.297524494869194,2.301584517052714,2.3042178035485765
1.8979738308574507,1.9898976157891115,2.0364251763689136,2.0676928443875777,2.090211132242605,2.10718496468883,2.120579509617909,2.131616469669668,2.141062352143916,2.149405195049272,2.156960991000532,2.1639378867964867,2.170475408161264,2.176668797633148,2.1825843345946616,2.1882690983436603,2.193757255122154,2.199074144454044,2.204238959282439,2.209266521308561,2.2141684708949945,2.218954076315572,2.223630794253077,2.2282046667550675,2.232680609822292,2.237062629382017,2.2413539878460327,2.24555733639714,2.249674822827864,2.2537081814573665,2.256324803410807
1.8477205920657405,1.938835477387599,1.985683120947202,2.01712361997922,2.0396657814518653,2.0565874429262965,2.0698941725928983,2.080828276527064,2.090166699296541,2.0984027181799565,2.1058548878923085,2.1127325325644617,2.119175639846415,2.1252795479076743,2.131110448124118,2.136715243579001,2.1421278856011865,2.1473734854313404,2.152471007018197,2.1574350484575544,2.162277034667356,2.16700602777366,2.171629287977138,2.1761526705401795,2.1805809142722814,2.1849178573510466,2.189166603707536,2.193329655124813,2.197409018868828,2.2014062973714794,2.2040001650268164
1.793235096213439,1.883473886235968,1.930652019571737,1.962265487998126,1.9848217643714985,2.00167704020994,2.014880073763,2.0256950431738767,2.034909865724744,2.043023251843403,2.0503563602201145,2.05711967269736,2.063453599724424,2.069453534860047,2.075185547237129,2.0806963374197727,2.086019623140764,2.091180275159295,2.0961970213970984,2.101084233248932,2.1058531199867625,2.110512539440264,2.115069558573506,2.1195298499985906,2.123897979977074,2.128177623804704,2.1323717318146502,2.136482661135286,2.1405122830030066,2.144462072133035,2.1470257722528503
1.7343498833763615,1.823633809823828,1.8711499715807751,1.902935008258518,1.925494499611287,1.9422682869573884,1.955351007423432,1.9660298973854589,1.975104318778253,1.9830785626192509,1.9902764011070184,1.99690943288423,2.0031184391395085,2.0089988218029746,2.0146164912010023,2.020017919911647,2.0252365764475253,2.030297083483529,2.0352179315204144,2.0400132684830634,2.044694094554678,2.0492690721237907,2.0537450852757217,2.058127635226355,2.0624211273821915,2.0666290859466363,2.070754319286847,2.0747990511631857,2.0787650275866554,2.0826536057781224,2.085178186506335
1.67091816902244,1.759155312761731,1.8070131038572257,1.838966180013862,1.8615165320928568,1.878192674053352,1.8911376384915768,1.9016627831030264,1.9105792992240047,1.918397145443128,1.9254426763306087,1.9319285402438464,1.937995821361158,1.9437398747676864,1.949226412516029,1.9545016545351943,1.959598807870648,1.9645422446550969,1.969350222916581,1.9740366774757745,1.978612413621681,1.983085915088344,1.9874639015129432,1.9917517220698429,1.9959536410462173,2.0000730512618663,2.004112638494104,2.008074511950808,2.0119603105030675,2.0157712911078662,2.0182460250652294
1.6028148748815727,1.6898984880862966,1.7380963349324494,1.77021108613039,1.7927380893860705,1.8092991371231608,1.8220879224223696,1.832440819957844,1.8411811226962336,1.848824468638516,1.8556997143832084,1.8620204598410848,1.8679280060326733,1.8735175964165465,1.87885470186424,1.8839852657793608,1.888942225181208,1.893749704868568,1.8984257423457709,1.902984077579436,1.9074353436086475,1.9117878710865384,1.9160482425909533,1.9202216836158927,1.924312346026128,1.92832351981044,1.9322577962021048,1.9361171971218551,1.9399032805794405,1.943617228404916,1.9460293559103754
1.5299465415653193,1.6157533184458917,1.664283075120959,1.6965494686768108,1.719036560410886,1.735463451457025,1.7480764225919443,1.758237546491309,1.7667823511137823,1.7742320756785075,1.7809179408246436,1.787054364065188,1.7927827561864134,1.798198173438774,1.8033657987063512,1.8083312757861465,1.8131272670931269,1.8177776594347868,1.822300289320144,1.82670872864697,1.831013469997608,1.835222726038237,1.8393429793927325,1.8433793700186625,1.8473359758060768,1.851216022107076,1.855022043128096,1.8587560100194769,1.862419435198748,1.866013459201828,1.8683479164641967
1.452258687534717,1.5366470510098147,1.58549246410808,1.6178958491771618,1.640323518146821,1.656595165705615,1.669011158667601,1.6789596853758773,1.6872884768184362,1.6945241907034403,1.701000208145408,1.7069315902555342,1.712459727393805,1.7176794012159848,1.7226554555813576,1.7274332124452612,1.7320450592893064,1.7365146607988942,1.7408596800599707,1.7450935567302537,1.749226684415251,1.7532672029678726,1.757221542456506,1.7610948058203004,1.7648910457762532,1.768613471489027,1.772264607747561,1.7758464213253682,1.7793604239344207,1.782807757970539,1.7850468984368901
1.369745011769587,1.4525535108142251,1.501688590432007,1.5342086522283531,1.556553756412934,1.572646554138416,1.5848424745183265,1.5945559273589889,1.6026466239431194,1.6096463398354086,1.6158903405364666,1.6215941131992595,1.626898872803619,1.631899026561146,1.63665902389692,1.6412238436553153,1.645625602548773,1.6498877658350648,1.6540278591131043,1.6580592350004455,1.661992239623587,1.6658349956110492,1.669593938509326,1.6732741934818456,1.6768798475892364,1.680414152884846,1.6838796828241984,1.6872784564665342,1.6906120397225424,1.693881629728945,1.6960049510385702
1.2824564228620667,1.3635023643835793,1.412889728894713,1.4454993866468304,1.4677344095679958,1.4836216690763158,1.4955720189032775,1.5050258380756705,1.5128543815751156,1.5195941129144834,1.52558182796489,1.5310331764334344,1.536089017323371,1.54084327091615,1.5453599325485154,1.5496836178762916,1.553846181730287,1.5578709196568552,1.5617752642213985,1.5655725356875554,1.5692730943051194,1.5728851115511195,1.5764150971798716,1.5798682686078895,1.583248817539007,1.5865601086968073,1.5898048328538972,1.592985128392675,1.5961026804644198,1.5991588036879654,1.6011426974106893
