Values,Values_10_23_32,Values_10_34_05,Values_10_44_06,Values_10_54_03,Values_11_03_59,Values_11_14_02,Values_11_24_53,Values_11_35_15,Values_11_45_35,Values_11_55_55,Values_12_06_13,Values_12_16_30,Values_12_26_46,Values_12_29_02
0.8798107021362861,0.9262615709017784,1.058368781585188,1.199996415999989,1.2132341703243048,1.1662016869662313,1.1007558187066808,1.0313743311437509,0.9676393942636616,0.9183776810671578,0.8892110618336136,0.8782638638861809,0.8782229089219902,0.8823858601786349,0.8834513287649114
0.920503297606958,0.967174528262614,1.1044070661832266,1.254371922955761,1.269963507256285,1.2224380001665094,1.1556049897877885,1.08458734920028,1.0193715494305844,0.9691141881749376,0.9396071340993364,0.9288743492398436,0.9293379834298864,0.9340711912174068,0.9352578039602281
0.9541861312973776,1.0007508483217438,1.1429456181478288,1.301292991392926,1.319298049387294,1.271367278927562,1.2032540598094554,1.130717196509438,1.0641387206470123,1.012992198995719,0.9832262356340024,0.9727618259298374,0.9737646804773196,0.9790927316883756,0.9804051629071966
0.9800847822235152,1.0261906510482166,1.1731587069101037,1.339881095916725,1.3603306295450048,1.3120708421023457,1.2427811952127903,1.1688435384002736,1.101024142237683,1.0490980875186695,1.0191556318202106,1.0090121033885673,1.010586148617709,1.016530837219225,1.0179731896925526
0.9975970639223288,1.042871313787027,1.1944002811762866,1.3694348578175808,1.3923297636276433,1.3438049937624346,1.2734392067236997,1.1982205450473489,1.1292855026063555,1.0766926465340465,1.0466569639931278,1.0368853137271865,1.0390597906193393,1.0456400327206647,1.0472158172223502
1.0063136703592748,1.050369377596368,1.2062267823346131,1.3894546339032066,1.4147653606046393,1.366027352715026,1.2946822312291852,1.218303758674574,1.1483818974830151,1.0952380954236445,1.0651933335442163,1.0558431032346796,1.0586445703374103,1.065876421137057,1.0675885555702957
1.007447048420096,1.0498904240080342,1.2098277337283316,1.401074970880018,1.428742373734953,1.379831162263886,1.307600407651165,1.230184951054002,1.159408759357537,1.1058330457331678,1.075864325231717,1.066983746630229,1.070436229051508,1.0783329916274582,1.0801838179410423
1.0076973670084766,1.0481346074550308,1.2118939281098362,1.410938873266572,1.4408773600636324,1.3918223287702065,1.3187967812436192,1.2404686639102147,1.1689740334791645,1.1150884842598194,1.0852820488104082,1.0769184520883266,1.0810439455669676,1.089616635449919,1.0916080099127003
1.007938132340486,1.0459761409101709,1.2133040801812505,1.4199007049883263,1.4520059781400163,1.4028268172389355,1.329093432337888,1.2499768983543282,1.177901797479331,1.1238310192953491,1.094274761220278,1.0864758927356393,1.0912959987890745,1.100554931204249,1.1026885478471473
1.008169367263618,1.043416970942284,1.21406722953262,1.427948905090129,1.4621001590232447,1.4128083885787537,1.338451498477316,1.2586717961712894,1.1861572058538887,1.1320291420839712,1.1028132879143435,1.0956278782134496,1.1011642585801251,1.1111194013341776,1.1133968577331763
1.0083911051332783,1.04046073141563,1.214195169717272,1.4350756061270844,1.471137016538621,1.421737656102224,1.3468405796736738,1.2665254065274425,1.193716528603857,1.1396633842517758,1.110881133718719,1.104359299071884,1.1106339124378375,1.1212950208302244,1.1237178386807158
1.0086033899622189,1.0371128670777332,1.2137025701404898,1.4412767903534796,1.4790990967810391,1.4295924108138327,1.3542391015511914,1.2735200494084182,1.2005674834758655,1.1467265992105895,1.1184747082977542,1.1126683009198317,1.1197035954918668,1.1310803094462984,1.1336499475600361
1.0088062765449757,1.0333807584468993,1.2126070921677563,1.4465524342045155,1.4859746050996678,1.4363579067116643,1.360634617166426,1.2796485948571152,1.2067094615954173,1.1532241171943851,1.125603409894503,1.1205663061301014,1.128385360868604,1.1404872593359408,1.1432051181745735
1.0089998305559795,1.0292738470937746,1.210929498338822,1.450906639970161,1.4917576081774235,1.4420271018882378,1.3660240415210247,1.284914650553834,1.2121536379821307,1.1591737648597145,1.1322895581993564,1.1280778742332025,1.1367044820358667,1.1495410902671497,1.1524085072476338
1.009184128620026,1.0248037602975208,1.2086937534963578,1.4543477535493825,1.4964482088581277,1.4466008513691473,1.3704138131134562,1.289332650832805,1.2169229592452817,1.164605741457582,1.1385681685211455,1.1352403936597806,1.1446990804309949,1.1582798264007317,1.1612980613554367
1.009359258353723,1.0199844339412547,1.2059271165600365,1.4568884671597524,1.5000526914215797,1.4500880478120066,1.373819977265635,1.2929278408780145,1.2210520017011648,1.1695623448279289,1.144486560948447,1.1421035992235156,1.1524195735778195,1.1667536906536575,1.1699239010014766
1.0095253183765427,1.0148322323942514,1.2026602215992257,1.4585459058624273,1.5025836350647055,1.4525057064088032,1.3762681864225357,1.2957361506038887,1.2245866942543044,1.1740975419068698,1.1501037999240504,1.148728911703772,1.1599279410403027,1.1750243149451467,1.178347520328837
1.009682418290022,1.0093660640111866,1.1989271467814464,1.4593416967477428,1.5040599934203205,1.453878990602023,1.3777936131730717,1.297803953624589,1.2275839016685708,1.1782763801003049,1.1554899616427587,1.1551885981201164,1.1672968079713193,1.1831637671653594,1.186640803533773
1.0098306786236884,1.00360749076273,1.1947654697006127,1.4593020196137896,1.5045071380387751,1.454241175548619,1.3784407723944971,1.2991877077708638,1.230110865347238,1.182174237792392,1.1607252289483654,1.161564753813542,1.1746083487163217,1.19125339853408,1.1948848618942909
1.009970230746196,0.997580830398464,1.1902163075201864,1.458457637961146,1.5039568638772665,1.4536335466569792,1.3782632496966023,1.2999534748452752,1.2322445004636342,1.1858759144429878,1.165898815966038,1.1679481102744116,1.1819530159318683,1.1993825181341489,1.203168698465412
1.0101012167402104,0.9913132494343572,1.185324340303695,1.4568439091238767,1.5024473549927435,1.4521052309908544,1.3773233342501332,1.3001763187311253,1.2340705502510052,1.1894745631952754,1.171107727566733,1.1744366757842264,1.1894281039725076,1.207646904801206,1.211587710906808
1.0102237892395007,0.9848348451545086,1.180137815850178,1.4545007723618273,1.5000231088223974,1.4497129598896736,1.3756915551367508,1.299939582596058,1.2356826004744292,1.1930704716582503,1.1764553619069584,1.181134219345782,1.1971361588576823,1.2161471701930298,1.2202420465629285
1.0103381112267704,0.9781787147231228,1.1747085343073689,1.451472713754537,1.496734817665309,1.4465207618030775,1.3734461215602454,1.299334047757477,1.237180959559317,1.1967696995274957,1.1820499676876357,1.188148612021538,1.2051832509026958,1.2249869906913218,1.2292348277521703
1.010444355790703,0.9713810094198166,1.16909181080285,1.4478087067646117,1.4926392062534906,1.4425995850818765,1.3706722686087465,1.2984569787918858,1.2386714125146463,1.200682584920708,1.1880029713748832,1.1955900436164646,1.2136771300085745,1.2342712297235203,1.2386702691561289
1.010542705840804,0.9644809719423596,1.1633464143157743,1.4435621273803905,1.4877988246225862,1.4380268513068306,1.3674615117452276,1.29741106164967,1.2402638596224924,1.204922134670971,1.1944271933457276,1.2035691365386232,1.2227252875547032,1.244103976024637,1.2486517131236496
1.0106333537785928,0.9575209546684048,1.1575344810113848,1.4387906428054846,1.48228179586178,1.432885940664142,1.3639108148092054,1.2963032438426816,1.2420708538089564,1.209602317259771,1.2014349756637972,1.2121949825354568,1.2324329527029565,1.2545865271602226,1.2592796124871148
1.0107165011238397,0.9505464167350808,1.151721400280682,1.4335560727383012,1.476161518737823,1.4272656118811553,1.360121678008036,1.2952434881540786,1.244206053590422,1.2148362804845572,1.209136247836193,1.2215731317047345,1.2429010545623664,1.2658153511551895,1.270649493983004
1.0107923580945626,0.9436058977854608,1.1459756717708014,1.4279242223786068,1.469516325645137,1.4212593603005157,1.3561991541242082,1.2943434537152836,1.2467826114135845,1.220734519228588,1.2176365603198716,1.2318035665703562,1.2542241849252445,1.2778800621609256,1.2828499384160579
1.010861143139676,0.9367509662474688,1.1403687317614466,1.421964686412132,1.4624290968273916,1.414964718774245,1.3522508029205154,1.2937151206316757,1.2499115199784665,1.2274030217098493,1.227035118592266,1.2429786969417709,1.2664885990104482,1.2908614485838854,1.2959606161452344
1.0109230824232558,0.9300361400569824,1.1349747473418257,1.4157506233581605,1.4549868323372104,1.4084825071745244,1.3483855954365176,1.29346937653718,1.2536999416438872,1.2349414252016515,1.2374228531307898,1.255181413587006,1.2797702936789823,1.3048295938342789,1.3100504181417105
1.0109784092596088,0.9235187778162725,1.1298703769744811,1.409358499819853,1.447280183740391,1.401916037415459,1.3447127814812696,1.2937145854349197,1.2582495481562692,1.24344121431172,1.2488805625183554,1.2684832402966393,1.2941332037744269,1.319842130689177,1.3251757236310082
1.0110273634984628,0.9172589384945838,1.1251344961999172,1.4028678043524094,1.4394029481176798,1.3953702819275628,1.341340735081178,1.2945551608535326,1.2636548996101382,1.2529839963577296,1.2614771679766092,1.2829426245670188,1.3096275574562504,1.3359426700763104,1.341378845060171
1.0110701908598705,0.9113192079328856,1.1208478874421002,1.3963607308599997,1.4314515274585002,1.3889510144904544,1.3383757938805545,1.2960901666369244,1.2700018926448473,1.2636398890768,1.2752681178126264,1.2986034067755905,1.3262884305346343,1.3531594437784862,1.35868668973425
1.0111071422185982,0.90576449061215,1.1170928931222286,1.3899218316480633,1.4235243570638003,1.3827639331759367,1.3359211094614494,1.298411969517132,1.277366308322956,1.2754660557647337,1.290293979459992,1.3154935062779265,1.344134537809946,1.37150419807447,1.377109674887323
1.0111384728381152,0.9006617653864845,1.1139530315788333,1.383637640492235,1.4157213070662031,1.3769137758514702,1.3340755261998365,1.3016049679345552,1.2858124898541388,1.2885054218913063,1.3065792549421116,1.3336238602776864,1.363167296235854,1.390971371652564,1.3966409291772608
1.0111644415545238,0.8960798041706765,1.111512575627983,1.377596266337664,1.408143061621775,1.3715034392140868,1.332932506565922,1.305744421319814,1.2953921792782053,1.3027856052418911,1.3241314526584709,1.3529876475982483,1.383370190370872,1.4115375862839257,1.4172558086499805
1.0111853099111694,0.8920888529075218,1.109856093979188,1.371886958511487,1.4008904807167808,1.3666331126422568,1.332579120675465,1.310895403205809,1.306143540378513,1.3183180886840684,1.3429404444038675,1.3735598246501208,1.4047084651125956,1.4331614727971038,1.4389117491852874
1.0112013412449603,0.88876027452383,1.109067956150624,1.3665996446147997,1.3940639498534324,1.3623994382481397,1.3330951173856591,1.3171119000835014,1.318090392463953,1.3350976607731044,1.3629781315235372,1.395296995014618,1.4271291642188515,1.4557838479713994,1.4615484704347925
1.0112127997258618,0.8861661540149558,1.1092318020011105,1.361824442556803,1.3877627231214915,1.3588947083714402,1.3345520932943504,1.3244360758557638,1.331241676261034,1.3531021446474338,1.3841984381698555,1.4181376272674913,1.4505615257523936,1.47932825022798,1.4850885384606582
1.0112199493513734,0.884378866274252,1.1104299775139648,1.3576511485004832,1.382084265319707,1.3562061113707802,1.337012774648124,1.3328977191035545,1.345591169048771,1.3722924301098824,1.4065376428796892,1.442002628099489,1.474917737520978,1.5037018336462642,1.5094382858881714
1.011223052898288,0.8834706078035992,1.1127429390268295,1.3541687028036056,1.3771235988569226,1.354415035938456,1.3405304254085553,1.342513887199305,1.3611174614243764,1.392612817558637,1.4299150522918498,1.466796269645178,1.5000940470401756,1.5287966111062876,1.5344890796364048
1.011222370834393,0.8835128940000455,1.1162486286976994,1.3514646363582563,1.372972661133805,1.3535964432952363,1.3451483925934495,1.3532887576421624,1.3777842028050695,1.4139916756664244,1.4542340129570173,1.492407461427127,1.5259722117679724,1.5544910285189093,1.5601189174558852
1.0112181601933106,0.8845760243067224,1.1210218246254542,1.3496245000535276,1.3697196779815877,1.3538183155256536,1.350899797539231,1.3652136929223646,1.3955406170689988,1.4363424075739106,1.479383249069724,1.518711348705743,1.552421266616067,1.5806518434360115,1.5861943258634617
1.0112106734160622,0.8867285181370222,1.1271334696966402,1.348731280406036,1.3674485585154177,1.355141187009786,1.3578073789699427,1.3782675208355932,1.4143222837522225,1.459564713051401,1.505238505805884,1.545571210559094,1.5792995773140002,1.6071362731214334,1.6125725239125195
1.0112001571634883,0.8900365251220673,1.134649983901179,1.3488648047186458,1.3662383164507748,1.3576177644187284,1.365883490764095,1.3924170275615826,1.4340521740983614,1.4835461267927543,1.5316644700242197,1.5728406229729164,1.6064571403708454,1.6337943696939254,1.639103809854537
1.0111868511040571,0.8945632138836869,1.1436325655388273,1.350101139435648,1.3661625225384295,1.3612926390976945,1.3751302541478183,1.4076176561043048,1.4546419251645246,1.5081638059504656,1.558516932638198,1.600365844870864,1.6337380834212054,1.6604715734958384,1.6656341214035866
1.0111709866821372,0.900368144188402,1.1541364874151836,1.3525119856596082,1.367288792305155,1.3662020938972206,1.3855398607823326,1.4238143979799278,1.4759933292887013,1.5332865334159214,1.58564515023369,1.6279883786167544,1.6609833139100187,1.6870113906342117,1.6920077152438104
1.0111527858722067,0.9075066279809992,1.166210394789083,1.3561640760782103,1.369678312755255,1.3723740046679622,1.3970950199321124,1.4409428614555475,1.4980000106912694,1.5587768974077822,1.6128943577334682,1.6555476513119227,1.688033259587439,1.7132581368858364,1.7180699078175128
1.0111324599249851,0.9160290854169436,1.1798956124695563,1.3611185778159545,1.3733854111050896,1.379827834750481,1.4097695396776206,1.458930495310598,1.520549255985277,1.5844936028564671,1.6401083793065674,1.6828837593941135,1.7147306413280294,1.7390596880026967,1.7436698174397292
1.0111102081118382,0.9259804025977938,1.195225469056167,1.3674305059729914,1.3784571680044784,1.388574718913324,1.4235290290556162,1.4776979431375148,1.5435239610680624,1.6102938660475026,1.6671322814697824,1.7098402167776756,1.7409232174824858,1.7642701759884023,1.7686630474859615
1.0110862164742715,0.9373992982494656,1.2122246468568527,1.3751481528399363,1.384933077062706,1.398617631368771,1.4383317051551985,1.497160499739553,1.5668046534102305,1.6360358411692235,1.693815010571095,1.7362666461633691,1.7664664393780978,1.7887525721630804,1.7929142518083327
1.011060656585648,0.9503177070549248,1.2309085664864026,1.3843125379811545,1.392844751861233,1.40995163077477,1.4541292866510955,1.5172296383342885,1.5902715462763946,1.661581025922968,1.7200119566696344,1.7620213542321417,1.7912259597014344,1.8123811007472133,1.816299526596969
1.0110336843326386,0.9647601877464724,1.2512828155301876,1.3949568845584996,1.402215681020348,1.422564173563787,1.4708679530979776,1.5378145751341834,1.6138065800118655,1.6867965932782203,1.7455873872675625,1.7869737341989689,1.8150799392509729,1.835043431160935,1.8387085774970724
