Values,Values_02_32_36,Values_02_48_22,Values_03_03_55,Values_03_19_42,Values_03_35_14,Values_03_50_51,Values_04_06_05,Values_04_21_17,Values_04_37_09,Values_04_53_42,Values_05_10_20,Values_05_27_00,Values_05_43_42,Values_06_00_14,Values_06_16_44
0.1693898945214701,0.2050046935830069,0.2118498798936748,0.2072225746298807,0.1971207586547342,0.1841524992621566,0.1698098722698436,0.1549645671554207,0.1401309071384715,0.1256192310132364,0.1116242263023392,0.0982748611279391,0.0856618729943487,0.0738522387630286,0.0628961985491768,0.052830161901214534
0.2154867115141337,0.2526680027462502,0.2600605140646538,0.2556458996123181,0.245642156710626,0.2327242822273746,0.2184190040218157,0.2036167445287783,0.1888420333331313,0.1744109579630997,0.1605216604245742,0.1473053667191522,0.1348543970657085,0.1232368515309689,0.1125036919501421,0.10269163154038784
0.2646103952088818,0.3033030399360953,0.3112646053913755,0.3071264213890685,0.2973117186997341,0.2845513727233473,0.2703999478511227,0.2557624233836145,0.2411709538572451,0.2269457558225475,0.2132873817038783,0.200328612064791,0.18816284647359,0.1768589223968371,0.1664682085880554,0.15702745321362147
0.3161844517177119,0.3563248521018829,0.3648755717242331,0.3610795865407585,0.3515492521481859,0.3390592799544289,0.325184668839183,0.3108404331751708,0.2965635631057685,0.2826766561832695,0.2693815491281764,0.2568118185648227,0.2450614005395976,0.2341994539999112,0.2242774156894803,0.2153317801446455
0.369594532660527,0.4111090723179448,0.4202663851721607,0.4168796169969671,0.4077326961939576,0.395631064021864,0.3821621257148526,0.3682460418764309,0.3544216292147988,0.3410119832933316,0.3282190130909263,0.3161762753517138,0.3049776590041157,0.2946921979604027,0.285371034042938,0.2770501004525058
0.4242126712713476,0.4670163548836109,0.4767938674038605,0.4738835109175941,0.4652217364569045,0.4536305106014958,0.4407009733266858,0.4273531675548032,0.4141245041799676,0.4013365572228096,0.3891900093958565,0.3778175242154571,0.3673123196426524,0.357742828352422,0.3491595117303165,0.34159741669172194
0.4794165857361339,0.5234119825365253,0.5338181888263986,0.5314502452375717,0.5233765995671168,0.5124204520948721,0.5001673721680807,0.4875316542025176,0.4750458537368955,0.4630278716324728,0.4516757826833898,0.4411204291474415,0.4314536964060076,0.4227429125513682,0.4150374532137539,0.40837114001627356
0.5346161794775007,0.5796927708726612,0.5907297096329822,0.5889673374489549,0.5815842078422329,0.5713884406028124,0.5599501362811453,0.5481718697435318,0.5365776918416705,0.5254795580263347,0.5150714782139328,0.5054814964561035,0.496799470909973,0.4890910989419205,0.4824042496595615,0.47677117091519183
0.5892539333013761,0.6352879612637894,0.6469498705299047,0.6458515002507198,0.6392584591039892,0.6299465723760992,0.619460055858345,0.6086835004140481,0.5981286325582714,0.5880990883354582,0.5787832931140778,0.5703054758875694,0.5627527470212211,0.5561886304430054,0.5506590584719111,0.5461943532371081
0.642845292848732,0.6897001758398085,0.7019722116677846,0.7015894854992092,0.69588075207214,0.6875716115855388,0.6781695716624203,0.6685347489071326,0.6591625974893673,0.650345984881071,0.642266187027507,0.6350425734313011,0.6287587696828841,0.6234755750920076,0.6192365529313714,0.6160697515245795
0.6949383152612971,0.7424656937226436,0.7553228003272358,0.7556984349954242,0.7509601229576074,0.743764833998617,0.7355722811269135,0.7272114781640227,0.7191575844321959,0.7116902083689018,0.7049818885641956,0.6991460784493173,0.6942621771713077,0.6903877095747532,0.6875634445124977,0.6858148207698294
0.7451469532746297,0.7931883602285345,0.8065943604360002,0.8077600268022529,0.804067282013774,0.7980858813803562,0.7912165698226964,0.7842505975669609,0.7776387969748954,0.7716450263213518,0.7664315022766605,0.7621047117440701,0.7587390947943069,0.7563883645676484,0.7550900870195776,0.7548667773811361
0.7932609831171205,0.8416501323629827,0.8555571287677035,0.8575314820968731,0.8549456700299446,0.8502638109794953,0.8448166230412779,0.8393510206108535,0.8342895410793337,0.8298778467756888,0.8262662810705405,0.8235533404881298,0.8218077976438066,0.8210790416561616,0.8214010547306194,0.8227931460730471
0.8386522327746518,0.887217862623562,0.9015660380435608,0.904353065838301,0.9029192265996124,0.8996051058414685,0.8956606663411337,0.8917821315068297,0.8883599179607945,0.8856191402805506,0.8836967817555642,0.8826823727544265,0.8826383501141672,0.8836093041421268,0.8856252908386711,0.8887021721050343
0.8817689081640767,0.9303380247669496,0.945055787282742,0.948643396703152,0.9483878431855,0.9464892150426248,0.9441065620632476,0.9418794219779678,0.9401624942511032,0.9391581421788098,0.9389886017804934,0.9397335333097896,0.9414484267955052,0.9441726499344084,0.9479320396758996,0.9527388202811578
0.9264036411094496,0.9748050998371984,0.98980987084586,0.9941693487693082,0.9950983201685896,0.9946406836096964,0.9938551881011106,0.9933191688837868,0.9933483121106276,0.9941202184091104,0.9957411171076188,0.998279985252704,1.001784826053827,1.006289422339143,1.0118151573072105,1.0183704852953308
0.9761414681719526,1.0242088771833415,1.0394083578388142,1.0444952761962638,1.0465958043190278,1.047583270283426,1.048407516774214,1.0495786416340986,1.0513703226716224,1.0539335786428856,1.057357500638607,1.0616996606853406,1.0670001068507728,1.0732867371443944,1.0805763051274817,1.0888734213554485
1.0312640814867822,1.078837316605521,1.094130065515097,1.099884925353588,1.1031257159668066,1.1055420428148657,1.1079669591888386,1.110838735084755,1.1143863227213224,1.1187325175909169,1.1239482602052409,1.1300790819609638,1.137156676295657,1.1452028172357949,1.15422951085689,1.1642375080780454
1.0913137786870537,1.1382402558716094,1.1535155488946798,1.159863152657566,1.164193695756349,1.1680012417227563,1.1719949544685129,1.176537167661304,1.1818096925457535,1.1879056537933192,1.1948769593958424,1.2027565590456957,1.211567467553312,1.221325162254469,1.2320368469859084,1.243699459786032
1.156286718682974,1.2024229249087457,1.217560688904361,1.2244094100472709,1.229758836824649,1.2348971720400996,1.2404034737923426,1.2465605747072164,1.2535010707360863,1.2612871876124363,1.2699510666172555,1.2795126415482725,1.2899860093976017,1.3013802519934017,1.313697785468032,1.3269318496248763
1.2259908894717946,1.271203923671007,1.2860748534665158,1.293316234721129,1.2995926141653338,1.3059776449510327,1.3129150231442703,1.320605106683162,1.329129573252959,1.3385187609898144,1.3487844717426267,1.3599333059305716,1.3719702957072524,1.384898108207471,1.3987144602488255,1.4134090795480756
1.3002218894503297,1.3443911363580603,1.3588569918260425,1.366365520983612,1.373455316616314,1.3809785650955506,1.3892393894342423,1.3983533426769583,1.4083498860915975,1.419226743050804,1.4309749796593887,1.443587672642942,1.4570607420198916,1.471390506225554,1.4865701490470082,1.5025861465466035
1.37876659553647,1.4217854718681335,1.4356996090905845,1.4433327959371434,1.4511006556903017,1.459628897968235,1.469078988552651,1.479480039155443,1.49080843352184,1.503028835793674,1.5161113706945235,1.5300355378804236,1.544788204392492,1.5603594956698656,1.5767383094355416,1.5939082060994345
1.4613613956073166,1.5031391258209843,1.5163472973564034,1.5239461156948029,1.532235073567014,1.5416104237757022,1.5520890924333,1.5636128534581708,1.5761046186663945,1.5894958506861137,1.6037357308434297,1.618790273855225,1.6346374648680226,1.6512614848461789,1.668647274250905,1.6867758888360609
1.547721584745354,1.5881849820748528,1.6005264598370648,1.6079162239975504,1.6165483853818792,1.6265888984423331,1.637909536542916,1.6503646210622875,1.6638236909614856,1.6781851847425733,1.6933775532861766,1.709353571082696,1.7260826282998931,1.7435433041419317,1.7617169916483868,1.7805827251570523
1.6375224412049234,1.676617618827028,1.6879266766897916,1.6949184305638472,1.7036962412455228,1.714197146137168,1.7261484766192543,1.7393178021850195,1.7535219031122264,1.7686267047779851,1.7845403641890427,1.8012028176594237,1.81857526480944,1.8366311190781208,1.855348713740311,1.874705611878136
1.730406385596832,1.7681003361807217,1.7782081393735043,1.784600630487616,1.7933088102208117,1.8040444576346035,1.8163925352203525,1.8300354004877168,1.8447382195351272,1.860335258741235,1.8767150466978628,1.893805242805717,1.9115593770721944,1.9299462228504976,1.9489416131540485,1.9685222487386693
1.825978489514212,1.862260443162651,1.8709973767842183,1.876579680126509,1.884987899712372,1.8957145084962104,1.9082055530867488,1.922060569146086,1.9369947902957387,1.952812024879628,1.9693820683224663,1.9866210218553635,2.0044753790567373,2.0229098818744924,2.041898485414422,2.061417684676727
1.923807852502828,1.9586903203342367,1.9658887833113643,1.97044362522311,1.9783099856837445,1.9887692478318144,2.001133368027209,2.014922296117111,2.02980354900268,2.045552021566005,2.062019896830153,2.0791125881727104,2.096770290298825,2.114954395440707,2.133637653906587,2.152797045117049
2.023427743318059,2.056947143761821,2.0624448151914487,2.065752622508499,2.0728279676387165,2.082751542268158,2.0947073746705174,2.1081398886925093,2.1226716195540165,2.138050425606153,2.1541122135980504,2.170752720425539,2.187906672140848,2.2055328526504607,2.2236035163142898,2.2420968341612393
2.1243376734293395,2.156554439255152,2.160198001542768,2.162041667010399,2.1680747210855382,2.1771896048690618,2.188449849347238,2.2012291942036697,2.215108419684204,2.229810536857521,2.2451567112259947,2.2610341403616685,2.277372989107009,2.294130217817444,2.311278312060216,2.3287973402099076
2.2260064955994405,2.257004566392573,2.258653837441983,2.2588241462783967,2.263567417312048,2.271602124594695,2.281879899779654,2.293709359701716,2.3066332068423216,2.320352077367219,2.3346741066354246,2.3494791960326906,2.3646939151381847,2.380274210268516,2.3961935246835058,2.41243450910125
2.3278771238850458,2.3577627457950574,2.357295133232104,2.355596739392388,2.3588130662424827,2.365504487568955,2.374520365635972,2.385110391773968,2.3967832636953164,2.409219960032343,2.422217444412468,2.435649647451137,2.4494405467744773,2.4635458889839525,2.477940781546274,2.4926111030200357
2.4293728459584445,2.4582726277662204,2.455587771604194,2.4518455473434426,2.453315098876093,2.4584158354216203,2.4659053448296744,2.474981123041699,2.485122264333195,2.4959930058742974,2.5073811114834217,2.519155922172019,2.531239841953255,2.5435892170106293,2.5561814874145186,2.5690063488729584
2.529905299162102,2.5579635112475807,2.5529879305835004,2.5470534440694625,2.546580905880005,2.549866805068177,2.555588120382583,2.562897294572738,2.5712484696439124,2.580292203062699,2.5898091068182354,2.5996653412947306,2.6097827482163187,2.620119039408707,2.6306546023966684,2.641383470089413
2.62888399276658,2.6562591415991323,2.648950650191027,2.6407084598521378,2.6381300761669,2.639407628300178,2.643149105274151,2.6484693164229363,2.654802265395903,2.6617879796014345,2.669202003831184,2.676908726880274,2.6848304122819626,2.6929268552385004,2.7011819407361983,2.7095944815187765
2.7257271522946485,2.752587914492273,2.7429395260724734,2.7323129261545365,2.7275030109622405,2.72661621728587,2.728203387896845,2.731349252395455,2.73547256014954,2.7402059857309693,2.745322088494726,2.750684868752567,2.7562179517140613,2.7618838745880194,2.7676704988137364,2.7735817797017073
2.8198734876745384,2.84639413995264,2.8344371551197254,2.821392974885099,2.8142694773161985,2.811105776173014,2.8104074009891296,2.811236541691976,2.8130015529510004,2.8153309008535827,2.8179962002868666,2.820862397289908,2.8238553615180995,2.826940965875724,2.8301114555194773,2.8333762143840087
2.9107943644216725,2.937149893536982,2.9229558550728743,2.907507914448655,2.8980366284609214,2.892531476441841,2.8894642675809648,2.8878820327799604,2.887187473884194,2.8870079016213865,2.8871159516480494,2.8873787818882497,2.8877253236862543,2.8881253133903875,2.8885757196881454,2.889091572633005
2.9980057409562924,3.024366855564142,3.0080480860815584,2.990258951307728,2.9784560055281,2.9705957599845894,2.965127440706042,2.9610900021719457,2.9578850290785463,2.955141584303907,2.952635182707807,2.9502363770027142,2.947877907528509,2.945533838836649,2.943206143483991,2.9409156579376625
3.0810791512928364,3.107607440728913,3.089315940746159,3.069296708231891,3.0552290602905865,3.0450518987186284,3.037202354447848,3.030717963575628,3.0250034422728738,3.019692318493049,3.014564711090064,3.0094956555205186,3.004422377029909,2.999323675489716,2.994206757929548,2.9890983827020285
3.1596510304057004,3.1864945204431647,3.166419106278181,3.144327068637707,3.1281108552318098,3.1157055905535374,3.105545984750228,3.0966742788591577,3.0885022113507,3.080670251085211,3.072964689396796,3.0652660284272133,3.057516582833077,3.049700243076041,3.0418296407601506,3.0339375376792153
3.233429730053204,3.2607190712063456,3.239080763827292,3.215114968842861,3.196911717151384,3.1824145147024385,3.1700643804080046,3.15891375854658,3.1483848843194973,3.1381273709517488,3.127935075691469,3.1176948398128816,3.107354600337522,3.096903646018492,3.086360189167638,3.075763049797624
3.3021996987359525,3.330045189282506,3.307091014202981,3.2814858986943527,3.2614967702650466,3.245085926879714,3.23070838667518,3.217431602715916,3.204691320235649,3.1921482005067565,3.17960487001116,3.166955263335491,3.1541533996563134,3.141194227322826,3.1281016636523056,3.1149206165530634
3.3658225177048537,3.394312113691852,3.370307619607347,3.343325064968526,3.321783460208746,3.3036725504989493,3.2874679483418103,3.272256185138509,3.257489038836629,3.2428398037928776,3.228120877555162,3.213233917398243,3.198139407445302,3.182838167730067,3.1673599098893037,3.1517556297562623
3.424234687483185,3.45343308922237,3.428654018913009,3.400574311887976,3.37773729248844,3.3581671054969897,3.340365439301461,3.323441219528263,3.306864275682862,3.290321791916616,3.273636729813912,3.2567189676843658,3.2395357543044665,3.2220939374434048,3.204429069073742,3.1865981928855276
3.4774423207887195,3.507391154982132,3.482114787496427,3.4532270604625,3.4293661327709244,3.4085959005064947,3.3894485137683,3.3710578625952325,3.352913346588273,3.3347169681323705,3.31630283413616,3.2975894059363324,3.2785509059329776,3.259200299676227,3.2395789697984507,3.2197499126912357
3.525513118386859,3.5562321623435444,3.5307288781012534,3.501321636515299,3.476713471807136,3.4550119223033096,3.4347829410124904,3.4151872392860088,3.3957348249919463,3.376143128942369,3.3562577753066134,3.336006030575648,3.315369201011813,3.2943663824082368,3.2730447080702727,3.2514729595018292
3.5685661811020024,3.600055506546468,3.57458110269952,3.5449334208685643,3.5198510670769148,3.497487818011473,3.4764458056491936,3.4559137605618124,3.435422891844547,3.414706370297608,3.3936215077970733,3.3721044575428234,3.350143614305294,3.327764127710153,3.305018716892709,3.2819816913885216
3.6067603194983113,3.639003173792428,3.6137923810029697,3.5841662675205472,3.5588713372515897,3.5361090868710523,3.514519340270862,3.4933194584284903,3.472062047305445,3.450496058815862,3.428490474864532,3.405990279180203,3.382990849768696,3.359523215738403,3.3356454202203976,3.3114369401379435
3.6402815950138487,3.6732477921267135,3.648509328631657,3.61914364285401,3.593879856210916,3.570967736640492,3.549085567468677,3.527479449728355,3.5057232419506765,3.483581482747445,3.460934636518844,3.4377363303761017,3.4139887096409227,3.389728405373576,3.3650184181886456,3.339942919439279
3.6693307861024778,3.702980351799597,3.678893713244448,3.649999871336307,3.624988203937958,3.6021565502273694,3.5802218011484808,3.558458498282177,3.536461331366147,3.5140100349959424,3.490996220732537,3.467381851472477,3.443175516750994,3.418419068522524,3.39317999188875,3.3675465655996346
3.694111400580709,3.728398207626209,3.705112249432966,3.676871810225784,3.652307362117521,3.629764031378172,3.6079969730088113,3.586308554277688,3.5643136618673124,3.54180668024664,3.5186899093704103,3.494933233586582,3.4705512639970104,3.445590593886982,3.4201226180954776,3.394239027705906
3.714818773658847,3.7496939127495774,3.727327150819463,3.699891233008828,3.675941806068314,3.6538700660819177,3.6324687199186174,3.611067120347716,3.589299565442879,3.5669744279899698,3.544004139234656,3.5203659999200023,3.4960801319564965,3.471197302045824,3.445792149469124,3.4199589882745314
3.73163062293008,3.767045281134903,3.745687726813937,3.7191780905200944,3.695984350250165,3.6745422545412,3.65368109540813,3.632756227710906,3.611420479966824,3.5894954731105737,3.5669031386127834,3.543627615170964,3.5196939511110386,3.495156444905118,3.470092241331248,3.4445974141985607
3.744699338207033,3.780606994898151,3.760323256382143,3.734834789622519,3.7125117977353264,3.6918328798292808,3.6716627939109583,3.6513818416317134,3.630660453633161,3.60933271239994,3.5873293671392776,3.5646407604464443,3.5412962256386704,3.5173528956513604,3.4928896294546807,3.468003349221527
3.754146159233432,3.79050395554216,3.771337280782004,3.746941566563165,3.725581405799212,3.7057764618792826,3.686425775753462,3.666933527686017,3.646986813739432,3.626431371603804,3.605206054338399,3.583306736220093,3.560766354941245,3.537644145219286,3.5140198606793205,3.489990341081617
3.760057280731196,3.7968264681634416,3.778803371526564,3.7555529727496233,3.73522814460638,3.7163878314170034,3.6979641845282334,3.6793842279058833,3.660350807577995,3.640720511300708,3.6204395678854233,3.599508689531965,3.577963716713902,3.5558652391270416,3.5332930825578983,3.510343084043446
3.7624818679876006,3.799627291930896,3.782762394982439,3.760695479440176,3.7414627370289897,3.723660689557124,3.706253496833885,3.6886900582542905,3.670688096100855,3.652114259614947,3.632921425291306,3.613114443325072,3.592731352187497,3.5718333566513465,3.550499553983017,3.528823897471266
3.761431883204049,3.7989205058109694,3.783221228728463,3.762366162251448,3.744270441920875,3.727566611286533,3.7112498529258335,3.6947900609401456,3.677919013690604,3.66051265990259,3.642529806997784,3.6239787508035537,3.604899036436404,3.585351770413345,3.5654145653913174,3.545178675130917
3.7568835692389215,3.794682083033783,3.780152845754788,3.760532405709233,3.743610540038469,3.728054464150606,3.712889544500658,3.697605885415344,3.6819485581637097,3.665802080402936,3.6491304932191744,3.631944864912413,3.614285584012237,3.5962129892964145,3.577802516845733,3.5591419919552973
3.748780397871044,3.7868520266589054,3.773497657523477,3.755132559753845,3.739416489056904,3.7250502350651726,3.711088670523512,3.6970414182830855,3.682666131717501,3.667855198021691,3.652577218949486,3.636845390282779,3.6207003208315136,3.604200969967972,3.5874199846097725,3.570441135634208
3.73703723523906,3.7753378628418233,3.7631659674511577,3.7460774561414,3.7315967040183193,3.718457260708257,3.705742986190397,3.6929824072755615,3.679945088339122,3.666530612252583,3.652711493607448,3.638502444470528,3.623943719392323,3.609092354355188,3.594017684131201,3.578798912219259
3.721545431519809,3.760019241180706,3.749041355157204,3.7332526754288047,3.720035914361351,3.70815686270254,3.696727986120088,3.68529615024878,3.673642178479223,3.661672189871532,3.6493619857338975,3.6367272186474304,3.623807267276789,3.6106567730672334,3.5973413299974286,3.5839351778153814
3.702178521057459,3.7407533673902496,3.7309848018373866,3.7165214567131466,3.704597059910764,3.6940094090008975,3.68389929175631,3.673831357726942,3.663597028326704,3.6531082969767774,3.642343639142541,3.631319104733508,3.620072727491876,3.608656356113083,3.597131508572366,3.585567178377809
3.678798181242223,3.717380949256933,3.708839332800031,3.6957281155096378,3.6851236679759056,3.675855809110941,3.6670934059417344,3.658418297828716,3.649631799420898,3.6406510924388327,3.631456714687496,3.622064595343371,3.612511001674775,3.6028446593888663,3.5931227623875617,3.5834088808241966
3.651260100239986,3.689732327878471,3.682434947698432,3.670701831717752,3.661442652613464,3.653519452908801,3.646128904011359,3.63886934425096,3.631551192952805,3.624096083666782,3.6164859884802847,3.608736211143101,3.6008808687915885,3.592965292278981,3.58504217940825,3.577169591777254
3.619419435375027,3.657633482447113,3.6515936203870094,3.641260676466453,3.6333674812138232,3.6268086061491553,3.620808135271931,3.6149800555104807,3.609142975468168,3.603222164654975,3.5972003650545283,3.591091748431913,3.584927922742032,3.5787505970721503,3.5726078622272586,3.5665522607200657
3.5831355734518646,3.620911606850825,3.616134146497149,3.6072157311053936,3.6007016296780088,3.5955192465687857,3.5909194769098565,3.5865308816546952,3.5821791728160384,3.577792330713975,3.5733531448207123,3.568874129120656,3.56438403215519,3.559920743268918,3.5555276790472146,3.5512519074394264
3.542276000133543,3.579400030683947,3.575876669208032,3.568375185693887,3.5632422676763875,3.559438334656408,3.5562401857731283,3.5532895941755047,3.5504180774450225,3.547555263642489,3.544683187887109,3.541812143423199,3.5389676611980465,3.536183624636202,3.5334987340713133,3.5309546620027623
3.496719168976207,3.532942319937701,3.5306467485630613,3.5245483157636093,3.520784108318036,3.518347491490965,3.5165398607882685,3.5150144942154724,3.5136071682344467,3.5122479324683087,3.5109171670981847,3.509622327794165,3.5083853456837595,3.507235907217352,3.506207961650597,3.505337880016826
3.4463563784703943,3.4813954934905373,3.480278910075591,3.47554928010343,3.473123378596824,3.4720270598922904,3.4715845176496622,3.4714584309951624,3.4714870095518324,3.4715993151868325,3.4717730583673463,3.472012172592176,3.472334569008942,3.47276552644957,3.4733341994516778,3.4740717488522233
3.391092765971281,3.4246323817277777,3.424619669115493,3.4212007163385527,3.42006187761198,3.4202605152621715,3.4211412497253426,3.4223736191979848,3.4237961395236347,3.4253352788244107,3.4269649385302072,3.428684767836716,3.430508189417884,3.4324558327052004,3.4345519921916274,3.436822692774224
3.330847628277718,3.362543252475507,3.3635301011568304,3.361337160241016,3.3614111160492377,3.3628391978264003,3.3649834347213416,3.367517211476439,3.370276908382365,3.373184590730164,3.376209082528499,3.3793449041030827,3.382600466715195,3.3859914699351963,3.3895372522370013,3.3932587495346778
3.265554341186445,3.295036898482852,3.296888078492608,3.2958083452952245,3.296996540807996,3.2995673283357725,3.302896417428588,3.306657534035464,3.3106821611344146,3.3148859496353635,3.3192312500940364,3.323706527189841,3.3283146018537377,3.333065921424516,3.3379747370252746,3.343056909295164
3.195160182614488,3.2220414267959705,3.22459032929109,3.224482460411513,3.226661854600606,3.230267258562805,3.2346835705902506,3.239580846759184,3.244782593714282,3.250195841140458,3.255774949386542,3.261501323532531,3.267371562139683,3.2733904969508374,3.2795671244343447,3.2859122086307098
3.1196263658483603,3.143505011013299,3.146554492912369,3.1472494549064307,3.150273441666055,3.1547848970487395,3.1601726110718404,3.1660984492074307,3.172374555283353,3.1788969484419085,3.1856103729799248,3.1924881023816947,3.199519834274415,3.206704384949417,3.214045295886228,3.2215481800257053
3.038928530876623,3.059396829746705,3.0627213119499435,3.064024446360558,3.0677248741789924,3.07299520821077,3.0792219980063247,3.086053892964236,3.093287996258708,3.100806762210484,3.108543599461864,3.1164625221362696,3.1245456112847343,3.1327852386338093,3.1411792629869164,3.1497280631873545
2.95305789000938,2.969708383069648,2.973057080135031,2.974751272343416,2.9789414628861457,2.984807672714035,2.991727227693112,2.999330044938099,3.007394239677291,3.0157860034855024,3.0244256140152475,3.0332666568813607,3.042282855131944,3.051459686551972,3.06078907969005,3.0702660743574537
