Values,Values_10_08_38,Values_10_17_14,Values_10_25_44,Values_10_34_18,Values_10_42_55,Values_10_51_35,Values_10_54_55
-1.446693377,-1.490801547,-1.463524615,-1.42851991,-1.396959373,-1.37045785,-1.348579328,-1.341322105
-1.441533719,-1.486239454,-1.460258998,-1.426211959,-1.395408654,-1.369526072,-1.348161467,-1.341076686
-1.425308247,-1.47052124,-1.445937672,-1.412968068,-1.383033506,-1.357867769,-1.337101462,-1.330217905
-1.398150392,-1.443770926,-1.420676277,-1.388897976,-1.359939029,-1.335584215,-1.315497352,-1.308842701
-1.360253641,-1.406173282,-1.384650953,-1.354171525,-1.326290021,-1.302835991,-1.283506131,-1.277106842
-1.311871187,-1.357973503,-1.338098029,-1.309018377,-1.282310705,-1.259842724,-1.241343487,-1.235224668
-1.253315401,-1.299476701,-1.281313536,-1.253727512,-1.228284218,-1.206882575,-1.189283297,-1.183468587
-1.18495704,-1.23104713,-1.214652414,-1.188646436,-1.164551808,-1.144291415,-1.127656788,-1.122168229
-1.107224069,-1.153107035,-1.138527355,-1.114179982,-1.09151161,-1.072461592,-1.056851284,-1.051709191
-1.020600006,-1.066135014,-1.053407147,-1.030788636,-1.00961694,-0.991840187,-0.977308447,-0.972531265
-0.925621673,-0.970663798,-0.95981444,-0.938986267,-0.919373996,-0.902926695,-0.889521929,-0.885126091
-0.822876273,-0.86727736,-0.858322844,-0.839337199,-0.8213389,-0.806270041,-0.794034374,-0.790034146
-0.712997734,-0.75660729,-0.749553306,-0.732452564,-0.716114037,-0.702464905,-0.691433726,-0.687841053
-0.596662295,-0.639328421,-0.634169747,-0.618985942,-0.604343677,-0.592147334,-0.582348841,-0.579173186
-0.474583349,-0.516153711,-0.512873969,-0.499628268,-0.486708898,-0.475989676,-0.467444428,-0.464692622
-0.347505596,-0.387828438,-0.386399903,-0.375102114,-0.363921886,-0.354694903,-0.347415399,-0.345091493
-0.2161986,-0.255123806,-0.255507272,-0.246155397,-0.236719699,-0.228990419,-0.222980709,-0.221085846
-0.081449894,-0.118830089,-0.120974817,-0.113554685,-0.105857631,-0.099621491,-0.094876858,-0.09340916
0.055942244,0.02025055,0.016406771,0.021921779,0.027897664,0.032655543,0.036148831,0.03719434
0.19517614,0.161311365,0.155842043,0.159491142,0.163775119,0.167080114,0.169344952,0.169976398
0.335454048,0.303548321,0.296537939,0.298372942,0.301006119,0.302894151,0.303962628,0.304191294
0.475989264,0.44616718,0.437710716,0.437795869,0.438831094,0.439348534,0.439261834,0.439102119
0.616012886,0.588390252,0.578592526,0.577004149,0.576505726,0.575709132,0.574517287,0.57398662
0.754780082,0.729462666,0.718437506,0.715263432,0.71330664,0.711262315,0.709023802,0.7081425
0.891575762,0.868658071,0.856527289,0.85186609,0.848536497,0.845319866,0.842101046,0.84089211
1.025719591,1.005283697,0.992175881,0.986135874,0.981528444,0.977223243,0.973097629,0.971586496
1.156570277,1.13868473,1.124733863,1.117431903,1.111649896,1.106347183,1.101394558,1.099608788
1.283529125,1.268247982,1.253591899,1.24515197,1.238305661,1.232102653,1.226408042,1.224376959
1.406042859,1.393404863,1.378183576,1.368735214,1.360940435,1.353939203,1.347591709,1.345346006
1.523605701,1.51363366,1.497987595,1.487664151,1.4790407,1.471346739,1.464438292,1.462009589
1.63576076,1.628461151,1.612529323,1.601466138,1.592136087,1.583856806,1.576480829,1.573901215
1.742100727,1.737463565,1.721381766,1.709714283,1.69980023,1.691043393,1.683293438,1.680595003
1.84226792,1.840266928,1.824165958,1.812027841,1.801651167,1.792523339,1.784491726,1.781706092
1.935953704,1.936546787,1.92055082,1.90807213,1.897351298,1.887956339,1.879732848,1.876890717
2.022897304,2.026027363,2.010252469,1.997557969,1.98660694,1.9770446,1.968715245,1.965845983
2.10288406,2.108480116,2.093033032,2.080240666,2.069167471,2.059532126,2.051178066,2.048309326
2.175743139,2.183721776,2.16869894,2.15591855,2.144824071,2.135203652,2.126900262,2.124057671
2.241344767,2.251611838,2.237098749,2.224431067,2.213408066,2.203883208,2.195699353,2.192906261
2.299597016,2.312049584,2.298120499,2.285656445,2.274788876,2.265432311,2.257429831,2.254707145
2.350442235,2.364970676,2.351688649,2.339508964,2.328871576,2.319747795,2.311981225,2.309347307
2.393853183,2.410343388,2.397760653,2.385935855,2.375594099,2.366759275,2.359275795,2.356746456
2.429828972,2.448164565,2.436323231,2.424913896,2.41492412,2.40642629,2.399265899,2.396854461
2.458390922,2.47845541,2.467388436,2.456445767,2.446855679,2.438735163,2.431931062,2.42964849
2.47957844,2.501257216,2.490989602,2.480556257,2.471405625,2.463695649,2.457274799,2.455129904
2.49344504,2.516627165,2.507177316,2.497288433,2.488609972,2.48133746,2.475321288,2.473320967
2.500054642,2.524634336,2.516015513,2.506699879,2.498520279,2.491706767,2.486111977,2.484261498
2.499478254,2.525356045,2.517577839,2.508859151,2.501200184,2.494862807,2.48970225,2.488005556
2.491791163,2.518874655,2.511944423,2.503842556,2.496722211,2.490874711,2.48615828,2.484618297
2.477070738,2.50527499,2.499199172,2.491731411,2.485165001,2.479818712,2.475554209,2.474173147
2.455394941,2.484642443,2.479427721,2.472609886,2.466611076,2.461775837,2.457969778,2.456749412
2.42684162,2.457061898,2.452716134,2.446563568,2.441145272,2.436830233,2.433488559,2.432430475
2.391488642,2.422617517,2.419150454,2.413678811,2.408853939,2.405068223,2.402196883,2.401302682
2.349414893,2.38139346,2.378817148,2.374042977,2.369824988,2.366578193,2.364183591,2.36345504
2.300702159,2.33347553,2.331804486,2.327745579,2.324148839,2.321451361,2.319540643,2.318979778
2.245437858,2.278953759,2.278204854,2.274880366,2.271920296,2.269783475,2.268364658,2.26797383
2.183718569,2.217925852,2.218117958,2.215548296,2.213241327,2.211677415,2.210759368,2.210541236
2.115654276,2.150501423,2.151654839,2.149861351,2.148224693,2.147246663,2.146838942,2.146796419
2.04137319,2.076806893,2.078942591,2.077947078,2.076998329,2.076619545,2.076732111,2.076868262
1.961027009,1.996990878,2.00012962,1.999953705,1.999710332,1.999944104,2.000586939,2.000904858
1.874796431,1.911229895,1.915391261,1.916055651,1.916534381,1.917393442,1.918576095,1.919078743
1.78289669,1.819734138,1.824935521,1.826459222,1.827675372,1.829171299,1.830902391,1.831592428
1.685582914,1.722753107,1.729008722,1.731408223,1.733375016,1.735517641,1.737804354,1.738683966
1.583155038,1.620580812,1.627900765,1.63118926,1.633917154,1.636713992,1.639561575,1.6406323
1.475962047,1.513560322,1.521949781,1.526136442,1.529632515,1.533088229,1.536499541,1.537762119
1.364405305,1.402087391,1.411545893,1.416635241,1.42090265,1.425018594,1.428993708,1.430447939
1.248940775,1.286612959,1.297133873,1.30312527,1.308162812,1.312936656,1.317472541,1.319117182
1.130079929,1.167644332,1.179214507,1.18610178,1.191903573,1.19732903,1.20241932,1.204252004
1.008389254,1.045744906,1.058344507,1.066115721,1.072671001,1.078737667,1.084372526,1.086389718
0.884488236,0.921532351,0.935134885,0.943772266,0.951065324,0.957758623,0.963924706,0.966121686
0.759045838,0.795675235,0.810247757,0.819727768,0.827738001,0.83503924,0.841719743,0.84409063
0.632775497,0.668888126,0.684391621,0.694685169,0.703387252,0.711273778,0.718448577,0.720986373
0.50642876,0.541925284,0.558315198,0.569387967,0.578752129,0.587197567,0.594843432,0.597540096
0.380787709,0.4155731,0.432799994,0.444612888,0.454605278,0.463579846,0.471670713,0.47451726
0.256656407,0.290641503,0.308651813,0.321161481,0.331744596,0.341215484,0.349722778,0.352709382
0.134851589,0.167954577,0.186691437,0.199850864,0.21098404,0.220915821,0.229808816,0.232924939
0.016192898,0.048340671,0.067744784,0.081503923,0.093143852,0.103498925,0.112745122,0.115979641
-0.098507084,-0.067377717,-0.047367205,-0.033060779,-0.020959513,-0.010220468,-0.000654954,0.002686381
-0.208452716,-0.178394011,-0.157838648,-0.143039084,-0.130523468,-0.119441038,-0.109591097,-0.106154847
-0.312874854,-0.283927319,-0.262888522,-0.247651054,-0.234769124,-0.223384728,-0.213285884,-0.209766822
-0.41103985,-0.38323166,-0.361769956,-0.346150299,-0.332950643,-0.321306117,-0.310994179,-0.307404488
-0.502257834,-0.475604481,-0.453778824,-0.43783261,-0.424363907,-0.412501118,-0.402011862,-0.398363702
-0.585890135,-0.560394319,-0.538261493,-0.522043766,-0.508354364,-0.496314863,-0.485683745,-0.481989151
-0.661355763,-0.637007514,-0.614621645,-0.598186408,-0.584323951,-0.572148669,-0.561410566,-0.55768137
-0.728136912,-0.704913946,-0.682326104,-0.665725935,-0.65173704,-0.639466018,-0.628655014,-0.624902769
-0.785783488,-0.763651764,-0.740909679,-0.724195411,-0.710125394,-0.69779756,-0.686946765,-0.683182685
-0.833916693,-0.812831169,-0.789979043,-0.77319951,-0.759092157,-0.746745146,-0.735886546,-0.732121458
-0.872231728,-0.852137287,-0.829215705,-0.812417544,-0.798314939,-0.785984943,-0.775149286,-0.771393597
-0.900499692,-0.881332213,-0.858378143,-0.84160566,-0.827548047,-0.815269711,-0.804486422,-0.800750086
-0.918568747,-0.900256304,-0.877303177,-0.860598262,-0.846623954,-0.834430296,-0.823727421,-0.820019926
-0.926364638,-0.908828803,-0.885906667,-0.869308755,-0.855454074,-0.843376439,-0.832780608,-0.829110962
-0.923890629,-0.907047852,-0.884183586,-0.867729661,-0.854028908,-0.842096943,-0.831633356,-0.828010086
-0.911226903,-0.894989952,-0.872207532,-0.855932165,-0.842417617,-0.830659268,-0.820351695,-0.816782848
-0.88852946,-0.872808904,-0.850129714,-0.834065121,-0.820767048,-0.809208569,-0.799079363,-0.795572511
-0.856028521,-0.840734232,-0.818177398,-0.80235353,-0.789300223,-0.777966199,-0.768036318,-0.764598565
-0.814026428,-0.799069078,-0.776651834,-0.761096469,-0.748314286,-0.737227663,-0.727516696,-0.72415469
-0.762895005,-0.748187546,-0.725925605,-0.71066446,-0.698177867,-0.687359984,-0.677886181,-0.674606123
-0.703072341,-0.688531445,-0.666439374,-0.651496213,-0.639327838,-0.628798463,-0.619578762,-0.616386415
-0.635058955,-0.620606384,-0.598697969,-0.58409471,-0.572265392,-0.562042752,-0.553092807,-0.549993506
-0.559413272,-0.544977161,-0.523265761,-0.509022585,-0.497551414,-0.487652225,-0.478986426,-0.475985085
-0.476746402,-0.462262429,-0.440761299,-0.426896739,-0.415801099,-0.406240588,-0.397872074,-0.394973189
-0.387716173,-0.373128591,-0.351851169,-0.3383822,-0.327677795,-0.318469714,-0.310410385,-0.307618038
-0.293020448,-0.278282953,-0.25724311,-0.244185208,-0.233886088,-0.225042721,-0.217303232,-0.214621087
-0.193389733,-0.178466152,-0.157678386,-0.145045587,-0.135164157,-0.126696317,-0.119286073,-0.116717372
-0.089579184,-0.074443955,-0.053923531,-0.04172846,-0.032275482,-0.024192499,-0.017119637,-0.014667192
0.017639921,0.033001483,0.053238454,0.064984564,0.07399998,0.081690277,0.088418916,0.090752731
0.127489067,0.143080723,0.163017273,0.174304589,0.182875,0.190166309,0.196545209,0.198758475
0.239191579,0.255006363,0.274624716,0.285444821,0.293564475,0.300452054,0.306477062,0.308568325
0.351981698,0.368002325,0.38728402,0.397629948,0.405294812,0.411775509,0.417443873,0.419412163
0.465113414,0.481312913,0.500238979,0.510105266,0.517313057,0.523385347,0.528695751,0.530540596
0.577868855,0.594211399,0.612762594,0.62214533,0.62889554,0.63455955,0.639512153,0.641233589
0.689565983,0.706007898,0.724164992,0.733061882,0.739355802,0.744613337,0.749209791,0.750808378
0.79956541,0.816056335,0.833800433,0.842210857,0.848051585,0.852906133,0.8571496,0.858626423
0.907276143,0.923760308,0.9410732,0.948998261,0.954390703,0.958847427,0.962742574,0.964099245
1.012160117,1.028577703,1.045442223,1.052884789,1.057835631,1.061901343,1.065454319,1.066692968
1.113735413,1.130023955,1.146424342,1.153389062,1.157906724,1.161589828,1.164808215,1.165931475
1.211578106,1.227673898,1.243596132,1.250089429,1.254183988,1.257494403,1.260387142,1.261398122
1.305322735,1.321162196,1.3365943,1.342624333,1.346307418,1.349256463,1.351833752,1.352736001
1.394661449,1.410182403,1.425114692,1.430691277,1.433975929,1.436576181,1.438849342,1.439646803
1.479341907,1.494484738,1.508909994,1.514044489,1.516944983,1.519210103,1.521191421,1.521888373
1.559164058,1.573872698,1.587786268,1.592491407,1.595023048,1.596967573,1.598670106,1.599271098
1.633975974,1.648198691,1.66159848,1.665888164,1.66806704,1.669706154,1.671143521,1.671653295
1.703668904,1.717358855,1.730245214,1.734134256,1.735976967,1.73732624,1.738512384,1.738935793
1.768171766,1.781287278,1.793662782,1.797166604,1.798689965,1.799765076,1.800714014,1.801055935
1.827445253,1.839949832,1.851818938,1.854953226,1.856173947,1.856990394,1.857715957,1.857981198
1.881475787,1.893337825,1.904706411,1.907486739,1.908421091,1.908993898,1.909509466,1.909702675
1.93026948,1.941461665,1.95233647,1.954777886,1.955441364,1.955784782,1.956103026,1.956228601
1.973846299,1.98434473,1.994732684,1.996849286,1.997256274,1.997383496,1.997516133,1.997578137
2.012234569,2.022017599,2.031925076,2.033729567,2.03389301,2.033815909,2.033773471,2.033775552
2.045465953,2.054512772,2.063944771,2.065448021,2.065379126,2.065108008,2.064899642,2.064844969
2.073570998,2.081860006,2.090819285,2.092029903,2.091737857,2.091281257,2.090914557,2.090805761
2.096575323,2.104082321,2.112568504,2.113492435,2.112984171,2.11234868,2.111829558,2.111668689
2.114496499,2.121192749,2.129201436,2.129841584,2.129121581,2.128311726,2.127644322,2.127432824
2.127341629,2.133191839,2.140713728,2.141069631,2.140139766,2.139157931,2.13834457,2.13808327
2.135105639,2.140065919,2.147085976,2.147153524,2.146012979,2.144859378,2.143900576,2.143589689
2.137770261,2.141786105,2.148282795,2.14805401,2.146699226,2.145371928,2.144266444,2.143905593
2.135303661,2.138308013,2.144252608,2.143715486,2.14214018,2.140635183,2.139380108,2.138968367
2.127660682,2.129572126,2.134928119,2.134066533,2.132261762,2.130573116,2.129164018,2.12869996
2.114783641,2.115504771,2.120227393,2.119021068,2.11697535,2.115095322,2.11352642,2.113008187
2.096603626,2.096019626,2.100055494,2.098480051,2.09617953,2.094098813,2.092363188,2.091788566
2.073042232,2.07101971,2.074306607,2.07233367,2.069762335,2.067470289,2.06556013,2.06492664
2.044013683,2.040399794,2.042866587,2.040463963,2.037603903,2.035088834,2.032995699,2.032300694
