Values
-26.864553549393065
-2.0008588335110513
1.2937795473263662
1.400782927557759
1.4313448396295212
1.4290973029041092
1.4291597854674498
1.4310999888262521
1.4361007887843606
1.4445919210110085
1.4570596456230547
1.4740619948352394
1.496157851791312
1.523861933498022
1.5576147276097312
1.5977366956661037
1.6443898763625702
1.6975434167716206
1.7569439853975088
1.8220943043474909
1.8922402338656286
1.9663678787997343
2.0432112816815633
2.1212708013988277
2.1988436594144876
2.274061699085315
2.344945204972291
2.4094569236287913
2.4655626056249407
2.511331444480935
2.544929744602471
2.5647766007270594
2.5697374636762516
2.5584628660884867
2.5303560518429777
2.4889784029887987
2.4407105878445403
2.3889356878820487
2.333570719220855
2.274607713823777
2.212693688005781
2.1484138076807353
2.0824985295632485
2.015877148238878
1.9495933843164277
1.8848264106117465
1.8228554699278283
1.7650208273259547
1.7126818924114235
1.6671612736053139
1.629687729098158
1.6013360380628892
1.582969772824948
1.5751905924347556
1.5782977405825833
1.592261032508854
1.6167092048988725
1.6509345155840895
1.6939130166526672
1.7443388025304685
1.8006695068035097
1.861179698764736
1.9240185529845137
1.9872682815725158
2.0490002723403835
2.1073265831422647
2.1604453043943974
2.2066791884357713
2.244507748220943
2.2725936587111177
2.2898046775051175
2.295232420776713
2.2882091816299046
2.2683235863951197
2.2354353176952406
2.1896884678505564
2.1315224149780208
2.061678547360244
1.9812008164679318
1.891428062258779
1.7939763658757204
1.690710344164446
1.5837032310567596
1.475186638691486
1.3674918759549048
1.2629854698035927
1.1640019750868709
1.0727772179138562
0.9913848581044202
0.9216786969180006
0.8652426096228719
0.8233494815361628
0.7969301405071056
0.7865530144394918
0.7924150763555726
0.8143444867238312
0.8518151155189176
0.9039727469983357
0.9696722055899583
1.0475239269678622
1.1359477015076407
1.2332305955742926
1.3375855811003605
1.4472072829476168
1.560321579130028
1.6752265456792144
1.7903232865759138
1.9041363676167322
2.0153246916870615
2.1226845255958726
2.22514691232092
2.321771858233436
2.4117415089647523
2.4943541087803887
2.569019983670382
2.6352601914144422
2.6927079309876967
2.741112344031331
2.780343985060992
2.8104010057408506
2.8314149730041693
2.8436551996999206
2.847530515730407
2.843587521490558
2.832504536041419
2.8150806816635816
2.792219816010921
2.7649093429623024
2.734194283894636
2.701147341923042
2.666836052916266
2.632288448674707
2.5984589037256445
2.5661959924879754
2.536214214305055
2.509071305841011
2.4851525627288757
2.464663156183005
2.447628881015532
2.433905162346116
2.423193549255728
2.415064407095122
2.4089841307439257
2.404344971772749
2.400495531317131
2.3967700987055762
2.3925152791386406
2.3871127147426394
2.3799971080044693
2.3706691640152813
2.3587034445706077
2.343751434449322
2.3255403495896108
2.3038683810811564
2.2785971565052976
2.249642223892964
2.216962352428526
2.1805484001899154
2.1404124370673054
2.0965777399586094
2.0490702050633884
1.9979116551724174
1.9431154458848305
1.884684698077463
1.8226134057780419
1.7568905751988309
1.6875074398846546
1.6144676619286589
1.537800267221788
1.4575748760412832
1.373918574888859
1.2870335514696216
1.1972143947141698
1.1048637620931052
1.0105049901162688
0.9147901945442433
0.8185024976431994
0.7225512741217543
0.627959719781981
0.5358445898883509
0.4473885895203792
0.3638065484214458
0.28630709671573196
0.2160519911554928
0.1541154630737303
0.10144595633810392
0.058832391251665936
0.026876678834941214
0.005973701149643115
-0.0037005800746345366
-0.0021927467123551286
0.010232408961427557
0.033103491289227335
0.06576043331576115
0.10737761633932014
0.1569909173741566
0.2135273748263392
0.27583615826103447
0.34271958505495936
0.4129630402174335
0.4853628090486333
0.5587510411357619
0.6320172985410143
0.7041263796868439
0.7741323502523018
0.8411889192185491
0.9045564589458852
0.963606081871319
1.0178212509787727
1.0667974103711684
1.1102400767991114
1.1479617626408167
1.179878002574925
1.2060026297803685
1.226442324097138
1.2413903399182076
1.2511192296702602
1.2559723242225742
1.2563537228563901
1.2527165987806141
1.2455497343199302
1.235362359319413
1.2226675635063915
1.2079647576854025
1.1917218574730783
1.1743580187253606
1.1562278349425985
1.1376079168862503
1.1186866901691828
1.0995580769460804
1.0802195032267086
1.0605743992579866
1.040439078917909
1.0195536263502103
0.9975961953533485
0.9741999693523816
0.9489719398948491
0.9215126283427402
0.8914359018701787
0.8583881074208454
0.8220658397082001
0.7822317682954699
0.7387280652606336
0.6914870868657499
0.6405390720352575
0.5860167215201239
0.5281566213103837
0.4672975711846073
0.4038759622026152
0.3384184266717587
0.27153205622487153
0.20389252892028134
0.13623051916249238
0.06931678798376284
0.0039463441351008585
-0.059077946419850466
-0.11896193270834686
-0.1749365907679369
-0.22627395549659382
-0.2723022568781662
-0.31241995533336664
-0.3461083795533268
-0.3729426752703884
-0.3926007790468631
-0.4048701453893056
-0.40965198479045
-0.4069628101893321
-0.3969331427533867
-0.37980329251062905
-0.3559162197912775
-0.3257075884685257
-0.28969322001180053
-0.2484542777661612
-0.20262063416862938
-0.15285296993524405
-0.09982424260710254
-0.04420122885950546
0.013373134172314793
0.07229590476146097
0.1320181447181384
0.19205624291041684
0.25200016682888143
0.3115184238098177
0.3703596982946475
0.428351310579536
0.4853947980924774
0.5414590492853781
0.5965714990857606
0.6508079304735392
0.7042814296584105
0.7571309963583153
0.8095102481863677
0.8615765870010724
0.9134811013172734
0.9653594031772785
1.0173235247392671
1.069454921773887
1.1217985868024132
1.1743582266627095
1.2270924100180352
1.2799115726188546
1.3326757483121117
1.3851928797234543
1.4372175773164835
1.4884502218902338
1.5385363506697372
1.5870663468920625
1.6335755569607833
1.677545086879902
1.7184036907114824
1.7555313394477345
1.7882652355172368
1.8159092078007857
1.837747546701086
1.8530643916336749
1.861169720019596
1.8614327485087978
1.8533231018868714
1.8364593649161816
1.8106635682418415
1.7760187756965018
1.7329252825118704
1.6821491790226335
1.6248554719298618
1.5626169842787088
1.4973903978303815
1.4314525249622896
1.3672934457424981
1.307468425501257
1.2544169208719673
1.210263364544545
1.1766194434407165
1.154409996512115
1.1437436802416605
1.143845179709495
1.1530587519369062
1.1689246138753733
1.1883216526875697
1.2076634792002905
1.223130858704662
1.230922293513189
1.2275056575877161
1.2098564886448275
1.175671777051052
1.1235508738493458
1.0531367939107685
0.9652115593364029
0.8617387318446816
0.7458457689767366
0.6217393832045027
0.49454962412183157
0.370103382611841
0.25463512448692044
0.15445071873848096
0.07556740328488239
0.02335728847016469
