Values,Values_02_12_55
-1.3877787807814457e-17,-1.3877787807814457e-17
0.0024071661282598,0.0030429025734097777
0.0067900387304643,0.008583324273700798
0.0136060474397553,0.017199620563792213
0.0231273891770035,0.0292361862827953
0.0356881649678985,0.04511599823616288
0.0516614466562708,0.06531181136673622
0.0714327368179209,0.0903128513441099
0.0953710979795894,0.1205886135159875
0.1237993491055948,0.1565515192244133
0.1569647863883212,0.19852023929764956
0.195011878890194,0.2466854693070402
0.2379583176622226,0.30107983489321827
0.2856756626391603,0.3615534255582659
0.3378756406826922,0.42775621300743866
0.394102908912993,0.4991283193243397
0.4537348203574859,0.5748987762561113
0.5159884260190666,0.6540930748742352
0.5799346318879185,0.7355494586719116
0.6445191148714184,0.8179435742026038
0.7085893017079479,0.8998207703077697
0.770926442647234,0.9796350359460121
0.8302815788651198,1.055793292164126
0.885414019477284,1.126703510289448
0.9351308188694768,1.190824921996158
0.9783256837770072,1.2467184264805606
1.0140157454083871,1.2930951980431522
1.0413747053636315,1.3288614691609733
1.059761002624359,1.3531575254967445
1.0687398469810094,1.3653891133283467
1.06961146419939,1.3671839793427079
1.0695450374459547,1.3676857420437591
1.069475180615632,1.368085974613925
1.069401981261109,1.3683831472217272
1.0693255326260858,1.3685759344880142
1.0692459334759383,1.3686632167542283
1.0691632879186923,1.3686440810974285
1.0690777052166522,1.3685178221060486
1.0689892995891173,1.3682839424286815
1.0688981900065684,1.3679421531060878
1.0688044999767867,1.3674923736945275
1.0687083573233152,1.3669347321861136
1.0686098939567512,1.3662695647295104
1.0685092456393086,1.3654974151517283
1.068406551743153,1.364619034279371
1.0683019550029698,1.3636353790550948
1.0681956012632854,1.3625476114427975
1.068087639221011,1.3613570971126863
1.0679782201637429,1.360065403895401
1.0678674977042937,1.3586742999924273
1.0677556275119964,1.3571857519285109
1.067642767041256,1.355601922230387
1.0675290752578903,1.3539251668152068
1.0674147123637368,1.3521580320713031
1.0672998395200537,1.350303251613673
1.0671846185701972,1.3483637426965382
1.0670692117620852,1.3463426022658107
1.0669537814709176,1.3442431026349797
1.0668384899226608,1.3420686867691387
1.0667234989187393,1.3398229631632506
1.066608969562434,1.3375097003025973
1.066495061987409,1.3351328206953896
1.0663819350888468,1.3326963944698988
1.0662697462575943,1.3302046325310162
1.066158651117775,1.3276618792739727
1.0660488032682505,1.325072604855871
1.0659403540283583,1.3224413970287487
1.0658334521882873,1.3197729525410957
1.0657282437644888,1.3170720681178711
1.0656248717604635,1.3143436310323404
1.0655234759332906,1.3115926092861636
1.0654241925662102,1.3088240414172734
1.065327154247607,1.3060430259580678
1.065232489656669,1.3032547105692567
1.065140323356043,1.300464280877378
1.065050775591739,1.2976769490464553
1.0649639621005704,1.2948979421165137
1.0648799939253537,1.2921324901436548
1.0647989772381337,1.2893858141781744
1.0647210131716245,1.286663114118625
1.0646461976591064,1.2839695564810094
1.0645746212829437,1.2813102621231252
1.0645063691319336,1.2786902939648441
1.0644415206676288,1.2761146447453748
1.0643801495998153,1.2735882248587813
1.0643223237712645,1.2711158503088016
1.0642681050519138,1.2687022308236944
1.0642175492425725,1.2663519581711684
1.0641707059882806,1.264069494712678
1.0641276187013975,1.2618591622352866
1.0640883244945192,1.2597251310981443
1.06405285412328,1.2576714097292092
1.06402123193912,1.2557018345063904
1.06399347585204,1.2538200600555687
1.0639695973034144,1.252029549996335
1.063949601248858,1.2503335681643102
1.0639334861511889,1.2487351703371565
1.0639212439834704,1.247237196489294
1.0639128602421517,1.2458422635984685
1.06390831397026,1.2445527590251684
1.0639075777906506,1.2433708344839427
1.063910617949246,1.242298400623547
1.063917394368242,1.2413371222308478
1.0639278607091958,1.2404884140713286
1.0639419644459482,1.239753437377051
1.0639596469472763,1.2391330969908925
1.0639808435692042,1.2386280391739228
1.0640054837568422,1.2382386500807692
1.064033491155664,1.2379650549059638
1.0640647837320645,1.2378071177022703
1.0640992739030886,1.237764441870173
1.0641368686751425,1.237836371315793
1.064177469791558,1.2380219922727105
1.064220973888797,1.2383201357812863
1.0642672726611375,1.2387293808173632
1.064316253033604,1.2392480580603216
1.0643677973429593,1.239874254288848
1.0644217835264915,1.2406058173908707
1.0644780853183882,1.2414403619724887
1.0645365724534046,1.242375275548937
1.0645971108775878,1.2434077252989613
1.0646595629657425,1.2445346653622602
1.0647237877453664,1.2457528446580133
1.064789641126718,1.247058815200876
1.0648569761387163,1.2484489408892145
1.0649256431703062,1.249919406738807
1.0649954902169665,1.251466228533741
1.0650663631319637,1.2530852628647582
1.065138105882006,1.2547722175239626
1.0652105608068725,1.2565226622234917
1.065283568882648,1.2583320396045612
1.0653569699881156,1.2601956765021938
1.0654306031739131,1.262108795429997
1.0655043069339856,1.2640665262484942
1.0655779194789148,1.2660639179798547
1.0656512790106425,1.2680959507313245
1.065724223998148,1.2701575476893527
1.06579659345358,1.2722435871461861
1.0658682272083904,1.2743489145208469
1.065938966188951,1.276468354336546
1.0660086526911945,1.278596722117158
1.0660771306537504,1.2807288361660047
1.0661442459291066,1.282859529191173
1.0662098465522627,1.284983659742673
1.0662737830064029,1.2870961234282061
1.0663359084850568,1.2891918638758353
1.0663960791502705,1.2912658834137136
1.0664541543862638,1.2933132534390244
1.066509997048105,1.295329124450517
1.066563473704881,1.297308735721391
1.066614454876914,1.2992474245918384
1.0666628152665083,1.3011406353632011
1.0667084339818014,1.30298392777853
1.066751194753219,1.3047729850771128
1.0667909861421307,1.3065036216135193
1.0668277017412344,1.308171790034558
1.066861240366284,1.309773588010503
1.066891506238729,1.3113052645197247
1.0669184091589057,1.3127632256886916
1.0669418646693858,1.3141440401918771
1.066961794208161,1.3154444442186244
1.0669781252513024,1.3166613460163021
1.0669907914448202,1.3177918300211675
1.066999732725407,1.3188331605901564
1.0670048954298308,1.3197827853484208
1.0670062323927096,1.320638338168655
1.0670037030324844,1.3213976417992845
1.0669972734253723,1.3220587101591428
1.066986916367165,1.322619750316709
1.0669726114227118,1.3230791641718394
1.0669543449630032,1.3234355498577384
1.0669321101897469,1.3236877028801477
1.0669059071474147,1.3238346170099162
1.066875742722699,1.3238754849437806
1.0668416306314177,1.323809698746816
1.0668035913928633,1.3236368500882332
1.0667616522916892,1.3233567302803546
1.0667158473273826,1.3229693301285013
1.066666217151474,1.3224748395973942
1.066612808992591,1.3218736472973427
1.066555676569551,1.3211663397912718
1.06649487999266,1.3203537007212693
1.0664304856534623,1.3194367097511437
1.0663625661031564,1.3184165413192785
