Values,Values_10_23_32,Values_10_34_05,Values_10_44_06,Values_10_54_03,Values_11_03_59,Values_11_14_02,Values_11_24_53,Values_11_35_15,Values_11_45_35,Values_11_55_55,Values_12_06_13,Values_12_16_30,Values_12_26_46,Values_12_29_02
-0.011775709325333,0.3824965522953797,0.5593319064665274,0.7916723503610393,0.928858372341574,1.010745106252506,1.0791800872656097,1.148794696726541,1.2231297406908863,1.297967838872807,1.3641871961140275,1.4155606506888176,1.4526833103022905,1.4792575194901143,1.4840473078813063
-0.0095177786711442,0.3841162935672229,0.5606314440375136,0.792465497705414,0.9293567450799256,1.0110715420600165,1.0793642110197466,1.1488346348939225,1.2230160167827329,1.29769961376026,1.3637825208993668,1.4150504696035526,1.4520972179831677,1.4786173138686565,1.4833973716008737
-0.0054140930032181,0.3875728579969942,0.5637373167643855,0.7950338405736249,0.9316383598222048,1.0132018775585474,1.0813689435302245,1.1507040861310158,1.2247333127361364,1.2992593485220632,1.365201892836232,1.4163618098748776,1.453331580314954,1.4797972389155465,1.4845675364247763
0.0009624121233622,0.393289176603407,0.5690667280476821,0.7997887483601364,0.9361132198968,1.0175474630687356,1.0856083711698872,1.154820638028991,1.2287029099863973,1.3030715815790967,1.3688721629044096,1.4199228256983056,1.456815170442307,1.4832263589158092,1.4879869104042043
0.0098656281531648,0.4015143233430405,0.5768616942742891,0.8069649703498467,0.943014465880001,1.0243430337935546,1.0923203332243117,1.1614260059389276,1.2351705357355138,1.3093855104219014,1.3750449304106656,1.425986409788404,1.4628014393199498,1.4891583423434285,1.4939091899979544
0.0216072560482054,0.4125550665306384,0.5874213381744131,0.8168532874349814,0.9526308485791624,1.033878813301278,1.1017981200739266,1.1708173400869788,1.2444373254814574,1.3185056851354875,1.3840270596463051,1.4348606138394646,1.471598890136821,1.4979018135524036,1.5026430082170659
0.0365353679043656,0.4267543810477365,0.6010802604334183,0.8297786695430771,0.9652848214697228,1.0464786100814558,1.114368596421741,1.1833253829001278,1.2568380125637202,1.3307702205913825,1.3961589008663442,1.446886866269622,1.4835492865050492,1.5097985499772617,1.5145301294983566
0.0550096041220695,0.4444666760684451,0.6181837255425136,0.8460752933703495,0.9813074708082872,1.06247470407825,1.1303670615623786,1.199289311727756,1.2727157570254095,1.3465256114310802,1.4117890895383058,1.4624147544409585,1.4990024181337769,1.5251982330768334,1.5299201977096346
0.0773741993423675,0.4660309326019901,0.6390608632706902,0.8660596411178,1.0010115145341505,1.082180759541592,1.15011008618332,1.2190295085950882,1.2923948571629251,1.3660993949454976,1.431247170870471,1.4817746203583269,1.5182886748720297,1.544431005547768,1.549143290137734
0.1039301439431076,0.4917430547895285,0.663997191435218,0.8900030041282935,1.0246637068675617,1.1058641099635262,1.1738676782777548,1.2428196151083215,1.3161527065552114,1.389772028683759,1.454815419953229,1.5052493431346892,1.5416908048439577,1.5677792125174372,1.5724816555538632
0.1349078427686446,0.5218287899682957,0.6932078112200191,0.9181047589813855,1.052458031212062,1.1337188098423336,1.2018361831258764,1.2708592862017598,1.3441924177099676,1.4177494101431547,1.4827012898325054,1.533046744359614,1.5694162957245756,1.5954497680280664,1.6001420780996127
0.1704416263431766,0.5564185624441399,0.7268126106898501,0.9504677652485708,1.0844910469379765,1.1658408337136037,1.2341133109504878,1.3032490478810317,1.3766175273829298,1.4501374617143294,1.515011916911341,1.565274050272265,1.6015718162989894,1.6275485863815933,1.632230307019713
0.2105474021958845,0.5955254947765461,0.7648147355830449,0.9870771538973486,1.1207406758259124,1.2022067250495316,1.270676610308526,1.3399685908166974,1.4134101272935988,1.486920134221165,1.551732044169546,1.6019157761743308,1.6381410871309965,1.66405844961949,1.6687289239703857
0.2551046079244468,0.6390277609687411,0.8070834518554498,1.027783636075316,1.1610495739739672,1.2426568586039637,1.3113665676632036,1.380859695493605,1.4544136291124596,1.5279420484929005,1.5927065892838623,1.6428162652223106,1.6789674157704746,1.7048215488478855,1.7094798860308402
0.3038434486370351,0.6866562336285623,0.8533423373028435,1.0722922690841967,1.2051140399493887,1.2868842844413804,1.3558753185236154,1.4256147900435885,1.499321178471829,1.572896800534554,1.6376288908129335,1.687667919529729,1.7237419373250855,1.7495277421259054,1.7541727874742634
0.3563381771924962,0.7379881597131344,0.9031635078914072,1.1201573776296845,1.252479167514834,1.3344298776047787,1.403741710186384,1.4737718958341657,1.54767048614568,1.6213217086874243,1.6860354177620056,1.7360059129102892,1.7719983518946214,1.797709321672796,1.8023396332677375
0.4120069159643318,0.7924473367689898,0.9559683183100842,1.1707840539945304,1.3025406712917087,1.384684233866955,1.4543531700100116,1.524716427750917,1.5988455547365112,1.6725994898970111,1.7373074352155384,1.7872098807321668,1.8231146554355069,1.8487427873336209,1.8533566212840404
0.4701182350312171,0.8493109752186794,1.0110346876494052,1.2234363626683271,1.3545535082385998,1.4368964411941556,1.5069545181482071,1.5776899976959162,1.6520854579697704,1.7259670285948034,1.7906797930987357,1.8405127550348528,1.8763220319215947,1.901857793434514,1.9064531001880685
0.5298044061763308,0.9077231350504062,1.0675109032474124,1.2772520667843057,1.4076471006136753,1.4901895323312322,1.5606635337560888,1.6318060352126715,1.7064999912066288,1.7805310600283524,1.8452566608755192,1.89501656675068,1.9307207267449789,1.9561530869741544,1.9607275205373347
0.5900809578306202,0.9667143307580828,1.124435462615066,1.3312633901499296,1.4608466523368235,1.5435821018378857,1.6144927547172183,1.6860717044723854,1.7610916724288108,1.8352902467523609,1.900033684922489,1.949714688557293,1.9853023712825244,2.0106189037765465,2.015169845069227
0.6498718760615512,1.0252266201700326,1.18076223905278,1.384423044872474,1.513099756379539,1.5960152676425272,1.6673766801614238,1.7394152798506688,1.814783250884596,1.8891628009456425,1.953925716264368,2.003519660642376,2.0389778957162097,2.06416495520361,2.068689549899365
0.7080395432279095,1.082143243959644,1.2353900145565415,1.4356345054334845,1.5633072320602204,1.6463838897799916,1.7182032703199597,1.7907178615520083,1.866449594962732,1.9410185158773527,2.0057989643389145,2.055295447818899,2.090609872109251,2.115652842051134,2.1201480522169316
0.763418290186816,1.1363216749923175,1.287195225919393,1.4837853091971855,1.61035692304267,1.6935707437986876,1.765848416971066,1.8388480864233403,1.9149526005934847,1.9897138366740168,2.0545061973703964,2.1038927402083147,2.139047892874604,2.1639314949876294,2.1683941627290486
0.8148502695053679,1.1866287801743802,1.3350666263497637,1.5277820221184046,1.6531590424013662,1.7364821976699751,1.8092119052678848,1.8826983335234413,1.959177603543076,2.03412844104644,2.0989234496748854,2.148185749303579,2.183165429532242,2.2078740809040256,2.212301001167855
0.861222243488849,1.2319766995484636,1.377940482229294,1.5665854348661776,1.6906815797992023,1.774083869605455,1.8472533157905304,1.9212208516160567,1.9980697063627109,2.073201728211634,2.13798662445551,2.187108880468967,2.221896546990296,2.2464147458585777,2.25080274468081
0.9015018270896306,1.271358012387482,1.414834905974635,1.599244552402816,1.7219842922943631,1.8054347555049384,1.8790263303808843,1.9534622531253536,2.03066845033886,2.1059676358917625,2.1707264044242227,2.219691688879603,2.25427087652629,2.2785835949164963,2.282929608860873
0.9347717343881836,1.303878788932627,1.444881970554209,1.624928007993112,1.7462498834473197,1.829718407899672,1.9037100058495933,1.978594925320398,2.056139373501666,2.131586319714029,2.196300000399964,2.2450906468142526,2.279445374249496,2.303538434989324,2.30783958739708
0.9602606480967062,1.32878821665597,1.4673563543618575,1.642951664315447,1.7628111279747467,1.8462699152703823,1.9206357573733888,1.9959440953019048,2.0738011876641744,2.1493714260611045,2.2140184688418243,2.2626164545969254,2.296731599226208,2.32059201660788,2.324845686613801
0.9773694614723736,1.345503635676715,1.4816994188335206,1.6528013489300812,1.7711729082519778,1.8545976569312863,1.9293090323292488,2.005009533498259,2.0831475622536577,2.158811949185422,2.223368593075379,2.2717558947113807,2.3056175155260443,2.329233782905149,2.333437663935817
0.9856918256089696,1.3536300106513326,1.4875378150072598,1.6541498947009323,1.7710283773051207,1.8543990746471928,1.9294249337868457,2.005481167517265,2.083862795688716,2.1595879604648154,2.224028623176482,2.2721875314334543,2.3057831274227194,2.329145440765049,2.3332975863149557
0.986442931113826,1.3543878622735883,1.486110704357997,1.6482826689944432,1.763683498045875,1.846984752407858,1.9222921132467377,1.9986629449261453,2.0772457255066032,2.152994570312921,2.2172922436214595,2.2652056337066524,2.2985243333947496,2.3216247463235784,2.3257236020371925
0.9863250481899156,1.354479290665649,1.484133049981346,1.6419548533148836,1.7559121530119253,1.8391331854953608,1.91468780613403,1.99132834553214,2.070065690300368,2.145798138616332,2.2099247560114788,2.257576108621108,2.290608509032072,2.313440731690926,2.317485093643196
0.9862118882668016,1.3547781593214987,1.482478363213291,1.63605762157349,1.7486175844956686,1.831752306478816,1.9075206608554869,1.9843847034131763,2.063227969413027,2.1389021093911977,2.2028285212135312,2.250200986823266,2.282937802254336,2.305495821644484,2.309484550346018
0.9861034313933266,1.3552841253100276,1.4811437950544033,1.6306024704572726,1.7418220193867335,1.8248684666582669,1.9008174314569948,1.977857264887141,2.056755602016082,2.132327512771964,2.1960232628541445,2.243099405933778,2.275531216879231,2.297809076398984,2.3017410534527376
0.9859996524607036,1.3559959251100366,1.4801249384726405,1.6255987335692288,1.7355448313396382,1.8185044324412627,1.894600622767521,1.971766471832172,2.0506663896923736,2.126089826587704,2.1895229419474016,2.2362846133014456,2.268401795730846,2.290393559302041,2.2942676825643886
0.9859005211401034,1.3569113154824932,1.479415786656136,1.621053456102814,1.729802288050088,1.8126790429126496,1.888888103286804,1.966127563533139,2.0449725072151,2.1201986033134244,2.183335398902699,2.229763619497893,2.261556282986776,2.2832560066915097,2.2870711869828027
0.9858060018329534,1.358027016117676,1.4790086996875031,1.6169712862739187,1.7246073255314522,1.80740690822232,1.883692773603,1.960950247379267,2.039680192905462,2.114657184485836,2.1774620885373848,2.223536948743269,2.2549948863235465,2.276396599701154,2.2801517594657352
0.9857160536345172,1.359338654664336,1.4788943799874528,1.6133543848406924,1.7199693532883316,1.802698155313024,1.879022298771875,1.956238447935888,2.0347895285324924,2.1094625126090145,2.1718979180385523,2.2175984960961186,2.248711148576837,2.269808847610871,2.273502921899854
0.9856306303113884,1.3608407147600818,1.4790618567675848,1.6102023537783592,1.7158940938181404,1.79855822670509,1.8748789118535705,1.951990142238072,2.030294316658053,2.104605048217344,2.1666311952488684,2.2119354985237183,2.2426919358102264,2.2634795894359514,2.267111529544753
0.98554968029349,1.3625264876841972,1.4794984796171404,1.607512184889355,1.712383459313333,1.7949877370710197,1.87125929431916,1.9481972871908024,2.0261820609712045,2.100068797116136,2.1616436918102635,2.2065286239981003,2.236917545624611,2.2573891173226226,2.26095789736188
0.985473146681244,1.364388028245384,1.480189921228206,1.605278228824195,1.7094354677966273,1.7919823911918296,1.868154537345546,1.944845842767038,2.0224340525753743,2.095831449976455,2.1569108226902944,2.201352179649457,2.231361936356991,2.2515114220845027,2.2550160487007656
0.9854009672685295,1.3664161154966437,1.4811201891400942,1.603492184671915,1.7070442002137758,1.7895329656176124,1.8655501861622044,1.9419158923415407,2.019025562478576,2.091864633524625,2.152401940553779,2.1963744368730787,2.225993074635473,2.245814558001916,2.2492540833970005
0.985333074582122,1.3686002188374724,1.4822716462587733,1.602143109957378,1.705199799249332,1.7876253549906744,1.863426367652684,1.939381859062447,2.0159261377880147,2.088134269648713,2.148080740445051,2.191558068250956,2.220773395701901,2.2402611209390515,2.24363465926762
0.98526939593826,1.370928470019357,1.4836250397830308,1.6012174505627912,1.7038885098388332,1.7862406825693016,1.861757999409638,1.9372128147287195,2.013099996427088,2.084601035956251,2.143905767431454,2.1868606883339767,2.215660368103189,2.234808831029595,2.238115578186689
0.9852098535170518,1.3733876415146635,1.485159538048499,1.600699089779907,1.703092760546604,1.7853554730558217,1.8605150764606104,1.9353728752962125,2.010506512675995,2.081220918767617,2.1398310173367268,2.1822354878443257,2.2106071518942514,2.2294112087450246,2.2326504654915684
0.9851543644553818,1.3759631316416256,1.4868527746854383,1.600569415403665,1.7027912841823811,1.7849418844274334,1.8596630299891808,1.93382167496296,2.0081007835822207,2.077945847316649,2.1358066185603204,2.177631948793184,2.205563337478039,2.2240183311750314,2.2271895294916018
0.9851028409590388,1.3786389567604638,1.4886808993795395,1.6008074035048458,1.7029592752646785,1.7849679941369214,1.85916315063832,1.932514908865596,2.005834264379585,2.0747243961375186,2.1317795813133893,2.1729966264370195,2.200475750695999,2.218577653876152,2.2216803863842913
0.985055190434718,1.3813977507685655,1.4906186344287475,1.6013897172738751,1.7035685812245631,1.7853981338349554,1.8589730674602307,1.93140493282362,2.00365545956511,2.0715025413087607,2.127694599458064,2.168273982961727,2.195289308813164,2.2130348827140542,2.2160689349597353
0.985011315642604,1.38422077202819,1.4926393362064947,1.602290819116551,1.704587923601485,1.7861932657065374,1.859047272323884,1.9304414073550715,2.00151065526404,2.0682244554420186,2.123494889540977,2.163407257302722,2.1899479116218146,2.207334879736312,2.210300265090179
0.984971114870152,1.3870879177599589,1.4947150605747128,1.6034830940092857,1.7059831449306275,1.787311392645743,1.859337678651414,1.929571972397557,1.9993446779949453,2.064833326057036,2.1191230515603623,2.1583393555639754,2.184395351990654,2.2014225872340414,2.2043195841249745
0.9849344821277248,1.389977745832224,1.496816631241674,1.6049369819910575,1.707717476575968,1.7887079938445885,1.8597942027602228,1.9287429388266968,1.997101664935433,2.0612721822615714,2.114521936465644,2.153013747043236,2.1785762307571,2.1952439547210973,2.1980731458797846
0.9849013073666412,1.3928675037727491,1.4989137100321377,1.606621117584308,1.7097518224374788,1.7903364769648458,1.860365355857256,1.9278999829737025,1.9947258312655969,2.05748471541156,2.10963550629578,2.147375351827895,2.1724368618146355,2.18874685449062,2.191509167833822
0.9848714767201944,1.3957331647283628,1.500974868033324,1.60850247390002,1.7120450532647455,1.792148637908766,1.860998834869378,1.9269888308879608,1.9921622210873748,2.0534160805934345,2.104409674128468,2.1413714071950904,2.165926154478585,2.181881972592075,2.184578723321712
