Values,Values_00_04_10
1.15242413885359,1.1436958025997124
1.3308824053078252,1.3222085475279621
1.352813346250846,1.3441604882231135
1.352047430509423,1.343410251916605
1.3520906655118086,1.3434677956844692
1.3542183691145964,1.3456087925728004
1.3593887687987776,1.3507918441477182
1.3680429566431018,1.359458388000243
1.3806718624814964,1.3720996603639866
1.3978363776370386,1.38927681549057
1.420090296444093,1.4115438655371149
1.4479497744256975,1.439417131967105
1.4818550611298558,1.473336971763233
1.5221263824511622,1.513623652133163
1.568926402726866,1.560439804944275
1.622224879636107,1.6137550744825964
1.68176953502211,1.6733169822969465
1.7470645107988492,1.738629378957052
1.8173574640913368,1.8089395375401374
1.8916367349902972,1.8832353228909842
1.9686388809940376,1.9602527313804687
2.046867651708547,2.038494875376055
2.124622754249122,2.1162607634884485
2.200041782502607,2.1916872503738904
2.271145739825079,2.262794586190362
2.3359053667450707,2.3275527778806313
2.3922914245374143,2.3839319132316286
2.4383616295057244,2.429989143116702
2.472330532264726,2.4639386150842353
2.4925590705982343,2.4841410861814284
2.4979143283738714,2.4894637479429256
2.4872475906743228,2.4787583393415153
2.459691011925491,2.451157886070374
2.418702344104155,2.4101214823720225
2.3711142538892727,2.36248352860006
2.320135665767229,2.3114550377544734
2.2654462919196456,2.2567183517939777
2.207252900917424,2.1984835684393897
2.1461675480631013,2.137366785937236
2.0827140320869746,2.0738965467654755
2.0176591395672903,2.0088450335223
1.9518990709018995,1.9431143851851758
1.8864664272247096,1.877743514525253
1.8225274984793367,1.8139051615916757
1.761341939376936,1.752865273879236
1.704236403380461,1.6959562936444619
1.6525548588661476,1.64452709543809
1.6076087682154316,1.5998927803628293
1.570618939262478,1.5632761682714547
1.5426572412824515,1.535749213979647
1.5245899092926318,1.5181761037858486
1.5170272700219751,1.511162892251044
1.520283271940052,1.5150170786739743
1.5343479925330632,1.529720301178307
1.5588751371676293,1.554916154041956
1.5931853922747252,1.5899139693514912
1.6362852090759394,1.633708106692802
1.6868994344681367,1.6850111274576745
1.7435152131487055,1.742298234505472
1.8044339564291,1.8038597306086432
1.8678278723481905,1.867857954144455
1.9317976248829387,1.9323852334523055
1.9944281086803584,1.9955198323804084
2.053839962431472,2.0553775098293574
2.1082352750514577,2.110157160046551
2.155936775983946,2.1581798481456813
2.195420586192989,2.197921347580075
2.2253432382494704,2.2280389209834626
2.244564062677831,2.24739347324796
2.2521641946758764,2.255068357755026
2.24746334331469,2.250385997018458
2.230035122684252,2.2329231269346805
2.1997212284704504,2.202524947666693
2.156644124488394,2.1593178352821285
2.1012172710987187,2.103719627043971
2.034151382138437,2.0364459418100775
1.956454850777588,1.9585106482508656
1.8694264239312213,1.871218534795004
1.7746384605739955,1.776148497689878
1.6739096923262078,1.6751261574387608
1.569267251901104,1.5701856742828244
1.46289869896718,1.4635215102777581
1.357095703937608,1.3574318263177485
1.2541917897913282,1.2542559466283776
1.1564969947289985,1.1563087843887816
1.0662324307145528,1.0658152274289563
0.9854675195598762,0.9848472792381249
0.9160623208313332,0.9152663721126783
0.8596168760359117,0.8586727700926574
0.8174290438489278,0.8163635234369387
0.7904619432960673,0.7893000758445935
0.7793218496288736,0.7780863536558554
0.7842472226398884,0.7829580031883085
0.8051093726805273,0.8037832702354532
0.8414250318116149,0.8400757797192459
0.8923807187949794,0.8910190955151932
0.9568682107979044,0.9555023644091885
1.0335297347134362,1.0321656475476297
1.1208106863158362,1.1194527378740398
1.2170169479916872,1.2156685256751683
1.320373386970331,1.3190374884890976
1.429079948253971,1.4277597186965434
1.5413620395982148,1.5400611913022777
1.655512622355814,1.6542356970712337
1.769924428883827,1.7686768781634497
1.8831118878695443,1.88189996698249
1.993723455739076,1.9925539459195902
2.100545941502104,2.099425732320015
2.202502964498743,2.201438540480861
2.2986498780990403,2.297646760329952
