Values,Values_03_44_43,Values_03_57_23,Values_04_09_41,Values_04_21_59,Values_04_34_37,Values_04_47_02,Values_04_58_00,Values_05_08_50,Values_05_20_17,Values_05_31_24,Values_05_42_15,Values_05_53_29,Values_06_04_58,Values_06_16_14,Values_06_27_37
0.6042918771145719,0.3961566897007378,0.2481987280850613,0.1613993618464169,0.1272467980290366,0.1089982292925079,0.0957250099539695,0.0886667188695648,0.0869565781174772,0.0879126814766894,0.0902464105873089,0.093618595072101,0.0979250373998578,0.1030387318425142,0.1087758077327158,0.11492089777929247
0.6722372090959405,0.4523900750792382,0.2941433659859819,0.2000861383795877,0.1625601738266982,0.1422603419460726,0.1275111257314141,0.1196286608882077,0.1175661659876962,0.1183438401353695,0.1205365290791114,0.1237767235920759,0.1279649994614466,0.1329814108400374,0.1386443826451131,0.14473666021055953
0.738889949685656,0.507231589166119,0.338341546565844,0.2367035229950341,0.1956301175592825,0.173162664851074,0.156859530824634,0.1481169414570767,0.145690248469318,0.1462810695604992,0.1483189428258658,0.1514068902929095,0.1554517659050246,0.1603425741577665,0.1659016450141442,0.17191108181279266
0.8029941734155738,0.5594591002517505,0.3795767728337884,0.2700476043886959,0.2252629899922981,0.2005194662962504,0.1825923768539374,0.1729623152949962,0.1701681172114549,0.1705714993019258,0.1724477458904958,0.1753693397674897,0.1792510569297378,0.1839928927354327,0.189422827789869,0.19532368454271049
0.8633003025152263,0.6078643464060852,0.4166526141324683,0.2989408950595307,0.2502953326272169,0.2231777698413086,0.2035666189091156,0.1930319379156206,0.1898767397273523,0.1901010647512256,0.191816905481021,0.1945652135868006,0.1982704702564289,0.2028458513416152,0.2081268715964792,0.21389855319972315
0.9186045942618988,0.6512921521912507,0.4484324044270474,0.3222721883762413,0.26963360383232,0.2400569175829192,0.2187133364918823,0.2072683491400153,0.20376936841713,0.2038327606565249,0.2053981984378749,0.2079742078960235,0.2114968915432803,0.2158949365448061,0.2210134089412732,0.22664112971035225
0.9677872205548192,0.6886779325377672,0.4738770373247684,0.3390342028782218,0.2822914586870946,0.2501854837046551,0.2270742266478297,0.214725456449028,0.2109109867832256,0.210841580311144,0.2122756924413108,0.2146886443139314,0.2180301950557667,0.2222469991319113,0.2271958133164717,0.23267096804832438
1.0098550344966584,0.7190895741702283,0.4920869126330239,0.3483650392727806,0.2874305883342695,0.2527415504157692,0.227841281780999,0.2146075355962911,0.2105166174470151,0.2103521720784106,0.2116828095275345,0.2139499964643097,0.217119280811199,0.2211578405238015,0.2259363656586356,0.23125650492651206
1.043958725866691,0.7417433824479953,0.5023176670631774,0.3495630578257727,0.2843747304022364,0.247065967207224,0.2203692871564953,0.2062809043298907,0.2019621716345457,0.2017489159038505,0.2030116952997487,0.2051576139889233,0.2081702066044891,0.2120397965916721,0.2166533253707249,0.2218216464203829
1.0694896676636385,0.7560994993757836,0.5040751539519842,0.3421807143286859,0.272702447449044,0.2327542373612345,0.2042668257764189,0.1893639995240389,0.184873610505134,0.1846642268805832,0.1859007343922042,0.1879555152158492,0.1908323141382136,0.1945472441888441,0.1990058557628334,0.20403014353445353
1.086032699391016,0.7618128080323917,0.4970653760414948,0.3259728950455811,0.2521941784829599,0.2096025336297782,0.1793413097948035,0.163671420846641,0.1590700396920517,0.1589207657487243,0.1601759451653886,0.1621730286825286,0.1649381719805411,0.1685158918775306,0.1728327012712097,0.17772368799480476
1.0981524113806067,0.763517435624356,0.4859779981319187,0.3056788108650402,0.2276128659467163,0.1823873112613357,0.1503776390104449,0.1339916409614194,0.1293405118509202,0.1293073945168278,0.1306261504976894,0.1325992359545401,0.1352773402407492,0.1387359091343445,0.1429247171813354,0.1476938725472452
1.1101614233239396,0.7655791735255212,0.4752196734938806,0.2857417871767968,0.2034176347763042,0.155575326253448,0.1218458595554737,0.1047937893726971,0.1001508708005282,0.1002863023274786,0.1017103033322675,0.1036903686112385,0.1063037456771514,0.1096592290066386,0.1137320811551069,0.11838931314838255
1.1217394695496046,0.7677180003919564,0.4645368813278172,0.2659334489458143,0.1793893936716275,0.1289504637289329,0.0935292901369314,0.0758572597902306,0.0712748750361376,0.0716255479736148,0.0731913086850489,0.075204774447486,0.0777716761883452,0.0810364765783436,0.0850020808429835,0.08955423758668594
1.1329687541885205,0.7700592021276152,0.454084506891614,0.246435188375114,0.1557185908520909,0.1027054957317305,0.0656191505105299,0.0473679658912399,0.0428912520156467,0.0434966589881485,0.0452341661040269,0.0473016455151497,0.049835114301206,0.0530168994147467,0.0568796136205182,0.06132951671979439
1.1438114873058205,0.7726096279918762,0.4439007003509156,0.22731198867462,0.1324785585603333,0.0769151300719482,0.0381874032529482,0.0193910757200784,0.0150563911122206,0.0159473023659401,0.0178786168570003,0.0200136365828603,0.02252032320233,0.0256209195858212,0.0293797045423246,0.03372514921217004
1.1542790256676605,0.7754271729447425,0.4340769580595847,0.2086829243803617,0.1097962354603961,0.0517068827273878,0.0113577328444972,-0.0079579518121457,-0.0121245947113948,-0.0109276375662702,-0.0087897608724869,-0.0065820198507788,-0.0041030174543953,-0.0010887105040401,0.0025586801490163,0.006791450505283845
1.164386380086834,0.7785750768014187,0.4247123666005775,0.1906753648935719,0.0878063873406485,0.0272153268416877,-0.014740175957261,-0.0345590583442057,-0.0385435315964028,-0.0370316958566139,-0.0346851654875401,-0.0324091065971995,-0.0299673869737514,-0.0270524689198449,-0.0235313807857387,-0.019426487957777055
1.174164012391085,0.7821336158685371,0.4159254122982413,0.1734368845642406,0.0666636178852563,0.0035941935778767,-0.0399584564068465,-0.0602753344335864,-0.0640768743874241,-0.0622544653867215,-0.0597091643787694,-0.0573799724310548,-0.0549949368780156,-0.0522015446323827,-0.0488300995930493,-0.044876227705703445
1.1836540541774725,0.7861961472182633,0.4078500908930157,0.1571314533656421,0.0465386689439183,-0.018987221628953,-0.064134551391169,-0.0849564140117596,-0.0885890135723628,-0.0864748262566919,-0.0837538542385599,-0.0813986307691282,-0.0791005349386113,-0.0764608336636495,-0.0732717525144761,-0.06950090301211706
1.1929104683007437,0.7908690668248474,0.4006359373519821,0.1419395722977478,0.0276186976975632,-0.0403436435990845,-0.0870906615670049,-0.1084377889030695,-0.1119314669069509,-0.109560027795946,-0.1067008455939421,-0.1043596574627509,-0.1021905860185455,-0.0997476921497853,-0.096783964659028,-0.09323786392513743
1.2019979216504837,0.7962704361361386,0.3944467121483718,0.128057078509523,0.0101062523805352,-0.0602746716144273,-0.1086344274834672,-0.1305413171209413,-0.1339432246644724,-0.131365887449995,-0.1284213316078966,-0.126148144015019,-0.124162882714926,-0.1219716963096967,-0.1192873903204278,-0.11601828720465414
1.2109907734936665,0.8025286813516672,0.3894591504717135,0.1156940296387699,-0.0057816404182185,-0.0785654863209615,-0.1285594242172922,-0.1510754983407705,-0.1544508164054027,-0.1517366691141474,-0.1487757987890542,-0.1466392593447229,-0.1449060347484405,-0.1430339543933881,-0.140694921134126,-0.13776629326352552
1.2199718093467429,0.809780992056899,0.3858613973507341,0.1050732888366597,-0.0198146542862782,-0.0949877844630118,-0.1466458402947397,-0.1698358836430364,-0.173268461063078,-0.170504997494139,-0.1676137313222357,-0.1656977673153468,-0.1642988201520417,-0.1628263097619979,-0.1609107575411015,-0.15839790109176513
1.229030829849158,0.8181715264974911,0.3838512334940694,0.0964289141251678,-0.031750502690576,-0.109300834610174,-0.1626612309698538,-0.1866055052823551,-0.1901981810763245,-0.1874916841635429,-0.1847731798897989,-0.1831773663941956,-0.1822093203672635,-0.1812302931516799,-0.1798291977196958,-0.1778196715751034
1.2382630800441574,0.8278494068096448,0.3836340719210607,0.0900043298839129,-0.0413364620249053,-0.121252674765438,-0.1763613644460688,-0.2011553414995508,-0.2050298911840997,-0.2025054713545715,-0.2000801965595631,-0.1989198487424309,-0.1984938324469463,-0.1981158133594033,-0.1973331293747951,-0.19592702084049446
1.2477675424195172,0.8389665259031491,0.3854207435344355,0.086050295408009,-0.048311064051773,-0.1305814375811884,-0.1874911454889241,-0.2132447983040601,-0.2175414403401534,-0.2153426681123239,-0.213348106505668,-0.2127540456848964,-0.212995521530596,-0.2133395457406287,-0.2132921800006489,-0.21260215546965308
