Values,Values_02_26_06,Values_02_35_19,Values_02_44_07,Values_02_52_57,Values_03_01_44,Values_03_10_39,Values_03_19_25,Values_03_28_19,Values_03_37_14,Values_03_44_21
1.0223916469813985,1.439183904027482,1.6317014677299155,1.8777357971686888,2.098956741896643,2.274277286473444,2.403805856410737,2.496182831137744,2.561054388237625,2.606358397218468,2.63251603506343
1.0275994496001837,1.4495012673975105,1.6461840829009151,1.896479660092068,2.120807836924377,2.2981200482603805,2.428858957436702,2.521967398162385,2.5872885926492057,2.632875798210256,2.6591855345509883
1.0328325534388796,1.4591367055014384,1.6595397590495715,1.9137040935374576,2.140822436348029,2.319888234780983,2.451667794490604,2.545389959667994,2.611079852527533,2.6568946416893917,2.6833247259231037
1.038078093820916,1.4680349728666326,1.6716989645285136,1.9293305914082128,2.158918990242874,2.3395010147016007,2.472153817381192,2.5663744954848258,2.632354371636404,2.678342902274295,2.704862687424936
1.0433232497083211,1.4761424396484009,1.6825947857705992,1.943283903308409,2.1750196509236965,2.356881555658171,2.4902426509551683,2.584849254813168,2.651042669545034,2.697152891374939,2.7237328414335336
1.0485552792048936,1.483407297364398,1.6921630651859854,1.9554920481088416,2.1890501369439668,2.371956743792365,2.50586369267134,2.6007462588517685,2.667079013684905,2.7132606381155697,2.739872305186126
1.0537615539172305,1.4897797531166137,1.7003425251751902,1.9658863091324803,2.2009395726638594,2.3846568733294675,2.5189496762762147,2.61400076709918,2.680400813701861,2.726605231806441,2.75322120272288
1.0589295920648982,1.4952122121469262,1.7070748798803934,1.9744012146578216,2.2106203091152308,2.394915313723599,2.529436210573714,2.624550717442889,2.690947989041203,2.737128137491305,2.763721949915224
1.0640470902435544,1.4996594487629058,1.712304936584644,1.9809745079075496,2.218027732558119,2.40266816270824,2.537261303170563,2.6323361510644667,2.6986623216125043,2.744772496990085,2.771318525328515
1.0691019537574595,1.503078765851631,1.7159806889279754,1.985547111117474,2.2231000677355746,2.40785389433213,2.542364879880214,2.6372986339990327,2.703486806174264,2.7494824286244155,2.775955740415731
1.0740823254506475,1.50543014336694,1.7180534043342832,1.9880630886575068,2.225778183381111,2.410413011723775,2.544688311177852,2.639380687896246,2.705365011764254,2.7512023394698977,2.7775785231724526
1.078976612978645,1.5066763763257984,1.7184777082267633,1.9884696144933045,2.2260054080064537,2.410287714906342,2.5441739577174265,2.638525243144717,2.7042404680926087,2.7498762645419275,2.7761312299252667
1.0837735144752578,1.5067832029791304,1.7172116677470806,1.9867169495254708,2.223727364387876,2.407421594473913,2.540764747450945,2.634675128052244,2.700056091328922,2.7454472478151337,2.771557000402879
1.08846204258108,1.5057194239281306,1.714216877778432,1.982758434514484,2.218891831469164,2.4017593623366094,2.5344037973346607,2.627772608232992,2.692753664171258,2.7378567804252816,2.7637971716811056
1.093031546812391,1.503457013036522,1.7094585521009713,1.976550504386107,2.2114486426005366,2.393246631042629,2.52503409296988,2.61775899075046,2.6822733855015204,2.727044311829735,2.7527907670255263
1.0974717342602645,1.4999712210397038,1.7029056224746282,1.9680527297058352,2.201349629126746,2.381829753384467,2.5125982398087645,2.604574307909463,2.6685535053217566,2.712946850126588,2.738474076100248
1.101772688620753,1.495240672772492,1.6945308483464991,1.9572278910050351,2.18854861831563,2.367455734087988,2.497038299755192,2.5881570958832016,2.651530061034827,2.695498668161444,2.720780343477812
1.1059248875669037,1.4892474589262328,1.6843109397138702,1.9440420914276395,2.173001494468968,2.350072225354406,2.478295727096826,2.568444283594206,2.631136731474326,2.674631132479828,2.6996395828700006
1.1099192184830102,1.4819772232041175,1.6722266954384295,1.9284649128381148,2.154666331768519,2.3296276178613646,2.456311417700129,2.5453712074225243,2.607304825383096,2.650272672592111,2.674978534981071
1.1137469925899288,1.4734192456697974,1.6582631590001615,1.910469620080432,2.1335036069655904,2.30607123850668,2.431025885255403,2.518871767356304,2.5799634212489777,2.622348908364763,2.646720787320264
1.1173999574983893,1.4635665229809185,1.6424097933014925,1.8900334174978184,2.109476499405249,2.279353665669096,2.4023795780361006,2.4888787400817494,2.5490396754756306,2.5907829535764906,2.6147870746349566
1.1208703082338969,1.4524158460661798,1.6246606756829804,1.8671377611057327,2.082551285064808,2.2494271720269423,2.3703133490825965,2.4553242641652697,2.514459315718289,2.5554959136941138,2.5790957787481346
1.1241506967832868,1.4399678756457222,1.605014713794494,1.841768728950944,2.0526978302594334,2.2162463039769675,2.334769091874416,2.418140511831133,2.4761473357555013,2.516407595626254,2.539563646392346
1.1272342402179083,1.4262272158111051,1.5834758823819106,1.8139174511806309,2.0198901893997894,2.179768605381808,2.295690552341259,2.377260560786129,2.4340289073828005,2.473437446473278,2.49610674298839
1.1301145274530748,1.4112024856778262,1.5600534804049953,1.7835806001853205,1.984107309655732,2.1399554916954204,2.25302432640317,2.3326194779831586,2.388030523376153,2.4265057369665177,2.448641659067596
1.132785624706636,1.3949063889026692,1.5347624072020354,1.750760939865506,1.9453338435623528,2.09677327841729,2.2067210500367644,2.2841556250320547,2.3380813834419327,2.375535003219751,2.3970869840117035
1.1352420797224632,1.377355780625661,1.5076234556700727,1.715467931607917,1.903561068483394,2.050194365259508,2.1567367860541835,2.231812192043284,2.284115032104566,2.320451757440048,2.341365058810063
1.1374789248261656,1.3585717311558083,1.4786636196451766,1.6777183929496855,1.8587879094101127,2.000198574332664,2.103034608275874,2.1755389629173214,2.2260712535455025,2.26118847420484,2.281404015439368
1.1394916788817224,1.338579585477179,1.447916411858032,1.637537203171192,1.8110220588203685,1.9467746370379715,2.045586379514784,2.115294310375475,2.163898223377079,2.1976858536665325,2.217140105102179
1.14127634821767,1.317409017411662,1.4154221880196067,1.5949580482103067,1.760281184264263,1.8899218201828527,1.9843747147284445,2.051047413298761,2.097554911120348,2.1298953564841785,2.1485203107950626
1.142829426591459,1.295094077043781,1.3812284717775687,1.5500241953614322,1.706594211008502,1.8296516771313125,1.919395114830595,1.982780682171702,2.027013719709081,2.057781997340224,2.0755052314412237
1.1441478942591594,1.2716732297956053,1.3453902744941648,1.5027892862483858,1.650002663509362,1.7659899046049243,1.8506582500224311,1.9104923706417687,1.952263339674504,1.9813273745798483,1.9980722151105894
1.1452292162164694,1.2471893853435971,1.3079704030531194,1.4533181345891355,1.590562045766467,1.698978280152715,1.7781923641973107,1.834199342494066,1.8733117858656765,1.9005329028970543,1.9162187077459136
1.146071339674415,1.221689914398224,1.2690397482282776,1.4016875133580888,1.5283432368313403,1.62867664943685,1.702045764144611,1.7539399538736866,1.790189573808132,1.81542320427101,1.8299657715057325
1.1466726908308973,1.195226651228802,1.2286775455665664,1.3479869141659528,1.4634338740298722,1.5551649265156218,1.622289349154447,1.669777000626839,1.702952981386391,1.7260495998352048,1.739361713642245
1.1470321709958204,1.167855879713769,1.186971600275979,1.2923192600908784,1.3959396929516292,1.4785450644697269,1.5390191285010086,1.581800670530395,1.6116873298534484,1.6324936324732335,1.6444857532066484
1.1471491521245287,1.1396383006372794,1.1440184672932985,1.234801551890346,1.3259857901331042,1.3989429482878823,1.452358666532226,1.4901314303951252,1.516510206744284,1.5348705372493527,1.5454516394166973
1.147023471810245,1.1106389779390713,1.0999235775589724,1.1755654265836126,1.253717771801508,1.3165101572137825,1.362461388152183,1.3949227691028108,1.4175745427296134,1.4333325649940152,1.4424111229662975
1.146655427782668,1.0809272616613563,1.0548013015723487,1.114757606905132,1.179302750249515,1.2314255401024563,1.2695126718417111,1.2963637101937835,1.315071445518089,1.3280720542832232,1.3355571707632723
1.1460457719555173,1.050576685425255,1.008774941557715,1.0525402201685958,1.1029301485750551,1.1438965450931582,1.1737316535399769,1.194681002325443,1.2092326873878023,1.2193241395578904,1.2251268064896175
1.1451957040619365,1.0196648364129195,0.961976644056122,0.9890909657194908,1.024812274829808,1.054160244424864,1.075372663225172,1.090140893451796,1.1003327396105436,1.1073689791375132,1.1114034549642358
1.1441068649122057,0.9882731960296192,0.914547225478444,0.9246031114449964,0.9451846282329276,0.9624839968095944,0.974726217365014,0.98305039556554,0.9886902476927858,0.9925333872626984,0.9947186684869778
1.1427813293042235,0.9564869496727753,0.8666359041144198,0.8592853017877272,0.8643059031408103,0.869165693686909,0.8721194949559509,0.8737579518378322,0.8746688466564413,0.8751917598096706,0.8754531189710427
1.1412215986128695,0.9243947643395228,0.8183999332840765,0.7933611623805872,0.7824576609784607,0.7745335420633158,0.7679162329006816,0.762653427364337,0.7586772259932181,0.7557661945062476,0.7540367513254604
1.1394305930804232,0.8920885331579608,0.7700041317279358,0.7270686897609222,0.6999436463239369,0.6789453455259915,0.6625159880796229,0.6501673586347815,0.641168369659878,0.6347257235993969,0.6309480115162962
1.137411643826145,0.8596630863245933,0.7216203089365408,0.660659418575331,0.6170887307020244,0.5827872562964069,0.5563527285294093,0.5367694151620788,0.5226379174156671,0.5125845998609473,0.5067120868985601
1.1351684845894552,0.8272158683658747,0.6734265848857268,0.5943973631601384,0.5342374762079194,0.4864719845805967,0.4498927342836044,0.4229660489919042,0.4036216194317371,0.3898996050173141,0.38189812618890545
1.1327052432174405,0.794846582107152,0.6256066055294792,0.5285577352489871,0.4517523205769028,0.3904364665338151,0.3436318090334487,0.3092973332800936,0.284691885509136,0.2672663821317068,0.25711544075850457
1.1300264329041294,0.7626568002199543,0.5783486573592534,0.4634254446620305,0.370011395392599,0.2951390082868084,0.2380918259626335,0.1963330186636541,0.1664534621150855,0.1453148286826693,0.13300872619662277
1.1271369431857976,0.7307495457182247,0.531844686311605,0.3992933949873805,0.2894059993639453,0.201055939939647,0.1338166538188864,0.0846678643657655,0.0495383031271868,0.024703623203358,0.010252381330968913
1.1240420306937076,0.6992288432762961,0.4862892282373098,0.3364605912770785,0.210337758533837,0.1086778293842107,0.0313675312764763,-0.0250836717322426,-0.065400268245002,-0.0938860067787316,-0.11045596121146212
1.1207473096631055,0.6681992437351439,0.441878259974825,0.2752300814419098,0.1332155144234803,0.0185053203904273,-0.0686820223840084,-0.1322932751428323,-0.1776939804360105,-0.2097571364157226,-0.22840254570546756
1.11725874219493,0.6377653246384812,0.3988079817415216,0.2159067571441848,0.0584519889924633,-0.0689553282719079,-0.1657516555705172,-0.2363250196341993,-0.2866664681167862,-0.3222044501504796,-0.34286507114570736
1.1135826282647543,0.6080311700861524,0.3572735430143612,0.1587950433758987,-0.0135397185211912,-0.1531969165730474,-0.2592598746856915,-0.336541870926868,-0.3916403946154331,-0.4305218207211178,-0.4531205433583407
1.109725595471634,0.5790998335992132,0.31746772527188,0.1041965084238958,-0.0823497436688806,-0.2337160980095894,-0.3486298525463067,-0.4323122974779031,-0.491944668073316,-0.534009969380587,-0.5584531997792314
1.1056945885182412,0.5510727880506618,0.2795795958762316,0.0524074274589175,-0.147575116676419,-0.3100182019249669,-0.433295229964899,-0.5230168364226784,-0.5869215779449183,-0.6319840176345256,-0.6581623072725908
1.1014968584123612,0.5240493670198503,0.2437931479636557,0.0037163334874652,-0.2088234095440904,-0.3816219923096646,-0.5127057905318196,-0.6080544703131933,-0.6759336883115419,-0.72378075253716,-0.7515696462962136
1.0971399513791549,0.4981262021719356,0.210285941475089,-0.0415984111221363,-0.2657163125637541,-0.4480642784928179,-0.586332899392321,-0.6868486851975028,-0.7583703429547177,-0.8087654489198145,-0.8380265178541444
1.09263169747279,0.4733966614409158,0.1792277603990702,-0.0832709908252049,-0.3178930873733164,-0.5089043031825777,-0.6536746126321458,-0.7588531018463907,-0.8336536630004328,-0.8863381214357107,-0.916920141463638
1.0879801988760278,0.4499502929044079,0.1507793009362638,-0.1210504314323564,-0.365013850356891,-0.5637278462463805,-0.714260383671847,-0.823556598065907,-0.9012439493776636,-0.9559391148946158,-0.9876793505359365
1.0831938178759628,0.4278722792782763,0.1250909046587013,-0.1547027866592252,-0.4067626481959572,-0.6121509975425611,-0.7676553154253908,-0.880487869166673,-0.9606444370623108,-1.017053980441648,-1.049779533340682
1.0782811645047017,0.4072429079319831,0.1023013498708757,-0.184013193887452,-0.4428502961322513,-0.6538235679709932,-0.8134639303007942,-0.9292194036795932,-1.0114053835592665,-1.0692176248290886,-1.1027468100060012
1.073251083833848,0.3881370612322549,0.0825367133328223,-0.2087877801108635,-0.4730169584231444,-0.688432123589852,-0.8513334527390658,-0.9693708801352192,-1.053127507716685,-1.1120177574212573,-1.1461614756845102
1.0681126429126766,0.3706237318689984,0.0659093133339364,-0.2288554028452373,-0.4970344589555174,-0.7157026420529442,-0.8809566192896339,-1.0006120160887275,-1.0854648243258485,-1.1450976919364189,-1.1796607741938654
1.062875117340461,0.3547655676073143,0.0525167438655217,-0.2440692143845888,-0.5147083174812449,-0.7354028027707686,-0.9020740477831322,-1.022664920777506,-1.108126942947394,-1.1681585849575216,-1.2029410926787187
1.057547977464831,0.3406184496505076,0.0424410083850566,-0.2543080409905839,-0.5258795129751709,-0.7473439312811347,-0.9144762088580816,-1.0353060164550656,-1.1208809144359175,-1.1809612092106745,-1.2157596843327656
1.0521408741990048,0.3282311084966788,0.035747760442535,-0.2594775712460025,-0.5304259798468888,-0.7513826237694677,-0.9180050491816591,-1.0383675996768649,-1.1235527147470297,-1.1833273654987102,-1.2179360319179022
1.0466636244525378,0.3176447808342112,0.0324856572890993,-0.2595113497787842,-0.5282638449572062,-0.747422079224779,-0.9125553158628144,-1.0317391123107609,-1.1160284525176924,-1.1751410327311274,-1.2093529594903607
1.0411261961715663,0.3088929106547625,0.0326858315363582,-0.2543715738230954,-0.519348413560709,-0.7354131643819816,-0.8980756259298307,-1.015368183082006,-1.0982553750144484,-1.1563493412217971,-1.1899575839720016
1.035538692986624,0.3020008973740177,0.0363614849967417,-0.2440496906416559,-0.5036749105425836,-0.7153552307119561,-0.8745693139123124,-0.9892614848679208,-1.0702427273902615,-1.126963431552586,-1.1597621733199381
1.029911338467777,0.2969858933451256,0.0435076080101306,-0.228566793767667,-0.4812789799263969,-0.6872966938866918,-0.8420950755068543,-0.9534854320539566,-1.032062494392905,-1.0870592316658525,-1.1188449460318624
1.024254459989223,0.2938566527334951,0.0541008268381103,-0.2079738154677134,-0.4522369410209804,-0.6513353752117759,-0.8007674073199755,-0.9081667177727176,-0.9838500237907044,-1.0367781507807967,-1.0673508100693585
1.018578472207417,0.292613433297396,0.0680993810584567,-0.182351511960954,-0.4166657942812168,-0.6076185925083271,-0.7507568233188537,-0.8534926647827543,-0.9258044992122646,-0.976327652901502,-1.0054920008355244
1.0128938601594804,0.2932479521908585,0.0854432322858689,-0.1518102369676542,-0.3747229645803425,-0.5563429759745553,-0.692289809564371,-0.7897113382726693,-0.8581891993900771,-0.9059816379457488,-0.9335485406313055
1.0072111619908044,0.2957433964745671,0.1060543049382387,-0.1164894983348308,-0.3266057647629598,-0.4977539738323357,-0.6256484617685142,-0.7171313461904348,-0.7813314535232792,-0.8260805277277422,-0.851868409064389
